"geneID"	"pathwayID"	"pathwayName"
"YJL106W"	"sce04113"	"Meiosis - yeast"
"YJL164C"	"sce04113"	"Meiosis - yeast"
"YJL187C"	"sce04113"	"Meiosis - yeast"
"YJL194W"	"sce04113"	"Meiosis - yeast"
"YJL214W"	"sce04113"	"Meiosis - yeast"
"YJL219W"	"sce04113"	"Meiosis - yeast"
"YJR046W"	"sce04113"	"Meiosis - yeast"
"YJR094C"	"sce04113"	"Meiosis - yeast"
"YJR158W"	"sce04113"	"Meiosis - yeast"
"YKL022C"	"sce04113"	"Meiosis - yeast"
"YKL062W"	"sce04113"	"Meiosis - yeast"
"YKL166C"	"sce04113"	"Meiosis - yeast"
"YKL203C"	"sce04113"	"Meiosis - yeast"
"YLL004W"	"sce04113"	"Meiosis - yeast"
"YLR079W"	"sce04113"	"Meiosis - yeast"
"YLR081W"	"sce04113"	"Meiosis - yeast"
"YLR102C"	"sce04113"	"Meiosis - yeast"
"YLR103C"	"sce04113"	"Meiosis - yeast"
"YLR127C"	"sce04113"	"Meiosis - yeast"
"YLR182W"	"sce04113"	"Meiosis - yeast"
"YLR210W"	"sce04113"	"Meiosis - yeast"
"YLR263W"	"sce04113"	"Meiosis - yeast"
"YLR274W"	"sce04113"	"Meiosis - yeast"
"YLR288C"	"sce04113"	"Meiosis - yeast"
"YML016C"	"sce04113"	"Meiosis - yeast"
"YML065W"	"sce04113"	"Meiosis - yeast"
"YMR001C"	"sce04113"	"Meiosis - yeast"
"YMR011W"	"sce04113"	"Meiosis - yeast"
"YMR016C"	"sce04113"	"Meiosis - yeast"
"YMR037C"	"sce04113"	"Meiosis - yeast"
"YMR139W"	"sce04113"	"Meiosis - yeast"
"YNL098C"	"sce04113"	"Meiosis - yeast"
"YNL172W"	"sce04113"	"Meiosis - yeast"
"YNL261W"	"sce04113"	"Meiosis - yeast"
"YNR072W"	"sce04113"	"Meiosis - yeast"
"YOL156W"	"sce04113"	"Meiosis - yeast"
"YOR014W"	"sce04113"	"Meiosis - yeast"
"YOR073W"	"sce04113"	"Meiosis - yeast"
"YOR195W"	"sce04113"	"Meiosis - yeast"
"YOR249C"	"sce04113"	"Meiosis - yeast"
"YOR313C"	"sce04113"	"Meiosis - yeast"
"YOR351C"	"sce04113"	"Meiosis - yeast"
"YOR368W"	"sce04113"	"Meiosis - yeast"
"YPL153C"	"sce04113"	"Meiosis - yeast"
"YPL179W"	"sce04113"	"Meiosis - yeast"
"YPL194W"	"sce04113"	"Meiosis - yeast"
"YPL203W"	"sce04113"	"Meiosis - yeast"
"YPL256C"	"sce04113"	"Meiosis - yeast"
"YPR007C"	"sce04113"	"Meiosis - yeast"
"YPR019W"	"sce04113"	"Meiosis - yeast"
"YPR120C"	"sce04113"	"Meiosis - yeast"
"YPR162C"	"sce04113"	"Meiosis - yeast"
"YBL084C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YBR082C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDL008W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDL064W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDL132W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDL190C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR030C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR054C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR059C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR092W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR118W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR177W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR260C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR328C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR390C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR409W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YDR457W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YEL012W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YER100W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YER125W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YFL009W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YFR036W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YGL003C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YGL058W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YGL116W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YGL141W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YGL240W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YGR003W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YHR166C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YIL046W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YJR090C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YKL010C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YKL022C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YKL210W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YLL036C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YLR102C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YLR127C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YLR306W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YMR022W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YNL172W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YOL013C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YOL133W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YOR249C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YOR339C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YPL046C"	"sce04120"	"Ubiquitin mediated proteolysis"
"YPR066W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YPR180W"	"sce04120"	"Ubiquitin mediated proteolysis"
"YCL017C"	"sce04122"	"Sulfur relay system"
"YGL211W"	"sce04122"	"Sulfur relay system"
"YHR111W"	"sce04122"	"Sulfur relay system"
"YIL008W"	"sce04122"	"Sulfur relay system"
"YLR109W"	"sce04122"	"Sulfur relay system"
"YNL119W"	"sce04122"	"Sulfur relay system"
"YOR251C"	"sce04122"	"Sulfur relay system"
"YAL014C"	"sce04130"	"SNARE interactions in vesicular transport"
"YAL030W"	"sce04130"	"SNARE interactions in vesicular transport"
"YDR468C"	"sce04130"	"SNARE interactions in vesicular transport"
"YDR498C"	"sce04130"	"SNARE interactions in vesicular transport"
"YGL098W"	"sce04130"	"SNARE interactions in vesicular transport"
"YGL212W"	"sce04130"	"SNARE interactions in vesicular transport"
"YHL031C"	"sce04130"	"SNARE interactions in vesicular transport"
"YIL004C"	"sce04130"	"SNARE interactions in vesicular transport"
"YKL006C-A"	"sce04130"	"SNARE interactions in vesicular transport"
"YKL196C"	"sce04130"	"SNARE interactions in vesicular transport"
"YLR026C"	"sce04130"	"SNARE interactions in vesicular transport"
"YLR078C"	"sce04130"	"SNARE interactions in vesicular transport"
"YLR268W"	"sce04130"	"SNARE interactions in vesicular transport"
"YMR183C"	"sce04130"	"SNARE interactions in vesicular transport"
"YMR197C"	"sce04130"	"SNARE interactions in vesicular transport"
"YOL018C"	"sce04130"	"SNARE interactions in vesicular transport"
"YOR075W"	"sce04130"	"SNARE interactions in vesicular transport"
"YOR106W"	"sce04130"	"SNARE interactions in vesicular transport"
"YOR327C"	"sce04130"	"SNARE interactions in vesicular transport"
"YPL232W"	"sce04130"	"SNARE interactions in vesicular transport"
"YBL078C"	"sce04136"	"Autophagy - other"
"YBR097W"	"sce04136"	"Autophagy - other"
"YBR217W"	"sce04136"	"Autophagy - other"
"YDL134C"	"sce04136"	"Autophagy - other"
"YDL149W"	"sce04136"	"Autophagy - other"
"YDL188C"	"sce04136"	"Autophagy - other"
"YFR021W"	"sce04136"	"Autophagy - other"
"YGL180W"	"sce04136"	"Autophagy - other"
"YHR171W"	"sce04136"	"Autophagy - other"
"YHR186C"	"sce04136"	"Autophagy - other"
"YJR066W"	"sce04136"	"Autophagy - other"
"YKL203C"	"sce04136"	"Autophagy - other"
"YLR240W"	"sce04136"	"Autophagy - other"
"YMR028W"	"sce04136"	"Autophagy - other"
"YNL006W"	"sce04136"	"Autophagy - other"
"YNL223W"	"sce04136"	"Autophagy - other"
"YNL242W"	"sce04136"	"Autophagy - other"
"YNR007C"	"sce04136"	"Autophagy - other"
"YPL100W"	"sce04136"	"Autophagy - other"
"YPL120W"	"sce04136"	"Autophagy - other"
"YPL149W"	"sce04136"	"Autophagy - other"
"YPR049C"	"sce04136"	"Autophagy - other"
"YPR185W"	"sce04136"	"Autophagy - other"
"YAL002W"	"sce04138"	"Autophagy - yeast"
"YBL050W"	"sce04138"	"Autophagy - yeast"
"YBL078C"	"sce04138"	"Autophagy - yeast"
"YBR080C"	"sce04138"	"Autophagy - yeast"
"YBR097W"	"sce04138"	"Autophagy - yeast"
"YBR128C"	"sce04138"	"Autophagy - yeast"
"YBR131W"	"sce04138"	"Autophagy - yeast"
"YBR217W"	"sce04138"	"Autophagy - yeast"
"YCL038C"	"sce04138"	"Autophagy - yeast"
"YCR068W"	"sce04138"	"Autophagy - yeast"
"YDL029W"	"sce04138"	"Autophagy - yeast"
"YDL077C"	"sce04138"	"Autophagy - yeast"
"YDL134C"	"sce04138"	"Autophagy - yeast"
"YDL149W"	"sce04138"	"Autophagy - yeast"
"YDL188C"	"sce04138"	"Autophagy - yeast"
"YDR017C"	"sce04138"	"Autophagy - yeast"
"YDR022C"	"sce04138"	"Autophagy - yeast"
"YDR062W"	"sce04138"	"Autophagy - yeast"
"YDR080W"	"sce04138"	"Autophagy - yeast"
"YDR173C"	"sce04138"	"Autophagy - yeast"
"YDR207C"	"sce04138"	"Autophagy - yeast"
"YDR283C"	"sce04138"	"Autophagy - yeast"
"YDR477W"	"sce04138"	"Autophagy - yeast"
"YDR495C"	"sce04138"	"Autophagy - yeast"
"YEL009C"	"sce04138"	"Autophagy - yeast"
"YEL060C"	"sce04138"	"Autophagy - yeast"
"YER129W"	"sce04138"	"Autophagy - yeast"
"YFL033C"	"sce04138"	"Autophagy - yeast"
"YFR021W"	"sce04138"	"Autophagy - yeast"
"YGL095C"	"sce04138"	"Autophagy - yeast"
"YGL124C"	"sce04138"	"Autophagy - yeast"
"YGL179C"	"sce04138"	"Autophagy - yeast"
"YGL180W"	"sce04138"	"Autophagy - yeast"
"YGL212W"	"sce04138"	"Autophagy - yeast"
"YHR030C"	"sce04138"	"Autophagy - yeast"
"YHR071W"	"sce04138"	"Autophagy - yeast"
"YHR171W"	"sce04138"	"Autophagy - yeast"
"YHR186C"	"sce04138"	"Autophagy - yeast"
"YHR205W"	"sce04138"	"Autophagy - yeast"
"YJL164C"	"sce04138"	"Autophagy - yeast"
"YJL178C"	"sce04138"	"Autophagy - yeast"
"YJR007W"	"sce04138"	"Autophagy - yeast"
"YJR065C"	"sce04138"	"Autophagy - yeast"
"YJR066W"	"sce04138"	"Autophagy - yeast"
"YJR110W"	"sce04138"	"Autophagy - yeast"
"YKL048C"	"sce04138"	"Autophagy - yeast"
"YKL062W"	"sce04138"	"Autophagy - yeast"
"YKL146W"	"sce04138"	"Autophagy - yeast"
"YKL166C"	"sce04138"	"Autophagy - yeast"
"YKL196C"	"sce04138"	"Autophagy - yeast"
"YKL203C"	"sce04138"	"Autophagy - yeast"
"YLL042C"	"sce04138"	"Autophagy - yeast"
"YLR148W"	"sce04138"	"Autophagy - yeast"
"YLR211C"	"sce04138"	"Autophagy - yeast"
"YLR240W"	"sce04138"	"Autophagy - yeast"
"YLR396C"	"sce04138"	"Autophagy - yeast"
"YLR423C"	"sce04138"	"Autophagy - yeast"
"YLR431C"	"sce04138"	"Autophagy - yeast"
"YML001W"	"sce04138"	"Autophagy - yeast"
"YMR028W"	"sce04138"	"Autophagy - yeast"
"YMR037C"	"sce04138"	"Autophagy - yeast"
"YMR159C"	"sce04138"	"Autophagy - yeast"
"YMR197C"	"sce04138"	"Autophagy - yeast"
"YMR231W"	"sce04138"	"Autophagy - yeast"
"YMR296C"	"sce04138"	"Autophagy - yeast"
"YNL006W"	"sce04138"	"Autophagy - yeast"
"YNL098C"	"sce04138"	"Autophagy - yeast"
"YNL101W"	"sce04138"	"Autophagy - yeast"
"YNL223W"	"sce04138"	"Autophagy - yeast"
"YNL242W"	"sce04138"	"Autophagy - yeast"
"YNR007C"	"sce04138"	"Autophagy - yeast"
"YOR003W"	"sce04138"	"Autophagy - yeast"
"YOR101W"	"sce04138"	"Autophagy - yeast"
"YOR106W"	"sce04138"	"Autophagy - yeast"
"YPL031C"	"sce04138"	"Autophagy - yeast"
"YPL045W"	"sce04138"	"Autophagy - yeast"
"YPL100W"	"sce04138"	"Autophagy - yeast"
"YPL120W"	"sce04138"	"Autophagy - yeast"
"YPL149W"	"sce04138"	"Autophagy - yeast"
"YPL154C"	"sce04138"	"Autophagy - yeast"
"YPL166W"	"sce04138"	"Autophagy - yeast"
"YPL203W"	"sce04138"	"Autophagy - yeast"
"YPR040W"	"sce04138"	"Autophagy - yeast"
"YPR049C"	"sce04138"	"Autophagy - yeast"
"YPR185W"	"sce04138"	"Autophagy - yeast"
"YAL010C"	"sce04139"	"Mitophagy - yeast"
"YBL078C"	"sce04139"	"Mitophagy - yeast"
"YBL105C"	"sce04139"	"Mitophagy - yeast"
"YCR079W"	"sce04139"	"Mitophagy - yeast"
"YDR207C"	"sce04139"	"Mitophagy - yeast"
"YDR208W"	"sce04139"	"Mitophagy - yeast"
"YER151C"	"sce04139"	"Mitophagy - yeast"
"YGL019W"	"sce04139"	"Mitophagy - yeast"
"YGL180W"	"sce04139"	"Mitophagy - yeast"
"YGL219C"	"sce04139"	"Mitophagy - yeast"
"YHR030C"	"sce04139"	"Mitophagy - yeast"
"YIL035C"	"sce04139"	"Mitophagy - yeast"
"YIL065C"	"sce04139"	"Mitophagy - yeast"
"YIL098C"	"sce04139"	"Mitophagy - yeast"
"YIL146C"	"sce04139"	"Mitophagy - yeast"
"YIL147C"	"sce04139"	"Mitophagy - yeast"
"YJL095W"	"sce04139"	"Mitophagy - yeast"
"YJL128C"	"sce04139"	"Mitophagy - yeast"
"YJR066W"	"sce04139"	"Mitophagy - yeast"
"YKL203C"	"sce04139"	"Mitophagy - yeast"
"YKR001C"	"sce04139"	"Mitophagy - yeast"
"YLL001W"	"sce04139"	"Mitophagy - yeast"
"YLL006W"	"sce04139"	"Mitophagy - yeast"
"YLR006C"	"sce04139"	"Mitophagy - yeast"
"YLR113W"	"sce04139"	"Mitophagy - yeast"
"YLR147C"	"sce04139"	"Mitophagy - yeast"
"YLR356W"	"sce04139"	"Mitophagy - yeast"
"YNL283C"	"sce04139"	"Mitophagy - yeast"
"YNR051C"	"sce04139"	"Mitophagy - yeast"
"YOL004W"	"sce04139"	"Mitophagy - yeast"
"YOL009C"	"sce04139"	"Mitophagy - yeast"
"YOL027C"	"sce04139"	"Mitophagy - yeast"
"YOL105C"	"sce04139"	"Mitophagy - yeast"
"YOR008C"	"sce04139"	"Mitophagy - yeast"
"YOR039W"	"sce04139"	"Mitophagy - yeast"
"YOR061W"	"sce04139"	"Mitophagy - yeast"
"YOR231W"	"sce04139"	"Mitophagy - yeast"
"YOR330C"	"sce04139"	"Mitophagy - yeast"
"YPL140C"	"sce04139"	"Mitophagy - yeast"
"YPR024W"	"sce04139"	"Mitophagy - yeast"
"YPR049C"	"sce04139"	"Mitophagy - yeast"
"YAL005C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YAL058W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YBL058W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YBL075C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YBR072W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YBR082C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YBR101C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YBR169C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YBR170C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YBR201W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YBR229C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YBR283C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YCL043C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YCR067C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDL072C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDL126C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDL132W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDL190C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDL195W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDL232W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDR057W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDR059C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDR086C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDR171W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDR221W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDR283C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDR328C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDR411C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YDR518W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YEL002C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YEL037C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YER019C-A"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YER087C-B"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YER100W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YER103W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YFL044C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YFL048C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YGL022W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YGL027C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YGL226C-A"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YGR048W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YHR079C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YHR098C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YIL005W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YIL016W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YIL030C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YIL109C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YJL002C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YJL034W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YJL073W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YJR007W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YJR131W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YKL073W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YKL213C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YLL024C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YLR057W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YLR080W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YLR207W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YLR208W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YLR378C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YML013W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YML019W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YML029W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YMR022W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YMR149W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YMR161W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YMR186W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YMR214W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YMR264W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YMR276W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YNL049C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YNL064C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YNL209W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YNR026C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YOL013C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YOL031C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YOL133W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YOR085W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YOR103C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YOR254C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YOR288C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YOR336W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YPL094C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YPL096W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YPL106C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YPL218W"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YPL240C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YPR181C"	"sce04141"	"Protein processing in endoplasmic reticulum"
"YAL005C"	"sce04144"	"Endocytosis"
"YBL037W"	"sce04144"	"Endocytosis"
"YBL047C"	"sce04144"	"Endocytosis"
"YBL075C"	"sce04144"	"Endocytosis"
"YBR234C"	"sce04144"	"Endocytosis"
"YCL008C"	"sce04144"	"Endocytosis"
"YDL137W"	"sce04144"	"Endocytosis"
"YDL161W"	"sce04144"	"Endocytosis"
"YDL192W"	"sce04144"	"Endocytosis"
"YDL226C"	"sce04144"	"Endocytosis"
"YDR069C"	"sce04144"	"Endocytosis"
"YDR170C"	"sce04144"	"Endocytosis"
"YDR208W"	"sce04144"	"Endocytosis"
"YDR323C"	"sce04144"	"Endocytosis"
"YDR388W"	"sce04144"	"Endocytosis"
"YDR486C"	"sce04144"	"Endocytosis"
"YDR524C"	"sce04144"	"Endocytosis"
"YEL022W"	"sce04144"	"Endocytosis"
"YER031C"	"sce04144"	"Endocytosis"
"YER103W"	"sce04144"	"Endocytosis"
"YER122C"	"sce04144"	"Endocytosis"
"YER125W"	"sce04144"	"Endocytosis"
"YER144C"	"sce04144"	"Endocytosis"
"YFL005W"	"sce04144"	"Endocytosis"
"YGL095C"	"sce04144"	"Endocytosis"
"YGL206C"	"sce04144"	"Endocytosis"
"YGL210W"	"sce04144"	"Endocytosis"
"YGR206W"	"sce04144"	"Endocytosis"
"YHL002W"	"sce04144"	"Endocytosis"
"YHR012W"	"sce04144"	"Endocytosis"
"YIL034C"	"sce04144"	"Endocytosis"
"YIL044C"	"sce04144"	"Endocytosis"
"YIL062C"	"sce04144"	"Endocytosis"
"YJL036W"	"sce04144"	"Endocytosis"
"YJL049W"	"sce04144"	"Endocytosis"
"YJL053W"	"sce04144"	"Endocytosis"
"YJL154C"	"sce04144"	"Endocytosis"
"YJR031C"	"sce04144"	"Endocytosis"
"YJR058C"	"sce04144"	"Endocytosis"
"YJR102C"	"sce04144"	"Endocytosis"
"YJR125C"	"sce04144"	"Endocytosis"
"YKL002W"	"sce04144"	"Endocytosis"
"YKL007W"	"sce04144"	"Endocytosis"
"YKL013C"	"sce04144"	"Endocytosis"
"YKL041W"	"sce04144"	"Endocytosis"
"YKL079W"	"sce04144"	"Endocytosis"
"YKR014C"	"sce04144"	"Endocytosis"
"YKR031C"	"sce04144"	"Endocytosis"
"YKR035W-A"	"sce04144"	"Endocytosis"
"YLL024C"	"sce04144"	"Endocytosis"
"YLR025W"	"sce04144"	"Endocytosis"
"YLR181C"	"sce04144"	"Endocytosis"
"YLR206W"	"sce04144"	"Endocytosis"
"YLR229C"	"sce04144"	"Endocytosis"
"YLR337C"	"sce04144"	"Endocytosis"
"YLR370C"	"sce04144"	"Endocytosis"
"YLR417W"	"sce04144"	"Endocytosis"
"YML001W"	"sce04144"	"Endocytosis"
"YMR077C"	"sce04144"	"Endocytosis"
"YNL209W"	"sce04144"	"Endocytosis"
"YNL265C"	"sce04144"	"Endocytosis"
"YNR006W"	"sce04144"	"Endocytosis"
"YNR035C"	"sce04144"	"Endocytosis"
"YOL062C"	"sce04144"	"Endocytosis"
"YOR069W"	"sce04144"	"Endocytosis"
"YOR089C"	"sce04144"	"Endocytosis"
"YOR094W"	"sce04144"	"Endocytosis"
"YOR181W"	"sce04144"	"Endocytosis"
"YOR275C"	"sce04144"	"Endocytosis"
"YOR357C"	"sce04144"	"Endocytosis"
"YPL002C"	"sce04144"	"Endocytosis"
"YPL065W"	"sce04144"	"Endocytosis"
"YPR165W"	"sce04144"	"Endocytosis"
"YPR173C"	"sce04144"	"Endocytosis"
"YAL058W"	"sce04145"	"Phagosome"
"YBR127C"	"sce04145"	"Phagosome"
"YBR283C"	"sce04145"	"Phagosome"
"YDL185W"	"sce04145"	"Phagosome"
"YDR086C"	"sce04145"	"Phagosome"
"YDR488C"	"sce04145"	"Phagosome"
"YEL027W"	"sce04145"	"Phagosome"
"YEL051W"	"sce04145"	"Phagosome"
"YER019C-A"	"sce04145"	"Phagosome"
"YER087C-B"	"sce04145"	"Phagosome"
"YFL037W"	"sce04145"	"Phagosome"
"YFL039C"	"sce04145"	"Phagosome"
"YFR019W"	"sce04145"	"Phagosome"
"YGR020C"	"sce04145"	"Phagosome"
"YHR026W"	"sce04145"	"Phagosome"
"YHR039C-A"	"sce04145"	"Phagosome"
"YKL080W"	"sce04145"	"Phagosome"
"YKR014C"	"sce04145"	"Phagosome"
"YKR054C"	"sce04145"	"Phagosome"
"YLR240W"	"sce04145"	"Phagosome"
"YLR268W"	"sce04145"	"Phagosome"
"YLR378C"	"sce04145"	"Phagosome"
"YLR447C"	"sce04145"	"Phagosome"
"YML001W"	"sce04145"	"Phagosome"
"YML085C"	"sce04145"	"Phagosome"
"YMR054W"	"sce04145"	"Phagosome"
"YNR006W"	"sce04145"	"Phagosome"
"YOR075W"	"sce04145"	"Phagosome"
"YOR089C"	"sce04145"	"Phagosome"
"YOR270C"	"sce04145"	"Phagosome"
"YOR332W"	"sce04145"	"Phagosome"
"YPL234C"	"sce04145"	"Phagosome"
"YPR036W"	"sce04145"	"Phagosome"
"YPR079W"	"sce04145"	"Phagosome"
"YAR035W"	"sce04146"	"Peroxisome"
"YDL065C"	"sce04146"	"Peroxisome"
"YDL066W"	"sce04146"	"Peroxisome"
"YDR142C"	"sce04146"	"Peroxisome"
"YDR244W"	"sce04146"	"Peroxisome"
"YDR256C"	"sce04146"	"Peroxisome"
"YDR265W"	"sce04146"	"Peroxisome"
"YDR329C"	"sce04146"	"Peroxisome"
"YDR347W"	"sce04146"	"Peroxisome"
"YEL020C"	"sce04146"	"Peroxisome"
"YER015W"	"sce04146"	"Peroxisome"
"YER024W"	"sce04146"	"Peroxisome"
