UniProtKB_ac	iso_id	uniprot_seq_length	coordinate_id	provider	from	to	template	qmean	qmean_norm	url
P17255		1071	5b476e391a200b8688f4af57	SWISSMODEL	284	737	1lwt.1.C	-2.095721561	0.702299182	https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=284&to=737&template=1lwt.1.C&provider=swissmodel
P17255		1071	5b20b26902efd01c9645d314	PDB	1	284	5voy			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=1&to=284&template=5voy&provider=pdb
P17255		1071	5b20b18e02efd019cc9422dc	PDB	1	284	5vox			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=1&to=284&template=5vox&provider=pdb
P17255		1071	5a9b292875daaa4b230968c8	PDB	283	466	1gpp			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=283&to=466&template=1gpp&provider=pdb
P17255		1071	5b20b3ab02efd020e0c0e679	PDB	1	284	5voz			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=1&to=284&template=5voz&provider=pdb
P17255		1071	5a9b27a375daaa31c57d18be	PDB	284	737	1um2			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=284&to=737&template=1um2&provider=pdb
P17255		1071	5a9b177e75daaa4fb82f6d4c	PDB	284	737	1vde			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=284&to=737&template=1vde&provider=pdb
P17255		1071	5a9afb2d75daaa47a8001517	PDB	2	284	3j9t			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=2&to=284&template=3j9t&provider=pdb
P17255		1071	5a9afaf775daaa432978b86b	PDB	284	737	1lws			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=284&to=737&template=1lws&provider=pdb
P17255		1071	5a9b114675daaa7a26c73123	PDB	273	747	1jva			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=273&to=747&template=1jva&provider=pdb
P17255		1071	5a9af87275daaa20e6f35c9b	PDB	283	741	1ef0			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=283&to=741&template=1ef0&provider=pdb
P17255		1071	5a9b0f9675daaa62ade41c13	PDB	1	284	5bw9			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=1&to=284&template=5bw9&provider=pdb
P17255		1071	5a9afd1975daaa607e490377	PDB	2	284	3j9u			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=2&to=284&template=3j9u&provider=pdb
P17255		1071	5a9afe4875daaa71108243f2	PDB	2	284	3j9v			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=2&to=284&template=3j9v&provider=pdb
P17255		1071	5a9af7e775daaa1bb7d231eb	PDB	1	284	5d80			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=1&to=284&template=5d80&provider=pdb
P17255		1071	5a9afc1c75daaa51666ad21e	PDB	284	737	1lwt			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=284&to=737&template=1lwt&provider=pdb
P17255		1071	5a9b108375daaa6f127f5b11	PDB	284	737	1dfa			https://swissmodel.expasy.org/repository/uniprot/P17255.pdb?from=284&to=737&template=1dfa&provider=pdb
P40094		801	5a6ef63a14055029a0ea3166	SWISSMODEL	146	361	2pfv.1.A	-4.970520277	0.575087078	https://swissmodel.expasy.org/repository/uniprot/P40094.pdb?from=146&to=361&template=2pfv.1.A&provider=swissmodel
P32909		740	5b42a1f43b85d10d5253b926	SWISSMODEL	202	286	3fma.5.A	-0.484238268	0.767908728	https://swissmodel.expasy.org/repository/uniprot/P32909.pdb?from=202&to=286&template=3fma.5.A&provider=swissmodel
P32909		740	5a9b10c275daaa75335a7260	PDB	193	290	3fma			https://swissmodel.expasy.org/repository/uniprot/P32909.pdb?from=193&to=290&template=3fma&provider=pdb
P32909		740	5a9afe6775daaa7110824899	PDB	193	290	3k3v			https://swissmodel.expasy.org/repository/uniprot/P32909.pdb?from=193&to=290&template=3k3v&provider=pdb
Q12257		170	5ad74b8a573f207db24e9baf	SWISSMODEL	14	170	1vi7.1.A	-4.744792422	0.540792337	https://swissmodel.expasy.org/repository/uniprot/Q12257.pdb?from=14&to=170&template=1vi7.1.A&provider=swissmodel
P32453		318	5b3ae6e78fd6f970fedcc14e	SWISSMODEL	119	318	2p4f.1.A	-0.306650323	0.771305616	https://swissmodel.expasy.org/repository/uniprot/P32453.pdb?from=119&to=318&template=2p4f.1.A&provider=swissmodel
P46678		594	5b3f949f3b85d1c641657c43	SWISSMODEL	257	541	6eu0.1.T	-2.483863205	0.675477946	https://swissmodel.expasy.org/repository/uniprot/P46678.pdb?from=257&to=541&template=6eu0.1.T&provider=swissmodel
P46678		594	5af28a3402efd036e9d303ca	PDB	1	594	6f40			https://swissmodel.expasy.org/repository/uniprot/P46678.pdb?from=1&to=594&template=6f40&provider=pdb
P46678		594	5af2902002efd05a9226d3c2	PDB	1	594	6f42			https://swissmodel.expasy.org/repository/uniprot/P46678.pdb?from=1&to=594&template=6f42&provider=pdb
P46678		594	5af28cb602efd045a4ed457c	PDB	1	594	6f44			https://swissmodel.expasy.org/repository/uniprot/P46678.pdb?from=1&to=594&template=6f44&provider=pdb
P46678		594	5af28da302efd04ace6a2502	PDB	1	594	6eu0			https://swissmodel.expasy.org/repository/uniprot/P46678.pdb?from=1&to=594&template=6eu0&provider=pdb
P46678		594	5af28e4002efd04e90b5e710	PDB	1	594	6f41			https://swissmodel.expasy.org/repository/uniprot/P46678.pdb?from=1&to=594&template=6f41&provider=pdb
P03876		854	5a56e3177aaa0dbd8a29e81b	SWISSMODEL	4	68	3hb3.1.A	-1.629197583	0.691249929	https://swissmodel.expasy.org/repository/uniprot/P03876.pdb?from=4&to=68&template=3hb3.1.A&provider=swissmodel
P29340		183	5b40989c9ffd127083247db8	SWISSMODEL	16	179	2y9m.1.A	-0.215130281	0.774605283	https://swissmodel.expasy.org/repository/uniprot/P29340.pdb?from=16&to=179&template=2y9m.1.A&provider=swissmodel
P29340		183	5a9b28cd75daaa45e323d64b	PDB	15	183	2y9p			https://swissmodel.expasy.org/repository/uniprot/P29340.pdb?from=15&to=183&template=2y9p&provider=pdb
P29340		183	5a9b23ee75daaa7ee0c717c3	PDB	15	183	2y9m			https://swissmodel.expasy.org/repository/uniprot/P29340.pdb?from=15&to=183&template=2y9m&provider=pdb
P29340		183	5a9b196a75daaa6ad818045d	PDB	15	183	4bwf			https://swissmodel.expasy.org/repository/uniprot/P29340.pdb?from=15&to=183&template=4bwf&provider=pdb
P38088	P38088-1	690	5b41a4841a200bff693f9f6b	SWISSMODEL	37	681	4kqe.1.A	-2.956920011	0.660492219	https://swissmodel.expasy.org/repository/uniprot/P38088.pdb?from=37&to=681&template=4kqe.1.A&provider=swissmodel
P38088-2	P38088-2	667	5b412ecf732c1e60a894c831	SWISSMODEL	14	657	2zt5.1.A	-4.273032274	0.612451459	https://swissmodel.expasy.org/repository/uniprot/P38088-2.pdb?from=14&to=657&template=2zt5.1.A&provider=swissmodel
P38321		900	5b456b61a03a1bc8c46bfc51	SWISSMODEL	698	832	5evj.2.A	-4.657831777	0.530233807	https://swissmodel.expasy.org/repository/uniprot/P38321.pdb?from=698&to=832&template=5evj.2.A&provider=swissmodel
P38321		900	5b456b60a03a1bc8c46bfc4d	SWISSMODEL	697	895	3mgg.1.A	-4.411924489	0.614180977	https://swissmodel.expasy.org/repository/uniprot/P38321.pdb?from=697&to=895&template=3mgg.1.A&provider=swissmodel
P38321		900	5b456b60a03a1bc8c46bfc49	SWISSMODEL	698	894	5jgl.1.A	-4.023395554	0.620205314	https://swissmodel.expasy.org/repository/uniprot/P38321.pdb?from=698&to=894&template=5jgl.1.A&provider=swissmodel
P38321		900	5b456b60a03a1bc8c46bfc45	SWISSMODEL	698	894	5wp5.1.A	-3.719770762	0.632564921	https://swissmodel.expasy.org/repository/uniprot/P38321.pdb?from=698&to=894&template=5wp5.1.A&provider=swissmodel
P15565	P15565-1	570	5b3efe483b85d18c68aed4ff	SWISSMODEL	42	491	2eju.1.A	-4.636457786	0.616880105	https://swissmodel.expasy.org/repository/uniprot/P15565.pdb?from=42&to=491&template=2eju.1.A&provider=swissmodel
P15565	P15565-1	570	5b3efe483b85d18c68aed4fb	SWISSMODEL	42	500	3axs.1.A	-4.188714627	0.634395813	https://swissmodel.expasy.org/repository/uniprot/P15565.pdb?from=42&to=500&template=3axs.1.A&provider=swissmodel
P15565	P15565-1	570	5b3efe483b85d18c68aed4f7	SWISSMODEL	133	311	2frx.1.A	-4.552256883	0.585723	https://swissmodel.expasy.org/repository/uniprot/P15565.pdb?from=133&to=311&template=2frx.1.A&provider=swissmodel
P15565-2	P15565-2	554	5b3e9dae8fd6f94899b76942	SWISSMODEL	117	295	2frx.1.A	-4.536338736	0.586420569	https://swissmodel.expasy.org/repository/uniprot/P15565-2.pdb?from=117&to=295&template=2frx.1.A&provider=swissmodel
P15565-2	P15565-2	554	5b3e9dae8fd6f94899b76946	SWISSMODEL	26	475	2eju.1.A	-4.639833768	0.61676627	https://swissmodel.expasy.org/repository/uniprot/P15565-2.pdb?from=26&to=475&template=2eju.1.A&provider=swissmodel
P15565-2	P15565-2	554	5b3e9dae8fd6f94899b7694a	SWISSMODEL	26	484	3axs.1.A	-4.663987011	0.618587818	https://swissmodel.expasy.org/repository/uniprot/P15565-2.pdb?from=26&to=484&template=3axs.1.A&provider=swissmodel
Q06596		294	5b3b70b708cc8f407ffac32f	SWISSMODEL	32	133	6fln.1.A	-3.12136937	0.652749169	https://swissmodel.expasy.org/repository/uniprot/Q06596.pdb?from=32&to=133&template=6fln.1.A&provider=swissmodel
P38355		427	5b3b4d643b85d1580e178b6f	SWISSMODEL	19	125	4n7w.1.A	-4.066738494	0.578508643	https://swissmodel.expasy.org/repository/uniprot/P38355.pdb?from=19&to=125&template=4n7w.1.A&provider=swissmodel
P39077		534	5b3e22a81a200be4ce64a3eb	SWISSMODEL	13	530	5gw4.1.J	-0.744512625	0.746661903	https://swissmodel.expasy.org/repository/uniprot/P39077.pdb?from=13&to=530&template=5gw4.1.J&provider=swissmodel
P39077		534	5a9b06b875daaa6a748b61f7	PDB	1	534	4v94			https://swissmodel.expasy.org/repository/uniprot/P39077.pdb?from=1&to=534&template=4v94&provider=pdb
P39077		534	5a9b078675daaa73c58d671d	PDB	1	534	5gw4			https://swissmodel.expasy.org/repository/uniprot/P39077.pdb?from=1&to=534&template=5gw4&provider=pdb
P39077		534	5ae97a6475daaa0cdaaa1deb	PDB	1	534	4v81			https://swissmodel.expasy.org/repository/uniprot/P39077.pdb?from=1&to=534&template=4v81&provider=pdb
P39077		534	5a9b098675daaa0f820f9b91	PDB	1	534	5gw5			https://swissmodel.expasy.org/repository/uniprot/P39077.pdb?from=1&to=534&template=5gw5&provider=pdb
P39077		534	5a9b2be475daaa6fad4bb8e6	PDB	1	534	4v8r			https://swissmodel.expasy.org/repository/uniprot/P39077.pdb?from=1&to=534&template=4v8r&provider=pdb
Q04178		221	5b3e5e89d60c59050570b7d1	SWISSMODEL	5	217	2xbu.1.A	-0.282536541	0.765438447	https://swissmodel.expasy.org/repository/uniprot/Q04178.pdb?from=5&to=217&template=2xbu.1.A&provider=swissmodel
Q04178		221	5b20b36002efd02016e6d060	PDB	2	221	2jkz			https://swissmodel.expasy.org/repository/uniprot/Q04178.pdb?from=2&to=221&template=2jkz&provider=pdb
Q04178		221	5b20b26d02efd01c9645d3e7	PDB	2	214	2jky			https://swissmodel.expasy.org/repository/uniprot/Q04178.pdb?from=2&to=214&template=2jky&provider=pdb
Q04178		221	5a9afd3a75daaa607e49083f	PDB	1	221	2xbu			https://swissmodel.expasy.org/repository/uniprot/Q04178.pdb?from=1&to=221&template=2xbu&provider=pdb
P0C2I3	P0C2I3-1	1755	5903a3c6d823cca571738e38	SWISSMODEL	636	837	3s3n.1.A	-3.377229503	0.644848854	https://swissmodel.expasy.org/repository/uniprot/P0C2I3.pdb?from=636&to=837&template=3s3n.1.A&provider=swissmodel
P38354		144	5b436fb6d60c59215d2bb780	SWISSMODEL	4	32	4xlg.1.A	-1.871585907	0.559136935	https://swissmodel.expasy.org/repository/uniprot/P38354.pdb?from=4&to=32&template=4xlg.1.A&provider=swissmodel
P25040		408	5b3b06688fd6f966a2843f01	SWISSMODEL	63	124	2k5c.1.A	-4.581032872	0.480979273	https://swissmodel.expasy.org/repository/uniprot/P25040.pdb?from=63&to=124&template=2k5c.1.A&provider=swissmodel
P0C2I2	P0C2I2-1	1755	5903a379d823cc9f88ce83b3	SWISSMODEL	636	837	3s3n.1.A	-3.509435217	0.639403421	https://swissmodel.expasy.org/repository/uniprot/P0C2I2.pdb?from=636&to=837&template=3s3n.1.A&provider=swissmodel
P47095		244	5b3d660f3b85d1fa34c4ca48	SWISSMODEL	12	228	4m6r.1.A	-1.294123602	0.72118765	https://swissmodel.expasy.org/repository/uniprot/P47095.pdb?from=12&to=228&template=4m6r.1.A&provider=swissmodel
Q07793	Q07793-1	1604	597ad2b87f4bf9433fda9bb1	SWISSMODEL	636	837	3s3n.1.A	-3.525023863	0.638761339	https://swissmodel.expasy.org/repository/uniprot/Q07793.pdb?from=636&to=837&template=3s3n.1.A&provider=swissmodel
P53599		1579	5b24715eafa3584c09607a78	SWISSMODEL	1244	1562	4e7w.1.A	-4.999016122	0.589761796	https://swissmodel.expasy.org/repository/uniprot/P53599.pdb?from=1244&to=1562&template=4e7w.1.A&provider=swissmodel
P53599		1579	5b24715eafa3584c09607a74	SWISSMODEL	1262	1564	3oz6.1.A	-3.690876268	0.636472362	https://swissmodel.expasy.org/repository/uniprot/P53599.pdb?from=1262&to=1564&template=3oz6.1.A&provider=swissmodel
P53951		403	59c95ce0eb80f73fa6743579	SWISSMODEL	107	401	4u6u.1.B	-4.353949394	0.604839861	https://swissmodel.expasy.org/repository/uniprot/P53951.pdb?from=107&to=401&template=4u6u.1.B&provider=swissmodel
P38893		341	5b3a852ca03a1b9df8d9a295	SWISSMODEL	7	341	1yga.1.A	-2.063423707	0.693106641	https://swissmodel.expasy.org/repository/uniprot/P38893.pdb?from=7&to=341&template=1yga.1.A&provider=swissmodel
P38985		146	5b434961a03a1bda7e76fc98	SWISSMODEL	5	140	1914.1.A	-3.670651546	0.584739588	https://swissmodel.expasy.org/repository/uniprot/P38985.pdb?from=5&to=140&template=1914.1.A&provider=swissmodel
Q03833		894	5b45593d8fd6f95ce68af3eb	SWISSMODEL	4	310	3opt.1.A	-2.780193892	0.674222712	https://swissmodel.expasy.org/repository/uniprot/Q03833.pdb?from=4&to=310&template=3opt.1.A&provider=swissmodel
Q03833		894	5b45593d8fd6f95ce68af3e7	SWISSMODEL	5	338	5f5i.1.A	-3.71852927	0.641899406	https://swissmodel.expasy.org/repository/uniprot/Q03833.pdb?from=5&to=338&template=5f5i.1.A&provider=swissmodel
P38143		162	5b41f9129ffd12a7a7060f58	SWISSMODEL	4	160	2p5r.1.A	-2.852123818	0.670465622	https://swissmodel.expasy.org/repository/uniprot/P38143.pdb?from=4&to=160&template=2p5r.1.A&provider=swissmodel
P23748		554	5b3e9bea8fd6f9171b6e7dae	SWISSMODEL	244	410	2ifv.1.A	-4.41273295	0.581202419	https://swissmodel.expasy.org/repository/uniprot/P23748.pdb?from=244&to=410&template=2ifv.1.A&provider=swissmodel
P23748		554	5b3e9bea8fd6f9171b6e7daa	SWISSMODEL	226	403	1cwr.1.A	-2.33596611	0.681867788	https://swissmodel.expasy.org/repository/uniprot/P23748.pdb?from=226&to=403&template=1cwr.1.A&provider=swissmodel
O74302	O74302-1	440	5b3b88cca03a1b02b703fa71	SWISSMODEL	212	318	3tm9.1.A	-3.662279696	0.632955588	https://swissmodel.expasy.org/repository/uniprot/O74302.pdb?from=212&to=318&template=3tm9.1.A&provider=swissmodel
P38299		523	5b3da48c3b85d1e7d04707b1	SWISSMODEL	368	413	4pw1.1.A	-1.883577441	0.586231676	https://swissmodel.expasy.org/repository/uniprot/P38299.pdb?from=368&to=413&template=4pw1.1.A&provider=swissmodel
P40994		183	5b409601d60c596b6daa6624	SWISSMODEL	2	176	1r8q.3.A	-1.783872179	0.703808273	https://swissmodel.expasy.org/repository/uniprot/P40994.pdb?from=2&to=176&template=1r8q.3.A&provider=swissmodel
P08458		490	5b3d35cf08cc8f2852c34425	SWISSMODEL	11	294	4qmw.1.A	-1.941290214	0.698267076	https://swissmodel.expasy.org/repository/uniprot/P08458.pdb?from=11&to=294&template=4qmw.1.A&provider=swissmodel
P08458		490	5b3d35cf08cc8f2852c34421	SWISSMODEL	10	315	4ysm.1.A	-3.676373288	0.639425009	https://swissmodel.expasy.org/repository/uniprot/P08458.pdb?from=10&to=315&template=4ysm.1.A&provider=swissmodel
P13134		814	5b43d01bd60c599964939123	SWISSMODEL	121	601	1r64.1.A	0.45216842	0.788942266	https://swissmodel.expasy.org/repository/uniprot/P13134.pdb?from=121&to=601&template=1r64.1.A&provider=swissmodel
P13134		814	5a9b098e75daaa0f820f9c9b	PDB	123	599	1ot5			https://swissmodel.expasy.org/repository/uniprot/P13134.pdb?from=123&to=599&template=1ot5&provider=pdb
P13134		814	5a9b06cc75daaa6a748b64eb	PDB	121	601	1r64			https://swissmodel.expasy.org/repository/uniprot/P13134.pdb?from=121&to=601&template=1r64&provider=pdb
P13134		814	5a9b06a475daaa6a748b5f23	PDB	114	613	2id4			https://swissmodel.expasy.org/repository/uniprot/P13134.pdb?from=114&to=613&template=2id4&provider=pdb
Q07541		149	5b4301a1d60c59c33c5ba20b	SWISSMODEL	6	34	2na8.1.A	-3.643192721	0.358983359	https://swissmodel.expasy.org/repository/uniprot/Q07541.pdb?from=6&to=34&template=2na8.1.A&provider=swissmodel
P40075		244	5b3d61ad9ffd1299206284aa	SWISSMODEL	3	129	2rr3.1.A	-1.989366368	0.682006772	https://swissmodel.expasy.org/repository/uniprot/P40075.pdb?from=3&to=129&template=2rr3.1.A&provider=swissmodel
Q04013		314	5b3afd641a200bcf8583907b	SWISSMODEL	20	298	1okc.1.A	-4.372692493	0.598282344	https://swissmodel.expasy.org/repository/uniprot/Q04013.pdb?from=20&to=298&template=1okc.1.A&provider=swissmodel
P04037		155	5b428fa99ffd12213ac23861	SWISSMODEL	51	149	5j4z.78.A	-2.715908419	0.647644003	https://swissmodel.expasy.org/repository/uniprot/P04037.pdb?from=51&to=149&template=5j4z.78.A&provider=swissmodel
P04037		155	5b20b0e002efd0183440823a	PDB	79	155	2odx			https://swissmodel.expasy.org/repository/uniprot/P04037.pdb?from=79&to=155&template=2odx&provider=pdb
P04037		155	5a9b0de975daaa4c7039fd10	PDB	2	25	1hr8			https://swissmodel.expasy.org/repository/uniprot/P04037.pdb?from=2&to=25&template=1hr8&provider=pdb
P38152		299	5b3b54803b85d1c24c4916ca	SWISSMODEL	8	294	1okc.1.A	-3.869510176	0.617371077	https://swissmodel.expasy.org/repository/uniprot/P38152.pdb?from=8&to=294&template=1okc.1.A&provider=swissmodel
Q04170		232	5b3db217a03a1b79f744da36	SWISSMODEL	21	201	5gif.1.A	-3.938285633	0.61384181	https://swissmodel.expasy.org/repository/uniprot/Q04170.pdb?from=21&to=201&template=5gif.1.A&provider=swissmodel
Q12348		645	5a775f797f4bf9406556f277	SWISSMODEL	387	545	3t5x.1.A	-3.949510206	0.590255816	https://swissmodel.expasy.org/repository/uniprot/Q12348.pdb?from=387&to=545&template=3t5x.1.A&provider=swissmodel
P53552		1597	5b2470a3afa358357f9f2745	SWISSMODEL	628	765	5wsg.1.J	-4.543114877	0.536826986	https://swissmodel.expasy.org/repository/uniprot/P53552.pdb?from=628&to=765&template=5wsg.1.J&provider=swissmodel
P38994		779	5b4351db08cc8fd7fc4a5cac	SWISSMODEL	378	757	3wzz.1.A	-3.402022609	0.644245074	https://swissmodel.expasy.org/repository/uniprot/P38994.pdb?from=378&to=757&template=3wzz.1.A&provider=swissmodel
P25607		182	5b40a85a08cc8f74e675a82a	SWISSMODEL	35	171	2jkb.1.A	-3.431768417	0.597654147	https://swissmodel.expasy.org/repository/uniprot/P25607.pdb?from=35&to=171&template=2jkb.1.A&provider=swissmodel
P25607		182	5b40a85a08cc8f74e675a826	SWISSMODEL	38	174	5fzp.1.A	-4.639151067	0.53168947	https://swissmodel.expasy.org/repository/uniprot/P25607.pdb?from=38&to=174&template=5fzp.1.A&provider=swissmodel
P25606		316	5b1fde987f4bf941b5fbc82a	SWISSMODEL	3	316	4po7.1.A	-4.521219692	0.606246843	https://swissmodel.expasy.org/repository/uniprot/P25606.pdb?from=3&to=316&template=4po7.1.A&provider=swissmodel
P53316		781	5b43627b08cc8f02755cbbbf	SWISSMODEL	191	420	5kw1.1.A	-3.861986513	0.619214804	https://swissmodel.expasy.org/repository/uniprot/P53316.pdb?from=191&to=420&template=5kw1.1.A&provider=swissmodel
P0CX63	P0CX63-1	1770	5903a3c3d823cca571738d80	SWISSMODEL	632	833	3oyi.1.A	-4.530657986	0.597340182	https://swissmodel.expasy.org/repository/uniprot/P0CX63.pdb?from=632&to=833&template=3oyi.1.A&provider=swissmodel
P25617		290	5a7d33a3573f208d253741ee	SWISSMODEL	158	207	4u6u.1.A	-1.262677734	0.66041669	https://swissmodel.expasy.org/repository/uniprot/P25617.pdb?from=158&to=207&template=4u6u.1.A&provider=swissmodel
Q01649		594	5b3f9825a03a1be0084fe311	SWISSMODEL	213	363	3o0z.1.B	0.067561574	0.787320071	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=213&to=363&template=3o0z.1.B&provider=swissmodel
Q01649		594	5b3f9825a03a1be0084fe30d	SWISSMODEL	86	233	4uxv.1.A	-2.733851217	0.644397573	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=86&to=233&template=4uxv.1.A&provider=swissmodel
Q01649		594	5b3f9825a03a1be0084fe309	SWISSMODEL	324	497	4etp.1.A	-1.0391737	0.737885769	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=324&to=497&template=4etp.1.A&provider=swissmodel
Q01649		594	5b3f9824a03a1be0084fe2e9	SWISSMODEL	78	340	5xg2.1.A	-2.770211368	0.660017152	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=78&to=340&template=5xg2.1.A&provider=swissmodel
Q01649		594	5b3f9824a03a1be0084fe2ed	SWISSMODEL	323	468	4rsi.1.A	-3.843467991	0.587385721	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=323&to=468&template=4rsi.1.A&provider=swissmodel
Q01649		594	5b3f9825a03a1be0084fe2f5	SWISSMODEL	89	338	5j1g.1.A	-4.443579579	0.590344748	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=89&to=338&template=5j1g.1.A&provider=swissmodel
Q01649		594	5b3f9824a03a1be0084fe2e1	SWISSMODEL	211	363	3o0z.2.A	-0.122171364	0.777210987	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=211&to=363&template=3o0z.2.A&provider=swissmodel
Q01649		594	5b3f9825a03a1be0084fe2f1	SWISSMODEL	85	351	4rh7.1.A	-3.490990043	0.632378392	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=85&to=351&template=4rh7.1.A&provider=swissmodel
Q01649		594	5b3f9825a03a1be0084fe2fd	SWISSMODEL	334	587	4etp.1.B	-1.895258748	0.699915186	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=334&to=587&template=4etp.1.B&provider=swissmodel
Q01649		594	5b3f9825a03a1be0084fe2f9	SWISSMODEL	207	377	4uxv.1.A	-3.893340948	0.607564443	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=207&to=377&template=4uxv.1.A&provider=swissmodel
Q01649		594	5b3f9825a03a1be0084fe301	SWISSMODEL	166	387	6f1t.1.h	-1.604152379	0.71640282	https://swissmodel.expasy.org/repository/uniprot/Q01649.pdb?from=166&to=387&template=6f1t.1.h&provider=swissmodel
