	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041743_Candida_hawaiiana
2316	OG0002316	YLR352W	augustus_masked-flattened_line_36-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.124&CDS=1-3495
2317	OG0002317	YLR355C	augustus_masked-flattened_line_20-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.25&CDS=1-1197
2318	OG0002318	YLR359W	augustus_masked-flattened_line_6-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.39&CDS=1-1443
2319	OG0002319	YLR361C	augustus_masked-flattened_line_6-processed-gene-3.145-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.145&CDS=1-2010
2320	OG0002320	YLR364W	augustus_masked-flattened_line_52-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.31&CDS=1-315
2321	OG0002321	YLR370C	augustus_masked-flattened_line_12-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.77&CDS=1-525
2322	OG0002322	YLR377C	maker-flattened_line_2-augustus-gene-4.168-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-4.168&CDS=1-2454
2323	OG0002323	YLR382C	augustus_masked-flattened_line_4-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.2&CDS=1-2769
2324	OG0002324	YLR383W	augustus_masked-flattened_line_18-processed-gene-3.46-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-3.46&CDS=1-3306
2325	OG0002325	YLR384C	augustus_masked-flattened_line_2-processed-gene-3.49-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.49&CDS=1-3984
2326	OG0002326	YLR386W	augustus_masked-flattened_line_6-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.112&CDS=1-2880
2327	OG0002327	YLR389C	augustus_masked-flattened_line_24-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.60&CDS=1-3156
2328	OG0002328	YLR390W-A	augustus_masked-flattened_line_24-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.74&CDS=1-633
2329	OG0002329	YLR393W	augustus_masked-flattened_line_6-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.103&CDS=1-846
2330	OG0002330	YLR395C	augustus_masked-flattened_line_44-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.27&CDS=1-249
2331	OG0002331	YLR396C	augustus_masked-flattened_line_50-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.69&CDS=1-2127
2332	OG0002332	YLR397C	augustus_masked-flattened_line_6-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.107&CDS=1-2322
2333	OG0002333	YLR398C	augustus_masked-flattened_line_6-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.106&CDS=1-3642
2334	OG0002334	YLR401C	augustus_masked-flattened_line_4-processed-gene-4.59-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.59&CDS=1-1881
2335	OG0002335	YLR403W	augustus_masked-flattened_line_6-processed-gene-6.210-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-6.210&CDS=1-1158
2336	OG0002336	YLR405W	augustus_masked-flattened_line_68-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.3&CDS=1-4893
2337	OG0002337	YLR407W	snap_masked-flattened_line_4-processed-gene-4.123-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-4.123&CDS=1-900
2338	OG0002338	YLR409C	augustus_masked-flattened_line_4-processed-gene-4.76-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.76&CDS=1-2823
2339	OG0002339	YLR410W	augustus_masked-flattened_line_64-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.57&CDS=1-3363
2340	OG0002340	YLR412W	augustus_masked-flattened_line_68-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.2&CDS=1-921
2341	OG0002341	YLR414C	augustus_masked-flattened_line_4-processed-gene-7.28-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-7.28&CDS=1-1287
2342	OG0002342	YLR417W	augustus_masked-flattened_line_18-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.2&CDS=1-1980
2343	OG0002343	YLR418C	augustus_masked-flattened_line_20-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.5&CDS=1-1080
2344	OG0002344	YLR419W	augustus_masked-flattened_line_34-processed-gene-0.187-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.187&CDS=1-6684
2345	OG0002345	YLR420W	augustus_masked-flattened_line_44-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.30&CDS=1-1062
2346	OG0002346	YLR421C	maker-flattened_line_10-augustus-gene-4.53-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-4.53&CDS=1-777
2347	OG0002347	YLR422W	augustus_masked-flattened_line_26-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.106&CDS=1-5643
2348	OG0002348	YLR424W	genemark-flattened_line_20-processed-gene-2.78-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.78&CDS=1-2127
2349	OG0002349	YLR425W	augustus_masked-flattened_line_0-processed-gene-5.13-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.13&CDS=1-4242
2350	OG0002350	YLR427W	augustus_masked-flattened_line_4-processed-gene-7.26-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-7.26&CDS=1-1764
2351	OG0002351	YLR429W	augustus_masked-flattened_line_10-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.52&CDS=1-1956
2352	OG0002352	YLR430W	augustus_masked-flattened_line_0-processed-gene-5.33-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.33&CDS=1-5829
2353	OG0002353	YLR435W	augustus_masked-flattened_line_10-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.47&CDS=1-606
2354	OG0002354	YLR438C-A	augustus_masked-flattened_line_36-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.126&CDS=1-261
2355	OG0002355	YLR438W	augustus_masked-flattened_line_4-processed-gene-6.105-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-6.105&CDS=1-1290
2356	OG0002356	YLR439W	augustus_masked-flattened_line_36-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.96&CDS=1-888
2357	OG0002357	YLR443W	augustus_masked-flattened_line_4-processed-gene-6.123-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-6.123&CDS=1-1746
2358	OG0002358	YLR447C	augustus_masked-flattened_line_4-processed-gene-6.135-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-6.135&CDS=1-1047
2359	OG0002359	YLR449W	augustus_masked-flattened_line_10-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.43&CDS=1-1257
2360	OG0002360	YLR451W	augustus_masked-flattened_line_38-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.123&CDS=1-2607
2361	OG0002361	YLR452C	augustus_masked-flattened_line_38-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.125&CDS=1-1725
2362	OG0002362	YLR454W	augustus_masked-flattened_line_24-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.15&CDS=1-7587
2363	OG0002363	YLR459W	augustus_masked-flattened_line_38-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.90&CDS=1-1278
2364	OG0002364	YML001W	augustus_masked-flattened_line_62-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.57&CDS=1-642
2365	OG0002365	YML002W	augustus_masked-flattened_line_10-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.79&CDS=1-3690
2366	OG0002366	YML004C	augustus_masked-flattened_line_56-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.86&CDS=1-954
2367	OG0002367	YML005W	augustus_masked-flattened_line_34-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.167&CDS=1-1269
2368	OG0002368	YML007W	genemark-flattened_line_6-processed-gene-3.80-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.80&CDS=1-1335
2369	OG0002369	YML008C	augustus_masked-flattened_line_6-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.147&CDS=1-1128
2370	OG0002370	YML009C	augustus_masked-flattened_line_26-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.75&CDS=1-210
2371	OG0002371	YML010W	augustus_masked-flattened_line_0-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.19&CDS=1-3075
2372	OG0002372	YML011C	augustus_masked-flattened_line_26-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.73&CDS=1-648
2373	OG0002373	YML012W	augustus_masked-flattened_line_26-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.100&CDS=1-636
2374	OG0002374	YML014W	augustus_masked-flattened_line_0-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.27&CDS=1-834
2375	OG0002375	YML015C	augustus_masked-flattened_line_0-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.17&CDS=1-678
2376	OG0002376	YML018C	augustus_masked-flattened_line_26-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.69&CDS=1-1215
2377	OG0002377	YML019W	genemark-flattened_line_26-processed-gene-1.18-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.18&CDS=1-1008
2378	OG0002378	YML020W	augustus_masked-flattened_line_26-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.98&CDS=1-2709
2379	OG0002379	YML021C	genemark-flattened_line_26-processed-gene-1.19-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.19&CDS=1-1158
2380	OG0002380	YML022W	augustus_masked-flattened_line_0-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.34&CDS=1-558
2381	OG0002381	YML025C	augustus_masked-flattened_line_20-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.68&CDS=1-729
2382	OG0002382	YML030W	augustus_masked-flattened_line_2-processed-gene-7.68-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-7.68&CDS=1-480
2383	OG0002383	YML031W	augustus_masked-flattened_line_12-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.54&CDS=1-2079
2384	OG0002384	YML035C	augustus_masked-flattened_line_22-processed-gene-2.221-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.221&CDS=1-2268
2385	OG0002385	YML036W	augustus_masked-flattened_line_20-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-3.101&CDS=1-540
2386	OG0002386	YML038C	augustus_masked-flattened_line_0-processed-gene-7.30-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.30&CDS=1-1107
2387	OG0002387	YML042W	augustus_masked-flattened_line_66-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.25&CDS=1-1863
2388	OG0002388	YML043C	snap_masked-flattened_line_0-processed-gene-4.3-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.3&CDS=1-5151
2389	OG0002389	YML046W	augustus_masked-flattened_line_66-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.45&CDS=1-2673
2390	OG0002390	YML048W	augustus_masked-flattened_line_18-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.26&CDS=1-1176
2391	OG0002391	YML049C	augustus_masked-flattened_line_44-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.16&CDS=1-3579
2392	OG0002392	YML052W	augustus_masked-flattened_line_24-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.17&CDS=1-828
2393	OG0002393	YML055W	augustus_masked-flattened_line_4-processed-gene-7.25-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-7.25&CDS=1-507
2394	OG0002394	YML056C	maker-flattened_line_54-augustus-gene-0.86-mRNA-1_1&gene=maker-flattened_line_54-augustus-gene-0.86&CDS=1-1563
2395	OG0002395	YML059C	augustus_masked-flattened_line_36-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.93&CDS=1-4512
2396	OG0002396	YML060W	augustus_masked-flattened_line_24-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.70&CDS=1-1092
2397	OG0002397	YML061C	augustus_masked-flattened_line_36-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.125&CDS=1-2286
2398	OG0002398	YML064C	augustus_masked-flattened_line_10-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.45&CDS=1-588
2399	OG0002399	YML065W	augustus_masked-flattened_line_10-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.46&CDS=1-2322
2400	OG0002400	YML067C	genemark-flattened_line_0-processed-gene-6.52-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.52&CDS=1-1041
2401	OG0002401	YML069W	augustus_masked-flattened_line_4-processed-gene-4.79-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.79&CDS=1-1623
2402	OG0002402	YML071C	augustus_masked-flattened_line_4-processed-gene-6.119-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-6.119&CDS=1-1260
2403	OG0002403	YML077W	augustus_masked-flattened_line_34-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.169&CDS=1-447
2404	OG0002404	YML080W	augustus_masked-flattened_line_10-processed-gene-5.120-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-5.120&CDS=1-4917
2405	OG0002405	YML081C-A	genemark-flattened_line_34-processed-gene-0.103-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.103&CDS=1-180
2406	OG0002406	YML086C	augustus_masked-flattened_line_24-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.62&CDS=1-1659
2407	OG0002407	YML088W	augustus_masked-flattened_line_6-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.31&CDS=1-1938
2408	OG0002408	YML093W	augustus_masked-flattened_line_24-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.78&CDS=1-2931
2409	OG0002409	YML094W	augustus_masked-flattened_line_34-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.215&CDS=1-441
2410	OG0002410	YML095C	augustus_masked-flattened_line_34-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.178&CDS=1-1008
2411	OG0002411	YML096W	augustus_masked-flattened_line_0-processed-gene-3.32-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.32&CDS=1-2178
2412	OG0002412	YML097C	augustus_masked-flattened_line_48-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.62&CDS=1-2565
2413	OG0002413	YML098W	augustus_masked-flattened_line_10-processed-gene-5.142-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-5.142&CDS=1-489
2414	OG0002414	YML099C	augustus_masked-flattened_line_8-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.88&CDS=1-2022
2415	OG0002415	YML102W	augustus_masked-flattened_line_18-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.38&CDS=1-1908
2416	OG0002416	YML103C	augustus_masked-flattened_line_58-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.40&CDS=1-4896
2417	OG0002417	YML105C	augustus_masked-flattened_line_0-processed-gene-5.4-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.4&CDS=1-789
2418	OG0002418	YML108W	augustus_masked-flattened_line_12-processed-gene-3.33-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-3.33&CDS=1-411
2419	OG0002419	YML110C	augustus_masked-flattened_line_26-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.79&CDS=1-891
2420	OG0002420	YML112W	augustus_masked-flattened_line_2-processed-gene-8.94-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-8.94&CDS=1-930
2421	OG0002421	YML121W	augustus_masked-flattened_line_62-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.54&CDS=1-978
2422	OG0002422	YML123C	augustus_masked-flattened_line_10-processed-gene-5.157-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-5.157&CDS=1-1653
2423	OG0002423	YML126C	augustus_masked-flattened_line_6-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.35&CDS=1-1341
2424	OG0002424	YML127W	maker-flattened_line_34-augustus-gene-0.86-mRNA-1_1&gene=maker-flattened_line_34-augustus-gene-0.86&CDS=1-2046
2425	OG0002425	YML130C	augustus_masked-flattened_line_8-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.101&CDS=1-1608
2426	OG0002426	YMR001C	maker-flattened_line_34-snap-gene-0.79-mRNA-1_1&gene=maker-flattened_line_34-snap-gene-0.79&CDS=1-2019
2427	OG0002427	YMR002W	augustus_masked-flattened_line_34-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.159&CDS=1-432
2428	OG0002428	YMR004W	maker-flattened_line_28-augustus-gene-0.67-mRNA-1_1&gene=maker-flattened_line_28-augustus-gene-0.67&CDS=1-1935
2429	OG0002429	YMR005W	augustus_masked-flattened_line_8-processed-gene-5.73-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-5.73&CDS=1-1647
2430	OG0002430	YMR009W	augustus_masked-flattened_line_6-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.108&CDS=1-537
2431	OG0002431	YMR010W	augustus_masked-flattened_line_10-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-4.68&CDS=1-924
2432	OG0002432	YMR012W	augustus_masked-flattened_line_6-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.14&CDS=1-3864
2433	OG0002433	YMR013C	augustus_masked-flattened_line_16-processed-gene-4.61-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-4.61&CDS=1-1776
2434	OG0002434	YMR014W	augustus_masked-flattened_line_0-processed-gene-7.26-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.26&CDS=1-1386
2435	OG0002435	YMR015C	augustus_masked-flattened_line_30-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.84&CDS=1-1575
2436	OG0002436	YMR019W	augustus_masked-flattened_line_16-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.15&CDS=1-2697
2437	OG0002437	YMR022W	augustus_masked-flattened_line_24-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-2.122&CDS=1-498
2438	OG0002438	YMR023C	augustus_masked-flattened_line_12-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.65&CDS=1-1413
2439	OG0002439	YMR024W	augustus_masked-flattened_line_6-processed-gene-5.53-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-5.53&CDS=1-1101
2440	OG0002440	YMR026C	augustus_masked-flattened_line_6-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.31&CDS=1-1386
2441	OG0002441	YMR027W	augustus_masked-flattened_line_52-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.42&CDS=1-1362
2442	OG0002442	YMR028W	augustus_masked-flattened_line_52-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.40&CDS=1-1128
2443	OG0002443	YMR033W	augustus_masked-flattened_line_44-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.25&CDS=1-1359
2444	OG0002444	YMR034C	augustus_masked-flattened_line_50-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.60&CDS=1-1314
2445	OG0002445	YMR035W	augustus_masked-flattened_line_32-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.140&CDS=1-516
