	OrthologID	Saccharomyces_cerevisiae	yHAB147_Kazachstania_taianensis
2872	OG0002872	YML130C	genemark-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-3.61-mRNA-1_1&gene=genemark-NODE_3_length_493441_cov_51.2922_ID_5-processed-gene-3.61&CDS=1-1743
2873	OG0002873	YML131W	augustus_masked-NODE_41_length_105317_cov_49.3291_ID_81-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_41_length_105317_cov_49.3291_ID_81-processed-gene-0.113&CDS=1-1101
2874	OG0002874	YMR001C	augustus_masked-NODE_30_length_140960_cov_48.4642_ID_59-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_30_length_140960_cov_48.4642_ID_59-processed-gene-0.20&CDS=1-2115
2875	OG0002875	YMR002W	augustus_masked-NODE_65_length_68966_cov_50.8347_ID_129-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_65_length_68966_cov_50.8347_ID_129-processed-gene-0.43&CDS=1-405
2876	OG0002876	YMR004W	augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_7_length_410651_cov_51.2912_ID_13-processed-gene-3.66&CDS=1-1308
2877	OG0002877	YMR005W	augustus_masked-NODE_65_length_68966_cov_50.8347_ID_129-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_65_length_68966_cov_50.8347_ID_129-processed-gene-0.45&CDS=1-906
2878	OG0002878	YMR009W	snap_masked-NODE_14_length_255832_cov_91.9708_ID_27-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_14_length_255832_cov_91.9708_ID_27-processed-gene-0.44&CDS=1-537
2879	OG0002879	YMR010W	genemark-NODE_110_length_12447_cov_45.1782_ID_219-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_110_length_12447_cov_45.1782_ID_219-processed-gene-0.5&CDS=1-1161
2880	OG0002880	YMR012W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.100-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.100&CDS=1-3831
2881	OG0002881	YMR014W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.101&CDS=1-1416
2882	OG0002882	YMR015C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.133&CDS=1-1575
2883	OG0002883	YMR019W	genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.21-mRNA-1_1&gene=genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.21&CDS=1-2262
2884	OG0002884	YMR020W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.103-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.103&CDS=1-1494
2885	OG0002885	YMR021C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.135&CDS=1-1284
2886	OG0002886	YMR022W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.104&CDS=1-495
2887	OG0002887	YMR023C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.136&CDS=1-1758
2888	OG0002888	YMR024W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.105&CDS=1-1095
2889	OG0002889	YMR025W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.106-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.106&CDS=1-852
2890	OG0002890	YMR026C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.137-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.137&CDS=1-1164
2891	OG0002891	YMR027W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.107-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.107&CDS=1-2517
2892	OG0002892	YMR031C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.140&CDS=1-2682
2893	OG0002893	YMR032W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.109&CDS=1-1986
2894	OG0002894	YMR033W	augustus_masked-NODE_58_length_74128_cov_48.8285_ID_115-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_58_length_74128_cov_48.8285_ID_115-processed-gene-0.61&CDS=1-1431
2895	OG0002895	YMR034C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.141&CDS=1-1401
2896	OG0002896	YMR035W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.110&CDS=1-507
2897	OG0002897	YMR036C	genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.66-mRNA-1_1&gene=genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.66&CDS=1-1374
2898	OG0002898	YMR039C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.143-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.143&CDS=1-915
2899	OG0002899	YMR041C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.144&CDS=1-966
2900	OG0002900	YMR042W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-3.111&CDS=1-570
2901	OG0002901	YMR043W	augustus_masked-NODE_58_length_74128_cov_48.8285_ID_115-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_58_length_74128_cov_48.8285_ID_115-processed-gene-0.44&CDS=1-822
2902	OG0002902	YMR044W	maker-NODE_5_length_452406_cov_49.1731_ID_9-snap-gene-3.6-mRNA-1_1&gene=maker-NODE_5_length_452406_cov_49.1731_ID_9-snap-gene-3.6&CDS=1-1566
2903	OG0002903	YMR048W	augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.59&CDS=1-822
2904	OG0002904	YMR049C	maker-NODE_36_length_122875_cov_46.3907_ID_71-augustus-gene-0.67-mRNA-1_1&gene=maker-NODE_36_length_122875_cov_46.3907_ID_71-augustus-gene-0.67&CDS=1-3000
2905	OG0002905	YMR052W	augustus_masked-NODE_27_length_167687_cov_50.5639_ID_53-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_27_length_167687_cov_50.5639_ID_53-processed-gene-0.133&CDS=1-609
2906	OG0002906	YMR055C	augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.47&CDS=1-1008
2907	OG0002907	YMR058W	augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.33&CDS=1-1866
2908	OG0002908	YMR059W	augustus_masked-NODE_36_length_122875_cov_46.3907_ID_71-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_36_length_122875_cov_46.3907_ID_71-processed-gene-0.77&CDS=1-387
2909	OG0002909	YMR060C	augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.49&CDS=1-993
2910	OG0002910	YMR061W	augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.34&CDS=1-2010
2911	OG0002911	YMR062C	augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.50&CDS=1-1326
2912	OG0002912	YMR065W	augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.35&CDS=1-2718
2913	OG0002913	YMR066W	augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.36&CDS=1-2904
2914	OG0002914	YMR067C	augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.52&CDS=1-1266
2915	OG0002915	YMR068W	augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_48_length_82966_cov_46.391_ID_95-processed-gene-0.37&CDS=1-1221
2916	OG0002916	YMR070W	augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.112&CDS=1-1641
2917	OG0002917	YMR071C	augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.91&CDS=1-501
2918	OG0002918	YMR072W	augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.111&CDS=1-645
2919	OG0002919	YMR074C	augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.108&CDS=1-441
2920	OG0002920	YMR075W	augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.90&CDS=1-2409
2921	OG0002921	YMR076C	genemark-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.62&CDS=1-3846
2922	OG0002922	YMR077C	augustus_masked-NODE_104_length_13428_cov_61.7683_ID_207-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_104_length_13428_cov_61.7683_ID_207-processed-gene-0.6&CDS=1-663
2923	OG0002923	YMR078C	augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.89&CDS=1-2331
2924	OG0002924	YMR079W	augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.107&CDS=1-912
2925	OG0002925	YMR080C	augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_28_length_166888_cov_52.9802_ID_55-processed-gene-0.88&CDS=1-2946
2926	OG0002926	YMR083W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.74&CDS=1-1128
2927	OG0002927	YMR086W	snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.36-mRNA-1_1&gene=snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.36&CDS=1-3342
2928	OG0002928	YMR087W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.72-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.72&CDS=1-777
2929	OG0002929	YMR090W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.71-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.71&CDS=1-684
2930	OG0002930	YMR092C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.58&CDS=1-3426
2931	OG0002931	YMR093W	genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.116-mRNA-1_1&gene=genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.116&CDS=1-1545
2932	OG0002932	YMR094W	snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.32&CDS=1-1401
2933	OG0002933	YMR097C	genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.98-mRNA-1_1&gene=genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.98&CDS=1-966
2934	OG0002934	YMR098C	snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.11-mRNA-1_1&gene=snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.11&CDS=1-1731
2935	OG0002935	YMR100W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.68&CDS=1-1920
2936	OG0002936	YMR106C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.53&CDS=1-1989
2937	OG0002937	YMR107W	snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.28-mRNA-1_1&gene=snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.28&CDS=1-465
2938	OG0002938	YMR109W	snap_masked-NODE_77_length_42023_cov_48.0306_ID_153-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_77_length_42023_cov_48.0306_ID_153-processed-gene-0.16&CDS=1-3765
2939	OG0002939	YMR110C	maker-NODE_5_length_452406_cov_49.1731_ID_9-augustus-gene-2.84-mRNA-1_1&gene=maker-NODE_5_length_452406_cov_49.1731_ID_9-augustus-gene-2.84&CDS=1-2094
2940	OG0002940	YMR113W	genemark-NODE_77_length_42023_cov_48.0306_ID_153-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_77_length_42023_cov_48.0306_ID_153-processed-gene-0.32&CDS=1-1275
2941	OG0002941	YMR114C	snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.2-mRNA-1_1&gene=snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.2&CDS=1-1056
2942	OG0002942	YMR115W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.51-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.51&CDS=1-1326
2943	OG0002943	YMR116C	maker-NODE_5_length_452406_cov_49.1731_ID_9-augustus-gene-2.83-mRNA-1_1&gene=maker-NODE_5_length_452406_cov_49.1731_ID_9-augustus-gene-2.83&CDS=1-957
2944	OG0002944	YMR117C	snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.0-mRNA-1_1&gene=snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.0&CDS=1-699
2945	OG0002945	YMR119W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-2.50&CDS=1-1878
2946	OG0002946	YMR122W-A	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.42&CDS=1-255
2947	OG0002947	YMR123W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.41&CDS=1-369
2948	OG0002948	YMR125W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.40&CDS=1-5829
2949	OG0002949	YMR126C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.21&CDS=1-1050
2950	OG0002950	YMR127C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.20&CDS=1-972
2951	OG0002951	YMR128W	maker-NODE_35_length_125469_cov_53.12_ID_69-augustus-gene-0.47-mRNA-1_1&gene=maker-NODE_35_length_125469_cov_53.12_ID_69-augustus-gene-0.47&CDS=1-5442
2952	OG0002952	YMR129W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.39&CDS=1-3843
2953	OG0002953	YMR130W	maker-NODE_5_length_452406_cov_49.1731_ID_9-snap-gene-1.2-mRNA-1_1&gene=maker-NODE_5_length_452406_cov_49.1731_ID_9-snap-gene-1.2&CDS=1-882
2954	OG0002954	YMR131C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.19&CDS=1-1551
2955	OG0002955	YMR132C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.18&CDS=1-666
2956	OG0002956	YMR133W	snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.122-mRNA-1_1&gene=snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.122&CDS=1-1032
2957	OG0002957	YMR134W	genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.80&CDS=1-522
2958	OG0002958	YMR135C	snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.104&CDS=1-1434
2959	OG0002959	YMR136W	snap_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_60_length_73919_cov_48.7455_ID_119-processed-gene-0.17&CDS=1-465
2960	OG0002960	YMR137C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.16&CDS=1-1731
2961	OG0002961	YMR138W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.35&CDS=1-609
2962	OG0002962	YMR139W	snap_masked-NODE_35_length_125469_cov_53.12_ID_69-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_35_length_125469_cov_53.12_ID_69-processed-gene-0.60&CDS=1-1242
2963	OG0002963	YMR140W	maker-NODE_5_length_452406_cov_49.1731_ID_9-augustus-gene-1.132-mRNA-1_1&gene=maker-NODE_5_length_452406_cov_49.1731_ID_9-augustus-gene-1.132&CDS=1-1755
2964	OG0002964	YMR145C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.14&CDS=1-1653
2965	OG0002965	YMR146C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.13&CDS=1-1194
2966	OG0002966	YMR149W	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.12&CDS=1-1659
2967	OG0002967	YMR150C	augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_5_length_452406_cov_49.1731_ID_9-processed-gene-1.31&CDS=1-549
2968	OG0002968	YMR152W	genemark-NODE_16_length_222083_cov_51.2016_ID_31-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_16_length_222083_cov_51.2016_ID_31-processed-gene-1.35&CDS=1-1113
2969	OG0002969	YMR153W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.71&CDS=1-1416
2970	OG0002970	YMR155W	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.117&CDS=1-1629
2971	OG0002971	YMR156C	genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.95&CDS=1-1347
2972	OG0002972	YMR158W	augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_18_length_202460_cov_51.6658_ID_35-processed-gene-1.69&CDS=1-465
2973	OG0002973	YMR159C	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.79&CDS=1-357
2974	OG0002974	YMR160W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.99&CDS=1-3045
2975	OG0002975	YMR162C	genemark-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.131-mRNA-1_1&gene=genemark-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.131&CDS=1-4917
2976	OG0002976	YMR163C	snap_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.22&CDS=1-999
2977	OG0002977	YMR164C	snap_masked-NODE_9_length_388119_cov_51.2998_ID_17-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_9_length_388119_cov_51.2998_ID_17-processed-gene-0.53&CDS=1-2121
2978	OG0002978	YMR165C	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.77&CDS=1-2313
2979	OG0002979	YMR166C	genemark-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.128&CDS=1-1047
2980	OG0002980	YMR167W	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.98&CDS=1-2232
2981	OG0002981	YMR171C	augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_15_length_232496_cov_50.2277_ID_29-processed-gene-1.74&CDS=1-2028
2982	OG0002982	YMR172W	snap_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.63&CDS=1-2130
2983	OG0002983	YMR176W	augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_8_length_405330_cov_49.6528_ID_15-processed-gene-0.7&CDS=1-4551
