	OrthologID	Candida_glabrata	Saccharomyces_cerevisiae
3104	OG0003104	snap_masked-CR380957-processed-gene-6.15-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.15&CDS=1-663	YDR472W
3105	OG0003105	augustus_masked-CR380957-processed-gene-6.71-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-6.71&CDS=1-954	YBR211C
3106	OG0003106	snap_masked-CR380957-processed-gene-6.16-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.16&CDS=1-2406	YBR212W
3107	OG0003107	snap_masked-CR380957-processed-gene-6.17-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.17&CDS=1-777	YBR213W
3108	OG0003108	snap_masked-CR380957-processed-gene-6.18-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.18&CDS=1-1644	YBR214W
3109	OG0003109	augustus_masked-CR380957-processed-gene-6.59-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-6.59&CDS=1-1314	YBR215W
3110	OG0003110	augustus_masked-CR380957-processed-gene-6.72-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-6.72&CDS=1-1965	YBR216C
3111	OG0003111	augustus_masked-CR380957-processed-gene-6.60-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-6.60&CDS=1-543	YBR217W
3112	OG0003112	snap_masked-CR380957-processed-gene-6.35-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.35&CDS=1-1701	YBR220C
3113	OG0003113	snap_masked-CR380957-processed-gene-6.36-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.36&CDS=1-1074	YBR221C
3114	OG0003114	snap_masked-CR380957-processed-gene-6.37-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.37&CDS=1-1611	YBR222C
3115	OG0003115	snap_masked-CR380957-processed-gene-6.38-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.38&CDS=1-1659	YBR223C
3116	OG0003116	snap_masked-CR380957-processed-gene-6.20-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.20&CDS=1-2568	YBR225W
3117	OG0003117	snap_masked-CR380957-processed-gene-6.39-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.39&CDS=1-1647	YBR227C
3118	OG0003118	snap_masked-CR380957-processed-gene-6.21-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.21&CDS=1-936	YBR228W
3119	OG0003119	snap_masked-CR380957-processed-gene-6.40-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.40&CDS=1-2823	YBR229C
3120	OG0003120	snap_masked-CR380957-processed-gene-6.22-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-6.22&CDS=1-1788	YBR239C
3121	OG0003121	snap_masked-CR380957-processed-gene-7.70-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.70&CDS=1-2208	YBR238C
3122	OG0003122	snap_masked-CR380957-processed-gene-7.73-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.73&CDS=1-2448	YBR237W
3123	OG0003123	snap_masked-CR380957-processed-gene-7.71-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.71&CDS=1-1251	YBR236C
3124	OG0003124	snap_masked-CR380957-processed-gene-7.74-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.74&CDS=1-3360	YBR235W
3125	OG0003125	snap_masked-CR380957-processed-gene-7.72-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.72&CDS=1-1113	YBR234C
3126	OG0003126	snap_masked-CR380957-processed-gene-7.91-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.91&CDS=1-279	YBR233W-A
3127	OG0003127	snap_masked-CR380957-processed-gene-7.92-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.92&CDS=1-1377	YBR233W
3128	OG0003128	snap_masked-CR380957-processed-gene-7.75-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.75&CDS=1-897	YBR231C
3129	OG0003129	augustus_masked-CR380957-processed-gene-7.23-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-7.23&CDS=1-2328	YML006C
3130	OG0003130	snap_masked-CR380957-processed-gene-7.76-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.76&CDS=1-273	YMR244C-A
3131	OG0003131	snap_masked-CR380957-processed-gene-7.77-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.77&CDS=1-939	YCR021C
3132	OG0003132	snap_masked-CR380957-processed-gene-7.97-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.97&CDS=1-981	YMR244W
3133	OG0003133	snap_masked-CR380957-processed-gene-7.78-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.78&CDS=1-1341	YMR243C
3134	OG0003134	snap_masked-CR380957-processed-gene-7.98-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.98&CDS=1-921	YMR241W
3135	OG0003135	snap_masked-CR380957-processed-gene-7.84-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.84&CDS=1-732	YKL130C
3136	OG0003136	snap_masked-CR380957-processed-gene-7.85-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.85&CDS=1-1491	YFL022C
3137	OG0003137	augustus_masked-CR380957-processed-gene-7.30-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-7.30&CDS=1-2745	YFL023W
3138	OG0003138	snap_masked-CR380957-processed-gene-7.104-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.104&CDS=1-687	YBR111C
3139	OG0003139	snap_masked-CR380957-processed-gene-7.86-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.86&CDS=1-231	YBR111W-A
3140	OG0003140	snap_masked-CR380957-processed-gene-7.87-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.87&CDS=1-2490	YBR114W
3141	OG0003141	snap_masked-CR380957-processed-gene-7.105-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.105&CDS=1-4122	YBR115C
3142	OG0003142	augustus_masked-CR380957-processed-gene-7.33-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-7.33&CDS=1-426	YPR082C
3143	OG0003143	augustus_masked-CR380957-processed-gene-7.18-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-7.18&CDS=1-1722	YPR083W
3144	OG0003144	snap_masked-CR380957-processed-gene-7.90-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.90&CDS=1-1440	YPR084W
3145	OG0003145	snap_masked-CR380957-processed-gene-7.106-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-7.106&CDS=1-1425	YPR085C
3146	OG0003146	snap_masked-CR380957-processed-gene-8.5-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.5&CDS=1-1074	YBR130C
3147	OG0003147	snap_masked-CR380957-processed-gene-8.3-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.3&CDS=1-1089	YPR086W
3148	OG0003148	snap_masked-CR380957-processed-gene-8.6-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.6&CDS=1-1596	YPR088C
3149	OG0003149	snap_masked-CR380957-processed-gene-8.4-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.4&CDS=1-2670	YPR089W
3150	OG0003150	snap_masked-CR380957-processed-gene-8.7-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.7&CDS=1-2274	YPR091C
3151	OG0003151	augustus_masked-CR380957-processed-gene-8.100-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-8.100&CDS=1-4278	YPR095C
3152	OG0003152	maker-CR380957-augustus-gene-8.77-mRNA-1_1&gene=maker-CR380957-augustus-gene-8.77&CDS=1-3756	YPR097W
3153	OG0003153	snap_masked-CR380957-processed-gene-8.28-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.28&CDS=1-2148	YKR067W
3154	OG0003154	snap_masked-CR380957-processed-gene-8.10-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.10&CDS=1-1071	YKR066C
3155	OG0003155	snap_masked-CR380957-processed-gene-8.11-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.11&CDS=1-3507	YGL140C
3156	OG0003156	snap_masked-CR380957-processed-gene-8.12-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.12&CDS=1-1299	YKR051W
3157	OG0003157	snap_masked-CR380957-processed-gene-8.29-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.29&CDS=1-891	YKR052C
3158	OG0003158	augustus_masked-CR380957-processed-gene-8.104-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-8.104&CDS=1-12123	YKR054C
3159	OG0003159	snap_masked-CR380957-processed-gene-8.13-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.13&CDS=1-969	YKR055W
3160	OG0003160	maker-CR380957-snap-gene-8.2-mRNA-1_1&gene=maker-CR380957-snap-gene-8.2&CDS=1-1887	YKR056W
3161	OG0003161	snap_masked-CR380957-processed-gene-8.33-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.33&CDS=1-2466	YLR166C
3162	OG0003162	snap_masked-CR380957-processed-gene-8.16-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.16&CDS=1-597	YGL200C
3163	OG0003163	snap_masked-CR380957-processed-gene-8.17-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.17&CDS=1-1695	YKL100C
3164	OG0003164	snap_masked-CR380957-processed-gene-8.34-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.34&CDS=1-4467	YKL101W
3165	OG0003165	snap_masked-CR380957-processed-gene-8.18-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.18&CDS=1-1539	YKL103C
3166	OG0003166	snap_masked-CR380957-processed-gene-8.19-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.19&CDS=1-2169	YKL104C
3167	OG0003167	augustus_masked-CR380957-processed-gene-8.108-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-8.108&CDS=1-1305	YKL106W
3168	OG0003168	snap_masked-CR380957-processed-gene-8.36-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.36&CDS=1-1050	YKL108W
3169	OG0003169	snap_masked-CR380957-processed-gene-8.20-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.20&CDS=1-945	YKL110C
3170	OG0003170	augustus_masked-CR380957-processed-gene-8.95-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-8.95&CDS=1-660	YIR017C
3171	OG0003171	snap_masked-CR380957-processed-gene-8.39-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.39&CDS=1-384	YIR015W
3172	OG0003172	augustus_masked-CR380957-processed-gene-8.112-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-8.112&CDS=1-774	YIR014W
3173	OG0003173	augustus_masked-CR380957-processed-gene-8.96-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-8.96&CDS=1-1047	YIR018W
3174	OG0003174	snap_masked-CR380957-processed-gene-8.23-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.23&CDS=1-525	YMR009W
3175	OG0003175	snap_masked-CR380957-processed-gene-8.24-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.24&CDS=1-1353	YMR010W
3176	OG0003176	snap_masked-CR380957-processed-gene-8.25-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-8.25&CDS=1-1524	YHL021C
3177	OG0003177	snap_masked-CR380957-processed-gene-9.109-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.109&CDS=1-987	YOR261C
3178	OG0003178	snap_masked-CR380957-processed-gene-9.112-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.112&CDS=1-1602	YOR260W
3179	OG0003179	snap_masked-CR380957-processed-gene-9.110-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.110&CDS=1-1308	YOR259C
3180	OG0003180	snap_masked-CR380957-processed-gene-9.113-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.113&CDS=1-636	YOR258W
3181	OG0003181	snap_masked-CR380957-processed-gene-9.114-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.114&CDS=1-474	YOR257W
3182	OG0003182	snap_masked-CR380957-processed-gene-9.115-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.115&CDS=1-738	YOR255W
3183	OG0003183	snap_masked-CR380957-processed-gene-9.116-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.116&CDS=1-504	YOR253W
3184	OG0003184	snap_masked-CR380957-processed-gene-9.138-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.138&CDS=1-573	YOR252W
3185	OG0003185	snap_masked-CR380957-processed-gene-9.117-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.117&CDS=1-906	YOR251C
3186	OG0003186	snap_masked-CR380957-processed-gene-9.118-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.118&CDS=1-1353	YOR250C
3187	OG0003187	snap_masked-CR380957-processed-gene-9.119-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.119&CDS=1-1974	YOR249C
3188	OG0003188	snap_masked-CR380957-processed-gene-9.120-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.120&CDS=1-981	YOR246C
3189	OG0003189	augustus_masked-CR380957-processed-gene-9.32-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-9.32&CDS=1-1764	YCR061W
3190	OG0003190	augustus_masked-CR380957-processed-gene-9.33-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-9.33&CDS=1-426	YCR060W
3191	OG0003191	snap_masked-CR380957-processed-gene-9.121-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.121&CDS=1-777	YCR059C
3192	OG0003192	snap_masked-CR380957-processed-gene-9.122-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.122&CDS=1-2733	YCR057C
3193	OG0003193	snap_masked-CR380957-processed-gene-9.123-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.123&CDS=1-1590	YCR054C
3194	OG0003194	snap_masked-CR380957-processed-gene-9.142-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.142&CDS=1-1536	YCR053W
3195	OG0003195	augustus_masked-CR380957-processed-gene-9.37-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-9.37&CDS=1-1794	YGL211W
3196	OG0003196	snap_masked-CR380957-processed-gene-9.147-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.147&CDS=1-2325	YOR144C
3197	OG0003197	snap_masked-CR380957-processed-gene-9.148-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.148&CDS=1-783	YOR145C
3198	OG0003198	snap_masked-CR380957-processed-gene-9.124-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.124&CDS=1-1947	YOR147W
3199	OG0003199	snap_masked-CR380957-processed-gene-9.149-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.149&CDS=1-507	YOR148C
3200	OG0003200	snap_masked-CR380957-processed-gene-9.125-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.125&CDS=1-1293	YDR394W
3201	OG0003201	snap_masked-CR380957-processed-gene-9.150-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.150&CDS=1-861	YOR149C
3202	OG0003202	snap_masked-CR380957-processed-gene-9.151-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.151&CDS=1-435	YNL131W
3203	OG0003203	snap_masked-CR380957-processed-gene-9.152-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.152&CDS=1-3159	YNL132W
3204	OG0003204	snap_masked-CR380957-processed-gene-9.127-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.127&CDS=1-462	YNL133C
3205	OG0003205	snap_masked-CR380957-processed-gene-9.129-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.129&CDS=1-342	YNL135C
3206	OG0003206	snap_masked-CR380957-processed-gene-9.153-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.153&CDS=1-2574	YNL136W
3207	OG0003207	snap_masked-CR380957-processed-gene-9.130-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.130&CDS=1-1452	YNL137C
3208	OG0003208	snap_masked-CR380957-processed-gene-9.154-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.154&CDS=1-1575	YNL138W
3209	OG0003209	snap_masked-CR380957-processed-gene-9.155-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.155&CDS=1-201	YNL138W-A
3210	OG0003210	snap_masked-CR380957-processed-gene-9.156-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.156&CDS=1-3960	YNL091W
3211	OG0003211	snap_masked-CR380957-processed-gene-9.157-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.157&CDS=1-1209	YNL092W
3212	OG0003212	snap_masked-CR380957-processed-gene-9.158-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.158&CDS=1-1890	YNL094W
3213	OG0003213	snap_masked-CR380957-processed-gene-9.132-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.132&CDS=1-603	YOR358W
3214	OG0003214	snap_masked-CR380957-processed-gene-9.133-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.133&CDS=1-1647	YOR359W
3215	OG0003215	snap_masked-CR380957-processed-gene-9.159-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.159&CDS=1-1725	YOR360C
3216	OG0003216	snap_masked-CR380957-processed-gene-9.160-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.160&CDS=1-2157	YOR361C
3217	OG0003217	snap_masked-CR380957-processed-gene-9.134-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.134&CDS=1-588	YDR084C
3218	OG0003218	snap_masked-CR380957-processed-gene-9.161-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.161&CDS=1-1176	YDR083W
3219	OG0003219	snap_masked-CR380957-processed-gene-9.162-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.162&CDS=1-1302	YDR082W
3220	OG0003220	augustus_masked-CR380957-processed-gene-9.27-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-9.27&CDS=1-2382	YDR081C
3221	OG0003221	snap_masked-CR380957-processed-gene-9.163-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.163&CDS=1-3072	YDR080W
3222	OG0003222	snap_masked-CR380957-processed-gene-9.136-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.136&CDS=1-219	YDR079C-A
3223	OG0003223	snap_masked-CR380957-processed-gene-9.164-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.164&CDS=1-327	YDR079W
3224	OG0003224	snap_masked-CR380957-processed-gene-9.137-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-9.137&CDS=1-765	YDR078C
3225	OG0003225	snap_masked-CR380957-processed-gene-10.2-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.2&CDS=1-1011	YDR076W
3226	OG0003226	snap_masked-CR380957-processed-gene-10.3-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.3&CDS=1-927	YDR075W
3227	OG0003227	snap_masked-CR380957-processed-gene-10.4-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.4&CDS=1-1338	YOR123C
3228	OG0003228	snap_masked-CR380957-processed-gene-10.5-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.5&CDS=1-3795	YOR124C
3229	OG0003229	snap_masked-CR380957-processed-gene-10.22-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.22&CDS=1-696	YOR125C
3230	OG0003230	snap_masked-CR380957-processed-gene-10.23-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.23&CDS=1-744	YOR126C
3231	OG0003231	snap_masked-CR380957-processed-gene-10.6-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.6&CDS=1-2751	YOR127W
3232	OG0003232	snap_masked-CR380957-processed-gene-10.24-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.24&CDS=1-1710	YOR128C
3233	OG0003233	snap_masked-CR380957-processed-gene-10.25-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.25&CDS=1-903	YOR130C
3234	OG0003234	snap_masked-CR380957-processed-gene-10.26-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.26&CDS=1-6312	YFR019W
3235	OG0003235	snap_masked-CR380957-processed-gene-10.7-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.7&CDS=1-1059	YFR018C
3236	OG0003236	snap_masked-CR380957-processed-gene-10.9-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.9&CDS=1-2256	YFR009W
3237	OG0003237	snap_masked-CR380957-processed-gene-10.10-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.10&CDS=1-1485	YFR010W
3238	OG0003238	snap_masked-CR380957-processed-gene-10.27-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.27&CDS=1-483	YFR011C
3239	OG0003239	snap_masked-CR380957-processed-gene-10.11-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.11&CDS=1-2253	YFR013W
3240	OG0003240	snap_masked-CR380957-processed-gene-10.30-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.30&CDS=1-3054	YFR016C
3241	OG0003241	snap_masked-CR380957-processed-gene-10.12-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.12&CDS=1-1515	YFR021W
3242	OG0003242	snap_masked-CR380957-processed-gene-10.14-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.14&CDS=1-1779	YML054C
3243	OG0003243	snap_masked-CR380957-processed-gene-10.31-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.31&CDS=1-501	YML055W
3244	OG0003244	snap_masked-CR380957-processed-gene-10.32-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.32&CDS=1-2208	YLR149C
3245	OG0003245	snap_masked-CR380957-processed-gene-10.33-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.33&CDS=1-981	YLR151C
3246	OG0003246	snap_masked-CR380957-processed-gene-10.34-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.34&CDS=1-1521	YDR256C
3247	OG0003247	snap_masked-CR380957-processed-gene-10.16-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.16&CDS=1-216	YMR194C-B
3248	OG0003248	maker-CR380957-snap-gene-10.132-mRNA-1_1&gene=maker-CR380957-snap-gene-10.132&CDS=1-1059	YMR193W
3249	OG0003249	snap_masked-CR380957-processed-gene-10.38-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.38&CDS=1-201	YML129C
3250	OG0003250	snap_masked-CR380957-processed-gene-10.18-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.18&CDS=1-2067	YDR234W
3251	OG0003251	snap_masked-CR380957-processed-gene-10.19-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.19&CDS=1-1632	YDR235W
3252	OG0003252	snap_masked-CR380957-processed-gene-10.39-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.39&CDS=1-753	YDR236C
3253	OG0003253	snap_masked-CR380957-processed-gene-10.20-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.20&CDS=1-849	YDR237W
3254	OG0003254	snap_masked-CR380957-processed-gene-10.21-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.21&CDS=1-570	YJL218W
3255	OG0003255	snap_masked-CR380957-processed-gene-10.40-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.40&CDS=1-2916	YDR238C
3256	OG0003256	snap_masked-CR380957-processed-gene-10.41-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.41&CDS=1-2412	YDR239C
3257	OG0003257	snap_masked-CR380957-processed-gene-10.42-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-10.42&CDS=1-1431	YDR240C
3258	OG0003258	augustus_masked-CR380957-processed-gene-10.84-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-10.84&CDS=1-1746	YDR243C
3259	OG0003259	augustus_masked-CR380957-processed-gene-11.0-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-11.0&CDS=1-1770	YDR244W
3260	OG0003260	snap_masked-CR380957-processed-gene-11.79-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-11.79&CDS=1-1149	YDR245W
3261	OG0003261	maker-CR380957-snap-gene-11.118-mRNA-1_1&gene=maker-CR380957-snap-gene-11.118&CDS=1-756	YDR246W
3262	OG0003262	snap_masked-CR380957-processed-gene-11.83-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-11.83&CDS=1-549	YDR248C
3263	OG0003263	augustus_masked-CR380957-processed-gene-11.5-mRNA-1_1&gene=augustus_masked-CR380957-processed-gene-11.5&CDS=1-1107	YDR249C
3264	OG0003264	snap_masked-CR380957-processed-gene-11.82-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-11.82&CDS=1-555	YDR231C
3265	OG0003265	snap_masked-CR380957-processed-gene-11.99-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-11.99&CDS=1-1242	YDR229W
3266	OG0003266	snap_masked-CR380957-processed-gene-11.85-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-11.85&CDS=1-1857	YDR228C
3267	OG0003267	snap_masked-CR380957-processed-gene-11.101-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-11.101&CDS=1-666	YDR226W
3268	OG0003268	snap_masked-CR380957-processed-gene-11.86-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-11.86&CDS=1-1143	YKL113C
3269	OG0003269	snap_masked-CR380957-processed-gene-11.87-mRNA-1_1&gene=snap_masked-CR380957-processed-gene-11.87&CDS=1-1062	YKL114C
