	OrthologID	Ascoidea_rubescens	Saccharomyces_cerevisiae
2938	OG0002938	genemark-scaffold_6-processed-gene-7.56-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.56&CDS=1-945	YBR160W
2939	OG0002939	genemark-scaffold_6-processed-gene-7.71-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.71&CDS=1-1059	YBR159W
2940	OG0002940	genemark-scaffold_6-processed-gene-7.57-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.57&CDS=1-1137	YKR066C
2941	OG0002941	genemark-scaffold_6-processed-gene-7.58-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.58&CDS=1-891	YLR284C
2942	OG0002942	genemark-scaffold_6-processed-gene-7.59-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.59&CDS=1-699	YBL064C
2943	OG0002943	genemark-scaffold_6-processed-gene-8.89-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.89&CDS=1-2184	YNL045W
2944	OG0002944	genemark-scaffold_6-processed-gene-8.87-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.87&CDS=1-1194	YDL029W
2945	OG0002945	genemark-scaffold_6-processed-gene-8.114-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.114&CDS=1-2448	YDL028C
2946	OG0002946	genemark-scaffold_6-processed-gene-8.90-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.90&CDS=1-1353	YDL022W
2947	OG0002947	genemark-scaffold_6-processed-gene-8.91-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.91&CDS=1-1038	YJR100C
2948	OG0002948	genemark-scaffold_6-processed-gene-8.117-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.117&CDS=1-2445	YBR158W
2949	OG0002949	genemark-scaffold_6-processed-gene-8.93-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.93&CDS=1-1044	YMR228W
2950	OG0002950	genemark-scaffold_6-processed-gene-8.118-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.118&CDS=1-1200	YOR164C
2951	OG0002951	genemark-scaffold_6-processed-gene-8.119-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.119&CDS=1-1593	YOR166C
2952	OG0002952	genemark-scaffold_6-processed-gene-8.95-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.95&CDS=1-1002	YOR143C
2953	OG0002953	genemark-scaffold_6-processed-gene-8.120-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.120&CDS=1-1326	YOR323C
2954	OG0002954	genemark-scaffold_6-processed-gene-8.98-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.98&CDS=1-2001	YNR008W
2955	OG0002955	genemark-scaffold_6-processed-gene-8.121-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.121&CDS=1-657	YMR202W
2956	OG0002956	genemark-scaffold_6-processed-gene-8.101-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.101&CDS=1-2061	YMR068W
2957	OG0002957	genemark-scaffold_6-processed-gene-8.123-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.123&CDS=1-660	YJL055W
2958	OG0002958	maker-scaffold_6-snap-gene-8.82-mRNA-1_1&gene=maker-scaffold_6-snap-gene-8.82&CDS=1-2289	YPR175W
2959	OG0002959	genemark-scaffold_6-processed-gene-8.124-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.124&CDS=1-1149	YLR056W
2960	OG0002960	genemark-scaffold_6-processed-gene-8.103-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.103&CDS=1-564	YCR046C
2961	OG0002961	genemark-scaffold_6-processed-gene-8.104-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.104&CDS=1-804	YCR047C
2962	OG0002962	genemark-scaffold_6-processed-gene-8.105-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.105&CDS=1-1026	YMR201C
2963	OG0002963	genemark-scaffold_6-processed-gene-8.106-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.106&CDS=1-720	YNR020C
2964	OG0002964	genemark-scaffold_6-processed-gene-8.107-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.107&CDS=1-954	YAL034W-A
2965	OG0002965	genemark-scaffold_6-processed-gene-8.113-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.113&CDS=1-951	YFR025C
2966	OG0002966	genemark-scaffold_6-processed-gene-8.129-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.129&CDS=1-1404	YHR018C
2967	OG0002967	genemark-scaffold_6-processed-gene-9.67-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.67&CDS=1-1395	YKL143W
2968	OG0002968	genemark-scaffold_6-processed-gene-9.90-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.90&CDS=1-1641	YHR019C
2969	OG0002969	genemark-scaffold_6-processed-gene-9.68-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.68&CDS=1-2007	YHR020W
2970	OG0002970	genemark-scaffold_6-processed-gene-9.91-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.91&CDS=1-492	YJR055W
2971	OG0002971	genemark-scaffold_6-processed-gene-9.70-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.70&CDS=1-2517	YBR058C
2972	OG0002972	augustus_masked-scaffold_6-processed-gene-9.5-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.5&CDS=1-2265	YDR047W
2973	OG0002973	genemark-scaffold_6-processed-gene-9.93-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.93&CDS=1-459	YIL098C
2974	OG0002974	snap_masked-scaffold_6-processed-gene-9.143-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-9.143&CDS=1-2400	YAL048C
2975	OG0002975	maker-scaffold_6-snap-gene-9.53-mRNA-1_1&gene=maker-scaffold_6-snap-gene-9.53&CDS=1-888	YOR362C
2976	OG0002976	genemark-scaffold_6-processed-gene-9.96-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.96&CDS=1-2727	YOR329C
2977	OG0002977	genemark-scaffold_6-processed-gene-9.97-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.97&CDS=1-1596	YPR088C
2978	OG0002978	augustus_masked-scaffold_6-processed-gene-9.33-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.33&CDS=1-6324	YPL231W
2979	OG0002979	maker-scaffold_6-snap-gene-9.54-mRNA-1_1&gene=maker-scaffold_6-snap-gene-9.54&CDS=1-261	YEL020W-A
2980	OG0002980	genemark-scaffold_6-processed-gene-9.75-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.75&CDS=1-888	YPL117C
2981	OG0002981	genemark-scaffold_6-processed-gene-9.100-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.100&CDS=1-912	YNL006W
2982	OG0002982	genemark-scaffold_6-processed-gene-9.78-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.78&CDS=1-960	YNR027W
2983	OG0002983	genemark-scaffold_6-processed-gene-9.102-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.102&CDS=1-1284	YNR026C
2984	OG0002984	genemark-scaffold_6-processed-gene-9.79-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.79&CDS=1-447	YCR063W
2985	OG0002985	maker-scaffold_6-snap-gene-9.62-mRNA-1_1&gene=maker-scaffold_6-snap-gene-9.62&CDS=1-816	YML112W
2986	OG0002986	augustus_masked-scaffold_6-processed-gene-9.15-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.15&CDS=1-4935	YLR425W
2987	OG0002987	genemark-scaffold_6-processed-gene-9.108-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.108&CDS=1-1269	YHR016C
2988	OG0002988	genemark-scaffold_6-processed-gene-9.84-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.84&CDS=1-2115	YEL015W
2989	OG0002989	snap_masked-scaffold_6-processed-gene-9.157-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-9.157&CDS=1-2412	YJL200C
2990	OG0002990	snap_masked-scaffold_6-processed-gene-9.158-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-9.158&CDS=1-249	YJL205C
2991	OG0002991	genemark-scaffold_6-processed-gene-9.110-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.110&CDS=1-477	YER093C-A
2992	OG0002992	genemark-scaffold_6-processed-gene-9.85-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.85&CDS=1-846	YIL034C
2993	OG0002993	augustus_masked-scaffold_6-processed-gene-9.46-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.46&CDS=1-4167	YJL204C
2994	OG0002994	augustus_masked-scaffold_6-processed-gene-9.47-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.47&CDS=1-336	YNL244C
2995	OG0002995	maker-scaffold_6-augustus-gene-9.171-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-9.171&CDS=1-429	YPR082C
2996	OG0002996	genemark-scaffold_6-processed-gene-9.87-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.87&CDS=1-2952	YJL050W
2997	OG0002997	genemark-scaffold_6-processed-gene-9.114-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-9.114&CDS=1-1074	YHR025W
2998	OG0002998	genemark-scaffold_7-processed-gene-0.58-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.58&CDS=1-3126	YNL129W
2999	OG0002999	genemark-scaffold_7-processed-gene-0.70-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.70&CDS=1-2472	YLR396C
3000	OG0003000	genemark-scaffold_7-processed-gene-0.59-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.59&CDS=1-5085	YGL207W
3001	OG0003001	genemark-scaffold_7-processed-gene-0.71-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.71&CDS=1-3399	YNL236W
3002	OG0003002	snap_masked-scaffold_7-processed-gene-0.32-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-0.32&CDS=1-2193	YBR007C
3003	OG0003003	genemark-scaffold_7-processed-gene-0.73-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.73&CDS=1-1683	YDR497C
3004	OG0003004	maker-scaffold_7-snap-gene-0.3-mRNA-1_1&gene=maker-scaffold_7-snap-gene-0.3&CDS=1-1557	YLR387C
3005	OG0003005	genemark-scaffold_7-processed-gene-0.65-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.65&CDS=1-3387	YAL011W
3006	OG0003006	genemark-scaffold_7-processed-gene-0.77-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.77&CDS=1-1476	YAL010C
3007	OG0003007	augustus_masked-scaffold_7-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.15&CDS=1-3051	YNL243W
3008	OG0003008	genemark-scaffold_7-processed-gene-0.78-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.78&CDS=1-2586	YMR293C
3009	OG0003009	snap_masked-scaffold_7-processed-gene-1.6-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.6&CDS=1-1470	YNL022C
3010	OG0003010	genemark-scaffold_7-processed-gene-1.42-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.42&CDS=1-1137	YDR198C
3011	OG0003011	genemark-scaffold_7-processed-gene-1.48-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.48&CDS=1-789	YIL093C
3012	OG0003012	genemark-scaffold_7-processed-gene-1.49-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.49&CDS=1-966	YCR015C
3013	OG0003013	genemark-scaffold_7-processed-gene-2.38-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.38&CDS=1-2253	YBR260C
3014	OG0003014	genemark-scaffold_7-processed-gene-2.33-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.33&CDS=1-504	YBR258C
3015	OG0003015	genemark-scaffold_7-processed-gene-2.40-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.40&CDS=1-759	YER063W
3016	OG0003016	maker-scaffold_7-snap-gene-3.73-mRNA-1_1&gene=maker-scaffold_7-snap-gene-3.73&CDS=1-507	YGL068W
3017	OG0003017	genemark-scaffold_7-processed-gene-3.57-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.57&CDS=1-2241	YOR243C
3018	OG0003018	genemark-scaffold_7-processed-gene-3.44-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.44&CDS=1-2727	YOR242C
3019	OG0003019	genemark-scaffold_7-processed-gene-3.58-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.58&CDS=1-357	YJL003W
3020	OG0003020	genemark-scaffold_7-processed-gene-3.45-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.45&CDS=1-1194	YML051W
3021	OG0003021	genemark-scaffold_7-processed-gene-3.62-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.62&CDS=1-2196	YLL036C
3022	OG0003022	genemark-scaffold_7-processed-gene-3.63-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.63&CDS=1-2220	YER165W
3023	OG0003023	genemark-scaffold_7-processed-gene-3.50-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.50&CDS=1-1257	YER154W
3024	OG0003024	genemark-scaffold_7-processed-gene-3.68-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.68&CDS=1-2646	YEL032W
3025	OG0003025	genemark-scaffold_7-processed-gene-4.81-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.81&CDS=1-1893	YBL039C
3026	OG0003026	augustus_masked-scaffold_7-processed-gene-4.49-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.49&CDS=1-2775	YLL002W
3027	OG0003027	snap_masked-scaffold_7-processed-gene-4.1-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-4.1&CDS=1-5340	YIR023W
3028	OG0003028	augustus_masked-scaffold_7-processed-gene-4.50-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.50&CDS=1-2742	YJL092W
3029	OG0003029	genemark-scaffold_7-processed-gene-4.101-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.101&CDS=1-1638	YER065C
3030	OG0003030	genemark-scaffold_7-processed-gene-4.85-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.85&CDS=1-288	YER058W
3031	OG0003031	genemark-scaffold_7-processed-gene-4.86-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.86&CDS=1-1920	YOR204W
3032	OG0003032	genemark-scaffold_7-processed-gene-4.103-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.103&CDS=1-2019	YPL166W
3033	OG0003033	maker-scaffold_7-snap-gene-4.39-mRNA-1_1&gene=maker-scaffold_7-snap-gene-4.39&CDS=1-5253	YPL167C
3034	OG0003034	genemark-scaffold_7-processed-gene-4.105-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.105&CDS=1-1119	YGR189C
3035	OG0003035	genemark-scaffold_7-processed-gene-4.91-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.91&CDS=1-885	YGR158C
3036	OG0003036	augustus_masked-scaffold_7-processed-gene-4.73-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.73&CDS=1-3396	YOR249C
3037	OG0003037	genemark-scaffold_7-processed-gene-4.108-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.108&CDS=1-1443	YOR250C
3038	OG0003038	genemark-scaffold_7-processed-gene-4.94-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.94&CDS=1-2448	YHR197W
3039	OG0003039	genemark-scaffold_7-processed-gene-4.109-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.109&CDS=1-1014	YOR251C
3040	OG0003040	genemark-scaffold_7-processed-gene-4.96-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.96&CDS=1-1371	YOR298W
3041	OG0003041	genemark-scaffold_7-processed-gene-4.97-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.97&CDS=1-930	YIL134W
3042	OG0003042	genemark-scaffold_7-processed-gene-4.100-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.100&CDS=1-1437	YDL006W
3043	OG0003043	genemark-scaffold_7-processed-gene-4.114-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.114&CDS=1-1743	YOR269W
3044	OG0003044	genemark-scaffold_7-processed-gene-5.3-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-5.3&CDS=1-945	YHR142W
3045	OG0003045	genemark-scaffold_7-processed-gene-5.4-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-5.4&CDS=1-1749	YCR068W
3046	OG0003046	genemark-scaffold_7-processed-gene-5.1-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-5.1&CDS=1-477	YOR339C
3047	OG0003047	augustus_masked-scaffold_7-processed-gene-5.35-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-5.35&CDS=1-705	YOR332W
3048	OG0003048	genemark-scaffold_7-processed-gene-5.6-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-5.6&CDS=1-1617	YER052C
3049	OG0003049	genemark-scaffold_7-processed-gene-5.22-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-5.22&CDS=1-1410	YPR047W
3050	OG0003050	genemark-scaffold_7-processed-gene-5.14-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-5.14&CDS=1-735	YOL139C
3051	OG0003051	genemark-scaffold_7-processed-gene-5.24-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-5.24&CDS=1-762	YNL322C
3052	OG0003052	genemark-scaffold_7-processed-gene-5.25-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-5.25&CDS=1-2388	YBR086C
3053	OG0003053	genemark-scaffold_7-processed-gene-5.17-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-5.17&CDS=1-3450	YHR154W
3054	OG0003054	snap_masked-scaffold_7-processed-gene-5.90-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-5.90&CDS=1-4191	YCL029C
3055	OG0003055	genemark-scaffold_7-processed-gene-5.29-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-5.29&CDS=1-1308	YPR173C
3056	OG0003056	snap_masked-scaffold_7-processed-gene-6.56-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-6.56&CDS=1-5877	YHL030W
3057	OG0003057	augustus_masked-scaffold_7-processed-gene-6.33-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-6.33&CDS=1-759	YNL175C
3058	OG0003058	genemark-scaffold_7-processed-gene-6.2-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-6.2&CDS=1-9966	YLL040C
3059	OG0003059	augustus_masked-scaffold_7-processed-gene-6.42-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-6.42&CDS=1-1272	YKL178C
3060	OG0003060	genemark-scaffold_7-processed-gene-6.13-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-6.13&CDS=1-1392	YDR202C
3061	OG0003061	genemark-scaffold_7-processed-gene-6.14-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-6.14&CDS=1-1662	YNL182C
3062	OG0003062	genemark-scaffold_7-processed-gene-6.15-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-6.15&CDS=1-1269	YOR026W
3063	OG0003063	genemark-scaffold_7-processed-gene-6.7-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-6.7&CDS=1-1032	YGL198W
3064	OG0003064	augustus_masked-scaffold_7-processed-gene-6.49-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-6.49&CDS=1-576	YGL183C
3065	OG0003065	maker-scaffold_7-snap-gene-6.25-mRNA-1_1&gene=maker-scaffold_7-snap-gene-6.25&CDS=1-1458	YGL181W
3066	OG0003066	maker-scaffold_7-snap-gene-6.29-mRNA-1_1&gene=maker-scaffold_7-snap-gene-6.29&CDS=1-7458	YLR305C
3067	OG0003067	snap_masked-scaffold_7-processed-gene-6.79-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-6.79&CDS=1-1368	YDR148C
3068	OG0003068	snap_masked-scaffold_7-processed-gene-7.6-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-7.6&CDS=1-345	YOL133W
3069	OG0003069	maker-scaffold_7-augustus-gene-7.49-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-7.49&CDS=1-3948	YDL031W
3070	OG0003070	genemark-scaffold_7-processed-gene-7.55-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-7.55&CDS=1-2931	YNL313C
3071	OG0003071	genemark-scaffold_7-processed-gene-7.66-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-7.66&CDS=1-3432	YER013W
3072	OG0003072	genemark-scaffold_7-processed-gene-7.60-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-7.60&CDS=1-642	YDR177W
3073	OG0003073	snap_masked-scaffold_7-processed-gene-7.17-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-7.17&CDS=1-7794	YBL004W
3074	OG0003074	genemark-scaffold_7-processed-gene-7.62-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-7.62&CDS=1-783	YOL154W
3075	OG0003075	genemark-scaffold_7-processed-gene-7.69-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-7.69&CDS=1-2343	YNR051C
3076	OG0003076	maker-scaffold_7-snap-gene-7.1-mRNA-1_1&gene=maker-scaffold_7-snap-gene-7.1&CDS=1-4350	YJR033C
3077	OG0003077	snap_masked-scaffold_7-processed-gene-8.94-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-8.94&CDS=1-1749	YKR063C
3078	OG0003078	snap_masked-scaffold_7-processed-gene-8.95-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-8.95&CDS=1-3015	YLL032C
3079	OG0003079	genemark-scaffold_7-processed-gene-8.7-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-8.7&CDS=1-3894	YEL031W
3080	OG0003080	maker-scaffold_7-snap-gene-8.77-mRNA-1_1&gene=maker-scaffold_7-snap-gene-8.77&CDS=1-198	YCL005W-A
3081	OG0003081	augustus_masked-scaffold_7-processed-gene-8.47-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-8.47&CDS=1-4734	YGL200C
3082	OG0003082	maker-scaffold_7-snap-gene-8.83-mRNA-1_1&gene=maker-scaffold_7-snap-gene-8.83&CDS=1-1212	YER133W
3083	OG0003083	augustus_masked-scaffold_7-processed-gene-8.48-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-8.48&CDS=1-2193	YNL026W
3084	OG0003084	augustus_masked-scaffold_7-processed-gene-8.63-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-8.63&CDS=1-957	YKL154W
3085	OG0003085	genemark-scaffold_7-processed-gene-8.27-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-8.27&CDS=1-2937	YLR182W
3086	OG0003086	genemark-scaffold_7-processed-gene-8.14-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-8.14&CDS=1-1431	YGL155W
3087	OG0003087	genemark-scaffold_7-processed-gene-8.30-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-8.30&CDS=1-510	YDR328C
3088	OG0003088	maker-scaffold_7-augustus-gene-8.91-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-8.91&CDS=1-5082	YOL141W
3089	OG0003089	maker-scaffold_7-augustus-gene-8.87-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-8.87&CDS=1-1806	YOL124C
3090	OG0003090	snap_masked-scaffold_7-processed-gene-8.112-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-8.112&CDS=1-2973	YNL221C
3091	OG0003091	genemark-scaffold_7-processed-gene-8.34-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-8.34&CDS=1-1647	YDL001W
3092	OG0003092	genemark-scaffold_7-processed-gene-8.35-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-8.35&CDS=1-345	YBL001C
3093	OG0003093	genemark-scaffold_7-processed-gene-8.36-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-8.36&CDS=1-759	YGR135W
3094	OG0003094	snap_masked-scaffold_7-processed-gene-9.2-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-9.2&CDS=1-933	YPR167C
3095	OG0003095	genemark-scaffold_7-processed-gene-9.100-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.100&CDS=1-348	YNL135C
3096	OG0003096	genemark-scaffold_7-processed-gene-9.101-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.101&CDS=1-2685	YLR337C
3097	OG0003097	genemark-scaffold_7-processed-gene-9.98-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.98&CDS=1-1116	YKL194C
3098	OG0003098	genemark-scaffold_7-processed-gene-9.105-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.105&CDS=1-1746	YDR037W
3099	OG0003099	maker-scaffold_7-snap-gene-9.86-mRNA-1_1&gene=maker-scaffold_7-snap-gene-9.86&CDS=1-9477	YCR093W
3100	OG0003100	genemark-scaffold_7-processed-gene-9.128-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.128&CDS=1-3309	YGR258C
3101	OG0003101	genemark-scaffold_7-processed-gene-9.108-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.108&CDS=1-2100	YDR234W
3102	OG0003102	genemark-scaffold_7-processed-gene-9.131-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.131&CDS=1-1716	YPL097W
3103	OG0003103	augustus_masked-scaffold_7-processed-gene-9.58-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-9.58&CDS=1-426	YLL050C
3104	OG0003104	genemark-scaffold_7-processed-gene-9.132-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.132&CDS=1-2982	YHR102W
3105	OG0003105	augustus_masked-scaffold_7-processed-gene-9.59-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-9.59&CDS=1-6270	YMR190C
3106	OG0003106	genemark-scaffold_7-processed-gene-9.112-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.112&CDS=1-2058	YPL254W
3107	OG0003107	genemark-scaffold_7-processed-gene-9.133-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.133&CDS=1-2565	YLR397C
3108	OG0003108	genemark-scaffold_7-processed-gene-9.113-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.113&CDS=1-735	YJR118C
3109	OG0003109	augustus_masked-scaffold_7-processed-gene-9.80-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-9.80&CDS=1-2172	YNR052C
3110	OG0003110	genemark-scaffold_7-processed-gene-9.135-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-9.135&CDS=1-3459	YOR086C
