	OrthologID	Saccharomyces_cerevisiae	yHAB143_Kazachstania_siamensis
3148	OG0003148	YNL036W	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.103&CDS=1-654
3149	OG0003149	YNL037C	augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_4_length_298036_cov_14.8191_ID_7-processed-gene-0.83&CDS=1-1086
3150	OG0003150	YNL038W	snap_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.4&CDS=1-363
3151	OG0003151	YNL039W	augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.22&CDS=1-1932
3152	OG0003152	YNL041C	augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.24&CDS=1-2556
3153	OG0003153	YNL042W	snap_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.15&CDS=1-1149
3154	OG0003154	YNL045W	augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.32&CDS=1-2496
3155	OG0003155	YNL048W	augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.33&CDS=1-1671
3156	OG0003156	YNL050C	snap_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.11&CDS=1-699
3157	OG0003157	YNL051W	snap_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_91_length_38626_cov_16.0204_ID_181-processed-gene-0.19&CDS=1-1188
3158	OG0003158	YNL053W	genemark-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.117&CDS=1-1242
3159	OG0003159	YNL054W	snap_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.70&CDS=1-3447
3160	OG0003160	YNL055C	augustus_masked-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.116&CDS=1-936
3161	OG0003161	YNL056W	augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.32&CDS=1-513
3162	OG0003162	YNL058C	snap_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.48&CDS=1-933
3163	OG0003163	YNL059C	augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.12&CDS=1-2253
3164	OG0003164	YNL061W	augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.33&CDS=1-1836
3165	OG0003165	YNL062C	augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.13&CDS=1-1404
3166	OG0003166	YNL063W	genemark-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.121&CDS=1-882
3167	OG0003167	YNL064C	augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.14&CDS=1-1230
3168	OG0003168	YNL065W	augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.35&CDS=1-1746
3169	OG0003169	YNL066W	genemark-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.155-mRNA-1_1&gene=genemark-NODE_10_length_183970_cov_15.0411_ID_19-processed-gene-0.155&CDS=1-1335
3170	OG0003170	YNL071W	maker-NODE_16_length_144400_cov_15.0025_ID_31-augustus-gene-0.63-mRNA-1_1&gene=maker-NODE_16_length_144400_cov_15.0025_ID_31-augustus-gene-0.63&CDS=1-4041
3171	OG0003171	YNL075W	augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.154&CDS=1-858
3172	OG0003172	YNL076W	snap_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.85&CDS=1-2184
3173	OG0003173	YNL077W	maker-NODE_16_length_144400_cov_15.0025_ID_31-snap-gene-0.67-mRNA-1_1&gene=maker-NODE_16_length_144400_cov_15.0025_ID_31-snap-gene-0.67&CDS=1-1647
3174	OG0003174	YNL080C	genemark-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.46&CDS=1-858
3175	OG0003175	YNL081C	augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.183-mRNA-1_1&gene=augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.183&CDS=1-363
3176	OG0003176	YNL082W	augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.151&CDS=1-2613
3177	OG0003177	YNL083W	augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.150&CDS=1-1596
3178	OG0003178	YNL084C	augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.182&CDS=1-1068
3179	OG0003179	YNL085W	augustus_masked-NODE_19_length_142802_cov_14.3013_ID_37-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_19_length_142802_cov_14.3013_ID_37-processed-gene-0.84&CDS=1-2514
3180	OG0003180	YNL086W	augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.149&CDS=1-321
3181	OG0003181	YNL088W	snap_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.97&CDS=1-4311
3182	OG0003182	YNL090W	snap_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.96&CDS=1-561
3183	OG0003183	YNL092W	augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.160&CDS=1-4779
3184	OG0003184	YNL094W	augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-NODE_16_length_144400_cov_15.0025_ID_31-processed-gene-0.159&CDS=1-1947
3185	OG0003185	YNL099C	augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.17&CDS=1-684
3186	OG0003186	YNL102W	augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-0.37&CDS=1-6456
3187	OG0003187	YNL103W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.105&CDS=1-1839
3188	OG0003188	YNL107W	augustus_masked-NODE_105_length_31262_cov_14.3228_ID_209-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_105_length_31262_cov_14.3228_ID_209-processed-gene-0.50&CDS=1-645
3189	OG0003189	YNL108C	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.78&CDS=1-1470
3190	OG0003190	YNL111C	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.79&CDS=1-369
3191	OG0003191	YNL112W	maker-NODE_18_length_143512_cov_15.324_ID_35-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_18_length_143512_cov_15.324_ID_35-augustus-gene-0.1&CDS=1-1635
3192	OG0003192	YNL113W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.107&CDS=1-453
3193	OG0003193	YNL115C	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.81&CDS=1-1860
3194	OG0003194	YNL118C	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.82&CDS=1-2883
3195	OG0003195	YNL119W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.110&CDS=1-1407
3196	OG0003196	YNL121C	augustus_masked-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.26&CDS=1-1935
3197	OG0003197	YNL123W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.111&CDS=1-2949
3198	OG0003198	YNL124W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.112&CDS=1-1635
3199	OG0003199	YNL126W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.113&CDS=1-2526
3200	OG0003200	YNL127W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.114&CDS=1-3030
3201	OG0003201	YNL128W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.115&CDS=1-1281
3202	OG0003202	YNL129W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.116&CDS=1-717
3203	OG0003203	YNL131W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.117&CDS=1-483
3204	OG0003204	YNL132W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.118&CDS=1-3183
3205	OG0003205	YNL133C	genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.53&CDS=1-519
3206	OG0003206	YNL135C	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.89&CDS=1-342
3207	OG0003207	YNL136W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.119&CDS=1-1521
3208	OG0003208	YNL137C	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.90&CDS=1-1479
3209	OG0003209	YNL138W	augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_18_length_143512_cov_15.324_ID_35-processed-gene-0.120&CDS=1-1617
3210	OG0003210	YNL138W-A	augustus_masked-NODE_24_length_124931_cov_14.3259_ID_47-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_24_length_124931_cov_14.3259_ID_47-processed-gene-0.27&CDS=1-249
3211	OG0003211	YNL139C	maker-NODE_24_length_124931_cov_14.3259_ID_47-augustus-gene-0.156-mRNA-1_1&gene=maker-NODE_24_length_124931_cov_14.3259_ID_47-augustus-gene-0.156&CDS=1-6360
3212	OG0003212	YNL141W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.62&CDS=1-1041
3213	OG0003213	YNL142W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.25&CDS=1-1581
3214	OG0003214	YNL144C	genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.37&CDS=1-2307
3215	OG0003215	YNL147W	genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.51&CDS=1-384
3216	OG0003216	YNL148C	augustus_masked-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_64_length_57635_cov_15.1815_ID_127-processed-gene-0.11&CDS=1-708
3217	OG0003217	YNL151C	snap_masked-NODE_24_length_124931_cov_14.3259_ID_47-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_24_length_124931_cov_14.3259_ID_47-processed-gene-0.77&CDS=1-765
3218	OG0003218	YNL153C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.61&CDS=1-387
3219	OG0003219	YNL155W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.63&CDS=1-759
3220	OG0003220	YNL161W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.23&CDS=1-2382
3221	OG0003221	YNL163C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.59&CDS=1-3348
3222	OG0003222	YNL164C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.58&CDS=1-1023
3223	OG0003223	YNL165W	genemark-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.177-mRNA-1_1&gene=genemark-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.177&CDS=1-1143
3224	OG0003224	YNL166C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.57&CDS=1-1530
3225	OG0003225	YNL167C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.56&CDS=1-1926
3226	OG0003226	YNL168C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.55&CDS=1-789
3227	OG0003227	YNL169C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.54&CDS=1-1635
3228	OG0003228	YNL172W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.20&CDS=1-5013
3229	OG0003229	YNL175C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.52&CDS=1-1155
3230	OG0003230	YNL176C	snap_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.125&CDS=1-1728
3231	OG0003231	YNL177C	genemark-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.205-mRNA-1_1&gene=genemark-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.205&CDS=1-906
3232	OG0003232	YNL178W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.19&CDS=1-723
3233	OG0003233	YNL180C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.50&CDS=1-1047
3234	OG0003234	YNL181W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.18&CDS=1-1242
3235	OG0003235	YNL182C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.49&CDS=1-1656
3236	OG0003236	YNL183C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.48&CDS=1-2703
3237	OG0003237	YNL185C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.47&CDS=1-447
3238	OG0003238	YNL186W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.17&CDS=1-2355
3239	OG0003239	YNL187W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.16&CDS=1-1320
3240	OG0003240	YNL188W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.15&CDS=1-1122
3241	OG0003241	YNL189W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.14&CDS=1-1626
3242	OG0003242	YNL191W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.12&CDS=1-1062
3243	OG0003243	YNL192W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.11&CDS=1-3372
3244	OG0003244	YNL193W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.10&CDS=1-1470
3245	OG0003245	YNL197C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.44&CDS=1-1776
3246	OG0003246	YNL199C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.43&CDS=1-1920
3247	OG0003247	YNL200C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.42&CDS=1-732
3248	OG0003248	YNL201C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.41&CDS=1-2574
3249	OG0003249	YNL202W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.9&CDS=1-888
3250	OG0003250	YNL206C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.40&CDS=1-1377
3251	OG0003251	YNL207W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.8&CDS=1-1341
3252	OG0003252	YNL211C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.39&CDS=1-282
3253	OG0003253	YNL212W	genemark-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.162-mRNA-1_1&gene=genemark-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.162&CDS=1-2436
3254	OG0003254	YNL213C	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.38&CDS=1-588
3255	OG0003255	YNL214W	augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.3&CDS=1-624
3256	OG0003256	YNL215W	augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_334168_cov_14.9222_ID_5-processed-gene-1.65&CDS=1-1212
3257	OG0003257	YNL216W	genemark-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.160-mRNA-1_1&gene=genemark-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.160&CDS=1-2664
3258	OG0003258	YNL217W	genemark-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.159-mRNA-1_1&gene=genemark-NODE_11_length_177215_cov_14.9318_ID_21-processed-gene-0.159&CDS=1-1038
