	OrthologID	Metschnikowia_aberdeeniae	Saccharomyces_cerevisiae
2301	OG0002301	augustus_masked-abe-_s7-processed-gene-7.10-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.10&CDS=1-1527	YKL045W
2302	OG0002302	augustus_masked-abe-_s7-processed-gene-7.34-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.34&CDS=1-777	YJR060W
2303	OG0002303	augustus_masked-abe-_s7-processed-gene-7.14-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.14&CDS=1-1491	YPL204W
2304	OG0002304	augustus_masked-abe-_s7-processed-gene-7.36-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.36&CDS=1-1521	YPL212C
2305	OG0002305	augustus_masked-abe-_s7-processed-gene-7.15-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.15&CDS=1-543	YPL211W
2306	OG0002306	augustus_masked-abe-_s7-processed-gene-7.37-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.37&CDS=1-1425	YGL129C
2307	OG0002307	augustus_masked-abe-_s7-processed-gene-7.16-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.16&CDS=1-1623	YGL064C
2308	OG0002308	augustus_masked-abe-_s7-processed-gene-7.17-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.17&CDS=1-1290	YGL067W
2309	OG0002309	augustus_masked-abe-_s7-processed-gene-7.18-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.18&CDS=1-1053	YPL206C
2310	OG0002310	augustus_masked-abe-_s7-processed-gene-7.19-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.19&CDS=1-888	YAL032C
2311	OG0002311	augustus_masked-abe-_s7-processed-gene-7.21-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.21&CDS=1-972	YPL215W
2312	OG0002312	augustus_masked-abe-_s7-processed-gene-7.40-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.40&CDS=1-1923	YPL210C
2313	OG0002313	augustus_masked-abe-_s7-processed-gene-7.42-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.42&CDS=1-1149	YDR019C
2314	OG0002314	augustus_masked-abe-_s7-processed-gene-7.23-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.23&CDS=1-1830	YPL184C
2315	OG0002315	augustus_masked-abe-_s7-processed-gene-7.26-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.26&CDS=1-426	YER116C
2316	OG0002316	augustus_masked-abe-_s7-processed-gene-7.27-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.27&CDS=1-756	YNL305C
2317	OG0002317	augustus_masked-abe-_s7-processed-gene-7.45-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-7.45&CDS=1-1704	YDL007W
2318	OG0002318	augustus_masked-abe-_s7-processed-gene-8.54-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.54&CDS=1-2067	YDR496C
2319	OG0002319	maker-abe-_s7-augustus-gene-8.150-mRNA-1_1&gene=maker-abe-_s7-augustus-gene-8.150&CDS=1-4254	YGL156W
2320	OG0002320	maker-abe-_s7-augustus-gene-8.151-mRNA-1_1&gene=maker-abe-_s7-augustus-gene-8.151&CDS=1-3618	YGR175C
2321	OG0002321	augustus_masked-abe-_s7-processed-gene-8.59-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.59&CDS=1-1236	YDL128W
2322	OG0002322	augustus_masked-abe-_s7-processed-gene-8.78-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.78&CDS=1-1662	YDR212W
2323	OG0002323	augustus_masked-abe-_s7-processed-gene-8.61-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.61&CDS=1-1302	YER061C
2324	OG0002324	augustus_masked-abe-_s7-processed-gene-8.62-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.62&CDS=1-4863	YDL149W
2325	OG0002325	augustus_masked-abe-_s7-processed-gene-8.81-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.81&CDS=1-678	YGR232W
2326	OG0002326	augustus_masked-abe-_s7-processed-gene-8.63-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.63&CDS=1-825	YDL193W
2327	OG0002327	augustus_masked-abe-_s7-processed-gene-8.83-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.83&CDS=1-3099	YDL190C
2328	OG0002328	augustus_masked-abe-_s7-processed-gene-8.66-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.66&CDS=1-594	YDL135C
2329	OG0002329	augustus_masked-abe-_s7-processed-gene-8.67-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.67&CDS=1-2355	YGR231C
2330	OG0002330	augustus_masked-abe-_s7-processed-gene-8.68-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.68&CDS=1-1392	YCL009C
2331	OG0002331	snap_masked-abe-_s7-processed-gene-8.20-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-8.20&CDS=1-1689	YBR200W
2332	OG0002332	augustus_masked-abe-_s7-processed-gene-8.70-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.70&CDS=1-1527	YLR105C
2333	OG0002333	augustus_masked-abe-_s7-processed-gene-8.71-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.71&CDS=1-2256	YDR109C
2334	OG0002334	maker-abe-_s7-augustus-gene-8.154-mRNA-1_1&gene=maker-abe-_s7-augustus-gene-8.154&CDS=1-3087	YKR056W
2335	OG0002335	maker-abe-_s7-augustus-gene-8.152-mRNA-1_1&gene=maker-abe-_s7-augustus-gene-8.152&CDS=1-2796	YBR162C
2336	OG0002336	augustus_masked-abe-_s7-processed-gene-8.76-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.76&CDS=1-1851	YDL185W
2337	OG0002337	augustus_masked-abe-_s7-processed-gene-8.93-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.93&CDS=1-1065	YDL183C
2338	OG0002338	augustus_masked-abe-_s7-processed-gene-8.77-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-8.77&CDS=1-1149	YDL133W
2339	OG0002339	augustus_masked-abe-_s7-processed-gene-9.52-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.52&CDS=1-9168	YDL145C
2340	OG0002340	snap_masked-abe-_s7-processed-gene-9.93-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-9.93&CDS=1-201	YLR218C
2341	OG0002341	augustus_masked-abe-_s7-processed-gene-9.53-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.53&CDS=1-1404	YDL139C
2342	OG0002342	augustus_masked-abe-_s7-processed-gene-9.54-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.54&CDS=1-1680	YBR170C
2343	OG0002343	augustus_masked-abe-_s7-processed-gene-9.55-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.55&CDS=1-2082	YPL106C
2344	OG0002344	maker-abe-_s7-snap-gene-9.83-mRNA-1_1&gene=maker-abe-_s7-snap-gene-9.83&CDS=1-2148	YMR216C
2345	OG0002345	augustus_masked-abe-_s7-processed-gene-9.72-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.72&CDS=1-1647	YPL086C
2346	OG0002346	augustus_masked-abe-_s7-processed-gene-9.57-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.57&CDS=1-867	YBR185C
2347	OG0002347	augustus_masked-abe-_s7-processed-gene-9.73-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.73&CDS=1-1767	YMR013C
2348	OG0002348	augustus_masked-abe-_s7-processed-gene-9.74-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.74&CDS=1-3210	YPL195W
2349	OG0002349	snap_masked-abe-_s7-processed-gene-9.100-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-9.100&CDS=1-555	YGL079W
2350	OG0002350	augustus_masked-abe-_s7-processed-gene-9.75-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.75&CDS=1-2130	YIL108W
2351	OG0002351	augustus_masked-abe-_s7-processed-gene-9.60-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.60&CDS=1-2178	YBR223C
2352	OG0002352	augustus_masked-abe-_s7-processed-gene-9.61-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.61&CDS=1-3573	YJL074C
2353	OG0002353	augustus_masked-abe-_s7-processed-gene-9.77-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.77&CDS=1-1374	YDR023W
2354	OG0002354	augustus_masked-abe-_s7-processed-gene-9.79-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.79&CDS=1-1488	YGL160W
2355	OG0002355	augustus_masked-abe-_s7-processed-gene-9.64-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.64&CDS=1-510	YJL024C
2356	OG0002356	augustus_masked-abe-_s7-processed-gene-9.80-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.80&CDS=1-435	YGR174C
2357	OG0002357	augustus_masked-abe-_s7-processed-gene-9.65-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.65&CDS=1-1734	YDR213W
2358	OG0002358	augustus_masked-abe-_s7-processed-gene-9.66-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.66&CDS=1-573	YLR229C
2359	OG0002359	augustus_masked-abe-_s7-processed-gene-9.69-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-9.69&CDS=1-504	YBL093C
2360	OG0002360	snap_masked-abe-_s7-processed-gene-10.45-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-10.45&CDS=1-465	YBL092W
2361	OG0002361	snap_masked-abe-_s7-processed-gene-10.48-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-10.48&CDS=1-825	YML052W
2362	OG0002362	snap_masked-abe-_s7-processed-gene-10.49-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-10.49&CDS=1-1407	YCR068W
2363	OG0002363	maker-abe-_s7-augustus-gene-10.98-mRNA-1_1&gene=maker-abe-_s7-augustus-gene-10.98&CDS=1-2502	YHL008C
2364	OG0002364	augustus_masked-abe-_s7-processed-gene-10.10-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.10&CDS=1-1830	YLR276C
2365	OG0002365	augustus_masked-abe-_s7-processed-gene-10.24-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.24&CDS=1-2259	YDR485C
2366	OG0002366	genemark-abe-_s7-processed-gene-10.118-mRNA-1_1&gene=genemark-abe-_s7-processed-gene-10.118&CDS=1-945	YOL096C
2367	OG0002367	augustus_masked-abe-_s7-processed-gene-10.26-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.26&CDS=1-1560	YNL138W
2368	OG0002368	augustus_masked-abe-_s7-processed-gene-10.13-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.13&CDS=1-2319	YNL059C
2369	OG0002369	augustus_masked-abe-_s7-processed-gene-10.27-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.27&CDS=1-1785	YNL061W
2370	OG0002370	augustus_masked-abe-_s7-processed-gene-10.14-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.14&CDS=1-1455	YNL062C
2371	OG0002371	genemark-abe-_s7-processed-gene-10.136-mRNA-1_1&gene=genemark-abe-_s7-processed-gene-10.136&CDS=1-858	YNL063W
2372	OG0002372	augustus_masked-abe-_s7-processed-gene-10.29-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.29&CDS=1-1407	YNL137C
2373	OG0002373	augustus_masked-abe-_s7-processed-gene-10.30-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.30&CDS=1-1644	YEL063C
2374	OG0002374	augustus_masked-abe-_s7-processed-gene-10.16-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.16&CDS=1-1887	YNL124W
2375	OG0002375	genemark-abe-_s7-processed-gene-10.140-mRNA-1_1&gene=genemark-abe-_s7-processed-gene-10.140&CDS=1-5637	YHR120W
2376	OG0002376	maker-abe-_s7-augustus-gene-10.99-mRNA-1_1&gene=maker-abe-_s7-augustus-gene-10.99&CDS=1-4047	YNL123W
2377	OG0002377	genemark-abe-_s7-processed-gene-10.142-mRNA-1_1&gene=genemark-abe-_s7-processed-gene-10.142&CDS=1-3084	YCR017C
2378	OG0002378	maker-abe-_s7-snap-gene-10.0-mRNA-1_1&gene=maker-abe-_s7-snap-gene-10.0&CDS=1-1038	YBR039W
2379	OG0002379	snap_masked-abe-_s7-processed-gene-10.88-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-10.88&CDS=1-339	YHR116W
2380	OG0002380	genemark-abe-_s7-processed-gene-10.148-mRNA-1_1&gene=genemark-abe-_s7-processed-gene-10.148&CDS=1-483	YNL208W
2381	OG0002381	augustus_masked-abe-_s7-processed-gene-10.21-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.21&CDS=1-1266	YNL119W
2382	OG0002382	augustus_masked-abe-_s7-processed-gene-10.40-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.40&CDS=1-2646	YIR026C
2383	OG0002383	augustus_masked-abe-_s7-processed-gene-10.41-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.41&CDS=1-360	YMR123W
2384	OG0002384	augustus_masked-abe-_s7-processed-gene-10.23-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.23&CDS=1-1845	YER068W
2385	OG0002385	snap_masked-abe-_s7-processed-gene-10.94-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-10.94&CDS=1-2874	YPL040C
2386	OG0002386	maker-abe-_s7-augustus-gene-10.107-mRNA-1_1&gene=maker-abe-_s7-augustus-gene-10.107&CDS=1-1386	YNR001C
2387	OG0002387	augustus_masked-abe-_s7-processed-gene-10.44-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-10.44&CDS=1-1590	YBR163W
2388	OG0002388	augustus_masked-abe-_s7-processed-gene-11.4-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.4&CDS=1-3831	YOR048C
2389	OG0002389	augustus_masked-abe-_s7-processed-gene-11.31-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.31&CDS=1-5610	YJL039C
2390	OG0002390	snap_masked-abe-_s7-processed-gene-11.85-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-11.85&CDS=1-1656	YKR097W
2391	OG0002391	genemark-abe-_s7-processed-gene-11.118-mRNA-1_1&gene=genemark-abe-_s7-processed-gene-11.118&CDS=1-1221	YIL153W
2392	OG0002392	augustus_masked-abe-_s7-processed-gene-11.33-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.33&CDS=1-4575	YMR247C
2393	OG0002393	snap_masked-abe-_s7-processed-gene-11.91-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-11.91&CDS=1-2766	YFL024C
2394	OG0002394	augustus_masked-abe-_s7-processed-gene-11.10-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.10&CDS=1-963	YKL120W
2395	OG0002395	augustus_masked-abe-_s7-processed-gene-11.12-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.12&CDS=1-1200	YKR048C
2396	OG0002396	augustus_masked-abe-_s7-processed-gene-11.37-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.37&CDS=1-846	YHR071W
2397	OG0002397	augustus_masked-abe-_s7-processed-gene-11.38-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.38&CDS=1-2172	YKL025C
2398	OG0002398	augustus_masked-abe-_s7-processed-gene-11.15-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.15&CDS=1-825	YKL024C
2399	OG0002399	augustus_masked-abe-_s7-processed-gene-11.39-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.39&CDS=1-798	YGR024C
2400	OG0002400	augustus_masked-abe-_s7-processed-gene-11.16-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.16&CDS=1-3501	YPR010C
2401	OG0002401	snap_masked-abe-_s7-processed-gene-11.68-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-11.68&CDS=1-12480	YKR054C
2402	OG0002402	snap_masked-abe-_s7-processed-gene-11.100-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-11.100&CDS=1-1035	YGR104C
2403	OG0002403	snap_masked-abe-_s7-processed-gene-11.101-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-11.101&CDS=1-228	YGR105W
2404	OG0002404	augustus_masked-abe-_s7-processed-gene-11.44-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.44&CDS=1-1320	YNL280C
2405	OG0002405	augustus_masked-abe-_s7-processed-gene-11.21-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.21&CDS=1-1164	YOR063W
2406	OG0002406	augustus_masked-abe-_s7-processed-gene-11.46-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.46&CDS=1-1494	YMR093W
2407	OG0002407	snap_masked-abe-_s7-processed-gene-11.74-mRNA-1_1&gene=snap_masked-abe-_s7-processed-gene-11.74&CDS=1-1878	YMR313C
2408	OG0002408	augustus_masked-abe-_s7-processed-gene-11.47-mRNA-1_1&gene=augustus_masked-abe-_s7-processed-gene-11.47&CDS=1-810	YMR312W
2409	OG0002409	augustus_masked-abe-_s70-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.55&CDS=1-267	YJR135W-A
2410	OG0002410	augustus_masked-abe-_s70-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.78&CDS=1-1086	YDL055C
2411	OG0002411	augustus_masked-abe-_s70-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.79&CDS=1-1419	YDL054C
2412	OG0002412	genemark-abe-_s70-processed-gene-0.29-mRNA-1_1&gene=genemark-abe-_s70-processed-gene-0.29&CDS=1-1017	YLR377C
2413	OG0002413	augustus_masked-abe-_s70-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.62&CDS=1-1029	YJL117W
2414	OG0002414	augustus_masked-abe-_s70-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.86&CDS=1-336	YBR120C
2415	OG0002415	augustus_masked-abe-_s70-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.63&CDS=1-720	YKR043C
2416	OG0002416	augustus_masked-abe-_s70-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.64&CDS=1-1086	YDR400W
2417	OG0002417	augustus_masked-abe-_s70-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.90&CDS=1-1689	YBR286W
2418	OG0002418	augustus_masked-abe-_s70-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.92&CDS=1-1200	YGL048C
2419	OG0002419	augustus_masked-abe-_s70-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.94&CDS=1-555	YNL213C
2420	OG0002420	augustus_masked-abe-_s70-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.66&CDS=1-1113	YNL212W
2421	OG0002421	snap_masked-abe-_s70-processed-gene-0.145-mRNA-1_1&gene=snap_masked-abe-_s70-processed-gene-0.145&CDS=1-237	YNL211C
2422	OG0002422	maker-abe-_s70-snap-gene-0.53-mRNA-1_1&gene=maker-abe-_s70-snap-gene-0.53&CDS=1-1173	YGL127C
2423	OG0002423	augustus_masked-abe-_s70-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.71&CDS=1-2541	YIL140W
2424	OG0002424	augustus_masked-abe-_s70-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.72&CDS=1-2730	YBR221C
2425	OG0002425	augustus_masked-abe-_s70-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-0.73&CDS=1-219	YNR032C-A
2426	OG0002426	augustus_masked-abe-_s70-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.104&CDS=1-1914	YNR039C
2427	OG0002427	snap_masked-abe-_s70-processed-gene-1.55-mRNA-1_1&gene=snap_masked-abe-_s70-processed-gene-1.55&CDS=1-4767	YCR081W
2428	OG0002428	augustus_masked-abe-_s70-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.106&CDS=1-3801	YMR109W
2429	OG0002429	augustus_masked-abe-_s70-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.124&CDS=1-1545	YCR072C
2430	OG0002430	snap_masked-abe-_s70-processed-gene-1.78-mRNA-1_1&gene=snap_masked-abe-_s70-processed-gene-1.78&CDS=1-2445	YCR077C
2431	OG0002431	snap_masked-abe-_s70-processed-gene-1.79-mRNA-1_1&gene=snap_masked-abe-_s70-processed-gene-1.79&CDS=1-2280	YNR033W
2432	OG0002432	snap_masked-abe-_s70-processed-gene-1.80-mRNA-1_1&gene=snap_masked-abe-_s70-processed-gene-1.80&CDS=1-5250	YDL058W
2433	OG0002433	augustus_masked-abe-_s70-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.109&CDS=1-540	YDL059C
2434	OG0002434	augustus_masked-abe-_s70-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.129&CDS=1-3996	YLR384C
2435	OG0002435	augustus_masked-abe-_s70-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.111&CDS=1-2172	YHR197W
2436	OG0002436	maker-abe-_s70-augustus-gene-1.51-mRNA-1_1&gene=maker-abe-_s70-augustus-gene-1.51&CDS=1-1887	YKL125W
2437	OG0002437	augustus_masked-abe-_s70-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.113&CDS=1-1545	YHR084W
2438	OG0002438	augustus_masked-abe-_s70-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.132&CDS=1-9345	YDR331W
2439	OG0002439	augustus_masked-abe-_s70-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.133&CDS=1-819	YDL051W
2440	OG0002440	augustus_masked-abe-_s70-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.114&CDS=1-738	YBL036C
2441	OG0002441	augustus_masked-abe-_s70-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.134&CDS=1-2529	YBR086C
2442	OG0002442	augustus_masked-abe-_s70-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.115&CDS=1-1059	YKL018W
2443	OG0002443	snap_masked-abe-_s70-processed-gene-1.92-mRNA-1_1&gene=snap_masked-abe-_s70-processed-gene-1.92&CDS=1-2913	YBL037W
2444	OG0002444	snap_masked-abe-_s70-processed-gene-1.93-mRNA-1_1&gene=snap_masked-abe-_s70-processed-gene-1.93&CDS=1-573	YJL140W
2445	OG0002445	augustus_masked-abe-_s70-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.138&CDS=1-1947	YJL141C
2446	OG0002446	augustus_masked-abe-_s70-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.139&CDS=1-456	YJL143W
2447	OG0002447	augustus_masked-abe-_s70-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.140&CDS=1-1974	YKL174C
2448	OG0002448	augustus_masked-abe-_s70-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.141&CDS=1-825	YKR060W
2449	OG0002449	augustus_masked-abe-_s70-processed-gene-1.118-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.118&CDS=1-693	YPL078C
2450	OG0002450	augustus_masked-abe-_s70-processed-gene-1.142-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.142&CDS=1-1242	YBR195C
2451	OG0002451	augustus_masked-abe-_s70-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.119&CDS=1-735	YIL064W
2452	OG0002452	augustus_masked-abe-_s70-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.144&CDS=1-1200	YIL063C
2453	OG0002453	augustus_masked-abe-_s70-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-1.121&CDS=1-1020	YOL054W
2454	OG0002454	maker-abe-_s70-augustus-gene-1.47-mRNA-1_1&gene=maker-abe-_s70-augustus-gene-1.47&CDS=1-2028	YMR256C
2455	OG0002455	augustus_masked-abe-_s70-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.103&CDS=1-525	YKL016C
2456	OG0002456	augustus_masked-abe-_s70-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.105&CDS=1-2193	YJL176C
2457	OG0002457	augustus_masked-abe-_s70-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.106&CDS=1-282	YJL166W
2458	OG0002458	augustus_masked-abe-_s70-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.120&CDS=1-1050	YJL167W
2459	OG0002459	augustus_masked-abe-_s70-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.121&CDS=1-1137	YKL172W
2460	OG0002460	augustus_masked-abe-_s70-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.123&CDS=1-1590	YGL028C
2461	OG0002461	augustus_masked-abe-_s70-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.124&CDS=1-1326	YBR029C
2462	OG0002462	maker-abe-_s70-snap-gene-2.147-mRNA-1_1&gene=maker-abe-_s70-snap-gene-2.147&CDS=1-327	YNL244C
2463	OG0002463	augustus_masked-abe-_s70-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.109&CDS=1-747	YNL245C
2464	OG0002464	augustus_masked-abe-_s70-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.126&CDS=1-1398	YBR133C
2465	OG0002465	augustus_masked-abe-_s70-processed-gene-2.127-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.127&CDS=1-2196	YPR091C
2466	OG0002466	augustus_masked-abe-_s70-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.133&CDS=1-657	YLR078C
2467	OG0002467	augustus_masked-abe-_s70-processed-gene-2.134-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.134&CDS=1-582	YFL046W
2468	OG0002468	augustus_masked-abe-_s70-processed-gene-2.112-mRNA-1_1&gene=augustus_masked-abe-_s70-processed-gene-2.112&CDS=1-1848	YLR077W
