	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034877_Tetrapisispora_namnaonensis
3713	OG0003713	YOR104W	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.74&CDS=1-897
3714	OG0003714	YOR106W	snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.32-mRNA-1_1&gene=snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.32&CDS=1-873
3715	OG0003715	YOR107W	snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-4.97-mRNA-1_1&gene=snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-4.97&CDS=1-615
3716	OG0003716	YOR111W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-4.54-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-4.54&CDS=1-660
3717	OG0003717	YOR112W	snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.29-mRNA-1_1&gene=snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.29&CDS=1-2070
3718	OG0003718	YOR113W	snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.28-mRNA-1_1&gene=snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.28&CDS=1-2175
3719	OG0003719	YOR114W	snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-4.107-mRNA-1_1&gene=snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-4.107&CDS=1-822
3720	OG0003720	YOR115C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.56-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.56&CDS=1-813
3721	OG0003721	YOR116C	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.27&CDS=1-4374
3722	OG0003722	YOR117W	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.59&CDS=1-1302
3723	OG0003723	YOR118W	augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-NODE_19_length_355697_cov_75.3266_ID_37-processed-gene-2.58&CDS=1-1695
3724	OG0003724	YOR119C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.13&CDS=1-1527
3725	OG0003725	YOR122C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.11&CDS=1-378
3726	OG0003726	YOR123C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.10&CDS=1-1455
3727	OG0003727	YOR124C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.9&CDS=1-3801
3728	OG0003728	YOR128C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.80&CDS=1-1719
3729	OG0003729	YOR129C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.79&CDS=1-2796
3730	OG0003730	YOR130C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.2&CDS=1-906
3731	OG0003731	YOR131C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-0.0&CDS=1-666
3732	OG0003732	YOR132W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-0.101&CDS=1-1689
3733	OG0003733	YOR138C	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.127&CDS=1-1893
3734	OG0003734	YOR141C	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.126&CDS=1-2658
3735	OG0003735	YOR142W	augustus_masked-NODE_27_length_63731_cov_71.6685_ID_53-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_27_length_63731_cov_71.6685_ID_53-processed-gene-0.67&CDS=1-981
3736	OG0003736	YOR143C	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.125&CDS=1-957
3737	OG0003737	YOR144C	snap_masked-NODE_27_length_63731_cov_71.6685_ID_53-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_27_length_63731_cov_71.6685_ID_53-processed-gene-0.44&CDS=1-2439
3738	OG0003738	YOR145C	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.124&CDS=1-795
3739	OG0003739	YOR147W	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.148&CDS=1-1668
3740	OG0003740	YOR148C	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.123&CDS=1-612
3741	OG0003741	YOR149C	augustus_masked-NODE_27_length_63731_cov_71.6685_ID_53-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_27_length_63731_cov_71.6685_ID_53-processed-gene-0.76&CDS=1-987
3742	OG0003742	YOR150W	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-1.28&CDS=1-492
3743	OG0003743	YOR151C	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.121&CDS=1-3672
3744	OG0003744	YOR153W	augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-5.130-mRNA-1_1&gene=augustus_masked-NODE_4_length_620782_cov_76.6776_ID_7-processed-gene-5.130&CDS=1-4512
3745	OG0003745	YOR154W	augustus_masked-NODE_13_length_391438_cov_78.2827_ID_25-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_13_length_391438_cov_78.2827_ID_25-processed-gene-1.37&CDS=1-1956
3746	OG0003746	YOR155C	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.120&CDS=1-1332
3747	OG0003747	YOR157C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-1.26&CDS=1-783
3748	OG0003748	YOR158W	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.119&CDS=1-891
3749	OG0003749	YOR159C	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-1.27&CDS=1-282
3750	OG0003750	YOR160W	augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_14_length_386087_cov_73.3199_ID_27-processed-gene-1.9&CDS=1-2895
3751	OG0003751	YOR161C	augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-NODE_25_length_103201_cov_78.4145_ID_49-processed-gene-0.141&CDS=1-1749
3752	OG0003752	YOR163W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.169-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.169&CDS=1-537
3753	OG0003753	YOR164C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.201-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.201&CDS=1-933
3754	OG0003754	YOR165W	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.170-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.170&CDS=1-2334
3755	OG0003755	YOR166C	augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.202-mRNA-1_1&gene=augustus_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.202&CDS=1-1176
3756	OG0003756	YOR168W	snap_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.95-mRNA-1_1&gene=snap_masked-NODE_6_length_572742_cov_75.3705_ID_11-processed-gene-4.95&CDS=1-2424
3757	OG0003757	YOR174W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.62-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.62&CDS=1-861
3758	OG0003758	YOR175C	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.74-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.74&CDS=1-1848
3759	OG0003759	YOR176W	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-2.88&CDS=1-1173
3760	OG0003760	YOR178C	snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.39-mRNA-1_1&gene=snap_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-5.39&CDS=1-2838
3761	OG0003761	YOR181W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-6.5-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-6.5&CDS=1-1884
3762	OG0003762	YOR184W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-6.10-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-6.10&CDS=1-1188
3763	OG0003763	YOR187W	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-3.2-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-3.2&CDS=1-3141
3764	OG0003764	YOR188W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-6.12-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-6.12&CDS=1-3624
3765	OG0003765	YOR189W	snap_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-3.47-mRNA-1_1&gene=snap_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-3.47&CDS=1-354
3766	OG0003766	YOR191W	augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-3.8-mRNA-1_1&gene=augustus_masked-NODE_7_length_514751_cov_77.5002_ID_13-processed-gene-3.8&CDS=1-4269
3767	OG0003767	YOR194C	augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-NODE_9_length_466427_cov_73.6239_ID_17-processed-gene-1.77&CDS=1-783
3768	OG0003768	YOR195W	augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.66&CDS=1-2442
3769	OG0003769	YOR196C	augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.88&CDS=1-1143
3770	OG0003770	YOR197W	augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.68&CDS=1-1260
3771	OG0003771	YOR198C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.55-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.55&CDS=1-1437
3772	OG0003772	YOR201C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.54-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.54&CDS=1-1233
3773	OG0003773	YOR202W	augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-2.70&CDS=1-663
3774	OG0003774	YOR205C	augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.99-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.99&CDS=1-1677
3775	OG0003775	YOR206W	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.68-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.68&CDS=1-2073
3776	OG0003776	YOR207C	augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.100-mRNA-1_1&gene=augustus_masked-NODE_8_length_497611_cov_75.2231_ID_15-processed-gene-3.100&CDS=1-3426
3777	OG0003777	YOR208W	snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.24-mRNA-1_1&gene=snap_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.24&CDS=1-2793
3778	OG0003778	YOR209C	augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.52-mRNA-1_1&gene=augustus_masked-NODE_2_length_1131956_cov_75.3118_ID_3-processed-gene-6.52&CDS=1-1311
3779	OG0003779	YOR210W	snap_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.82&CDS=1-210
3780	OG0003780	YOR211C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.69&CDS=1-2613
3781	OG0003781	YOR212W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.48&CDS=1-1293
3782	OG0003782	YOR213C	maker-NODE_3_length_828372_cov_76.4092_ID_5-snap-gene-7.166-mRNA-1_1&gene=maker-NODE_3_length_828372_cov_76.4092_ID_5-snap-gene-7.166&CDS=1-666
3783	OG0003783	YOR215C	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.89-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.89&CDS=1-552
3784	OG0003784	YOR216C	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.90-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.90&CDS=1-1428
3785	OG0003785	YOR217W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.64-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.64&CDS=1-2553
3786	OG0003786	YOR219C	genemark-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.34&CDS=1-2562
3787	OG0003787	YOR220W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.65&CDS=1-687
3788	OG0003788	YOR221C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.74&CDS=1-1131
3789	OG0003789	YOR223W	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.67&CDS=1-852
3790	OG0003790	YOR224C	augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.92-mRNA-1_1&gene=augustus_masked-NODE_3_length_828372_cov_76.4092_ID_5-processed-gene-7.92&CDS=1-432
3791	OG0003791	YOR227W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.50&CDS=1-3924
3792	OG0003792	YOR228C	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.77&CDS=1-900
3793	OG0003793	YOR236W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.54&CDS=1-645
3794	OG0003794	YOR238W	augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_22_length_190587_cov_77.916_ID_43-processed-gene-0.40&CDS=1-969
3795	OG0003795	YOR239W	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.61&CDS=1-1230
3796	OG0003796	YOR241W	snap_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-0.98&CDS=1-1494
3797	OG0003797	YOR242C	snap_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.40-mRNA-1_1&gene=snap_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.40&CDS=1-1089
3798	OG0003798	YOR243C	snap_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.41-mRNA-1_1&gene=snap_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.41&CDS=1-2058
3799	OG0003799	YOR244W	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.62&CDS=1-1359
3800	OG0003800	YOR245C	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.81-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-2.81&CDS=1-1092
3801	OG0003801	YOR246C	snap_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.53-mRNA-1_1&gene=snap_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.53&CDS=1-972
3802	OG0003802	YOR249C	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.125-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.125&CDS=1-1890
3803	OG0003803	YOR250C	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.126&CDS=1-1347
3804	OG0003804	YOR251C	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.127&CDS=1-912
3805	OG0003805	YOR252W	snap_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.51&CDS=1-558
3806	OG0003806	YOR253W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.99&CDS=1-477
3807	OG0003807	YOR254C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.119&CDS=1-1983
3808	OG0003808	YOR255W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.100&CDS=1-879
3809	OG0003809	YOR257W	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.130-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.130&CDS=1-483
3810	OG0003810	YOR259C	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.151-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.151&CDS=1-1374
3811	OG0003811	YOR260W	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.132-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.132&CDS=1-1503
3812	OG0003812	YOR261C	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.153-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.153&CDS=1-1086
3813	OG0003813	YOR262W	augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_11_length_418871_cov_75.7771_ID_21-processed-gene-3.133&CDS=1-1044
3814	OG0003814	YOR264W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.103&CDS=1-1182
3815	OG0003815	YOR265W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.104-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.104&CDS=1-321
3816	OG0003816	YOR266W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.105&CDS=1-1305
3817	OG0003817	YOR269W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.106&CDS=1-1542
3818	OG0003818	YOR271C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.146&CDS=1-981
3819	OG0003819	YOR272W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.108&CDS=1-1371
3820	OG0003820	YOR273C	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.123&CDS=1-1911
3821	OG0003821	YOR274W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-2.111&CDS=1-1242
3822	OG0003822	YOR275C	snap_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.80&CDS=1-2034
3823	OG0003823	YOR276W	augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_15_length_376097_cov_74.5351_ID_29-processed-gene-1.102&CDS=1-459
