	OrthologID	Saccharomyces_cerevisiae	Wickerhamomyces_anomalus
3237	OG0003237	YNL309W	augustus_masked-scaffold_6-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-2.95&CDS=1-954
3238	OG0003238	YNL310C	maker-scaffold_5-snap-gene-13.57-mRNA-1_1&gene=maker-scaffold_5-snap-gene-13.57&CDS=1-525
3239	OG0003239	YNL311C	snap_masked-scaffold_5-processed-gene-13.104-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-13.104&CDS=1-1401
3240	OG0003240	YNL312W	snap_masked-scaffold_5-processed-gene-13.101-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-13.101&CDS=1-774
3241	OG0003241	YNL313C	snap_masked-scaffold_2-processed-gene-13.10-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-13.10&CDS=1-2697
3242	OG0003242	YNL315C	maker-scaffold_5-snap-gene-13.59-mRNA-1_1&gene=maker-scaffold_5-snap-gene-13.59&CDS=1-942
3243	OG0003243	YNL316C	maker-scaffold_5-snap-gene-13.60-mRNA-1_1&gene=maker-scaffold_5-snap-gene-13.60&CDS=1-888
3244	OG0003244	YNL317W	snap_masked-scaffold_7-processed-gene-3.107-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.107&CDS=1-1434
3245	OG0003245	YNL323W	snap_masked-scaffold_7-processed-gene-5.3-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-5.3&CDS=1-1206
3246	OG0003246	YNL325C	augustus_masked-scaffold_7-processed-gene-5.54-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-5.54&CDS=1-2574
3247	OG0003247	YNL326C	maker-scaffold_7-snap-gene-2.60-mRNA-1_1&gene=maker-scaffold_7-snap-gene-2.60&CDS=1-1446
3248	OG0003248	YNL329C	snap_masked-scaffold_7-processed-gene-2.86-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.86&CDS=1-3096
3249	OG0003249	YNR001C	snap_masked-scaffold_3-processed-gene-19.78-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-19.78&CDS=1-1413
3250	OG0003250	YNR003C	snap_masked-scaffold_3-processed-gene-10.106-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-10.106&CDS=1-900
3251	OG0003251	YNR006W	snap_masked-scaffold_8-processed-gene-1.3-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.3&CDS=1-2172
3252	OG0003252	YNR007C	snap_masked-scaffold_5-processed-gene-10.8-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-10.8&CDS=1-945
3253	OG0003253	YNR008W	snap_masked-scaffold_5-processed-gene-10.33-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-10.33&CDS=1-1941
3254	OG0003254	YNR011C	snap_masked-scaffold_7-processed-gene-4.78-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-4.78&CDS=1-2736
3255	OG0003255	YNR012W	snap_masked-scaffold_7-processed-gene-4.61-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-4.61&CDS=1-1476
3256	OG0003256	YNR015W	maker-scaffold_2-snap-gene-14.100-mRNA-1_1&gene=maker-scaffold_2-snap-gene-14.100&CDS=1-1101
3257	OG0003257	YNR016C	snap_masked-scaffold_5-processed-gene-4.68-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-4.68&CDS=1-6735
3258	OG0003258	YNR017W	snap_masked-scaffold_2-processed-gene-14.3-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-14.3&CDS=1-639
3259	OG0003259	YNR018W	snap_masked-scaffold_7-processed-gene-3.67-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.67&CDS=1-654
3260	OG0003260	YNR019W	snap_masked-scaffold_7-processed-gene-3.66-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.66&CDS=1-1677
3261	OG0003261	YNR020C	snap_masked-scaffold_7-processed-gene-3.61-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.61&CDS=1-714
3262	OG0003262	YNR021W	maker-scaffold_2-snap-gene-15.107-mRNA-1_1&gene=maker-scaffold_2-snap-gene-15.107&CDS=1-1101
3263	OG0003263	YNR029C	snap_masked-scaffold_3-processed-gene-18.23-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-18.23&CDS=1-1179
3264	OG0003264	YNR030W	snap_masked-scaffold_3-processed-gene-18.35-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-18.35&CDS=1-1653
3265	OG0003265	YNR032C-A	snap_masked-scaffold_3-processed-gene-20.265-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-20.265&CDS=1-219
3266	OG0003266	YNR032W	snap_masked-scaffold_3-processed-gene-20.315-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-20.315&CDS=1-987
3267	OG0003267	YNR033W	snap_masked-scaffold_3-processed-gene-20.314-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-20.314&CDS=1-2094
3268	OG0003268	YNR035C	augustus_masked-scaffold_3-processed-gene-20.209-mRNA-1_1&gene=augustus_masked-scaffold_3-processed-gene-20.209&CDS=1-2700
3269	OG0003269	YNR036C	snap_masked-scaffold_3-processed-gene-20.260-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-20.260&CDS=1-546
3270	OG0003270	YNR037C	maker-scaffold_3-snap-gene-20.12-mRNA-1_1&gene=maker-scaffold_3-snap-gene-20.12&CDS=1-273
3271	OG0003271	YNR038W	snap_masked-scaffold_3-processed-gene-20.259-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-20.259&CDS=1-1824
3272	OG0003272	YNR039C	snap_masked-scaffold_4-processed-gene-0.86-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-0.86&CDS=1-1626
3273	OG0003273	YNR041C	snap_masked-scaffold_5-processed-gene-1.26-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-1.26&CDS=1-1143
3274	OG0003274	YNR043W	maker-scaffold_5-snap-gene-1.124-mRNA-1_1&gene=maker-scaffold_5-snap-gene-1.124&CDS=1-1188
3275	OG0003275	YNR046W	maker-scaffold_5-snap-gene-12.7-mRNA-1_1&gene=maker-scaffold_5-snap-gene-12.7&CDS=1-411
3276	OG0003276	YNR049C	snap_masked-scaffold_5-processed-gene-5.27-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.27&CDS=1-558
3277	OG0003277	YNR050C	maker-scaffold_5-snap-gene-0.81-mRNA-1_1&gene=maker-scaffold_5-snap-gene-0.81&CDS=1-1347
3278	OG0003278	YNR052C	snap_masked-scaffold_5-processed-gene-0.28-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-0.28&CDS=1-1068
3279	OG0003279	YNR053C	maker-scaffold_4-augustus-gene-3.54-mRNA-1_1&gene=maker-scaffold_4-augustus-gene-3.54&CDS=1-2481
3280	OG0003280	YNR055C	snap_masked-scaffold_1-processed-gene-2.56-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-2.56&CDS=1-1725
3281	OG0003281	YNR057C	augustus_masked-scaffold_6-processed-gene-10.73-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.73&CDS=1-627
3282	OG0003282	YNR058W	snap_masked-scaffold_6-processed-gene-10.134-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-10.134&CDS=1-1320
3283	OG0003283	YNR064C	snap_masked-scaffold_4-processed-gene-4.0-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-4.0&CDS=1-873
3284	OG0003284	YNR067C	snap_masked-scaffold_5-processed-gene-1.14-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-1.14&CDS=1-3306
3285	OG0003285	YNR074C	maker-scaffold_1-snap-gene-30.54-mRNA-1_1&gene=maker-scaffold_1-snap-gene-30.54&CDS=1-3207
3286	OG0003286	YOL001W	snap_masked-scaffold_3-processed-gene-8.96-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-8.96&CDS=1-1104
3287	OG0003287	YOL003C	maker-scaffold_2-augustus-gene-14.92-mRNA-1_1&gene=maker-scaffold_2-augustus-gene-14.92&CDS=1-1182
3288	OG0003288	YOL004W	maker-scaffold_2-snap-gene-14.105-mRNA-1_1&gene=maker-scaffold_2-snap-gene-14.105&CDS=1-4482
3289	OG0003289	YOL005C	snap_masked-scaffold_2-processed-gene-14.13-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-14.13&CDS=1-366
3290	OG0003290	YOL006C	snap_masked-scaffold_2-processed-gene-14.14-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-14.14&CDS=1-2307
3291	OG0003291	YOL007C	snap_masked-scaffold_2-processed-gene-14.15-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-14.15&CDS=1-933
3292	OG0003292	YOL008W	maker-scaffold_2-snap-gene-14.103-mRNA-1_1&gene=maker-scaffold_2-snap-gene-14.103&CDS=1-576
3293	OG0003293	YOL009C	snap_masked-scaffold_2-processed-gene-14.39-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-14.39&CDS=1-954
3294	OG0003294	YOL010W	snap_masked-scaffold_2-processed-gene-14.40-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-14.40&CDS=1-1092
3295	OG0003295	YOL013C	snap_masked-scaffold_5-processed-gene-14.89-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-14.89&CDS=1-1632
3296	OG0003296	YOL018C	snap_masked-scaffold_4-processed-gene-1.59-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-1.59&CDS=1-1176
3297	OG0003297	YOL021C	snap_masked-scaffold_2-processed-gene-21.100-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-21.100&CDS=1-2940
3298	OG0003298	YOL022C	snap_masked-scaffold_2-processed-gene-20.10-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-20.10&CDS=1-1209
3299	OG0003299	YOL023W	snap_masked-scaffold_2-processed-gene-20.28-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-20.28&CDS=1-2064
3300	OG0003300	YOL026C	snap_masked-scaffold_7-processed-gene-1.15-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.15&CDS=1-357
3301	OG0003301	YOL030W	snap_masked-scaffold_2-processed-gene-1.111-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-1.111&CDS=1-1431
3302	OG0003302	YOL031C	snap_masked-scaffold_3-processed-gene-4.91-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-4.91&CDS=1-1206
3303	OG0003303	YOL032W	genemark-scaffold_3-processed-gene-4.126-mRNA-1_1&gene=genemark-scaffold_3-processed-gene-4.126&CDS=1-633
3304	OG0003304	YOL033W	snap_masked-scaffold_3-processed-gene-4.74-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-4.74&CDS=1-1557
3305	OG0003305	YOL034W	snap_masked-scaffold_3-processed-gene-4.96-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-4.96&CDS=1-3264
3306	OG0003306	YOL038W	snap_masked-scaffold_7-processed-gene-1.16-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.16&CDS=1-741
3307	OG0003307	YOL039W	augustus_masked-scaffold_3-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-scaffold_3-processed-gene-4.11&CDS=1-435
3308	OG0003308	YOL040C	snap_masked-scaffold_3-processed-gene-4.94-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-4.94&CDS=1-432
3309	OG0003309	YOL041C	snap_masked-scaffold_3-processed-gene-4.93-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-4.93&CDS=1-1320
3310	OG0003310	YOL049W	snap_masked-scaffold_3-processed-gene-4.65-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-4.65&CDS=1-1470
3311	OG0003311	YOL051W	snap_masked-scaffold_3-processed-gene-11.13-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-11.13&CDS=1-3852
3312	OG0003312	YOL052C	snap_masked-scaffold_5-processed-gene-7.66-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-7.66&CDS=1-1170
3313	OG0003313	YOL057W	snap_masked-scaffold_5-processed-gene-10.25-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-10.25&CDS=1-2040
3314	OG0003314	YOL058W	snap_masked-scaffold_5-processed-gene-13.94-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-13.94&CDS=1-1254
3315	OG0003315	YOL060C	augustus_masked-scaffold_1-processed-gene-32.32-mRNA-1_1&gene=augustus_masked-scaffold_1-processed-gene-32.32&CDS=1-1986
3316	OG0003316	YOL061W	augustus_masked-scaffold_1-processed-gene-32.27-mRNA-1_1&gene=augustus_masked-scaffold_1-processed-gene-32.27&CDS=1-1380
3317	OG0003317	YOL062C	maker-scaffold_1-snap-gene-32.8-mRNA-1_1&gene=maker-scaffold_1-snap-gene-32.8&CDS=1-1365
3318	OG0003318	YOL064C	snap_masked-scaffold_5-processed-gene-4.101-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-4.101&CDS=1-1062
3319	OG0003319	YOL065C	snap_masked-scaffold_7-processed-gene-1.43-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.43&CDS=1-1041
3320	OG0003320	YOL066C	snap_masked-scaffold_5-processed-gene-5.12-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.12&CDS=1-1638
3321	OG0003321	YOL067C	snap_masked-scaffold_5-processed-gene-5.14-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.14&CDS=1-678
3322	OG0003322	YOL069W	snap_masked-scaffold_5-processed-gene-5.15-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.15&CDS=1-1353
3323	OG0003323	YOL070C	snap_masked-scaffold_5-processed-gene-6.65-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.65&CDS=1-1728
3324	OG0003324	YOL071W	snap_masked-scaffold_5-processed-gene-5.36-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.36&CDS=1-474
3325	OG0003325	YOL072W	snap_masked-scaffold_5-processed-gene-13.73-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-13.73&CDS=1-1353
3326	OG0003326	YOL073C	snap_masked-scaffold_2-processed-gene-13.11-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-13.11&CDS=1-768
3327	OG0003327	YOL075C	snap_masked-scaffold_1-processed-gene-11.22-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.22&CDS=1-3927
3328	OG0003328	YOL076W	snap_masked-scaffold_7-processed-gene-3.74-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.74&CDS=1-2310
3329	OG0003329	YOL077C	snap_masked-scaffold_7-processed-gene-3.94-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.94&CDS=1-858
3330	OG0003330	YOL077W-A	snap_masked-scaffold_7-processed-gene-3.73-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.73&CDS=1-210
3331	OG0003331	YOL078W	augustus_masked-scaffold_7-processed-gene-3.45-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.45&CDS=1-2691
3332	OG0003332	YOL080C	snap_masked-scaffold_7-processed-gene-3.92-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.92&CDS=1-834
3333	OG0003333	YOL084W	snap_masked-scaffold_5-processed-gene-6.83-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.83&CDS=1-2772
3334	OG0003334	YOL087C	snap_masked-scaffold_7-processed-gene-3.102-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.102&CDS=1-2403
3335	OG0003335	YOL090W	snap_masked-scaffold_5-processed-gene-9.11-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.11&CDS=1-2778
3336	OG0003336	YOL093W	snap_masked-scaffold_2-processed-gene-15.4-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-15.4&CDS=1-1032
3337	OG0003337	YOL094C	maker-scaffold_2-augustus-gene-15.47-mRNA-1_1&gene=maker-scaffold_2-augustus-gene-15.47&CDS=1-972
3338	OG0003338	YOL095C	snap_masked-scaffold_7-processed-gene-3.89-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.89&CDS=1-2034
3339	OG0003339	YOL096C	snap_masked-scaffold_7-processed-gene-3.78-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.78&CDS=1-963
3340	OG0003340	YOL097C	snap_masked-scaffold_7-processed-gene-3.88-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.88&CDS=1-1278
3341	OG0003341	YOL098C	snap_masked-scaffold_3-processed-gene-18.24-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-18.24&CDS=1-3126
3342	OG0003342	YOL102C	maker-scaffold_7-augustus-gene-4.51-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-4.51&CDS=1-2016
3343	OG0003343	YOL107W	snap_masked-scaffold_1-processed-gene-22.120-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-22.120&CDS=1-1071
3344	OG0003344	YOL108C	snap_masked-scaffold_1-processed-gene-22.142-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-22.142&CDS=1-360
3345	OG0003345	YOL111C	snap_masked-scaffold_5-processed-gene-5.43-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-5.43&CDS=1-618
3346	OG0003346	YOL114C	maker-scaffold_1-snap-gene-18.7-mRNA-1_1&gene=maker-scaffold_1-snap-gene-18.7&CDS=1-480
3347	OG0003347	YOL115W	snap_masked-scaffold_1-processed-gene-18.183-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-18.183&CDS=1-1809
3348	OG0003348	YOL116W	snap_masked-scaffold_1-processed-gene-22.154-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-22.154&CDS=1-1359
3349	OG0003349	YOL122C	snap_masked-scaffold_3-processed-gene-12.1-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-12.1&CDS=1-1695
3350	OG0003350	YOL123W	snap_masked-scaffold_1-processed-gene-22.132-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-22.132&CDS=1-1386
3351	OG0003351	YOL124C	snap_masked-scaffold_1-processed-gene-22.153-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-22.153&CDS=1-1320
3352	OG0003352	YOL125W	snap_masked-scaffold_5-processed-gene-7.100-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-7.100&CDS=1-1269
3353	OG0003353	YOL127W	maker-scaffold_5-snap-gene-9.116-mRNA-1_1&gene=maker-scaffold_5-snap-gene-9.116&CDS=1-426
3354	OG0003354	YOL129W	maker-scaffold_5-snap-gene-9.117-mRNA-1_1&gene=maker-scaffold_5-snap-gene-9.117&CDS=1-1632
3355	OG0003355	YOL132W	augustus_masked-scaffold_5-processed-gene-13.22-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-13.22&CDS=1-1344
3356	OG0003356	YOL133W	maker-scaffold_5-snap-gene-13.53-mRNA-1_1&gene=maker-scaffold_5-snap-gene-13.53&CDS=1-375
3357	OG0003357	YOL135C	maker-scaffold_5-snap-gene-13.54-mRNA-1_1&gene=maker-scaffold_5-snap-gene-13.54&CDS=1-711
3358	OG0003358	YOL136C	augustus_masked-scaffold_7-processed-gene-3.39-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.39&CDS=1-1044
3359	OG0003359	YOL141W	snap_masked-scaffold_7-processed-gene-5.32-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-5.32&CDS=1-2043
3360	OG0003360	YOL142W	snap_masked-scaffold_7-processed-gene-5.33-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-5.33&CDS=1-687
3361	OG0003361	YOL143C	maker-scaffold_7-snap-gene-2.62-mRNA-1_1&gene=maker-scaffold_7-snap-gene-2.62&CDS=1-498
3362	OG0003362	YOL144W	snap_masked-scaffold_7-processed-gene-2.109-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.109&CDS=1-1533
3363	OG0003363	YOL145C	snap_masked-scaffold_7-processed-gene-2.90-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.90&CDS=1-3261
3364	OG0003364	YOL146W	snap_masked-scaffold_7-processed-gene-2.110-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.110&CDS=1-537
3365	OG0003365	YOL147C	snap_masked-scaffold_1-processed-gene-18.150-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-18.150&CDS=1-693
3366	OG0003366	YOL148C	maker-scaffold_1-snap-gene-18.6-mRNA-1_1&gene=maker-scaffold_1-snap-gene-18.6&CDS=1-1470
3367	OG0003367	YOL149W	snap_masked-scaffold_1-processed-gene-18.181-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-18.181&CDS=1-498
3368	OG0003368	YOL152W	augustus_masked-scaffold_5-processed-gene-4.10-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-4.10&CDS=1-2535
3369	OG0003369	YOL154W	snap_masked-scaffold_5-processed-gene-10.40-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-10.40&CDS=1-861
3370	OG0003370	YOR001W	snap_masked-scaffold_3-processed-gene-10.108-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-10.108&CDS=1-2241
3371	OG0003371	YOR002W	maker-scaffold_7-snap-gene-4.10-mRNA-1_1&gene=maker-scaffold_7-snap-gene-4.10&CDS=1-1962
3372	OG0003372	YOR004W	maker-scaffold_1-snap-gene-18.10-mRNA-1_1&gene=maker-scaffold_1-snap-gene-18.10&CDS=1-819
3373	OG0003373	YOR005C	snap_masked-scaffold_1-processed-gene-20.69-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-20.69&CDS=1-2835
3374	OG0003374	YOR006C	maker-scaffold_1-snap-gene-20.109-mRNA-1_1&gene=maker-scaffold_1-snap-gene-20.109&CDS=1-900
3375	OG0003375	YOR007C	snap_masked-scaffold_1-processed-gene-20.67-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-20.67&CDS=1-1080
3376	OG0003376	YOR014W	snap_masked-scaffold_3-processed-gene-2.80-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-2.80&CDS=1-1980
3377	OG0003377	YOR017W	snap_masked-scaffold_2-processed-gene-1.110-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-1.110&CDS=1-2328
3378	OG0003378	YOR018W	snap_masked-scaffold_4-processed-gene-1.60-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-1.60&CDS=1-2457
3379	OG0003379	YOR020C	augustus_masked-scaffold_2-processed-gene-17.94-mRNA-1_1&gene=augustus_masked-scaffold_2-processed-gene-17.94&CDS=1-318
3380	OG0003380	YOR021C	augustus_masked-scaffold_2-processed-gene-17.67-mRNA-1_1&gene=augustus_masked-scaffold_2-processed-gene-17.67&CDS=1-621
3381	OG0003381	YOR022C	augustus_masked-scaffold_2-processed-gene-17.95-mRNA-1_1&gene=augustus_masked-scaffold_2-processed-gene-17.95&CDS=1-2283
3382	OG0003382	YOR023C	augustus_masked-scaffold_2-processed-gene-17.96-mRNA-1_1&gene=augustus_masked-scaffold_2-processed-gene-17.96&CDS=1-1335
3383	OG0003383	YOR027W	snap_masked-scaffold_1-processed-gene-1.67-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-1.67&CDS=1-1740
3384	OG0003384	YOR032C	snap_masked-scaffold_2-processed-gene-16.114-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-16.114&CDS=1-2085
3385	OG0003385	YOR035C	snap_masked-scaffold_2-processed-gene-19.81-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-19.81&CDS=1-2019
3386	OG0003386	YOR036W	snap_masked-scaffold_3-processed-gene-15.76-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-15.76&CDS=1-795
3387	OG0003387	YOR037W	snap_masked-scaffold_3-processed-gene-16.73-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-16.73&CDS=1-1215
3388	OG0003388	YOR038C	snap_masked-scaffold_3-processed-gene-16.91-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-16.91&CDS=1-2544
3389	OG0003389	YOR039W	maker-scaffold_3-snap-gene-16.0-mRNA-1_1&gene=maker-scaffold_3-snap-gene-16.0&CDS=1-753
3390	OG0003390	YOR042W	snap_masked-scaffold_5-processed-gene-7.58-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-7.58&CDS=1-1260
3391	OG0003391	YOR045W	snap_masked-scaffold_2-processed-gene-18.64-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-18.64&CDS=1-180
3392	OG0003392	YOR046C	snap_masked-scaffold_2-processed-gene-18.86-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-18.86&CDS=1-1455
3393	OG0003393	YOR048C	snap_masked-scaffold_5-processed-gene-6.73-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-6.73&CDS=1-2841
3394	OG0003394	YOR049C	maker-scaffold_1-snap-gene-8.106-mRNA-1_1&gene=maker-scaffold_1-snap-gene-8.106&CDS=1-4668
3395	OG0003395	YOR051C	snap_masked-scaffold_1-processed-gene-16.141-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-16.141&CDS=1-1311
3396	OG0003396	YOR056C	snap_masked-scaffold_1-processed-gene-13.70-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-13.70&CDS=1-1383
3397	OG0003397	YOR057W	snap_masked-scaffold_1-processed-gene-13.52-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-13.52&CDS=1-1164
3398	OG0003398	YOR058C	genemark-scaffold_1-processed-gene-13.28-mRNA-1_1&gene=genemark-scaffold_1-processed-gene-13.28&CDS=1-2403
3399	OG0003399	YOR063W	augustus_masked-scaffold_1-processed-gene-18.83-mRNA-1_1&gene=augustus_masked-scaffold_1-processed-gene-18.83&CDS=1-1167
3400	OG0003400	YOR065W	snap_masked-scaffold_1-processed-gene-17.90-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-17.90&CDS=1-915
3401	OG0003401	YOR067C	snap_masked-scaffold_1-processed-gene-17.91-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-17.91&CDS=1-1704
3402	OG0003402	YOR069W	snap_masked-scaffold_1-processed-gene-17.69-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-17.69&CDS=1-2055
3403	OG0003403	YOR070C	snap_masked-scaffold_1-processed-gene-17.93-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-17.93&CDS=1-1587
3404	OG0003404	YOR073W	snap_masked-scaffold_7-processed-gene-2.92-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.92&CDS=1-1674
3405	OG0003405	YOR074C	snap_masked-scaffold_7-processed-gene-2.111-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.111&CDS=1-918
