	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034883_Peterozyma_xylosa
3265	OG0003265	YOR149C	genemark-flattened_line_20-processed-gene-4.31-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-4.31&CDS=1-1692
3266	OG0003266	YOR150W	snap_masked-flattened_line_16-processed-gene-3.119-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-3.119&CDS=1-510
3267	OG0003267	YOR151C	snap_masked-flattened_line_16-processed-gene-3.118-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-3.118&CDS=1-3729
3268	OG0003268	YOR154W	snap_masked-flattened_line_12-processed-gene-1.86-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.86&CDS=1-2529
3269	OG0003269	YOR157C	maker-flattened_line_4-snap-gene-8.216-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-8.216&CDS=1-780
3270	OG0003270	YOR158W	snap_masked-flattened_line_16-processed-gene-4.9-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-4.9&CDS=1-927
3271	OG0003271	YOR159C	snap_masked-flattened_line_16-processed-gene-4.13-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-4.13&CDS=1-273
3272	OG0003272	YOR160W	snap_masked-flattened_line_16-processed-gene-4.11-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-4.11&CDS=1-2886
3273	OG0003273	YOR163W	snap_masked-flattened_line_40-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.25&CDS=1-606
3274	OG0003274	YOR164C	snap_masked-flattened_line_40-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.6&CDS=1-942
3275	OG0003275	YOR165W	snap_masked-flattened_line_40-processed-gene-0.24-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.24&CDS=1-2361
3276	OG0003276	YOR166C	snap_masked-flattened_line_40-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.30&CDS=1-1482
3277	OG0003277	YOR168W	snap_masked-flattened_line_40-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.23&CDS=1-2397
3278	OG0003278	YOR174W	genemark-flattened_line_40-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.53&CDS=1-831
3279	OG0003279	YOR175C	snap_masked-flattened_line_40-processed-gene-0.36-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.36&CDS=1-1842
3280	OG0003280	YOR176W	augustus_masked-flattened_line_40-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.89&CDS=1-1149
3281	OG0003281	YOR181W	snap_masked-flattened_line_48-processed-gene-0.140-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.140&CDS=1-2340
3282	OG0003282	YOR184W	snap_masked-flattened_line_28-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.80&CDS=1-1182
3283	OG0003283	YOR187W	snap_masked-flattened_line_28-processed-gene-0.51-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.51&CDS=1-1296
3284	OG0003284	YOR188W	snap_masked-flattened_line_28-processed-gene-1.124-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.124&CDS=1-3618
3285	OG0003285	YOR191W	snap_masked-flattened_line_28-processed-gene-0.61-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.61&CDS=1-3969
3286	OG0003286	YOR194C	maker-flattened_line_10-snap-gene-0.77-mRNA-1_1&gene=maker-flattened_line_10-snap-gene-0.77&CDS=1-813
3287	OG0003287	YOR196C	snap_masked-flattened_line_0-processed-gene-2.21-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.21&CDS=1-1185
3288	OG0003288	YOR197W	snap_masked-flattened_line_10-processed-gene-4.23-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-4.23&CDS=1-1131
3289	OG0003289	YOR198C	snap_masked-flattened_line_12-processed-gene-0.89-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.89&CDS=1-1386
3290	OG0003290	YOR201C	snap_masked-flattened_line_36-processed-gene-1.99-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-1.99&CDS=1-1449
3291	OG0003291	YOR202W	snap_masked-flattened_line_36-processed-gene-1.72-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-1.72&CDS=1-675
3292	OG0003292	YOR204W	snap_masked-flattened_line_6-processed-gene-7.181-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-7.181&CDS=1-1956
3293	OG0003293	YOR205C	genemark-flattened_line_28-processed-gene-2.139-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-2.139&CDS=1-1899
3294	OG0003294	YOR206W	snap_masked-flattened_line_28-processed-gene-2.64-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-2.64&CDS=1-2205
3295	OG0003295	YOR207C	snap_masked-flattened_line_4-processed-gene-6.64-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-6.64&CDS=1-3474
3296	OG0003296	YOR209C	snap_masked-flattened_line_22-processed-gene-3.54-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-3.54&CDS=1-1263
3297	OG0003297	YOR210W	snap_masked-flattened_line_22-processed-gene-2.143-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.143&CDS=1-213
3298	OG0003298	YOR211C	snap_masked-flattened_line_28-processed-gene-2.37-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-2.37&CDS=1-2628
3299	OG0003299	YOR212W	augustus_masked-flattened_line_4-processed-gene-2.45-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.45&CDS=1-1263
3300	OG0003300	YOR215C	maker-flattened_line_12-snap-gene-5.2-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-5.2&CDS=1-558
3301	OG0003301	YOR216C	snap_masked-flattened_line_12-processed-gene-5.75-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-5.75&CDS=1-1434
3302	OG0003302	YOR217W	maker-flattened_line_12-augustus-gene-5.138-mRNA-1_1&gene=maker-flattened_line_12-augustus-gene-5.138&CDS=1-2805
3303	OG0003303	YOR223W	snap_masked-flattened_line_34-processed-gene-1.147-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.147&CDS=1-789
3304	OG0003304	YOR224C	snap_masked-flattened_line_22-processed-gene-4.78-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-4.78&CDS=1-447
3305	OG0003305	YOR228C	snap_masked-flattened_line_28-processed-gene-2.38-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-2.38&CDS=1-921
3306	OG0003306	YOR232W	snap_masked-flattened_line_12-processed-gene-5.73-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-5.73&CDS=1-681
3307	OG0003307	YOR238W	snap_masked-flattened_line_4-processed-gene-7.15-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-7.15&CDS=1-696
3308	OG0003308	YOR239W	snap_masked-flattened_line_0-processed-gene-8.83-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-8.83&CDS=1-966
3309	OG0003309	YOR241W	maker-flattened_line_0-snap-gene-8.48-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-8.48&CDS=1-1449
3310	OG0003310	YOR242C	genemark-flattened_line_16-processed-gene-2.90-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.90&CDS=1-1452
3311	OG0003311	YOR243C	snap_masked-flattened_line_16-processed-gene-2.139-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-2.139&CDS=1-2187
3312	OG0003312	YOR245C	snap_masked-flattened_line_2-processed-gene-3.102-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-3.102&CDS=1-1296
3313	OG0003313	YOR246C	snap_masked-flattened_line_34-processed-gene-1.101-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.101&CDS=1-990
3314	OG0003314	YOR250C	snap_masked-flattened_line_12-processed-gene-0.91-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.91&CDS=1-1467
3315	OG0003315	YOR251C	snap_masked-flattened_line_14-processed-gene-3.42-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-3.42&CDS=1-870
3316	OG0003316	YOR252W	snap_masked-flattened_line_0-processed-gene-11.108-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-11.108&CDS=1-534
3317	OG0003317	YOR254C	snap_masked-flattened_line_6-processed-gene-2.104-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.104&CDS=1-1932
3318	OG0003318	YOR257W	maker-flattened_line_8-snap-gene-3.93-mRNA-1_1&gene=maker-flattened_line_8-snap-gene-3.93&CDS=1-456
3319	OG0003319	YOR258W	snap_masked-flattened_line_34-processed-gene-1.100-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.100&CDS=1-645
3320	OG0003320	YOR259C	snap_masked-flattened_line_34-processed-gene-1.102-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.102&CDS=1-1272
3321	OG0003321	YOR260W	snap_masked-flattened_line_34-processed-gene-1.143-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.143&CDS=1-1371
3322	OG0003322	YOR261C	snap_masked-flattened_line_24-processed-gene-2.93-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-2.93&CDS=1-1089
3323	OG0003323	YOR262W	snap_masked-flattened_line_14-processed-gene-5.150-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-5.150&CDS=1-1116
3324	OG0003324	YOR265W	snap_masked-flattened_line_24-processed-gene-2.70-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-2.70&CDS=1-330
3325	OG0003325	YOR269W	snap_masked-flattened_line_22-processed-gene-4.86-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-4.86&CDS=1-1491
3326	OG0003326	YOR271C	snap_masked-flattened_line_24-processed-gene-2.83-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-2.83&CDS=1-981
3327	OG0003327	YOR272W	snap_masked-flattened_line_0-processed-gene-10.91-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-10.91&CDS=1-1380
3328	OG0003328	YOR273C	snap_masked-flattened_line_24-processed-gene-3.125-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-3.125&CDS=1-2007
3329	OG0003329	YOR274W	genemark-flattened_line_0-processed-gene-11.22-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-11.22&CDS=1-1338
3330	OG0003330	YOR275C	snap_masked-flattened_line_0-processed-gene-11.110-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-11.110&CDS=1-2643
3331	OG0003331	YOR276W	maker-flattened_line_0-snap-gene-11.0-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-11.0&CDS=1-462
3332	OG0003332	YOR278W	snap_masked-flattened_line_54-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.50&CDS=1-807
3333	OG0003333	YOR281C	snap_masked-flattened_line_4-processed-gene-2.139-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.139&CDS=1-768
3334	OG0003334	YOR283W	maker-flattened_line_0-snap-gene-1.58-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-1.58&CDS=1-1293
3335	OG0003335	YOR286W	snap_masked-flattened_line_30-processed-gene-0.87-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.87&CDS=1-600
3336	OG0003336	YOR287C	snap_masked-flattened_line_30-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.60&CDS=1-927
3337	OG0003337	YOR288C	maker-flattened_line_30-augustus-gene-0.98-mRNA-1_1&gene=maker-flattened_line_30-augustus-gene-0.98&CDS=1-1188
3338	OG0003338	YOR289W	snap_masked-flattened_line_2-processed-gene-4.8-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.8&CDS=1-615
3339	OG0003339	YOR291W	snap_masked-flattened_line_4-processed-gene-8.95-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-8.95&CDS=1-4287
3340	OG0003340	YOR292C	genemark-flattened_line_4-processed-gene-8.201-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-8.201&CDS=1-867
3341	OG0003341	YOR294W	snap_masked-flattened_line_0-processed-gene-7.76-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-7.76&CDS=1-600
3342	OG0003342	YOR296W	augustus_masked-flattened_line_0-processed-gene-11.139-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.139&CDS=1-7242
3343	OG0003343	YOR298C-A	snap_masked-flattened_line_30-processed-gene-0.90-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.90&CDS=1-456
3344	OG0003344	YOR301W	snap_masked-flattened_line_10-processed-gene-2.62-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.62&CDS=1-1458
3345	OG0003345	YOR303W	snap_masked-flattened_line_26-processed-gene-2.12-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-2.12&CDS=1-1290
3346	OG0003346	YOR305W	augustus_masked-flattened_line_26-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.138&CDS=1-696
3347	OG0003347	YOR307C	snap_masked-flattened_line_26-processed-gene-0.111-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.111&CDS=1-1413
3348	OG0003348	YOR308C	snap_masked-flattened_line_18-processed-gene-1.93-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.93&CDS=1-1629
3349	OG0003349	YOR310C	snap_masked-flattened_line_4-processed-gene-6.65-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-6.65&CDS=1-1524
3350	OG0003350	YOR311C	snap_masked-flattened_line_4-processed-gene-8.102-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-8.102&CDS=1-852
3351	OG0003351	YOR313C	snap_masked-flattened_line_4-processed-gene-8.133-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-8.133&CDS=1-927
3352	OG0003352	YOR315W	augustus_masked-flattened_line_4-processed-gene-8.20-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-8.20&CDS=1-1575
3353	OG0003353	YOR317W	genemark-flattened_line_6-processed-gene-6.83-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.83&CDS=1-2100
3354	OG0003354	YOR319W	snap_masked-flattened_line_12-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.68&CDS=1-876
3355	OG0003355	YOR320C	maker-flattened_line_0-snap-gene-9.165-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-9.165&CDS=1-1230
3356	OG0003356	YOR322C	snap_masked-flattened_line_30-processed-gene-1.136-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-1.136&CDS=1-2142
3357	OG0003357	YOR323C	snap_masked-flattened_line_40-processed-gene-1.114-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-1.114&CDS=1-1341
3358	OG0003358	YOR327C	snap_masked-flattened_line_40-processed-gene-1.107-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-1.107&CDS=1-321
3359	OG0003359	YOR329C	snap_masked-flattened_line_6-processed-gene-3.115-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.115&CDS=1-2322
3360	OG0003360	YOR330C	snap_masked-flattened_line_16-processed-gene-2.134-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-2.134&CDS=1-3345
3361	OG0003361	YOR332W	snap_masked-flattened_line_6-processed-gene-3.138-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.138&CDS=1-687
3362	OG0003362	YOR334W	snap_masked-flattened_line_6-processed-gene-3.137-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.137&CDS=1-1707
3363	OG0003363	YOR335C	snap_masked-flattened_line_8-processed-gene-2.124-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-2.124&CDS=1-2877
3364	OG0003364	YOR336W	snap_masked-flattened_line_34-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.81&CDS=1-4482
3365	OG0003365	YOR339C	augustus_masked-flattened_line_16-processed-gene-4.252-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-4.252&CDS=1-492
3366	OG0003366	YOR340C	snap_masked-flattened_line_16-processed-gene-4.74-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-4.74&CDS=1-888
3367	OG0003367	YOR341W	snap_masked-flattened_line_20-processed-gene-4.139-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-4.139&CDS=1-4932
3368	OG0003368	YOR344C	snap_masked-flattened_line_46-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.18&CDS=1-897
3369	OG0003369	YOR346W	snap_masked-flattened_line_0-processed-gene-5.82-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.82&CDS=1-3546
3370	OG0003370	YOR349W	snap_masked-flattened_line_24-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.85&CDS=1-3357
3371	OG0003371	YOR352W	snap_masked-flattened_line_60-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.3&CDS=1-1095
3372	OG0003372	YOR353C	snap_masked-flattened_line_40-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.33&CDS=1-2418
3373	OG0003373	YOR355W	maker-flattened_line_46-snap-gene-0.119-mRNA-1_1&gene=maker-flattened_line_46-snap-gene-0.119&CDS=1-3201
3374	OG0003374	YOR356W	maker-flattened_line_46-snap-gene-0.115-mRNA-1_1&gene=maker-flattened_line_46-snap-gene-0.115&CDS=1-4143
3375	OG0003375	YOR357C	snap_masked-flattened_line_6-processed-gene-2.81-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.81&CDS=1-483
3376	OG0003376	YOR358W	snap_masked-flattened_line_6-processed-gene-2.103-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.103&CDS=1-864
3377	OG0003377	YOR359W	snap_masked-flattened_line_10-processed-gene-0.62-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.62&CDS=1-1878
3378	OG0003378	YOR360C	snap_masked-flattened_line_10-processed-gene-0.64-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.64&CDS=1-1647
3379	OG0003379	YOR361C	snap_masked-flattened_line_6-processed-gene-3.135-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.135&CDS=1-2196
3380	OG0003380	YOR362C	genemark-flattened_line_6-processed-gene-3.89-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.89&CDS=1-756
3381	OG0003381	YOR367W	snap_masked-flattened_line_6-processed-gene-5.27-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-5.27&CDS=1-669
3382	OG0003382	YOR368W	snap_masked-flattened_line_6-processed-gene-5.26-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-5.26&CDS=1-1785
3383	OG0003383	YOR369C	snap_masked-flattened_line_6-processed-gene-5.9-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-5.9&CDS=1-435
3384	OG0003384	YOR370C	snap_masked-flattened_line_6-processed-gene-5.8-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-5.8&CDS=1-1848
3385	OG0003385	YOR373W	snap_masked-flattened_line_22-processed-gene-1.38-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.38&CDS=1-3339
3386	OG0003386	YOR375C	snap_masked-flattened_line_0-processed-gene-7.61-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-7.61&CDS=1-1368
3387	OG0003387	YOR378W	snap_masked-flattened_line_0-processed-gene-5.63-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.63&CDS=1-1560
3388	OG0003388	YOR388C	snap_masked-flattened_line_28-processed-gene-1.89-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.89&CDS=1-1170
3389	OG0003389	YPL002C	snap_masked-flattened_line_8-processed-gene-6.7-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-6.7&CDS=1-759
3390	OG0003390	YPL003W	snap_masked-flattened_line_2-processed-gene-1.11-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.11&CDS=1-1587
3391	OG0003391	YPL005W	snap_masked-flattened_line_44-processed-gene-0.101-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.101&CDS=1-2142
3392	OG0003392	YPL006W	snap_masked-flattened_line_44-processed-gene-0.140-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.140&CDS=1-3909
3393	OG0003393	YPL007C	snap_masked-flattened_line_0-processed-gene-5.81-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.81&CDS=1-2112
3394	OG0003394	YPL008W	snap_masked-flattened_line_0-processed-gene-4.4-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.4&CDS=1-2511
3395	OG0003395	YPL009C	genemark-flattened_line_0-processed-gene-7.122-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.122&CDS=1-3210
3396	OG0003396	YPL010W	snap_masked-flattened_line_0-processed-gene-10.83-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-10.83&CDS=1-582
3397	OG0003397	YPL011C	snap_masked-flattened_line_0-processed-gene-10.82-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-10.82&CDS=1-1059
3398	OG0003398	YPL012W	snap_masked-flattened_line_8-processed-gene-1.78-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.78&CDS=1-3666
3399	OG0003399	YPL013C	snap_masked-flattened_line_8-processed-gene-1.57-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.57&CDS=1-363
3400	OG0003400	YPL014W	augustus_masked-flattened_line_0-processed-gene-4.131-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.131&CDS=1-1332
3401	OG0003401	YPL015C	snap_masked-flattened_line_0-processed-gene-6.10-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.10&CDS=1-1128
3402	OG0003402	YPL016W	snap_masked-flattened_line_0-processed-gene-4.40-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.40&CDS=1-3309
3403	OG0003403	YPL020C	genemark-flattened_line_0-processed-gene-10.113-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-10.113&CDS=1-2388
3404	OG0003404	YPL022W	snap_masked-flattened_line_0-processed-gene-3.74-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.74&CDS=1-3048
3405	OG0003405	YPL023C	snap_masked-flattened_line_0-processed-gene-3.57-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.57&CDS=1-1803
