	OrthologID	Nakazawaea_peltata	Saccharomyces_cerevisiae
2934	OG0002934	-processed-gene-8.75-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.75&CDS=1-1362	YOL069W
2935	OG0002935	-processed-gene-8.96-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.96&CDS=1-651	YDL043C
2936	OG0002936	-processed-gene-8.125-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.125&CDS=1-678	YDL045C
2937	OG0002937	-processed-gene-8.98-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.98&CDS=1-1116	YOL065C
2938	OG0002938	-processed-gene-8.77-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.77&CDS=1-3384	YDR291W
2939	OG0002939	-processed-gene-8.47-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.47&CDS=1-330	YGL030W
2940	OG0002940	-processed-gene-8.79-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.79&CDS=1-1116	YKR038C
2941	OG0002941	-processed-gene-8.129-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.129&CDS=1-774	YKR037C
2942	OG0002942	-processed-gene-8.100-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.100&CDS=1-1662	YJL111W
2943	OG0002943	-processed-gene-8.82-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.82&CDS=1-2403	YDL035C
2944	OG0002944	-processed-gene-8.83-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.83&CDS=1-1350	YGL196W
2945	OG0002945	-processed-gene-8.151-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-8.151&CDS=1-1119	YDL044C
2946	OG0002946	-processed-gene-9.60-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.60&CDS=1-1722	YLR006C
2947	OG0002947	-augustus-gene-9.7-mRNA-1_1&gene=maker-gi|1002316200|dbj|BCGQ01000001.1|-augustus-gene-9.7&CDS=1-3132	YJL020C
2948	OG0002948	-processed-gene-9.66-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.66&CDS=1-5073	YDR283C
2949	OG0002949	-processed-gene-9.67-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.67&CDS=1-1155	YDR371W
2950	OG0002950	-processed-gene-9.90-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.90&CDS=1-921	YDR284C
2951	OG0002951	-processed-gene-9.91-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.91&CDS=1-318	YDR286C
2952	OG0002952	-processed-gene-9.92-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.92&CDS=1-1035	YOL064C
2953	OG0002953	-processed-gene-9.120-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.120&CDS=1-1635	YBR200W
2954	OG0002954	-processed-gene-9.121-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.121&CDS=1-1644	YOR002W
2955	OG0002955	-processed-gene-9.94-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.94&CDS=1-486	YHR175W
2956	OG0002956	-processed-gene-9.72-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.72&CDS=1-420	YGR174C
2957	OG0002957	-processed-gene-9.95-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.95&CDS=1-615	YJL024C
2958	OG0002958	-processed-gene-9.74-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.74&CDS=1-918	YJR007W
2959	OG0002959	-processed-gene-9.75-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.75&CDS=1-942	YJR008W
2960	OG0002960	-processed-gene-9.76-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.76&CDS=1-2043	YJR005W
2961	OG0002961	-processed-gene-9.78-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.78&CDS=1-1692	YOR128C
2962	OG0002962	-processed-gene-9.79-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.79&CDS=1-3702	YOR124C
2963	OG0002963	-processed-gene-9.81-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.81&CDS=1-1023	YDR372C
2964	OG0002964	-processed-gene-9.82-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.82&CDS=1-1167	YOR123C
2965	OG0002965	-processed-gene-9.83-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.83&CDS=1-378	YOR122C
2966	OG0002966	-processed-gene-9.53-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.53&CDS=1-4992	YGR098C
2967	OG0002967	-processed-gene-9.106-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.106&CDS=1-2091	YGL205W
2968	OG0002968	-processed-gene-9.107-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.107&CDS=1-996	YGR165W
2969	OG0002969	-processed-gene-9.108-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.108&CDS=1-1140	YMR272C
2970	OG0002970	-processed-gene-9.57-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.57&CDS=1-663	YMR274C
2971	OG0002971	-processed-gene-9.110-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.110&CDS=1-1902	YAL048C
2972	OG0002972	-processed-gene-9.136-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.136&CDS=1-759	YOR362C
2973	OG0002973	-processed-gene-9.88-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-9.88&CDS=1-2190	YOR361C
2974	OG0002974	-processed-gene-10.56-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.56&CDS=1-348	YAL046C
2975	OG0002975	-processed-gene-10.57-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.57&CDS=1-2043	YOR329C
2976	OG0002976	-processed-gene-10.58-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.58&CDS=1-3363	YOR330C
2977	OG0002977	-processed-gene-10.54-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.54&CDS=1-690	YOR332W
2978	OG0002978	-processed-gene-10.55-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.55&CDS=1-1545	YOR334W
2979	OG0002979	-processed-gene-10.59-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.59&CDS=1-2916	YHR073W
2980	OG0002980	-processed-gene-10.112-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.112&CDS=1-2667	YPL138C
2981	OG0002981	-processed-gene-10.62-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.62&CDS=1-1251	YPL123C
2982	OG0002982	-processed-gene-10.88-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.88&CDS=1-1014	YDR347W
2983	OG0002983	-processed-gene-10.65-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.65&CDS=1-1446	YOR046C
2984	OG0002984	-processed-gene-10.89-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.89&CDS=1-282	YKR095W-A
2985	OG0002985	-processed-gene-10.90-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.90&CDS=1-1545	YCR098C
2986	OG0002986	-processed-gene-10.68-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.68&CDS=1-951	YLR455W
2987	OG0002987	-processed-gene-10.91-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.91&CDS=1-1329	YPR163C
2988	OG0002988	-processed-gene-10.120-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.120&CDS=1-7422	YLR454W
2989	OG0002989	-processed-gene-10.92-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.92&CDS=1-393	YBL092W
2990	OG0002990	-processed-gene-10.71-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.71&CDS=1-450	YBL093C
2991	OG0002991	-processed-gene-10.73-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.73&CDS=1-942	YKL095W
2992	OG0002992	-processed-gene-10.74-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.74&CDS=1-732	YJR056C
2993	OG0002993	-processed-gene-10.75-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.75&CDS=1-876	YML052W
2994	OG0002994	-processed-gene-10.78-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.78&CDS=1-465	YJR047C
2995	OG0002995	-processed-gene-10.96-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.96&CDS=1-435	YJR058C
2996	OG0002996	-processed-gene-10.146-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.146&CDS=1-3261	YKL197C
2997	OG0002997	-processed-gene-10.79-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.79&CDS=1-2631	YBR156C
2998	OG0002998	-processed-gene-10.98-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-10.98&CDS=1-1170	YBR155W
2999	OG0002999	-augustus-gene-10.4-mRNA-1_1&gene=maker-gi|1002316200|dbj|BCGQ01000001.1|-augustus-gene-10.4&CDS=1-1245	YPR017C
3000	OG0003000	-processed-gene-11.2-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.2&CDS=1-5718	YLR305C
3001	OG0003001	-processed-gene-11.22-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.22&CDS=1-735	YPR016C
3002	OG0003002	-processed-gene-11.119-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.119&CDS=1-1176	YJR072C
3003	OG0003003	-processed-gene-11.25-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.25&CDS=1-1287	YBR287W
3004	OG0003004	-processed-gene-11.52-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.52&CDS=1-1386	YIL101C
3005	OG0003005	-processed-gene-11.7-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.7&CDS=1-2715	YNL041C
3006	OG0003006	-processed-gene-11.27-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.27&CDS=1-1293	YIL103W
3007	OG0003007	-processed-gene-11.8-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.8&CDS=1-1542	YIL104C
3008	OG0003008	-processed-gene-11.124-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.124&CDS=1-1740	YNL042W
3009	OG0003009	-processed-gene-11.9-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.9&CDS=1-813	YJL115W
3010	OG0003010	-processed-gene-11.57-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.57&CDS=1-1923	YKL155C
3011	OG0003011	-processed-gene-11.31-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.31&CDS=1-642	YLR293C
3012	OG0003012	-processed-gene-11.32-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.32&CDS=1-444	YLR298C
3013	OG0003013	-processed-gene-11.11-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.11&CDS=1-342	YLR295C
3014	OG0003014	-processed-gene-11.34-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.34&CDS=1-2130	YHL016C
3015	OG0003015	-processed-gene-11.60-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.60&CDS=1-1236	YFL031W
3016	OG0003016	-processed-gene-11.36-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.36&CDS=1-546	YDL217C
3017	OG0003017	-processed-gene-11.16-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.16&CDS=1-771	YDL098C
3018	OG0003018	-processed-gene-11.37-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.37&CDS=1-1056	YMR146C
3019	OG0003019	-processed-gene-11.134-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.134&CDS=1-1254	YMR158W
3020	OG0003020	-processed-gene-11.41-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.41&CDS=1-1047	YDL100C
3021	OG0003021	-processed-gene-11.44-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.44&CDS=1-954	YCR016W
3022	OG0003022	-processed-gene-11.20-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.20&CDS=1-3546	YBR023C
3023	OG0003023	-processed-gene-11.93-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.93&CDS=1-4872	YNL297C
3024	OG0003024	-processed-gene-11.94-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.94&CDS=1-321	YGL070C
3025	OG0003025	-processed-gene-11.21-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-11.21&CDS=1-540	YGL068W
3026	OG0003026	-processed-gene-12.101-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.101&CDS=1-1554	YPL228W
3027	OG0003027	-processed-gene-12.102-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.102&CDS=1-1047	YPL227C
3028	OG0003028	-processed-gene-12.58-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.58&CDS=1-2760	YCR030C
3029	OG0003029	-processed-gene-12.106-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.106&CDS=1-393	YCR028C-A
3030	OG0003030	-processed-gene-12.37-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.37&CDS=1-2361	YFL001W
3031	OG0003031	-processed-gene-12.107-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.107&CDS=1-1869	YFL002C
3032	OG0003032	-processed-gene-12.134-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.134&CDS=1-1650	YPL003W
3033	OG0003033	-processed-gene-12.110-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.110&CDS=1-618	YML001W
3034	OG0003034	-processed-gene-12.18-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.18&CDS=1-1512	YOL001W
3035	OG0003035	-processed-gene-12.113-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.113&CDS=1-558	YBR106W
3036	OG0003036	-processed-gene-12.114-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.114&CDS=1-1542	YMR029C
3037	OG0003037	-processed-gene-12.137-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.137&CDS=1-1515	YOR119C
3038	OG0003038	-processed-gene-12.117-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.117&CDS=1-1446	YFR010W
3039	OG0003039	-processed-gene-12.139-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.139&CDS=1-462	YFR011C
3040	OG0003040	-processed-gene-12.118-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.118&CDS=1-1290	YGR009C
3041	OG0003041	-processed-gene-12.72-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.72&CDS=1-921	YLR137W
3042	OG0003042	-processed-gene-12.120-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.120&CDS=1-3654	YDR159W
3043	OG0003043	-processed-gene-12.142-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.142&CDS=1-1563	YLR116W
3044	OG0003044	-processed-gene-12.143-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.143&CDS=1-1251	YGL181W
3045	OG0003045	-processed-gene-12.125-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.125&CDS=1-2466	YGL180W
3046	OG0003046	-processed-gene-12.145-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.145&CDS=1-3162	YGL179C
3047	OG0003047	-processed-gene-12.147-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.147&CDS=1-1128	YGL148W
3048	OG0003048	-processed-gene-12.126-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.126&CDS=1-774	YKL154W
3049	OG0003049	-processed-gene-12.129-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-12.129&CDS=1-612	YGL200C
3050	OG0003050	-processed-gene-13.52-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.52&CDS=1-7482	YHR165C
3051	OG0003051	-processed-gene-13.3-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.3&CDS=1-570	YMR295C
3052	OG0003052	-processed-gene-13.103-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.103&CDS=1-864	YJL068C
3053	OG0003053	-processed-gene-13.6-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.6&CDS=1-1071	YIL110W
3054	OG0003054	-processed-gene-13.86-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.86&CDS=1-1146	YNL051W
3055	OG0003055	-processed-gene-13.8-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.8&CDS=1-258	YDR363W-A
3056	OG0003056	-processed-gene-13.9-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.9&CDS=1-2592	YJL187C
3057	OG0003057	-processed-gene-13.11-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.11&CDS=1-1005	YIL113W
3058	OG0003058	-processed-gene-13.114-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.114&CDS=1-2811	YIL112W
3059	OG0003059	-processed-gene-13.116-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.116&CDS=1-936	YBR065C
3060	OG0003060	-processed-gene-13.117-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.117&CDS=1-2805	YOR233W
3061	OG0003061	-processed-gene-13.118-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.118&CDS=1-1545	YCR072C
3062	OG0003062	-processed-gene-13.119-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.119&CDS=1-615	YOR236W
3063	OG0003063	-processed-gene-13.120-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.120&CDS=1-402	YKL086W
3064	OG0003064	-processed-gene-13.121-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.121&CDS=1-492	YEL048C
3065	OG0003065	-processed-gene-13.139-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.139&CDS=1-387	YEL044W
3066	OG0003066	-processed-gene-13.140-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.140&CDS=1-597	YPR165W
3067	OG0003067	-processed-gene-13.141-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.141&CDS=1-741	YPR167C
3068	OG0003068	-processed-gene-13.122-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.122&CDS=1-429	YPR168W
3069	OG0003069	-processed-gene-13.123-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.123&CDS=1-1527	YPR169W
3070	OG0003070	-processed-gene-13.142-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.142&CDS=1-1584	YHR045W
3071	OG0003071	-processed-gene-13.144-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.144&CDS=1-342	YPR166C
3072	OG0003072	-processed-gene-13.127-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.127&CDS=1-1326	YBL045C
3073	OG0003073	-processed-gene-13.128-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.128&CDS=1-747	YJR113C
3074	OG0003074	-processed-gene-13.146-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.146&CDS=1-780	YHR071W
3075	OG0003075	-processed-gene-13.147-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.147&CDS=1-1338	YHR005C
3076	OG0003076	-processed-gene-13.149-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.149&CDS=1-762	YIR035C
3077	OG0003077	-processed-gene-13.129-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.129&CDS=1-1950	YKL025C
3078	OG0003078	-processed-gene-13.80-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.80&CDS=1-822	YMR068W
3079	OG0003079	-processed-gene-13.81-mRNA-1_1&gene=snap_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.81&CDS=1-2727	YDR089W
3080	OG0003080	-processed-gene-13.150-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.150&CDS=1-1287	YLR085C
3081	OG0003081	-processed-gene-13.29-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.29&CDS=1-3150	YLR425W
3082	OG0003082	-processed-gene-13.132-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.132&CDS=1-1914	YDR145W
3083	OG0003083	-processed-gene-13.151-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.151&CDS=1-519	YML055W
3084	OG0003084	-processed-gene-13.134-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.134&CDS=1-2058	YLR427W
3085	OG0003085	-processed-gene-13.152-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-13.152&CDS=1-1884	YLR429W
3086	OG0003086	-processed-gene-14.91-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-14.91&CDS=1-6237	YLR430W
3087	OG0003087	-snap-gene-14.145-mRNA-1_1&gene=maker-gi|1002316200|dbj|BCGQ01000001.1|-snap-gene-14.145&CDS=1-513	YKL190W
3088	OG0003088	-processed-gene-14.120-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-14.120&CDS=1-1830	YKL191W
3089	OG0003089	-processed-gene-14.94-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-14.94&CDS=1-693	YJR050W
3090	OG0003090	-processed-gene-14.122-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-14.122&CDS=1-330	YJR048W
3091	OG0003091	-processed-gene-14.95-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-14.95&CDS=1-1968	YOR204W
3092	OG0003092	-processed-gene-14.123-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-14.123&CDS=1-495	YMR071C
3093	OG0003093	-processed-gene-14.31-mRNA-1_1&gene=augustus_masked-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-14.31&CDS=1-1287	YDR088C
3094	OG0003094	-augustus-gene-14.138-mRNA-1_1&gene=maker-gi|1002316200|dbj|BCGQ01000001.1|-augustus-gene-14.138&CDS=1-1008	YDR087C
3095	OG0003095	-processed-gene-14.125-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-14.125&CDS=1-3156	YER162C
3096	OG0003096	-processed-gene-14.127-mRNA-1_1&gene=genemark-gi|1002316200|dbj|BCGQ01000001.1|-processed-gene-14.127&CDS=1-1296	YLR438W
