	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034897_Ogataea_glucozyma
2608	OG0002608	YMR004W	snap_masked-flattened_line_1-processed-gene-5.35-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-5.35&CDS=1-1809
2609	OG0002609	YMR005W	genemark-flattened_line_1-processed-gene-5.86-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.86&CDS=1-1263
2610	OG0002610	YMR009W	maker-flattened_line_40-augustus-gene-1.7-mRNA-1_1&gene=maker-flattened_line_40-augustus-gene-1.7&CDS=1-1134
2611	OG0002611	YMR010W	snap_masked-flattened_line_36-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.78&CDS=1-1320
2612	OG0002612	YMR012W	genemark-flattened_line_19-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-0.65&CDS=1-3927
2613	OG0002613	YMR013C	maker-flattened_line_44-snap-gene-0.15-mRNA-1_1&gene=maker-flattened_line_44-snap-gene-0.15&CDS=1-2202
2614	OG0002614	YMR014W	maker-flattened_line_54-snap-gene-0.66-mRNA-1_1&gene=maker-flattened_line_54-snap-gene-0.66&CDS=1-2067
2615	OG0002615	YMR015C	genemark-flattened_line_30-processed-gene-1.70-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.70&CDS=1-1575
2616	OG0002616	YMR020W	genemark-flattened_line_9-processed-gene-3.40-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-3.40&CDS=1-1416
2617	OG0002617	YMR022W	genemark-flattened_line_9-processed-gene-3.39-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-3.39&CDS=1-501
2618	OG0002618	YMR023C	genemark-flattened_line_9-processed-gene-1.94-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-1.94&CDS=1-1533
2619	OG0002619	YMR024W	snap_masked-flattened_line_60-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.49&CDS=1-1182
2620	OG0002620	YMR026C	genemark-flattened_line_44-processed-gene-0.140-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.140&CDS=1-1191
2621	OG0002621	YMR027W	genemark-flattened_line_82-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_82-processed-gene-0.53&CDS=1-1440
2622	OG0002622	YMR028W	genemark-flattened_line_21-processed-gene-2.220-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.220&CDS=1-1047
2623	OG0002623	YMR032W	genemark-flattened_line_58-processed-gene-0.162-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.162&CDS=1-1860
2624	OG0002624	YMR034C	genemark-flattened_line_11-processed-gene-2.96-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-2.96&CDS=1-1302
2625	OG0002625	YMR035W	genemark-flattened_line_30-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.15&CDS=1-597
2626	OG0002626	YMR036C	genemark-flattened_line_30-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.36&CDS=1-2415
2627	OG0002627	YMR038C	genemark-flattened_line_30-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.35&CDS=1-705
2628	OG0002628	YMR039C	genemark-flattened_line_58-processed-gene-0.199-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.199&CDS=1-417
2629	OG0002629	YMR041C	genemark-flattened_line_58-processed-gene-0.163-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.163&CDS=1-1002
2630	OG0002630	YMR042W	snap_masked-flattened_line_5-processed-gene-4.46-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-4.46&CDS=1-684
2631	OG0002631	YMR044W	genemark-flattened_line_34-processed-gene-1.162-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.162&CDS=1-1401
2632	OG0002632	YMR048W	genemark-flattened_line_104-processed-gene-0.66-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.66&CDS=1-831
2633	OG0002633	YMR049C	genemark-flattened_line_5-processed-gene-3.114-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-3.114&CDS=1-2553
2634	OG0002634	YMR055C	genemark-flattened_line_3-processed-gene-5.188-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.188&CDS=1-1020
2635	OG0002635	YMR058W	genemark-flattened_line_38-processed-gene-0.120-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.120&CDS=1-1887
2636	OG0002636	YMR060C	genemark-flattened_line_17-processed-gene-2.126-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-2.126&CDS=1-909
2637	OG0002637	YMR061W	genemark-flattened_line_17-processed-gene-2.163-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-2.163&CDS=1-1899
2638	OG0002638	YMR062C	genemark-flattened_line_84-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.80&CDS=1-1296
2639	OG0002639	YMR063W	augustus_masked-flattened_line_11-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-1.4&CDS=1-825
2640	OG0002640	YMR065W	augustus_masked-flattened_line_3-processed-gene-5.20-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-5.20&CDS=1-1200
2641	OG0002641	YMR066W	genemark-flattened_line_50-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.70&CDS=1-2664
2642	OG0002642	YMR067C	genemark-flattened_line_15-processed-gene-1.21-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-1.21&CDS=1-1443
2643	OG0002643	YMR068W	genemark-flattened_line_13-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.35&CDS=1-1707
2644	OG0002644	YMR069W	genemark-flattened_line_3-processed-gene-3.60-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-3.60&CDS=1-684
2645	OG0002645	YMR071C	genemark-flattened_line_13-processed-gene-0.34-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.34&CDS=1-495
2646	OG0002646	YMR073C	augustus_masked-flattened_line_19-processed-gene-2.280-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-2.280&CDS=1-1242
2647	OG0002647	YMR074C	genemark-flattened_line_19-processed-gene-2.127-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.127&CDS=1-402
2648	OG0002648	YMR075W	genemark-flattened_line_84-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.60&CDS=1-1929
2649	OG0002649	YMR076C	genemark-flattened_line_84-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.81&CDS=1-3867
2650	OG0002650	YMR077C	genemark-flattened_line_13-processed-gene-2.84-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.84&CDS=1-666
2651	OG0002651	YMR078C	genemark-flattened_line_28-processed-gene-1.22-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.22&CDS=1-2310
2652	OG0002652	YMR079W	genemark-flattened_line_28-processed-gene-1.66-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.66&CDS=1-909
2653	OG0002653	YMR080C	snap_masked-flattened_line_17-processed-gene-2.175-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-2.175&CDS=1-2880
2654	OG0002654	YMR083W	genemark-flattened_line_80-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_80-processed-gene-0.61&CDS=1-1053
2655	OG0002655	YMR086W	genemark-flattened_line_7-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-0.65&CDS=1-2988
2656	OG0002656	YMR088C	genemark-flattened_line_32-processed-gene-1.154-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.154&CDS=1-1806
2657	OG0002657	YMR091C	genemark-flattened_line_3-processed-gene-4.96-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.96&CDS=1-1257
2658	OG0002658	YMR092C	genemark-flattened_line_3-processed-gene-5.169-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.169&CDS=1-1779
2659	OG0002659	YMR093W	genemark-flattened_line_9-processed-gene-4.2-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-4.2&CDS=1-1494
2660	OG0002660	YMR097C	genemark-flattened_line_36-processed-gene-1.65-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.65&CDS=1-1251
2661	OG0002661	YMR099C	genemark-flattened_line_5-processed-gene-3.107-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-3.107&CDS=1-894
2662	OG0002662	YMR100W	genemark-flattened_line_13-processed-gene-1.88-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.88&CDS=1-2454
2663	OG0002663	YMR101C	genemark-flattened_line_9-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-0.22&CDS=1-918
2664	OG0002664	YMR106C	augustus_masked-flattened_line_3-processed-gene-5.37-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-5.37&CDS=1-2166
2665	OG0002665	YMR108W	augustus_masked-flattened_line_5-processed-gene-5.167-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-5.167&CDS=1-2037
2666	OG0002666	YMR109W	genemark-flattened_line_42-processed-gene-0.82-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.82&CDS=1-3795
2667	OG0002667	YMR110C	genemark-flattened_line_3-processed-gene-5.172-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.172&CDS=1-1515
2668	OG0002668	YMR112C	genemark-flattened_line_3-processed-gene-5.146-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.146&CDS=1-936
2669	OG0002669	YMR113W	genemark-flattened_line_5-processed-gene-5.64-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-5.64&CDS=1-1245
2670	OG0002670	YMR114C	genemark-flattened_line_9-processed-gene-4.3-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-4.3&CDS=1-1008
2671	OG0002671	YMR116C	genemark-flattened_line_3-processed-gene-5.171-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.171&CDS=1-942
2672	OG0002672	YMR117C	genemark-flattened_line_156-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_156-processed-gene-0.7&CDS=1-606
2673	OG0002673	YMR120C	genemark-flattened_line_112-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_112-processed-gene-0.20&CDS=1-1770
2674	OG0002674	YMR121C	genemark-flattened_line_112-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_112-processed-gene-0.19&CDS=1-612
2675	OG0002675	YMR123W	snap_masked-flattened_line_112-processed-gene-0.44-mRNA-1_1&gene=snap_masked-flattened_line_112-processed-gene-0.44&CDS=1-276
2676	OG0002676	YMR125W	snap_masked-flattened_line_112-processed-gene-0.41-mRNA-1_1&gene=snap_masked-flattened_line_112-processed-gene-0.41&CDS=1-2886
2677	OG0002677	YMR126C	genemark-flattened_line_17-processed-gene-2.127-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-2.127&CDS=1-876
2678	OG0002678	YMR127C	genemark-flattened_line_128-processed-gene-0.21-mRNA-1_1&gene=genemark-flattened_line_128-processed-gene-0.21&CDS=1-1041
2679	OG0002679	YMR128W	maker-flattened_line_128-augustus-gene-0.35-mRNA-1_1&gene=maker-flattened_line_128-augustus-gene-0.35&CDS=1-5328
2680	OG0002680	YMR129W	snap_masked-flattened_line_15-processed-gene-2.154-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.154&CDS=1-3813
2681	OG0002681	YMR130W	genemark-flattened_line_17-processed-gene-2.138-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-2.138&CDS=1-855
2682	OG0002682	YMR131C	genemark-flattened_line_46-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.53&CDS=1-1563
2683	OG0002683	YMR134W	genemark-flattened_line_188-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_188-processed-gene-0.2&CDS=1-591
2684	OG0002684	YMR137C	genemark-flattened_line_3-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.4&CDS=1-1713
2685	OG0002685	YMR138W	genemark-flattened_line_3-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.26&CDS=1-558
2686	OG0002686	YMR139W	genemark-flattened_line_60-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.56&CDS=1-1170
2687	OG0002687	YMR140W	genemark-flattened_line_76-processed-gene-0.57-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.57&CDS=1-1524
2688	OG0002688	YMR146C	augustus_masked-flattened_line_56-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.123&CDS=1-1029
2689	OG0002689	YMR149W	genemark-flattened_line_19-processed-gene-1.29-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-1.29&CDS=1-813
2690	OG0002690	YMR150C	snap_masked-flattened_line_19-processed-gene-1.54-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.54&CDS=1-612
2691	OG0002691	YMR155W	genemark-flattened_line_54-processed-gene-0.180-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.180&CDS=1-2118
2692	OG0002692	YMR158W	augustus_masked-flattened_line_3-processed-gene-4.47-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-4.47&CDS=1-1188
2693	OG0002693	YMR161W	genemark-flattened_line_30-processed-gene-1.41-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.41&CDS=1-909
2694	OG0002694	YMR162C	augustus_masked-flattened_line_112-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.2&CDS=1-2769
2695	OG0002695	YMR165C	genemark-flattened_line_52-processed-gene-0.155-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.155&CDS=1-2502
2696	OG0002696	YMR166C	genemark-flattened_line_5-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-0.39&CDS=1-1053
2697	OG0002697	YMR167W	genemark-flattened_line_5-processed-gene-0.21-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-0.21&CDS=1-2133
2698	OG0002698	YMR171C	snap_masked-flattened_line_38-processed-gene-1.103-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-1.103&CDS=1-1284
2699	OG0002699	YMR178W	genemark-flattened_line_54-processed-gene-0.207-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.207&CDS=1-840
2700	OG0002700	YMR179W	genemark-flattened_line_9-processed-gene-0.21-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-0.21&CDS=1-2376
2701	OG0002701	YMR182C	maker-flattened_line_32-snap-gene-1.175-mRNA-1_1&gene=maker-flattened_line_32-snap-gene-1.175&CDS=1-735
2702	OG0002702	YMR185W	genemark-flattened_line_19-processed-gene-2.135-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.135&CDS=1-2847
2703	OG0002703	YMR186W	genemark-flattened_line_11-processed-gene-1.67-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-1.67&CDS=1-2118
2704	OG0002704	YMR188C	genemark-flattened_line_7-processed-gene-3.5-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-3.5&CDS=1-741
2705	OG0002705	YMR189W	maker-flattened_line_56-augustus-gene-0.168-mRNA-1_1&gene=maker-flattened_line_56-augustus-gene-0.168&CDS=1-3981
2706	OG0002706	YMR190C	genemark-flattened_line_44-processed-gene-0.112-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.112&CDS=1-4362
2707	OG0002707	YMR193W	maker-flattened_line_56-snap-gene-0.161-mRNA-1_1&gene=maker-flattened_line_56-snap-gene-0.161&CDS=1-1062
2708	OG0002708	YMR196W	genemark-flattened_line_11-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-0.54&CDS=1-3099
2709	OG0002709	YMR197C	genemark-flattened_line_11-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-0.74&CDS=1-639
2710	OG0002710	YMR200W	genemark-flattened_line_62-processed-gene-0.167-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.167&CDS=1-762
2711	OG0002711	YMR201C	maker-flattened_line_7-snap-gene-3.93-mRNA-1_1&gene=maker-flattened_line_7-snap-gene-3.93&CDS=1-2241
2712	OG0002712	YMR202W	genemark-flattened_line_3-processed-gene-5.143-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.143&CDS=1-657
2713	OG0002713	YMR203W	genemark-flattened_line_3-processed-gene-4.77-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.77&CDS=1-1149
2714	OG0002714	YMR205C	genemark-flattened_line_3-processed-gene-5.140-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.140&CDS=1-2841
2715	OG0002715	YMR208W	genemark-flattened_line_38-processed-gene-1.59-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.59&CDS=1-1281
2716	OG0002716	YMR209C	genemark-flattened_line_38-processed-gene-1.58-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.58&CDS=1-1278
2717	OG0002717	YMR211W	genemark-flattened_line_78-processed-gene-0.69-mRNA-1_1&gene=genemark-flattened_line_78-processed-gene-0.69&CDS=1-1446
2718	OG0002718	YMR212C	genemark-flattened_line_30-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.18&CDS=1-2451
2719	OG0002719	YMR213W	genemark-flattened_line_30-processed-gene-0.41-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.41&CDS=1-1854
2720	OG0002720	YMR214W	genemark-flattened_line_30-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.2&CDS=1-2565
2721	OG0002721	YMR215W	maker-flattened_line_42-augustus-gene-1.112-mRNA-1_1&gene=maker-flattened_line_42-augustus-gene-1.112&CDS=1-1845
2722	OG0002722	YMR216C	genemark-flattened_line_42-processed-gene-1.84-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.84&CDS=1-1926
2723	OG0002723	YMR217W	genemark-flattened_line_38-processed-gene-1.57-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.57&CDS=1-1572
2724	OG0002724	YMR218C	genemark-flattened_line_54-processed-gene-0.165-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.165&CDS=1-3339
2725	OG0002725	YMR220W	genemark-flattened_line_48-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.24&CDS=1-1368
2726	OG0002726	YMR221C	genemark-flattened_line_9-processed-gene-1.64-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-1.64&CDS=1-1566
2727	OG0002727	YMR223W	genemark-flattened_line_36-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.11&CDS=1-1677
2728	OG0002728	YMR224C	genemark-flattened_line_5-processed-gene-5.60-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-5.60&CDS=1-2031
2729	OG0002729	YMR225C	snap_masked-flattened_line_48-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.96&CDS=1-288
2730	OG0002730	YMR226C	genemark-flattened_line_26-processed-gene-1.110-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.110&CDS=1-798
2731	OG0002731	YMR227C	genemark-flattened_line_1-processed-gene-6.38-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-6.38&CDS=1-1677
2732	OG0002732	YMR228W	maker-flattened_line_1-snap-gene-6.121-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-6.121&CDS=1-2007
2733	OG0002733	YMR229C	genemark-flattened_line_26-processed-gene-0.71-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.71&CDS=1-5166
2734	OG0002734	YMR231W	genemark-flattened_line_1-processed-gene-6.49-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-6.49&CDS=1-2970
2735	OG0002735	YMR235C	genemark-flattened_line_38-processed-gene-0.112-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.112&CDS=1-1182
2736	OG0002736	YMR238W	genemark-flattened_line_17-processed-gene-2.105-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-2.105&CDS=1-1401
2737	OG0002737	YMR239C	genemark-flattened_line_9-processed-gene-2.30-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-2.30&CDS=1-1686
2738	OG0002738	YMR240C	genemark-flattened_line_9-processed-gene-2.29-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-2.29&CDS=1-1491
2739	OG0002739	YMR241W	augustus_masked-flattened_line_21-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-1.98&CDS=1-933
2740	OG0002740	YMR243C	genemark-flattened_line_1-processed-gene-6.43-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-6.43&CDS=1-1365
2741	OG0002741	YMR244C-A	genemark-flattened_line_15-processed-gene-2.214-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-2.214&CDS=1-315
2742	OG0002742	YMR247C	genemark-flattened_line_56-processed-gene-0.93-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.93&CDS=1-4536
2743	OG0002743	YMR250W	genemark-flattened_line_3-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.36&CDS=1-1800
2744	OG0002744	YMR256C	genemark-flattened_line_3-processed-gene-2.25-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-2.25&CDS=1-300
2745	OG0002745	YMR258C	genemark-flattened_line_21-processed-gene-1.34-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-1.34&CDS=1-1635
2746	OG0002746	YMR259C	genemark-flattened_line_21-processed-gene-2.181-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.181&CDS=1-4344
2747	OG0002747	YMR260C	genemark-flattened_line_21-processed-gene-2.180-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.180&CDS=1-450
2748	OG0002748	YMR262W	genemark-flattened_line_9-processed-gene-3.21-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-3.21&CDS=1-1014
2749	OG0002749	YMR263W	genemark-flattened_line_21-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-0.17&CDS=1-522
2750	OG0002750	YMR264W	genemark-flattened_line_21-processed-gene-0.37-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-0.37&CDS=1-480
