	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034904_Ogataea_nonfermentans
3053	OG0003053	YOR124C	snap_masked-flattened_line_15-processed-gene-1.137-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.137&CDS=1-3876
3054	OG0003054	YOR125C	snap_masked-flattened_line_5-processed-gene-7.122-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-7.122&CDS=1-615
3055	OG0003055	YOR126C	snap_masked-flattened_line_9-processed-gene-1.95-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-1.95&CDS=1-765
3056	OG0003056	YOR128C	snap_masked-flattened_line_1-processed-gene-12.63-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-12.63&CDS=1-1701
3057	OG0003057	YOR130C	snap_masked-flattened_line_15-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-0.43&CDS=1-888
3058	OG0003058	YOR131C	snap_masked-flattened_line_1-processed-gene-1.9-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-1.9&CDS=1-672
3059	OG0003059	YOR132W	genemark-flattened_line_1-processed-gene-9.15-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-9.15&CDS=1-1590
3060	OG0003060	YOR140W	snap_masked-flattened_line_15-processed-gene-1.135-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.135&CDS=1-1839
3061	OG0003061	YOR141C	snap_masked-flattened_line_13-processed-gene-0.109-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-0.109&CDS=1-2280
3062	OG0003062	YOR142W	snap_masked-flattened_line_13-processed-gene-0.110-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-0.110&CDS=1-957
3063	OG0003063	YOR144C	snap_masked-flattened_line_11-processed-gene-4.166-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.166&CDS=1-2028
3064	OG0003064	YOR145C	snap_masked-flattened_line_1-processed-gene-8.156-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-8.156&CDS=1-759
3065	OG0003065	YOR149C	genemark-flattened_line_3-processed-gene-1.68-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.68&CDS=1-1500
3066	OG0003066	YOR150W	snap_masked-flattened_line_1-processed-gene-11.16-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-11.16&CDS=1-528
3067	OG0003067	YOR151C	snap_masked-flattened_line_1-processed-gene-11.45-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-11.45&CDS=1-3822
3068	OG0003068	YOR153W	snap_masked-flattened_line_19-processed-gene-1.90-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.90&CDS=1-4503
3069	OG0003069	YOR155C	snap_masked-flattened_line_1-processed-gene-11.47-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-11.47&CDS=1-1284
3070	OG0003070	YOR158W	genemark-flattened_line_13-processed-gene-3.53-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-3.53&CDS=1-972
3071	OG0003071	YOR159C	snap_masked-flattened_line_7-processed-gene-0.104-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-0.104&CDS=1-258
3072	OG0003072	YOR160W	snap_masked-flattened_line_7-processed-gene-0.82-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-0.82&CDS=1-3690
3073	OG0003073	YOR161C	snap_masked-flattened_line_7-processed-gene-1.109-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-1.109&CDS=1-1545
3074	OG0003074	YOR163W	snap_masked-flattened_line_9-processed-gene-5.218-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-5.218&CDS=1-654
3075	OG0003075	YOR164C	maker-flattened_line_9-snap-gene-4.1-mRNA-1_1&gene=maker-flattened_line_9-snap-gene-4.1&CDS=1-975
3076	OG0003076	YOR165W	snap_masked-flattened_line_9-processed-gene-4.132-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-4.132&CDS=1-2265
3077	OG0003077	YOR168W	snap_masked-flattened_line_3-processed-gene-11.115-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-11.115&CDS=1-2379
3078	OG0003078	YOR174W	snap_masked-flattened_line_7-processed-gene-4.116-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-4.116&CDS=1-738
3079	OG0003079	YOR175C	snap_masked-flattened_line_7-processed-gene-4.91-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-4.91&CDS=1-1818
3080	OG0003080	YOR176W	snap_masked-flattened_line_7-processed-gene-4.119-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-4.119&CDS=1-1143
3081	OG0003081	YOR181W	genemark-flattened_line_9-processed-gene-4.162-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-4.162&CDS=1-1827
3082	OG0003082	YOR184W	snap_masked-flattened_line_1-processed-gene-11.39-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-11.39&CDS=1-1164
3083	OG0003083	YOR191W	maker-flattened_line_13-snap-gene-3.230-mRNA-1_1&gene=maker-flattened_line_13-snap-gene-3.230&CDS=1-5328
3084	OG0003084	YOR194C	augustus_masked-flattened_line_1-processed-gene-12.227-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-12.227&CDS=1-1278
3085	OG0003085	YOR195W	snap_masked-flattened_line_1-processed-gene-12.65-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-12.65&CDS=1-2280
3086	OG0003086	YOR196C	augustus_masked-flattened_line_1-processed-gene-4.3-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-4.3&CDS=1-1230
3087	OG0003087	YOR197W	maker-flattened_line_5-snap-gene-6.180-mRNA-1_1&gene=maker-flattened_line_5-snap-gene-6.180&CDS=1-2679
3088	OG0003088	YOR198C	augustus_masked-flattened_line_1-processed-gene-4.0-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-4.0&CDS=1-2202
3089	OG0003089	YOR202W	snap_masked-flattened_line_1-processed-gene-2.10-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-2.10&CDS=1-693
3090	OG0003090	YOR204W	snap_masked-flattened_line_3-processed-gene-4.121-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-4.121&CDS=1-1806
3091	OG0003091	YOR206W	snap_masked-flattened_line_7-processed-gene-4.109-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-4.109&CDS=1-2013
3092	OG0003092	YOR207C	snap_masked-flattened_line_7-processed-gene-4.110-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-4.110&CDS=1-3414
3093	OG0003093	YOR209C	augustus_masked-flattened_line_3-processed-gene-2.159-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-2.159&CDS=1-2760
3094	OG0003094	YOR210W	maker-flattened_line_3-snap-gene-2.139-mRNA-1_1&gene=maker-flattened_line_3-snap-gene-2.139&CDS=1-678
3095	OG0003095	YOR211C	genemark-flattened_line_3-processed-gene-3.6-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-3.6&CDS=1-4353
3096	OG0003096	YOR215C	snap_masked-flattened_line_15-processed-gene-2.192-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.192&CDS=1-561
3097	OG0003097	YOR216C	snap_masked-flattened_line_15-processed-gene-2.189-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.189&CDS=1-1488
3098	OG0003098	YOR217W	maker-flattened_line_1-snap-gene-10.195-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-10.195&CDS=1-2559
3099	OG0003099	YOR219C	genemark-flattened_line_1-processed-gene-3.159-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.159&CDS=1-2619
3100	OG0003100	YOR223W	augustus_masked-flattened_line_1-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-3.29&CDS=1-2514
3101	OG0003101	YOR224C	snap_masked-flattened_line_1-processed-gene-3.121-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-3.121&CDS=1-444
3102	OG0003102	YOR226C	snap_masked-flattened_line_19-processed-gene-1.97-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.97&CDS=1-468
3103	OG0003103	YOR232W	snap_masked-flattened_line_11-processed-gene-1.82-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.82&CDS=1-624
3104	OG0003104	YOR238W	snap_masked-flattened_line_5-processed-gene-7.108-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-7.108&CDS=1-831
3105	OG0003105	YOR241W	snap_masked-flattened_line_13-processed-gene-3.284-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.284&CDS=1-1500
3106	OG0003106	YOR242C	snap_masked-flattened_line_9-processed-gene-4.71-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-4.71&CDS=1-1410
3107	OG0003107	YOR243C	snap_masked-flattened_line_9-processed-gene-4.70-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-4.70&CDS=1-1839
3108	OG0003108	YOR245C	genemark-flattened_line_3-processed-gene-9.146-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-9.146&CDS=1-1416
3109	OG0003109	YOR246C	genemark-flattened_line_11-processed-gene-3.13-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-3.13&CDS=1-963
3110	OG0003110	YOR249C	snap_masked-flattened_line_1-processed-gene-2.35-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-2.35&CDS=1-2397
3111	OG0003111	YOR250C	snap_masked-flattened_line_3-processed-gene-7.171-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.171&CDS=1-1407
3112	OG0003112	YOR251C	snap_masked-flattened_line_13-processed-gene-2.80-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-2.80&CDS=1-903
3113	OG0003113	YOR254C	snap_masked-flattened_line_7-processed-gene-4.111-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-4.111&CDS=1-2007
3114	OG0003114	YOR257W	maker-flattened_line_17-snap-gene-0.53-mRNA-1_1&gene=maker-flattened_line_17-snap-gene-0.53&CDS=1-474
3115	OG0003115	YOR265W	snap_masked-flattened_line_7-processed-gene-5.83-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-5.83&CDS=1-327
3116	OG0003116	YOR266W	augustus_masked-flattened_line_9-processed-gene-4.13-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-4.13&CDS=1-1047
3117	OG0003117	YOR267C	snap_masked-flattened_line_9-processed-gene-4.73-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-4.73&CDS=1-1806
3118	OG0003118	YOR269W	genemark-flattened_line_9-processed-gene-4.140-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-4.140&CDS=1-1425
3119	OG0003119	YOR270C	maker-flattened_line_1-snap-gene-10.192-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-10.192&CDS=1-2415
3120	OG0003120	YOR271C	genemark-flattened_line_15-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-0.56&CDS=1-981
3121	OG0003121	YOR272W	genemark-flattened_line_11-processed-gene-3.44-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-3.44&CDS=1-1323
3122	OG0003122	YOR273C	snap_masked-flattened_line_5-processed-gene-7.102-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-7.102&CDS=1-1833
3123	OG0003123	YOR275C	snap_masked-flattened_line_13-processed-gene-3.290-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.290&CDS=1-2142
3124	OG0003124	YOR278W	genemark-flattened_line_15-processed-gene-2.10-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-2.10&CDS=1-786
3125	OG0003125	YOR281C	snap_masked-flattened_line_3-processed-gene-12.93-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-12.93&CDS=1-762
3126	OG0003126	YOR283W	snap_masked-flattened_line_1-processed-gene-6.114-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.114&CDS=1-687
3127	OG0003127	YOR287C	snap_masked-flattened_line_3-processed-gene-1.157-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-1.157&CDS=1-756
3128	OG0003128	YOR291W	snap_masked-flattened_line_7-processed-gene-3.93-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-3.93&CDS=1-4128
3129	OG0003129	YOR298C-A	snap_masked-flattened_line_11-processed-gene-4.203-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.203&CDS=1-450
3130	OG0003130	YOR301W	snap_masked-flattened_line_1-processed-gene-6.140-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.140&CDS=1-1341
3131	OG0003131	YOR303W	snap_masked-flattened_line_3-processed-gene-4.93-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-4.93&CDS=1-1248
3132	OG0003132	YOR307C	snap_masked-flattened_line_9-processed-gene-2.91-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-2.91&CDS=1-1326
3133	OG0003133	YOR310C	snap_masked-flattened_line_7-processed-gene-0.77-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-0.77&CDS=1-1503
3134	OG0003134	YOR313C	snap_masked-flattened_line_7-processed-gene-3.88-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-3.88&CDS=1-888
3135	OG0003135	YOR317W	snap_masked-flattened_line_1-processed-gene-6.115-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.115&CDS=1-2106
3136	OG0003136	YOR322C	snap_masked-flattened_line_19-processed-gene-0.126-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-0.126&CDS=1-2058
3137	OG0003137	YOR323C	snap_masked-flattened_line_3-processed-gene-11.84-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-11.84&CDS=1-1296
3138	OG0003138	YOR326W	snap_masked-flattened_line_1-processed-gene-9.105-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-9.105&CDS=1-4602
3139	OG0003139	YOR329C	snap_masked-flattened_line_5-processed-gene-6.113-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-6.113&CDS=1-1782
3140	OG0003140	YOR330C	snap_masked-flattened_line_5-processed-gene-6.114-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-6.114&CDS=1-3381
3141	OG0003141	YOR332W	maker-flattened_line_5-snap-gene-6.181-mRNA-1_1&gene=maker-flattened_line_5-snap-gene-6.181&CDS=1-690
3142	OG0003142	YOR335C	genemark-flattened_line_1-processed-gene-1.131-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-1.131&CDS=1-4056
3143	OG0003143	YOR336W	snap_masked-flattened_line_1-processed-gene-1.5-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-1.5&CDS=1-3948
3144	OG0003144	YOR340C	snap_masked-flattened_line_5-processed-gene-6.94-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-6.94&CDS=1-885
3145	OG0003145	YOR341W	augustus_masked-flattened_line_19-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-0.6&CDS=1-8040
3146	OG0003146	YOR344C	snap_masked-flattened_line_5-processed-gene-3.8-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-3.8&CDS=1-621
3147	OG0003147	YOR346W	snap_masked-flattened_line_13-processed-gene-2.61-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-2.61&CDS=1-2934
3148	OG0003148	YOR352W	snap_masked-flattened_line_9-processed-gene-3.62-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-3.62&CDS=1-1035
3149	OG0003149	YOR355W	genemark-flattened_line_1-processed-gene-8.27-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.27&CDS=1-1431
3150	OG0003150	YOR356W	snap_masked-flattened_line_1-processed-gene-8.152-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-8.152&CDS=1-1917
3151	OG0003151	YOR357C	augustus_masked-flattened_line_5-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-3.90&CDS=1-1113
3152	OG0003152	YOR358W	snap_masked-flattened_line_5-processed-gene-3.47-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-3.47&CDS=1-696
3153	OG0003153	YOR359W	genemark-flattened_line_1-processed-gene-9.30-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-9.30&CDS=1-1476
3154	OG0003154	YOR360C	snap_masked-flattened_line_1-processed-gene-9.88-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-9.88&CDS=1-1560
3155	OG0003155	YOR362C	genemark-flattened_line_1-processed-gene-1.137-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-1.137&CDS=1-771
3156	OG0003156	YOR367W	snap_masked-flattened_line_17-processed-gene-1.21-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-1.21&CDS=1-597
3157	OG0003157	YOR368W	genemark-flattened_line_1-processed-gene-9.23-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-9.23&CDS=1-1437
3158	OG0003158	YOR369C	snap_masked-flattened_line_1-processed-gene-9.83-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-9.83&CDS=1-429
3159	OG0003159	YOR370C	snap_masked-flattened_line_1-processed-gene-9.101-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-9.101&CDS=1-1818
3160	OG0003160	YOR374W	snap_masked-flattened_line_3-processed-gene-12.142-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-12.142&CDS=1-1494
3161	OG0003161	YOR375C	snap_masked-flattened_line_19-processed-gene-1.153-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.153&CDS=1-1377
3162	OG0003162	YOR378W	maker-flattened_line_3-augustus-gene-10.168-mRNA-1_1&gene=maker-flattened_line_3-augustus-gene-10.168&CDS=1-2358
3163	OG0003163	YPL002C	augustus_masked-flattened_line_11-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-0.126&CDS=1-573
3164	OG0003164	YPL006W	snap_masked-flattened_line_9-processed-gene-5.245-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-5.245&CDS=1-3801
3165	OG0003165	YPL008W	snap_masked-flattened_line_7-processed-gene-4.85-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-4.85&CDS=1-2412
3166	OG0003166	YPL009C	snap_masked-flattened_line_7-processed-gene-5.13-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-5.13&CDS=1-2859
3167	OG0003167	YPL010W	snap_masked-flattened_line_7-processed-gene-5.64-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-5.64&CDS=1-570
3168	OG0003168	YPL011C	snap_masked-flattened_line_1-processed-gene-4.122-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.122&CDS=1-750
3169	OG0003169	YPL012W	snap_masked-flattened_line_1-processed-gene-4.147-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.147&CDS=1-3555
3170	OG0003170	YPL013C	snap_masked-flattened_line_1-processed-gene-4.123-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.123&CDS=1-366
3171	OG0003171	YPL015C	snap_masked-flattened_line_7-processed-gene-5.63-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-5.63&CDS=1-1005
3172	OG0003172	YPL020C	augustus_masked-flattened_line_7-processed-gene-5.119-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-5.119&CDS=1-1704
3173	OG0003173	YPL022W	snap_masked-flattened_line_17-processed-gene-2.107-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-2.107&CDS=1-3024
3174	OG0003174	YPL023C	snap_masked-flattened_line_17-processed-gene-2.134-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-2.134&CDS=1-1905
3175	OG0003175	YPL029W	snap_masked-flattened_line_11-processed-gene-1.71-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.71&CDS=1-2202
3176	OG0003176	YPL037C	snap_masked-flattened_line_7-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-0.88&CDS=1-459
3177	OG0003177	YPL040C	augustus_masked-flattened_line_3-processed-gene-2.192-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-2.192&CDS=1-3267
3178	OG0003178	YPL042C	snap_masked-flattened_line_11-processed-gene-1.72-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.72&CDS=1-1233
3179	OG0003179	YPL050C	snap_masked-flattened_line_29-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_29-processed-gene-0.2&CDS=1-1062
3180	OG0003180	YPL051W	snap_masked-flattened_line_19-processed-gene-1.96-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.96&CDS=1-603
3181	OG0003181	YPL054W	maker-flattened_line_29-snap-gene-0.51-mRNA-1_1&gene=maker-flattened_line_29-snap-gene-0.51&CDS=1-666
3182	OG0003182	YPL059W	snap_masked-flattened_line_13-processed-gene-3.243-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.243&CDS=1-426
3183	OG0003183	YPL060W	snap_masked-flattened_line_3-processed-gene-7.126-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-7.126&CDS=1-1089
3184	OG0003184	YPL063W	snap_masked-flattened_line_17-processed-gene-1.59-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-1.59&CDS=1-1374
3185	OG0003185	YPL065W	snap_masked-flattened_line_25-processed-gene-0.142-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-0.142&CDS=1-729
3186	OG0003186	YPL069C	snap_masked-flattened_line_17-processed-gene-2.108-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-2.108&CDS=1-945
3187	OG0003187	YPL075W	genemark-flattened_line_5-processed-gene-0.103-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-0.103&CDS=1-870
3188	OG0003188	YPL076W	snap_masked-flattened_line_5-processed-gene-6.68-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-6.68&CDS=1-1152
3189	OG0003189	YPL082C	augustus_masked-flattened_line_1-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-1.73&CDS=1-5625
3190	OG0003190	YPL091W	snap_masked-flattened_line_19-processed-gene-0.160-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-0.160&CDS=1-1401
3191	OG0003191	YPL092W	snap_masked-flattened_line_1-processed-gene-7.138-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.138&CDS=1-1188
3192	OG0003192	YPL093W	snap_masked-flattened_line_29-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_29-processed-gene-0.11&CDS=1-1908
3193	OG0003193	YPL094C	snap_masked-flattened_line_5-processed-gene-5.61-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-5.61&CDS=1-825
