	OrthologID	Candida_apicola	Saccharomyces_cerevisiae
2659	OG0002659	augustus_masked-LBNK01000012.1-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-LBNK01000012.1-processed-gene-1.125&CDS=1-1707	YDR062W
2660	OG0002660	augustus_masked-LBNK01000012.1-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-LBNK01000012.1-processed-gene-1.156&CDS=1-1335	YMR091C
2661	OG0002661	augustus_masked-LBNK01000012.1-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-LBNK01000012.1-processed-gene-1.126&CDS=1-1116	YGR007W
2662	OG0002662	snap_masked-LBNK01000012.1-processed-gene-1.243-mRNA-1_1&gene=snap_masked-LBNK01000012.1-processed-gene-1.243&CDS=1-1164	YBR279W
2663	OG0002663	augustus_masked-LBNK01000012.1-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-LBNK01000012.1-processed-gene-1.129&CDS=1-909	YNL003C
2664	OG0002664	snap_masked-LBNK01000012.1-processed-gene-1.245-mRNA-1_1&gene=snap_masked-LBNK01000012.1-processed-gene-1.245&CDS=1-1008	YCL016C
2665	OG0002665	augustus_masked-LBNK01000012.1-processed-gene-1.165-mRNA-1_1&gene=augustus_masked-LBNK01000012.1-processed-gene-1.165&CDS=1-864	YPR025C
2666	OG0002666	augustus_masked-LBNK01000012.1-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-LBNK01000012.1-processed-gene-1.131&CDS=1-3891	YBL007C
2667	OG0002667	augustus_masked-LBNK01000012.1-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-LBNK01000012.1-processed-gene-1.166&CDS=1-483	YLR074C
2668	OG0002668	augustus_masked-LBNK01000012.1-processed-gene-1.167-mRNA-1_1&gene=augustus_masked-LBNK01000012.1-processed-gene-1.167&CDS=1-663	YOR281C
2669	OG0002669	augustus_masked-LBNK01000012.1-processed-gene-1.168-mRNA-1_1&gene=augustus_masked-LBNK01000012.1-processed-gene-1.168&CDS=1-981	YER023W
2670	OG0002670	augustus_masked-LBNK01000012.1-processed-gene-1.169-mRNA-1_1&gene=augustus_masked-LBNK01000012.1-processed-gene-1.169&CDS=1-2067	YOR359W
2671	OG0002671	augustus_masked-LBNK01000013.1-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.1&CDS=1-2625	YGL137W
2672	OG0002672	augustus_masked-LBNK01000013.1-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.2&CDS=1-882	YBR039W
2673	OG0002673	augustus_masked-LBNK01000013.1-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.3&CDS=1-375	YBL078C
2674	OG0002674	augustus_masked-LBNK01000013.1-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.22&CDS=1-1380	YNR001C
2675	OG0002675	augustus_masked-LBNK01000013.1-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.6&CDS=1-3219	YGL156W
2676	OG0002676	augustus_masked-LBNK01000013.1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.8&CDS=1-1758	YDR477W
2677	OG0002677	augustus_masked-LBNK01000013.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.10&CDS=1-1437	YOR025W
2678	OG0002678	augustus_masked-LBNK01000013.1-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.25&CDS=1-1581	YNL154C
2679	OG0002679	augustus_masked-LBNK01000013.1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.12&CDS=1-780	YHR062C
2680	OG0002680	augustus_masked-LBNK01000013.1-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.27&CDS=1-555	YDL216C
2681	OG0002681	augustus_masked-LBNK01000013.1-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.13&CDS=1-714	YGR195W
2682	OG0002682	augustus_masked-LBNK01000013.1-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-0.15&CDS=1-1023	YPR086W
2683	OG0002683	augustus_masked-LBNK01000013.1-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.71&CDS=1-1446	YKR056W
2684	OG0002684	augustus_masked-LBNK01000013.1-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.68&CDS=1-3159	YNL132W
2685	OG0002685	augustus_masked-LBNK01000013.1-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.69&CDS=1-861	YDL052C
2686	OG0002686	augustus_masked-LBNK01000013.1-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.73&CDS=1-594	YHR122W
2687	OG0002687	augustus_masked-LBNK01000013.1-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.70&CDS=1-933	YGR144W
2688	OG0002688	augustus_masked-LBNK01000013.1-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.100&CDS=1-618	YJR123W
2689	OG0002689	maker-LBNK01000013.1-snap-gene-1.66-mRNA-1_1&gene=maker-LBNK01000013.1-snap-gene-1.66&CDS=1-1905	YLR451W
2690	OG0002690	augustus_masked-LBNK01000013.1-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.80&CDS=1-891	YBR271W
2691	OG0002691	augustus_masked-LBNK01000013.1-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.103&CDS=1-882	YJL046W
2692	OG0002692	augustus_masked-LBNK01000013.1-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.81&CDS=1-609	YBR257W
2693	OG0002693	augustus_masked-LBNK01000013.1-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.82&CDS=1-1551	YER025W
2694	OG0002694	augustus_masked-LBNK01000013.1-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.105&CDS=1-1263	YPR162C
2695	OG0002695	augustus_masked-LBNK01000013.1-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.84&CDS=1-582	YKR065C
2696	OG0002696	augustus_masked-LBNK01000013.1-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.85&CDS=1-939	YMR166C
2697	OG0002697	augustus_masked-LBNK01000013.1-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.110&CDS=1-534	YMR295C
2698	OG0002698	augustus_masked-LBNK01000013.1-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.112&CDS=1-972	YDR044W
2699	OG0002699	augustus_masked-LBNK01000013.1-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.87&CDS=1-885	YIL096C
2700	OG0002700	augustus_masked-LBNK01000013.1-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.115&CDS=1-1089	YNL037C
2701	OG0002701	maker-LBNK01000013.1-augustus-gene-1.194-mRNA-1_1&gene=maker-LBNK01000013.1-augustus-gene-1.194&CDS=1-2763	YOL009C
2702	OG0002702	augustus_masked-LBNK01000013.1-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.90&CDS=1-645	YBR096W
2703	OG0002703	snap_masked-LBNK01000013.1-processed-gene-1.54-mRNA-1_1&gene=snap_masked-LBNK01000013.1-processed-gene-1.54&CDS=1-4257	YNL172W
2704	OG0002704	augustus_masked-LBNK01000013.1-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.117&CDS=1-1356	YMR020W
2705	OG0002705	genemark-LBNK01000013.1-processed-gene-1.160-mRNA-1_1&gene=genemark-LBNK01000013.1-processed-gene-1.160&CDS=1-2709	YML061C
2706	OG0002706	augustus_masked-LBNK01000013.1-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-LBNK01000013.1-processed-gene-1.126&CDS=1-1239	YJR006W
2707	OG0002707	snap_masked-LBNK01000014.1-processed-gene-0.190-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.190&CDS=1-1074	YKL043W
2708	OG0002708	snap_masked-LBNK01000014.1-processed-gene-0.191-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.191&CDS=1-1227	YBR103W
2709	OG0002709	genemark-LBNK01000014.1-processed-gene-0.5-mRNA-1_1&gene=genemark-LBNK01000014.1-processed-gene-0.5&CDS=1-834	YDL119C
2710	OG0002710	augustus_masked-LBNK01000014.1-processed-gene-0.147-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.147&CDS=1-1179	YPR041W
2711	OG0002711	snap_masked-LBNK01000014.1-processed-gene-0.192-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.192&CDS=1-2139	YGL131C
2712	OG0002712	snap_masked-LBNK01000014.1-processed-gene-0.240-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.240&CDS=1-594	YPL213W
2713	OG0002713	snap_masked-LBNK01000014.1-processed-gene-0.193-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.193&CDS=1-1155	YKL108W
2714	OG0002714	augustus_masked-LBNK01000014.1-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.150&CDS=1-3051	YIL125W
2715	OG0002715	augustus_masked-LBNK01000014.1-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.108&CDS=1-2367	YMR049C
2716	OG0002716	augustus_masked-LBNK01000014.1-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.109&CDS=1-939	YPL209C
2717	OG0002717	genemark-LBNK01000014.1-processed-gene-0.61-mRNA-1_1&gene=genemark-LBNK01000014.1-processed-gene-0.61&CDS=1-675	YGR247W
2718	OG0002718	genemark-LBNK01000014.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LBNK01000014.1-processed-gene-0.13&CDS=1-1977	YGR266W
2719	OG0002719	genemark-LBNK01000014.1-processed-gene-0.15-mRNA-1_1&gene=genemark-LBNK01000014.1-processed-gene-0.15&CDS=1-2163	YKL213C
2720	OG0002720	augustus_masked-LBNK01000014.1-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.152&CDS=1-687	YKR043C
2721	OG0002721	augustus_masked-LBNK01000014.1-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.154&CDS=1-873	YKR087C
2722	OG0002722	augustus_masked-LBNK01000014.1-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.112&CDS=1-681	YOR077W
2723	OG0002723	augustus_masked-LBNK01000014.1-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.156&CDS=1-555	YLL027W
2724	OG0002724	augustus_masked-LBNK01000014.1-processed-gene-0.158-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.158&CDS=1-657	YIL106W
2725	OG0002725	augustus_masked-LBNK01000014.1-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.159&CDS=1-3807	YKL215C
2726	OG0002726	snap_masked-LBNK01000014.1-processed-gene-0.208-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.208&CDS=1-2856	YIL005W
2727	OG0002727	maker-LBNK01000014.1-augustus-gene-0.98-mRNA-1_1&gene=maker-LBNK01000014.1-augustus-gene-0.98&CDS=1-1836	YEL007W
2728	OG0002728	augustus_masked-LBNK01000014.1-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.161&CDS=1-999	YOL094C
2729	OG0002729	snap_masked-LBNK01000014.1-processed-gene-0.254-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.254&CDS=1-744	YMR274C
2730	OG0002730	maker-LBNK01000014.1-snap-gene-0.188-mRNA-1_1&gene=maker-LBNK01000014.1-snap-gene-0.188&CDS=1-2181	YAL048C
2731	OG0002731	snap_masked-LBNK01000014.1-processed-gene-0.211-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.211&CDS=1-1632	YPL243W
2732	OG0002732	augustus_masked-LBNK01000014.1-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.122&CDS=1-1392	YOL062C
2733	OG0002733	snap_masked-LBNK01000014.1-processed-gene-0.213-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.213&CDS=1-261	YKR095W-A
2734	OG0002734	augustus_masked-LBNK01000014.1-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.166&CDS=1-1452	YER021W
2735	OG0002735	augustus_masked-LBNK01000014.1-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.124&CDS=1-2082	YKL104C
2736	OG0002736	augustus_masked-LBNK01000014.1-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.167&CDS=1-1257	YOR272W
2737	OG0002737	augustus_masked-LBNK01000014.1-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.125&CDS=1-1563	YER052C
2738	OG0002738	augustus_masked-LBNK01000014.1-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.127&CDS=1-834	YIL043C
2739	OG0002739	augustus_masked-LBNK01000014.1-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.171&CDS=1-2151	YIL078W
2740	OG0002740	genemark-LBNK01000014.1-processed-gene-0.83-mRNA-1_1&gene=genemark-LBNK01000014.1-processed-gene-0.83&CDS=1-1209	YJR065C
2741	OG0002741	augustus_masked-LBNK01000014.1-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.174&CDS=1-1476	YBR056W
2742	OG0002742	augustus_masked-LBNK01000014.1-processed-gene-0.177-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.177&CDS=1-2250	YOR181W
2743	OG0002743	augustus_masked-LBNK01000014.1-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.178&CDS=1-816	YNL288W
2744	OG0002744	augustus_masked-LBNK01000014.1-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.131&CDS=1-1716	YOR356W
2745	OG0002745	augustus_masked-LBNK01000014.1-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.135&CDS=1-1302	YKR051W
2746	OG0002746	augustus_masked-LBNK01000014.1-processed-gene-0.179-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.179&CDS=1-5142	YMR162C
2747	OG0002747	augustus_masked-LBNK01000014.1-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.136&CDS=1-1230	YDR527W
2748	OG0002748	augustus_masked-LBNK01000014.1-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.139&CDS=1-597	YFL010C
2749	OG0002749	snap_masked-LBNK01000014.1-processed-gene-0.232-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.232&CDS=1-3828	YNL139C
2750	OG0002750	augustus_masked-LBNK01000014.1-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.142&CDS=1-2235	YML035C
2751	OG0002751	augustus_masked-LBNK01000014.1-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.143&CDS=1-1107	YLR216C
2752	OG0002752	snap_masked-LBNK01000014.1-processed-gene-0.275-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.275&CDS=1-189	YLR262C-A
2753	OG0002753	snap_masked-LBNK01000014.1-processed-gene-0.276-mRNA-1_1&gene=snap_masked-LBNK01000014.1-processed-gene-0.276&CDS=1-1476	YML102W
2754	OG0002754	augustus_masked-LBNK01000014.1-processed-gene-0.185-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.185&CDS=1-2331	YGL009C
2755	OG0002755	augustus_masked-LBNK01000014.1-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-LBNK01000014.1-processed-gene-0.146&CDS=1-960	YGL044C
2756	OG0002756	augustus_masked-LBNK01000015.1-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.0&CDS=1-924	YER133W
2757	OG0002757	augustus_masked-LBNK01000015.1-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.2&CDS=1-1056	YNL206C
2758	OG0002758	genemark-LBNK01000015.1-processed-gene-0.99-mRNA-1_1&gene=genemark-LBNK01000015.1-processed-gene-0.99&CDS=1-972	YDR493W
2759	OG0002759	maker-LBNK01000015.1-augustus-gene-0.126-mRNA-1_1&gene=maker-LBNK01000015.1-augustus-gene-0.126&CDS=1-1011	YMR116C
2760	OG0002760	augustus_masked-LBNK01000015.1-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.38&CDS=1-2073	YKL134C
2761	OG0002761	augustus_masked-LBNK01000015.1-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.39&CDS=1-1116	YPR035W
2762	OG0002762	augustus_masked-LBNK01000015.1-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.40&CDS=1-633	YML012W
2763	OG0002763	augustus_masked-LBNK01000015.1-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.41&CDS=1-1194	YDR346C
2764	OG0002764	augustus_masked-LBNK01000015.1-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.14&CDS=1-1014	YGL001C
2765	OG0002765	augustus_masked-LBNK01000015.1-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.44&CDS=1-1302	YHR113W
2766	OG0002766	augustus_masked-LBNK01000015.1-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.45&CDS=1-267	YBR111W-A
2767	OG0002767	augustus_masked-LBNK01000015.1-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.16&CDS=1-615	YBR111C
2768	OG0002768	augustus_masked-LBNK01000015.1-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.17&CDS=1-570	YER163C
2769	OG0002769	maker-LBNK01000015.1-snap-gene-0.191-mRNA-1_1&gene=maker-LBNK01000015.1-snap-gene-0.191&CDS=1-3534	YDR293C
2770	OG0002770	snap_masked-LBNK01000015.1-processed-gene-0.171-mRNA-1_1&gene=snap_masked-LBNK01000015.1-processed-gene-0.171&CDS=1-1512	YJR121W
2771	OG0002771	augustus_masked-LBNK01000015.1-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.50&CDS=1-720	YPL129W
2772	OG0002772	augustus_masked-LBNK01000015.1-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.20&CDS=1-1230	YLR027C
2773	OG0002773	augustus_masked-LBNK01000015.1-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.54&CDS=1-1422	YDR168W
2774	OG0002774	augustus_masked-LBNK01000015.1-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.55&CDS=1-696	YDR167W
2775	OG0002775	genemark-LBNK01000015.1-processed-gene-0.118-mRNA-1_1&gene=genemark-LBNK01000015.1-processed-gene-0.118&CDS=1-3129	YGR094W
2776	OG0002776	augustus_masked-LBNK01000015.1-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.57&CDS=1-930	YOR271C
2777	OG0002777	augustus_masked-LBNK01000015.1-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.61&CDS=1-1581	YMR217W
2778	OG0002778	augustus_masked-LBNK01000015.1-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.24&CDS=1-780	YCR009C
2779	OG0002779	augustus_masked-LBNK01000015.1-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-LBNK01000015.1-processed-gene-0.30&CDS=1-447	YPL170W
2780	OG0002780	augustus_masked-LBNK01000016.1-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.28&CDS=1-564	YJL096W
2781	OG0002781	augustus_masked-LBNK01000016.1-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.31&CDS=1-1251	YDR329C
2782	OG0002782	snap_masked-LBNK01000016.1-processed-gene-0.115-mRNA-1_1&gene=snap_masked-LBNK01000016.1-processed-gene-0.115&CDS=1-795	YDL133W
2783	OG0002783	augustus_masked-LBNK01000016.1-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.4&CDS=1-2262	YDL132W
2784	OG0002784	augustus_masked-LBNK01000016.1-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.35&CDS=1-3909	YDR104C
2785	OG0002785	augustus_masked-LBNK01000016.1-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.39&CDS=1-666	YDR298C
2786	OG0002786	augustus_masked-LBNK01000016.1-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.5&CDS=1-1176	YGL184C
2787	OG0002787	augustus_masked-LBNK01000016.1-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.41&CDS=1-1335	YER122C
2788	OG0002788	snap_masked-LBNK01000016.1-processed-gene-0.154-mRNA-1_1&gene=snap_masked-LBNK01000016.1-processed-gene-0.154&CDS=1-4128	YGR014W
2789	OG0002789	augustus_masked-LBNK01000016.1-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.6&CDS=1-1374	YEL052W
2790	OG0002790	augustus_masked-LBNK01000016.1-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.43&CDS=1-861	YEL051W
2791	OG0002791	augustus_masked-LBNK01000016.1-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.44&CDS=1-1185	YGR012W
2792	OG0002792	augustus_masked-LBNK01000016.1-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.45&CDS=1-1173	YEL050C
2793	OG0002793	augustus_masked-LBNK01000016.1-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.16&CDS=1-1854	YOL060C
2794	OG0002794	augustus_masked-LBNK01000016.1-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.49&CDS=1-1308	YOR269W
2795	OG0002795	augustus_masked-LBNK01000016.1-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.17&CDS=1-432	YOL127W
2796	OG0002796	augustus_masked-LBNK01000016.1-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-LBNK01000016.1-processed-gene-0.51&CDS=1-3027	YNL020C
2797	OG0002797	augustus_masked-LBNK01000017.1-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-LBNK01000017.1-processed-gene-0.26&CDS=1-897	YBR265W
2798	OG0002798	augustus_masked-LBNK01000017.1-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-LBNK01000017.1-processed-gene-0.1&CDS=1-2703	YBR229C
2799	OG0002799	augustus_masked-LBNK01000017.1-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-LBNK01000017.1-processed-gene-0.28&CDS=1-447	YMR260C
2800	OG0002800	augustus_masked-LBNK01000017.1-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-LBNK01000017.1-processed-gene-0.4&CDS=1-2472	YNR013C
2801	OG0002801	augustus_masked-LBNK01000017.1-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-LBNK01000017.1-processed-gene-0.32&CDS=1-1299	YNR012W
2802	OG0002802	augustus_masked-LBNK01000017.1-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-LBNK01000017.1-processed-gene-0.34&CDS=1-1164	YDL128W
2803	OG0002803	augustus_masked-LBNK01000017.1-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-LBNK01000017.1-processed-gene-0.35&CDS=1-1791	YEL060C
2804	OG0002804	augustus_masked-LBNK01000017.1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-LBNK01000017.1-processed-gene-0.12&CDS=1-4044	YCR042C
2805	OG0002805	genemark-LBNK01000017.1-processed-gene-0.88-mRNA-1_1&gene=genemark-LBNK01000017.1-processed-gene-0.88&CDS=1-867	YMR200W
2806	OG0002806	snap_masked-LBNK01000017.1-processed-gene-0.146-mRNA-1_1&gene=snap_masked-LBNK01000017.1-processed-gene-0.146&CDS=1-471	YAR014C
