	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034624_Pichia_nakasei
2237	OG0002237	YMR301C	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-6.75-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-6.75&CDS=1-2010
2238	OG0002238	YMR302C	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.107-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.107&CDS=1-2418
2239	OG0002239	YMR304W	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.133-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.133&CDS=1-3765
2240	OG0002240	YMR308C	genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.33&CDS=1-3279
2241	OG0002241	YMR309C	genemark-NODE_22_length_148976_cov_93.6588_ID_43-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_22_length_148976_cov_93.6588_ID_43-processed-gene-0.38&CDS=1-2739
2242	OG0002242	YMR312W	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.76&CDS=1-729
2243	OG0002243	YMR313C	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-0.54&CDS=1-1701
2244	OG0002244	YMR314W	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.16&CDS=1-852
2245	OG0002245	YNL001W	maker-NODE_6_length_409953_cov_99.5299_ID_11-snap-gene-2.86-mRNA-1_1&gene=maker-NODE_6_length_409953_cov_99.5299_ID_11-snap-gene-2.86&CDS=1-2187
2246	OG0002246	YNL003C	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.17-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.17&CDS=1-840
2247	OG0002247	YNL005C	genemark-NODE_29_length_75727_cov_86.8325_ID_57-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_29_length_75727_cov_86.8325_ID_57-processed-gene-0.89&CDS=1-1005
2248	OG0002248	YNL010W	maker-NODE_1_length_1112387_cov_82.0011_ID_1-augustus-gene-10.161-mRNA-1_1&gene=maker-NODE_1_length_1112387_cov_82.0011_ID_1-augustus-gene-10.161&CDS=1-1338
2249	OG0002249	YNL015W	augustus_masked-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.57&CDS=1-225
2250	OG0002250	YNL016W	genemark-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.173-mRNA-1_1&gene=genemark-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.173&CDS=1-1488
2251	OG0002251	YNL021W	snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.69&CDS=1-2295
2252	OG0002252	YNL022C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.17&CDS=1-1341
2253	OG0002253	YNL023C	snap_masked-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-1.85&CDS=1-2898
2254	OG0002254	YNL025C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.21&CDS=1-909
2255	OG0002255	YNL032W	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.62-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-4.62&CDS=1-714
2256	OG0002256	YNL035C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.2&CDS=1-1230
2257	OG0002257	YNL036W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-5.119-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-5.119&CDS=1-399
2258	OG0002258	YNL037C	maker-NODE_10_length_334870_cov_78.2175_ID_19-snap-gene-0.34-mRNA-1_1&gene=maker-NODE_10_length_334870_cov_78.2175_ID_19-snap-gene-0.34&CDS=1-2562
2259	OG0002259	YNL041C	genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.179-mRNA-1_1&gene=genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.179&CDS=1-2607
2260	OG0002260	YNL042W	genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.153-mRNA-1_1&gene=genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-2.153&CDS=1-1317
2261	OG0002261	YNL044W	genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.158-mRNA-1_1&gene=genemark-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.158&CDS=1-1578
2262	OG0002262	YNL045W	snap_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.203-mRNA-1_1&gene=snap_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.203&CDS=1-1995
2263	OG0002263	YNL048W	augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.156-mRNA-1_1&gene=augustus_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.156&CDS=1-2895
2264	OG0002264	YNL051W	snap_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.257-mRNA-1_1&gene=snap_masked-NODE_15_length_272279_cov_85.9412_ID_29-processed-gene-1.257&CDS=1-1041
2265	OG0002265	YNL054W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.54-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-7.54&CDS=1-2205
2266	OG0002266	YNL059C	genemark-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.23&CDS=1-2343
2267	OG0002267	YNL061W	genemark-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.9&CDS=1-1896
2268	OG0002268	YNL062C	genemark-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.22&CDS=1-1368
2269	OG0002269	YNL063W	snap_masked-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.44&CDS=1-858
2270	OG0002270	YNL064C	augustus_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-2.53&CDS=1-1788
2271	OG0002271	YNL071W	snap_masked-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.109-mRNA-1_1&gene=snap_masked-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.109&CDS=1-1446
2272	OG0002272	YNL072W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-4.95-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-4.95&CDS=1-909
2273	OG0002273	YNL075W	genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.168-mRNA-1_1&gene=genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.168&CDS=1-867
2274	OG0002274	YNL076W	augustus_masked-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.4&CDS=1-2460
2275	OG0002275	YNL081C	maker-NODE_12_length_322370_cov_82.8878_ID_23-snap-gene-0.110-mRNA-1_1&gene=maker-NODE_12_length_322370_cov_82.8878_ID_23-snap-gene-0.110&CDS=1-363
2276	OG0002276	YNL082W	genemark-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.20&CDS=1-2460
2277	OG0002277	YNL083W	maker-NODE_14_length_287120_cov_78.7859_ID_27-augustus-gene-1.268-mRNA-1_1&gene=maker-NODE_14_length_287120_cov_78.7859_ID_27-augustus-gene-1.268&CDS=1-2292
2278	OG0002278	YNL084C	snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.144-mRNA-1_1&gene=snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-2.144&CDS=1-1158
2279	OG0002279	YNL085W	snap_masked-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.76&CDS=1-1935
2280	OG0002280	YNL088W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.61-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.61&CDS=1-4275
2281	OG0002281	YNL094W	snap_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-1.49&CDS=1-1857
2282	OG0002282	YNL097C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-1.8&CDS=1-1263
2283	OG0002283	YNL102W	genemark-NODE_31_length_72447_cov_92.9692_ID_61-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_31_length_72447_cov_92.9692_ID_61-processed-gene-0.31&CDS=1-4626
2284	OG0002284	YNL110C	genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.183-mRNA-1_1&gene=genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.183&CDS=1-873
2285	OG0002285	YNL111C	genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.215-mRNA-1_1&gene=genemark-NODE_9_length_350369_cov_102.719_ID_17-processed-gene-2.215&CDS=1-357
2286	OG0002286	YNL112W	genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-0.7&CDS=1-1623
2287	OG0002287	YNL113W	genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_11_length_327219_cov_86.4496_ID_21-processed-gene-0.6&CDS=1-411
2288	OG0002288	YNL118C	snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-0.64&CDS=1-2694
2289	OG0002289	YNL119W	genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.150&CDS=1-1299
2290	OG0002290	YNL123W	snap_masked-NODE_31_length_72447_cov_92.9692_ID_61-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_31_length_72447_cov_92.9692_ID_61-processed-gene-0.15&CDS=1-3018
2291	OG0002291	YNL124W	genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.116&CDS=1-1818
2292	OG0002292	YNL129W	augustus_masked-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.152&CDS=1-2913
2293	OG0002293	YNL132W	genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.117&CDS=1-3219
2294	OG0002294	YNL135C	genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_6_length_409953_cov_99.5299_ID_11-processed-gene-0.25&CDS=1-342
2295	OG0002295	YNL137C	augustus_masked-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_27_length_84395_cov_65.0191_ID_53-processed-gene-0.74&CDS=1-1437
2296	OG0002296	YNL138W-A	snap_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.39&CDS=1-231
2297	OG0002297	YNL141W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-5.18-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-5.18&CDS=1-3702
2298	OG0002298	YNL142W	genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-1.88-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-1.88&CDS=1-1425
2299	OG0002299	YNL149C	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-1.3&CDS=1-429
2300	OG0002300	YNL151C	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-1.2-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-1.2&CDS=1-708
2301	OG0002301	YNL152W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.66&CDS=1-1539
2302	OG0002302	YNL153C	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-0.80&CDS=1-354
2303	OG0002303	YNL155W	genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.103-mRNA-1_1&gene=genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.103&CDS=1-873
2304	OG0002304	YNL161W	genemark-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-2.66-mRNA-1_1&gene=genemark-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-2.66&CDS=1-2082
2305	OG0002305	YNL168C	augustus_masked-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-0.89&CDS=1-3246
2306	OG0002306	YNL169C	genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.111&CDS=1-1275
2307	OG0002307	YNL172W	snap_masked-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_14_length_287120_cov_78.7859_ID_27-processed-gene-1.67&CDS=1-4872
2308	OG0002308	YNL175C	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-10.69-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-10.69&CDS=1-1128
2309	OG0002309	YNL177C	genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.126-mRNA-1_1&gene=genemark-NODE_8_length_364696_cov_82.9624_ID_15-processed-gene-2.126&CDS=1-870
2310	OG0002310	YNL178W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.31-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.31&CDS=1-738
2311	OG0002311	YNL181W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.42-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.42&CDS=1-1293
2312	OG0002312	YNL182C	maker-NODE_2_length_862332_cov_74.7162_ID_3-snap-gene-2.135-mRNA-1_1&gene=maker-NODE_2_length_862332_cov_74.7162_ID_3-snap-gene-2.135&CDS=1-3168
2313	OG0002313	YNL185C	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.95&CDS=1-453
2314	OG0002314	YNL186W	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.109&CDS=1-2442
2315	OG0002315	YNL189W	genemark-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.74&CDS=1-1659
2316	OG0002316	YNL191W	genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_3_length_767172_cov_100.896_ID_5-processed-gene-1.45&CDS=1-1014
2317	OG0002317	YNL193W	snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.98-mRNA-1_1&gene=snap_masked-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-3.98&CDS=1-1467
2318	OG0002318	YNL200C	genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.128&CDS=1-714
2319	OG0002319	YNL206C	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-1.14-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-1.14&CDS=1-1362
2320	OG0002320	YNL207W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.37-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-2.37&CDS=1-1350
2321	OG0002321	YNL212W	genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-1.6-mRNA-1_1&gene=genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-1.6&CDS=1-2388
2322	OG0002322	YNL213C	genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-1.24-mRNA-1_1&gene=genemark-NODE_12_length_322370_cov_82.8878_ID_23-processed-gene-1.24&CDS=1-771
2323	OG0002323	YNL216W	maker-NODE_11_length_327219_cov_86.4496_ID_21-snap-gene-1.38-mRNA-1_1&gene=maker-NODE_11_length_327219_cov_86.4496_ID_21-snap-gene-1.38&CDS=1-2724
2324	OG0002324	YNL217W	augustus_masked-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-NODE_17_length_242779_cov_85.8604_ID_33-processed-gene-1.178&CDS=1-2178
2325	OG0002325	YNL218W	maker-NODE_5_length_465336_cov_77.3081_ID_9-snap-gene-2.119-mRNA-1_1&gene=maker-NODE_5_length_465336_cov_77.3081_ID_9-snap-gene-2.119&CDS=1-2484
2326	OG0002326	YNL219C	maker-NODE_14_length_287120_cov_78.7859_ID_27-snap-gene-1.175-mRNA-1_1&gene=maker-NODE_14_length_287120_cov_78.7859_ID_27-snap-gene-1.175&CDS=1-2235
2327	OG0002327	YNL220W	snap_masked-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.111&CDS=1-1284
2328	OG0002328	YNL222W	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.187-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.187&CDS=1-624
2329	OG0002329	YNL223W	augustus_masked-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.59&CDS=1-5937
2330	OG0002330	YNL224C	genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.163-mRNA-1_1&gene=genemark-NODE_16_length_247219_cov_103.792_ID_31-processed-gene-1.163&CDS=1-2502
2331	OG0002331	YNL227C	genemark-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_19_length_215281_cov_113.817_ID_37-processed-gene-1.76&CDS=1-1830
2332	OG0002332	YNL229C	augustus_masked-NODE_38_length_43143_cov_73.4556_ID_75-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_38_length_43143_cov_73.4556_ID_75-processed-gene-0.7&CDS=1-912
2333	OG0002333	YNL231C	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.114-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.114&CDS=1-1128
2334	OG0002334	YNL232W	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-2.84-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-2.84&CDS=1-792
2335	OG0002335	YNL233W	genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.112-mRNA-1_1&gene=genemark-NODE_4_length_718983_cov_91.3443_ID_7-processed-gene-3.112&CDS=1-4524
2336	OG0002336	YNL234W	maker-NODE_4_length_718983_cov_91.3443_ID_7-snap-gene-3.1-mRNA-1_1&gene=maker-NODE_4_length_718983_cov_91.3443_ID_7-snap-gene-3.1&CDS=1-4722
2337	OG0002337	YNL237W	maker-NODE_24_length_138418_cov_86.6795_ID_47-augustus-gene-0.70-mRNA-1_1&gene=maker-NODE_24_length_138418_cov_86.6795_ID_47-augustus-gene-0.70&CDS=1-3666
2338	OG0002338	YNL238W	genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_21_length_166389_cov_84.0848_ID_41-processed-gene-0.90&CDS=1-2811
2339	OG0002339	YNL241C	genemark-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.146-mRNA-1_1&gene=genemark-NODE_24_length_138418_cov_86.6795_ID_47-processed-gene-0.146&CDS=1-4623
2340	OG0002340	YNL242W	genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.103-mRNA-1_1&gene=genemark-NODE_5_length_465336_cov_77.3081_ID_9-processed-gene-1.103&CDS=1-5307
2341	OG0002341	YNL243W	augustus_masked-NODE_28_length_82678_cov_90.3501_ID_55-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_28_length_82678_cov_90.3501_ID_55-processed-gene-0.106&CDS=1-2724
2342	OG0002342	YNL244C	genemark-NODE_28_length_82678_cov_90.3501_ID_55-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_28_length_82678_cov_90.3501_ID_55-processed-gene-0.0&CDS=1-327
2343	OG0002343	YNL246W	genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.151-mRNA-1_1&gene=genemark-NODE_18_length_230671_cov_83.492_ID_35-processed-gene-1.151&CDS=1-795
2344	OG0002344	YNL247W	augustus_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-2.173-mRNA-1_1&gene=augustus_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-2.173&CDS=1-2142
2345	OG0002345	YNL248C	genemark-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-2.63-mRNA-1_1&gene=genemark-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-2.63&CDS=1-1272
2346	OG0002346	YNL250W	snap_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-2.119-mRNA-1_1&gene=snap_masked-NODE_7_length_372050_cov_100.367_ID_13-processed-gene-2.119&CDS=1-3933
2347	OG0002347	YNL251C	maker-NODE_10_length_334870_cov_78.2175_ID_19-snap-gene-2.7-mRNA-1_1&gene=maker-NODE_10_length_334870_cov_78.2175_ID_19-snap-gene-2.7&CDS=1-2028
2348	OG0002348	YNL252C	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-10.58-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-10.58&CDS=1-855
2349	OG0002349	YNL256W	genemark-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_25_length_137447_cov_83.8777_ID_49-processed-gene-0.116&CDS=1-2310
2350	OG0002350	YNL260C	genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-1.19-mRNA-1_1&gene=genemark-NODE_10_length_334870_cov_78.2175_ID_19-processed-gene-1.19&CDS=1-573
2351	OG0002351	YNL262W	genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-6.62-mRNA-1_1&gene=genemark-NODE_2_length_862332_cov_74.7162_ID_3-processed-gene-6.62&CDS=1-6771
2352	OG0002352	YNL267W	genemark-NODE_22_length_148976_cov_93.6588_ID_43-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_22_length_148976_cov_93.6588_ID_43-processed-gene-0.15&CDS=1-3276
2353	OG0002353	YNL275W	genemark-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_30_length_73964_cov_134.182_ID_59-processed-gene-0.95&CDS=1-1932
2354	OG0002354	YNL277W	genemark-NODE_31_length_72447_cov_92.9692_ID_61-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_31_length_72447_cov_92.9692_ID_61-processed-gene-0.49&CDS=1-1509
2355	OG0002355	YNL279W	genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-3.39-mRNA-1_1&gene=genemark-NODE_1_length_1112387_cov_82.0011_ID_1-processed-gene-3.39&CDS=1-2502
