	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034643_Candida_schatavii
2997	OG0002997	YOL034W	augustus_masked-flattened_line_4-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.3&CDS=1-3396
2998	OG0002998	YOL038W	snap_masked-flattened_line_54-processed-gene-0.157-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.157&CDS=1-708
2999	OG0002999	YOL040C	maker-flattened_line_8-augustus-gene-3.1-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-3.1&CDS=1-426
3000	OG0003000	YOL041C	augustus_masked-flattened_line_42-processed-gene-1.152-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-1.152&CDS=1-1560
3001	OG0003001	YOL048C	genemark-flattened_line_42-processed-gene-1.12-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.12&CDS=1-759
3002	OG0003002	YOL049W	augustus_masked-flattened_line_42-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-1.140&CDS=1-1467
3003	OG0003003	YOL051W	augustus_masked-flattened_line_25-processed-gene-2.165-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-2.165&CDS=1-3576
3004	OG0003004	YOL052C	augustus_masked-flattened_line_0-processed-gene-4.185-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.185&CDS=1-1314
3005	OG0003005	YOL054W	snap_masked-flattened_line_56-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.13&CDS=1-1053
3006	OG0003006	YOL057W	augustus_masked-flattened_line_19-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-2.126&CDS=1-2079
3007	OG0003007	YOL058W	augustus_masked-flattened_line_6-processed-gene-3.153-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.153&CDS=1-1248
3008	OG0003008	YOL060C	augustus_masked-flattened_line_17-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.92&CDS=1-2052
3009	OG0003009	YOL061W	augustus_masked-flattened_line_17-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.98&CDS=1-1434
3010	OG0003010	YOL062C	augustus_masked-flattened_line_17-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.97&CDS=1-1539
3011	OG0003011	YOL063C	augustus_masked-flattened_line_0-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.52&CDS=1-2721
3012	OG0003012	YOL064C	augustus_masked-flattened_line_0-processed-gene-4.194-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.194&CDS=1-1104
3013	OG0003013	YOL065C	augustus_masked-flattened_line_0-processed-gene-2.112-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.112&CDS=1-1512
3014	OG0003014	YOL066C	augustus_masked-flattened_line_0-processed-gene-3.45-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.45&CDS=1-1956
3015	OG0003015	YOL067C	snap_masked-flattened_line_10-processed-gene-3.7-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-3.7&CDS=1-930
3016	OG0003016	YOL069W	snap_masked-flattened_line_0-processed-gene-2.58-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.58&CDS=1-1530
3017	OG0003017	YOL070C	snap_masked-flattened_line_0-processed-gene-1.31-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.31&CDS=1-2931
3018	OG0003018	YOL071W	augustus_masked-flattened_line_10-processed-gene-3.102-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.102&CDS=1-2631
3019	OG0003019	YOL072W	augustus_masked-flattened_line_118-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.42&CDS=1-1365
3020	OG0003020	YOL073C	augustus_masked-flattened_line_15-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-2.122&CDS=1-1092
3021	OG0003021	YOL075C	snap_masked-flattened_line_19-processed-gene-2.89-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-2.89&CDS=1-4053
3022	OG0003022	YOL076W	snap_masked-flattened_line_112-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_112-processed-gene-0.9&CDS=1-2502
3023	OG0003023	YOL077C	augustus_masked-flattened_line_48-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.125&CDS=1-876
3024	OG0003024	YOL077W-A	augustus_masked-flattened_line_48-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.126&CDS=1-201
3025	OG0003025	YOL078W	snap_masked-flattened_line_48-processed-gene-0.168-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.168&CDS=1-3435
3026	OG0003026	YOL080C	snap_masked-flattened_line_48-processed-gene-0.169-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.169&CDS=1-873
3027	OG0003027	YOL084W	augustus_masked-flattened_line_13-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-3.89&CDS=1-2778
3028	OG0003028	YOL086W-A	augustus_masked-flattened_line_112-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.28&CDS=1-315
3029	OG0003029	YOL087C	augustus_masked-flattened_line_112-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.39&CDS=1-3903
3030	OG0003030	YOL090W	augustus_masked-flattened_line_13-processed-gene-3.63-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-3.63&CDS=1-3015
3031	OG0003031	YOL093W	augustus_masked-flattened_line_118-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.34&CDS=1-1011
3032	OG0003032	YOL094C	augustus_masked-flattened_line_21-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-2.74&CDS=1-984
3033	OG0003033	YOL095C	augustus_masked-flattened_line_21-processed-gene-2.73-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-2.73&CDS=1-2547
3034	OG0003034	YOL096C	augustus_masked-flattened_line_27-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.76&CDS=1-960
3035	OG0003035	YOL097C	augustus_masked-flattened_line_48-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.91&CDS=1-1272
3036	OG0003036	YOL098C	augustus_masked-flattened_line_50-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.85&CDS=1-3249
3037	OG0003037	YOL102C	maker-flattened_line_44-snap-gene-1.128-mRNA-1_1&gene=maker-flattened_line_44-snap-gene-1.128&CDS=1-1035
3038	OG0003038	YOL107W	augustus_masked-flattened_line_100-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.26&CDS=1-1059
3039	OG0003039	YOL110W	augustus_masked-flattened_line_0-processed-gene-4.181-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.181&CDS=1-897
3040	OG0003040	YOL114C	augustus_masked-flattened_line_2-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.79&CDS=1-603
3041	OG0003041	YOL122C	augustus_masked-flattened_line_32-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.40&CDS=1-1512
3042	OG0003042	YOL123W	augustus_masked-flattened_line_27-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-2.99&CDS=1-1509
3043	OG0003043	YOL124C	augustus_masked-flattened_line_27-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-2.97&CDS=1-1311
3044	OG0003044	YOL125W	augustus_masked-flattened_line_152-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_152-processed-gene-0.13&CDS=1-1473
3045	OG0003045	YOL127W	maker-flattened_line_44-snap-gene-1.127-mRNA-1_1&gene=maker-flattened_line_44-snap-gene-1.127&CDS=1-480
3046	OG0003046	YOL129W	augustus_masked-flattened_line_44-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-1.75&CDS=1-525
3047	OG0003047	YOL132W	maker-flattened_line_25-augustus-gene-0.80-mRNA-1_1&gene=maker-flattened_line_25-augustus-gene-0.80&CDS=1-1359
3048	OG0003048	YOL133W	augustus_masked-flattened_line_27-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-2.139&CDS=1-339
3049	OG0003049	YOL135C	augustus_masked-flattened_line_27-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-2.109&CDS=1-864
3050	OG0003050	YOL136C	genemark-flattened_line_13-processed-gene-2.128-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.128&CDS=1-879
3051	OG0003051	YOL137W	augustus_masked-flattened_line_42-processed-gene-1.169-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-1.169&CDS=1-1416
3052	OG0003052	YOL138C	augustus_masked-flattened_line_150-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_150-processed-gene-0.1&CDS=1-3837
3053	OG0003053	YOL139C	genemark-flattened_line_150-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_150-processed-gene-0.18&CDS=1-924
3054	OG0003054	YOL140W	augustus_masked-flattened_line_15-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-1.28&CDS=1-2457
3055	OG0003055	YOL141W	augustus_masked-flattened_line_34-processed-gene-2.130-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-2.130&CDS=1-2016
3056	OG0003056	YOL142W	augustus_masked-flattened_line_34-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-2.129&CDS=1-807
3057	OG0003057	YOL143C	augustus_masked-flattened_line_2-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.52&CDS=1-489
3058	OG0003058	YOL144W	augustus_masked-flattened_line_68-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.133&CDS=1-2094
3059	OG0003059	YOL145C	augustus_masked-flattened_line_36-processed-gene-2.81-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-2.81&CDS=1-3471
3060	OG0003060	YOL146W	augustus_masked-flattened_line_36-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-2.59&CDS=1-522
3061	OG0003061	YOL147C	augustus_masked-flattened_line_68-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.134&CDS=1-702
3062	OG0003062	YOL148C	maker-flattened_line_2-snap-gene-1.49-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-1.49&CDS=1-2604
3063	OG0003063	YOL149W	maker-flattened_line_2-augustus-gene-1.46-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-1.46&CDS=1-1257
3064	OG0003064	YOL152W	augustus_masked-flattened_line_48-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.116&CDS=1-1884
3065	OG0003065	YOR001W	augustus_masked-flattened_line_68-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.123&CDS=1-2283
3066	OG0003066	YOR002W	augustus_masked-flattened_line_36-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-1.87&CDS=1-1821
3067	OG0003067	YOR004W	augustus_masked-flattened_line_42-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-1.121&CDS=1-762
3068	OG0003068	YOR005C	augustus_masked-flattened_line_32-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.4&CDS=1-2877
3069	OG0003069	YOR006C	augustus_masked-flattened_line_32-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.24&CDS=1-999
3070	OG0003070	YOR017W	snap_masked-flattened_line_13-processed-gene-2.79-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-2.79&CDS=1-2328
3071	OG0003071	YOR021C	augustus_masked-flattened_line_8-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.57&CDS=1-618
3072	OG0003072	YOR022C	snap_masked-flattened_line_8-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.16&CDS=1-2448
3073	OG0003073	YOR023C	snap_masked-flattened_line_32-processed-gene-1.78-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.78&CDS=1-1470
3074	OG0003074	YOR025W	augustus_masked-flattened_line_0-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.118&CDS=1-1428
3075	OG0003075	YOR027W	augustus_masked-flattened_line_0-processed-gene-3.61-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.61&CDS=1-1776
3076	OG0003076	YOR032C	augustus_masked-flattened_line_0-processed-gene-3.54-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.54&CDS=1-864
3077	OG0003077	YOR035C	snap_masked-flattened_line_38-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.74&CDS=1-2448
3078	OG0003078	YOR037W	augustus_masked-flattened_line_8-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.24&CDS=1-1611
3079	OG0003079	YOR038C	augustus_masked-flattened_line_8-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.42&CDS=1-3216
3080	OG0003080	YOR039W	augustus_masked-flattened_line_8-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.25&CDS=1-759
3081	OG0003081	YOR042W	augustus_masked-flattened_line_126-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_126-processed-gene-0.2&CDS=1-1209
3082	OG0003082	YOR043W	augustus_masked-flattened_line_56-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.123&CDS=1-1152
3083	OG0003083	YOR046C	augustus_masked-flattened_line_2-processed-gene-3.155-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.155&CDS=1-1482
3084	OG0003084	YOR048C	maker-flattened_line_110-augustus-gene-0.18-mRNA-1_1&gene=maker-flattened_line_110-augustus-gene-0.18&CDS=1-4377
3085	OG0003085	YOR051C	augustus_masked-flattened_line_86-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.57&CDS=1-1365
3086	OG0003086	YOR052C	augustus_masked-flattened_line_86-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.40&CDS=1-531
3087	OG0003087	YOR056C	augustus_masked-flattened_line_4-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.13&CDS=1-1479
3088	OG0003088	YOR058C	augustus_masked-flattened_line_4-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.17&CDS=1-5517
3089	OG0003089	YOR059C	genemark-flattened_line_130-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_130-processed-gene-0.28&CDS=1-1737
3090	OG0003090	YOR061W	augustus_masked-flattened_line_60-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.73&CDS=1-990
3091	OG0003091	YOR063W	augustus_masked-flattened_line_4-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.54&CDS=1-1167
3092	OG0003092	YOR065W	augustus_masked-flattened_line_17-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.68&CDS=1-852
3093	OG0003093	YOR067C	augustus_masked-flattened_line_2-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.118&CDS=1-1719
3094	OG0003094	YOR069W	augustus_masked-flattened_line_29-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.41&CDS=1-2088
3095	OG0003095	YOR070C	augustus_masked-flattened_line_64-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.82&CDS=1-2124
3096	OG0003096	YOR073W	augustus_masked-flattened_line_29-processed-gene-2.3-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-2.3&CDS=1-1509
3097	OG0003097	YOR074C	augustus_masked-flattened_line_29-processed-gene-2.1-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-2.1&CDS=1-912
3098	OG0003098	YOR075W	augustus_masked-flattened_line_6-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.147&CDS=1-1110
3099	OG0003099	YOR077W	augustus_masked-flattened_line_64-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.109&CDS=1-762
3100	OG0003100	YOR078W	augustus_masked-flattened_line_44-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-1.105&CDS=1-690
3101	OG0003101	YOR079C	snap_masked-flattened_line_44-processed-gene-1.178-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-1.178&CDS=1-963
3102	OG0003102	YOR080W	snap_masked-flattened_line_44-processed-gene-1.173-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-1.173&CDS=1-2316
3103	OG0003103	YOR084W	augustus_masked-flattened_line_29-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-1.46&CDS=1-1155
3104	OG0003104	YOR085W	snap_masked-flattened_line_21-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-0.16&CDS=1-1065
3105	OG0003105	YOR087W	snap_masked-flattened_line_96-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.17&CDS=1-1995
3106	OG0003106	YOR089C	augustus_masked-flattened_line_4-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.101&CDS=1-657
3107	OG0003107	YOR091W	augustus_masked-flattened_line_136-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.6&CDS=1-1131
3108	OG0003108	YOR093C	augustus_masked-flattened_line_36-processed-gene-2.73-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-2.73&CDS=1-4947
3109	OG0003109	YOR095C	augustus_masked-flattened_line_154-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_154-processed-gene-0.17&CDS=1-699
3110	OG0003110	YOR100C	augustus_masked-flattened_line_66-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.140&CDS=1-852
3111	OG0003111	YOR103C	augustus_masked-flattened_line_106-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_106-processed-gene-0.20&CDS=1-501
3112	OG0003112	YOR106W	augustus_masked-flattened_line_27-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.42&CDS=1-864
3113	OG0003113	YOR107W	augustus_masked-flattened_line_15-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-2.132&CDS=1-1068
3114	OG0003114	YOR111W	augustus_masked-flattened_line_156-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_156-processed-gene-0.18&CDS=1-534
3115	OG0003115	YOR113W	augustus_masked-flattened_line_96-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.73&CDS=1-4896
3116	OG0003116	YOR115C	snap_masked-flattened_line_10-processed-gene-1.1-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.1&CDS=1-720
3117	OG0003117	YOR116C	augustus_masked-flattened_line_40-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.93&CDS=1-4380
3118	OG0003118	YOR117W	augustus_masked-flattened_line_40-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.92&CDS=1-1281
3119	OG0003119	YOR118W	augustus_masked-flattened_line_48-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.83&CDS=1-2121
3120	OG0003120	YOR119C	genemark-flattened_line_48-processed-gene-0.43-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.43&CDS=1-1737
3121	OG0003121	YOR122C	augustus_masked-flattened_line_2-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.77&CDS=1-378
3122	OG0003122	YOR123C	augustus_masked-flattened_line_40-processed-gene-1.184-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-1.184&CDS=1-1152
3123	OG0003123	YOR124C	augustus_masked-flattened_line_164-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_164-processed-gene-0.5&CDS=1-4377
3124	OG0003124	YOR125C	maker-flattened_line_0-augustus-gene-2.45-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-2.45&CDS=1-1350
3125	OG0003125	YOR128C	augustus_masked-flattened_line_8-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.127&CDS=1-1701
3126	OG0003126	YOR129C	augustus_masked-flattened_line_8-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.96&CDS=1-2076
