	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034885_Ogataea_zsoltii
2390	OG0002390	YLR372W	snap_masked-NODE_14_length_272433_cov_31.4939_ID_27-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_14_length_272433_cov_31.4939_ID_27-processed-gene-0.111&CDS=1-969
2391	OG0002391	YLR377C	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-0.115&CDS=1-1017
2392	OG0002392	YLR378C	maker-NODE_19_length_231802_cov_29.4664_ID_37-snap-gene-0.146-mRNA-1_1&gene=maker-NODE_19_length_231802_cov_29.4664_ID_37-snap-gene-0.146&CDS=1-1437
2393	OG0002393	YLR382C	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.4-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.4&CDS=1-2619
2394	OG0002394	YLR383W	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-0.142-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-0.142&CDS=1-3438
2395	OG0002395	YLR384C	snap_masked-NODE_33_length_126778_cov_31.2123_ID_65-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_33_length_126778_cov_31.2123_ID_65-processed-gene-0.151&CDS=1-3936
2396	OG0002396	YLR386W	maker-NODE_29_length_167461_cov_42.2916_ID_57-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_29_length_167461_cov_42.2916_ID_57-snap-gene-0.1&CDS=1-3222
2397	OG0002397	YLR389C	snap_masked-NODE_29_length_167461_cov_42.2916_ID_57-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_29_length_167461_cov_42.2916_ID_57-processed-gene-0.70&CDS=1-3288
2398	OG0002398	YLR393W	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.33-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.33&CDS=1-897
2399	OG0002399	YLR395C	maker-NODE_51_length_46138_cov_30.082_ID_101-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_51_length_46138_cov_30.082_ID_101-snap-gene-0.3&CDS=1-228
2400	OG0002400	YLR396C	snap_masked-NODE_51_length_46138_cov_30.082_ID_101-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_51_length_46138_cov_30.082_ID_101-processed-gene-0.12&CDS=1-2076
2401	OG0002401	YLR397C	maker-NODE_29_length_167461_cov_42.2916_ID_57-augustus-gene-0.276-mRNA-1_1&gene=maker-NODE_29_length_167461_cov_42.2916_ID_57-augustus-gene-0.276&CDS=1-2562
2402	OG0002402	YLR398C	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.34&CDS=1-3708
2403	OG0002403	YLR399C	snap_masked-NODE_55_length_39841_cov_33.6476_ID_109-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_55_length_39841_cov_33.6476_ID_109-processed-gene-0.51&CDS=1-1851
2404	OG0002404	YLR401C	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.48&CDS=1-1872
2405	OG0002405	YLR403W	augustus_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.75&CDS=1-1515
2406	OG0002406	YLR405W	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.27&CDS=1-1038
2407	OG0002407	YLR407W	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.29-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.29&CDS=1-660
2408	OG0002408	YLR409C	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.52&CDS=1-2760
2409	OG0002409	YLR410W	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.1-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-2.1&CDS=1-3390
2410	OG0002410	YLR412W	snap_masked-NODE_32_length_134182_cov_33.8379_ID_63-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_32_length_134182_cov_33.8379_ID_63-processed-gene-0.24&CDS=1-843
2411	OG0002411	YLR417W	genemark-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_6_length_396474_cov_30.9587_ID_11-processed-gene-0.22&CDS=1-1470
2412	OG0002412	YLR418C	snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-1.151-mRNA-1_1&gene=snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-1.151&CDS=1-1146
2413	OG0002413	YLR419W	snap_masked-NODE_13_length_289362_cov_30.0886_ID_25-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_13_length_289362_cov_30.0886_ID_25-processed-gene-0.12&CDS=1-4161
2414	OG0002414	YLR420W	snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.235-mRNA-1_1&gene=snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.235&CDS=1-1095
2415	OG0002415	YLR421C	snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.195-mRNA-1_1&gene=snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.195&CDS=1-399
2416	OG0002416	YLR422W	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.23-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.23&CDS=1-5511
2417	OG0002417	YLR423C	snap_masked-NODE_17_length_254749_cov_31.1339_ID_33-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_17_length_254749_cov_31.1339_ID_33-processed-gene-1.43&CDS=1-1302
2418	OG0002418	YLR424W	snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.226-mRNA-1_1&gene=snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.226&CDS=1-2091
2419	OG0002419	YLR427W	snap_masked-NODE_23_length_192153_cov_28.0327_ID_45-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_23_length_192153_cov_28.0327_ID_45-processed-gene-0.66&CDS=1-1866
2420	OG0002420	YLR429W	snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.197-mRNA-1_1&gene=snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.197&CDS=1-1914
2421	OG0002421	YLR430W	snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.238-mRNA-1_1&gene=snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.238&CDS=1-5907
2422	OG0002422	YLR435W	snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-1.22&CDS=1-636
2423	OG0002423	YLR438C-A	snap_masked-NODE_13_length_289362_cov_30.0886_ID_25-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_13_length_289362_cov_30.0886_ID_25-processed-gene-0.27&CDS=1-276
2424	OG0002424	YLR438W	snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.194-mRNA-1_1&gene=snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.194&CDS=1-1284
2425	OG0002425	YLR439W	snap_masked-NODE_36_length_115515_cov_29.1138_ID_71-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_36_length_115515_cov_29.1138_ID_71-processed-gene-0.9&CDS=1-882
2426	OG0002426	YLR441C	snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.9-mRNA-1_1&gene=snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.9&CDS=1-768
2427	OG0002427	YLR447C	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.39&CDS=1-1038
2428	OG0002428	YLR451W	snap_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-0.16&CDS=1-2709
2429	OG0002429	YLR452C	augustus_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-0.119&CDS=1-2103
2430	OG0002430	YLR454W	snap_masked-NODE_11_length_303890_cov_30.9068_ID_21-processed-gene-2.155-mRNA-1_1&gene=snap_masked-NODE_11_length_303890_cov_30.9068_ID_21-processed-gene-2.155&CDS=1-6915
2431	OG0002431	YLR459W	snap_masked-NODE_27_length_175590_cov_28.0157_ID_53-processed-gene-0.179-mRNA-1_1&gene=snap_masked-NODE_27_length_175590_cov_28.0157_ID_53-processed-gene-0.179&CDS=1-1227
2432	OG0002432	YML001W	snap_masked-NODE_33_length_126778_cov_31.2123_ID_65-processed-gene-0.142-mRNA-1_1&gene=snap_masked-NODE_33_length_126778_cov_31.2123_ID_65-processed-gene-0.142&CDS=1-621
2433	OG0002433	YML002W	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.54&CDS=1-3738
2434	OG0002434	YML004C	snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-1.25&CDS=1-936
2435	OG0002435	YML007W	snap_masked-NODE_23_length_192153_cov_28.0327_ID_45-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_23_length_192153_cov_28.0327_ID_45-processed-gene-0.47&CDS=1-1395
2436	OG0002436	YML008C	snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.17&CDS=1-1131
2437	OG0002437	YML009C	snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.25&CDS=1-228
2438	OG0002438	YML010W	snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.26&CDS=1-2943
2439	OG0002439	YML011C	augustus_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.249-mRNA-1_1&gene=augustus_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.249&CDS=1-579
2440	OG0002440	YML012W	snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.27&CDS=1-642
2441	OG0002441	YML013W	snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-3.124-mRNA-1_1&gene=snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-3.124&CDS=1-1749
2442	OG0002442	YML014W	snap_masked-NODE_5_length_464012_cov_40.2151_ID_9-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_5_length_464012_cov_40.2151_ID_9-processed-gene-0.47&CDS=1-750
2443	OG0002443	YML015C	genemark-NODE_45_length_62926_cov_29.9951_ID_89-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_45_length_62926_cov_29.9951_ID_89-processed-gene-0.52&CDS=1-915
2444	OG0002444	YML016C	snap_masked-NODE_5_length_464012_cov_40.2151_ID_9-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_5_length_464012_cov_40.2151_ID_9-processed-gene-0.20&CDS=1-1671
2445	OG0002445	YML018C	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-3.30-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-3.30&CDS=1-1050
2446	OG0002446	YML020W	maker-NODE_1_length_742912_cov_33.9653_ID_1-augustus-gene-6.171-mRNA-1_1&gene=maker-NODE_1_length_742912_cov_33.9653_ID_1-augustus-gene-6.171&CDS=1-1830
2447	OG0002447	YML021C	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-6.47-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-6.47&CDS=1-1026
2448	OG0002448	YML022W	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-6.44-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-6.44&CDS=1-573
2449	OG0002449	YML028W	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-0.126-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-0.126&CDS=1-585
2450	OG0002450	YML031W	snap_masked-NODE_5_length_464012_cov_40.2151_ID_9-processed-gene-1.161-mRNA-1_1&gene=snap_masked-NODE_5_length_464012_cov_40.2151_ID_9-processed-gene-1.161&CDS=1-1890
2451	OG0002451	YML035C	snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.214-mRNA-1_1&gene=snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.214&CDS=1-2367
2452	OG0002452	YML036W	snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.256-mRNA-1_1&gene=snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.256&CDS=1-552
2453	OG0002453	YML042W	augustus_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-1.69&CDS=1-1881
2454	OG0002454	YML043C	snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.184-mRNA-1_1&gene=snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-1.184&CDS=1-1374
2455	OG0002455	YML046W	snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-2.39-mRNA-1_1&gene=snap_masked-NODE_4_length_504154_cov_32.1482_ID_7-processed-gene-2.39&CDS=1-1974
2456	OG0002456	YML049C	snap_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-0.123&CDS=1-3669
2457	OG0002457	YML052W	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-3.8-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-3.8&CDS=1-834
2458	OG0002458	YML054C	snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.209-mRNA-1_1&gene=snap_masked-NODE_24_length_183566_cov_30.6958_ID_47-processed-gene-0.209&CDS=1-1704
2459	OG0002459	YML055W	maker-NODE_2_length_612583_cov_33.3099_ID_3-snap-gene-3.159-mRNA-1_1&gene=maker-NODE_2_length_612583_cov_33.3099_ID_3-snap-gene-3.159&CDS=1-2205
2460	OG0002460	YML056C	maker-NODE_2_length_612583_cov_33.3099_ID_3-snap-gene-3.158-mRNA-1_1&gene=maker-NODE_2_length_612583_cov_33.3099_ID_3-snap-gene-3.158&CDS=1-1578
2461	OG0002461	YML059C	snap_masked-NODE_13_length_289362_cov_30.0886_ID_25-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_13_length_289362_cov_30.0886_ID_25-processed-gene-0.7&CDS=1-4488
2462	OG0002462	YML060W	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-4.143-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-4.143&CDS=1-1020
2463	OG0002463	YML064C	snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.35-mRNA-1_1&gene=snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.35&CDS=1-615
2464	OG0002464	YML065W	snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.8-mRNA-1_1&gene=snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.8&CDS=1-2352
2465	OG0002465	YML066C	snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.34-mRNA-1_1&gene=snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-3.34&CDS=1-1431
2466	OG0002466	YML067C	augustus_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-0.79&CDS=1-1026
2467	OG0002467	YML068W	augustus_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_9_length_332902_cov_30.3286_ID_17-processed-gene-0.62&CDS=1-1392
2468	OG0002468	YML069W	snap_masked-NODE_13_length_289362_cov_30.0886_ID_25-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_13_length_289362_cov_30.0886_ID_25-processed-gene-0.30&CDS=1-1587
2469	OG0002469	YML071C	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.70&CDS=1-1329
2470	OG0002470	YML075C	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-3.5-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-3.5&CDS=1-3180
2471	OG0002471	YML076C	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.40&CDS=1-2826
2472	OG0002472	YML077W	snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.72-mRNA-1_1&gene=snap_masked-NODE_19_length_231802_cov_29.4664_ID_37-processed-gene-1.72&CDS=1-615
2473	OG0002473	YML079W	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-2.70-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-2.70&CDS=1-702
2474	OG0002474	YML080W	snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_2_length_612583_cov_33.3099_ID_3-processed-gene-0.18&CDS=1-1275
2475	OG0002475	YML081C-A	maker-NODE_1_length_742912_cov_33.9653_ID_1-snap-gene-2.8-mRNA-1_1&gene=maker-NODE_1_length_742912_cov_33.9653_ID_1-snap-gene-2.8&CDS=1-183
2476	OG0002476	YML085C	snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-0.18&CDS=1-1269
2477	OG0002477	YML086C	snap_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-1.108-mRNA-1_1&gene=snap_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-1.108&CDS=1-1641
2478	OG0002478	YML092C	maker-NODE_4_length_504154_cov_32.1482_ID_7-snap-gene-1.1-mRNA-1_1&gene=maker-NODE_4_length_504154_cov_32.1482_ID_7-snap-gene-1.1&CDS=1-750
2479	OG0002479	YML093W	snap_masked-NODE_41_length_95792_cov_31.6591_ID_81-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_41_length_95792_cov_31.6591_ID_81-processed-gene-0.145&CDS=1-2547
2480	OG0002480	YML094W	snap_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-1.56&CDS=1-450
2481	OG0002481	YML095C	snap_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-1.109-mRNA-1_1&gene=snap_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-1.109&CDS=1-957
2482	OG0002482	YML096W	snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-0.134&CDS=1-1359
2483	OG0002483	YML097C	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.11&CDS=1-2034
2484	OG0002484	YML098W	snap_masked-NODE_27_length_175590_cov_28.0157_ID_53-processed-gene-0.204-mRNA-1_1&gene=snap_masked-NODE_27_length_175590_cov_28.0157_ID_53-processed-gene-0.204&CDS=1-396
2485	OG0002485	YML099C	augustus_masked-NODE_27_length_175590_cov_28.0157_ID_53-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_27_length_175590_cov_28.0157_ID_53-processed-gene-0.75&CDS=1-4251
2486	OG0002486	YML102W	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-4.119-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-4.119&CDS=1-1914
2487	OG0002487	YML103C	maker-NODE_1_length_742912_cov_33.9653_ID_1-snap-gene-5.163-mRNA-1_1&gene=maker-NODE_1_length_742912_cov_33.9653_ID_1-snap-gene-5.163&CDS=1-4881
2488	OG0002488	YML104C	snap_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.131-mRNA-1_1&gene=snap_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.131&CDS=1-3420
2489	OG0002489	YML105C	augustus_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_42_length_88966_cov_30.3916_ID_83-processed-gene-0.41&CDS=1-822
2490	OG0002490	YML108W	snap_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-2.247-mRNA-1_1&gene=snap_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-2.247&CDS=1-402
2491	OG0002491	YML110C	snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_30_length_166363_cov_31.3914_ID_59-processed-gene-0.38&CDS=1-879
2492	OG0002492	YML112W	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-3.10-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-3.10&CDS=1-951
2493	OG0002493	YML114C	snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-1.128&CDS=1-1755
2494	OG0002494	YML121W	snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_18_length_238426_cov_40.4936_ID_35-processed-gene-0.112&CDS=1-990
2495	OG0002495	YML123C	snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_7_length_357092_cov_29.7097_ID_13-processed-gene-1.36&CDS=1-1695
2496	OG0002496	YML126C	snap_masked-NODE_5_length_464012_cov_40.2151_ID_9-processed-gene-3.48-mRNA-1_1&gene=snap_masked-NODE_5_length_464012_cov_40.2151_ID_9-processed-gene-3.48&CDS=1-1347
2497	OG0002497	YML127W	snap_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_12_length_297239_cov_36.2077_ID_23-processed-gene-1.110&CDS=1-1677
2498	OG0002498	YML131W	snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_1_length_742912_cov_33.9653_ID_1-processed-gene-0.34&CDS=1-1089
2499	OG0002499	YMR001C	snap_masked-NODE_51_length_46138_cov_30.082_ID_101-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_51_length_46138_cov_30.082_ID_101-processed-gene-0.19&CDS=1-1968
2500	OG0002500	YMR002W	snap_masked-NODE_20_length_223538_cov_38.8343_ID_39-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_20_length_223538_cov_38.8343_ID_39-processed-gene-1.10&CDS=1-447
2501	OG0002501	YMR003W	snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-2.133-mRNA-1_1&gene=snap_masked-NODE_10_length_305151_cov_36.765_ID_19-processed-gene-2.133&CDS=1-819
2502	OG0002502	YMR004W	maker-NODE_3_length_509586_cov_31.0256_ID_5-snap-gene-1.3-mRNA-1_1&gene=maker-NODE_3_length_509586_cov_31.0256_ID_5-snap-gene-1.3&CDS=1-1725
2503	OG0002503	YMR005W	snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_3_length_509586_cov_31.0256_ID_5-processed-gene-1.36&CDS=1-1152
2504	OG0002504	YMR009W	augustus_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_8_length_348112_cov_34.8261_ID_15-processed-gene-1.14&CDS=1-1122
2505	OG0002505	YMR010W	snap_masked-NODE_28_length_169340_cov_34.4_ID_55-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_28_length_169340_cov_34.4_ID_55-processed-gene-0.55&CDS=1-1236
2506	OG0002506	YMR012W	snap_masked-NODE_38_length_101086_cov_29.1576_ID_75-processed-gene-0.131-mRNA-1_1&gene=snap_masked-NODE_38_length_101086_cov_29.1576_ID_75-processed-gene-0.131&CDS=1-3900
