	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026274_Komagataella_populi
3162	OG0003162	YPL180W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.39-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.39&CDS=1-969
3163	OG0003163	YPL181W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.40-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.40&CDS=1-1191
3164	OG0003164	YPL183C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.38-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.38&CDS=1-3066
3165	OG0003165	YPL183W-A	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.11-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.11&CDS=1-240
3166	OG0003166	YPL184C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-2.47-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-2.47&CDS=1-1632
3167	OG0003167	YPL188W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.66-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.66&CDS=1-1149
3168	OG0003168	YPL189C-A	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-7.136-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-7.136&CDS=1-195
3169	OG0003169	YPL190C	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-2.54-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-2.54&CDS=1-2109
3170	OG0003170	YPL193W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.142-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.142&CDS=1-651
3171	OG0003171	YPL194W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.143-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.143&CDS=1-1497
3172	OG0003172	YPL195W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.144&CDS=1-2685
3173	OG0003173	YPL196W	snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.10&CDS=1-693
3174	OG0003174	YPL199C	snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.35&CDS=1-693
3175	OG0003175	YPL203W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-3.20-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-3.20&CDS=1-1335
3176	OG0003176	YPL204W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-7.135-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-7.135&CDS=1-1407
3177	OG0003177	YPL206C	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-6.121-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-6.121&CDS=1-885
3178	OG0003178	YPL207W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-5.32-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-5.32&CDS=1-2244
3179	OG0003179	YPL208W	augustus_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.136-mRNA-1_1&gene=augustus_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.136&CDS=1-1851
3180	OG0003180	YPL209C	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.17-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.17&CDS=1-900
3181	OG0003181	YPL210C	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.42-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.42&CDS=1-1815
3182	OG0003182	YPL211W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.132-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.132&CDS=1-543
3183	OG0003183	YPL212C	maker-NODE_1_length_2210088_cov_13.6287_ID_1-snap-gene-18.180-mRNA-1_1&gene=maker-NODE_1_length_2210088_cov_13.6287_ID_1-snap-gene-18.180&CDS=1-1548
3184	OG0003184	YPL213W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-7.133-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-7.133&CDS=1-693
3185	OG0003185	YPL215W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-7.132-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-7.132&CDS=1-966
3186	OG0003186	YPL217C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.29-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.29&CDS=1-3555
3187	OG0003187	YPL218W	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.158-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-5.158&CDS=1-570
3188	OG0003188	YPL222W	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-2.29-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-2.29&CDS=1-1797
3189	OG0003189	YPL225W	augustus_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.82&CDS=1-441
3190	OG0003190	YPL226W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-8.125-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-8.125&CDS=1-3459
3191	OG0003191	YPL227C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.131-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-5.131&CDS=1-1470
3192	OG0003192	YPL228W	augustus_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-2.78&CDS=1-1368
3193	OG0003193	YPL231W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-16.61-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-16.61&CDS=1-5631
3194	OG0003194	YPL233W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.124&CDS=1-633
3195	OG0003195	YPL234C	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.100&CDS=1-474
3196	OG0003196	YPL235W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.125&CDS=1-1398
3197	OG0003197	YPL236C	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.101&CDS=1-1014
3198	OG0003198	YPL237W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.60-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.60&CDS=1-846
3199	OG0003199	YPL239W	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.91-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.91&CDS=1-552
3200	OG0003200	YPL243W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.61-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.61&CDS=1-1698
3201	OG0003201	YPL244C	augustus_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-0.4&CDS=1-963
3202	OG0003202	YPL246C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-21.157-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-21.157&CDS=1-774
3203	OG0003203	YPL248C	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.114&CDS=1-2910
3204	OG0003204	YPL249C	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.116&CDS=1-2268
3205	OG0003205	YPL252C	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.139&CDS=1-483
3206	OG0003206	YPL254W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.108&CDS=1-1329
3207	OG0003207	YPL260W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-8.178-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-8.178&CDS=1-1560
3208	OG0003208	YPL262W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-9.41-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-9.41&CDS=1-1464
3209	OG0003209	YPL263C	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-5.109-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-5.109&CDS=1-1905
3210	OG0003210	YPL266W	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-5.130-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-5.130&CDS=1-984
3211	OG0003211	YPL268W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.30-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.30&CDS=1-2577
3212	OG0003212	YPL269W	augustus_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-5.37-mRNA-1_1&gene=augustus_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-5.37&CDS=1-1890
3213	OG0003213	YPR003C	genemark-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.107-mRNA-1_1&gene=genemark-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-18.107&CDS=1-2151
3214	OG0003214	YPR004C	augustus_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-10.72-mRNA-1_1&gene=augustus_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-10.72&CDS=1-1161
3215	OG0003215	YPR007C	maker-NODE_7_length_738499_cov_13.121_ID_13-augustus-gene-1.7-mRNA-1_1&gene=maker-NODE_7_length_738499_cov_13.121_ID_13-augustus-gene-1.7&CDS=1-1623
3216	OG0003216	YPR010C	maker-NODE_6_length_753317_cov_13.1204_ID_11-augustus-gene-3.6-mRNA-1_1&gene=maker-NODE_6_length_753317_cov_13.1204_ID_11-augustus-gene-3.6&CDS=1-6273
3217	OG0003217	YPR010C-A	maker-NODE_5_length_777825_cov_13.2933_ID_9-snap-gene-5.175-mRNA-1_1&gene=maker-NODE_5_length_777825_cov_13.2933_ID_9-snap-gene-5.175&CDS=1-219
3218	OG0003218	YPR011C	augustus_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-5.143-mRNA-1_1&gene=augustus_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-5.143&CDS=1-942
3219	OG0003219	YPR017C	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-0.112&CDS=1-441
3220	OG0003220	YPR018W	augustus_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-6.91-mRNA-1_1&gene=augustus_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-6.91&CDS=1-1791
3221	OG0003221	YPR019W	maker-NODE_1_length_2210088_cov_13.6287_ID_1-augustus-gene-19.6-mRNA-1_1&gene=maker-NODE_1_length_2210088_cov_13.6287_ID_1-augustus-gene-19.6&CDS=1-5433
3222	OG0003222	YPR020W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-6.20-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-6.20&CDS=1-432
3223	OG0003223	YPR021C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-5.15-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-5.15&CDS=1-1938
3224	OG0003224	YPR023C	augustus_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-4.165-mRNA-1_1&gene=augustus_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-4.165&CDS=1-996
3225	OG0003225	YPR024W	snap_masked-NODE_13_length_119991_cov_18.9278_ID_25-processed-gene-0.143-mRNA-1_1&gene=snap_masked-NODE_13_length_119991_cov_18.9278_ID_25-processed-gene-0.143&CDS=1-2061
3226	OG0003226	YPR025C	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-1.167-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-1.167&CDS=1-1008
3227	OG0003227	YPR026W	augustus_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.48&CDS=1-3045
3228	OG0003228	YPR028W	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-6.237-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-6.237&CDS=1-522
3229	OG0003229	YPR029C	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-6.238-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-6.238&CDS=1-2427
3230	OG0003230	YPR033C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-4.54-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-4.54&CDS=1-1479
3231	OG0003231	YPR035W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.73-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.73&CDS=1-1113
3232	OG0003232	YPR036W	maker-NODE_5_length_777825_cov_13.2933_ID_9-snap-gene-6.1-mRNA-1_1&gene=maker-NODE_5_length_777825_cov_13.2933_ID_9-snap-gene-6.1&CDS=1-1365
3233	OG0003233	YPR037C	snap_masked-NODE_8_length_248146_cov_13.4199_ID_15-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_8_length_248146_cov_13.4199_ID_15-processed-gene-0.31&CDS=1-423
3234	OG0003234	YPR040W	snap_masked-NODE_8_length_248146_cov_13.4199_ID_15-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_8_length_248146_cov_13.4199_ID_15-processed-gene-0.5&CDS=1-1062
3235	OG0003235	YPR041W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.66-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.66&CDS=1-1179
3236	OG0003236	YPR045C	snap_masked-NODE_13_length_119991_cov_18.9278_ID_25-processed-gene-0.152-mRNA-1_1&gene=snap_masked-NODE_13_length_119991_cov_18.9278_ID_25-processed-gene-0.152&CDS=1-1395
3237	OG0003237	YPR047W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.46-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.46&CDS=1-1332
3238	OG0003238	YPR048W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.45-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.45&CDS=1-1722
3239	OG0003239	YPR049C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.48-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.48&CDS=1-3939
3240	OG0003240	YPR051W	augustus_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-1.102&CDS=1-1134
3241	OG0003241	YPR054W	snap_masked-NODE_11_length_163730_cov_12.9314_ID_21-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_11_length_163730_cov_12.9314_ID_21-processed-gene-0.27&CDS=1-1164
3242	OG0003242	YPR055W	augustus_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.90&CDS=1-2745
3243	OG0003243	YPR056W	snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.15&CDS=1-984
3244	OG0003244	YPR060C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-7.55-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-7.55&CDS=1-846
3245	OG0003245	YPR061C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-7.54-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-7.54&CDS=1-879
3246	OG0003246	YPR062W	snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.47&CDS=1-450
3247	OG0003247	YPR063C	snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.17&CDS=1-327
3248	OG0003248	YPR065W	augustus_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_14_length_103125_cov_17.5621_ID_27-processed-gene-0.80&CDS=1-1425
3249	OG0003249	YPR066W	maker-NODE_10_length_178938_cov_14.5517_ID_19-augustus-gene-0.10-mRNA-1_1&gene=maker-NODE_10_length_178938_cov_14.5517_ID_19-augustus-gene-0.10&CDS=1-2946
3250	OG0003250	YPR067W	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-8.81-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-8.81&CDS=1-597
3251	OG0003251	YPR070W	augustus_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-1.113&CDS=1-1665
3252	OG0003252	YPR073C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.51-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.51&CDS=1-468
3253	OG0003253	YPR074C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.52-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.52&CDS=1-2034
3254	OG0003254	YPR075C	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-9.26-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-9.26&CDS=1-1248
3255	OG0003255	YPR082C	augustus_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-9.128-mRNA-1_1&gene=augustus_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-9.128&CDS=1-438
3256	OG0003256	YPR086W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-3.125-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-3.125&CDS=1-1026
3257	OG0003257	YPR088C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.119&CDS=1-1563
3258	OG0003258	YPR089W	snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-4.0-mRNA-1_1&gene=snap_masked-NODE_3_length_1151431_cov_13.5986_ID_5-processed-gene-4.0&CDS=1-2256
3259	OG0003259	YPR091C	snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-9.116-mRNA-1_1&gene=snap_masked-NODE_2_length_1250338_cov_14.0143_ID_3-processed-gene-9.116&CDS=1-2388
3260	OG0003260	YPR097W	snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-1.145-mRNA-1_1&gene=snap_masked-NODE_6_length_753317_cov_13.1204_ID_11-processed-gene-1.145&CDS=1-3066
3261	OG0003261	YPR098C	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.20-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.20&CDS=1-492
3262	OG0003262	YPR100W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.19-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-19.19&CDS=1-420
3263	OG0003263	YPR103W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-5.47-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-5.47&CDS=1-843
3264	OG0003264	YPR104C	maker-NODE_5_length_777825_cov_13.2933_ID_9-snap-gene-5.174-mRNA-1_1&gene=maker-NODE_5_length_777825_cov_13.2933_ID_9-snap-gene-5.174&CDS=1-2679
3265	OG0003265	YPR105C	augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-1.101&CDS=1-2448
3266	OG0003266	YPR106W	augustus_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-5.139-mRNA-1_1&gene=augustus_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-5.139&CDS=1-1176
3267	OG0003267	YPR108W	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-4.139-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-4.139&CDS=1-1203
3268	OG0003268	YPR110C	snap_masked-NODE_12_length_140570_cov_14.8648_ID_23-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_12_length_140570_cov_14.8648_ID_23-processed-gene-0.67&CDS=1-1005
3269	OG0003269	YPR112C	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.91-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-6.91&CDS=1-2493
3270	OG0003270	YPR113W	snap_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_9_length_223355_cov_13.538_ID_17-processed-gene-0.104&CDS=1-684
3271	OG0003271	YPR118W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.53-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-13.53&CDS=1-1233
3272	OG0003272	YPR124W	snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-11.112-mRNA-1_1&gene=snap_masked-NODE_1_length_2210088_cov_13.6287_ID_1-processed-gene-11.112&CDS=1-681
3273	OG0003273	YPR127W	snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-3.49-mRNA-1_1&gene=snap_masked-NODE_5_length_777825_cov_13.2933_ID_9-processed-gene-3.49&CDS=1-981
3274	OG0003274	YPR128C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.87&CDS=1-1239
3275	OG0003275	YPR129W	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.108&CDS=1-945
3276	OG0003276	YPR131C	augustus_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.66&CDS=1-597
3277	OG0003277	YPR133C	snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_4_length_855327_cov_14.0443_ID_7-processed-gene-0.85&CDS=1-1242
3278	OG0003278	YPR135W	snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-2.24-mRNA-1_1&gene=snap_masked-NODE_7_length_738499_cov_13.121_ID_13-processed-gene-2.24&CDS=1-2550
