	OrthologID	Lachancea_cidri	Saccharomyces_cerevisiae
3330	OG0003330	snap_masked-LACI0H-processed-gene-6.22-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-6.22&CDS=1-1191	YPL028W
3331	OG0003331	snap_masked-LACI0H-processed-gene-6.23-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-6.23&CDS=1-555	YDR248C
3332	OG0003332	augustus_masked-LACI0H-processed-gene-6.98-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-6.98&CDS=1-1344	YPL026C
3333	OG0003333	augustus_masked-LACI0H-processed-gene-6.99-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-6.99&CDS=1-1767	YDR246W
3334	OG0003334	snap_masked-LACI0H-processed-gene-6.24-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-6.24&CDS=1-696	YPL024W
3335	OG0003335	snap_masked-LACI0H-processed-gene-6.52-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-6.52&CDS=1-1920	YPL023C
3336	OG0003336	snap_masked-LACI0H-processed-gene-6.25-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-6.25&CDS=1-2943	YPL022W
3337	OG0003337	snap_masked-LACI0H-processed-gene-6.53-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-6.53&CDS=1-3324	YPL016W
3338	OG0003338	augustus_masked-LACI0H-processed-gene-6.102-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-6.102&CDS=1-2853	YDR245W
3339	OG0003339	snap_masked-LACI0H-processed-gene-6.26-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-6.26&CDS=1-1713	YDR243C
3340	OG0003340	snap_masked-LACI0H-processed-gene-7.58-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.58&CDS=1-1059	YDL209C
3341	OG0003341	snap_masked-LACI0H-processed-gene-7.53-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.53&CDS=1-444	YDL208W
3342	OG0003342	snap_masked-LACI0H-processed-gene-7.54-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.54&CDS=1-1452	YDR240C
3343	OG0003343	snap_masked-LACI0H-processed-gene-7.55-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.55&CDS=1-2196	YDR239C
3344	OG0003344	snap_masked-LACI0H-processed-gene-7.56-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.56&CDS=1-2919	YDR238C
3345	OG0003345	snap_masked-LACI0H-processed-gene-7.59-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.59&CDS=1-867	YDR237W
3346	OG0003346	augustus_masked-LACI0H-processed-gene-7.109-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-7.109&CDS=1-4020	YDL207W
3347	OG0003347	augustus_masked-LACI0H-processed-gene-7.123-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-7.123&CDS=1-1611	YDR235W
3348	OG0003348	snap_masked-LACI0H-processed-gene-7.75-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.75&CDS=1-987	YDL205C
3349	OG0003349	genemark-LACI0H-processed-gene-7.25-mRNA-1_1&gene=genemark-LACI0H-processed-gene-7.25&CDS=1-2145	YDR234W
3350	OG0003350	snap_masked-LACI0H-processed-gene-7.61-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.61&CDS=1-813	YDR233C
3351	OG0003351	snap_masked-LACI0H-processed-gene-7.78-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.78&CDS=1-1668	YDR232W
3352	OG0003352	snap_masked-LACI0H-processed-gene-7.79-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.79&CDS=1-1737	YDL203C
3353	OG0003353	augustus_masked-LACI0H-processed-gene-7.113-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-7.113&CDS=1-1602	YDR231C
3354	OG0003354	genemark-LACI0H-processed-gene-7.28-mRNA-1_1&gene=genemark-LACI0H-processed-gene-7.28&CDS=1-1260	YDR229W
3355	OG0003355	augustus_masked-LACI0H-processed-gene-7.114-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-7.114&CDS=1-1521	YDL201W
3356	OG0003356	augustus_masked-LACI0H-processed-gene-7.131-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-7.131&CDS=1-894	YDL198C
3357	OG0003357	snap_masked-LACI0H-processed-gene-7.66-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.66&CDS=1-1746	YDR228C
3358	OG0003358	snap_masked-LACI0H-processed-gene-7.85-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.85&CDS=1-684	YDR226W
3359	OG0003359	augustus_masked-LACI0H-processed-gene-7.117-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-7.117&CDS=1-1956	YLR219W
3360	OG0003360	augustus_masked-LACI0H-processed-gene-7.119-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-7.119&CDS=1-879	YLR220W
3361	OG0003361	augustus_masked-LACI0H-processed-gene-7.135-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-7.135&CDS=1-9030	YLR222C
3362	OG0003362	snap_masked-LACI0H-processed-gene-7.69-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.69&CDS=1-1335	YDR219C
3363	OG0003363	snap_masked-LACI0H-processed-gene-7.70-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.70&CDS=1-1149	YLR226W
3364	OG0003364	snap_masked-LACI0H-processed-gene-7.93-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.93&CDS=1-1419	YLR227C
3365	OG0003365	augustus_masked-LACI0H-processed-gene-7.121-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-7.121&CDS=1-3897	YDR217C
3366	OG0003366	snap_masked-LACI0H-processed-gene-7.94-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.94&CDS=1-3378	YDR216W
3367	OG0003367	snap_masked-LACI0H-processed-gene-7.95-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.95&CDS=1-1035	YDR214W
3368	OG0003368	snap_masked-LACI0H-processed-gene-7.96-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.96&CDS=1-2412	YDR213W
3369	OG0003369	snap_masked-LACI0H-processed-gene-7.97-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.97&CDS=1-1680	YDR212W
3370	OG0003370	snap_masked-LACI0H-processed-gene-7.98-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.98&CDS=1-573	YLR229C
3371	OG0003371	snap_masked-LACI0H-processed-gene-7.99-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.99&CDS=1-2181	YDR211W
3372	OG0003372	snap_masked-LACI0H-processed-gene-7.101-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-7.101&CDS=1-1983	YDR208W
3373	OG0003373	augustus_masked-LACI0H-processed-gene-8.8-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.8&CDS=1-1404	YLR231C
3374	OG0003374	augustus_masked-LACI0H-processed-gene-8.6-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.6&CDS=1-1926	YDR207C
3375	OG0003375	augustus_masked-LACI0H-processed-gene-8.9-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.9&CDS=1-2286	YDR206W
3376	OG0003376	snap_masked-LACI0H-processed-gene-8.101-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.101&CDS=1-1878	YLR234W
3377	OG0003377	augustus_masked-LACI0H-processed-gene-8.32-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.32&CDS=1-2004	YDR205W
3378	OG0003378	augustus_masked-LACI0H-processed-gene-8.33-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.33&CDS=1-987	YDR204W
3379	OG0003379	snap_masked-LACI0H-processed-gene-8.105-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.105&CDS=1-1017	YDR202C
3380	OG0003380	augustus_masked-LACI0H-processed-gene-8.34-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.34&CDS=1-465	YDR201W
3381	OG0003381	snap_masked-LACI0H-processed-gene-8.106-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.106&CDS=1-1371	YDR200C
3382	OG0003382	snap_masked-LACI0H-processed-gene-8.128-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.128&CDS=1-978	YLR239C
3383	OG0003383	snap_masked-LACI0H-processed-gene-8.107-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.107&CDS=1-1380	YDR198C
3384	OG0003384	augustus_masked-LACI0H-processed-gene-8.36-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.36&CDS=1-1116	YDR197W
3385	OG0003385	snap_masked-LACI0H-processed-gene-8.108-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.108&CDS=1-711	YDR196C
3386	OG0003386	augustus_masked-LACI0H-processed-gene-8.37-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.37&CDS=1-1392	YDR195W
3387	OG0003387	augustus_masked-LACI0H-processed-gene-8.15-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.15&CDS=1-1980	YDR194C
3388	OG0003388	snap_masked-LACI0H-processed-gene-8.111-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.111&CDS=1-2601	YLR240W
3389	OG0003389	snap_masked-LACI0H-processed-gene-8.112-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.112&CDS=1-2340	YLR241W
3390	OG0003390	genemark-LACI0H-processed-gene-8.83-mRNA-1_1&gene=genemark-LACI0H-processed-gene-8.83&CDS=1-909	YLR242C
3391	OG0003391	augustus_masked-LACI0H-processed-gene-8.18-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.18&CDS=1-1677	YDR192C
3392	OG0003392	snap_masked-LACI0H-processed-gene-8.114-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.114&CDS=1-813	YLR243W
3393	OG0003393	snap_masked-LACI0H-processed-gene-8.130-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.130&CDS=1-1188	YDR191W
3394	OG0003394	snap_masked-LACI0H-processed-gene-8.115-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.115&CDS=1-1377	YDR190C
3395	OG0003395	augustus_masked-LACI0H-processed-gene-8.39-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.39&CDS=1-4569	YDR188W
3396	OG0003396	snap_masked-LACI0H-processed-gene-8.134-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.134&CDS=1-441	YLR245C
3397	OG0003397	genemark-LACI0H-processed-gene-8.66-mRNA-1_1&gene=genemark-LACI0H-processed-gene-8.66&CDS=1-2067	YDR186C
3398	OG0003398	snap_masked-LACI0H-processed-gene-8.117-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.117&CDS=1-693	YLR168C
3399	OG0003399	augustus_masked-LACI0H-processed-gene-8.23-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.23&CDS=1-837	YDR184C
3400	OG0003400	snap_masked-LACI0H-processed-gene-8.135-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.135&CDS=1-663	YDR183W
3401	OG0003401	snap_masked-LACI0H-processed-gene-8.119-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.119&CDS=1-2487	YLR166C
3402	OG0003402	augustus_masked-LACI0H-processed-gene-8.42-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.42&CDS=1-1431	YDR182W
3403	OG0003403	augustus_masked-LACI0H-processed-gene-8.25-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.25&CDS=1-1143	YDR181C
3404	OG0003404	snap_masked-LACI0H-processed-gene-8.136-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.136&CDS=1-4425	YDR180W
3405	OG0003405	augustus_masked-LACI0H-processed-gene-8.26-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.26&CDS=1-558	YLR165C
3406	OG0003406	augustus_masked-LACI0H-processed-gene-8.44-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.44&CDS=1-1254	YDR179W-A
3407	OG0003407	augustus_masked-LACI0H-processed-gene-8.27-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.27&CDS=1-495	YDR179C
3408	OG0003408	snap_masked-LACI0H-processed-gene-8.122-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.122&CDS=1-1374	YLR163C
3409	OG0003409	snap_masked-LACI0H-processed-gene-8.140-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.140&CDS=1-1986	YDR176W
3410	OG0003410	augustus_masked-LACI0H-processed-gene-8.29-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-8.29&CDS=1-903	YDR175C
3411	OG0003411	snap_masked-LACI0H-processed-gene-8.141-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.141&CDS=1-750	YDR174W
3412	OG0003412	snap_masked-LACI0H-processed-gene-8.124-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.124&CDS=1-1092	YLR130C
3413	OG0003413	snap_masked-LACI0H-processed-gene-8.125-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-8.125&CDS=1-1056	YDR173C
3414	OG0003414	snap_masked-LACI0H-processed-gene-9.43-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.43&CDS=1-2088	YDR172W
3415	OG0003415	snap_masked-LACI0H-processed-gene-9.44-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.44&CDS=1-1113	YDR171W
3416	OG0003416	snap_masked-LACI0H-processed-gene-9.41-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.41&CDS=1-5424	YDR170C
3417	OG0003417	augustus_masked-LACI0H-processed-gene-9.20-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.20&CDS=1-774	YLR150W
3418	OG0003418	augustus_masked-LACI0H-processed-gene-9.6-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.6&CDS=1-1359	YDR169C
3419	OG0003419	snap_masked-LACI0H-processed-gene-9.48-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.48&CDS=1-2046	YLR149C
3420	OG0003420	snap_masked-LACI0H-processed-gene-9.62-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.62&CDS=1-1494	YDR168W
3421	OG0003421	snap_masked-LACI0H-processed-gene-9.63-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.63&CDS=1-594	YDR167W
3422	OG0003422	augustus_masked-LACI0H-processed-gene-9.23-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.23&CDS=1-2709	YLR148W
3423	OG0003423	augustus_masked-LACI0H-processed-gene-9.8-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.8&CDS=1-3012	YDR166C
3424	OG0003424	augustus_masked-LACI0H-processed-gene-9.24-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.24&CDS=1-1584	YDR165W
3425	OG0003425	snap_masked-LACI0H-processed-gene-9.51-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.51&CDS=1-891	YLR146C
3426	OG0003426	snap_masked-LACI0H-processed-gene-9.66-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.66&CDS=1-597	YLR145W
3427	OG0003427	augustus_masked-LACI0H-processed-gene-9.26-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.26&CDS=1-4482	YLR142W
3428	OG0003428	augustus_masked-LACI0H-processed-gene-9.27-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.27&CDS=1-1434	YLR141W
3429	OG0003429	augustus_masked-LACI0H-processed-gene-9.11-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.11&CDS=1-2109	YLR139C
3430	OG0003430	snap_masked-LACI0H-processed-gene-9.71-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.71&CDS=1-633	YDR163W
3431	OG0003431	snap_masked-LACI0H-processed-gene-9.54-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.54&CDS=1-573	YDR162C
3432	OG0003432	snap_masked-LACI0H-processed-gene-9.76-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.76&CDS=1-960	YLR137W
3433	OG0003433	snap_masked-LACI0H-processed-gene-9.77-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.77&CDS=1-1095	YDR158W
3434	OG0003434	augustus_masked-LACI0H-processed-gene-9.32-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.32&CDS=1-219	YDR156W
3435	OG0003435	augustus_masked-LACI0H-processed-gene-9.33-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.33&CDS=1-765	YDR152W
3436	OG0003436	snap_masked-LACI0H-processed-gene-9.82-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.82&CDS=1-9102	YDR150W
3437	OG0003437	snap_masked-LACI0H-processed-gene-9.83-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.83&CDS=1-2016	YLR135W
3438	OG0003438	snap_masked-LACI0H-processed-gene-9.57-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.57&CDS=1-1326	YDR148C
3439	OG0003439	snap_masked-LACI0H-processed-gene-9.84-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.84&CDS=1-1626	YLR133W
3440	OG0003440	augustus_masked-LACI0H-processed-gene-9.17-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.17&CDS=1-867	YLR132C
3441	OG0003441	snap_masked-LACI0H-processed-gene-9.59-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.59&CDS=1-2259	YLR131C
3442	OG0003442	augustus_masked-LACI0H-processed-gene-9.36-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.36&CDS=1-5040	YLR129W
3443	OG0003443	snap_masked-LACI0H-processed-gene-9.60-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-9.60&CDS=1-2394	YLR127C
3444	OG0003444	augustus_masked-LACI0H-processed-gene-9.37-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-9.37&CDS=1-768	YLR126C
3445	OG0003445	snap_masked-LACI0H-processed-gene-10.39-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.39&CDS=1-1728	YLR120C
3446	OG0003446	snap_masked-LACI0H-processed-gene-10.40-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.40&CDS=1-1722	YDR143C
3447	OG0003447	snap_masked-LACI0H-processed-gene-10.41-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.41&CDS=1-1101	YDR142C
3448	OG0003448	snap_masked-LACI0H-processed-gene-10.44-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.44&CDS=1-549	YLR119W
3449	OG0003449	snap_masked-LACI0H-processed-gene-10.42-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.42&CDS=1-684	YLR118C
3450	OG0003450	snap_masked-LACI0H-processed-gene-10.43-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.43&CDS=1-5040	YDR141C
3451	OG0003451	snap_masked-LACI0H-processed-gene-10.64-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.64&CDS=1-657	YDR140W
3452	OG0003452	snap_masked-LACI0H-processed-gene-10.45-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.45&CDS=1-2067	YLR117C
3453	OG0003453	snap_masked-LACI0H-processed-gene-10.65-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.65&CDS=1-1506	YLR116W
3454	OG0003454	snap_masked-LACI0H-processed-gene-10.66-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.66&CDS=1-2319	YLR115W
3455	OG0003455	snap_masked-LACI0H-processed-gene-10.67-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.67&CDS=1-2388	YDR138W
3456	OG0003456	snap_masked-LACI0H-processed-gene-10.47-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.47&CDS=1-1989	YLR114C
3457	OG0003457	snap_masked-LACI0H-processed-gene-10.68-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.68&CDS=1-1848	YDR137W
3458	OG0003458	snap_masked-LACI0H-processed-gene-10.69-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.69&CDS=1-1230	YLR113W
3459	OG0003459	snap_masked-LACI0H-processed-gene-10.49-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.49&CDS=1-1467	YDR132C
3460	OG0003460	snap_masked-LACI0H-processed-gene-10.51-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.51&CDS=1-798	YDR130C
3461	OG0003461	snap_masked-LACI0H-processed-gene-10.71-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.71&CDS=1-1170	YLR107W
3462	OG0003462	snap_masked-LACI0H-processed-gene-10.52-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.52&CDS=1-14751	YLR106C
3463	OG0003463	snap_masked-LACI0H-processed-gene-10.53-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.53&CDS=1-1053	YLR105C
3464	OG0003464	snap_masked-LACI0H-processed-gene-10.72-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.72&CDS=1-375	YLR104W
3465	OG0003465	genemark-LACI0H-processed-gene-10.99-mRNA-1_1&gene=genemark-LACI0H-processed-gene-10.99&CDS=1-1911	YLR103C
3466	OG0003466	snap_masked-LACI0H-processed-gene-10.55-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.55&CDS=1-738	YLR102C
3467	OG0003467	snap_masked-LACI0H-processed-gene-10.56-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.56&CDS=1-1926	YDR129C
3468	OG0003468	augustus_masked-LACI0H-processed-gene-10.30-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-10.30&CDS=1-9111	YDR127W
3469	OG0003469	maker-LACI0H-snap-gene-10.36-mRNA-1_1&gene=maker-LACI0H-snap-gene-10.36&CDS=1-993	YDR126W
3470	OG0003470	snap_masked-LACI0H-processed-gene-10.77-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.77&CDS=1-303	YLR099W-A
3471	OG0003471	snap_masked-LACI0H-processed-gene-10.58-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.58&CDS=1-1245	YDR125C
3472	OG0003472	augustus_masked-LACI0H-processed-gene-10.33-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-10.33&CDS=1-951	YDR124W
3473	OG0003473	snap_masked-LACI0H-processed-gene-10.59-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.59&CDS=1-1062	YLR097C
3474	OG0003474	snap_masked-LACI0H-processed-gene-10.60-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.60&CDS=1-966	YDR123C
3475	OG0003475	snap_masked-LACI0H-processed-gene-10.80-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.80&CDS=1-3099	YDR122W
3476	OG0003476	augustus_masked-LACI0H-processed-gene-10.19-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-10.19&CDS=1-2007	YLR095C
3477	OG0003477	snap_masked-LACI0H-processed-gene-10.62-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-10.62&CDS=1-1263	YLR094C
3478	OG0003478	augustus_masked-LACI0H-processed-gene-10.21-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-10.21&CDS=1-2175	YLR093C
3479	OG0003479	snap_masked-LACI0H-processed-gene-11.87-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.87&CDS=1-681	YDR121W
3480	OG0003480	snap_masked-LACI0H-processed-gene-11.85-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.85&CDS=1-1611	YDR120C
3481	OG0003481	snap_masked-LACI0H-processed-gene-11.88-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.88&CDS=1-231	YDR119W-A
3482	OG0003482	snap_masked-LACI0H-processed-gene-11.90-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.90&CDS=1-2622	YLR092W
3483	OG0003483	augustus_masked-LACI0H-processed-gene-11.50-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-11.50&CDS=1-1884	YDR118W
3484	OG0003484	snap_masked-LACI0H-processed-gene-11.86-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.86&CDS=1-2457	YDR117C
3485	OG0003485	augustus_masked-LACI0H-processed-gene-11.65-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-11.65&CDS=1-1074	YDR115W
3486	OG0003486	snap_masked-LACI0H-processed-gene-11.92-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.92&CDS=1-858	YDR113C
3487	OG0003487	snap_masked-LACI0H-processed-gene-11.111-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.111&CDS=1-1230	YLR090W
3488	OG0003488	augustus_masked-LACI0H-processed-gene-11.52-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-11.52&CDS=1-1539	YLR089C
3489	OG0003489	snap_masked-LACI0H-processed-gene-11.112-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.112&CDS=1-1479	YDR110W
3490	OG0003490	snap_masked-LACI0H-processed-gene-11.113-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.113&CDS=1-1752	YLR088W
3491	OG0003491	snap_masked-LACI0H-processed-gene-11.94-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.94&CDS=1-8919	YLR087C
3492	OG0003492	snap_masked-LACI0H-processed-gene-11.114-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.114&CDS=1-4200	YLR086W
3493	OG0003493	snap_masked-LACI0H-processed-gene-11.95-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.95&CDS=1-3408	YDR109C
3494	OG0003494	snap_masked-LACI0H-processed-gene-11.97-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.97&CDS=1-3726	YLR084C
3495	OG0003495	snap_masked-LACI0H-processed-gene-11.115-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.115&CDS=1-2070	YDR108W
3496	OG0003496	augustus_masked-LACI0H-processed-gene-11.57-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-11.57&CDS=1-1104	YER180C-A
3497	OG0003497	snap_masked-LACI0H-processed-gene-11.116-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.116&CDS=1-912	YDR106W
3498	OG0003498	augustus_masked-LACI0H-processed-gene-11.58-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-11.58&CDS=1-1428	YDR105C
3499	OG0003499	maker-LACI0H-snap-gene-11.81-mRNA-1_1&gene=maker-LACI0H-snap-gene-11.81&CDS=1-999	YER179W
3500	OG0003500	snap_masked-LACI0H-processed-gene-11.118-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.118&CDS=1-1782	YDR101C
3501	OG0003501	snap_masked-LACI0H-processed-gene-11.102-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.102&CDS=1-1221	YER178W
3502	OG0003502	snap_masked-LACI0H-processed-gene-11.103-mRNA-1_1&gene=snap_masked-LACI0H-processed-gene-11.103&CDS=1-2817	YDR103W
3503	OG0003503	augustus_masked-LACI0H-processed-gene-11.74-mRNA-1_1&gene=augustus_masked-LACI0H-processed-gene-11.74&CDS=1-3657	YDR104C
