	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035688_Cyberlindnera_xylosilytica
3308	OG0003308	YOL076W	snap_masked-flattened_line_66-processed-gene-0.125-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.125&CDS=1-2307
3309	OG0003309	YOL077C	snap_masked-flattened_line_66-processed-gene-0.92-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.92&CDS=1-858
3310	OG0003310	YOL077W-A	snap_masked-flattened_line_66-processed-gene-0.126-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.126&CDS=1-210
3311	OG0003311	YOL078W	snap_masked-flattened_line_68-processed-gene-0.160-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.160&CDS=1-2565
3312	OG0003312	YOL080C	snap_masked-flattened_line_68-processed-gene-0.118-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.118&CDS=1-828
3313	OG0003313	YOL084W	snap_masked-flattened_line_82-processed-gene-0.154-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.154&CDS=1-2661
3314	OG0003314	YOL087C	augustus_masked-flattened_line_5-processed-gene-3.152-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-3.152&CDS=1-2292
3315	OG0003315	YOL090W	snap_masked-flattened_line_100-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_100-processed-gene-0.66&CDS=1-2769
3316	OG0003316	YOL093W	snap_masked-flattened_line_14-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.96&CDS=1-960
3317	OG0003317	YOL094C	snap_masked-flattened_line_14-processed-gene-0.61-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.61&CDS=1-972
3318	OG0003318	YOL095C	snap_masked-flattened_line_14-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.81&CDS=1-1944
3319	OG0003319	YOL096C	maker-flattened_line_114-augustus-gene-0.40-mRNA-1_1&gene=maker-flattened_line_114-augustus-gene-0.40&CDS=1-2268
3320	OG0003320	YOL097C	snap_masked-flattened_line_158-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_158-processed-gene-0.40&CDS=1-1302
3321	OG0003321	YOL098C	snap_masked-flattened_line_0-processed-gene-4.120-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.120&CDS=1-3150
3322	OG0003322	YOL102C	snap_masked-flattened_line_14-processed-gene-0.91-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.91&CDS=1-630
3323	OG0003323	YOL107W	snap_masked-flattened_line_18-processed-gene-2.203-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-2.203&CDS=1-1029
3324	OG0003324	YOL108C	snap_masked-flattened_line_18-processed-gene-2.165-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-2.165&CDS=1-417
3325	OG0003325	YOL111C	snap_masked-flattened_line_56-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.3&CDS=1-588
3326	OG0003326	YOL123W	snap_masked-flattened_line_46-processed-gene-0.291-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.291&CDS=1-1344
3327	OG0003327	YOL124C	snap_masked-flattened_line_46-processed-gene-0.245-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.245&CDS=1-1341
3328	OG0003328	YOL125W	snap_masked-flattened_line_56-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.32&CDS=1-1236
3329	OG0003329	YOL127W	maker-flattened_line_12-snap-gene-2.86-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-2.86&CDS=1-426
3330	OG0003330	YOL129W	maker-flattened_line_12-snap-gene-2.85-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-2.85&CDS=1-1677
3331	OG0003331	YOL132W	snap_masked-flattened_line_186-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_186-processed-gene-0.30&CDS=1-1347
3332	OG0003332	YOL133W	snap_masked-flattened_line_42-processed-gene-1.21-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-1.21&CDS=1-342
3333	OG0003333	YOL135C	snap_masked-flattened_line_42-processed-gene-1.18-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-1.18&CDS=1-660
3334	OG0003334	YOL136C	snap_masked-flattened_line_14-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.65&CDS=1-912
3335	OG0003335	YOL138C	snap_masked-flattened_line_58-processed-gene-0.158-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.158&CDS=1-2922
3336	OG0003336	YOL139C	snap_masked-flattened_line_58-processed-gene-0.122-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.122&CDS=1-639
3337	OG0003337	YOL140W	snap_masked-flattened_line_58-processed-gene-0.165-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.165&CDS=1-1320
3338	OG0003338	YOL142W	snap_masked-flattened_line_36-processed-gene-0.54-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.54&CDS=1-687
3339	OG0003339	YOL143C	snap_masked-flattened_line_48-processed-gene-0.137-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.137&CDS=1-495
3340	OG0003340	YOL145C	snap_masked-flattened_line_158-processed-gene-0.26-mRNA-1_1&gene=snap_masked-flattened_line_158-processed-gene-0.26&CDS=1-3318
3341	OG0003341	YOL146W	snap_masked-flattened_line_70-processed-gene-0.142-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.142&CDS=1-525
3342	OG0003342	YOL147C	snap_masked-flattened_line_24-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.29&CDS=1-696
3343	OG0003343	YOL148C	snap_masked-flattened_line_24-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.28&CDS=1-1434
3344	OG0003344	YOL149W	snap_masked-flattened_line_24-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.4&CDS=1-531
3345	OG0003345	YOL154W	snap_masked-flattened_line_76-processed-gene-0.150-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.150&CDS=1-801
3346	OG0003346	YOR001W	snap_masked-flattened_line_213-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_213-processed-gene-0.14&CDS=1-2211
3347	OG0003347	YOR002W	snap_masked-flattened_line_14-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.67&CDS=1-1635
3348	OG0003348	YOR004W	snap_masked-flattened_line_66-processed-gene-0.117-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.117&CDS=1-780
3349	OG0003349	YOR005C	snap_masked-flattened_line_30-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.74&CDS=1-2820
3350	OG0003350	YOR006C	snap_masked-flattened_line_30-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.66&CDS=1-831
3351	OG0003351	YOR007C	snap_masked-flattened_line_30-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.50&CDS=1-1134
3352	OG0003352	YOR008C	augustus_masked-flattened_line_5-processed-gene-3.98-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-3.98&CDS=1-996
3353	OG0003353	YOR014W	snap_masked-flattened_line_36-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.48&CDS=1-1914
3354	OG0003354	YOR017W	snap_masked-flattened_line_20-processed-gene-2.71-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.71&CDS=1-2004
3355	OG0003355	YOR020C	snap_masked-flattened_line_44-processed-gene-0.160-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.160&CDS=1-312
3356	OG0003356	YOR021C	augustus_masked-flattened_line_44-processed-gene-0.268-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.268&CDS=1-621
3357	OG0003357	YOR023C	snap_masked-flattened_line_44-processed-gene-0.116-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.116&CDS=1-1293
3358	OG0003358	YOR025W	snap_masked-flattened_line_132-processed-gene-0.77-mRNA-1_1&gene=snap_masked-flattened_line_132-processed-gene-0.77&CDS=1-1173
3359	OG0003359	YOR027W	snap_masked-flattened_line_132-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_132-processed-gene-0.67&CDS=1-1746
3360	OG0003360	YOR035C	snap_masked-flattened_line_10-processed-gene-2.270-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.270&CDS=1-2007
3361	OG0003361	YOR042W	snap_masked-flattened_line_56-processed-gene-0.84-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.84&CDS=1-1059
3362	OG0003362	YOR043W	snap_masked-flattened_line_38-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.47&CDS=1-1032
3363	OG0003363	YOR045W	snap_masked-flattened_line_72-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.79&CDS=1-177
3364	OG0003364	YOR046C	snap_masked-flattened_line_72-processed-gene-0.109-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.109&CDS=1-1446
3365	OG0003365	YOR048C	snap_masked-flattened_line_128-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_128-processed-gene-0.45&CDS=1-2874
3366	OG0003366	YOR049C	maker-flattened_line_78-snap-gene-0.6-mRNA-1_1&gene=maker-flattened_line_78-snap-gene-0.6&CDS=1-4638
3367	OG0003367	YOR051C	snap_masked-flattened_line_60-processed-gene-0.233-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.233&CDS=1-1326
3368	OG0003368	YOR056C	snap_masked-flattened_line_60-processed-gene-0.192-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.192&CDS=1-1458
3369	OG0003369	YOR057W	snap_masked-flattened_line_60-processed-gene-0.188-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.188&CDS=1-1212
3370	OG0003370	YOR058C	augustus_masked-flattened_line_60-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.19&CDS=1-2388
3371	OG0003371	YOR059C	snap_masked-flattened_line_48-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.132&CDS=1-1416
3372	OG0003372	YOR061W	snap_masked-flattened_line_24-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.33&CDS=1-1041
3373	OG0003373	YOR063W	snap_masked-flattened_line_114-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.52&CDS=1-1164
3374	OG0003374	YOR064C	snap_masked-flattened_line_114-processed-gene-0.44-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.44&CDS=1-1059
3375	OG0003375	YOR065W	maker-flattened_line_114-snap-gene-0.127-mRNA-1_1&gene=maker-flattened_line_114-snap-gene-0.127&CDS=1-915
3376	OG0003376	YOR067C	snap_masked-flattened_line_114-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.60&CDS=1-1728
3377	OG0003377	YOR069W	snap_masked-flattened_line_114-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.45&CDS=1-1929
3378	OG0003378	YOR070C	augustus_masked-flattened_line_114-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.18&CDS=1-1569
3379	OG0003379	YOR073W	maker-flattened_line_177-snap-gene-0.36-mRNA-1_1&gene=maker-flattened_line_177-snap-gene-0.36&CDS=1-1665
3380	OG0003380	YOR074C	snap_masked-flattened_line_177-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_177-processed-gene-0.2&CDS=1-903
3381	OG0003381	YOR077W	snap_masked-flattened_line_114-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.50&CDS=1-714
3382	OG0003382	YOR080W	snap_masked-flattened_line_114-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.69&CDS=1-2067
3383	OG0003383	YOR084W	snap_masked-flattened_line_20-processed-gene-1.125-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.125&CDS=1-1077
3384	OG0003384	YOR085W	snap_masked-flattened_line_16-processed-gene-2.143-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-2.143&CDS=1-969
3385	OG0003385	YOR086C	snap_masked-flattened_line_38-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.52&CDS=1-3528
3386	OG0003386	YOR087W	maker-flattened_line_96-augustus-gene-0.86-mRNA-1_1&gene=maker-flattened_line_96-augustus-gene-0.86&CDS=1-2559
3387	OG0003387	YOR089C	maker-flattened_line_68-snap-gene-0.255-mRNA-1_1&gene=maker-flattened_line_68-snap-gene-0.255&CDS=1-621
3388	OG0003388	YOR091W	snap_masked-flattened_line_178-processed-gene-0.1-mRNA-1_1&gene=snap_masked-flattened_line_178-processed-gene-0.1&CDS=1-1107
3389	OG0003389	YOR093C	snap_masked-flattened_line_42-processed-gene-0.91-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.91&CDS=1-4374
3390	OG0003390	YOR094W	snap_masked-flattened_line_88-processed-gene-0.106-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.106&CDS=1-570
3391	OG0003391	YOR095C	genemark-flattened_line_88-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_88-processed-gene-0.29&CDS=1-810
3392	OG0003392	YOR099W	snap_masked-flattened_line_32-processed-gene-0.100-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.100&CDS=1-1221
3393	OG0003393	YOR100C	snap_masked-flattened_line_24-processed-gene-1.106-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.106&CDS=1-873
3394	OG0003394	YOR101W	snap_masked-flattened_line_114-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.79&CDS=1-762
3395	OG0003395	YOR103C	augustus_masked-flattened_line_114-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.11&CDS=1-414
3396	OG0003396	YOR104W	snap_masked-flattened_line_5-processed-gene-3.44-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-3.44&CDS=1-486
3397	OG0003397	YOR106W	snap_masked-flattened_line_5-processed-gene-3.7-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-3.7&CDS=1-825
3398	OG0003398	YOR109W	snap_masked-flattened_line_178-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_178-processed-gene-0.3&CDS=1-3453
3399	OG0003399	YOR110W	maker-flattened_line_76-snap-gene-0.59-mRNA-1_1&gene=maker-flattened_line_76-snap-gene-0.59&CDS=1-1044
3400	OG0003400	YOR111W	maker-flattened_line_76-snap-gene-0.58-mRNA-1_1&gene=maker-flattened_line_76-snap-gene-0.58&CDS=1-621
3401	OG0003401	YOR112W	snap_masked-flattened_line_76-processed-gene-0.140-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.140&CDS=1-2163
3402	OG0003402	YOR113W	snap_masked-flattened_line_76-processed-gene-0.141-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.141&CDS=1-2217
3403	OG0003403	YOR116C	snap_masked-flattened_line_52-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.45&CDS=1-4380
3404	OG0003404	YOR117W	snap_masked-flattened_line_80-processed-gene-0.159-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.159&CDS=1-1281
3405	OG0003405	YOR118W	augustus_masked-flattened_line_3-processed-gene-3.37-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-3.37&CDS=1-1704
3406	OG0003406	YOR119C	snap_masked-flattened_line_3-processed-gene-3.122-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-3.122&CDS=1-1452
3407	OG0003407	YOR122C	snap_masked-flattened_line_72-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.85&CDS=1-378
3408	OG0003408	YOR123C	snap_masked-flattened_line_72-processed-gene-0.84-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.84&CDS=1-1272
3409	OG0003409	YOR124C	snap_masked-flattened_line_72-processed-gene-0.82-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.82&CDS=1-3591
3410	OG0003410	YOR125C	snap_masked-flattened_line_3-processed-gene-1.111-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-1.111&CDS=1-735
3411	OG0003411	YOR126C	snap_masked-flattened_line_72-processed-gene-0.86-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.86&CDS=1-753
3412	OG0003412	YOR128C	snap_masked-flattened_line_60-processed-gene-0.176-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.176&CDS=1-1671
3413	OG0003413	YOR129C	snap_masked-flattened_line_60-processed-gene-0.220-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.220&CDS=1-1878
3414	OG0003414	YOR130C	snap_masked-flattened_line_60-processed-gene-0.222-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.222&CDS=1-906
3415	OG0003415	YOR131C	maker-flattened_line_22-augustus-gene-1.274-mRNA-1_1&gene=maker-flattened_line_22-augustus-gene-1.274&CDS=1-672
3416	OG0003416	YOR132W	snap_masked-flattened_line_22-processed-gene-1.261-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.261&CDS=1-1602
3417	OG0003417	YOR136W	snap_masked-flattened_line_3-processed-gene-4.23-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-4.23&CDS=1-1107
3418	OG0003418	YOR137C	snap_masked-flattened_line_3-processed-gene-1.108-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-1.108&CDS=1-1683
3419	OG0003419	YOR141C	snap_masked-flattened_line_198-processed-gene-0.8-mRNA-1_1&gene=snap_masked-flattened_line_198-processed-gene-0.8&CDS=1-2256
3420	OG0003420	YOR144C	augustus_masked-flattened_line_138-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_138-processed-gene-0.8&CDS=1-2898
3421	OG0003421	YOR148C	snap_masked-flattened_line_138-processed-gene-0.57-mRNA-1_1&gene=snap_masked-flattened_line_138-processed-gene-0.57&CDS=1-681
3422	OG0003422	YOR149C	snap_masked-flattened_line_134-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_134-processed-gene-0.78&CDS=1-1452
3423	OG0003423	YOR150W	snap_masked-flattened_line_134-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_134-processed-gene-0.81&CDS=1-510
3424	OG0003424	YOR151C	snap_masked-flattened_line_134-processed-gene-0.71-mRNA-1_1&gene=snap_masked-flattened_line_134-processed-gene-0.71&CDS=1-3648
3425	OG0003425	YOR154W	snap_masked-flattened_line_102-processed-gene-0.101-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.101&CDS=1-1872
3426	OG0003426	YOR155C	maker-flattened_line_134-augustus-gene-0.64-mRNA-1_1&gene=maker-flattened_line_134-augustus-gene-0.64&CDS=1-1251
3427	OG0003427	YOR157C	snap_masked-flattened_line_3-processed-gene-4.24-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-4.24&CDS=1-807
3428	OG0003428	YOR158W	snap_masked-flattened_line_3-processed-gene-4.48-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-4.48&CDS=1-867
3429	OG0003429	YOR159C	maker-flattened_line_134-snap-gene-0.31-mRNA-1_1&gene=maker-flattened_line_134-snap-gene-0.31&CDS=1-264
3430	OG0003430	YOR160W	snap_masked-flattened_line_134-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_134-processed-gene-0.88&CDS=1-2793
3431	OG0003431	YOR161C	snap_masked-flattened_line_134-processed-gene-0.72-mRNA-1_1&gene=snap_masked-flattened_line_134-processed-gene-0.72&CDS=1-1524
3432	OG0003432	YOR163W	snap_masked-flattened_line_10-processed-gene-2.235-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.235&CDS=1-546
3433	OG0003433	YOR164C	snap_masked-flattened_line_10-processed-gene-2.199-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.199&CDS=1-942
3434	OG0003434	YOR165W	snap_masked-flattened_line_10-processed-gene-2.200-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.200&CDS=1-2346
3435	OG0003435	YOR166C	snap_masked-flattened_line_10-processed-gene-2.236-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.236&CDS=1-1503
3436	OG0003436	YOR168W	snap_masked-flattened_line_10-processed-gene-2.239-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.239&CDS=1-2412
3437	OG0003437	YOR174W	genemark-flattened_line_22-processed-gene-1.166-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.166&CDS=1-807
3438	OG0003438	YOR175C	snap_masked-flattened_line_22-processed-gene-1.212-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.212&CDS=1-1749
3439	OG0003439	YOR176W	augustus_masked-flattened_line_22-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.71&CDS=1-1161
3440	OG0003440	YOR181W	augustus_masked-flattened_line_58-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.55&CDS=1-2109
3441	OG0003441	YOR184W	snap_masked-flattened_line_184-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_184-processed-gene-0.25&CDS=1-1155
3442	OG0003442	YOR187W	maker-flattened_line_118-snap-gene-0.68-mRNA-1_1&gene=maker-flattened_line_118-snap-gene-0.68&CDS=1-2988
3443	OG0003443	YOR188W	snap_masked-flattened_line_42-processed-gene-1.42-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-1.42&CDS=1-4533
3444	OG0003444	YOR191W	snap_masked-flattened_line_62-processed-gene-0.110-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.110&CDS=1-3390
3445	OG0003445	YOR194C	snap_masked-flattened_line_130-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_130-processed-gene-0.45&CDS=1-576
3446	OG0003446	YOR195W	snap_masked-flattened_line_130-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_130-processed-gene-0.58&CDS=1-2730
