	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034681_Blastobotrys_americana
2488	OG0002488	YMR019W	snap_masked-flattened_line_20-processed-gene-2.176-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.176&CDS=1-2346
2489	OG0002489	YMR022W	snap_masked-flattened_line_6-processed-gene-2.90-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.90&CDS=1-504
2490	OG0002490	YMR023C	augustus_masked-flattened_line_38-processed-gene-1.199-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.199&CDS=1-1587
2491	OG0002491	YMR024W	snap_masked-flattened_line_8-processed-gene-0.44-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.44&CDS=1-918
2492	OG0002492	YMR026C	snap_masked-flattened_line_6-processed-gene-4.156-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-4.156&CDS=1-1191
2493	OG0002493	YMR027W	snap_masked-flattened_line_26-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.63&CDS=1-1374
2494	OG0002494	YMR028W	snap_masked-flattened_line_26-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.49&CDS=1-1131
2495	OG0002495	YMR032W	snap_masked-flattened_line_100-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_100-processed-gene-0.40&CDS=1-2955
2496	OG0002496	YMR033W	snap_masked-flattened_line_20-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.59&CDS=1-1392
2497	OG0002497	YMR035W	snap_masked-flattened_line_20-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.60&CDS=1-513
2498	OG0002498	YMR036C	snap_masked-flattened_line_20-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.56&CDS=1-1362
2499	OG0002499	YMR038C	snap_masked-flattened_line_12-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.33&CDS=1-687
2500	OG0002500	YMR039C	maker-flattened_line_20-augustus-gene-2.224-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-2.224&CDS=1-324
2501	OG0002501	YMR043W	snap_masked-flattened_line_26-processed-gene-1.146-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.146&CDS=1-780
2502	OG0002502	YMR048W	snap_masked-flattened_line_0-processed-gene-1.86-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.86&CDS=1-789
2503	OG0002503	YMR049C	snap_masked-flattened_line_4-processed-gene-2.130-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.130&CDS=1-2388
2504	OG0002504	YMR055C	snap_masked-flattened_line_32-processed-gene-1.70-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.70&CDS=1-951
2505	OG0002505	YMR059W	snap_masked-flattened_line_98-processed-gene-0.92-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.92&CDS=1-327
2506	OG0002506	YMR060C	snap_masked-flattened_line_98-processed-gene-0.75-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.75&CDS=1-948
2507	OG0002507	YMR061W	augustus_masked-flattened_line_98-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.27&CDS=1-2274
2508	OG0002508	YMR062C	snap_masked-flattened_line_84-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_84-processed-gene-0.67&CDS=1-1323
2509	OG0002509	YMR063W	snap_masked-flattened_line_100-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_100-processed-gene-0.48&CDS=1-1851
2510	OG0002510	YMR065W	augustus_masked-flattened_line_6-processed-gene-4.262-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.262&CDS=1-834
2511	OG0002511	YMR066W	augustus_masked-flattened_line_84-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.104&CDS=1-2289
2512	OG0002512	YMR067C	maker-flattened_line_26-augustus-gene-0.36-mRNA-1_1&gene=maker-flattened_line_26-augustus-gene-0.36&CDS=1-1566
2513	OG0002513	YMR068W	snap_masked-flattened_line_0-processed-gene-4.23-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.23&CDS=1-1191
2514	OG0002514	YMR071C	maker-flattened_line_18-snap-gene-0.136-mRNA-1_1&gene=maker-flattened_line_18-snap-gene-0.136&CDS=1-456
2515	OG0002515	YMR074C	snap_masked-flattened_line_72-processed-gene-0.141-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.141&CDS=1-444
2516	OG0002516	YMR075W	snap_masked-flattened_line_84-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_84-processed-gene-0.47&CDS=1-2814
2517	OG0002517	YMR076C	augustus_masked-flattened_line_84-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.109&CDS=1-3756
2518	OG0002518	YMR077C	snap_masked-flattened_line_70-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.28&CDS=1-657
2519	OG0002519	YMR078C	snap_masked-flattened_line_42-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.27&CDS=1-2592
2520	OG0002520	YMR079W	genemark-flattened_line_68-processed-gene-0.116-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.116&CDS=1-1050
2521	OG0002521	YMR080C	snap_masked-flattened_line_6-processed-gene-0.12-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.12&CDS=1-3009
2522	OG0002522	YMR083W	snap_masked-flattened_line_60-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.38&CDS=1-1044
2523	OG0002523	YMR090W	snap_masked-flattened_line_12-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.23&CDS=1-642
2524	OG0002524	YMR091C	snap_masked-flattened_line_6-processed-gene-3.73-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.73&CDS=1-1404
2525	OG0002525	YMR092C	maker-flattened_line_24-snap-gene-1.92-mRNA-1_1&gene=maker-flattened_line_24-snap-gene-1.92&CDS=1-1815
2526	OG0002526	YMR093W	snap_masked-flattened_line_24-processed-gene-1.12-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.12&CDS=1-1518
2527	OG0002527	YMR097C	snap_masked-flattened_line_6-processed-gene-4.177-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-4.177&CDS=1-969
2528	OG0002528	YMR098C	snap_masked-flattened_line_24-processed-gene-1.13-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.13&CDS=1-2340
2529	OG0002529	YMR099C	snap_masked-flattened_line_72-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.78&CDS=1-852
2530	OG0002530	YMR100W	maker-flattened_line_16-snap-gene-1.150-mRNA-1_1&gene=maker-flattened_line_16-snap-gene-1.150&CDS=1-1815
2531	OG0002531	YMR105C	snap_masked-flattened_line_24-processed-gene-1.4-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.4&CDS=1-1668
2532	OG0002532	YMR106C	augustus_masked-flattened_line_24-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.102&CDS=1-2283
2533	OG0002533	YMR108W	snap_masked-flattened_line_44-processed-gene-1.71-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-1.71&CDS=1-2070
2534	OG0002534	YMR109W	snap_masked-flattened_line_24-processed-gene-1.21-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.21&CDS=1-3771
2535	OG0002535	YMR114C	snap_masked-flattened_line_38-processed-gene-0.20-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.20&CDS=1-1005
2536	OG0002536	YMR116C	maker-flattened_line_38-snap-gene-0.106-mRNA-1_1&gene=maker-flattened_line_38-snap-gene-0.106&CDS=1-957
2537	OG0002537	YMR117C	snap_masked-flattened_line_24-processed-gene-1.7-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.7&CDS=1-600
2538	OG0002538	YMR120C	maker-flattened_line_2-snap-gene-1.144-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-1.144&CDS=1-1770
2539	OG0002539	YMR121C	snap_masked-flattened_line_2-processed-gene-1.71-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.71&CDS=1-609
2540	OG0002540	YMR123W	snap_masked-flattened_line_20-processed-gene-1.9-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.9&CDS=1-384
2541	OG0002541	YMR125W	snap_masked-flattened_line_16-processed-gene-2.133-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-2.133&CDS=1-2553
2542	OG0002542	YMR126C	snap_masked-flattened_line_32-processed-gene-1.81-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.81&CDS=1-975
2543	OG0002543	YMR127C	snap_masked-flattened_line_98-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.74&CDS=1-1062
2544	OG0002544	YMR128W	snap_masked-flattened_line_98-processed-gene-0.90-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.90&CDS=1-3714
2545	OG0002545	YMR129W	snap_masked-flattened_line_98-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.70&CDS=1-3738
2546	OG0002546	YMR130W	augustus_masked-flattened_line_32-processed-gene-1.231-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.231&CDS=1-843
2547	OG0002547	YMR131C	snap_masked-flattened_line_14-processed-gene-1.45-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.45&CDS=1-1554
2548	OG0002548	YMR132C	genemark-flattened_line_70-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.89&CDS=1-651
2549	OG0002549	YMR137C	maker-flattened_line_32-snap-gene-1.1-mRNA-1_1&gene=maker-flattened_line_32-snap-gene-1.1&CDS=1-1665
2550	OG0002550	YMR139W	snap_masked-flattened_line_24-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.83&CDS=1-1152
2551	OG0002551	YMR140W	maker-flattened_line_60-snap-gene-0.3-mRNA-1_1&gene=maker-flattened_line_60-snap-gene-0.3&CDS=1-2151
2552	OG0002552	YMR146C	snap_masked-flattened_line_6-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.25&CDS=1-993
2553	OG0002553	YMR149W	genemark-flattened_line_18-processed-gene-1.93-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.93&CDS=1-822
2554	OG0002554	YMR150C	snap_masked-flattened_line_18-processed-gene-1.16-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.16&CDS=1-489
2555	OG0002555	YMR156C	snap_masked-flattened_line_60-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.11&CDS=1-828
2556	OG0002556	YMR158W	snap_masked-flattened_line_18-processed-gene-0.62-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.62&CDS=1-468
2557	OG0002557	YMR161W	snap_masked-flattened_line_82-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.47&CDS=1-1050
2558	OG0002558	YMR162C	snap_masked-flattened_line_46-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.38&CDS=1-5271
2559	OG0002559	YMR165C	snap_masked-flattened_line_14-processed-gene-2.82-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-2.82&CDS=1-2220
2560	OG0002560	YMR166C	snap_masked-flattened_line_60-processed-gene-0.26-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.26&CDS=1-1089
2561	OG0002561	YMR167W	snap_masked-flattened_line_60-processed-gene-0.64-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.64&CDS=1-2259
2562	OG0002562	YMR171C	snap_masked-flattened_line_40-processed-gene-1.109-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-1.109&CDS=1-1608
2563	OG0002563	YMR178W	snap_masked-flattened_line_18-processed-gene-2.53-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-2.53&CDS=1-828
2564	OG0002564	YMR185W	snap_masked-flattened_line_6-processed-gene-2.89-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.89&CDS=1-2820
2565	OG0002565	YMR186W	snap_masked-flattened_line_6-processed-gene-2.88-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.88&CDS=1-2100
2566	OG0002566	YMR188C	snap_masked-flattened_line_92-processed-gene-0.34-mRNA-1_1&gene=snap_masked-flattened_line_92-processed-gene-0.34&CDS=1-711
2567	OG0002567	YMR189W	snap_masked-flattened_line_86-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_86-processed-gene-0.5&CDS=1-3000
2568	OG0002568	YMR190C	snap_masked-flattened_line_32-processed-gene-0.87-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.87&CDS=1-3597
2569	OG0002569	YMR193W	snap_masked-flattened_line_32-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.83&CDS=1-807
2570	OG0002570	YMR194C-B	maker-flattened_line_86-snap-gene-0.75-mRNA-1_1&gene=maker-flattened_line_86-snap-gene-0.75&CDS=1-204
2571	OG0002571	YMR196W	snap_masked-flattened_line_4-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.6&CDS=1-3066
2572	OG0002572	YMR197C	maker-flattened_line_4-snap-gene-0.85-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-0.85&CDS=1-678
2573	OG0002573	YMR200W	snap_masked-flattened_line_46-processed-gene-1.117-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-1.117&CDS=1-723
2574	OG0002574	YMR201C	snap_masked-flattened_line_96-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.48&CDS=1-969
2575	OG0002575	YMR202W	augustus_masked-flattened_line_40-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.112&CDS=1-4017
2576	OG0002576	YMR203W	snap_masked-flattened_line_10-processed-gene-2.89-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.89&CDS=1-1137
2577	OG0002577	YMR205C	snap_masked-flattened_line_30-processed-gene-1.71-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-1.71&CDS=1-2946
2578	OG0002578	YMR208W	snap_masked-flattened_line_4-processed-gene-3.6-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.6&CDS=1-1170
2579	OG0002579	YMR211W	snap_masked-flattened_line_34-processed-gene-1.87-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.87&CDS=1-1659
2580	OG0002580	YMR212C	snap_masked-flattened_line_34-processed-gene-1.89-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.89&CDS=1-2898
2581	OG0002581	YMR213W	snap_masked-flattened_line_34-processed-gene-1.121-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.121&CDS=1-2322
2582	OG0002582	YMR214W	snap_masked-flattened_line_34-processed-gene-1.119-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.119&CDS=1-1101
2583	OG0002583	YMR215W	genemark-flattened_line_56-processed-gene-0.114-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.114&CDS=1-1452
2584	OG0002584	YMR216C	snap_masked-flattened_line_56-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.56&CDS=1-1932
2585	OG0002585	YMR217W	snap_masked-flattened_line_4-processed-gene-3.29-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.29&CDS=1-1578
2586	OG0002586	YMR218C	snap_masked-flattened_line_80-processed-gene-0.124-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.124&CDS=1-3390
2587	OG0002587	YMR220W	snap_masked-flattened_line_68-processed-gene-0.148-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.148&CDS=1-1320
2588	OG0002588	YMR221C	maker-flattened_line_24-snap-gene-2.2-mRNA-1_1&gene=maker-flattened_line_24-snap-gene-2.2&CDS=1-1722
2589	OG0002589	YMR223W	snap_masked-flattened_line_22-processed-gene-2.43-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.43&CDS=1-1404
2590	OG0002590	YMR224C	genemark-flattened_line_4-processed-gene-4.76-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.76&CDS=1-2076
2591	OG0002591	YMR225C	maker-flattened_line_38-snap-gene-1.1-mRNA-1_1&gene=maker-flattened_line_38-snap-gene-1.1&CDS=1-291
2592	OG0002592	YMR226C	snap_masked-flattened_line_74-processed-gene-0.62-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.62&CDS=1-813
2593	OG0002593	YMR227C	snap_masked-flattened_line_0-processed-gene-5.10-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.10&CDS=1-1659
2594	OG0002594	YMR228W	snap_masked-flattened_line_0-processed-gene-5.27-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-5.27&CDS=1-993
2595	OG0002595	YMR229C	maker-flattened_line_0-snap-gene-3.49-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-3.49&CDS=1-5277
2596	OG0002596	YMR231W	snap_masked-flattened_line_40-processed-gene-1.79-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-1.79&CDS=1-3003
2597	OG0002597	YMR233W	snap_masked-flattened_line_58-processed-gene-0.234-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.234&CDS=1-852
2598	OG0002598	YMR234W	snap_masked-flattened_line_8-processed-gene-3.147-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-3.147&CDS=1-762
2599	OG0002599	YMR235C	snap_masked-flattened_line_66-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.70&CDS=1-1218
2600	OG0002600	YMR236W	snap_masked-flattened_line_10-processed-gene-3.63-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-3.63&CDS=1-534
2601	OG0002601	YMR239C	snap_masked-flattened_line_2-processed-gene-0.120-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.120&CDS=1-1419
2602	OG0002602	YMR240C	snap_masked-flattened_line_2-processed-gene-0.121-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.121&CDS=1-1776
2603	OG0002603	YMR241W	maker-flattened_line_60-snap-gene-0.5-mRNA-1_1&gene=maker-flattened_line_60-snap-gene-0.5&CDS=1-912
2604	OG0002604	YMR244C-A	snap_masked-flattened_line_52-processed-gene-0.198-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.198&CDS=1-309
2605	OG0002605	YMR244W	snap_masked-flattened_line_60-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.23&CDS=1-1317
2606	OG0002606	YMR247C	snap_masked-flattened_line_4-processed-gene-2.134-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.134&CDS=1-4869
2607	OG0002607	YMR250W	snap_masked-flattened_line_10-processed-gene-1.61-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.61&CDS=1-1605
2608	OG0002608	YMR259C	snap_masked-flattened_line_22-processed-gene-2.24-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.24&CDS=1-4284
2609	OG0002609	YMR260C	snap_masked-flattened_line_22-processed-gene-2.20-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.20&CDS=1-459
2610	OG0002610	YMR262W	snap_masked-flattened_line_22-processed-gene-2.53-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.53&CDS=1-921
2611	OG0002611	YMR263W	snap_masked-flattened_line_2-processed-gene-2.118-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.118&CDS=1-429
2612	OG0002612	YMR265C	augustus_masked-flattened_line_2-processed-gene-3.95-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.95&CDS=1-1413
2613	OG0002613	YMR266W	snap_masked-flattened_line_12-processed-gene-2.16-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.16&CDS=1-2622
2614	OG0002614	YMR268C	snap_masked-flattened_line_14-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.85&CDS=1-2841
2615	OG0002615	YMR269W	snap_masked-flattened_line_14-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.60&CDS=1-654
2616	OG0002616	YMR272C	snap_masked-flattened_line_30-processed-gene-2.74-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-2.74&CDS=1-1125
2617	OG0002617	YMR274C	snap_masked-flattened_line_4-processed-gene-5.169-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-5.169&CDS=1-753
2618	OG0002618	YMR276W	snap_masked-flattened_line_4-processed-gene-4.12-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-4.12&CDS=1-1179
2619	OG0002619	YMR277W	snap_masked-flattened_line_4-processed-gene-3.50-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.50&CDS=1-2517
2620	OG0002620	YMR278W	maker-flattened_line_4-snap-gene-3.155-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-3.155&CDS=1-1770
2621	OG0002621	YMR280C	snap_masked-flattened_line_34-processed-gene-1.110-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.110&CDS=1-2568
2622	OG0002622	YMR281W	snap_masked-flattened_line_96-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.56&CDS=1-789
2623	OG0002623	YMR283C	snap_masked-flattened_line_96-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.40&CDS=1-1563
2624	OG0002624	YMR284W	snap_masked-flattened_line_24-processed-gene-0.106-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.106&CDS=1-1902
2625	OG0002625	YMR286W	snap_masked-flattened_line_24-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.88&CDS=1-255
2626	OG0002626	YMR287C	snap_masked-flattened_line_10-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.39&CDS=1-2805
2627	OG0002627	YMR288W	snap_masked-flattened_line_74-processed-gene-0.99-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.99&CDS=1-3567
2628	OG0002628	YMR289W	snap_masked-flattened_line_12-processed-gene-0.15-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.15&CDS=1-990
2629	OG0002629	YMR290C	snap_masked-flattened_line_6-processed-gene-4.176-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-4.176&CDS=1-1782
