	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035335_Candida_blattae
2757	OG0002757	YNL088W	maker-NODE_18_length_249748_cov_39.5055_ID_3535-augustus-gene-1.4-mRNA-1_1&gene=maker-NODE_18_length_249748_cov_39.5055_ID_3535-augustus-gene-1.4&CDS=1-5163
2758	OG0002758	YNL090W	augustus_masked-NODE_10_length_474837_cov_29.3071_ID_2645-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_10_length_474837_cov_29.3071_ID_2645-processed-gene-1.134&CDS=1-561
2759	OG0002759	YNL092W	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-3.73-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-3.73&CDS=1-1194
2760	OG0002760	YNL094W	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-3.90&CDS=1-2055
2761	OG0002761	YNL097C	augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-1.14&CDS=1-996
2762	OG0002762	YNL099C	augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-1.16&CDS=1-594
2763	OG0002763	YNL102W	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-3.56-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-3.56&CDS=1-4305
2764	OG0002764	YNL103W	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.70&CDS=1-1137
2765	OG0002765	YNL107W	augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-NODE_14_length_397710_cov_34.1435_ID_3013-processed-gene-2.155&CDS=1-657
2766	OG0002766	YNL110C	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-1.83&CDS=1-675
2767	OG0002767	YNL113W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-0.23&CDS=1-375
2768	OG0002768	YNL115C	augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.92&CDS=1-1638
2769	OG0002769	YNL118C	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-4.6-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-4.6&CDS=1-2430
2770	OG0002770	YNL119W	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-2.169-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-2.169&CDS=1-1290
2771	OG0002771	YNL123W	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-8.31-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-8.31&CDS=1-2910
2772	OG0002772	YNL125C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-4.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-4.9&CDS=1-1635
2773	OG0002773	YNL126W	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.41-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-3.41&CDS=1-2502
2774	OG0002774	YNL127W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.55-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.55&CDS=1-2586
2775	OG0002775	YNL129W	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-2.143-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-2.143&CDS=1-717
2776	OG0002776	YNL131W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.56-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.56&CDS=1-435
2777	OG0002777	YNL132W	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-2.122&CDS=1-3102
2778	OG0002778	YNL135C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.58-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.58&CDS=1-336
2779	OG0002779	YNL136W	snap_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-8.130-mRNA-1_1&gene=snap_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-8.130&CDS=1-849
2780	OG0002780	YNL137C	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-2.135&CDS=1-2061
2781	OG0002781	YNL138W	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-2.133&CDS=1-1608
2782	OG0002782	YNL138W-A	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-2.38&CDS=1-243
2783	OG0002783	YNL139C	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-2.68&CDS=1-4827
2784	OG0002784	YNL141W	augustus_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-NODE_12_length_454146_cov_27.2292_ID_2576-processed-gene-3.105&CDS=1-1065
2785	OG0002785	YNL142W	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.98&CDS=1-1518
2786	OG0002786	YNL147W	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.11&CDS=1-420
2787	OG0002787	YNL148C	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.32&CDS=1-849
2788	OG0002788	YNL149C	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.31&CDS=1-393
2789	OG0002789	YNL151C	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.10&CDS=1-645
2790	OG0002790	YNL152W	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-1.28&CDS=1-1527
2791	OG0002791	YNL153C	augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_13_length_453517_cov_27.615_ID_2499-processed-gene-2.116&CDS=1-387
2792	OG0002792	YNL155W	augustus_masked-NODE_18_length_249748_cov_39.5055_ID_3535-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_18_length_249748_cov_39.5055_ID_3535-processed-gene-1.116&CDS=1-813
2793	OG0002793	YNL161W	augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-3.44-mRNA-1_1&gene=augustus_masked-NODE_9_length_485867_cov_26.3769_ID_2296-processed-gene-3.44&CDS=1-2172
2794	OG0002794	YNL163C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-9.118-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-9.118&CDS=1-3126
2795	OG0002795	YNL167C	snap_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-6.18-mRNA-1_1&gene=snap_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-6.18&CDS=1-1887
2796	OG0002796	YNL168C	augustus_masked-NODE_10_length_474837_cov_29.3071_ID_2645-processed-gene-3.154-mRNA-1_1&gene=augustus_masked-NODE_10_length_474837_cov_29.3071_ID_2645-processed-gene-3.154&CDS=1-693
2797	OG0002797	YNL169C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-7.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-7.11&CDS=1-1806
2798	OG0002798	YNL172W	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-7.10-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-7.10&CDS=1-4647
2799	OG0002799	YNL175C	augustus_masked-NODE_23_length_123186_cov_28.3538_ID_3507-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_23_length_123186_cov_28.3538_ID_3507-processed-gene-0.17&CDS=1-1236
2800	OG0002800	YNL177C	maker-NODE_28_length_58250_cov_27.2967_ID_4040-snap-gene-0.84-mRNA-1_1&gene=maker-NODE_28_length_58250_cov_27.2967_ID_4040-snap-gene-0.84&CDS=1-1086
2801	OG0002801	YNL178W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.76-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.76&CDS=1-723
2802	OG0002802	YNL181W	augustus_masked-NODE_28_length_58250_cov_27.2967_ID_4040-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_28_length_58250_cov_27.2967_ID_4040-processed-gene-0.62&CDS=1-1326
2803	OG0002803	YNL182C	augustus_masked-NODE_28_length_58250_cov_27.2967_ID_4040-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_28_length_58250_cov_27.2967_ID_4040-processed-gene-0.78&CDS=1-1398
2804	OG0002804	YNL185C	augustus_masked-NODE_28_length_58250_cov_27.2967_ID_4040-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_28_length_58250_cov_27.2967_ID_4040-processed-gene-0.79&CDS=1-429
2805	OG0002805	YNL186W	snap_masked-NODE_28_length_58250_cov_27.2967_ID_4040-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_28_length_58250_cov_27.2967_ID_4040-processed-gene-0.33&CDS=1-1956
2806	OG0002806	YNL189W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-4.46-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-4.46&CDS=1-1638
2807	OG0002807	YNL191W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-2.78&CDS=1-1056
2808	OG0002808	YNL193W	augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-NODE_6_length_640593_cov_32.5732_ID_2678-processed-gene-2.148&CDS=1-1569
2809	OG0002809	YNL200C	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-3.73-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-3.73&CDS=1-720
2810	OG0002810	YNL202W	augustus_masked-NODE_17_length_271379_cov_43.2709_ID_2853-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_17_length_271379_cov_43.2709_ID_2853-processed-gene-0.62&CDS=1-858
2811	OG0002811	YNL206C	augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.94&CDS=1-1389
2812	OG0002812	YNL207W	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-4.5-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-4.5&CDS=1-1260
2813	OG0002813	YNL208W	maker-NODE_16_length_337202_cov_27.1157_ID_2786-snap-gene-2.173-mRNA-1_1&gene=maker-NODE_16_length_337202_cov_27.1157_ID_2786-snap-gene-2.173&CDS=1-612
2814	OG0002814	YNL211C	snap_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.25&CDS=1-237
2815	OG0002815	YNL212W	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.51&CDS=1-2439
2816	OG0002816	YNL213C	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.69&CDS=1-564
2817	OG0002817	YNL216W	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-1.91&CDS=1-1878
2818	OG0002818	YNL217W	snap_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-1.137&CDS=1-1212
2819	OG0002819	YNL218W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.89-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.89&CDS=1-2265
2820	OG0002820	YNL219C	augustus_masked-NODE_19_length_208729_cov_44.5132_ID_3335-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_19_length_208729_cov_44.5132_ID_3335-processed-gene-0.64&CDS=1-1785
2821	OG0002821	YNL220W	augustus_masked-NODE_19_length_208729_cov_44.5132_ID_3335-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_19_length_208729_cov_44.5132_ID_3335-processed-gene-0.65&CDS=1-1281
2822	OG0002822	YNL222W	augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.95&CDS=1-4401
2823	OG0002823	YNL224C	augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.53&CDS=1-2241
2824	OG0002824	YNL227C	augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_20_length_196270_cov_28.7591_ID_3288-processed-gene-0.96&CDS=1-1740
2825	OG0002825	YNL229C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-6.66-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-6.66&CDS=1-933
2826	OG0002826	YNL232W	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-5.86-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-5.86&CDS=1-927
2827	OG0002827	YNL233W	snap_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-5.144-mRNA-1_1&gene=snap_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-5.144&CDS=1-3942
2828	OG0002828	YNL234W	snap_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-5.143-mRNA-1_1&gene=snap_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-5.143&CDS=1-1047
2829	OG0002829	YNL236W	augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-2.62&CDS=1-2961
2830	OG0002830	YNL237W	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.79&CDS=1-1317
2831	OG0002831	YNL238W	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.62&CDS=1-2622
2832	OG0002832	YNL239W	augustus_masked-NODE_15_length_350024_cov_36.6439_ID_2747-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_15_length_350024_cov_36.6439_ID_2747-processed-gene-2.132&CDS=1-1362
2833	OG0002833	YNL240C	augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_2_length_909348_cov_30.7933_ID_2051-processed-gene-1.64&CDS=1-1587
2834	OG0002834	YNL241C	augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-NODE_11_length_474763_cov_25.8552_ID_2814-processed-gene-1.63&CDS=1-1506
2835	OG0002835	YNL242W	snap_masked-NODE_15_length_350024_cov_36.6439_ID_2747-processed-gene-2.24-mRNA-1_1&gene=snap_masked-NODE_15_length_350024_cov_36.6439_ID_2747-processed-gene-2.24&CDS=1-5547
2836	OG0002836	YNL243W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.78-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-6.78&CDS=1-3081
2837	OG0002837	YNL244C	maker-NODE_24_length_106215_cov_26.9524_ID_3705-augustus-gene-0.52-mRNA-1_1&gene=maker-NODE_24_length_106215_cov_26.9524_ID_3705-augustus-gene-0.52&CDS=1-327
2838	OG0002838	YNL245C	augustus_masked-NODE_24_length_106215_cov_26.9524_ID_3705-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_24_length_106215_cov_26.9524_ID_3705-processed-gene-0.115&CDS=1-471
2839	OG0002839	YNL246W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-2.63&CDS=1-756
2840	OG0002840	YNL247W	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-0.36&CDS=1-2289
2841	OG0002841	YNL248C	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-2.64&CDS=1-1230
2842	OG0002842	YNL250W	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-0.24&CDS=1-7512
2843	OG0002843	YNL251C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.41&CDS=1-2130
2844	OG0002844	YNL252C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.21&CDS=1-795
2845	OG0002845	YNL253W	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-2.22&CDS=1-984
2846	OG0002846	YNL256W	maker-NODE_14_length_397710_cov_34.1435_ID_3013-augustus-gene-0.88-mRNA-1_1&gene=maker-NODE_14_length_397710_cov_34.1435_ID_3013-augustus-gene-0.88&CDS=1-3144
2847	OG0002847	YNL258C	snap_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.29-mRNA-1_1&gene=snap_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.29&CDS=1-2127
2848	OG0002848	YNL259C	augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.54-mRNA-1_1&gene=augustus_masked-NODE_1_length_1351318_cov_29.0491_ID_2023-processed-gene-11.54&CDS=1-219
2849	OG0002849	YNL260C	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.122&CDS=1-429
2850	OG0002850	YNL261W	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.123&CDS=1-1410
2851	OG0002851	YNL262W	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.124&CDS=1-6666
2852	OG0002852	YNL263C	augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-0.125&CDS=1-1074
2853	OG0002853	YNL265C	snap_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_3_length_893695_cov_26.8378_ID_8204-processed-gene-1.125&CDS=1-753
2854	OG0002854	YNL267W	maker-NODE_4_length_726266_cov_33.6337_ID_2327-augustus-gene-5.2-mRNA-1_1&gene=maker-NODE_4_length_726266_cov_33.6337_ID_2327-augustus-gene-5.2&CDS=1-4050
2855	OG0002855	YNL271C	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-0.51&CDS=1-5412
2856	OG0002856	YNL272C	augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_7_length_612663_cov_27.8656_ID_2531-processed-gene-0.52&CDS=1-1818
2857	OG0002857	YNL273W	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-1.46&CDS=1-3759
2858	OG0002858	YNL275W	augustus_masked-NODE_29_length_46728_cov_25.4594_ID_4131-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_29_length_46728_cov_25.4594_ID_4131-processed-gene-0.46&CDS=1-1644
2859	OG0002859	YNL277W	snap_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_16_length_337202_cov_27.1157_ID_2786-processed-gene-1.45&CDS=1-1314
2860	OG0002860	YNL279W	snap_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.115-mRNA-1_1&gene=snap_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-5.115&CDS=1-2553
2861	OG0002861	YNL280C	augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.112-mRNA-1_1&gene=augustus_masked-NODE_5_length_718965_cov_37.0908_ID_2110-processed-gene-6.112&CDS=1-1323
2862	OG0002862	YNL282W	augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_4_length_726266_cov_33.6337_ID_2327-processed-gene-1.75&CDS=1-867
2863	OG0002863	YNL284C	augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-5.75-mRNA-1_1&gene=augustus_masked-NODE_8_length_611220_cov_33.3382_ID_3073-processed-gene-5.75&CDS=1-837
