	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035689_Candida_mycetangii
2796	OG0002796	YMR106C	maker-NODE_1_length_1846036_cov_27.8053_ID_2084-snap-gene-3.115-mRNA-1_1&gene=maker-NODE_1_length_1846036_cov_27.8053_ID_2084-snap-gene-3.115&CDS=1-1830
2797	OG0002797	YMR108W	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-1.76&CDS=1-2025
2798	OG0002798	YMR109W	genemark-NODE_11_length_448003_cov_30.8281_ID_1903-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_11_length_448003_cov_30.8281_ID_1903-processed-gene-0.111&CDS=1-3606
2799	OG0002799	YMR110C	genemark-NODE_12_length_421088_cov_34.1689_ID_4172-processed-gene-2.38-mRNA-1_1&gene=genemark-NODE_12_length_421088_cov_34.1689_ID_4172-processed-gene-2.38&CDS=1-1563
2800	OG0002800	YMR112C	genemark-NODE_12_length_421088_cov_34.1689_ID_4172-processed-gene-2.21-mRNA-1_1&gene=genemark-NODE_12_length_421088_cov_34.1689_ID_4172-processed-gene-2.21&CDS=1-402
2801	OG0002801	YMR113W	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-6.114-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-6.114&CDS=1-1317
2802	OG0002802	YMR114C	genemark-NODE_12_length_421088_cov_34.1689_ID_4172-processed-gene-2.18-mRNA-1_1&gene=genemark-NODE_12_length_421088_cov_34.1689_ID_4172-processed-gene-2.18&CDS=1-927
2803	OG0002803	YMR116C	genemark-NODE_12_length_421088_cov_34.1689_ID_4172-processed-gene-2.37-mRNA-1_1&gene=genemark-NODE_12_length_421088_cov_34.1689_ID_4172-processed-gene-2.37&CDS=1-942
2804	OG0002804	YMR117C	genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-0.32&CDS=1-588
2805	OG0002805	YMR120C	genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-0.15&CDS=1-1770
2806	OG0002806	YMR123W	genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-0.12&CDS=1-321
2807	OG0002807	YMR125W	genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-0.33&CDS=1-2496
2808	OG0002808	YMR126C	snap_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.211-mRNA-1_1&gene=snap_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.211&CDS=1-1017
2809	OG0002809	YMR127C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.129-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.129&CDS=1-936
2810	OG0002810	YMR128W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.157-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.157&CDS=1-3741
2811	OG0002811	YMR129W	snap_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.236-mRNA-1_1&gene=snap_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.236&CDS=1-3864
2812	OG0002812	YMR130W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.162-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-17.162&CDS=1-831
2813	OG0002813	YMR131C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.62-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.62&CDS=1-1488
2814	OG0002814	YMR132C	genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-0.18&CDS=1-714
2815	OG0002815	YMR134W	snap_masked-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-1.252-mRNA-1_1&gene=snap_masked-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-1.252&CDS=1-537
2816	OG0002816	YMR135C	genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-1.30&CDS=1-804
2817	OG0002817	YMR137C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-10.124-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-10.124&CDS=1-1530
2818	OG0002818	YMR138W	snap_masked-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-10.11-mRNA-1_1&gene=snap_masked-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-10.11&CDS=1-543
2819	OG0002819	YMR139W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.89-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.89&CDS=1-963
2820	OG0002820	YMR140W	genemark-NODE_11_length_448003_cov_30.8281_ID_1903-processed-gene-3.157-mRNA-1_1&gene=genemark-NODE_11_length_448003_cov_30.8281_ID_1903-processed-gene-3.157&CDS=1-1251
2821	OG0002821	YMR145C	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-5.157-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-5.157&CDS=1-1608
2822	OG0002822	YMR146C	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-5.115-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-5.115&CDS=1-1026
2823	OG0002823	YMR149W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-7.97-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-7.97&CDS=1-804
2824	OG0002824	YMR153W	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-8.121-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-8.121&CDS=1-1359
2825	OG0002825	YMR154C	maker-NODE_3_length_1016736_cov_29.5442_ID_1801-snap-gene-8.134-mRNA-1_1&gene=maker-NODE_3_length_1016736_cov_29.5442_ID_1801-snap-gene-8.134&CDS=1-3129
2826	OG0002826	YMR156C	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-5.118-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-5.118&CDS=1-714
2827	OG0002827	YMR158W	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-5.161-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-5.161&CDS=1-468
2828	OG0002828	YMR159C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.116-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.116&CDS=1-546
2829	OG0002829	YMR161W	snap_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-5.132-mRNA-1_1&gene=snap_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-5.132&CDS=1-1014
2830	OG0002830	YMR162C	genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.111-mRNA-1_1&gene=genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.111&CDS=1-4641
2831	OG0002831	YMR163C	snap_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-5.131-mRNA-1_1&gene=snap_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-5.131&CDS=1-2127
2832	OG0002832	YMR164C	augustus_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-5.68-mRNA-1_1&gene=augustus_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-5.68&CDS=1-2124
2833	OG0002833	YMR165C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-16.84-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-16.84&CDS=1-2157
2834	OG0002834	YMR166C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-5.48-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-5.48&CDS=1-999
2835	OG0002835	YMR167W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-5.40-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-5.40&CDS=1-2154
2836	OG0002836	YMR171C	genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.112-mRNA-1_1&gene=genemark-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-2.112&CDS=1-1317
2837	OG0002837	YMR176W	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-7.141-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-7.141&CDS=1-4752
2838	OG0002838	YMR177W	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-7.140-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-7.140&CDS=1-1446
2839	OG0002839	YMR178W	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-5.76-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-5.76&CDS=1-810
2840	OG0002840	YMR179W	genemark-NODE_14_length_319563_cov_30.9459_ID_1873-processed-gene-2.15-mRNA-1_1&gene=genemark-NODE_14_length_319563_cov_30.9459_ID_1873-processed-gene-2.15&CDS=1-2133
2841	OG0002841	YMR185W	genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.151-mRNA-1_1&gene=genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-4.151&CDS=1-2787
2842	OG0002842	YMR188C	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-3.71-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-3.71&CDS=1-765
2843	OG0002843	YMR189W	snap_masked-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-2.35&CDS=1-3057
2844	OG0002844	YMR190C	snap_masked-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-2.36-mRNA-1_1&gene=snap_masked-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-2.36&CDS=1-4329
2845	OG0002845	YMR191W	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-2.81-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-2.81&CDS=1-1149
2846	OG0002846	YMR193W	maker-NODE_6_length_684522_cov_27.6258_ID_2038-snap-gene-2.112-mRNA-1_1&gene=maker-NODE_6_length_684522_cov_27.6258_ID_2038-snap-gene-2.112&CDS=1-1017
2847	OG0002847	YMR196W	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-2.35-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-2.35&CDS=1-3156
2848	OG0002848	YMR197C	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-2.15-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-2.15&CDS=1-660
2849	OG0002849	YMR200W	genemark-NODE_19_length_157684_cov_26.3241_ID_2499-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_19_length_157684_cov_26.3241_ID_2499-processed-gene-0.94&CDS=1-729
2850	OG0002850	YMR201C	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-2.10-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-2.10&CDS=1-1041
2851	OG0002851	YMR202W	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-3.89-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-3.89&CDS=1-648
2852	OG0002852	YMR203W	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-3.87-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-3.87&CDS=1-1158
2853	OG0002853	YMR208W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-7.85-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-7.85&CDS=1-1260
2854	OG0002854	YMR209C	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-7.104-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-7.104&CDS=1-2217
2855	OG0002855	YMR211W	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-1.106-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-1.106&CDS=1-1413
2856	OG0002856	YMR212C	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-1.126-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-1.126&CDS=1-2340
2857	OG0002857	YMR214W	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-1.105&CDS=1-1104
2858	OG0002858	YMR215W	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-6.103-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-6.103&CDS=1-1467
2859	OG0002859	YMR216C	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-5.150-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-5.150&CDS=1-1779
2860	OG0002860	YMR217W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-7.111-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-7.111&CDS=1-1578
2861	OG0002861	YMR218C	genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-1.82&CDS=1-3519
2862	OG0002862	YMR220W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-8.109-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-8.109&CDS=1-1350
2863	OG0002863	YMR221C	genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-1.62&CDS=1-1533
2864	OG0002864	YMR223W	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-3.56-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-3.56&CDS=1-1440
2865	OG0002865	YMR224C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-1.133-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-1.133&CDS=1-1950
2866	OG0002866	YMR225C	genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-1.75-mRNA-1_1&gene=genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-1.75&CDS=1-294
2867	OG0002867	YMR227C	genemark-NODE_17_length_199916_cov_36.786_ID_2328-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_17_length_199916_cov_36.786_ID_2328-processed-gene-0.96&CDS=1-1512
2868	OG0002868	YMR228W	augustus_masked-NODE_17_length_199916_cov_36.786_ID_2328-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-NODE_17_length_199916_cov_36.786_ID_2328-processed-gene-0.170&CDS=1-1917
2869	OG0002869	YMR229C	genemark-NODE_17_length_199916_cov_36.786_ID_2328-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_17_length_199916_cov_36.786_ID_2328-processed-gene-0.105&CDS=1-5145
2870	OG0002870	YMR231W	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-8.90-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-8.90&CDS=1-2886
2871	OG0002871	YMR234W	maker-NODE_20_length_65565_cov_43.2458_ID_2753-snap-gene-0.73-mRNA-1_1&gene=maker-NODE_20_length_65565_cov_43.2458_ID_2753-snap-gene-0.73&CDS=1-2520
2872	OG0002872	YMR235C	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-5.108-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-5.108&CDS=1-1239
2873	OG0002873	YMR239C	genemark-NODE_9_length_534558_cov_31.6761_ID_2611-processed-gene-4.95-mRNA-1_1&gene=genemark-NODE_9_length_534558_cov_31.6761_ID_2611-processed-gene-4.95&CDS=1-1572
2874	OG0002874	YMR240C	genemark-NODE_9_length_534558_cov_31.6761_ID_2611-processed-gene-4.94-mRNA-1_1&gene=genemark-NODE_9_length_534558_cov_31.6761_ID_2611-processed-gene-4.94&CDS=1-1491
2875	OG0002875	YMR241W	genemark-NODE_12_length_421088_cov_34.1689_ID_4172-processed-gene-3.121-mRNA-1_1&gene=genemark-NODE_12_length_421088_cov_34.1689_ID_4172-processed-gene-3.121&CDS=1-921
2876	OG0002876	YMR243C	genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-2.81-mRNA-1_1&gene=genemark-NODE_8_length_590382_cov_34.9311_ID_2147-processed-gene-2.81&CDS=1-1305
2877	OG0002877	YMR244C-A	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-15.130-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-15.130&CDS=1-318
2878	OG0002878	YMR244W	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-1.1-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-1.1&CDS=1-1014
2879	OG0002879	YMR247C	genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-1.66-mRNA-1_1&gene=genemark-NODE_15_length_262161_cov_34.6843_ID_2117-processed-gene-1.66&CDS=1-4539
2880	OG0002880	YMR250W	genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_6_length_684522_cov_27.6258_ID_2038-processed-gene-0.58&CDS=1-1629
2881	OG0002881	YMR252C	maker-NODE_6_length_684522_cov_27.6258_ID_2038-augustus-gene-5.198-mRNA-1_1&gene=maker-NODE_6_length_684522_cov_27.6258_ID_2038-augustus-gene-5.198&CDS=1-756
2882	OG0002882	YMR256C	snap_masked-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_13_length_379008_cov_27.2557_ID_1972-processed-gene-1.99&CDS=1-183
2883	OG0002883	YMR258C	maker-NODE_13_length_379008_cov_27.2557_ID_1972-snap-gene-1.79-mRNA-1_1&gene=maker-NODE_13_length_379008_cov_27.2557_ID_1972-snap-gene-1.79&CDS=1-2421
2884	OG0002884	YMR259C	genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.180-mRNA-1_1&gene=genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.180&CDS=1-3942
2885	OG0002885	YMR260C	genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.182-mRNA-1_1&gene=genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.182&CDS=1-456
2886	OG0002886	YMR262W	genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.175-mRNA-1_1&gene=genemark-NODE_10_length_472098_cov_26.9767_ID_2461-processed-gene-3.175&CDS=1-945
2887	OG0002887	YMR264W	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-11.102-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-11.102&CDS=1-618
2888	OG0002888	YMR265C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-11.117-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-11.117&CDS=1-1476
2889	OG0002889	YMR268C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.127-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.127&CDS=1-2901
2890	OG0002890	YMR269W	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.123-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.123&CDS=1-687
2891	OG0002891	YMR272C	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.122-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-9.122&CDS=1-1125
2892	OG0002892	YMR276W	augustus_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.163-mRNA-1_1&gene=augustus_masked-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.163&CDS=1-2430
2893	OG0002893	YMR277W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.97-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.97&CDS=1-2121
2894	OG0002894	YMR278W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.96-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-10.96&CDS=1-1770
2895	OG0002895	YMR281W	genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-3.49-mRNA-1_1&gene=genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-3.49&CDS=1-822
2896	OG0002896	YMR283C	genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_3_length_1016736_cov_29.5442_ID_1801-processed-gene-0.41&CDS=1-1302
2897	OG0002897	YMR284W	genemark-NODE_11_length_448003_cov_30.8281_ID_1903-processed-gene-1.23-mRNA-1_1&gene=genemark-NODE_11_length_448003_cov_30.8281_ID_1903-processed-gene-1.23&CDS=1-1704
2898	OG0002898	YMR285C	augustus_masked-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-5.130-mRNA-1_1&gene=augustus_masked-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-5.130&CDS=1-1464
2899	OG0002899	YMR286W	snap_masked-NODE_11_length_448003_cov_30.8281_ID_1903-processed-gene-1.159-mRNA-1_1&gene=snap_masked-NODE_11_length_448003_cov_30.8281_ID_1903-processed-gene-1.159&CDS=1-246
2900	OG0002900	YMR287C	augustus_masked-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_5_length_936046_cov_26.7859_ID_1564-processed-gene-0.98&CDS=1-2934
2901	OG0002901	YMR288W	genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_2_length_1528460_cov_26.3327_ID_1453-processed-gene-0.120&CDS=1-3048
2902	OG0002902	YMR289W	genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_1_length_1846036_cov_27.8053_ID_2084-processed-gene-0.39&CDS=1-873
2903	OG0002903	YMR290C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.127-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-4.127&CDS=1-1701
2904	OG0002904	YMR292W	maker-NODE_4_length_1011378_cov_28.5779_ID_1711-augustus-gene-4.164-mRNA-1_1&gene=maker-NODE_4_length_1011378_cov_28.5779_ID_1711-augustus-gene-4.164&CDS=1-1137
2905	OG0002905	YMR293C	genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-1.69-mRNA-1_1&gene=genemark-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-1.69&CDS=1-1368
2906	OG0002906	YMR294W	snap_masked-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-1.8-mRNA-1_1&gene=snap_masked-NODE_4_length_1011378_cov_28.5779_ID_1711-processed-gene-1.8&CDS=1-1008
2907	OG0002907	YMR295C	genemark-NODE_18_length_176896_cov_26.038_ID_2667-processed-gene-0.252-mRNA-1_1&gene=genemark-NODE_18_length_176896_cov_26.038_ID_2667-processed-gene-0.252&CDS=1-618
2908	OG0002908	YMR296C	genemark-NODE_18_length_176896_cov_26.038_ID_2667-processed-gene-0.254-mRNA-1_1&gene=genemark-NODE_18_length_176896_cov_26.038_ID_2667-processed-gene-0.254&CDS=1-1731
2909	OG0002909	YMR298W	genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-5.82-mRNA-1_1&gene=genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-5.82&CDS=1-366
2910	OG0002910	YMR300C	genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-5.108-mRNA-1_1&gene=genemark-NODE_7_length_604780_cov_35.2488_ID_6569-processed-gene-5.108&CDS=1-1545
