	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035672_Phaffomyces_thermotolerans
2664	OG0002664	YML126C	maker-flattened_line_142-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_142-augustus-gene-0.1&CDS=1-1344
2665	OG0002665	YML127W	augustus_masked-flattened_line_54-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.88&CDS=1-1503
2666	OG0002666	YML128C	augustus_masked-flattened_line_54-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.63&CDS=1-1197
2667	OG0002667	YML130C	snap_masked-flattened_line_14-processed-gene-2.79-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-2.79&CDS=1-1476
2668	OG0002668	YML131W	augustus_masked-flattened_line_85-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_85-processed-gene-0.66&CDS=1-1101
2669	OG0002669	YMR001C	augustus_masked-flattened_line_18-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.53&CDS=1-2061
2670	OG0002670	YMR002W	augustus_masked-flattened_line_20-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.56&CDS=1-447
2671	OG0002671	YMR004W	augustus_masked-flattened_line_20-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.58&CDS=1-1347
2672	OG0002672	YMR005W	augustus_masked-flattened_line_20-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.59&CDS=1-1092
2673	OG0002673	YMR009W	maker-flattened_line_4-snap-gene-3.2-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-3.2&CDS=1-831
2674	OG0002674	YMR010W	augustus_masked-flattened_line_76-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.125&CDS=1-903
2675	OG0002675	YMR012W	augustus_masked-flattened_line_93-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_93-processed-gene-0.32&CDS=1-3708
2676	OG0002676	YMR013C	augustus_masked-flattened_line_74-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.126&CDS=1-1620
2677	OG0002677	YMR014W	augustus_masked-flattened_line_30-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.10&CDS=1-1464
2678	OG0002678	YMR015C	augustus_masked-flattened_line_58-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.113&CDS=1-1632
2679	OG0002679	YMR020W	augustus_masked-flattened_line_135-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_135-processed-gene-0.9&CDS=1-1680
2680	OG0002680	YMR022W	augustus_masked-flattened_line_93-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_93-processed-gene-0.29&CDS=1-504
2681	OG0002681	YMR023C	augustus_masked-flattened_line_46-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.19&CDS=1-1494
2682	OG0002682	YMR024W	augustus_masked-flattened_line_36-processed-gene-0.195-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.195&CDS=1-1011
2683	OG0002683	YMR026C	augustus_masked-flattened_line_58-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.89&CDS=1-1167
2684	OG0002684	YMR027W	augustus_masked-flattened_line_18-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.54&CDS=1-1353
2685	OG0002685	YMR028W	augustus_masked-flattened_line_18-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.28&CDS=1-1044
2686	OG0002686	YMR029C	augustus_masked-flattened_line_6-processed-gene-3.13-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.13&CDS=1-489
2687	OG0002687	YMR033W	augustus_masked-flattened_line_97-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_97-processed-gene-0.51&CDS=1-1263
2688	OG0002688	YMR034C	augustus_masked-flattened_line_97-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_97-processed-gene-0.34&CDS=1-1281
2689	OG0002689	YMR035W	augustus_masked-flattened_line_97-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_97-processed-gene-0.50&CDS=1-534
2690	OG0002690	YMR036C	snap_masked-flattened_line_131-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_131-processed-gene-0.4&CDS=1-1626
2691	OG0002691	YMR038C	maker-flattened_line_6-augustus-gene-2.149-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-2.149&CDS=1-702
2692	OG0002692	YMR039C	maker-flattened_line_6-augustus-gene-2.148-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-2.148&CDS=1-339
2693	OG0002693	YMR041C	augustus_masked-flattened_line_58-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.73&CDS=1-990
2694	OG0002694	YMR043W	genemark-flattened_line_4-processed-gene-3.286-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.286&CDS=1-639
2695	OG0002695	YMR044W	augustus_masked-flattened_line_4-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.24&CDS=1-1284
2696	OG0002696	YMR048W	augustus_masked-flattened_line_0-processed-gene-12.98-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.98&CDS=1-969
2697	OG0002697	YMR049C	augustus_masked-flattened_line_30-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.30&CDS=1-2445
2698	OG0002698	YMR052W	augustus_masked-flattened_line_30-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.12&CDS=1-510
2699	OG0002699	YMR058W	augustus_masked-flattened_line_8-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.133&CDS=1-1851
2700	OG0002700	YMR059W	snap_masked-flattened_line_8-processed-gene-0.15-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.15&CDS=1-369
2701	OG0002701	YMR060C	augustus_masked-flattened_line_8-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.121&CDS=1-918
2702	OG0002702	YMR061W	augustus_masked-flattened_line_8-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.123&CDS=1-2115
2703	OG0002703	YMR062C	augustus_masked-flattened_line_18-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.75&CDS=1-1293
2704	OG0002704	YMR063W	augustus_masked-flattened_line_10-processed-gene-3.106-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.106&CDS=1-1947
2705	OG0002705	YMR065W	snap_masked-flattened_line_22-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.59&CDS=1-1089
2706	OG0002706	YMR067C	augustus_masked-flattened_line_8-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.104&CDS=1-1392
2707	OG0002707	YMR068W	augustus_masked-flattened_line_14-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.98&CDS=1-1599
2708	OG0002708	YMR069W	snap_masked-flattened_line_24-processed-gene-0.135-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.135&CDS=1-633
2709	OG0002709	YMR071C	maker-flattened_line_0-augustus-gene-0.97-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-0.97&CDS=1-498
2710	OG0002710	YMR073C	snap_masked-flattened_line_89-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_89-processed-gene-0.58&CDS=1-351
2711	OG0002711	YMR075W	augustus_masked-flattened_line_18-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.59&CDS=1-2211
2712	OG0002712	YMR076C	maker-flattened_line_18-augustus-gene-0.5-mRNA-1_1&gene=maker-flattened_line_18-augustus-gene-0.5&CDS=1-3753
2713	OG0002713	YMR077C	augustus_masked-flattened_line_125-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_125-processed-gene-0.40&CDS=1-624
2714	OG0002714	YMR078C	augustus_masked-flattened_line_135-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_135-processed-gene-0.5&CDS=1-2046
2715	OG0002715	YMR079W	maker-flattened_line_44-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_44-snap-gene-0.0&CDS=1-918
2716	OG0002716	YMR080C	augustus_masked-flattened_line_44-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.44&CDS=1-2982
2717	OG0002717	YMR090W	augustus_masked-flattened_line_0-processed-gene-5.47-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.47&CDS=1-681
2718	OG0002718	YMR091C	augustus_masked-flattened_line_131-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_131-processed-gene-0.10&CDS=1-1275
2719	OG0002719	YMR092C	augustus_masked-flattened_line_0-processed-gene-12.77-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.77&CDS=1-1755
2720	OG0002720	YMR093W	augustus_masked-flattened_line_0-processed-gene-12.102-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.102&CDS=1-1479
2721	OG0002721	YMR097C	augustus_masked-flattened_line_0-processed-gene-12.100-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.100&CDS=1-966
2722	OG0002722	YMR098C	snap_masked-flattened_line_0-processed-gene-12.159-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-12.159&CDS=1-1836
2723	OG0002723	YMR099C	augustus_masked-flattened_line_44-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.51&CDS=1-888
2724	OG0002724	YMR100W	maker-flattened_line_12-snap-gene-0.1-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-0.1&CDS=1-1848
2725	OG0002725	YMR106C	augustus_masked-flattened_line_168-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_168-processed-gene-0.4&CDS=1-1995
2726	OG0002726	YMR108W	augustus_masked-flattened_line_30-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.97&CDS=1-2025
2727	OG0002727	YMR109W	augustus_masked-flattened_line_85-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_85-processed-gene-0.63&CDS=1-3858
2728	OG0002728	YMR110C	augustus_masked-flattened_line_20-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.23&CDS=1-1554
2729	OG0002729	YMR112C	augustus_masked-flattened_line_20-processed-gene-2.51-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.51&CDS=1-405
2730	OG0002730	YMR113W	augustus_masked-flattened_line_20-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.54&CDS=1-1296
2731	OG0002731	YMR114C	augustus_masked-flattened_line_20-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.25&CDS=1-909
2732	OG0002732	YMR116C	maker-flattened_line_20-augustus-gene-2.198-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-2.198&CDS=1-942
2733	OG0002733	YMR117C	augustus_masked-flattened_line_85-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_85-processed-gene-0.48&CDS=1-621
2734	OG0002734	YMR119W	augustus_masked-flattened_line_105-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_105-processed-gene-0.3&CDS=1-1971
2735	OG0002735	YMR120C	augustus_masked-flattened_line_10-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.91&CDS=1-1770
2736	OG0002736	YMR123W	augustus_masked-flattened_line_10-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.89&CDS=1-324
2737	OG0002737	YMR125W	maker-flattened_line_10-augustus-gene-3.130-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-3.130&CDS=1-2607
2738	OG0002738	YMR126C	genemark-flattened_line_8-processed-gene-0.87-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.87&CDS=1-1032
2739	OG0002739	YMR127C	genemark-flattened_line_8-processed-gene-0.88-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.88&CDS=1-939
2740	OG0002740	YMR128W	augustus_masked-flattened_line_8-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.104&CDS=1-3777
2741	OG0002741	YMR129W	snap_masked-flattened_line_8-processed-gene-0.24-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.24&CDS=1-3909
2742	OG0002742	YMR130W	augustus_masked-flattened_line_8-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.127&CDS=1-816
2743	OG0002743	YMR131C	augustus_masked-flattened_line_105-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_105-processed-gene-0.17&CDS=1-1545
2744	OG0002744	YMR132C	augustus_masked-flattened_line_70-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.68&CDS=1-651
2745	OG0002745	YMR134W	augustus_masked-flattened_line_0-processed-gene-11.43-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.43&CDS=1-564
2746	OG0002746	YMR135C	augustus_masked-flattened_line_0-processed-gene-11.21-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.21&CDS=1-771
2747	OG0002747	YMR137C	snap_masked-flattened_line_60-processed-gene-0.114-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.114&CDS=1-1785
2748	OG0002748	YMR138W	augustus_masked-flattened_line_60-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.72&CDS=1-537
2749	OG0002749	YMR140W	augustus_masked-flattened_line_0-processed-gene-9.67-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.67&CDS=1-1299
2750	OG0002750	YMR146C	augustus_masked-flattened_line_36-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.204&CDS=1-1020
2751	OG0002751	YMR149W	augustus_masked-flattened_line_24-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.21&CDS=1-795
2752	OG0002752	YMR150C	augustus_masked-flattened_line_36-processed-gene-0.208-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.208&CDS=1-537
2753	OG0002753	YMR152W	augustus_masked-flattened_line_18-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.26&CDS=1-1053
2754	OG0002754	YMR153W	augustus_masked-flattened_line_48-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.110&CDS=1-1371
2755	OG0002755	YMR154C	augustus_masked-flattened_line_4-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.73&CDS=1-2160
2756	OG0002756	YMR155W	genemark-flattened_line_32-processed-gene-1.20-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.20&CDS=1-1452
2757	OG0002757	YMR156C	augustus_masked-flattened_line_36-processed-gene-0.249-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.249&CDS=1-720
2758	OG0002758	YMR157C	snap_masked-flattened_line_36-processed-gene-0.125-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.125&CDS=1-708
2759	OG0002759	YMR158W	augustus_masked-flattened_line_36-processed-gene-0.248-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.248&CDS=1-414
2760	OG0002760	YMR160W	snap_masked-flattened_line_20-processed-gene-1.47-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.47&CDS=1-1830
2761	OG0002761	YMR162C	augustus_masked-flattened_line_32-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.152&CDS=1-4671
2762	OG0002762	YMR164C	augustus_masked-flattened_line_20-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.67&CDS=1-1629
2763	OG0002763	YMR165C	augustus_masked-flattened_line_0-processed-gene-7.89-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.89&CDS=1-2148
2764	OG0002764	YMR166C	genemark-flattened_line_20-processed-gene-1.101-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.101&CDS=1-966
2765	OG0002765	YMR167W	snap_masked-flattened_line_20-processed-gene-1.1-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.1&CDS=1-2100
2766	OG0002766	YMR176W	augustus_masked-flattened_line_66-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.114&CDS=1-4761
2767	OG0002767	YMR177W	augustus_masked-flattened_line_66-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.113&CDS=1-1434
2768	OG0002768	YMR179W	augustus_masked-flattened_line_6-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.49&CDS=1-2040
2769	OG0002769	YMR185W	augustus_masked-flattened_line_136-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.8&CDS=1-2802
2770	OG0002770	YMR186W	augustus_masked-flattened_line_38-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.164&CDS=1-2040
2771	OG0002771	YMR188C	maker-flattened_line_52-snap-gene-0.69-mRNA-1_1&gene=maker-flattened_line_52-snap-gene-0.69&CDS=1-756
2772	OG0002772	YMR189W	augustus_masked-flattened_line_70-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.58&CDS=1-3069
2773	OG0002773	YMR190C	snap_masked-flattened_line_70-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.31&CDS=1-4227
2774	OG0002774	YMR191W	snap_masked-flattened_line_70-processed-gene-0.15-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.15&CDS=1-1194
2775	OG0002775	YMR193W	augustus_masked-flattened_line_70-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.60&CDS=1-768
2776	OG0002776	YMR194C-B	augustus_masked-flattened_line_70-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.78&CDS=1-240
2777	OG0002777	YMR196W	augustus_masked-flattened_line_8-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.83&CDS=1-3141
2778	OG0002778	YMR197C	augustus_masked-flattened_line_8-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.67&CDS=1-657
2779	OG0002779	YMR200W	augustus_masked-flattened_line_12-processed-gene-2.192-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.192&CDS=1-711
2780	OG0002780	YMR202W	augustus_masked-flattened_line_48-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.139&CDS=1-663
2781	OG0002781	YMR203W	augustus_masked-flattened_line_48-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.138&CDS=1-1164
2782	OG0002782	YMR205C	augustus_masked-flattened_line_10-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.105&CDS=1-2844
2783	OG0002783	YMR208W	augustus_masked-flattened_line_97-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_97-processed-gene-0.54&CDS=1-1269
2784	OG0002784	YMR211W	augustus_masked-flattened_line_10-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.104&CDS=1-1413
2785	OG0002785	YMR212C	augustus_masked-flattened_line_10-processed-gene-3.102-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.102&CDS=1-2307
2786	OG0002786	YMR213W	maker-flattened_line_10-augustus-gene-3.127-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-3.127&CDS=1-1989
2787	OG0002787	YMR214W	augustus_masked-flattened_line_28-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.29&CDS=1-1122
2788	OG0002788	YMR215W	maker-flattened_line_91-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_91-augustus-gene-0.0&CDS=1-2847
2789	OG0002789	YMR217W	augustus_masked-flattened_line_97-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_97-processed-gene-0.38&CDS=1-1578
2790	OG0002790	YMR218C	augustus_masked-flattened_line_46-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.14&CDS=1-3276
2791	OG0002791	YMR220W	augustus_masked-flattened_line_42-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.143&CDS=1-1383
2792	OG0002792	YMR221C	maker-flattened_line_42-augustus-gene-0.3-mRNA-1_1&gene=maker-flattened_line_42-augustus-gene-0.3&CDS=1-2760
2793	OG0002793	YMR224C	snap_masked-flattened_line_87-processed-gene-0.57-mRNA-1_1&gene=snap_masked-flattened_line_87-processed-gene-0.57&CDS=1-1932
2794	OG0002794	YMR225C	maker-flattened_line_87-augustus-gene-0.81-mRNA-1_1&gene=maker-flattened_line_87-augustus-gene-0.81&CDS=1-288
2795	OG0002795	YMR227C	augustus_masked-flattened_line_68-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.25&CDS=1-1455
