	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035242_Zygoascus_ofunaensis
3008	OG0003008	YOR166C	augustus_masked-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-6.99-mRNA-1_1&gene=augustus_masked-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-6.99&CDS=1-1008
3009	OG0003009	YOR168W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-5.77-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-5.77&CDS=1-2460
3010	OG0003010	YOR174W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.41-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.41&CDS=1-840
3011	OG0003011	YOR175C	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-3.129-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-3.129&CDS=1-1695
3012	OG0003012	YOR176W	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-4.26-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-4.26&CDS=1-1128
3013	OG0003013	YOR181W	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-1.109&CDS=1-2109
3014	OG0003014	YOR184W	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-3.127-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-3.127&CDS=1-1164
3015	OG0003015	YOR187W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-2.13-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-2.13&CDS=1-1323
3016	OG0003016	YOR188W	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-6.2-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-6.2&CDS=1-5322
3017	OG0003017	YOR191W	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.9-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.9&CDS=1-4008
3018	OG0003018	YOR194C	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-5.77-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-5.77&CDS=1-1167
3019	OG0003019	YOR196C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-4.126-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-4.126&CDS=1-1188
3020	OG0003020	YOR197W	genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-3.90-mRNA-1_1&gene=genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-3.90&CDS=1-1248
3021	OG0003021	YOR198C	genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-3.69-mRNA-1_1&gene=genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-3.69&CDS=1-1551
3022	OG0003022	YOR201C	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-6.36-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-6.36&CDS=1-1317
3023	OG0003023	YOR202W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-7.100-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-7.100&CDS=1-669
3024	OG0003024	YOR206W	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.26-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.26&CDS=1-2055
3025	OG0003025	YOR207C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-1.2-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-1.2&CDS=1-3549
3026	OG0003026	YOR209C	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-10.96-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-10.96&CDS=1-1290
3027	OG0003027	YOR210W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-10.127-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-10.127&CDS=1-213
3028	OG0003028	YOR211C	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-10.126-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-10.126&CDS=1-2631
3029	OG0003029	YOR212W	maker-NODE_7_length_719086_cov_18.6268_ID_7498-snap-gene-3.7-mRNA-1_1&gene=maker-NODE_7_length_719086_cov_18.6268_ID_7498-snap-gene-3.7&CDS=1-1596
3030	OG0003030	YOR215C	augustus_masked-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-5.55-mRNA-1_1&gene=augustus_masked-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-5.55&CDS=1-528
3031	OG0003031	YOR216C	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-5.7-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-5.7&CDS=1-1659
3032	OG0003032	YOR217W	snap_masked-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-5.96-mRNA-1_1&gene=snap_masked-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-5.96&CDS=1-2571
3033	OG0003033	YOR221C	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-2.27-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-2.27&CDS=1-1095
3034	OG0003034	YOR222W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-7.122-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-7.122&CDS=1-894
3035	OG0003035	YOR223W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-7.121-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-7.121&CDS=1-912
3036	OG0003036	YOR224C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.34-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.34&CDS=1-429
3037	OG0003037	YOR232W	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-5.4-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-5.4&CDS=1-717
3038	OG0003038	YOR233W	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-4.149-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-4.149&CDS=1-2907
3039	OG0003039	YOR236W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-2.79-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-2.79&CDS=1-609
3040	OG0003040	YOR239W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-0.95&CDS=1-963
3041	OG0003041	YOR241W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-1.3&CDS=1-1497
3042	OG0003042	YOR242C	snap_masked-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-14.116-mRNA-1_1&gene=snap_masked-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-14.116&CDS=1-1038
3043	OG0003043	YOR243C	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-14.30-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-14.30&CDS=1-2049
3044	OG0003044	YOR245C	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.37-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-3.37&CDS=1-1188
3045	OG0003045	YOR249C	augustus_masked-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-0.10&CDS=1-2328
3046	OG0003046	YOR250C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-16.15-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-16.15&CDS=1-1428
3047	OG0003047	YOR251C	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-1.57-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-1.57&CDS=1-903
3048	OG0003048	YOR252W	genemark-NODE_7_length_719086_cov_18.6268_ID_7498-processed-gene-6.151-mRNA-1_1&gene=genemark-NODE_7_length_719086_cov_18.6268_ID_7498-processed-gene-6.151&CDS=1-519
3049	OG0003049	YOR254C	genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-8.61-mRNA-1_1&gene=genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-8.61&CDS=1-1917
3050	OG0003050	YOR258W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-1.24-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-1.24&CDS=1-702
3051	OG0003051	YOR259C	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-1.6-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-1.6&CDS=1-1239
3052	OG0003052	YOR260W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-1.22-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-1.22&CDS=1-1368
3053	OG0003053	YOR261C	genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-8.36-mRNA-1_1&gene=genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-8.36&CDS=1-1020
3054	OG0003054	YOR262W	genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-8.68-mRNA-1_1&gene=genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-8.68&CDS=1-1017
3055	OG0003055	YOR265W	genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-8.35-mRNA-1_1&gene=genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-8.35&CDS=1-309
3056	OG0003056	YOR269W	genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-5.86-mRNA-1_1&gene=genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-5.86&CDS=1-1419
3057	OG0003057	YOR271C	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-0.92&CDS=1-981
3058	OG0003058	YOR273C	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-3.120-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-3.120&CDS=1-1521
3059	OG0003059	YOR274W	augustus_masked-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-5.76-mRNA-1_1&gene=augustus_masked-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-5.76&CDS=1-1164
3060	OG0003060	YOR275C	genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-5.100-mRNA-1_1&gene=genemark-NODE_6_length_944837_cov_16.9478_ID_3814-processed-gene-5.100&CDS=1-2283
3061	OG0003061	YOR278W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-3.0-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-3.0&CDS=1-768
3062	OG0003062	YOR281C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-4.97-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-4.97&CDS=1-762
3063	OG0003063	YOR283W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-0.53&CDS=1-663
3064	OG0003064	YOR285W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-3.111-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-3.111&CDS=1-621
3065	OG0003065	YOR287C	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-3.91-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-3.91&CDS=1-816
3066	OG0003066	YOR288C	snap_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-3.11-mRNA-1_1&gene=snap_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-3.11&CDS=1-1389
3067	OG0003067	YOR289W	genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-0.49&CDS=1-630
3068	OG0003068	YOR291W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-10.9-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-10.9&CDS=1-4158
3069	OG0003069	YOR292C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-9.77-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-9.77&CDS=1-1029
3070	OG0003070	YOR294W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-7.120-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-7.120&CDS=1-573
3071	OG0003071	YOR296W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-7.116-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-7.116&CDS=1-3957
3072	OG0003072	YOR298C-A	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-4.13-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-4.13&CDS=1-459
3073	OG0003073	YOR301W	genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-3.113-mRNA-1_1&gene=genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-3.113&CDS=1-1569
3074	OG0003074	YOR303W	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-4.124-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-4.124&CDS=1-1326
3075	OG0003075	YOR305W	augustus_masked-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-17.162-mRNA-1_1&gene=augustus_masked-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-17.162&CDS=1-768
3076	OG0003076	YOR307C	genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_13_length_249367_cov_20.4516_ID_4175-processed-gene-0.71&CDS=1-1740
3077	OG0003077	YOR310C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-7.20-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-7.20&CDS=1-1563
3078	OG0003078	YOR311C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-7.32-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-7.32&CDS=1-1041
3079	OG0003079	YOR313C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-7.15-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-7.15&CDS=1-1059
3080	OG0003080	YOR317W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.80-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.80&CDS=1-2055
3081	OG0003081	YOR319W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-4.29-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-4.29&CDS=1-663
3082	OG0003082	YOR322C	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.60-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-8.60&CDS=1-1845
3083	OG0003083	YOR323C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-10.26-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-10.26&CDS=1-1356
3084	OG0003084	YOR326W	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-5.72-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-5.72&CDS=1-4956
3085	OG0003085	YOR327C	augustus_masked-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-0.123&CDS=1-312
3086	OG0003086	YOR329C	augustus_masked-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-9.80-mRNA-1_1&gene=augustus_masked-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-9.80&CDS=1-1875
3087	OG0003087	YOR330C	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-9.35-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-9.35&CDS=1-3504
3088	OG0003088	YOR332W	maker-NODE_3_length_1287627_cov_16.8742_ID_4528-augustus-gene-9.138-mRNA-1_1&gene=maker-NODE_3_length_1287627_cov_16.8742_ID_4528-augustus-gene-9.138&CDS=1-708
3089	OG0003089	YOR335C	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-9.95-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-9.95&CDS=1-2865
3090	OG0003090	YOR336W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-9.113-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-9.113&CDS=1-4521
3091	OG0003091	YOR339C	genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-5.63-mRNA-1_1&gene=genemark-NODE_8_length_713415_cov_14.5623_ID_3973-processed-gene-5.63&CDS=1-540
3092	OG0003092	YOR340C	augustus_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.152-mRNA-1_1&gene=augustus_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.152&CDS=1-2055
3093	OG0003093	YOR341W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.103-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.103&CDS=1-5067
3094	OG0003094	YOR346W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-7.115-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-7.115&CDS=1-2055
3095	OG0003095	YOR348C	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-7.104-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-7.104&CDS=1-1674
3096	OG0003096	YOR352W	genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-3.52-mRNA-1_1&gene=genemark-NODE_5_length_961671_cov_15.7982_ID_15482-processed-gene-3.52&CDS=1-717
3097	OG0003097	YOR353C	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-0.57&CDS=1-3237
3098	OG0003098	YOR356W	augustus_masked-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-3.174-mRNA-1_1&gene=augustus_masked-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-3.174&CDS=1-1977
3099	OG0003099	YOR357C	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-0.61&CDS=1-519
3100	OG0003100	YOR358W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.29-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-3.29&CDS=1-939
3101	OG0003101	YOR359W	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-7.111-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-7.111&CDS=1-2040
3102	OG0003102	YOR360C	augustus_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-7.72-mRNA-1_1&gene=augustus_masked-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-7.72&CDS=1-1749
3103	OG0003103	YOR361C	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-0.108&CDS=1-2199
3104	OG0003104	YOR362C	genemark-NODE_18_length_75484_cov_8.88671_ID_4939-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_18_length_75484_cov_8.88671_ID_4939-processed-gene-0.56&CDS=1-780
3105	OG0003105	YOR367W	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-9.10-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-9.10&CDS=1-2286
3106	OG0003106	YOR369C	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.79-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.79&CDS=1-435
3107	OG0003107	YOR370C	genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.78-mRNA-1_1&gene=genemark-NODE_4_length_1142970_cov_18.2532_ID_14703-processed-gene-4.78&CDS=1-1752
3108	OG0003108	YOR375C	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-1.126-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-1.126&CDS=1-1365
3109	OG0003109	YOR378W	genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-4.148-mRNA-1_1&gene=genemark-NODE_10_length_623044_cov_19.8551_ID_3649-processed-gene-4.148&CDS=1-1767
3110	OG0003110	YOR388C	genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-5.99-mRNA-1_1&gene=genemark-NODE_9_length_628899_cov_14.4483_ID_3702-processed-gene-5.99&CDS=1-1080
3111	OG0003111	YPL001W	genemark-NODE_14_length_228580_cov_20.8638_ID_4280-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_14_length_228580_cov_20.8638_ID_4280-processed-gene-1.56&CDS=1-1281
3112	OG0003112	YPL002C	genemark-NODE_14_length_228580_cov_20.8638_ID_4280-processed-gene-1.42-mRNA-1_1&gene=genemark-NODE_14_length_228580_cov_20.8638_ID_4280-processed-gene-1.42&CDS=1-741
3113	OG0003113	YPL003W	genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-9.48-mRNA-1_1&gene=genemark-NODE_1_length_1859704_cov_17.1121_ID_3507-processed-gene-9.48&CDS=1-1587
3114	OG0003114	YPL006W	genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-15.136-mRNA-1_1&gene=genemark-NODE_2_length_1600885_cov_16.5161_ID_3305-processed-gene-15.136&CDS=1-3957
3115	OG0003115	YPL008W	genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-11.249-mRNA-1_1&gene=genemark-NODE_3_length_1287627_cov_16.8742_ID_4528-processed-gene-11.249&CDS=1-2535
3116	OG0003116	YPL009C	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.0-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.0&CDS=1-3339
3117	OG0003117	YPL010W	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.2-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.2&CDS=1-579
3118	OG0003118	YPL011C	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.1-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.1&CDS=1-591
3119	OG0003119	YPL012W	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.22-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.22&CDS=1-3666
3120	OG0003120	YPL013C	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.25-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.25&CDS=1-384
3121	OG0003121	YPL014W	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.6-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-2.6&CDS=1-1302
3122	OG0003122	YPL015C	genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-1.133-mRNA-1_1&gene=genemark-NODE_11_length_473841_cov_16.3012_ID_3740-processed-gene-1.133&CDS=1-1098
