	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034674_Blastobotrys_muscicola
2456	OG0002456	YML042W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-2.110&CDS=1-1866
2457	OG0002457	YML043C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-9.110-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-9.110&CDS=1-1143
2458	OG0002458	YML048W	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-2.76-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-2.76&CDS=1-1143
2459	OG0002459	YML049C	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-3.95-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-3.95&CDS=1-3630
2460	OG0002460	YML054C	snap_masked-NODE_49_length_74058_cov_15.2778_ID_97-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_49_length_74058_cov_15.2778_ID_97-processed-gene-0.27&CDS=1-1473
2461	OG0002461	YML055W	snap_masked-NODE_11_length_335086_cov_15.5858_ID_21-processed-gene-1.76-mRNA-1_1&gene=snap_masked-NODE_11_length_335086_cov_15.5858_ID_21-processed-gene-1.76&CDS=1-519
2462	OG0002462	YML059C	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-6.112-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-6.112&CDS=1-3894
2463	OG0002463	YML060W	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-6.88-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-6.88&CDS=1-1107
2464	OG0002464	YML061C	augustus_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-6.155-mRNA-1_1&gene=augustus_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-6.155&CDS=1-2901
2465	OG0002465	YML064C	snap_masked-NODE_90_length_21370_cov_16.2478_ID_179-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_90_length_21370_cov_16.2478_ID_179-processed-gene-0.28&CDS=1-624
2466	OG0002466	YML065W	snap_masked-NODE_90_length_21370_cov_16.2478_ID_179-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_90_length_21370_cov_16.2478_ID_179-processed-gene-0.22&CDS=1-2031
2467	OG0002467	YML067C	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-2.114-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-2.114&CDS=1-990
2468	OG0002468	YML068W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.33-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.33&CDS=1-1290
2469	OG0002469	YML069W	snap_masked-NODE_20_length_198564_cov_15.2701_ID_39-processed-gene-0.235-mRNA-1_1&gene=snap_masked-NODE_20_length_198564_cov_15.2701_ID_39-processed-gene-0.235&CDS=1-1644
2470	OG0002470	YML071C	snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.74&CDS=1-1071
2471	OG0002471	YML073C	augustus_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-1.127&CDS=1-540
2472	OG0002472	YML076C	maker-NODE_5_length_502274_cov_15.6972_ID_9-snap-gene-1.8-mRNA-1_1&gene=maker-NODE_5_length_502274_cov_15.6972_ID_9-snap-gene-1.8&CDS=1-2289
2473	OG0002473	YML077W	snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-3.96-mRNA-1_1&gene=snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-3.96&CDS=1-417
2474	OG0002474	YML080W	snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-3.67-mRNA-1_1&gene=snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-3.67&CDS=1-1251
2475	OG0002475	YML081C-A	maker-NODE_8_length_415098_cov_16.4366_ID_15-snap-gene-3.195-mRNA-1_1&gene=maker-NODE_8_length_415098_cov_16.4366_ID_15-snap-gene-3.195&CDS=1-201
2476	OG0002476	YML085C	maker-NODE_30_length_142008_cov_15.3102_ID_59-snap-gene-0.144-mRNA-1_1&gene=maker-NODE_30_length_142008_cov_15.3102_ID_59-snap-gene-0.144&CDS=1-1344
2477	OG0002477	YML086C	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-6.97-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-6.97&CDS=1-1527
2478	OG0002478	YML092C	maker-NODE_3_length_706382_cov_15.6755_ID_5-augustus-gene-6.160-mRNA-1_1&gene=maker-NODE_3_length_706382_cov_15.6755_ID_5-augustus-gene-6.160&CDS=1-768
2479	OG0002479	YML093W	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-6.91-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-6.91&CDS=1-2430
2480	OG0002480	YML094W	maker-NODE_3_length_706382_cov_15.6755_ID_5-snap-gene-6.178-mRNA-1_1&gene=maker-NODE_3_length_706382_cov_15.6755_ID_5-snap-gene-6.178&CDS=1-444
2481	OG0002481	YML096W	snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-2.71-mRNA-1_1&gene=snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-2.71&CDS=1-1482
2482	OG0002482	YML097C	snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-2.51-mRNA-1_1&gene=snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-2.51&CDS=1-1497
2483	OG0002483	YML098W	maker-NODE_9_length_368196_cov_16.5471_ID_17-snap-gene-1.110-mRNA-1_1&gene=maker-NODE_9_length_368196_cov_16.5471_ID_17-snap-gene-1.110&CDS=1-495
2484	OG0002484	YML099C	snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.150-mRNA-1_1&gene=snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.150&CDS=1-2220
2485	OG0002485	YML102W	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-1.71&CDS=1-1821
2486	OG0002486	YML103C	snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.124-mRNA-1_1&gene=snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.124&CDS=1-4518
2487	OG0002487	YML104C	snap_masked-NODE_11_length_335086_cov_15.5858_ID_21-processed-gene-2.52-mRNA-1_1&gene=snap_masked-NODE_11_length_335086_cov_15.5858_ID_21-processed-gene-2.52&CDS=1-3264
2488	OG0002488	YML105C	snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-4.89-mRNA-1_1&gene=snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-4.89&CDS=1-894
2489	OG0002489	YML110C	snap_masked-NODE_23_length_178550_cov_16.1371_ID_45-processed-gene-0.141-mRNA-1_1&gene=snap_masked-NODE_23_length_178550_cov_16.1371_ID_45-processed-gene-0.141&CDS=1-900
2490	OG0002490	YML114C	genemark-NODE_91_length_21268_cov_15.0128_ID_181-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_91_length_21268_cov_15.0128_ID_181-processed-gene-0.11&CDS=1-1233
2491	OG0002491	YML121W	snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-2.6-mRNA-1_1&gene=snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-2.6&CDS=1-942
2492	OG0002492	YML126C	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-6.64-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-6.64&CDS=1-1329
2493	OG0002493	YML127W	augustus_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-6.34-mRNA-1_1&gene=augustus_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-6.34&CDS=1-1638
2494	OG0002494	YML128C	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-6.68-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-6.68&CDS=1-924
2495	OG0002495	YML129C	maker-NODE_3_length_706382_cov_15.6755_ID_5-snap-gene-6.171-mRNA-1_1&gene=maker-NODE_3_length_706382_cov_15.6755_ID_5-snap-gene-6.171&CDS=1-219
2496	OG0002496	YML130C	snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.151-mRNA-1_1&gene=snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.151&CDS=1-1668
2497	OG0002497	YMR001C	snap_masked-NODE_19_length_198931_cov_14.5864_ID_37-processed-gene-0.242-mRNA-1_1&gene=snap_masked-NODE_19_length_198931_cov_14.5864_ID_37-processed-gene-0.242&CDS=1-2007
2498	OG0002498	YMR002W	augustus_masked-NODE_19_length_198931_cov_14.5864_ID_37-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_19_length_198931_cov_14.5864_ID_37-processed-gene-0.178&CDS=1-441
2499	OG0002499	YMR004W	snap_masked-NODE_22_length_181626_cov_14.9743_ID_43-processed-gene-0.204-mRNA-1_1&gene=snap_masked-NODE_22_length_181626_cov_14.9743_ID_43-processed-gene-0.204&CDS=1-1227
2500	OG0002500	YMR005W	augustus_masked-NODE_22_length_181626_cov_14.9743_ID_43-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_22_length_181626_cov_14.9743_ID_43-processed-gene-0.105&CDS=1-846
2501	OG0002501	YMR009W	snap_masked-NODE_56_length_61994_cov_16.0011_ID_111-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_56_length_61994_cov_16.0011_ID_111-processed-gene-0.21&CDS=1-528
2502	OG0002502	YMR012W	snap_masked-NODE_27_length_146829_cov_15.7846_ID_53-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_27_length_146829_cov_15.7846_ID_53-processed-gene-0.6&CDS=1-3561
2503	OG0002503	YMR013C	snap_masked-NODE_33_length_123721_cov_15.4158_ID_65-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_33_length_123721_cov_15.4158_ID_65-processed-gene-0.64&CDS=1-1629
2504	OG0002504	YMR014W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.89&CDS=1-1215
2505	OG0002505	YMR015C	snap_masked-NODE_44_length_91283_cov_16.7205_ID_87-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_44_length_91283_cov_16.7205_ID_87-processed-gene-0.66&CDS=1-1554
2506	OG0002506	YMR019W	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-5.59-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-5.59&CDS=1-2481
2507	OG0002507	YMR022W	maker-NODE_17_length_218754_cov_15.6617_ID_33-snap-gene-1.65-mRNA-1_1&gene=maker-NODE_17_length_218754_cov_15.6617_ID_33-snap-gene-1.65&CDS=1-498
2508	OG0002508	YMR023C	snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.138&CDS=1-1434
2509	OG0002509	YMR024W	genemark-NODE_33_length_123721_cov_15.4158_ID_65-processed-gene-0.157-mRNA-1_1&gene=genemark-NODE_33_length_123721_cov_15.4158_ID_65-processed-gene-0.157&CDS=1-1014
2510	OG0002510	YMR026C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-3.36-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-3.36&CDS=1-1203
2511	OG0002511	YMR027W	snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.3&CDS=1-1329
2512	OG0002512	YMR028W	snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.24&CDS=1-999
2513	OG0002513	YMR029C	snap_masked-NODE_36_length_109238_cov_15.2854_ID_71-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_36_length_109238_cov_15.2854_ID_71-processed-gene-0.78&CDS=1-1527
2514	OG0002514	YMR032W	snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.83&CDS=1-2628
2515	OG0002515	YMR033W	maker-NODE_2_length_952479_cov_15.5251_ID_3-snap-gene-6.3-mRNA-1_1&gene=maker-NODE_2_length_952479_cov_15.5251_ID_3-snap-gene-6.3&CDS=1-1341
2516	OG0002516	YMR034C	snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.93-mRNA-1_1&gene=snap_masked-NODE_16_length_231195_cov_15.8594_ID_31-processed-gene-1.93&CDS=1-1251
2517	OG0002517	YMR035W	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-6.90-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-6.90&CDS=1-516
2518	OG0002518	YMR036C	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-6.86-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-6.86&CDS=1-1395
2519	OG0002519	YMR038C	snap_masked-NODE_28_length_145780_cov_15.4051_ID_55-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_28_length_145780_cov_15.4051_ID_55-processed-gene-0.106&CDS=1-723
2520	OG0002520	YMR039C	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-5.85-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-5.85&CDS=1-327
2521	OG0002521	YMR041C	augustus_masked-NODE_82_length_30793_cov_16.6413_ID_163-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_82_length_30793_cov_16.6413_ID_163-processed-gene-0.17&CDS=1-1050
2522	OG0002522	YMR043W	snap_masked-NODE_6_length_451030_cov_15.2139_ID_11-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_6_length_451030_cov_15.2139_ID_11-processed-gene-1.125&CDS=1-585
2523	OG0002523	YMR044W	augustus_masked-NODE_6_length_451030_cov_15.2139_ID_11-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_6_length_451030_cov_15.2139_ID_11-processed-gene-1.84&CDS=1-1023
2524	OG0002524	YMR048W	snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-5.72-mRNA-1_1&gene=snap_masked-NODE_4_length_601949_cov_15.9732_ID_7-processed-gene-5.72&CDS=1-768
2525	OG0002525	YMR049C	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-1.6-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-1.6&CDS=1-2298
2526	OG0002526	YMR055C	maker-NODE_38_length_101060_cov_14.8486_ID_75-snap-gene-0.52-mRNA-1_1&gene=maker-NODE_38_length_101060_cov_14.8486_ID_75-snap-gene-0.52&CDS=1-954
2527	OG0002527	YMR058W	snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-4.96-mRNA-1_1&gene=snap_masked-NODE_3_length_706382_cov_15.6755_ID_5-processed-gene-4.96&CDS=1-1833
2528	OG0002528	YMR059W	snap_masked-NODE_110_length_9304_cov_16.1893_ID_219-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_110_length_9304_cov_16.1893_ID_219-processed-gene-0.11&CDS=1-345
2529	OG0002529	YMR060C	genemark-NODE_110_length_9304_cov_16.1893_ID_219-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_110_length_9304_cov_16.1893_ID_219-processed-gene-0.8&CDS=1-870
2530	OG0002530	YMR061W	snap_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-1.177-mRNA-1_1&gene=snap_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-1.177&CDS=1-2280
2531	OG0002531	YMR062C	snap_masked-NODE_24_length_168470_cov_15.2673_ID_47-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_24_length_168470_cov_15.2673_ID_47-processed-gene-0.64&CDS=1-1296
2532	OG0002532	YMR063W	snap_masked-NODE_10_length_349244_cov_14.8404_ID_19-processed-gene-2.211-mRNA-1_1&gene=snap_masked-NODE_10_length_349244_cov_14.8404_ID_19-processed-gene-2.211&CDS=1-1620
2533	OG0002533	YMR065W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.107&CDS=1-1191
2534	OG0002534	YMR066W	augustus_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.159-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.159&CDS=1-2013
2535	OG0002535	YMR067C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.128&CDS=1-1434
2536	OG0002536	YMR068W	genemark-NODE_25_length_162218_cov_15.54_ID_49-processed-gene-0.114-mRNA-1_1&gene=genemark-NODE_25_length_162218_cov_15.54_ID_49-processed-gene-0.114&CDS=1-1086
2537	OG0002537	YMR069W	snap_masked-NODE_62_length_53981_cov_17.8983_ID_123-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_62_length_53981_cov_17.8983_ID_123-processed-gene-0.51&CDS=1-642
2538	OG0002538	YMR071C	maker-NODE_30_length_142008_cov_15.3102_ID_59-snap-gene-0.141-mRNA-1_1&gene=maker-NODE_30_length_142008_cov_15.3102_ID_59-snap-gene-0.141&CDS=1-444
2539	OG0002539	YMR073C	maker-NODE_16_length_231195_cov_15.8594_ID_31-snap-gene-1.254-mRNA-1_1&gene=maker-NODE_16_length_231195_cov_15.8594_ID_31-snap-gene-1.254&CDS=1-426
2540	OG0002540	YMR074C	maker-NODE_15_length_235751_cov_16.5796_ID_29-snap-gene-1.138-mRNA-1_1&gene=maker-NODE_15_length_235751_cov_16.5796_ID_29-snap-gene-1.138&CDS=1-405
2541	OG0002541	YMR075W	maker-NODE_24_length_168470_cov_15.2673_ID_47-snap-gene-0.88-mRNA-1_1&gene=maker-NODE_24_length_168470_cov_15.2673_ID_47-snap-gene-0.88&CDS=1-1707
2542	OG0002542	YMR076C	maker-NODE_24_length_168470_cov_15.2673_ID_47-snap-gene-0.93-mRNA-1_1&gene=maker-NODE_24_length_168470_cov_15.2673_ID_47-snap-gene-0.93&CDS=1-4002
2543	OG0002543	YMR077C	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-1.173-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-1.173&CDS=1-609
2544	OG0002544	YMR078C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.24-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-6.24&CDS=1-2349
2545	OG0002545	YMR079W	snap_masked-NODE_7_length_431451_cov_15.2319_ID_13-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_7_length_431451_cov_15.2319_ID_13-processed-gene-1.142&CDS=1-1029
2546	OG0002546	YMR080C	maker-NODE_1_length_1078761_cov_15.277_ID_1-snap-gene-7.166-mRNA-1_1&gene=maker-NODE_1_length_1078761_cov_15.277_ID_1-snap-gene-7.166&CDS=1-3015
2547	OG0002547	YMR088C	snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-2.43-mRNA-1_1&gene=snap_masked-NODE_2_length_952479_cov_15.5251_ID_3-processed-gene-2.43&CDS=1-1680
2548	OG0002548	YMR089C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.98&CDS=1-2088
2549	OG0002549	YMR091C	snap_masked-NODE_10_length_349244_cov_14.8404_ID_19-processed-gene-1.147-mRNA-1_1&gene=snap_masked-NODE_10_length_349244_cov_14.8404_ID_19-processed-gene-1.147&CDS=1-1293
2550	OG0002550	YMR092C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.77-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.77&CDS=1-1767
2551	OG0002551	YMR093W	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.113-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.113&CDS=1-1482
2552	OG0002552	YMR096W	snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-3.116-mRNA-1_1&gene=snap_masked-NODE_8_length_415098_cov_16.4366_ID_15-processed-gene-3.116&CDS=1-882
2553	OG0002553	YMR097C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.79&CDS=1-993
2554	OG0002554	YMR098C	augustus_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.171-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-1.171&CDS=1-1731
2555	OG0002555	YMR099C	augustus_masked-NODE_29_length_144691_cov_15.6014_ID_57-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_29_length_144691_cov_15.6014_ID_57-processed-gene-0.27&CDS=1-849
2556	OG0002556	YMR100W	maker-NODE_9_length_368196_cov_16.5471_ID_17-snap-gene-2.200-mRNA-1_1&gene=maker-NODE_9_length_368196_cov_16.5471_ID_17-snap-gene-2.200&CDS=1-1380
2557	OG0002557	YMR105C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.100&CDS=1-1656
2558	OG0002558	YMR106C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.118&CDS=1-2166
2559	OG0002559	YMR108W	snap_masked-NODE_55_length_63297_cov_15.1363_ID_109-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_55_length_63297_cov_15.1363_ID_109-processed-gene-0.56&CDS=1-2022
2560	OG0002560	YMR109W	maker-NODE_1_length_1078761_cov_15.277_ID_1-snap-gene-0.128-mRNA-1_1&gene=maker-NODE_1_length_1078761_cov_15.277_ID_1-snap-gene-0.128&CDS=1-3600
2561	OG0002561	YMR112C	snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.141&CDS=1-408
2562	OG0002562	YMR113W	snap_masked-NODE_44_length_91283_cov_16.7205_ID_87-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_44_length_91283_cov_16.7205_ID_87-processed-gene-0.58&CDS=1-1188
2563	OG0002563	YMR114C	augustus_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.28&CDS=1-1008
2564	OG0002564	YMR115W	genemark-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_9_length_368196_cov_16.5471_ID_17-processed-gene-1.107&CDS=1-1317
2565	OG0002565	YMR116C	maker-NODE_9_length_368196_cov_16.5471_ID_17-snap-gene-1.111-mRNA-1_1&gene=maker-NODE_9_length_368196_cov_16.5471_ID_17-snap-gene-1.111&CDS=1-960
2566	OG0002566	YMR117C	snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_1_length_1078761_cov_15.277_ID_1-processed-gene-0.101&CDS=1-576
2567	OG0002567	YMR120C	maker-NODE_23_length_178550_cov_16.1371_ID_45-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_23_length_178550_cov_16.1371_ID_45-snap-gene-0.1&CDS=1-1776
2568	OG0002568	YMR121C	snap_masked-NODE_23_length_178550_cov_16.1371_ID_45-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_23_length_178550_cov_16.1371_ID_45-processed-gene-0.133&CDS=1-612
2569	OG0002569	YMR123W	snap_masked-NODE_14_length_275940_cov_14.7477_ID_27-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_14_length_275940_cov_14.7477_ID_27-processed-gene-0.68&CDS=1-324
2570	OG0002570	YMR125W	maker-NODE_2_length_952479_cov_15.5251_ID_3-snap-gene-7.1-mRNA-1_1&gene=maker-NODE_2_length_952479_cov_15.5251_ID_3-snap-gene-7.1&CDS=1-2172
2571	OG0002571	YMR126C	snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.10&CDS=1-969
2572	OG0002572	YMR127C	snap_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_17_length_218754_cov_15.6617_ID_33-processed-gene-1.149&CDS=1-885
2573	OG0002573	YMR128W	maker-NODE_10_length_349244_cov_14.8404_ID_19-snap-gene-1.63-mRNA-1_1&gene=maker-NODE_10_length_349244_cov_14.8404_ID_19-snap-gene-1.63&CDS=1-3747
2574	OG0002574	YMR129W	maker-NODE_10_length_349244_cov_14.8404_ID_19-snap-gene-1.64-mRNA-1_1&gene=maker-NODE_10_length_349244_cov_14.8404_ID_19-snap-gene-1.64&CDS=1-3570
2575	OG0002575	YMR130W	snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_5_length_502274_cov_15.6972_ID_9-processed-gene-0.13&CDS=1-711
