	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034899_Ogataea_kodamae
2219	OG0002219	YML098W	snap_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-1.232-mRNA-1_1&gene=snap_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-1.232&CDS=1-330
2220	OG0002220	YML099C	augustus_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-1.12&CDS=1-3870
2221	OG0002221	YML102W	augustus_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-1.107&CDS=1-3180
2222	OG0002222	YML105C	snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-1.105&CDS=1-759
2223	OG0002223	YML110C	snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-2.208-mRNA-1_1&gene=snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-2.208&CDS=1-867
2224	OG0002224	YML114C	snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-1.23-mRNA-1_1&gene=snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-1.23&CDS=1-1443
2225	OG0002225	YML121W	snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-4.245-mRNA-1_1&gene=snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-4.245&CDS=1-816
2226	OG0002226	YML123C	snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-4.57-mRNA-1_1&gene=snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-4.57&CDS=1-1686
2227	OG0002227	YML125C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-0.32&CDS=1-912
2228	OG0002228	YML126C	snap_masked-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-4.250-mRNA-1_1&gene=snap_masked-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-4.250&CDS=1-1332
2229	OG0002229	YML127W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-0.6&CDS=1-1653
2230	OG0002230	YML129C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-0.12&CDS=1-192
2231	OG0002231	YMR001C	augustus_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-1.237-mRNA-1_1&gene=augustus_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-1.237&CDS=1-2499
2232	OG0002232	YMR002W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-0.18&CDS=1-432
2233	OG0002233	YMR003W	snap_masked-NODE_17_length_138471_cov_20.6562_ID_33-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_17_length_138471_cov_20.6562_ID_33-processed-gene-0.70&CDS=1-762
2234	OG0002234	YMR004W	augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-6.265-mRNA-1_1&gene=augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-6.265&CDS=1-1653
2235	OG0002235	YMR005W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-6.51-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-6.51&CDS=1-948
2236	OG0002236	YMR008C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-3.19-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-3.19&CDS=1-1917
2237	OG0002237	YMR010W	snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-6.141-mRNA-1_1&gene=snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-6.141&CDS=1-1140
2238	OG0002238	YMR014W	snap_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-1.169-mRNA-1_1&gene=snap_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-1.169&CDS=1-1302
2239	OG0002239	YMR015C	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-1.2&CDS=1-1590
2240	OG0002240	YMR022W	maker-NODE_10_length_315200_cov_20.7307_ID_19-augustus-gene-2.148-mRNA-1_1&gene=maker-NODE_10_length_315200_cov_20.7307_ID_19-augustus-gene-2.148&CDS=1-819
2241	OG0002241	YMR023C	snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-1.10&CDS=1-1404
2242	OG0002242	YMR024W	snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.139&CDS=1-1110
2243	OG0002243	YMR026C	genemark-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-8.256-mRNA-1_1&gene=genemark-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-8.256&CDS=1-1179
2244	OG0002244	YMR028W	snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-2.30-mRNA-1_1&gene=snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-2.30&CDS=1-1020
2245	OG0002245	YMR029C	snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-2.165-mRNA-1_1&gene=snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-2.165&CDS=1-1503
2246	OG0002246	YMR032W	snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-2.142-mRNA-1_1&gene=snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-2.142&CDS=1-1617
2247	OG0002247	YMR034C	snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-6.118-mRNA-1_1&gene=snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-6.118&CDS=1-1158
2248	OG0002248	YMR035W	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-1.64&CDS=1-549
2249	OG0002249	YMR036C	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-2.118-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-2.118&CDS=1-1932
2250	OG0002250	YMR038C	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-2.119-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-2.119&CDS=1-708
2251	OG0002251	YMR039C	maker-NODE_8_length_401107_cov_21.2284_ID_15-augustus-gene-2.200-mRNA-1_1&gene=maker-NODE_8_length_401107_cov_21.2284_ID_15-augustus-gene-2.200&CDS=1-336
2252	OG0002252	YMR041C	snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-2.141-mRNA-1_1&gene=snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-2.141&CDS=1-987
2253	OG0002253	YMR048W	snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-1.187-mRNA-1_1&gene=snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-1.187&CDS=1-561
2254	OG0002254	YMR049C	snap_masked-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-3.15-mRNA-1_1&gene=snap_masked-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-3.15&CDS=1-2352
2255	OG0002255	YMR059W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-5.2-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-5.2&CDS=1-273
2256	OG0002256	YMR061W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-5.3-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-5.3&CDS=1-1776
2257	OG0002257	YMR062C	snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-1.59&CDS=1-1272
2258	OG0002258	YMR063W	snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-0.43&CDS=1-717
2259	OG0002259	YMR065W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.51-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.51&CDS=1-1143
2260	OG0002260	YMR066W	augustus_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-1.9&CDS=1-2502
2261	OG0002261	YMR067C	genemark-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-0.87&CDS=1-1254
2262	OG0002262	YMR068W	genemark-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.106&CDS=1-1134
2263	OG0002263	YMR071C	snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-0.45&CDS=1-495
2264	OG0002264	YMR073C	snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-3.138-mRNA-1_1&gene=snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-3.138&CDS=1-531
2265	OG0002265	YMR074C	maker-NODE_8_length_401107_cov_21.2284_ID_15-snap-gene-3.66-mRNA-1_1&gene=maker-NODE_8_length_401107_cov_21.2284_ID_15-snap-gene-3.66&CDS=1-405
2266	OG0002266	YMR075W	snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-1.35&CDS=1-1671
2267	OG0002267	YMR076C	snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-1.60-mRNA-1_1&gene=snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-1.60&CDS=1-3492
2268	OG0002268	YMR077C	snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-0.52&CDS=1-606
2269	OG0002269	YMR078C	genemark-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-0.86&CDS=1-2022
2270	OG0002270	YMR080C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-6.134-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-6.134&CDS=1-2610
2271	OG0002271	YMR092C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.39-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.39&CDS=1-1764
2272	OG0002272	YMR093W	snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-2.167-mRNA-1_1&gene=snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-2.167&CDS=1-1491
2273	OG0002273	YMR097C	snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-2.19-mRNA-1_1&gene=snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-2.19&CDS=1-1137
2274	OG0002274	YMR098C	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-4.29-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-4.29&CDS=1-1446
2275	OG0002275	YMR099C	snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_9_length_365810_cov_20.2728_ID_17-processed-gene-1.21&CDS=1-894
2276	OG0002276	YMR100W	genemark-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-1.249-mRNA-1_1&gene=genemark-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-1.249&CDS=1-2004
2277	OG0002277	YMR105C	snap_masked-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-3.48-mRNA-1_1&gene=snap_masked-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-3.48&CDS=1-1710
2278	OG0002278	YMR106C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.38-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.38&CDS=1-2082
2279	OG0002279	YMR108W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-3.46-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-3.46&CDS=1-2001
2280	OG0002280	YMR109W	snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-1.171-mRNA-1_1&gene=snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-1.171&CDS=1-3690
2281	OG0002281	YMR110C	genemark-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.98-mRNA-1_1&gene=genemark-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.98&CDS=1-1461
2282	OG0002282	YMR112C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.59-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.59&CDS=1-474
2283	OG0002283	YMR113W	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-3.43-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-3.43&CDS=1-1236
2284	OG0002284	YMR114C	snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-2.205-mRNA-1_1&gene=snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-2.205&CDS=1-819
2285	OG0002285	YMR116C	maker-NODE_3_length_749597_cov_20.3037_ID_5-snap-gene-3.131-mRNA-1_1&gene=maker-NODE_3_length_749597_cov_20.3037_ID_5-snap-gene-3.131&CDS=1-954
2286	OG0002286	YMR117C	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-4.48-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-4.48&CDS=1-597
2287	OG0002287	YMR120C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.33-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.33&CDS=1-1776
2288	OG0002288	YMR121C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.32&CDS=1-612
2289	OG0002289	YMR123W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.59-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.59&CDS=1-276
2290	OG0002290	YMR125W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.56&CDS=1-2904
2291	OG0002291	YMR126C	augustus_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-5.61-mRNA-1_1&gene=augustus_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-5.61&CDS=1-1575
2292	OG0002292	YMR127C	snap_masked-NODE_18_length_129650_cov_20.554_ID_35-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_18_length_129650_cov_20.554_ID_35-processed-gene-0.71&CDS=1-1032
2293	OG0002293	YMR128W	maker-NODE_18_length_129650_cov_20.554_ID_35-augustus-gene-0.12-mRNA-1_1&gene=maker-NODE_18_length_129650_cov_20.554_ID_35-augustus-gene-0.12&CDS=1-5214
2294	OG0002294	YMR129W	snap_masked-NODE_28_length_48709_cov_21.375_ID_55-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_28_length_48709_cov_21.375_ID_55-processed-gene-0.7&CDS=1-3831
2295	OG0002295	YMR131C	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-3.53-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-3.53&CDS=1-1506
2296	OG0002296	YMR134W	augustus_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-0.124&CDS=1-597
2297	OG0002297	YMR137C	snap_masked-NODE_23_length_83251_cov_21.0497_ID_45-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_23_length_83251_cov_21.0497_ID_45-processed-gene-0.26&CDS=1-1515
2298	OG0002298	YMR138W	genemark-NODE_23_length_83251_cov_21.0497_ID_45-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_23_length_83251_cov_21.0497_ID_45-processed-gene-0.135&CDS=1-408
2299	OG0002299	YMR139W	snap_masked-NODE_16_length_147039_cov_20.49_ID_31-processed-gene-0.186-mRNA-1_1&gene=snap_masked-NODE_16_length_147039_cov_20.49_ID_31-processed-gene-0.186&CDS=1-1173
2300	OG0002300	YMR140W	snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_11_length_302359_cov_21.3541_ID_21-processed-gene-0.30&CDS=1-1515
2301	OG0002301	YMR146C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-0.35&CDS=1-1029
2302	OG0002302	YMR150C	snap_masked-NODE_21_length_106243_cov_21.8693_ID_41-processed-gene-0.167-mRNA-1_1&gene=snap_masked-NODE_21_length_106243_cov_21.8693_ID_41-processed-gene-0.167&CDS=1-570
2303	OG0002303	YMR155W	snap_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-0.28&CDS=1-1830
2304	OG0002304	YMR158W	augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.84-mRNA-1_1&gene=augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.84&CDS=1-2208
2305	OG0002305	YMR162C	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.31-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-2.31&CDS=1-4701
2306	OG0002306	YMR165C	augustus_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_22_length_104199_cov_22.1986_ID_43-processed-gene-0.30&CDS=1-4035
2307	OG0002307	YMR166C	snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-4.228-mRNA-1_1&gene=snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-4.228&CDS=1-999
2308	OG0002308	YMR167W	snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-4.267-mRNA-1_1&gene=snap_masked-NODE_7_length_545341_cov_21.404_ID_13-processed-gene-4.267&CDS=1-1950
2309	OG0002309	YMR171C	augustus_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.17&CDS=1-1131
2310	OG0002310	YMR185W	snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-3.132-mRNA-1_1&gene=snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-3.132&CDS=1-2748
2311	OG0002311	YMR186W	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-3.27-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-3.27&CDS=1-2106
2312	OG0002312	YMR188C	snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_10_length_315200_cov_20.7307_ID_19-processed-gene-1.13&CDS=1-735
2313	OG0002313	YMR189W	augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-0.113&CDS=1-3969
2314	OG0002314	YMR190C	snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-7.158-mRNA-1_1&gene=snap_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-7.158&CDS=1-3747
2315	OG0002315	YMR194C-B	maker-NODE_3_length_749597_cov_20.3037_ID_5-snap-gene-0.55-mRNA-1_1&gene=maker-NODE_3_length_749597_cov_20.3037_ID_5-snap-gene-0.55&CDS=1-240
2316	OG0002316	YMR196W	augustus_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-1.184-mRNA-1_1&gene=augustus_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-1.184&CDS=1-6069
2317	OG0002317	YMR197C	snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-1.108-mRNA-1_1&gene=snap_masked-NODE_13_length_285270_cov_20.0104_ID_25-processed-gene-1.108&CDS=1-636
2318	OG0002318	YMR200W	snap_masked-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-4.207-mRNA-1_1&gene=snap_masked-NODE_6_length_547818_cov_20.3499_ID_11-processed-gene-4.207&CDS=1-738
2319	OG0002319	YMR201C	maker-NODE_10_length_315200_cov_20.7307_ID_19-augustus-gene-1.67-mRNA-1_1&gene=maker-NODE_10_length_315200_cov_20.7307_ID_19-augustus-gene-1.67&CDS=1-1863
2320	OG0002320	YMR202W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.61-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-3.61&CDS=1-651
2321	OG0002321	YMR203W	snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.143-mRNA-1_1&gene=snap_masked-NODE_3_length_749597_cov_20.3037_ID_5-processed-gene-4.143&CDS=1-1146
2322	OG0002322	YMR208W	augustus_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.25&CDS=1-3243
2323	OG0002323	YMR209C	snap_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.155-mRNA-1_1&gene=snap_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.155&CDS=1-1212
2324	OG0002324	YMR210W	snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-4.22-mRNA-1_1&gene=snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-4.22&CDS=1-1272
2325	OG0002325	YMR211W	snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-4.70-mRNA-1_1&gene=snap_masked-NODE_4_length_594317_cov_21.076_ID_7-processed-gene-4.70&CDS=1-1296
2326	OG0002326	YMR212C	snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-1.61-mRNA-1_1&gene=snap_masked-NODE_5_length_586398_cov_20.5162_ID_9-processed-gene-1.61&CDS=1-2361
2327	OG0002327	YMR214W	maker-NODE_5_length_586398_cov_20.5162_ID_9-augustus-gene-1.71-mRNA-1_1&gene=maker-NODE_5_length_586398_cov_20.5162_ID_9-augustus-gene-1.71&CDS=1-2493
2328	OG0002328	YMR215W	maker-NODE_11_length_302359_cov_21.3541_ID_21-snap-gene-0.108-mRNA-1_1&gene=maker-NODE_11_length_302359_cov_21.3541_ID_21-snap-gene-0.108&CDS=1-1728
2329	OG0002329	YMR217W	snap_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.154-mRNA-1_1&gene=snap_masked-NODE_20_length_125063_cov_21.0978_ID_39-processed-gene-0.154&CDS=1-1578
2330	OG0002330	YMR218C	snap_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_14_length_233154_cov_20.148_ID_27-processed-gene-0.41&CDS=1-3222
2331	OG0002331	YMR220W	maker-NODE_2_length_802081_cov_20.2947_ID_3-augustus-gene-5.55-mRNA-1_1&gene=maker-NODE_2_length_802081_cov_20.2947_ID_3-augustus-gene-5.55&CDS=1-3084
2332	OG0002332	YMR223W	snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-1.177-mRNA-1_1&gene=snap_masked-NODE_12_length_300130_cov_20.6791_ID_23-processed-gene-1.177&CDS=1-1563
2333	OG0002333	YMR224C	augustus_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-3.73-mRNA-1_1&gene=augustus_masked-NODE_1_length_978802_cov_20.4659_ID_1-processed-gene-3.73&CDS=1-6471
2334	OG0002334	YMR225C	snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-5.48-mRNA-1_1&gene=snap_masked-NODE_2_length_802081_cov_20.2947_ID_3-processed-gene-5.48&CDS=1-288
2335	OG0002335	YMR226C	snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_8_length_401107_cov_21.2284_ID_15-processed-gene-1.51&CDS=1-804
