	OrthologID	Metschnikowia_drakensbergensis	Saccharomyces_cerevisiae
2570	OG0002570	augustus_masked-draA_s79-processed-gene-3.92-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-3.92&CDS=1-753	YGL123W
2571	OG0002571	snap_masked-draA_s79-processed-gene-3.16-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-3.16&CDS=1-1050	YNL234W
2572	OG0002572	augustus_masked-draA_s79-processed-gene-3.71-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-3.71&CDS=1-3468	YNL233W
2573	OG0002573	augustus_masked-draA_s79-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-3.72&CDS=1-861	YNL232W
2574	OG0002574	augustus_masked-draA_s79-processed-gene-3.94-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-3.94&CDS=1-1041	YNL231C
2575	OG0002575	genemark-draA_s79-processed-gene-3.130-mRNA-1_1&gene=genemark-draA_s79-processed-gene-3.130&CDS=1-4071	YDR245W
2576	OG0002576	genemark-draA_s79-processed-gene-3.131-mRNA-1_1&gene=genemark-draA_s79-processed-gene-3.131&CDS=1-4671	YPL016W
2577	OG0002577	maker-draA_s79-augustus-gene-3.104-mRNA-1_1&gene=maker-draA_s79-augustus-gene-3.104&CDS=1-4302	YCL030C
2578	OG0002578	augustus_masked-draA_s79-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-3.78&CDS=1-3210	YPL022W
2579	OG0002579	augustus_masked-draA_s79-processed-gene-3.80-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-3.80&CDS=1-1044	YDL205C
2580	OG0002580	augustus_masked-draA_s79-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-3.81&CDS=1-1104	YLR056W
2581	OG0002581	augustus_masked-draA_s79-processed-gene-3.97-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-3.97&CDS=1-669	YPL041C
2582	OG0002582	snap_masked-draA_s79-processed-gene-3.35-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-3.35&CDS=1-1203	YPL028W
2583	OG0002583	maker-draA_s79-augustus-gene-3.107-mRNA-1_1&gene=maker-draA_s79-augustus-gene-3.107&CDS=1-2013	YPL029W
2584	OG0002584	augustus_masked-draA_s79-processed-gene-3.100-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-3.100&CDS=1-1533	YOR241W
2585	OG0002585	augustus_masked-draA_s79-processed-gene-4.58-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.58&CDS=1-5712	YPL082C
2586	OG0002586	augustus_masked-draA_s79-processed-gene-4.59-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.59&CDS=1-1083	YBR192W
2587	OG0002587	augustus_masked-draA_s79-processed-gene-4.60-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.60&CDS=1-618	YBR193C
2588	OG0002588	augustus_masked-draA_s79-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.64&CDS=1-900	YBR187W
2589	OG0002589	augustus_masked-draA_s79-processed-gene-4.65-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.65&CDS=1-1383	YGL065C
2590	OG0002590	augustus_masked-draA_s79-processed-gene-4.66-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.66&CDS=1-2193	YPL207W
2591	OG0002591	augustus_masked-draA_s79-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.68&CDS=1-1464	YGL066W
2592	OG0002592	augustus_masked-draA_s79-processed-gene-4.93-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.93&CDS=1-951	YPL209C
2593	OG0002593	augustus_masked-draA_s79-processed-gene-4.69-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.69&CDS=1-1722	YDR389W
2594	OG0002594	augustus_masked-draA_s79-processed-gene-4.70-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.70&CDS=1-1128	YOR123C
2595	OG0002595	maker-draA_s79-snap-gene-4.56-mRNA-1_1&gene=maker-draA_s79-snap-gene-4.56&CDS=1-2976	YER171W
2596	OG0002596	snap_masked-draA_s79-processed-gene-4.128-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-4.128&CDS=1-792	YCR009C
2597	OG0002597	augustus_masked-draA_s79-processed-gene-4.77-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.77&CDS=1-705	YER148W
2598	OG0002598	augustus_masked-draA_s79-processed-gene-4.95-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.95&CDS=1-1662	YBL019W
2599	OG0002599	maker-draA_s79-augustus-gene-4.112-mRNA-1_1&gene=maker-draA_s79-augustus-gene-4.112&CDS=1-2970	YLR175W
2600	OG0002600	snap_masked-draA_s79-processed-gene-4.136-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-4.136&CDS=1-207	YCL005W-A
2601	OG0002601	maker-draA_s79-augustus-gene-4.110-mRNA-1_1&gene=maker-draA_s79-augustus-gene-4.110&CDS=1-3168	YGL078C
2602	OG0002602	augustus_masked-draA_s79-processed-gene-4.81-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.81&CDS=1-1611	YML130C
2603	OG0002603	augustus_masked-draA_s79-processed-gene-4.98-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.98&CDS=1-2499	YML099C
2604	OG0002604	augustus_masked-draA_s79-processed-gene-4.82-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.82&CDS=1-1767	YML070W
2605	OG0002605	augustus_masked-draA_s79-processed-gene-4.99-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.99&CDS=1-1656	YDR034C
2606	OG0002606	augustus_masked-draA_s79-processed-gene-4.100-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.100&CDS=1-2649	YNL054W
2607	OG0002607	augustus_masked-draA_s79-processed-gene-4.85-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.85&CDS=1-1038	YIL110W
2608	OG0002608	augustus_masked-draA_s79-processed-gene-4.102-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.102&CDS=1-3690	YDR335W
2609	OG0002609	augustus_masked-draA_s79-processed-gene-4.103-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.103&CDS=1-909	YHR088W
2610	OG0002610	augustus_masked-draA_s79-processed-gene-4.104-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.104&CDS=1-1938	YDR311W
2611	OG0002611	augustus_masked-draA_s79-processed-gene-4.105-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.105&CDS=1-462	YJR104C
2612	OG0002612	augustus_masked-draA_s79-processed-gene-4.86-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.86&CDS=1-456	YHR105W
2613	OG0002613	augustus_masked-draA_s79-processed-gene-4.87-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.87&CDS=1-960	YDR353W
2614	OG0002614	augustus_masked-draA_s79-processed-gene-4.106-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.106&CDS=1-1173	YDR267C
2615	OG0002615	genemark-draA_s79-processed-gene-4.54-mRNA-1_1&gene=genemark-draA_s79-processed-gene-4.54&CDS=1-2955	YOR038C
2616	OG0002616	maker-draA_s79-augustus-gene-4.111-mRNA-1_1&gene=maker-draA_s79-augustus-gene-4.111&CDS=1-1560	YDR268W
2617	OG0002617	augustus_masked-draA_s79-processed-gene-4.91-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.91&CDS=1-927	YLR209C
2618	OG0002618	augustus_masked-draA_s79-processed-gene-4.108-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-4.108&CDS=1-903	YLR208W
2619	OG0002619	augustus_masked-draA_s79-processed-gene-5.101-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.101&CDS=1-2799	YGL201C
2620	OG0002620	augustus_masked-draA_s79-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.123&CDS=1-1011	YER095W
2621	OG0002621	augustus_masked-draA_s79-processed-gene-5.103-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.103&CDS=1-2595	YPR135W
2622	OG0002622	augustus_masked-draA_s79-processed-gene-5.104-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.104&CDS=1-576	YPR131C
2623	OG0002623	augustus_masked-draA_s79-processed-gene-5.124-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.124&CDS=1-1944	YIL155C
2624	OG0002624	augustus_masked-draA_s79-processed-gene-5.106-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.106&CDS=1-1602	YML013W
2625	OG0002625	augustus_masked-draA_s79-processed-gene-5.125-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.125&CDS=1-1752	YDL014W
2626	OG0002626	maker-draA_s79-augustus-gene-5.141-mRNA-1_1&gene=maker-draA_s79-augustus-gene-5.141&CDS=1-1524	YBR173C
2627	OG0002627	augustus_masked-draA_s79-processed-gene-5.127-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.127&CDS=1-1992	YOR069W
2628	OG0002628	snap_masked-draA_s79-processed-gene-5.33-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-5.33&CDS=1-561	YNL090W
2629	OG0002629	snap_masked-draA_s79-processed-gene-5.35-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-5.35&CDS=1-1962	YOR087W
2630	OG0002630	augustus_masked-draA_s79-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.112&CDS=1-927	YHR142W
2631	OG0002631	augustus_masked-draA_s79-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.113&CDS=1-1833	YBR260C
2632	OG0002632	augustus_masked-draA_s79-processed-gene-5.132-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.132&CDS=1-228	YHR001W-A
2633	OG0002633	augustus_masked-draA_s79-processed-gene-5.133-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.133&CDS=1-351	YKL192C
2634	OG0002634	augustus_masked-draA_s79-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.115&CDS=1-516	YNR036C
2635	OG0002635	snap_masked-draA_s79-processed-gene-5.41-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-5.41&CDS=1-1023	YNR035C
2636	OG0002636	augustus_masked-draA_s79-processed-gene-5.116-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.116&CDS=1-4590	YPL167C
2637	OG0002637	augustus_masked-draA_s79-processed-gene-5.135-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.135&CDS=1-708	YFL031W
2638	OG0002638	snap_masked-draA_s79-processed-gene-5.44-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-5.44&CDS=1-1818	YJL100W
2639	OG0002639	augustus_masked-draA_s79-processed-gene-5.119-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.119&CDS=1-2925	YBR281C
2640	OG0002640	augustus_masked-draA_s79-processed-gene-5.120-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.120&CDS=1-1077	YHR085W
2641	OG0002641	augustus_masked-draA_s79-processed-gene-5.121-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.121&CDS=1-732	YHR038W
2642	OG0002642	augustus_masked-draA_s79-processed-gene-5.139-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.139&CDS=1-2433	YLR268W
2643	OG0002643	augustus_masked-draA_s79-processed-gene-5.122-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.122&CDS=1-693	YJR056C
2644	OG0002644	augustus_masked-draA_s79-processed-gene-5.140-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-5.140&CDS=1-1293	YOR260W
2645	OG0002645	augustus_masked-draA_s79-processed-gene-6.5-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.5&CDS=1-1269	YOR259C
2646	OG0002646	augustus_masked-draA_s79-processed-gene-6.8-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.8&CDS=1-1425	YOR257W
2647	OG0002647	augustus_masked-draA_s79-processed-gene-6.9-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.9&CDS=1-3384	YPL175W
2648	OG0002648	augustus_masked-draA_s79-processed-gene-6.7-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.7&CDS=1-585	YOR253W
2649	OG0002649	augustus_masked-draA_s79-processed-gene-6.29-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.29&CDS=1-1983	YOR254C
2650	OG0002650	augustus_masked-draA_s79-processed-gene-6.30-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.30&CDS=1-1767	YMR120C
2651	OG0002651	augustus_masked-draA_s79-processed-gene-6.32-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.32&CDS=1-672	YER004W
2652	OG0002652	snap_masked-draA_s79-processed-gene-6.70-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-6.70&CDS=1-651	YPR124W
2653	OG0002653	augustus_masked-draA_s79-processed-gene-6.33-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.33&CDS=1-3291	YPR055W
2654	OG0002654	augustus_masked-draA_s79-processed-gene-6.34-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.34&CDS=1-861	YBR101C
2655	OG0002655	augustus_masked-draA_s79-processed-gene-6.13-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.13&CDS=1-1251	YCR012W
2656	OG0002656	genemark-draA_s79-processed-gene-6.152-mRNA-1_1&gene=genemark-draA_s79-processed-gene-6.152&CDS=1-1953	YBR041W
2657	OG0002657	augustus_masked-draA_s79-processed-gene-6.14-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.14&CDS=1-1398	YER141W
2658	OG0002658	augustus_masked-draA_s79-processed-gene-6.36-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.36&CDS=1-1992	YER140W
2659	OG0002659	augustus_masked-draA_s79-processed-gene-6.38-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.38&CDS=1-3789	YOL075C
2660	OG0002660	augustus_masked-draA_s79-processed-gene-6.39-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.39&CDS=1-1662	YFR028C
2661	OG0002661	maker-draA_s79-snap-gene-6.0-mRNA-1_1&gene=maker-draA_s79-snap-gene-6.0&CDS=1-789	YDR064W
2662	OG0002662	augustus_masked-draA_s79-processed-gene-6.40-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.40&CDS=1-459	YMR260C
2663	OG0002663	augustus_masked-draA_s79-processed-gene-6.19-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.19&CDS=1-867	YMR262W
2664	OG0002664	augustus_masked-draA_s79-processed-gene-6.42-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.42&CDS=1-744	YDR050C
2665	OG0002665	augustus_masked-draA_s79-processed-gene-6.43-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.43&CDS=1-960	YDR051C
2666	OG0002666	augustus_masked-draA_s79-processed-gene-6.45-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.45&CDS=1-903	YBR061C
2667	OG0002667	augustus_masked-draA_s79-processed-gene-6.21-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.21&CDS=1-777	YDR041W
2668	OG0002668	genemark-draA_s79-processed-gene-6.167-mRNA-1_1&gene=genemark-draA_s79-processed-gene-6.167&CDS=1-1092	YGR286C
2669	OG0002669	augustus_masked-draA_s79-processed-gene-6.23-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.23&CDS=1-1695	YDR232W
2670	OG0002670	augustus_masked-draA_s79-processed-gene-6.24-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.24&CDS=1-2502	YNL126W
2671	OG0002671	augustus_masked-draA_s79-processed-gene-6.25-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.25&CDS=1-846	YOR100C
2672	OG0002672	augustus_masked-draA_s79-processed-gene-6.49-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.49&CDS=1-3246	YOR340C
2673	OG0002673	maker-draA_s79-augustus-gene-6.56-mRNA-1_1&gene=maker-draA_s79-augustus-gene-6.56&CDS=1-1113	YAL034W-A
2674	OG0002674	augustus_masked-draA_s79-processed-gene-6.28-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.28&CDS=1-1068	YNR015W
2675	OG0002675	augustus_masked-draA_s79-processed-gene-6.51-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-6.51&CDS=1-621	YNR017W
2676	OG0002676	genemark-draA_s79-processed-gene-7.54-mRNA-1_1&gene=genemark-draA_s79-processed-gene-7.54&CDS=1-6825	YNR016C
2677	OG0002677	maker-draA_s79-augustus-gene-7.1-mRNA-1_1&gene=maker-draA_s79-augustus-gene-7.1&CDS=1-843	YCR059C
2678	OG0002678	augustus_masked-draA_s79-processed-gene-7.8-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.8&CDS=1-2736	YCR057C
2679	OG0002679	maker-draA_s79-augustus-gene-7.2-mRNA-1_1&gene=maker-draA_s79-augustus-gene-7.2&CDS=1-2532	YFR015C
2680	OG0002680	augustus_masked-draA_s79-processed-gene-7.34-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.34&CDS=1-1161	YBL086C
2681	OG0002681	augustus_masked-draA_s79-processed-gene-7.35-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.35&CDS=1-627	YHR122W
2682	OG0002682	augustus_masked-draA_s79-processed-gene-7.36-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.36&CDS=1-336	YNL135C
2683	OG0002683	augustus_masked-draA_s79-processed-gene-7.15-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.15&CDS=1-1080	YNL128W
2684	OG0002684	augustus_masked-draA_s79-processed-gene-7.37-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.37&CDS=1-618	YHR121W
2685	OG0002685	augustus_masked-draA_s79-processed-gene-7.16-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.16&CDS=1-1185	YHR123W
2686	OG0002686	augustus_masked-draA_s79-processed-gene-7.38-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.38&CDS=1-435	YNL131W
2687	OG0002687	augustus_masked-draA_s79-processed-gene-7.39-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.39&CDS=1-2562	YNL127W
2688	OG0002688	snap_masked-draA_s79-processed-gene-7.117-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-7.117&CDS=1-2274	YNL258C
2689	OG0002689	snap_masked-draA_s79-processed-gene-7.141-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-7.141&CDS=1-189	YNL259C
2690	OG0002690	augustus_masked-draA_s79-processed-gene-7.40-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.40&CDS=1-858	YDR405W
2691	OG0002691	augustus_masked-draA_s79-processed-gene-7.22-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.22&CDS=1-3705	YOR151C
2692	OG0002692	augustus_masked-draA_s79-processed-gene-7.41-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.41&CDS=1-519	YOR150W
2693	OG0002693	augustus_masked-draA_s79-processed-gene-7.23-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.23&CDS=1-519	YDR404C
2694	OG0002694	snap_masked-draA_s79-processed-gene-7.146-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-7.146&CDS=1-1812	YDR341C
2695	OG0002695	snap_masked-draA_s79-processed-gene-7.122-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-7.122&CDS=1-1386	YOR137C
2696	OG0002696	augustus_masked-draA_s79-processed-gene-7.25-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.25&CDS=1-558	YDR339C
2697	OG0002697	augustus_masked-draA_s79-processed-gene-7.43-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.43&CDS=1-576	YJR069C
2698	OG0002698	augustus_masked-draA_s79-processed-gene-7.45-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.45&CDS=1-912	YOR143C
2699	OG0002699	augustus_masked-draA_s79-processed-gene-7.46-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.46&CDS=1-486	YML030W
2700	OG0002700	maker-draA_s79-snap-gene-7.53-mRNA-1_1&gene=maker-draA_s79-snap-gene-7.53&CDS=1-1986	YDR006C
2701	OG0002701	augustus_masked-draA_s79-processed-gene-7.48-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.48&CDS=1-1338	YDR375C
2702	OG0002702	augustus_masked-draA_s79-processed-gene-7.30-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.30&CDS=1-3660	YOR124C
2703	OG0002703	augustus_masked-draA_s79-processed-gene-7.31-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-7.31&CDS=1-3045	YCR011C
2704	OG0002704	augustus_masked-draA_s79-processed-gene-8.131-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.131&CDS=1-1128	YDR346C
2705	OG0002705	augustus_masked-draA_s79-processed-gene-8.127-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.127&CDS=1-2451	YOR141C
2706	OG0002706	augustus_masked-draA_s79-processed-gene-8.128-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.128&CDS=1-972	YOR142W
2707	OG0002707	augustus_masked-draA_s79-processed-gene-8.129-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.129&CDS=1-522	YHR059W
2708	OG0002708	maker-draA_s79-augustus-gene-8.122-mRNA-1_1&gene=maker-draA_s79-augustus-gene-8.122&CDS=1-1338	YDR305C
2709	OG0002709	augustus_masked-draA_s79-processed-gene-8.132-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.132&CDS=1-2349	YBR080C
2710	OG0002710	augustus_masked-draA_s79-processed-gene-8.135-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.135&CDS=1-918	YDR175C
2711	OG0002711	augustus_masked-draA_s79-processed-gene-8.136-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.136&CDS=1-1875	YDR176W
2712	OG0002712	augustus_masked-draA_s79-processed-gene-8.153-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.153&CDS=1-1413	YLR163C
2713	OG0002713	snap_masked-draA_s79-processed-gene-8.68-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-8.68&CDS=1-651	YDR183W
2714	OG0002714	maker-draA_s79-snap-gene-8.110-mRNA-1_1&gene=maker-draA_s79-snap-gene-8.110&CDS=1-2592	YLR166C
2715	OG0002715	augustus_masked-draA_s79-processed-gene-8.139-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.139&CDS=1-801	YDR181C
2716	OG0002716	augustus_masked-draA_s79-processed-gene-8.155-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.155&CDS=1-4476	YDR180W
2717	OG0002717	snap_masked-draA_s79-processed-gene-8.91-mRNA-1_1&gene=snap_masked-draA_s79-processed-gene-8.91&CDS=1-1071	YLR246W
2718	OG0002718	augustus_masked-draA_s79-processed-gene-8.142-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.142&CDS=1-891	YLR239C
2719	OG0002719	maker-draA_s79-augustus-gene-8.118-mRNA-1_1&gene=maker-draA_s79-augustus-gene-8.118&CDS=1-2466	YDR204W
2720	OG0002720	augustus_masked-draA_s79-processed-gene-8.158-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.158&CDS=1-324	YDR357C
2721	OG0002721	maker-draA_s79-augustus-gene-8.120-mRNA-1_1&gene=maker-draA_s79-augustus-gene-8.120&CDS=1-1746	YHR108W
2722	OG0002722	augustus_masked-draA_s79-processed-gene-8.160-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.160&CDS=1-6363	YDL171C
2723	OG0002723	augustus_masked-draA_s79-processed-gene-8.146-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.146&CDS=1-1056	YCR035C
2724	OG0002724	genemark-draA_s79-processed-gene-8.25-mRNA-1_1&gene=genemark-draA_s79-processed-gene-8.25&CDS=1-7896	YCR032W
2725	OG0002725	augustus_masked-draA_s79-processed-gene-8.162-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.162&CDS=1-396	YCR031C
2726	OG0002726	maker-draA_s79-augustus-gene-8.124-mRNA-1_1&gene=maker-draA_s79-augustus-gene-8.124&CDS=1-525	YNL044W
2727	OG0002727	augustus_masked-draA_s79-processed-gene-8.165-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.165&CDS=1-1857	YNL045W
2728	OG0002728	augustus_masked-draA_s79-processed-gene-8.149-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.149&CDS=1-1629	YBR007C
2729	OG0002729	augustus_masked-draA_s79-processed-gene-8.150-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.150&CDS=1-1368	YPR045C
2730	OG0002730	augustus_masked-draA_s79-processed-gene-8.167-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-8.167&CDS=1-708	YJR099W
2731	OG0002731	augustus_masked-draA_s79-processed-gene-9.162-mRNA-1_1&gene=augustus_masked-draA_s79-processed-gene-9.162&CDS=1-1983	YDL167C
