	OrthologID	Candida_infanticola	Saccharomyces_cerevisiae
2682	OG0002682	augustus_masked-LWLF01000022.1-processed-gene-17.59-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.59&CDS=1-2286	YLR115W
2683	OG0002683	augustus_masked-LWLF01000022.1-processed-gene-17.61-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.61&CDS=1-1347	YLR116W
2684	OG0002684	augustus_masked-LWLF01000022.1-processed-gene-17.86-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.86&CDS=1-1941	YLR117C
2685	OG0002685	snap_masked-LWLF01000022.1-processed-gene-17.136-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-17.136&CDS=1-4680	YDR141C
2686	OG0002686	augustus_masked-LWLF01000022.1-processed-gene-17.88-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.88&CDS=1-1020	YDR142C
2687	OG0002687	augustus_masked-LWLF01000022.1-processed-gene-17.66-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.66&CDS=1-2043	YFR015C
2688	OG0002688	augustus_masked-LWLF01000022.1-processed-gene-17.67-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.67&CDS=1-2340	YLL032C
2689	OG0002689	augustus_masked-LWLF01000022.1-processed-gene-17.90-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.90&CDS=1-2694	YLL031C
2690	OG0002690	augustus_masked-LWLF01000022.1-processed-gene-17.91-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.91&CDS=1-822	YAL009W
2691	OG0002691	genemark-LWLF01000022.1-processed-gene-17.14-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-17.14&CDS=1-459	YEL012W
2692	OG0002692	augustus_masked-LWLF01000022.1-processed-gene-17.92-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.92&CDS=1-2922	YCR019W
2693	OG0002693	genemark-LWLF01000022.1-processed-gene-17.16-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-17.16&CDS=1-2400	YLR241W
2694	OG0002694	genemark-LWLF01000022.1-processed-gene-17.43-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-17.43&CDS=1-711	YLR242C
2695	OG0002695	augustus_masked-LWLF01000022.1-processed-gene-17.96-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.96&CDS=1-1851	YLR234W
2696	OG0002696	augustus_masked-LWLF01000022.1-processed-gene-17.97-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.97&CDS=1-975	YGR060W
2697	OG0002697	augustus_masked-LWLF01000022.1-processed-gene-17.98-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.98&CDS=1-804	YPR060C
2698	OG0002698	augustus_masked-LWLF01000022.1-processed-gene-17.76-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.76&CDS=1-3618	YBR097W
2699	OG0002699	augustus_masked-LWLF01000022.1-processed-gene-17.100-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.100&CDS=1-1515	YOR310C
2700	OG0002700	snap_masked-LWLF01000022.1-processed-gene-17.127-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-17.127&CDS=1-642	YLR025W
2701	OG0002701	augustus_masked-LWLF01000022.1-processed-gene-17.102-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.102&CDS=1-1035	YLR026C
2702	OG0002702	augustus_masked-LWLF01000022.1-processed-gene-17.79-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.79&CDS=1-519	YPR028W
2703	OG0002703	genemark-LWLF01000022.1-processed-gene-17.25-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-17.25&CDS=1-717	YBR185C
2704	OG0002704	snap_masked-LWLF01000022.1-processed-gene-17.154-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-17.154&CDS=1-7053	YPL085W
2705	OG0002705	augustus_masked-LWLF01000022.1-processed-gene-17.83-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.83&CDS=1-1629	YPL086C
2706	OG0002706	augustus_masked-LWLF01000022.1-processed-gene-17.104-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.104&CDS=1-1086	YNL217W
2707	OG0002707	genemark-LWLF01000022.1-processed-gene-17.54-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-17.54&CDS=1-639	YBR154C
2708	OG0002708	augustus_masked-LWLF01000022.1-processed-gene-17.106-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-17.106&CDS=1-1755	YBL061C
2709	OG0002709	augustus_masked-LWLF01000022.1-processed-gene-18.7-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.7&CDS=1-1041	YLR447C
2710	OG0002710	snap_masked-LWLF01000022.1-processed-gene-18.48-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-18.48&CDS=1-1074	YML071C
2711	OG0002711	augustus_masked-LWLF01000022.1-processed-gene-18.26-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.26&CDS=1-681	YNL265C
2712	OG0002712	augustus_masked-LWLF01000022.1-processed-gene-18.27-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.27&CDS=1-2283	YAL053W
2713	OG0002713	augustus_masked-LWLF01000022.1-processed-gene-18.30-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.30&CDS=1-1176	YJL183W
2714	OG0002714	augustus_masked-LWLF01000022.1-processed-gene-18.12-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.12&CDS=1-2241	YOR346W
2715	OG0002715	augustus_masked-LWLF01000022.1-processed-gene-18.31-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.31&CDS=1-1557	YAL038W
2716	OG0002716	augustus_masked-LWLF01000022.1-processed-gene-18.13-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.13&CDS=1-453	YKL067W
2717	OG0002717	augustus_masked-LWLF01000022.1-processed-gene-18.15-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.15&CDS=1-1005	YHR002W
2718	OG0002718	augustus_masked-LWLF01000022.1-processed-gene-18.32-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.32&CDS=1-1326	YKL027W
2719	OG0002719	snap_masked-LWLF01000022.1-processed-gene-18.81-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-18.81&CDS=1-1626	YPR155C
2720	OG0002720	genemark-LWLF01000022.1-processed-gene-18.132-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-18.132&CDS=1-1581	YDL057W
2721	OG0002721	augustus_masked-LWLF01000022.1-processed-gene-18.37-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.37&CDS=1-1317	YPL184C
2722	OG0002722	augustus_masked-LWLF01000022.1-processed-gene-18.17-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.17&CDS=1-1683	YDR109C
2723	OG0002723	maker-LWLF01000022.1-snap-gene-18.2-mRNA-1_1&gene=maker-LWLF01000022.1-snap-gene-18.2&CDS=1-2760	YNL250W
2724	OG0002724	augustus_masked-LWLF01000022.1-processed-gene-18.18-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.18&CDS=1-2217	YNL247W
2725	OG0002725	snap_masked-LWLF01000022.1-processed-gene-18.63-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-18.63&CDS=1-2580	YLR084C
2726	OG0002726	snap_masked-LWLF01000022.1-processed-gene-18.64-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-18.64&CDS=1-498	YOR163W
2727	OG0002727	augustus_masked-LWLF01000022.1-processed-gene-18.40-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.40&CDS=1-876	YOR164C
2728	OG0002728	augustus_masked-LWLF01000022.1-processed-gene-18.41-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.41&CDS=1-1473	YOR175C
2729	OG0002729	augustus_masked-LWLF01000022.1-processed-gene-18.20-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.20&CDS=1-1101	YOR176W
2730	OG0002730	augustus_masked-LWLF01000022.1-processed-gene-18.22-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.22&CDS=1-2448	YER061C
2731	OG0002731	snap_masked-LWLF01000022.1-processed-gene-18.69-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-18.69&CDS=1-5406	YGR217W
2732	OG0002732	augustus_masked-LWLF01000022.1-processed-gene-18.43-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.43&CDS=1-330	YGR215W
2733	OG0002733	augustus_masked-LWLF01000022.1-processed-gene-18.44-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-18.44&CDS=1-2256	YNL313C
2734	OG0002734	genemark-LWLF01000022.1-processed-gene-18.141-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-18.141&CDS=1-435	YOL149W
2735	OG0002735	augustus_masked-LWLF01000022.1-processed-gene-19.54-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.54&CDS=1-852	YGR132C
2736	OG0002736	augustus_masked-LWLF01000022.1-processed-gene-19.49-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.49&CDS=1-1086	YPL151C
2737	OG0002737	augustus_masked-LWLF01000022.1-processed-gene-19.50-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.50&CDS=1-1254	YOR244W
2738	OG0002738	augustus_masked-LWLF01000022.1-processed-gene-19.52-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.52&CDS=1-3069	YKL205W
2739	OG0002739	augustus_masked-LWLF01000022.1-processed-gene-19.56-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.56&CDS=1-906	YPL173W
2740	OG0002740	maker-LWLF01000022.1-augustus-gene-19.93-mRNA-1_1&gene=maker-LWLF01000022.1-augustus-gene-19.93&CDS=1-1935	YGR195W
2741	OG0002741	genemark-LWLF01000022.1-processed-gene-19.122-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-19.122&CDS=1-762	YHR062C
2742	OG0002742	augustus_masked-LWLF01000022.1-processed-gene-19.57-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.57&CDS=1-1281	YHR135C
2743	OG0002743	augustus_masked-LWLF01000022.1-processed-gene-19.75-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.75&CDS=1-1182	YOR025W
2744	OG0002744	genemark-LWLF01000022.1-processed-gene-19.111-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-19.111&CDS=1-1710	YKR002W
2745	OG0002745	augustus_masked-LWLF01000022.1-processed-gene-19.80-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.80&CDS=1-1263	YDR257C
2746	OG0002746	genemark-LWLF01000022.1-processed-gene-19.112-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-19.112&CDS=1-1125	YEL056W
2747	OG0002747	augustus_masked-LWLF01000022.1-processed-gene-19.66-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.66&CDS=1-1104	YKR051W
2748	OG0002748	augustus_masked-LWLF01000022.1-processed-gene-19.86-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.86&CDS=1-4692	YMR162C
2749	OG0002749	augustus_masked-LWLF01000022.1-processed-gene-19.67-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.67&CDS=1-1038	YDR527W
2750	OG0002750	augustus_masked-LWLF01000022.1-processed-gene-19.87-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.87&CDS=1-1506	YNL027W
2751	OG0002751	augustus_masked-LWLF01000022.1-processed-gene-19.69-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.69&CDS=1-3102	YJL050W
2752	OG0002752	augustus_masked-LWLF01000022.1-processed-gene-19.89-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.89&CDS=1-1113	YNL181W
2753	OG0002753	augustus_masked-LWLF01000022.1-processed-gene-19.70-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-19.70&CDS=1-1197	YNL182C
2754	OG0002754	augustus_masked-LWLF01000022.1-processed-gene-20.134-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.134&CDS=1-3390	YDR293C
2755	OG0002755	genemark-LWLF01000022.1-processed-gene-20.11-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-20.11&CDS=1-675	YJL121C
2756	OG0002756	augustus_masked-LWLF01000022.1-processed-gene-20.137-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.137&CDS=1-2316	YMR287C
2757	OG0002757	genemark-LWLF01000022.1-processed-gene-20.14-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-20.14&CDS=1-4206	YOR336W
2758	OG0002758	augustus_masked-LWLF01000022.1-processed-gene-20.139-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.139&CDS=1-768	YNR054C
2759	OG0002759	augustus_masked-LWLF01000022.1-processed-gene-20.140-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.140&CDS=1-5220	YOR335C
2760	OG0002760	maker-LWLF01000022.1-augustus-gene-20.1-mRNA-1_1&gene=maker-LWLF01000022.1-augustus-gene-20.1&CDS=1-1506	YJR121W
2761	OG0002761	augustus_masked-LWLF01000022.1-processed-gene-20.164-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.164&CDS=1-834	YKR088C
2762	OG0002762	augustus_masked-LWLF01000022.1-processed-gene-20.166-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.166&CDS=1-564	YBR106W
2763	OG0002763	augustus_masked-LWLF01000022.1-processed-gene-20.167-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.167&CDS=1-972	YIL039W
2764	OG0002764	augustus_masked-LWLF01000022.1-processed-gene-20.143-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.143&CDS=1-4236	YGR116W
2765	OG0002765	augustus_masked-LWLF01000022.1-processed-gene-20.168-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.168&CDS=1-1275	YML096W
2766	OG0002766	augustus_masked-LWLF01000022.1-processed-gene-20.144-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.144&CDS=1-3279	YPL226W
2767	OG0002767	augustus_masked-LWLF01000022.1-processed-gene-20.169-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.169&CDS=1-795	YMR178W
2768	OG0002768	augustus_masked-LWLF01000022.1-processed-gene-20.145-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.145&CDS=1-447	YPL225W
2769	OG0002769	genemark-LWLF01000022.1-processed-gene-20.51-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-20.51&CDS=1-1140	YMR171C
2770	OG0002770	augustus_masked-LWLF01000022.1-processed-gene-20.173-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.173&CDS=1-939	YJR141W
2771	OG0002771	augustus_masked-LWLF01000022.1-processed-gene-20.174-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.174&CDS=1-1794	YOR254C
2772	OG0002772	augustus_masked-LWLF01000022.1-processed-gene-20.148-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.148&CDS=1-1632	YPL169C
2773	OG0002773	maker-LWLF01000022.1-augustus-gene-20.4-mRNA-1_1&gene=maker-LWLF01000022.1-augustus-gene-20.4&CDS=1-1281	YDL182W
2774	OG0002774	augustus_masked-LWLF01000022.1-processed-gene-20.149-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.149&CDS=1-5502	YPL082C
2775	OG0002775	augustus_masked-LWLF01000022.1-processed-gene-20.178-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.178&CDS=1-1344	YOR250C
2776	OG0002776	augustus_masked-LWLF01000022.1-processed-gene-20.179-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.179&CDS=1-3159	YOR330C
2777	OG0002777	augustus_masked-LWLF01000022.1-processed-gene-20.150-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.150&CDS=1-618	YAR008W
2778	OG0002778	augustus_masked-LWLF01000022.1-processed-gene-20.151-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.151&CDS=1-642	YLR268W
2779	OG0002779	augustus_masked-LWLF01000022.1-processed-gene-20.154-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.154&CDS=1-741	YDR405W
2780	OG0002780	augustus_masked-LWLF01000022.1-processed-gene-20.185-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.185&CDS=1-2217	YJR143C
2781	OG0002781	genemark-LWLF01000022.1-processed-gene-20.33-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-20.33&CDS=1-840	YJR144W
2782	OG0002782	augustus_masked-LWLF01000022.1-processed-gene-20.156-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.156&CDS=1-609	YMR048W
2783	OG0002783	augustus_masked-LWLF01000022.1-processed-gene-20.187-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.187&CDS=1-1257	YOR155C
2784	OG0002784	augustus_masked-LWLF01000022.1-processed-gene-20.158-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.158&CDS=1-414	YGL096W
2785	OG0002785	augustus_masked-LWLF01000022.1-processed-gene-20.190-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.190&CDS=1-480	YPL178W
2786	OG0002786	augustus_masked-LWLF01000022.1-processed-gene-20.191-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.191&CDS=1-1827	YBL084C
2787	OG0002787	augustus_masked-LWLF01000022.1-processed-gene-20.162-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.162&CDS=1-2739	YDR060W
2788	OG0002788	augustus_masked-LWLF01000022.1-processed-gene-20.163-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.163&CDS=1-1125	YNL005C
2789	OG0002789	augustus_masked-LWLF01000022.1-processed-gene-20.193-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-20.193&CDS=1-1506	YGL186C
2790	OG0002790	augustus_masked-LWLF01000022.1-processed-gene-21.5-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.5&CDS=1-1077	YBR019C
2791	OG0002791	augustus_masked-LWLF01000022.1-processed-gene-21.7-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.7&CDS=1-1125	YGL148W
2792	OG0002792	augustus_masked-LWLF01000022.1-processed-gene-21.3-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.3&CDS=1-702	YKL154W
2793	OG0002793	augustus_masked-LWLF01000022.1-processed-gene-21.8-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.8&CDS=1-1494	YGL179C
2794	OG0002794	augustus_masked-LWLF01000022.1-processed-gene-21.9-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.9&CDS=1-1383	YKL045W
2795	OG0002795	maker-LWLF01000022.1-augustus-gene-21.91-mRNA-1_1&gene=maker-LWLF01000022.1-augustus-gene-21.91&CDS=1-3609	YGL207W
2796	OG0002796	augustus_masked-LWLF01000022.1-processed-gene-21.11-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.11&CDS=1-1368	YER151C
2797	OG0002797	genemark-LWLF01000022.1-processed-gene-21.73-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-21.73&CDS=1-1290	YGL035C
2798	OG0002798	snap_masked-LWLF01000022.1-processed-gene-21.122-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-21.122&CDS=1-1218	YER152C
2799	OG0002799	snap_masked-LWLF01000022.1-processed-gene-21.123-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-21.123&CDS=1-1893	YGL216W
2800	OG0002800	augustus_masked-LWLF01000022.1-processed-gene-21.13-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.13&CDS=1-1164	YER154W
2801	OG0002801	augustus_masked-LWLF01000022.1-processed-gene-21.29-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.29&CDS=1-1113	YOR084W
2802	OG0002802	augustus_masked-LWLF01000022.1-processed-gene-21.15-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.15&CDS=1-960	YER156C
2803	OG0002803	snap_masked-LWLF01000022.1-processed-gene-21.128-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-21.128&CDS=1-5001	YER155C
2804	OG0002804	augustus_masked-LWLF01000022.1-processed-gene-21.16-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.16&CDS=1-1188	YGR185C
2805	OG0002805	genemark-LWLF01000022.1-processed-gene-21.81-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-21.81&CDS=1-5514	YGR184C
2806	OG0002806	snap_masked-LWLF01000022.1-processed-gene-21.131-mRNA-1_1&gene=snap_masked-LWLF01000022.1-processed-gene-21.131&CDS=1-222	YGR183C
2807	OG0002807	augustus_masked-LWLF01000022.1-processed-gene-21.17-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.17&CDS=1-1251	YGR202C
2808	OG0002808	maker-LWLF01000022.1-snap-gene-21.43-mRNA-1_1&gene=maker-LWLF01000022.1-snap-gene-21.43&CDS=1-2388	YGR258C
2809	OG0002809	augustus_masked-LWLF01000022.1-processed-gene-21.18-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.18&CDS=1-1773	YDR244W
2810	OG0002810	genemark-LWLF01000022.1-processed-gene-21.65-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-21.65&CDS=1-1905	YML065W
2811	OG0002811	augustus_masked-LWLF01000022.1-processed-gene-21.36-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.36&CDS=1-618	YML064C
2812	OG0002812	augustus_masked-LWLF01000022.1-processed-gene-21.20-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.20&CDS=1-1194	YLR355C
2813	OG0002813	augustus_masked-LWLF01000022.1-processed-gene-21.37-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.37&CDS=1-537	YLR306W
2814	OG0002814	augustus_masked-LWLF01000022.1-processed-gene-21.38-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.38&CDS=1-342	YKL058W
2815	OG0002815	augustus_masked-LWLF01000022.1-processed-gene-21.39-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.39&CDS=1-1146	YDR427W
2816	OG0002816	augustus_masked-LWLF01000022.1-processed-gene-21.40-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.40&CDS=1-2181	YLR001C
2817	OG0002817	augustus_masked-LWLF01000022.1-processed-gene-21.41-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.41&CDS=1-1902	YBR086C
2818	OG0002818	augustus_masked-LWLF01000022.1-processed-gene-21.22-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.22&CDS=1-735	YBL036C
2819	OG0002819	augustus_masked-LWLF01000022.1-processed-gene-21.42-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-21.42&CDS=1-2796	YBL037W
2820	OG0002820	augustus_masked-LWLF01000022.1-processed-gene-22.62-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-22.62&CDS=1-1674	YBL035C
2821	OG0002821	maker-LWLF01000022.1-augustus-gene-22.2-mRNA-1_1&gene=maker-LWLF01000022.1-augustus-gene-22.2&CDS=1-1827	YDL051W
2822	OG0002822	augustus_masked-LWLF01000022.1-processed-gene-22.61-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-22.61&CDS=1-4872	YKR031C
2823	OG0002823	genemark-LWLF01000022.1-processed-gene-22.136-mRNA-1_1&gene=genemark-LWLF01000022.1-processed-gene-22.136&CDS=1-1425	YMR013C
2824	OG0002824	augustus_masked-LWLF01000022.1-processed-gene-22.83-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-22.83&CDS=1-1887	YJL101C
2825	OG0002825	augustus_masked-LWLF01000022.1-processed-gene-22.85-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-22.85&CDS=1-4458	YKL010C
2826	OG0002826	augustus_masked-LWLF01000022.1-processed-gene-22.64-mRNA-1_1&gene=augustus_masked-LWLF01000022.1-processed-gene-22.64&CDS=1-1116	YNL207W
