	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035047_Barnettozyma_pratensis
3494	OG0003494	YPL134C	augustus_masked-flattened_line_10-processed-gene-2.81-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.81&CDS=1-906
3495	OG0003495	YPL138C	genemark-flattened_line_12-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-0.18&CDS=1-1035
3496	OG0003496	YPL141C	augustus_masked-flattened_line_122-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.12&CDS=1-2487
3497	OG0003497	YPL146C	augustus_masked-flattened_line_150-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_150-processed-gene-0.6&CDS=1-1224
3498	OG0003498	YPL147W	maker-flattened_line_150-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_150-augustus-gene-0.1&CDS=1-3126
3499	OG0003499	YPL149W	augustus_masked-flattened_line_52-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.215&CDS=1-756
3500	OG0003500	YPL150W	augustus_masked-flattened_line_52-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.216&CDS=1-2508
3501	OG0003501	YPL151C	augustus_masked-flattened_line_124-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.49&CDS=1-1206
3502	OG0003502	YPL152W	augustus_masked-flattened_line_26-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.64&CDS=1-1095
3503	OG0003503	YPL153C	augustus_masked-flattened_line_0-processed-gene-6.107-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.107&CDS=1-2451
3504	OG0003504	YPL154C	maker-flattened_line_108-augustus-gene-0.28-mRNA-1_1&gene=maker-flattened_line_108-augustus-gene-0.28&CDS=1-1521
3505	OG0003505	YPL155C	augustus_masked-flattened_line_124-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.46&CDS=1-2244
3506	OG0003506	YPL157W	genemark-flattened_line_124-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_124-processed-gene-0.36&CDS=1-657
3507	OG0003507	YPL160W	augustus_masked-flattened_line_52-processed-gene-0.218-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.218&CDS=1-3252
3508	OG0003508	YPL161C	augustus_masked-flattened_line_0-processed-gene-6.53-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.53&CDS=1-1650
3509	OG0003509	YPL164C	augustus_masked-flattened_line_54-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.35&CDS=1-2166
3510	OG0003510	YPL165C	augustus_masked-flattened_line_4-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.119&CDS=1-1140
3511	OG0003511	YPL166W	genemark-flattened_line_4-processed-gene-1.94-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.94&CDS=1-657
3512	OG0003512	YPL167C	snap_masked-flattened_line_4-processed-gene-1.47-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.47&CDS=1-4152
3513	OG0003513	YPL169C	augustus_masked-flattened_line_120-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_120-processed-gene-0.57&CDS=1-1755
3514	OG0003514	YPL170W	genemark-flattened_line_108-processed-gene-0.38-mRNA-1_1&gene=genemark-flattened_line_108-processed-gene-0.38&CDS=1-675
3515	OG0003515	YPL172C	augustus_masked-flattened_line_52-processed-gene-0.211-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.211&CDS=1-1329
3516	OG0003516	YPL175W	augustus_masked-flattened_line_120-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_120-processed-gene-0.72&CDS=1-1335
3517	OG0003517	YPL177C	snap_masked-flattened_line_34-processed-gene-1.137-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.137&CDS=1-699
3518	OG0003518	YPL178W	augustus_masked-flattened_line_34-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.11&CDS=1-669
3519	OG0003519	YPL180W	augustus_masked-flattened_line_28-processed-gene-1.241-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.241&CDS=1-1707
3520	OG0003520	YPL181W	augustus_masked-flattened_line_28-processed-gene-1.242-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.242&CDS=1-1170
3521	OG0003521	YPL183C	augustus_masked-flattened_line_28-processed-gene-1.199-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.199&CDS=1-2961
3522	OG0003522	YPL183W-A	augustus_masked-flattened_line_28-processed-gene-1.240-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.240&CDS=1-234
3523	OG0003523	YPL184C	genemark-flattened_line_8-processed-gene-1.57-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.57&CDS=1-1893
3524	OG0003524	YPL186C	maker-flattened_line_8-augustus-gene-0.113-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-0.113&CDS=1-1065
3525	OG0003525	YPL188W	genemark-flattened_line_8-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.36&CDS=1-1125
3526	OG0003526	YPL190C	augustus_masked-flattened_line_80-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.160&CDS=1-1986
3527	OG0003527	YPL195W	augustus_masked-flattened_line_90-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.118&CDS=1-3828
3528	OG0003528	YPL196W	augustus_masked-flattened_line_90-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.119&CDS=1-627
3529	OG0003529	YPL199C	maker-flattened_line_28-snap-gene-0.2-mRNA-1_1&gene=maker-flattened_line_28-snap-gene-0.2&CDS=1-1233
3530	OG0003530	YPL204W	augustus_masked-flattened_line_18-processed-gene-1.154-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.154&CDS=1-1467
3531	OG0003531	YPL206C	augustus_masked-flattened_line_18-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.138&CDS=1-945
3532	OG0003532	YPL207W	augustus_masked-flattened_line_2-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.107&CDS=1-2331
3533	OG0003533	YPL209C	augustus_masked-flattened_line_2-processed-gene-3.7-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.7&CDS=1-948
3534	OG0003534	YPL210C	augustus_masked-flattened_line_2-processed-gene-3.8-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.8&CDS=1-1788
3535	OG0003535	YPL211W	augustus_masked-flattened_line_2-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.122&CDS=1-543
3536	OG0003536	YPL212C	maker-flattened_line_2-augustus-gene-3.48-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-3.48&CDS=1-1506
3537	OG0003537	YPL213W	genemark-flattened_line_2-processed-gene-3.63-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-3.63&CDS=1-696
3538	OG0003538	YPL214C	augustus_masked-flattened_line_2-processed-gene-3.13-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.13&CDS=1-1563
3539	OG0003539	YPL215W	augustus_masked-flattened_line_2-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.31&CDS=1-990
3540	OG0003540	YPL217C	augustus_masked-flattened_line_2-processed-gene-3.16-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.16&CDS=1-3531
3541	OG0003541	YPL218W	augustus_masked-flattened_line_2-processed-gene-3.33-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.33&CDS=1-1911
3542	OG0003542	YPL222W	augustus_masked-flattened_line_56-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.55&CDS=1-1863
3543	OG0003543	YPL225W	augustus_masked-flattened_line_2-processed-gene-3.21-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.21&CDS=1-438
3544	OG0003544	YPL226W	augustus_masked-flattened_line_56-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.54&CDS=1-3459
3545	OG0003545	YPL227C	maker-flattened_line_18-augustus-gene-0.104-mRNA-1_1&gene=maker-flattened_line_18-augustus-gene-0.104&CDS=1-2637
3546	OG0003546	YPL228W	augustus_masked-flattened_line_18-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.146&CDS=1-1341
3547	OG0003547	YPL231W	augustus_masked-flattened_line_46-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.47&CDS=1-5598
3548	OG0003548	YPL234C	augustus_masked-flattened_line_0-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.3&CDS=1-531
3549	OG0003549	YPL235W	augustus_masked-flattened_line_0-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.6&CDS=1-1416
3550	OG0003550	YPL236C	genemark-flattened_line_0-processed-gene-1.89-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.89&CDS=1-1146
3551	OG0003551	YPL237W	augustus_masked-flattened_line_0-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.7&CDS=1-864
3552	OG0003552	YPL239W	augustus_masked-flattened_line_0-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.8&CDS=1-633
3553	OG0003553	YPL242C	genemark-flattened_line_60-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.44&CDS=1-4614
3554	OG0003554	YPL243W	augustus_masked-flattened_line_139-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_139-processed-gene-0.40&CDS=1-1641
3555	OG0003555	YPL244C	genemark-flattened_line_139-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_139-processed-gene-0.31&CDS=1-1002
3556	OG0003556	YPL246C	genemark-flattened_line_0-processed-gene-1.91-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.91&CDS=1-1053
3557	OG0003557	YPL247C	augustus_masked-flattened_line_18-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.11&CDS=1-1260
3558	OG0003558	YPL248C	genemark-flattened_line_18-processed-gene-2.155-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-2.155&CDS=1-2427
3559	OG0003559	YPL249C	augustus_masked-flattened_line_18-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.17&CDS=1-2868
3560	OG0003560	YPL252C	genemark-flattened_line_54-processed-gene-0.233-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.233&CDS=1-510
3561	OG0003561	YPL254W	augustus_masked-flattened_line_54-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.32&CDS=1-1539
3562	OG0003562	YPL260W	augustus_masked-flattened_line_2-processed-gene-4.74-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.74&CDS=1-1506
3563	OG0003563	YPL262W	augustus_masked-flattened_line_34-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.35&CDS=1-1485
3564	OG0003564	YPL263C	augustus_masked-flattened_line_38-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.8&CDS=1-1917
3565	OG0003565	YPL265W	maker-flattened_line_68-snap-gene-0.3-mRNA-1_1&gene=maker-flattened_line_68-snap-gene-0.3&CDS=1-3459
3566	OG0003566	YPL266W	augustus_masked-flattened_line_38-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.9&CDS=1-975
3567	OG0003567	YPL267W	augustus_masked-flattened_line_34-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.28&CDS=1-675
3568	OG0003568	YPL268W	genemark-flattened_line_20-processed-gene-0.69-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.69&CDS=1-2715
3569	OG0003569	YPL269W	augustus_masked-flattened_line_38-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.10&CDS=1-2277
3570	OG0003570	YPL270W	augustus_masked-flattened_line_38-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.13&CDS=1-2232
3571	OG0003571	YPL271W	genemark-flattened_line_38-processed-gene-1.81-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.81&CDS=1-180
3572	OG0003572	YPR002W	snap_masked-flattened_line_76-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.32&CDS=1-1500
3573	OG0003573	YPR003C	augustus_masked-flattened_line_24-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.23&CDS=1-1815
3574	OG0003574	YPR004C	augustus_masked-flattened_line_90-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.125&CDS=1-1029
3575	OG0003575	YPR006C	snap_masked-flattened_line_18-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.56&CDS=1-1458
3576	OG0003576	YPR010C	augustus_masked-flattened_line_10-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.47&CDS=1-3507
3577	OG0003577	YPR011C	augustus_masked-flattened_line_6-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.16&CDS=1-1110
3578	OG0003578	YPR016C	augustus_masked-flattened_line_34-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.23&CDS=1-735
3579	OG0003579	YPR017C	augustus_masked-flattened_line_40-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.24&CDS=1-456
3580	OG0003580	YPR018W	augustus_masked-flattened_line_14-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.57&CDS=1-1986
3581	OG0003581	YPR019W	augustus_masked-flattened_line_14-processed-gene-2.56-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.56&CDS=1-2808
3582	OG0003582	YPR020W	augustus_masked-flattened_line_14-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.103&CDS=1-426
3583	OG0003583	YPR021C	snap_masked-flattened_line_58-processed-gene-0.108-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.108&CDS=1-2289
3584	OG0003584	YPR022C	maker-flattened_line_58-snap-gene-0.4-mRNA-1_1&gene=maker-flattened_line_58-snap-gene-0.4&CDS=1-2523
3585	OG0003585	YPR023C	augustus_masked-flattened_line_44-processed-gene-0.261-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.261&CDS=1-936
3586	OG0003586	YPR024W	genemark-flattened_line_112-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_112-processed-gene-0.24&CDS=1-2025
3587	OG0003587	YPR025C	augustus_masked-flattened_line_112-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.82&CDS=1-1107
3588	OG0003588	YPR026W	augustus_masked-flattened_line_112-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.65&CDS=1-3153
3589	OG0003589	YPR028W	augustus_masked-flattened_line_18-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.109&CDS=1-549
3590	OG0003590	YPR029C	augustus_masked-flattened_line_18-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.131&CDS=1-2487
3591	OG0003591	YPR031W	augustus_masked-flattened_line_32-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.104&CDS=1-2049
3592	OG0003592	YPR033C	augustus_masked-flattened_line_4-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.16&CDS=1-1581
3593	OG0003593	YPR035W	augustus_masked-flattened_line_8-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.32&CDS=1-1113
3594	OG0003594	YPR036W	augustus_masked-flattened_line_8-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.31&CDS=1-1398
3595	OG0003595	YPR037C	genemark-flattened_line_8-processed-gene-1.60-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.60&CDS=1-618
3596	OG0003596	YPR040W	snap_masked-flattened_line_8-processed-gene-1.127-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.127&CDS=1-1062
3597	OG0003597	YPR041W	augustus_masked-flattened_line_8-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.11&CDS=1-1215
3598	OG0003598	YPR045C	augustus_masked-flattened_line_86-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.133&CDS=1-1149
3599	OG0003599	YPR047W	augustus_masked-flattened_line_0-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.109&CDS=1-1356
3600	OG0003600	YPR048W	augustus_masked-flattened_line_0-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.108&CDS=1-1755
3601	OG0003601	YPR049C	augustus_masked-flattened_line_0-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.44&CDS=1-3798
3602	OG0003602	YPR051W	snap_masked-flattened_line_0-processed-gene-2.128-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.128&CDS=1-543
3603	OG0003603	YPR054W	genemark-flattened_line_82-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_82-processed-gene-0.100&CDS=1-1206
3604	OG0003604	YPR055W	snap_masked-flattened_line_22-processed-gene-2.56-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.56&CDS=1-2556
3605	OG0003605	YPR056W	augustus_masked-flattened_line_0-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.28&CDS=1-1062
3606	OG0003606	YPR060C	augustus_masked-flattened_line_4-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.31&CDS=1-765
3607	OG0003607	YPR061C	augustus_masked-flattened_line_38-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.62&CDS=1-804
3608	OG0003608	YPR062W	augustus_masked-flattened_line_0-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.22&CDS=1-453
3609	OG0003609	YPR063C	augustus_masked-flattened_line_0-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.43&CDS=1-366
3610	OG0003610	YPR065W	augustus_masked-flattened_line_0-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.5&CDS=1-1113
3611	OG0003611	YPR066W	augustus_masked-flattened_line_32-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.82&CDS=1-996
3612	OG0003612	YPR067W	maker-flattened_line_56-augustus-gene-0.74-mRNA-1_1&gene=maker-flattened_line_56-augustus-gene-0.74&CDS=1-1452
3613	OG0003613	YPR070W	augustus_masked-flattened_line_78-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.32&CDS=1-1149
3614	OG0003614	YPR073C	augustus_masked-flattened_line_34-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.23&CDS=1-492
3615	OG0003615	YPR074C	augustus_masked-flattened_line_34-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.5&CDS=1-2043
3616	OG0003616	YPR075C	snap_masked-flattened_line_20-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.107&CDS=1-975
3617	OG0003617	YPR083W	augustus_masked-flattened_line_26-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.96&CDS=1-1332
3618	OG0003618	YPR084W	augustus_masked-flattened_line_26-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.94&CDS=1-1089
3619	OG0003619	YPR086W	augustus_masked-flattened_line_12-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.126&CDS=1-1017
3620	OG0003620	YPR088C	augustus_masked-flattened_line_26-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.46&CDS=1-1620
3621	OG0003621	YPR089W	augustus_masked-flattened_line_0-processed-gene-6.93-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.93&CDS=1-2313
3622	OG0003622	YPR091C	snap_masked-flattened_line_26-processed-gene-1.130-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.130&CDS=1-3012
3623	OG0003623	YPR097W	augustus_masked-flattened_line_38-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.109&CDS=1-2958
3624	OG0003624	YPR098C	augustus_masked-flattened_line_24-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.100&CDS=1-477
3625	OG0003625	YPR100W	augustus_masked-flattened_line_104-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_104-processed-gene-0.29&CDS=1-417
3626	OG0003626	YPR103W	augustus_masked-flattened_line_100-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.22&CDS=1-855
