	OrthologID	Saccharomyces_cerevisiae	Saccharomyces_paradoxus
3475	OG0003475	YNL059C	genemark-Spar_14-processed-gene-5.68-mRNA-1_1&gene=genemark-Spar_14-processed-gene-5.68&CDS=1-2265
3476	OG0003476	YNL061W	genemark-Spar_14-processed-gene-5.65-mRNA-1_1&gene=genemark-Spar_14-processed-gene-5.65&CDS=1-1854
3477	OG0003477	YNL062C	genemark-Spar_14-processed-gene-5.67-mRNA-1_1&gene=genemark-Spar_14-processed-gene-5.67&CDS=1-1434
3478	OG0003478	YNL063W	genemark-Spar_14-processed-gene-5.64-mRNA-1_1&gene=genemark-Spar_14-processed-gene-5.64&CDS=1-942
3479	OG0003479	YNL064C	genemark-Spar_14-processed-gene-5.66-mRNA-1_1&gene=genemark-Spar_14-processed-gene-5.66&CDS=1-1227
3480	OG0003480	YNL065W	genemark-Spar_14-processed-gene-5.63-mRNA-1_1&gene=genemark-Spar_14-processed-gene-5.63&CDS=1-1686
3481	OG0003481	YNL068C	genemark-Spar_14-processed-gene-4.100-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.100&CDS=1-2571
3482	OG0003482	YNL073W	augustus_masked-Spar_14-processed-gene-4.117-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-4.117&CDS=1-3996
3483	OG0003483	YNL074C	genemark-Spar_14-processed-gene-4.98-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.98&CDS=1-1356
3484	OG0003484	YNL076W	augustus_masked-Spar_14-processed-gene-4.116-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-4.116&CDS=1-2550
3485	OG0003485	YNL077W	genemark-Spar_14-processed-gene-4.76-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.76&CDS=1-1587
3486	OG0003486	YNL078W	genemark-Spar_14-processed-gene-4.75-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.75&CDS=1-1227
3487	OG0003487	YNL079C	genemark-Spar_14-processed-gene-4.97-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.97&CDS=1-597
3488	OG0003488	YNL080C	augustus_masked-Spar_14-processed-gene-4.130-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-4.130&CDS=1-1503
3489	OG0003489	YNL082W	augustus_masked-Spar_14-processed-gene-4.113-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-4.113&CDS=1-4200
3490	OG0003490	YNL084C	genemark-Spar_14-processed-gene-4.94-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.94&CDS=1-1047
3491	OG0003491	YNL085W	genemark-Spar_14-processed-gene-4.72-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.72&CDS=1-2490
3492	OG0003492	YNL086W	genemark-Spar_14-processed-gene-4.71-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.71&CDS=1-306
3493	OG0003493	YNL088W	genemark-Spar_14-processed-gene-4.69-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.69&CDS=1-4290
3494	OG0003494	YNL091W	maker-Spar_14-snap-gene-4.136-mRNA-1_1&gene=maker-Spar_14-snap-gene-4.136&CDS=1-5937
3495	OG0003495	YNL094W	genemark-Spar_14-processed-gene-4.64-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.64&CDS=1-1761
3496	OG0003496	YNL096C	genemark-Spar_14-processed-gene-4.92-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.92&CDS=1-570
3497	OG0003497	YNL097C	genemark-Spar_14-processed-gene-4.91-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.91&CDS=1-990
3498	OG0003498	YNL099C	maker-Spar_14-augustus-gene-4.51-mRNA-1_1&gene=maker-Spar_14-augustus-gene-4.51&CDS=1-1698
3499	OG0003499	YNL100W	genemark-Spar_14-processed-gene-4.63-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.63&CDS=1-702
3500	OG0003500	YNL101W	genemark-Spar_14-processed-gene-4.62-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.62&CDS=1-2139
3501	OG0003501	YNL102W	genemark-Spar_14-processed-gene-4.61-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.61&CDS=1-4401
3502	OG0003502	YNL103W	genemark-Spar_14-processed-gene-4.60-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.60&CDS=1-2037
3503	OG0003503	YNL107W	genemark-Spar_14-processed-gene-4.59-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.59&CDS=1-678
3504	OG0003504	YNL108C	genemark-Spar_14-processed-gene-4.86-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.86&CDS=1-810
3505	OG0003505	YNL110C	genemark-Spar_14-processed-gene-4.85-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.85&CDS=1-660
3506	OG0003506	YNL111C	genemark-Spar_14-processed-gene-4.84-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.84&CDS=1-360
3507	OG0003507	YNL112W	maker-Spar_14-snap-gene-4.135-mRNA-1_1&gene=maker-Spar_14-snap-gene-4.135&CDS=1-1638
3508	OG0003508	YNL113W	genemark-Spar_14-processed-gene-4.55-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.55&CDS=1-420
3509	OG0003509	YNL115C	genemark-Spar_14-processed-gene-4.58-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.58&CDS=1-1938
3510	OG0003510	YNL116W	genemark-Spar_14-processed-gene-4.54-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.54&CDS=1-1599
3511	OG0003511	YNL118C	genemark-Spar_14-processed-gene-4.57-mRNA-1_1&gene=genemark-Spar_14-processed-gene-4.57&CDS=1-2940
3512	OG0003512	YNL119W	genemark-Spar_14-processed-gene-3.129-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.129&CDS=1-1479
3513	OG0003513	YNL121C	genemark-Spar_14-processed-gene-3.151-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.151&CDS=1-1851
3514	OG0003514	YNL122C	snap_masked-Spar_14-processed-gene-3.96-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-3.96&CDS=1-294
3515	OG0003515	YNL123W	genemark-Spar_14-processed-gene-3.128-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.128&CDS=1-2991
3516	OG0003516	YNL124W	genemark-Spar_14-processed-gene-3.127-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.127&CDS=1-1488
3517	OG0003517	YNL125C	genemark-Spar_14-processed-gene-3.150-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.150&CDS=1-2007
3518	OG0003518	YNL126W	genemark-Spar_14-processed-gene-3.126-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.126&CDS=1-2538
3519	OG0003519	YNL127W	augustus_masked-Spar_14-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-3.25&CDS=1-4089
3520	OG0003520	YNL129W	genemark-Spar_14-processed-gene-3.123-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.123&CDS=1-720
3521	OG0003521	YNL130C	maker-Spar_14-snap-gene-3.6-mRNA-1_1&gene=maker-Spar_14-snap-gene-3.6&CDS=1-1179
3522	OG0003522	YNL131W	genemark-Spar_14-processed-gene-3.122-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.122&CDS=1-456
3523	OG0003523	YNL132W	genemark-Spar_14-processed-gene-3.121-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.121&CDS=1-3168
3524	OG0003524	YNL133C	genemark-Spar_14-processed-gene-3.148-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.148&CDS=1-525
3525	OG0003525	YNL135C	genemark-Spar_14-processed-gene-3.146-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.146&CDS=1-342
3526	OG0003526	YNL136W	genemark-Spar_14-processed-gene-3.120-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.120&CDS=1-1134
3527	OG0003527	YNL137C	genemark-Spar_14-processed-gene-3.145-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.145&CDS=1-1458
3528	OG0003528	YNL138W	maker-Spar_14-augustus-gene-3.101-mRNA-1_1&gene=maker-Spar_14-augustus-gene-3.101&CDS=1-1797
3529	OG0003529	YNL139C	genemark-Spar_14-processed-gene-3.144-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.144&CDS=1-4791
3530	OG0003530	YNL141W	genemark-Spar_14-processed-gene-3.118-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.118&CDS=1-1041
3531	OG0003531	YNL142W	genemark-Spar_14-processed-gene-3.117-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.117&CDS=1-1497
3532	OG0003532	YNL143C	maker-Spar_14-snap-gene-3.5-mRNA-1_1&gene=maker-Spar_14-snap-gene-3.5&CDS=1-285
3533	OG0003533	YNL144C	genemark-Spar_14-processed-gene-3.143-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.143&CDS=1-2202
3534	OG0003534	YNL147W	genemark-Spar_14-processed-gene-3.116-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.116&CDS=1-348
3535	OG0003535	YNL148C	genemark-Spar_14-processed-gene-3.142-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.142&CDS=1-762
3536	OG0003536	YNL149C	genemark-Spar_14-processed-gene-3.141-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.141&CDS=1-387
3537	OG0003537	YNL151C	genemark-Spar_14-processed-gene-3.140-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.140&CDS=1-753
3538	OG0003538	YNL152W	genemark-Spar_14-processed-gene-3.115-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.115&CDS=1-1230
3539	OG0003539	YNL155W	genemark-Spar_14-processed-gene-3.114-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.114&CDS=1-822
3540	OG0003540	YNL156C	genemark-Spar_14-processed-gene-3.137-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.137&CDS=1-897
3541	OG0003541	YNL157W	maker-Spar_14-augustus-gene-3.99-mRNA-1_1&gene=maker-Spar_14-augustus-gene-3.99&CDS=1-1020
3542	OG0003542	YNL159C	genemark-Spar_14-processed-gene-3.136-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.136&CDS=1-867
3543	OG0003543	YNL160W	genemark-Spar_14-processed-gene-3.111-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.111&CDS=1-1062
3544	OG0003544	YNL161W	genemark-Spar_14-processed-gene-3.110-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.110&CDS=1-2265
3545	OG0003545	YNL162W-A	snap_masked-Spar_14-processed-gene-3.57-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-3.57&CDS=1-216
3546	OG0003546	YNL163C	genemark-Spar_14-processed-gene-3.135-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.135&CDS=1-3330
3547	OG0003547	YNL164C	genemark-Spar_14-processed-gene-3.134-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.134&CDS=1-1053
3548	OG0003548	YNL165W	genemark-Spar_14-processed-gene-3.108-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.108&CDS=1-1218
3549	OG0003549	YNL166C	genemark-Spar_14-processed-gene-3.133-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.133&CDS=1-1347
3550	OG0003550	YNL167C	genemark-Spar_14-processed-gene-3.132-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.132&CDS=1-1953
3551	OG0003551	YNL168C	genemark-Spar_14-processed-gene-3.131-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.131&CDS=1-777
3552	OG0003552	YNL169C	genemark-Spar_14-processed-gene-3.130-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.130&CDS=1-1503
3553	OG0003553	YNL172W	genemark-Spar_14-processed-gene-3.103-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.103&CDS=1-5241
3554	OG0003554	YNL173C	genemark-Spar_14-processed-gene-3.107-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.107&CDS=1-1095
3555	OG0003555	YNL175C	genemark-Spar_14-processed-gene-3.106-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.106&CDS=1-1209
3556	OG0003556	YNL176C	genemark-Spar_14-processed-gene-3.105-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.105&CDS=1-1932
3557	OG0003557	YNL177C	genemark-Spar_14-processed-gene-3.104-mRNA-1_1&gene=genemark-Spar_14-processed-gene-3.104&CDS=1-924
3558	OG0003558	YNL178W	genemark-Spar_14-processed-gene-2.80-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.80&CDS=1-720
3559	OG0003559	YNL180C	genemark-Spar_14-processed-gene-2.99-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.99&CDS=1-993
3560	OG0003560	YNL181W	genemark-Spar_14-processed-gene-2.79-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.79&CDS=1-1221
3561	OG0003561	YNL182C	genemark-Spar_14-processed-gene-2.98-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.98&CDS=1-1665
3562	OG0003562	YNL183C	genemark-Spar_14-processed-gene-2.97-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.97&CDS=1-2370
3563	OG0003563	YNL185C	genemark-Spar_14-processed-gene-2.96-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.96&CDS=1-477
3564	OG0003564	YNL186W	genemark-Spar_14-processed-gene-2.78-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.78&CDS=1-2331
3565	OG0003565	YNL187W	snap_masked-Spar_14-processed-gene-2.29-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-2.29&CDS=1-1245
3566	OG0003566	YNL188W	snap_masked-Spar_14-processed-gene-2.28-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-2.28&CDS=1-1212
3567	OG0003567	YNL189W	genemark-Spar_14-processed-gene-2.76-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.76&CDS=1-1626
3568	OG0003568	YNL190W	genemark-Spar_14-processed-gene-2.75-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.75&CDS=1-612
3569	OG0003569	YNL191W	snap_masked-Spar_14-processed-gene-2.25-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-2.25&CDS=1-1071
3570	OG0003570	YNL192W	snap_masked-Spar_14-processed-gene-2.24-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-2.24&CDS=1-3168
3571	OG0003571	YNL193W	genemark-Spar_14-processed-gene-2.73-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.73&CDS=1-1674
3572	OG0003572	YNL195C	maker-Spar_14-augustus-gene-2.2-mRNA-1_1&gene=maker-Spar_14-augustus-gene-2.2&CDS=1-1605
3573	OG0003573	YNL197C	snap_masked-Spar_14-processed-gene-2.47-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-2.47&CDS=1-2001
3574	OG0003574	YNL199C	maker-Spar_14-snap-gene-2.131-mRNA-1_1&gene=maker-Spar_14-snap-gene-2.131&CDS=1-1797
3575	OG0003575	YNL200C	genemark-Spar_14-processed-gene-2.91-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.91&CDS=1-738
3576	OG0003576	YNL201C	genemark-Spar_14-processed-gene-2.90-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.90&CDS=1-2574
3577	OG0003577	YNL202W	genemark-Spar_14-processed-gene-2.72-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.72&CDS=1-885
3578	OG0003578	YNL206C	maker-Spar_14-augustus-gene-2.1-mRNA-1_1&gene=maker-Spar_14-augustus-gene-2.1&CDS=1-2001
3579	OG0003579	YNL207W	genemark-Spar_14-processed-gene-2.71-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.71&CDS=1-1275
3580	OG0003580	YNL208W	genemark-Spar_14-processed-gene-2.70-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.70&CDS=1-597
3581	OG0003581	YNL210W	genemark-Spar_14-processed-gene-2.68-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.68&CDS=1-825
3582	OG0003582	YNL211C	snap_masked-Spar_14-processed-gene-2.41-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-2.41&CDS=1-252
3583	OG0003583	YNL212W	genemark-Spar_14-processed-gene-2.67-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.67&CDS=1-2346
3584	OG0003584	YNL213C	augustus_masked-Spar_14-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-2.121&CDS=1-585
3585	OG0003585	YNL216W	augustus_masked-Spar_14-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-2.105&CDS=1-6747
3586	OG0003586	YNL219C	genemark-Spar_14-processed-gene-2.86-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.86&CDS=1-1665
3587	OG0003587	YNL220W	genemark-Spar_14-processed-gene-2.61-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.61&CDS=1-1299
3588	OG0003588	YNL221C	genemark-Spar_14-processed-gene-2.85-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.85&CDS=1-2625
3589	OG0003589	YNL223W	maker-Spar_14-augustus-gene-2.0-mRNA-1_1&gene=maker-Spar_14-augustus-gene-2.0&CDS=1-2058
3590	OG0003590	YNL224C	augustus_masked-Spar_14-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-2.118&CDS=1-4080
3591	OG0003591	YNL227C	genemark-Spar_14-processed-gene-2.83-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.83&CDS=1-1770
3592	OG0003592	YNL229C	genemark-Spar_14-processed-gene-2.82-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.82&CDS=1-1074
3593	OG0003593	YNL230C	genemark-Spar_14-processed-gene-2.81-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.81&CDS=1-1143
3594	OG0003594	YNL231C	genemark-Spar_14-processed-gene-2.58-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.58&CDS=1-1050
3595	OG0003595	YNL232W	genemark-Spar_14-processed-gene-2.57-mRNA-1_1&gene=genemark-Spar_14-processed-gene-2.57&CDS=1-876
3596	OG0003596	YNL233W	snap_masked-Spar_14-processed-gene-2.7-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-2.7&CDS=1-2691
3597	OG0003597	YNL234W	snap_masked-Spar_14-processed-gene-2.6-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-2.6&CDS=1-1230
3598	OG0003598	YNL236W	snap_masked-Spar_14-processed-gene-2.5-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-2.5&CDS=1-2919
3599	OG0003599	YNL238W	augustus_masked-Spar_14-processed-gene-2.100-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-2.100&CDS=1-3789
3600	OG0003600	YNL239W	genemark-Spar_14-processed-gene-1.95-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.95&CDS=1-1362
3601	OG0003601	YNL240C	genemark-Spar_14-processed-gene-1.114-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.114&CDS=1-1464
3602	OG0003602	YNL241C	genemark-Spar_14-processed-gene-1.113-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.113&CDS=1-1512
3603	OG0003603	YNL242W	genemark-Spar_14-processed-gene-1.94-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.94&CDS=1-4776
3604	OG0003604	YNL243W	genemark-Spar_14-processed-gene-1.93-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.93&CDS=1-2904
3605	OG0003605	YNL244C	genemark-Spar_14-processed-gene-1.112-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.112&CDS=1-324
3606	OG0003606	YNL245C	snap_masked-Spar_14-processed-gene-1.73-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-1.73&CDS=1-537
3607	OG0003607	YNL247W	genemark-Spar_14-processed-gene-1.92-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.92&CDS=1-3024
3608	OG0003608	YNL249C	augustus_masked-Spar_14-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-1.29&CDS=1-2919
3609	OG0003609	YNL250W	genemark-Spar_14-processed-gene-1.91-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.91&CDS=1-3936
3610	OG0003610	YNL251C	genemark-Spar_14-processed-gene-1.108-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.108&CDS=1-1734
3611	OG0003611	YNL252C	genemark-Spar_14-processed-gene-1.107-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.107&CDS=1-861
3612	OG0003612	YNL253W	genemark-Spar_14-processed-gene-1.90-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.90&CDS=1-1281
3613	OG0003613	YNL254C	genemark-Spar_14-processed-gene-1.106-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.106&CDS=1-1200
3614	OG0003614	YNL255C	genemark-Spar_14-processed-gene-1.105-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.105&CDS=1-459
3615	OG0003615	YNL256W	genemark-Spar_14-processed-gene-1.89-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.89&CDS=1-2472
3616	OG0003616	YNL257C	genemark-Spar_14-processed-gene-1.104-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.104&CDS=1-3690
3617	OG0003617	YNL258C	genemark-Spar_14-processed-gene-1.103-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.103&CDS=1-2262
3618	OG0003618	YNL259C	snap_masked-Spar_14-processed-gene-1.64-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-1.64&CDS=1-219
3619	OG0003619	YNL260C	augustus_masked-Spar_14-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-1.22&CDS=1-492
3620	OG0003620	YNL261W	genemark-Spar_14-processed-gene-1.88-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.88&CDS=1-1437
3621	OG0003621	YNL262W	genemark-Spar_14-processed-gene-1.87-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.87&CDS=1-6663
3622	OG0003622	YNL264C	augustus_masked-Spar_14-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-1.21&CDS=1-2829
3623	OG0003623	YNL267W	maker-Spar_14-snap-gene-1.34-mRNA-1_1&gene=maker-Spar_14-snap-gene-1.34&CDS=1-3612
3624	OG0003624	YNL268W	genemark-Spar_14-processed-gene-1.85-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.85&CDS=1-1836
3625	OG0003625	YNL271C	snap_masked-Spar_14-processed-gene-1.60-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-1.60&CDS=1-5844
3626	OG0003626	YNL272C	snap_masked-Spar_14-processed-gene-1.59-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-1.59&CDS=1-2277
3627	OG0003627	YNL273W	genemark-Spar_14-processed-gene-1.84-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.84&CDS=1-3714
3628	OG0003628	YNL274C	genemark-Spar_14-processed-gene-1.96-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.96&CDS=1-1050
3629	OG0003629	YNL275W	genemark-Spar_14-processed-gene-1.83-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.83&CDS=1-1728
3630	OG0003630	YNL277W	genemark-Spar_14-processed-gene-1.82-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.82&CDS=1-1458
3631	OG0003631	YNL278W	genemark-Spar_14-processed-gene-1.79-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.79&CDS=1-5100
3632	OG0003632	YNL280C	genemark-Spar_14-processed-gene-1.81-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.81&CDS=1-1314
3633	OG0003633	YNL281W	genemark-Spar_14-processed-gene-1.78-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.78&CDS=1-459
3634	OG0003634	YNL282W	genemark-Spar_14-processed-gene-1.77-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.77&CDS=1-585
3635	OG0003635	YNL283C	genemark-Spar_14-processed-gene-1.80-mRNA-1_1&gene=genemark-Spar_14-processed-gene-1.80&CDS=1-1482
3636	OG0003636	YNL284C	genemark-Spar_14-processed-gene-0.43-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.43&CDS=1-1005
3637	OG0003637	YNL286W	genemark-Spar_14-processed-gene-0.22-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.22&CDS=1-855
3638	OG0003638	YNL287W	genemark-Spar_14-processed-gene-0.21-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.21&CDS=1-2802
3639	OG0003639	YNL288W	genemark-Spar_14-processed-gene-0.20-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.20&CDS=1-1119
3640	OG0003640	YNL289W	genemark-Spar_14-processed-gene-0.19-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.19&CDS=1-837
3641	OG0003641	YNL290W	genemark-Spar_14-processed-gene-0.18-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.18&CDS=1-1020
3642	OG0003642	YNL291C	genemark-Spar_14-processed-gene-0.42-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.42&CDS=1-1644
3643	OG0003643	YNL292W	genemark-Spar_14-processed-gene-0.17-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.17&CDS=1-1218
3644	OG0003644	YNL293W	genemark-Spar_14-processed-gene-0.16-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.16&CDS=1-1896
3645	OG0003645	YNL294C	genemark-Spar_14-processed-gene-0.41-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.41&CDS=1-1599
3646	OG0003646	YNL295W	snap_masked-Spar_14-processed-gene-0.55-mRNA-1_1&gene=snap_masked-Spar_14-processed-gene-0.55&CDS=1-1497
3647	OG0003647	YNL297C	maker-Spar_14-snap-gene-0.130-mRNA-1_1&gene=maker-Spar_14-snap-gene-0.130&CDS=1-4425
3648	OG0003648	YNL298W	genemark-Spar_14-processed-gene-0.14-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.14&CDS=1-2511
3649	OG0003649	YNL299W	genemark-Spar_14-processed-gene-0.13-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.13&CDS=1-1824
3650	OG0003650	YNL304W	genemark-Spar_14-processed-gene-0.11-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.11&CDS=1-1251
3651	OG0003651	YNL305C	genemark-Spar_14-processed-gene-0.38-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.38&CDS=1-894
3652	OG0003652	YNL306W	genemark-Spar_14-processed-gene-0.10-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.10&CDS=1-651
3653	OG0003653	YNL307C	genemark-Spar_14-processed-gene-0.37-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.37&CDS=1-1125
3654	OG0003654	YNL308C	genemark-Spar_14-processed-gene-0.36-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.36&CDS=1-1782
3655	OG0003655	YNL309W	genemark-Spar_14-processed-gene-0.9-mRNA-1_1&gene=genemark-Spar_14-processed-gene-0.9&CDS=1-1299
3656	OG0003656	YNL311C	augustus_masked-Spar_14-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-Spar_14-processed-gene-0.120&CDS=1-2745
