	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035673_Candida_orba
3141	OG0003141	YOR006C	augustus_masked-NODE_18_length_183053_cov_97.7767_ID_4463-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_18_length_183053_cov_97.7767_ID_4463-processed-gene-0.27&CDS=1-1023
3142	OG0003142	YOR007C	augustus_masked-NODE_18_length_183053_cov_97.7767_ID_4463-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_18_length_183053_cov_97.7767_ID_4463-processed-gene-0.26&CDS=1-1041
3143	OG0003143	YOR014W	maker-NODE_1_length_1126442_cov_101.118_ID_7379-snap-gene-2.48-mRNA-1_1&gene=maker-NODE_1_length_1126442_cov_101.118_ID_7379-snap-gene-2.48&CDS=1-1899
3144	OG0003144	YOR017W	snap_masked-NODE_30_length_89228_cov_111.197_ID_4989-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_30_length_89228_cov_111.197_ID_4989-processed-gene-0.137&CDS=1-2076
3145	OG0003145	YOR020C	augustus_masked-NODE_23_length_123380_cov_99.8442_ID_4423-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_23_length_123380_cov_99.8442_ID_4423-processed-gene-0.18&CDS=1-312
3146	OG0003146	YOR021C	augustus_masked-NODE_23_length_123380_cov_99.8442_ID_4423-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_23_length_123380_cov_99.8442_ID_4423-processed-gene-0.47&CDS=1-621
3147	OG0003147	YOR022C	augustus_masked-NODE_23_length_123380_cov_99.8442_ID_4423-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_23_length_123380_cov_99.8442_ID_4423-processed-gene-0.17&CDS=1-2268
3148	OG0003148	YOR025W	augustus_masked-NODE_29_length_91889_cov_116.398_ID_4951-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_29_length_91889_cov_116.398_ID_4951-processed-gene-0.23&CDS=1-1200
3149	OG0003149	YOR027W	augustus_masked-NODE_29_length_91889_cov_116.398_ID_4951-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_29_length_91889_cov_116.398_ID_4951-processed-gene-0.48&CDS=1-1740
3150	OG0003150	YOR030W	augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-3.19-mRNA-1_1&gene=augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-3.19&CDS=1-1416
3151	OG0003151	YOR032C	augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-1.119&CDS=1-2478
3152	OG0003152	YOR035C	augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.86&CDS=1-2052
3153	OG0003153	YOR036W	augustus_masked-NODE_60_length_24512_cov_112.351_ID_15316-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_60_length_24512_cov_112.351_ID_15316-processed-gene-0.29&CDS=1-792
3154	OG0003154	YOR037W	snap_masked-NODE_60_length_24512_cov_112.351_ID_15316-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_60_length_24512_cov_112.351_ID_15316-processed-gene-0.2&CDS=1-1245
3155	OG0003155	YOR038C	augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.99&CDS=1-2565
3156	OG0003156	YOR039W	augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.134&CDS=1-750
3157	OG0003157	YOR042W	augustus_masked-NODE_10_length_310917_cov_107.48_ID_4357-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-NODE_10_length_310917_cov_107.48_ID_4357-processed-gene-1.156&CDS=1-1050
3158	OG0003158	YOR046C	augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-1.107&CDS=1-1425
3159	OG0003159	YOR048C	augustus_masked-NODE_10_length_310917_cov_107.48_ID_4357-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_10_length_310917_cov_107.48_ID_4357-processed-gene-2.55&CDS=1-2784
3160	OG0003160	YOR049C	augustus_masked-NODE_21_length_144094_cov_97.4792_ID_4719-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_21_length_144094_cov_97.4792_ID_4719-processed-gene-0.131&CDS=1-1188
3161	OG0003161	YOR051C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.154-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.154&CDS=1-1362
3162	OG0003162	YOR052C	snap_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.38-mRNA-1_1&gene=snap_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.38&CDS=1-324
3163	OG0003163	YOR056C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.157-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.157&CDS=1-1629
3164	OG0003164	YOR057W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.139-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.139&CDS=1-1251
3165	OG0003165	YOR058C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.158-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.158&CDS=1-2340
3166	OG0003166	YOR059C	maker-NODE_10_length_310917_cov_107.48_ID_4357-augustus-gene-2.102-mRNA-1_1&gene=maker-NODE_10_length_310917_cov_107.48_ID_4357-augustus-gene-2.102&CDS=1-1413
3167	OG0003167	YOR063W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-4.145-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-4.145&CDS=1-1164
3168	OG0003168	YOR065W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-7.127-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-7.127&CDS=1-909
3169	OG0003169	YOR067C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-7.128-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-7.128&CDS=1-1686
3170	OG0003170	YOR069W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-7.110-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-7.110&CDS=1-2034
3171	OG0003171	YOR074C	augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.124&CDS=1-903
3172	OG0003172	YOR075W	augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_19_length_157058_cov_101.046_ID_5644-processed-gene-0.89&CDS=1-921
3173	OG0003173	YOR080W	snap_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.33-mRNA-1_1&gene=snap_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.33&CDS=1-1872
3174	OG0003174	YOR084W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-10.2-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-10.2&CDS=1-1113
3175	OG0003175	YOR087W	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.100-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-4.100&CDS=1-1980
3176	OG0003176	YOR089C	maker-NODE_17_length_197840_cov_118.389_ID_6131-augustus-gene-0.126-mRNA-1_1&gene=maker-NODE_17_length_197840_cov_118.389_ID_6131-augustus-gene-0.126&CDS=1-621
3177	OG0003177	YOR090C	augustus_masked-NODE_17_length_197840_cov_118.389_ID_6131-processed-gene-0.190-mRNA-1_1&gene=augustus_masked-NODE_17_length_197840_cov_118.389_ID_6131-processed-gene-0.190&CDS=1-2952
3178	OG0003178	YOR091W	augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.105&CDS=1-1155
3179	OG0003179	YOR093C	augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-3.110&CDS=1-4452
3180	OG0003180	YOR094W	augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.138&CDS=1-549
3181	OG0003181	YOR095C	augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-NODE_14_length_242154_cov_107.613_ID_3890-processed-gene-1.108&CDS=1-759
3182	OG0003182	YOR100C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-5.13-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-5.13&CDS=1-873
3183	OG0003183	YOR101W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.116-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.116&CDS=1-702
3184	OG0003184	YOR103C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.140-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.140&CDS=1-348
3185	OG0003185	YOR104W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-5.32&CDS=1-435
3186	OG0003186	YOR106W	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-5.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-5.15&CDS=1-822
3187	OG0003187	YOR107W	snap_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-1.58-mRNA-1_1&gene=snap_masked-NODE_5_length_542709_cov_97.2032_ID_3829-processed-gene-1.58&CDS=1-924
3188	OG0003188	YOR108W	augustus_masked-NODE_21_length_144094_cov_97.4792_ID_4719-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_21_length_144094_cov_97.4792_ID_4719-processed-gene-0.76&CDS=1-1794
3189	OG0003189	YOR111W	maker-NODE_37_length_74221_cov_107.007_ID_6329-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_37_length_74221_cov_107.007_ID_6329-augustus-gene-0.6&CDS=1-615
3190	OG0003190	YOR112W	maker-NODE_37_length_74221_cov_107.007_ID_6329-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_37_length_74221_cov_107.007_ID_6329-augustus-gene-0.5&CDS=1-2205
3191	OG0003191	YOR113W	augustus_masked-NODE_37_length_74221_cov_107.007_ID_6329-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_37_length_74221_cov_107.007_ID_6329-processed-gene-0.61&CDS=1-2190
3192	OG0003192	YOR115C	augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-0.56&CDS=1-618
3193	OG0003193	YOR116C	augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-0.84&CDS=1-4365
3194	OG0003194	YOR117W	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.80&CDS=1-1293
3195	OG0003195	YOR118W	augustus_masked-NODE_29_length_91889_cov_116.398_ID_4951-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_29_length_91889_cov_116.398_ID_4951-processed-gene-0.29&CDS=1-1710
3196	OG0003196	YOR119C	augustus_masked-NODE_29_length_91889_cov_116.398_ID_4951-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_29_length_91889_cov_116.398_ID_4951-processed-gene-0.2&CDS=1-1467
3197	OG0003197	YOR122C	maker-NODE_8_length_374696_cov_108.641_ID_4549-augustus-gene-1.48-mRNA-1_1&gene=maker-NODE_8_length_374696_cov_108.641_ID_4549-augustus-gene-1.48&CDS=1-378
3198	OG0003198	YOR123C	augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-1.122&CDS=1-1245
3199	OG0003199	YOR124C	augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-1.124&CDS=1-3726
3200	OG0003200	YOR125C	maker-NODE_8_length_374696_cov_108.641_ID_4549-snap-gene-2.275-mRNA-1_1&gene=maker-NODE_8_length_374696_cov_108.641_ID_4549-snap-gene-2.275&CDS=1-1782
3201	OG0003201	YOR126C	maker-NODE_8_length_374696_cov_108.641_ID_4549-snap-gene-1.4-mRNA-1_1&gene=maker-NODE_8_length_374696_cov_108.641_ID_4549-snap-gene-1.4&CDS=1-675
3202	OG0003202	YOR128C	augustus_masked-NODE_22_length_129868_cov_101.505_ID_8768-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-NODE_22_length_129868_cov_101.505_ID_8768-processed-gene-0.152&CDS=1-1671
3203	OG0003203	YOR129C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.132-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.132&CDS=1-2028
3204	OG0003204	YOR130C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.151-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.151&CDS=1-903
3205	OG0003205	YOR131C	augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-2.50&CDS=1-600
3206	OG0003206	YOR132W	augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-2.23&CDS=1-1626
3207	OG0003207	YOR136W	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-6.7-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-6.7&CDS=1-1110
3208	OG0003208	YOR138C	snap_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-2.236-mRNA-1_1&gene=snap_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-2.236&CDS=1-1707
3209	OG0003209	YOR141C	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.97&CDS=1-2274
3210	OG0003210	YOR142W	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.72&CDS=1-966
3211	OG0003211	YOR143C	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.95&CDS=1-885
3212	OG0003212	YOR145C	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.98&CDS=1-786
3213	OG0003213	YOR148C	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.69&CDS=1-723
3214	OG0003214	YOR149C	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.68&CDS=1-1320
3215	OG0003215	YOR150W	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.87&CDS=1-486
3216	OG0003216	YOR151C	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.64&CDS=1-3636
3217	OG0003217	YOR154W	augustus_masked-NODE_31_length_89179_cov_143.237_ID_5261-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_31_length_89179_cov_143.237_ID_5261-processed-gene-0.34&CDS=1-2088
3218	OG0003218	YOR155C	snap_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.118&CDS=1-1212
3219	OG0003219	YOR157C	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-6.37-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-6.37&CDS=1-807
3220	OG0003220	YOR158W	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-6.14-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-6.14&CDS=1-870
3221	OG0003221	YOR159C	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.84&CDS=1-249
3222	OG0003222	YOR160W	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.59&CDS=1-2817
3223	OG0003223	YOR161C	augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_12_length_290256_cov_93.4947_ID_2939-processed-gene-0.85&CDS=1-1635
3224	OG0003224	YOR163W	augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.76&CDS=1-531
3225	OG0003225	YOR164C	augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.41&CDS=1-933
3226	OG0003226	YOR165W	augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.75&CDS=1-2316
3227	OG0003227	YOR166C	augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.40&CDS=1-1425
3228	OG0003228	YOR168W	augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_13_length_260485_cov_100.905_ID_4035-processed-gene-1.73&CDS=1-2409
3229	OG0003229	YOR174W	augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-2.28&CDS=1-756
3230	OG0003230	YOR175C	augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-2.56-mRNA-1_1&gene=augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-2.56&CDS=1-1719
3231	OG0003231	YOR176W	augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_9_length_313077_cov_99.8199_ID_3981-processed-gene-2.29&CDS=1-1173
3232	OG0003232	YOR181W	augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-2.60-mRNA-1_1&gene=augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-2.60&CDS=1-2016
3233	OG0003233	YOR184W	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-8.269-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-8.269&CDS=1-1164
3234	OG0003234	YOR185C	augustus_masked-NODE_27_length_98002_cov_109.544_ID_4797-processed-gene-0.173-mRNA-1_1&gene=augustus_masked-NODE_27_length_98002_cov_109.544_ID_4797-processed-gene-0.173&CDS=1-642
3235	OG0003235	YOR187W	augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-8.270-mRNA-1_1&gene=augustus_masked-NODE_2_length_988990_cov_98.9605_ID_6788-processed-gene-8.270&CDS=1-1281
3236	OG0003236	YOR188W	augustus_masked-NODE_6_length_487625_cov_118.973_ID_12440-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_6_length_487625_cov_118.973_ID_12440-processed-gene-0.94&CDS=1-4623
3237	OG0003237	YOR194C	augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-0.98&CDS=1-576
3238	OG0003238	YOR195W	augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-0.116&CDS=1-2778
3239	OG0003239	YOR196C	augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_8_length_374696_cov_108.641_ID_4549-processed-gene-0.97&CDS=1-1122
3240	OG0003240	YOR197W	augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-5.146-mRNA-1_1&gene=augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-5.146&CDS=1-1302
3241	OG0003241	YOR198C	snap_masked-NODE_277_length_415_cov_0.81875_ID_10428-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_277_length_415_cov_0.81875_ID_10428-processed-gene-0.1&CDS=1-372
3242	OG0003242	YOR202W	augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-NODE_7_length_434895_cov_99.951_ID_2823-processed-gene-2.84&CDS=1-681
3243	OG0003243	YOR204W	augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-6.269-mRNA-1_1&gene=augustus_masked-NODE_3_length_795162_cov_96.8679_ID_4511-processed-gene-6.269&CDS=1-1914
3244	OG0003244	YOR205C	augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-6.103-mRNA-1_1&gene=augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-6.103&CDS=1-1740
3245	OG0003245	YOR206W	augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-6.102-mRNA-1_1&gene=augustus_masked-NODE_4_length_747051_cov_106.202_ID_3507-processed-gene-6.102&CDS=1-2136
3246	OG0003246	YOR207C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-8.50-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-8.50&CDS=1-3453
3247	OG0003247	YOR209C	augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.143-mRNA-1_1&gene=augustus_masked-NODE_1_length_1126442_cov_101.118_ID_7379-processed-gene-9.143&CDS=1-1257
