	OrthologID	Candida_carpophila	Saccharomyces_cerevisiae
2889	OG0002889	-processed-gene-8.126-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.126&CDS=1-927	YIL076W
2890	OG0002890	-processed-gene-8.155-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.155&CDS=1-1221	YJR076C
2891	OG0002891	-processed-gene-8.127-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.127&CDS=1-1473	YBR006W
2892	OG0002892	-processed-gene-8.128-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.128&CDS=1-1050	YPL088W
2893	OG0002893	-processed-gene-8.130-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.130&CDS=1-954	YOR008C
2894	OG0002894	-processed-gene-8.131-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.131&CDS=1-1587	YPL260W
2895	OG0002895	-processed-gene-8.132-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.132&CDS=1-960	YIR011C
2896	OG0002896	-processed-gene-8.157-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.157&CDS=1-1560	YER082C
2897	OG0002897	-processed-gene-8.84-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.84&CDS=1-1641	YKL216W
2898	OG0002898	-processed-gene-8.135-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.135&CDS=1-840	YER083C
2899	OG0002899	-processed-gene-8.158-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.158&CDS=1-975	YGR112W
2900	OG0002900	-processed-gene-8.160-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.160&CDS=1-432	YPR168W
2901	OG0002901	-processed-gene-8.161-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-8.161&CDS=1-1008	YJR111C
2902	OG0002902	-processed-gene-9.66-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.66&CDS=1-5319	YJR110W
2903	OG0002903	-processed-gene-9.118-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.118&CDS=1-3516	YAR042W
2904	OG0002904	-processed-gene-9.115-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.115&CDS=1-396	YIR009W
2905	OG0002905	-processed-gene-9.119-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.119&CDS=1-1593	YER014W
2906	OG0002906	-processed-gene-9.123-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.123&CDS=1-1392	YER081W
2907	OG0002907	-processed-gene-9.124-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.124&CDS=1-2832	YIL075C
2908	OG0002908	-processed-gene-9.150-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.150&CDS=1-1116	YKL080W
2909	OG0002909	-augustus-gene-9.58-mRNA-1_1&gene=maker-gi|1002316129|dbj|BCGK01000001.1|-augustus-gene-9.58&CDS=1-1764	YPR028W
2910	OG0002910	-processed-gene-9.151-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.151&CDS=1-2421	YPR029C
2911	OG0002911	-processed-gene-9.130-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.130&CDS=1-1050	YPL057C
2912	OG0002912	-processed-gene-9.153-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.153&CDS=1-915	YDR280W
2913	OG0002913	-processed-gene-9.156-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.156&CDS=1-591	YPR165W
2914	OG0002914	-processed-gene-9.157-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.157&CDS=1-999	YOL093W
2915	OG0002915	-processed-gene-9.81-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.81&CDS=1-1275	YPL083C
2916	OG0002916	-processed-gene-9.133-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.133&CDS=1-1392	YOL072W
2917	OG0002917	-processed-gene-9.166-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.166&CDS=1-2091	YLR047C
2918	OG0002918	-processed-gene-9.168-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.168&CDS=1-516	YMR071C
2919	OG0002919	-processed-gene-9.136-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.136&CDS=1-1233	YGR210C
2920	OG0002920	-processed-gene-9.137-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.137&CDS=1-996	YJL145W
2921	OG0002921	-processed-gene-9.27-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.27&CDS=1-4473	YKL165C
2922	OG0002922	-processed-gene-9.56-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.56&CDS=1-2268	YKL213C
2923	OG0002923	-processed-gene-9.90-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.90&CDS=1-2397	YKL212W
2924	OG0002924	-processed-gene-9.145-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-9.145&CDS=1-921	YJR077C
2925	OG0002925	-processed-gene-10.47-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.47&CDS=1-702	YJL148W
2926	OG0002926	-processed-gene-10.49-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.49&CDS=1-741	YER010C
2927	OG0002927	-processed-gene-10.7-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.7&CDS=1-1149	YHR177W
2928	OG0002928	-processed-gene-10.8-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.8&CDS=1-2526	YER009W
2929	OG0002929	-processed-gene-10.82-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.82&CDS=1-465	YDR482C
2930	OG0002930	-processed-gene-10.83-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.83&CDS=1-984	YBR149W
2931	OG0002931	-processed-gene-10.31-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.31&CDS=1-1128	YDR005C
2932	OG0002932	-processed-gene-10.86-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.86&CDS=1-861	YBR011C
2933	OG0002933	-processed-gene-10.152-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.152&CDS=1-1149	YHL022C
2934	OG0002934	-processed-gene-10.60-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.60&CDS=1-2745	YOL084W
2935	OG0002935	-augustus-gene-10.103-mRNA-1_1&gene=maker-gi|1002316129|dbj|BCGK01000001.1|-augustus-gene-10.103&CDS=1-1740	YCR098C
2936	OG0002936	-processed-gene-10.64-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.64&CDS=1-390	YNR046W
2937	OG0002937	-processed-gene-10.65-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.65&CDS=1-2283	YCR091W
2938	OG0002938	-processed-gene-10.131-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.131&CDS=1-690	YMR068W
2939	OG0002939	-processed-gene-10.132-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.132&CDS=1-2850	YCR092C
2940	OG0002940	-processed-gene-10.17-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.17&CDS=1-1530	YMR067C
2941	OG0002941	-processed-gene-10.69-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.69&CDS=1-855	YEL009C
2942	OG0002942	-processed-gene-10.70-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.70&CDS=1-912	YLR220W
2943	OG0002943	-processed-gene-10.71-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.71&CDS=1-834	YGR132C
2944	OG0002944	-processed-gene-10.41-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.41&CDS=1-1410	YER078C
2945	OG0002945	-processed-gene-10.97-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.97&CDS=1-465	YPR153W
2946	OG0002946	-processed-gene-10.73-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.73&CDS=1-801	YGR135W
2947	OG0002947	-processed-gene-10.139-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.139&CDS=1-1776	YPR155C
2948	OG0002948	-processed-gene-10.77-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.77&CDS=1-1296	YER061C
2949	OG0002949	-processed-gene-10.98-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.98&CDS=1-1965	YPR159W
2950	OG0002950	-processed-gene-10.26-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.26&CDS=1-2436	YDL149W
2951	OG0002951	-processed-gene-10.79-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.79&CDS=1-2313	YDL148C
2952	OG0002952	-processed-gene-10.80-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-10.80&CDS=1-927	YDL193W
2953	OG0002953	-processed-gene-11.2-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.2&CDS=1-5109	YOR274W
2954	OG0002954	-processed-gene-11.50-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.50&CDS=1-2589	YMR212C
2955	OG0002955	-processed-gene-11.54-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.54&CDS=1-519	YOR276W
2956	OG0002956	-processed-gene-11.51-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.51&CDS=1-522	YOR252W
2957	OG0002957	-processed-gene-11.127-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.127&CDS=1-2565	YER069W
2958	OG0002958	-processed-gene-11.59-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.59&CDS=1-1314	YCR095C
2959	OG0002959	-processed-gene-11.60-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.60&CDS=1-2133	YDR194C
2960	OG0002960	-processed-gene-11.30-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.30&CDS=1-2145	YOR154W
2961	OG0002961	-processed-gene-11.61-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.61&CDS=1-1173	YGL246C
2962	OG0002962	-processed-gene-11.62-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.62&CDS=1-1455	YDR256C
2963	OG0002963	-processed-gene-11.64-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.64&CDS=1-873	YDL209C
2964	OG0002964	-processed-gene-11.156-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.156&CDS=1-1722	YDR243C
2965	OG0002965	-processed-gene-11.67-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.67&CDS=1-1686	YMR250W
2966	OG0002966	-processed-gene-11.158-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.158&CDS=1-234	YNL138W-A
2967	OG0002967	-processed-gene-11.141-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.141&CDS=1-645	YJR057W
2968	OG0002968	-processed-gene-11.93-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.93&CDS=1-435	YJR058C
2969	OG0002969	-processed-gene-11.73-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.73&CDS=1-2136	YMR284W
2970	OG0002970	-processed-gene-11.96-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.96&CDS=1-444	YOR224C
2971	OG0002971	-processed-gene-11.40-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.40&CDS=1-267	YLR363W-A
2972	OG0002972	-processed-gene-11.22-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.22&CDS=1-4584	YGR061C
2973	OG0002973	-processed-gene-11.98-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.98&CDS=1-321	YJR085C
2974	OG0002974	-processed-gene-11.147-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.147&CDS=1-3891	YGL150C
2975	OG0002975	-augustus-gene-11.115-mRNA-1_1&gene=maker-gi|1002316129|dbj|BCGK01000001.1|-augustus-gene-11.115&CDS=1-1119	YGR029W
2976	OG0002976	-processed-gene-11.105-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.105&CDS=1-447	YGL103W
2977	OG0002977	-processed-gene-11.107-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.107&CDS=1-1290	YBR239C
2978	OG0002978	-processed-gene-11.82-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.82&CDS=1-1110	YGL105W
2979	OG0002979	-processed-gene-11.83-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.83&CDS=1-1116	YNL001W
2980	OG0002980	-processed-gene-11.48-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-11.48&CDS=1-900	YGL106W
2981	OG0002981	-processed-gene-12.7-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.7&CDS=1-3060	YOL034W
2982	OG0002982	-processed-gene-12.118-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.118&CDS=1-1506	YOL033W
2983	OG0002983	-processed-gene-12.72-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.72&CDS=1-1485	YJR044C
2984	OG0002984	-processed-gene-12.13-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.13&CDS=1-768	YAL014C
2985	OG0002985	-processed-gene-12.116-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.116&CDS=1-675	YJL055W
2986	OG0002986	-processed-gene-12.121-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.121&CDS=1-777	YNL036W
2987	OG0002987	-processed-gene-12.139-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.139&CDS=1-1482	YIL099W
2988	OG0002988	-processed-gene-12.122-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.122&CDS=1-366	YIL027C
2989	OG0002989	-processed-gene-12.140-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.140&CDS=1-927	YGR060W
2990	OG0002990	-processed-gene-12.96-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.96&CDS=1-5460	YLL018C
2991	OG0002991	-processed-gene-12.39-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.39&CDS=1-2961	YLR309C
2992	OG0002992	-processed-gene-12.125-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.125&CDS=1-918	YJL053W
2993	OG0002993	-processed-gene-12.127-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.127&CDS=1-1050	YJR032W
2994	OG0002994	-processed-gene-12.148-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.148&CDS=1-1536	YDR143C
2995	OG0002995	-processed-gene-12.151-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.151&CDS=1-1146	YNL084C
2996	OG0002996	-processed-gene-12.48-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.48&CDS=1-1056	YNL081C
2997	OG0002997	-processed-gene-12.105-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.105&CDS=1-8316	YDL060W
2998	OG0002998	-snap-gene-12.0-mRNA-1_1&gene=maker-gi|1002316129|dbj|BCGK01000001.1|-snap-gene-12.0&CDS=1-246	YLR390W
2999	OG0002999	-processed-gene-12.130-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.130&CDS=1-1854	YDL063C
3000	OG0003000	-processed-gene-12.159-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.159&CDS=1-2298	YJL156C
3001	OG0003001	-processed-gene-12.134-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.134&CDS=1-1365	YJL155C
3002	OG0003002	-processed-gene-12.160-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.160&CDS=1-471	YDL064W
3003	OG0003003	-processed-gene-12.135-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.135&CDS=1-879	YDL065C
3004	OG0003004	-processed-gene-12.161-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.161&CDS=1-2325	YLR397C
3005	OG0003005	-processed-gene-12.162-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.162&CDS=1-3732	YLR398C
3006	OG0003006	-processed-gene-12.59-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.59&CDS=1-1785	YOR090C
3007	OG0003007	-processed-gene-12.164-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.164&CDS=1-354	YHL015W
3008	OG0003008	-snap-gene-12.6-mRNA-1_1&gene=maker-gi|1002316129|dbj|BCGK01000001.1|-snap-gene-12.6&CDS=1-1143	YLR393W
3009	OG0003009	-processed-gene-12.137-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-12.137&CDS=1-2232	YNL118C
3010	OG0003010	-snap-gene-12.2-mRNA-1_1&gene=maker-gi|1002316129|dbj|BCGK01000001.1|-snap-gene-12.2&CDS=1-1860	YNL207W
3011	OG0003011	-processed-gene-13.64-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.64&CDS=1-930	YDL230W
3012	OG0003012	-processed-gene-13.115-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.115&CDS=1-636	YOR089C
3013	OG0003013	-processed-gene-13.67-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.67&CDS=1-7473	YNL092W
3014	OG0003014	-processed-gene-13.146-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.146&CDS=1-2601	YNL082W
3015	OG0003015	-processed-gene-13.147-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.147&CDS=1-1632	YNL083W
3016	OG0003016	-processed-gene-13.120-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.120&CDS=1-1578	YIL142W
3017	OG0003017	-processed-gene-13.148-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.148&CDS=1-1104	YER027C
3018	OG0003018	-processed-gene-13.122-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.122&CDS=1-1107	YFL026W
3019	OG0003019	-processed-gene-13.149-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.149&CDS=1-1362	YIL090W
3020	OG0003020	-processed-gene-13.124-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.124&CDS=1-2076	YIL091C
3021	OG0003021	-processed-gene-13.125-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.125&CDS=1-888	YNL032W
3022	OG0003022	-processed-gene-13.150-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.150&CDS=1-417	YIL087C
3023	OG0003023	-processed-gene-13.152-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.152&CDS=1-936	YIL084C
3024	OG0003024	-snap-gene-13.0-mRNA-1_1&gene=maker-gi|1002316129|dbj|BCGK01000001.1|-snap-gene-13.0&CDS=1-2082	YJL127C
3025	OG0003025	-processed-gene-13.153-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.153&CDS=1-6606	YJL130C
3026	OG0003026	-augustus-gene-13.4-mRNA-1_1&gene=maker-gi|1002316129|dbj|BCGK01000001.1|-augustus-gene-13.4&CDS=1-4305	YKR050W
3027	OG0003027	-processed-gene-13.130-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.130&CDS=1-849	YNL075W
3028	OG0003028	-processed-gene-13.27-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.27&CDS=1-3519	YER093C
3029	OG0003029	-processed-gene-13.132-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.132&CDS=1-678	YJL115W
3030	OG0003030	-snap-gene-13.1-mRNA-1_1&gene=maker-gi|1002316129|dbj|BCGK01000001.1|-snap-gene-13.1&CDS=1-1887	YBR287W
3031	OG0003031	-processed-gene-13.136-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.136&CDS=1-1470	YIL097W
3032	OG0003032	-processed-gene-13.104-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.104&CDS=1-4281	YDL122W
3033	OG0003033	-processed-gene-13.137-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.137&CDS=1-1275	YML005W
3034	OG0003034	-processed-gene-13.159-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.159&CDS=1-1023	YIL083C
3035	OG0003035	-snap-gene-13.2-mRNA-1_1&gene=maker-gi|1002316129|dbj|BCGK01000001.1|-snap-gene-13.2&CDS=1-957	YNL025C
3036	OG0003036	-processed-gene-13.142-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.142&CDS=1-2343	YGL216W
3037	OG0003037	-processed-gene-13.162-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.162&CDS=1-1752	YBL061C
3038	OG0003038	-processed-gene-13.163-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.163&CDS=1-732	YER100W
3039	OG0003039	-processed-gene-13.166-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.166&CDS=1-774	YNL155W
3040	OG0003040	-processed-gene-13.144-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-13.144&CDS=1-933	YHR062C
3041	OG0003041	-processed-gene-14.3-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.3&CDS=1-1041	YNL231C
3042	OG0003042	-processed-gene-14.4-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.4&CDS=1-822	YNL232W
3043	OG0003043	-processed-gene-14.5-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.5&CDS=1-3132	YNL233W
3044	OG0003044	-processed-gene-14.6-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.6&CDS=1-1128	YNL234W
3045	OG0003045	-processed-gene-14.8-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.8&CDS=1-753	YGL123W
3046	OG0003046	-processed-gene-14.26-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.26&CDS=1-1371	YGL122C
3047	OG0003047	-processed-gene-14.65-mRNA-1_1&gene=augustus_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.65&CDS=1-4587	YGL119W
3048	OG0003048	-processed-gene-14.28-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.28&CDS=1-708	YOR095C
3049	OG0003049	-processed-gene-14.29-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.29&CDS=1-1770	YHR114W
3050	OG0003050	-processed-gene-14.13-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.13&CDS=1-1794	YNL094W
3051	OG0003051	-processed-gene-14.30-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.30&CDS=1-1020	YOR091W
3052	OG0003052	-processed-gene-14.31-mRNA-1_1&gene=genemark-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.31&CDS=1-7803	YIL129C
3053	OG0003053	-processed-gene-14.94-mRNA-1_1&gene=snap_masked-gi|1002316129|dbj|BCGK01000001.1|-processed-gene-14.94&CDS=1-3327	YIL128W
