	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034918_Nakazawaea_holstii
3219	OG0003219	YOR258W	snap_masked-flattened_line_36-processed-gene-0.183-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.183&CDS=1-618
3220	OG0003220	YOR259C	genemark-flattened_line_16-processed-gene-1.60-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.60&CDS=1-1263
3221	OG0003221	YOR260W	augustus_masked-flattened_line_54-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.0&CDS=1-1278
3222	OG0003222	YOR261C	snap_masked-flattened_line_155-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_155-processed-gene-0.43&CDS=1-1062
3223	OG0003223	YOR262W	genemark-flattened_line_155-processed-gene-0.71-mRNA-1_1&gene=genemark-flattened_line_155-processed-gene-0.71&CDS=1-1107
3224	OG0003224	YOR265W	snap_masked-flattened_line_155-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_155-processed-gene-0.60&CDS=1-324
3225	OG0003225	YOR267C	maker-flattened_line_242-snap-gene-0.21-mRNA-1_1&gene=maker-flattened_line_242-snap-gene-0.21&CDS=1-1947
3226	OG0003226	YOR269W	snap_masked-flattened_line_242-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_242-processed-gene-0.33&CDS=1-1440
3227	OG0003227	YOR270C	augustus_masked-flattened_line_242-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_242-processed-gene-0.41&CDS=1-6588
3228	OG0003228	YOR271C	genemark-flattened_line_38-processed-gene-0.123-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.123&CDS=1-981
3229	OG0003229	YOR272W	snap_masked-flattened_line_38-processed-gene-0.208-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.208&CDS=1-1317
3230	OG0003230	YOR273C	maker-flattened_line_101-augustus-gene-0.34-mRNA-1_1&gene=maker-flattened_line_101-augustus-gene-0.34&CDS=1-2979
3231	OG0003231	YOR274W	genemark-flattened_line_224-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_224-processed-gene-0.8&CDS=1-1356
3232	OG0003232	YOR275C	genemark-flattened_line_224-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_224-processed-gene-0.1&CDS=1-2577
3233	OG0003233	YOR276W	augustus_masked-flattened_line_224-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-flattened_line_224-processed-gene-0.46&CDS=1-471
3234	OG0003234	YOR278W	snap_masked-flattened_line_64-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_64-processed-gene-0.67&CDS=1-795
3235	OG0003235	YOR281C	maker-flattened_line_24-augustus-gene-0.94-mRNA-1_1&gene=maker-flattened_line_24-augustus-gene-0.94&CDS=1-2319
3236	OG0003236	YOR283W	snap_masked-flattened_line_58-processed-gene-0.214-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.214&CDS=1-669
3237	OG0003237	YOR286W	genemark-flattened_line_30-processed-gene-0.148-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.148&CDS=1-528
3238	OG0003238	YOR287C	genemark-flattened_line_30-processed-gene-0.92-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.92&CDS=1-846
3239	OG0003239	YOR288C	snap_masked-flattened_line_30-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.0&CDS=1-945
3240	OG0003240	YOR289W	snap_masked-flattened_line_14-processed-gene-0.72-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.72&CDS=1-639
3241	OG0003241	YOR291W	augustus_masked-flattened_line_14-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.138&CDS=1-5073
3242	OG0003242	YOR294W	snap_masked-flattened_line_38-processed-gene-0.229-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.229&CDS=1-615
3243	OG0003243	YOR296W	snap_masked-flattened_line_10-processed-gene-1.198-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.198&CDS=1-3900
3244	OG0003244	YOR298C-A	snap_masked-flattened_line_30-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.63&CDS=1-465
3245	OG0003245	YOR298W	maker-flattened_line_22-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_22-snap-gene-0.0&CDS=1-1197
3246	OG0003246	YOR301W	snap_masked-flattened_line_159-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_159-processed-gene-0.81&CDS=1-1269
3247	OG0003247	YOR303W	snap_masked-flattened_line_58-processed-gene-0.241-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.241&CDS=1-1257
3248	OG0003248	YOR305W	snap_masked-flattened_line_4-processed-gene-2.105-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.105&CDS=1-735
3249	OG0003249	YOR308C	snap_masked-flattened_line_4-processed-gene-2.106-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.106&CDS=1-1578
3250	OG0003250	YOR311C	snap_masked-flattened_line_85-processed-gene-0.130-mRNA-1_1&gene=snap_masked-flattened_line_85-processed-gene-0.130&CDS=1-873
3251	OG0003251	YOR313C	snap_masked-flattened_line_14-processed-gene-1.28-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.28&CDS=1-954
3252	OG0003252	YOR315W	snap_masked-flattened_line_14-processed-gene-1.63-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.63&CDS=1-1434
3253	OG0003253	YOR317W	snap_masked-flattened_line_18-processed-gene-0.53-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.53&CDS=1-2094
3254	OG0003254	YOR319W	augustus_masked-flattened_line_36-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.59&CDS=1-1224
3255	OG0003255	YOR320C	snap_masked-flattened_line_197-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_197-processed-gene-0.69&CDS=1-1422
3256	OG0003256	YOR322C	snap_masked-flattened_line_8-processed-gene-1.248-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.248&CDS=1-2133
3257	OG0003257	YOR323C	snap_masked-flattened_line_8-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.2&CDS=1-1317
3258	OG0003258	YOR326W	snap_masked-flattened_line_8-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.4&CDS=1-4641
3259	OG0003259	YOR327C	genemark-flattened_line_8-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.50&CDS=1-330
3260	OG0003260	YOR329C	snap_masked-flattened_line_70-processed-gene-0.77-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.77&CDS=1-1917
3261	OG0003261	YOR330C	genemark-flattened_line_70-processed-gene-0.6-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.6&CDS=1-3462
3262	OG0003262	YOR332W	genemark-flattened_line_70-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.40&CDS=1-690
3263	OG0003263	YOR334W	snap_masked-flattened_line_70-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.107&CDS=1-1566
3264	OG0003264	YOR335C	maker-flattened_line_52-augustus-gene-0.2-mRNA-1_1&gene=maker-flattened_line_52-augustus-gene-0.2&CDS=1-5409
3265	OG0003265	YOR340C	snap_masked-flattened_line_159-processed-gene-0.76-mRNA-1_1&gene=snap_masked-flattened_line_159-processed-gene-0.76&CDS=1-903
3266	OG0003266	YOR341W	snap_masked-flattened_line_50-processed-gene-0.92-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.92&CDS=1-4908
3267	OG0003267	YOR344C	genemark-flattened_line_72-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.22&CDS=1-990
3268	OG0003268	YOR346W	genemark-flattened_line_54-processed-gene-0.177-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.177&CDS=1-3438
3269	OG0003269	YOR349W	maker-flattened_line_127-snap-gene-0.57-mRNA-1_1&gene=maker-flattened_line_127-snap-gene-0.57&CDS=1-4044
3270	OG0003270	YOR352W	maker-flattened_line_12-snap-gene-1.1-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-1.1&CDS=1-1671
3271	OG0003271	YOR353C	snap_masked-flattened_line_8-processed-gene-1.224-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.224&CDS=1-2487
3272	OG0003272	YOR355W	maker-flattened_line_72-snap-gene-0.94-mRNA-1_1&gene=maker-flattened_line_72-snap-gene-0.94&CDS=1-2853
3273	OG0003273	YOR356W	snap_masked-flattened_line_72-processed-gene-0.82-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.82&CDS=1-1920
3274	OG0003274	YOR357C	genemark-flattened_line_89-processed-gene-0.116-mRNA-1_1&gene=genemark-flattened_line_89-processed-gene-0.116&CDS=1-483
3275	OG0003275	YOR358W	snap_masked-flattened_line_89-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_89-processed-gene-0.49&CDS=1-909
3276	OG0003276	YOR359W	snap_masked-flattened_line_89-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_89-processed-gene-0.66&CDS=1-2232
3277	OG0003277	YOR360C	snap_masked-flattened_line_89-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_89-processed-gene-0.68&CDS=1-1686
3278	OG0003278	YOR361C	snap_masked-flattened_line_70-processed-gene-0.109-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.109&CDS=1-2199
3279	OG0003279	YOR362C	maker-flattened_line_70-snap-gene-0.67-mRNA-1_1&gene=maker-flattened_line_70-snap-gene-0.67&CDS=1-882
3280	OG0003280	YOR367W	snap_masked-flattened_line_135-processed-gene-0.82-mRNA-1_1&gene=snap_masked-flattened_line_135-processed-gene-0.82&CDS=1-618
3281	OG0003281	YOR368W	snap_masked-flattened_line_135-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_135-processed-gene-0.83&CDS=1-1509
3282	OG0003282	YOR369C	snap_masked-flattened_line_135-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_135-processed-gene-0.107&CDS=1-438
3283	OG0003283	YOR370C	snap_masked-flattened_line_179-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_179-processed-gene-0.59&CDS=1-1758
3284	OG0003284	YOR375C	snap_masked-flattened_line_97-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_97-processed-gene-0.39&CDS=1-1380
3285	OG0003285	YOR378W	snap_masked-flattened_line_54-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.80&CDS=1-1551
3286	OG0003286	YOR386W	augustus_masked-flattened_line_131-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_131-processed-gene-0.3&CDS=1-1554
3287	OG0003287	YOR388C	snap_masked-flattened_line_42-processed-gene-0.207-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.207&CDS=1-1089
3288	OG0003288	YPL002C	snap_masked-flattened_line_32-processed-gene-0.102-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.102&CDS=1-723
3289	OG0003289	YPL003W	genemark-flattened_line_28-processed-gene-0.198-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.198&CDS=1-2541
3290	OG0003290	YPL006W	snap_masked-flattened_line_296-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_296-processed-gene-0.0&CDS=1-3780
3291	OG0003291	YPL007C	augustus_masked-flattened_line_266-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_266-processed-gene-0.38&CDS=1-1920
3292	OG0003292	YPL008W	snap_masked-flattened_line_262-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_262-processed-gene-0.27&CDS=1-2304
3293	OG0003293	YPL009C	maker-flattened_line_177-snap-gene-0.58-mRNA-1_1&gene=maker-flattened_line_177-snap-gene-0.58&CDS=1-3006
3294	OG0003294	YPL010W	snap_masked-flattened_line_38-processed-gene-0.225-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.225&CDS=1-576
3295	OG0003295	YPL011C	snap_masked-flattened_line_38-processed-gene-0.224-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.224&CDS=1-948
3296	OG0003296	YPL012W	snap_masked-flattened_line_155-processed-gene-0.34-mRNA-1_1&gene=snap_masked-flattened_line_155-processed-gene-0.34&CDS=1-3525
3297	OG0003297	YPL013C	snap_masked-flattened_line_155-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_155-processed-gene-0.33&CDS=1-375
3298	OG0003298	YPL015C	snap_masked-flattened_line_68-processed-gene-0.184-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.184&CDS=1-1092
3299	OG0003299	YPL016W	genemark-flattened_line_87-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_87-processed-gene-0.101&CDS=1-3570
3300	OG0003300	YPL020C	snap_masked-flattened_line_38-processed-gene-0.180-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.180&CDS=1-2088
3301	OG0003301	YPL022W	snap_masked-flattened_line_87-processed-gene-0.76-mRNA-1_1&gene=snap_masked-flattened_line_87-processed-gene-0.76&CDS=1-3108
3302	OG0003302	YPL023C	snap_masked-flattened_line_87-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_87-processed-gene-0.56&CDS=1-1923
3303	OG0003303	YPL028W	snap_masked-flattened_line_87-processed-gene-0.73-mRNA-1_1&gene=snap_masked-flattened_line_87-processed-gene-0.73&CDS=1-1188
3304	OG0003304	YPL029W	genemark-flattened_line_214-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_214-processed-gene-0.48&CDS=1-2070
3305	OG0003305	YPL030W	snap_masked-flattened_line_123-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_123-processed-gene-0.66&CDS=1-1656
3306	OG0003306	YPL040C	snap_masked-flattened_line_87-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_87-processed-gene-0.48&CDS=1-2997
3307	OG0003307	YPL041C	genemark-flattened_line_87-processed-gene-0.119-mRNA-1_1&gene=genemark-flattened_line_87-processed-gene-0.119&CDS=1-672
3308	OG0003308	YPL042C	genemark-flattened_line_87-processed-gene-0.97-mRNA-1_1&gene=genemark-flattened_line_87-processed-gene-0.97&CDS=1-1386
3309	OG0003309	YPL043W	snap_masked-flattened_line_294-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_294-processed-gene-0.21&CDS=1-2160
3310	OG0003310	YPL045W	snap_masked-flattened_line_133-processed-gene-0.57-mRNA-1_1&gene=snap_masked-flattened_line_133-processed-gene-0.57&CDS=1-2499
3311	OG0003311	YPL046C	snap_masked-flattened_line_133-processed-gene-0.41-mRNA-1_1&gene=snap_masked-flattened_line_133-processed-gene-0.41&CDS=1-321
3312	OG0003312	YPL050C	snap_masked-flattened_line_48-processed-gene-0.100-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.100&CDS=1-1113
3313	OG0003313	YPL059W	snap_masked-flattened_line_105-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_105-processed-gene-0.74&CDS=1-435
3314	OG0003314	YPL060W	snap_masked-flattened_line_133-processed-gene-0.36-mRNA-1_1&gene=snap_masked-flattened_line_133-processed-gene-0.36&CDS=1-1191
3315	OG0003315	YPL065W	snap_masked-flattened_line_6-processed-gene-2.169-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.169&CDS=1-726
3316	OG0003316	YPL066W	snap_masked-flattened_line_133-processed-gene-0.44-mRNA-1_1&gene=snap_masked-flattened_line_133-processed-gene-0.44&CDS=1-1239
3317	OG0003317	YPL067C	snap_masked-flattened_line_50-processed-gene-0.105-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.105&CDS=1-648
3318	OG0003318	YPL069C	snap_masked-flattened_line_24-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.81&CDS=1-936
3319	OG0003319	YPL070W	snap_masked-flattened_line_52-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.132&CDS=1-1974
3320	OG0003320	YPL072W	snap_masked-flattened_line_220-processed-gene-0.22-mRNA-1_1&gene=snap_masked-flattened_line_220-processed-gene-0.22&CDS=1-2745
3321	OG0003321	YPL078C	snap_masked-flattened_line_159-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_159-processed-gene-0.85&CDS=1-702
3322	OG0003322	YPL082C	snap_masked-flattened_line_0-processed-gene-2.181-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.181&CDS=1-5787
3323	OG0003323	YPL083C	snap_masked-flattened_line_294-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_294-processed-gene-0.17&CDS=1-1458
3324	OG0003324	YPL084W	snap_masked-flattened_line_91-processed-gene-0.109-mRNA-1_1&gene=snap_masked-flattened_line_91-processed-gene-0.109&CDS=1-2337
3325	OG0003325	YPL085W	augustus_masked-flattened_line_2-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.123&CDS=1-6651
3326	OG0003326	YPL086C	snap_masked-flattened_line_48-processed-gene-0.98-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.98&CDS=1-1686
3327	OG0003327	YPL091W	maker-flattened_line_66-augustus-gene-0.57-mRNA-1_1&gene=maker-flattened_line_66-augustus-gene-0.57&CDS=1-2301
3328	OG0003328	YPL093W	snap_masked-flattened_line_48-processed-gene-0.140-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.140&CDS=1-1914
3329	OG0003329	YPL094C	snap_masked-flattened_line_12-processed-gene-0.51-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.51&CDS=1-897
3330	OG0003330	YPL096W	snap_masked-flattened_line_12-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.47&CDS=1-1059
3331	OG0003331	YPL097W	snap_masked-flattened_line_12-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.48&CDS=1-1425
3332	OG0003332	YPL098C	maker-flattened_line_12-snap-gene-0.100-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-0.100&CDS=1-333
3333	OG0003333	YPL101W	genemark-flattened_line_30-processed-gene-0.93-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.93&CDS=1-1347
3334	OG0003334	YPL104W	genemark-flattened_line_193-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_193-processed-gene-0.20&CDS=1-2019
3335	OG0003335	YPL106C	snap_masked-flattened_line_185-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_185-processed-gene-0.32&CDS=1-2067
3336	OG0003336	YPL107W	genemark-flattened_line_40-processed-gene-0.155-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.155&CDS=1-657
3337	OG0003337	YPL108W	snap_masked-flattened_line_316-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_316-processed-gene-0.16&CDS=1-1893
3338	OG0003338	YPL109C	snap_masked-flattened_line_107-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_107-processed-gene-0.78&CDS=1-2061
3339	OG0003339	YPL110C	augustus_masked-flattened_line_107-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_107-processed-gene-0.1&CDS=1-2109
3340	OG0003340	YPL111W	augustus_masked-flattened_line_107-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_107-processed-gene-0.24&CDS=1-2001
3341	OG0003341	YPL112C	genemark-flattened_line_18-processed-gene-1.39-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.39&CDS=1-1197
3342	OG0003342	YPL115C	augustus_masked-flattened_line_30-processed-gene-0.200-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.200&CDS=1-3087
3343	OG0003343	YPL116W	snap_masked-flattened_line_30-processed-gene-0.54-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.54&CDS=1-1563
3344	OG0003344	YPL117C	snap_masked-flattened_line_107-processed-gene-0.57-mRNA-1_1&gene=snap_masked-flattened_line_107-processed-gene-0.57&CDS=1-816
3345	OG0003345	YPL118W	snap_masked-flattened_line_18-processed-gene-1.104-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.104&CDS=1-1107
3346	OG0003346	YPL120W	genemark-flattened_line_28-processed-gene-0.181-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.181&CDS=1-1314
3347	OG0003347	YPL121C	snap_masked-flattened_line_28-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.85&CDS=1-960
3348	OG0003348	YPL122C	snap_masked-flattened_line_28-processed-gene-0.82-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.82&CDS=1-1548
3349	OG0003349	YPL123C	snap_masked-flattened_line_70-processed-gene-0.104-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.104&CDS=1-1218
3350	OG0003350	YPL125W	snap_masked-flattened_line_28-processed-gene-0.92-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.92&CDS=1-2943
3351	OG0003351	YPL127C	snap_masked-flattened_line_24-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.10&CDS=1-456
3352	OG0003352	YPL128C	snap_masked-flattened_line_24-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.50&CDS=1-2892
3353	OG0003353	YPL129W	snap_masked-flattened_line_24-processed-gene-0.8-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.8&CDS=1-720
3354	OG0003354	YPL131W	snap_masked-flattened_line_30-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.58&CDS=1-891
3355	OG0003355	YPL132W	genemark-flattened_line_137-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_137-processed-gene-0.25&CDS=1-855
3356	OG0003356	YPL133C	snap_masked-flattened_line_30-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.10&CDS=1-1470
3357	OG0003357	YPL138C	genemark-flattened_line_70-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.36&CDS=1-1047
3358	OG0003358	YPL141C	snap_masked-flattened_line_32-processed-gene-0.127-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.127&CDS=1-2661
