	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035677_Kodamaea_ohmeri
2944	OG0002944	YOL009C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-8.95-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-8.95&CDS=1-1257
2945	OG0002945	YOL010W	augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.249-mRNA-1_1&gene=augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.249&CDS=1-1110
2946	OG0002946	YOL012C	snap_masked-NODE_32_length_142605_cov_13.3373_ID_63-processed-gene-0.190-mRNA-1_1&gene=snap_masked-NODE_32_length_142605_cov_13.3373_ID_63-processed-gene-0.190&CDS=1-399
2947	OG0002947	YOL013C	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-0.116&CDS=1-1521
2948	OG0002948	YOL018C	snap_masked-NODE_35_length_112592_cov_14.0638_ID_69-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_35_length_112592_cov_14.0638_ID_69-processed-gene-0.101&CDS=1-1029
2949	OG0002949	YOL021C	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.160-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.160&CDS=1-2982
2950	OG0002950	YOL022C	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.27&CDS=1-1227
2951	OG0002951	YOL023W	augustus_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.109&CDS=1-4092
2952	OG0002952	YOL026C	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-1.33-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-1.33&CDS=1-468
2953	OG0002953	YOL027C	snap_masked-NODE_27_length_168658_cov_18.5265_ID_53-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_27_length_168658_cov_18.5265_ID_53-processed-gene-0.112&CDS=1-1467
2954	OG0002954	YOL030W	snap_masked-NODE_42_length_53985_cov_14.5149_ID_83-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_42_length_53985_cov_14.5149_ID_83-processed-gene-0.37&CDS=1-1371
2955	OG0002955	YOL031C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.17-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.17&CDS=1-1173
2956	OG0002956	YOL032W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.15-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.15&CDS=1-600
2957	OG0002957	YOL033W	snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-0.138-mRNA-1_1&gene=snap_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-0.138&CDS=1-1560
2958	OG0002958	YOL034W	augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-0.18&CDS=1-3246
2959	OG0002959	YOL038W	maker-NODE_5_length_558232_cov_15.6684_ID_9-snap-gene-1.51-mRNA-1_1&gene=maker-NODE_5_length_558232_cov_15.6684_ID_9-snap-gene-1.51&CDS=1-750
2960	OG0002960	YOL040C	maker-NODE_9_length_318665_cov_14.3369_ID_17-augustus-gene-2.3-mRNA-1_1&gene=maker-NODE_9_length_318665_cov_14.3369_ID_17-augustus-gene-2.3&CDS=1-1389
2961	OG0002961	YOL041C	augustus_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.220-mRNA-1_1&gene=augustus_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.220&CDS=1-1431
2962	OG0002962	YOL048C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.40-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.40&CDS=1-630
2963	OG0002963	YOL049W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.19-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-3.19&CDS=1-1455
2964	OG0002964	YOL052C	augustus_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_31_length_147191_cov_18.7956_ID_61-processed-gene-0.50&CDS=1-1275
2965	OG0002965	YOL054W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.28-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.28&CDS=1-843
2966	OG0002966	YOL057W	augustus_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-2.106&CDS=1-4293
2967	OG0002967	YOL058W	snap_masked-NODE_30_length_152298_cov_13.6929_ID_59-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_30_length_152298_cov_13.6929_ID_59-processed-gene-0.136&CDS=1-1248
2968	OG0002968	YOL060C	augustus_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-1.54&CDS=1-2160
2969	OG0002969	YOL061W	snap_masked-NODE_34_length_127657_cov_13.63_ID_67-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_34_length_127657_cov_13.63_ID_67-processed-gene-0.118&CDS=1-1314
2970	OG0002970	YOL062C	snap_masked-NODE_34_length_127657_cov_13.63_ID_67-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_34_length_127657_cov_13.63_ID_67-processed-gene-0.117&CDS=1-1377
2971	OG0002971	YOL064C	snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-1.15&CDS=1-1071
2972	OG0002972	YOL065C	snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.130&CDS=1-1287
2973	OG0002973	YOL066C	snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.158-mRNA-1_1&gene=snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.158&CDS=1-1761
2974	OG0002974	YOL067C	augustus_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-0.116&CDS=1-2085
2975	OG0002975	YOL069W	snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.150&CDS=1-1362
2976	OG0002976	YOL070C	augustus_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-0.62&CDS=1-2364
2977	OG0002977	YOL071W	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-0.35&CDS=1-501
2978	OG0002978	YOL072W	snap_masked-NODE_37_length_78312_cov_21.3472_ID_73-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_37_length_78312_cov_21.3472_ID_73-processed-gene-0.90&CDS=1-1329
2979	OG0002979	YOL073C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.35-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.35&CDS=1-987
2980	OG0002980	YOL077C	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.133&CDS=1-864
2981	OG0002981	YOL077W-A	augustus_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.20&CDS=1-198
2982	OG0002982	YOL080C	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.235-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.235&CDS=1-783
2983	OG0002983	YOL084W	snap_masked-NODE_41_length_55301_cov_13.8675_ID_81-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_41_length_55301_cov_13.8675_ID_81-processed-gene-0.13&CDS=1-2706
2984	OG0002984	YOL086W-A	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.167-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.167&CDS=1-267
2985	OG0002985	YOL087C	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.140&CDS=1-2895
2986	OG0002986	YOL090W	snap_masked-NODE_37_length_78312_cov_21.3472_ID_73-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_37_length_78312_cov_21.3472_ID_73-processed-gene-0.61&CDS=1-2910
2987	OG0002987	YOL092W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-1.23-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-1.23&CDS=1-924
2988	OG0002988	YOL093W	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-0.20&CDS=1-1131
2989	OG0002989	YOL094C	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.60-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.60&CDS=1-978
2990	OG0002990	YOL095C	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.61-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.61&CDS=1-2697
2991	OG0002991	YOL096C	snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-0.13&CDS=1-894
2992	OG0002992	YOL097C	snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.131-mRNA-1_1&gene=snap_masked-NODE_19_length_230192_cov_13.8172_ID_37-processed-gene-1.131&CDS=1-1278
2993	OG0002993	YOL098C	snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.207-mRNA-1_1&gene=snap_masked-NODE_24_length_182254_cov_14.4319_ID_47-processed-gene-0.207&CDS=1-3228
2994	OG0002994	YOL102C	augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.99&CDS=1-618
2995	OG0002995	YOL107W	snap_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_18_length_232390_cov_14.1389_ID_35-processed-gene-0.108&CDS=1-1008
2996	OG0002996	YOL108C	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-2.20-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-2.20&CDS=1-327
2997	OG0002997	YOL114C	maker-NODE_23_length_199208_cov_13.2896_ID_45-augustus-gene-0.166-mRNA-1_1&gene=maker-NODE_23_length_199208_cov_13.2896_ID_45-augustus-gene-0.166&CDS=1-1092
2998	OG0002998	YOL116W	augustus_masked-NODE_27_length_168658_cov_18.5265_ID_53-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_27_length_168658_cov_18.5265_ID_53-processed-gene-0.90&CDS=1-1134
2999	OG0002999	YOL123W	augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.65-mRNA-1_1&gene=augustus_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.65&CDS=1-1335
3000	OG0003000	YOL124C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.15-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.15&CDS=1-1308
3001	OG0003001	YOL125W	snap_masked-NODE_30_length_152298_cov_13.6929_ID_59-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_30_length_152298_cov_13.6929_ID_59-processed-gene-0.133&CDS=1-1437
3002	OG0003002	YOL127W	augustus_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-0.49&CDS=1-1020
3003	OG0003003	YOL129W	maker-NODE_4_length_741425_cov_15.4069_ID_7-augustus-gene-1.41-mRNA-1_1&gene=maker-NODE_4_length_741425_cov_15.4069_ID_7-augustus-gene-1.41&CDS=1-1542
3004	OG0003004	YOL132W	snap_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-1.48&CDS=1-1464
3005	OG0003005	YOL133W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.31-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.31&CDS=1-384
3006	OG0003006	YOL135C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.42-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-4.42&CDS=1-666
3007	OG0003007	YOL136C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-0.41&CDS=1-984
3008	OG0003008	YOL137W	snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-3.44-mRNA-1_1&gene=snap_masked-NODE_3_length_792866_cov_15.5115_ID_5-processed-gene-3.44&CDS=1-1563
3009	OG0003009	YOL138C	augustus_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.134&CDS=1-3660
3010	OG0003010	YOL139C	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.42&CDS=1-624
3011	OG0003011	YOL140W	snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_4_length_741425_cov_15.4069_ID_7-processed-gene-2.98&CDS=1-1302
3012	OG0003012	YOL141W	maker-NODE_27_length_168658_cov_18.5265_ID_53-snap-gene-0.154-mRNA-1_1&gene=maker-NODE_27_length_168658_cov_18.5265_ID_53-snap-gene-0.154&CDS=1-1974
3013	OG0003013	YOL142W	snap_masked-NODE_27_length_168658_cov_18.5265_ID_53-processed-gene-0.131-mRNA-1_1&gene=snap_masked-NODE_27_length_168658_cov_18.5265_ID_53-processed-gene-0.131&CDS=1-771
3014	OG0003014	YOL143C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-1.48&CDS=1-483
3015	OG0003015	YOL144W	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.269-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.269&CDS=1-1767
3016	OG0003016	YOL145C	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-0.16&CDS=1-3126
3017	OG0003017	YOL146W	augustus_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-0.102&CDS=1-528
3018	OG0003018	YOL147C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.270-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.270&CDS=1-663
3019	OG0003019	YOL148C	snap_masked-NODE_23_length_199208_cov_13.2896_ID_45-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_23_length_199208_cov_13.2896_ID_45-processed-gene-0.15&CDS=1-2028
3020	OG0003020	YOL149W	snap_masked-NODE_23_length_199208_cov_13.2896_ID_45-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_23_length_199208_cov_13.2896_ID_45-processed-gene-0.14&CDS=1-579
3021	OG0003021	YOL152W	augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.240-mRNA-1_1&gene=augustus_masked-NODE_13_length_280641_cov_16.5591_ID_25-processed-gene-1.240&CDS=1-1830
3022	OG0003022	YOR001W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-6.32-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-6.32&CDS=1-2196
3023	OG0003023	YOR002W	snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-2.19-mRNA-1_1&gene=snap_masked-NODE_11_length_302404_cov_13.98_ID_21-processed-gene-2.19&CDS=1-1575
3024	OG0003024	YOR004W	snap_masked-NODE_15_length_252352_cov_13.2114_ID_29-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_15_length_252352_cov_13.2114_ID_29-processed-gene-0.95&CDS=1-870
3025	OG0003025	YOR005C	snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.175-mRNA-1_1&gene=snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.175&CDS=1-2952
3026	OG0003026	YOR006C	snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.211-mRNA-1_1&gene=snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.211&CDS=1-1053
3027	OG0003027	YOR007C	snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.208-mRNA-1_1&gene=snap_masked-NODE_26_length_177896_cov_14.2002_ID_51-processed-gene-0.208&CDS=1-960
3028	OG0003028	YOR008C	maker-NODE_4_length_741425_cov_15.4069_ID_7-snap-gene-1.81-mRNA-1_1&gene=maker-NODE_4_length_741425_cov_15.4069_ID_7-snap-gene-1.81&CDS=1-1314
3029	OG0003029	YOR014W	maker-NODE_3_length_792866_cov_15.5115_ID_5-snap-gene-6.103-mRNA-1_1&gene=maker-NODE_3_length_792866_cov_15.5115_ID_5-snap-gene-6.103&CDS=1-3330
3030	OG0003030	YOR017W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-0.42&CDS=1-2244
3031	OG0003031	YOR021C	snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-3.57-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-3.57&CDS=1-621
3032	OG0003032	YOR022C	snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-3.34-mRNA-1_1&gene=snap_masked-NODE_8_length_426733_cov_14.3051_ID_15-processed-gene-3.34&CDS=1-2145
3033	OG0003033	YOR023C	snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.77-mRNA-1_1&gene=snap_masked-NODE_12_length_293403_cov_12.573_ID_23-processed-gene-1.77&CDS=1-1251
3034	OG0003034	YOR025W	snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.178-mRNA-1_1&gene=snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.178&CDS=1-1677
3035	OG0003035	YOR026W	snap_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-0.87&CDS=1-1008
3036	OG0003036	YOR027W	snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.164-mRNA-1_1&gene=snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.164&CDS=1-1761
3037	OG0003037	YOR032C	snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.175-mRNA-1_1&gene=snap_masked-NODE_29_length_158475_cov_14.1818_ID_57-processed-gene-0.175&CDS=1-864
3038	OG0003038	YOR035C	augustus_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_20_length_227058_cov_17.6942_ID_39-processed-gene-0.86&CDS=1-2166
3039	OG0003039	YOR037W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.37-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.37&CDS=1-1527
3040	OG0003040	YOR038C	maker-NODE_2_length_879785_cov_13.6258_ID_3-snap-gene-6.1-mRNA-1_1&gene=maker-NODE_2_length_879785_cov_13.6258_ID_3-snap-gene-6.1&CDS=1-2784
3041	OG0003041	YOR039W	snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.36-mRNA-1_1&gene=snap_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-6.36&CDS=1-735
3042	OG0003042	YOR042W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-5.41-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-5.41&CDS=1-1119
3043	OG0003043	YOR043W	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-8.130-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-8.130&CDS=1-1020
3044	OG0003044	YOR046C	snap_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_21_length_212803_cov_14.0192_ID_41-processed-gene-1.52&CDS=1-1515
3045	OG0003045	YOR048C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-0.59&CDS=1-3153
3046	OG0003046	YOR051C	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.218-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.218&CDS=1-1263
3047	OG0003047	YOR052C	snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.264-mRNA-1_1&gene=snap_masked-NODE_5_length_558232_cov_15.6684_ID_9-processed-gene-4.264&CDS=1-474
3048	OG0003048	YOR056C	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.138-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.138&CDS=1-1455
3049	OG0003049	YOR057W	snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-4.45-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-4.45&CDS=1-2646
3050	OG0003050	YOR058C	augustus_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.82&CDS=1-2592
3051	OG0003051	YOR063W	snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-4.23-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-4.23&CDS=1-1164
3052	OG0003052	YOR064C	snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-4.52-mRNA-1_1&gene=snap_masked-NODE_6_length_507021_cov_13.7374_ID_11-processed-gene-4.52&CDS=1-714
3053	OG0003053	YOR065W	snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-0.94&CDS=1-852
3054	OG0003054	YOR067C	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.123-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-2.123&CDS=1-1617
3055	OG0003055	YOR069W	augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.58-mRNA-1_1&gene=augustus_masked-NODE_2_length_879785_cov_13.6258_ID_3-processed-gene-7.58&CDS=1-1962
3056	OG0003056	YOR070C	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.215-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.215&CDS=1-1737
3057	OG0003057	YOR074C	snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_14_length_273670_cov_15.0565_ID_27-processed-gene-1.57&CDS=1-879
3058	OG0003058	YOR075W	snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_10_length_305918_cov_13.4552_ID_19-processed-gene-0.41&CDS=1-1014
3059	OG0003059	YOR077W	snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.213-mRNA-1_1&gene=snap_masked-NODE_7_length_499820_cov_13.769_ID_13-processed-gene-3.213&CDS=1-639
3060	OG0003060	YOR079C	snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.23-mRNA-1_1&gene=snap_masked-NODE_1_length_1041238_cov_15.1557_ID_1-processed-gene-2.23&CDS=1-816
