	OrthologID	Candida_succiphila	Saccharomyces_cerevisiae
2974	OG0002974	-processed-gene-4.100-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-4.100&CDS=1-1713	YGR246C
2975	OG0002975	-processed-gene-4.101-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-4.101&CDS=1-1590	YJR006W
2976	OG0002976	-augustus-gene-4.131-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-augustus-gene-4.131&CDS=1-1899	YGR171C
2977	OG0002977	-processed-gene-4.121-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-4.121&CDS=1-1428	YLR015W
2978	OG0002978	-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-4.15&CDS=1-1446	YMR293C
2979	OG0002979	-processed-gene-4.122-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-4.122&CDS=1-417	YMR292W
2980	OG0002980	-processed-gene-4.123-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-4.123&CDS=1-1110	YGR173W
2981	OG0002981	-processed-gene-4.110-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-4.110&CDS=1-1554	YNL277W
2982	OG0002982	-processed-gene-4.128-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-4.128&CDS=1-4032	YLR189C
2983	OG0002983	-processed-gene-4.129-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-4.129&CDS=1-1344	YER019W
2984	OG0002984	-processed-gene-4.130-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-4.130&CDS=1-2103	YGR266W
2985	OG0002985	-processed-gene-5.46-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.46&CDS=1-9585	YLL040C
2986	OG0002986	-processed-gene-5.50-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.50&CDS=1-1050	YBL013W
2987	OG0002987	-processed-gene-5.52-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.52&CDS=1-2100	YGL026C
2988	OG0002988	-processed-gene-5.104-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.104&CDS=1-2478	YBL014C
2989	OG0002989	-processed-gene-5.54-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.54&CDS=1-2481	YGL027C
2990	OG0002990	-processed-gene-5.106-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.106&CDS=1-630	YGL033W
2991	OG0002991	-processed-gene-5.56-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.56&CDS=1-735	YNL178W
2992	OG0002992	-snap-gene-5.92-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-snap-gene-5.92&CDS=1-636	YDL212W
2993	OG0002993	-processed-gene-5.73-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.73&CDS=1-918	YNL177C
2994	OG0002994	-processed-gene-5.75-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.75&CDS=1-945	YKR025W
2995	OG0002995	-processed-gene-5.60-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.60&CDS=1-2385	YKR024C
2996	OG0002996	-processed-gene-5.61-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.61&CDS=1-579	YDR013W
2997	OG0002997	-snap-gene-5.93-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-snap-gene-5.93&CDS=1-3279	YDR017C
2998	OG0002998	-processed-gene-5.64-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.64&CDS=1-738	YMR134W
2999	OG0002999	-processed-gene-5.79-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.79&CDS=1-1359	YMR135C
3000	OG0003000	-processed-gene-5.35-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.35&CDS=1-5289	YGL017W
3001	OG0003001	-processed-gene-5.66-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.66&CDS=1-885	YDR429C
3002	OG0003002	-processed-gene-5.36-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.36&CDS=1-735	YDR428C
3003	OG0003003	-processed-gene-5.67-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.67&CDS=1-1053	YDR432W
3004	OG0003004	-processed-gene-5.84-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.84&CDS=1-651	YCR051W
3005	OG0003005	-processed-gene-5.69-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.69&CDS=1-705	YNR020C
3006	OG0003006	-processed-gene-5.70-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.70&CDS=1-816	YCR047C
3007	OG0003007	-processed-gene-5.25-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.25&CDS=1-504	YCR046C
3008	OG0003008	-processed-gene-5.26-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.26&CDS=1-1131	YNR021W
3009	OG0003009	-processed-gene-5.87-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.87&CDS=1-801	YNR022C
3010	OG0003010	-processed-gene-5.88-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-5.88&CDS=1-1254	YEL056W
3011	OG0003011	-snap-gene-5.95-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-snap-gene-5.95&CDS=1-3093	YCR053W
3012	OG0003012	-snap-gene-6.150-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-snap-gene-6.150&CDS=1-1374	YBR126C
3013	OG0003013	-processed-gene-6.3-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.3&CDS=1-912	YBR125C
3014	OG0003014	-processed-gene-6.70-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.70&CDS=1-369	YKL003C
3015	OG0003015	-processed-gene-6.7-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.7&CDS=1-651	YKL002W
3016	OG0003016	-processed-gene-6.55-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.55&CDS=1-753	YKL007W
3017	OG0003017	-processed-gene-6.22-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.22&CDS=1-279	YKL006C-A
3018	OG0003018	-processed-gene-6.23-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.23&CDS=1-1749	YKL005C
3019	OG0003019	-processed-gene-6.113-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.113&CDS=1-1716	YBR123C
3020	OG0003020	-processed-gene-6.73-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.73&CDS=1-1374	YHL004W
3021	OG0003021	-processed-gene-6.74-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.74&CDS=1-1515	YHL002W
3022	OG0003022	-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.129&CDS=1-4008	YER093C
3023	OG0003023	-processed-gene-6.77-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.77&CDS=1-1851	YBR122C
3024	OG0003024	-processed-gene-6.62-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.62&CDS=1-564	YNL260C
3025	OG0003025	-processed-gene-6.132-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.132&CDS=1-1269	YNL261W
3026	OG0003026	-processed-gene-6.79-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.79&CDS=1-1362	YDR171W
3027	OG0003027	-processed-gene-6.118-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.118&CDS=1-1161	YDL002C
3028	OG0003028	-processed-gene-6.136-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.136&CDS=1-7767	YBL004W
3029	OG0003029	-processed-gene-6.64-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.64&CDS=1-1308	YDL001W
3030	OG0003030	-snap-gene-6.152-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-snap-gene-6.152&CDS=1-330	YBL001C
3031	OG0003031	-processed-gene-6.85-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.85&CDS=1-1338	YJR125C
3032	OG0003032	-processed-gene-6.87-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.87&CDS=1-2634	YDR074W
3033	OG0003033	-processed-gene-6.41-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.41&CDS=1-1575	YER149C
3034	OG0003034	-processed-gene-6.144-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.144&CDS=1-1821	YBL019W
3035	OG0003035	-processed-gene-6.68-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.68&CDS=1-960	YHR085W
3036	OG0003036	-processed-gene-6.47-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.47&CDS=1-792	YHR040W
3037	OG0003037	-processed-gene-6.69-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-6.69&CDS=1-345	YHR039C-A
3038	OG0003038	-processed-gene-7.86-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.86&CDS=1-1887	YHR039C
3039	OG0003039	-processed-gene-7.4-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.4&CDS=1-744	YHR038W
3040	OG0003040	-processed-gene-7.90-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.90&CDS=1-336	YHR087W
3041	OG0003041	-processed-gene-7.91-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.91&CDS=1-4611	YDR334W
3042	OG0003042	-processed-gene-7.49-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.49&CDS=1-1431	YHR086W
3043	OG0003043	-processed-gene-7.73-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.73&CDS=1-2160	YOR353C
3044	OG0003044	-processed-gene-7.117-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.117&CDS=1-2004	YJL010C
3045	OG0003045	-processed-gene-7.93-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.93&CDS=1-1455	YLR005W
3046	OG0003046	-processed-gene-7.97-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.97&CDS=1-1584	YJL014W
3047	OG0003047	-processed-gene-7.98-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.98&CDS=1-2205	YHR084W
3048	OG0003048	-processed-gene-7.118-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.118&CDS=1-2076	YLR002C
3049	OG0003049	-processed-gene-7.100-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.100&CDS=1-1227	YGR193C
3050	OG0003050	-processed-gene-7.58-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.58&CDS=1-756	YEL029C
3051	OG0003051	-processed-gene-7.17-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.17&CDS=1-1644	YJR010W
3052	OG0003052	-augustus-gene-7.128-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-augustus-gene-7.128&CDS=1-1305	YCR045C
3053	OG0003053	-processed-gene-7.79-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.79&CDS=1-6732	YNR016C
3054	OG0003054	-processed-gene-7.104-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.104&CDS=1-1218	YOR368W
3055	OG0003055	-processed-gene-7.105-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.105&CDS=1-441	YOR369C
3056	OG0003056	-augustus-gene-7.129-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-augustus-gene-7.129&CDS=1-5886	YOR370C
3057	OG0003057	-processed-gene-7.21-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.21&CDS=1-498	YPR188C
3058	OG0003058	-processed-gene-7.123-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.123&CDS=1-489	YPR187W
3059	OG0003059	-processed-gene-7.107-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.107&CDS=1-1254	YPR186C
3060	OG0003060	-processed-gene-7.83-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.83&CDS=1-2118	YML061C
3061	OG0003061	-processed-gene-7.84-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.84&CDS=1-2403	YFL024C
3062	OG0003062	-processed-gene-7.85-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.85&CDS=1-1779	YPL104W
3063	OG0003063	-processed-gene-7.113-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-7.113&CDS=1-1116	YPL050C
3064	OG0003064	-processed-gene-8.3-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.3&CDS=1-1905	YPL133C
3065	OG0003065	-processed-gene-8.100-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.100&CDS=1-1128	YOR221C
3066	OG0003066	-snap-gene-8.39-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-snap-gene-8.39&CDS=1-3459	YHR079C
3067	OG0003067	-processed-gene-8.104-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.104&CDS=1-1422	YLR314C
3068	OG0003068	-processed-gene-8.90-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.90&CDS=1-1179	YML008C
3069	OG0003069	-processed-gene-8.106-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.106&CDS=1-936	YLR220W
3070	OG0003070	-processed-gene-8.107-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.107&CDS=1-1251	YDR255C
3071	OG0003071	-processed-gene-8.91-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.91&CDS=1-2664	YPL084W
3072	OG0003072	-processed-gene-8.108-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.108&CDS=1-324	YPL046C
3073	OG0003073	-processed-gene-8.92-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.92&CDS=1-2505	YPL045W
3074	OG0003074	-processed-gene-8.109-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.109&CDS=1-1557	YDR254W
3075	OG0003075	-snap-gene-8.40-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-snap-gene-8.40&CDS=1-2163	YBR046C
3076	OG0003076	-augustus-gene-8.124-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-augustus-gene-8.124&CDS=1-2838	YLR175W
3077	OG0003077	-processed-gene-8.93-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.93&CDS=1-219	YCL005W-A
3078	OG0003078	-processed-gene-8.14-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.14&CDS=1-1986	YCR008W
3079	OG0003079	-processed-gene-8.15-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.15&CDS=1-1824	YCR009C
3080	OG0003080	-processed-gene-8.97-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.97&CDS=1-909	YNL006W
3081	OG0003081	-processed-gene-8.117-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.117&CDS=1-2235	YLR176C
3082	OG0003082	-processed-gene-8.120-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-8.120&CDS=1-1047	YPL088W
3083	OG0003083	-processed-gene-9.45-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.45&CDS=1-1098	YLR105C
3084	OG0003084	-processed-gene-9.47-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.47&CDS=1-543	YLR193C
3085	OG0003085	-processed-gene-9.51-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.51&CDS=1-2286	YDL170W
3086	OG0003086	-processed-gene-9.52-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.52&CDS=1-999	YDL165W
3087	OG0003087	-processed-gene-9.48-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.48&CDS=1-543	YDL166C
3088	OG0003088	-processed-gene-9.53-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.53&CDS=1-597	YJR069C
3089	OG0003089	-processed-gene-9.50-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.50&CDS=1-2241	YPL043W
3090	OG0003090	-processed-gene-9.69-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.69&CDS=1-1734	YPL030W
3091	OG0003091	-processed-gene-9.99-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.99&CDS=1-1077	YDR058C
3092	OG0003092	-processed-gene-9.71-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.71&CDS=1-861	YNL252C
3093	OG0003093	-processed-gene-9.55-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.55&CDS=1-1989	YNL251C
3094	OG0003094	-processed-gene-9.101-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.101&CDS=1-1230	YAL042W
3095	OG0003095	-snap-gene-9.85-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-snap-gene-9.85&CDS=1-4572	YOR356W
3096	OG0003096	-snap-gene-9.87-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-snap-gene-9.87&CDS=1-3153	YOR355W
3097	OG0003097	-processed-gene-9.75-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.75&CDS=1-975	YHL013C
3098	OG0003098	-processed-gene-9.59-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.59&CDS=1-828	YAL039C
3099	OG0003099	-processed-gene-9.124-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.124&CDS=1-1128	YNL263C
3100	OG0003100	-processed-gene-9.18-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.18&CDS=1-6690	YNL262W
3101	OG0003101	-processed-gene-9.77-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.77&CDS=1-615	YPL067C
3102	OG0003102	-processed-gene-9.78-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.78&CDS=1-990	YPL031C
3103	OG0003103	-processed-gene-9.79-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.79&CDS=1-222	YNL259C
3104	OG0003104	-processed-gene-9.39-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.39&CDS=1-2484	YNL258C
3105	OG0003105	-processed-gene-9.81-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.81&CDS=1-1104	YGR048W
3106	OG0003106	-processed-gene-9.65-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.65&CDS=1-3216	YGR047C
3107	OG0003107	-processed-gene-9.66-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.66&CDS=1-2496	YDR258C
3108	OG0003108	-augustus-gene-9.3-mRNA-1_1&gene=maker-gi|1002316223|dbj|BCGL01000001.1|-augustus-gene-9.3&CDS=1-903	YNL265C
3109	OG0003109	-processed-gene-9.83-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.83&CDS=1-1227	YLR097C
3110	OG0003110	-processed-gene-9.68-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.68&CDS=1-1374	YDR124W
3111	OG0003111	-processed-gene-9.44-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-9.44&CDS=1-2760	YKR079C
3112	OG0003112	-processed-gene-10.2-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.2&CDS=1-780	YLR145W
3113	OG0003113	-processed-gene-10.91-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.91&CDS=1-1320	YDR165W
3114	OG0003114	-processed-gene-10.23-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.23&CDS=1-2025	YLR143W
3115	OG0003115	-processed-gene-10.114-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.114&CDS=1-5127	YKL010C
3116	OG0003116	-processed-gene-10.96-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.96&CDS=1-711	YKL009W
3117	OG0003117	-processed-gene-10.97-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.97&CDS=1-1656	YKL089W
3118	OG0003118	-processed-gene-10.116-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.116&CDS=1-1188	YJR068W
3119	OG0003119	-processed-gene-10.117-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.117&CDS=1-432	YBR282W
3120	OG0003120	-processed-gene-10.101-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.101&CDS=1-2580	YJR040W
3121	OG0003121	-processed-gene-10.30-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.30&CDS=1-1707	YEL023C
3122	OG0003122	-processed-gene-10.75-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.75&CDS=1-471	YEL027W
3123	OG0003123	-processed-gene-10.102-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.102&CDS=1-378	YEL026W
3124	OG0003124	-processed-gene-10.15-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.15&CDS=1-3225	YEL024W
3125	OG0003125	-processed-gene-10.32-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.32&CDS=1-2412	YJR042W
3126	OG0003126	-processed-gene-10.61-mRNA-1_1&gene=snap_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.61&CDS=1-3597	YJR041C
3127	OG0003127	-processed-gene-10.106-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.106&CDS=1-1182	YBR155W
3128	OG0003128	-processed-gene-10.107-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.107&CDS=1-2928	YOL021C
3129	OG0003129	-processed-gene-10.108-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.108&CDS=1-2250	YFR009W
3130	OG0003130	-processed-gene-10.122-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.122&CDS=1-3666	YKL197C
3131	OG0003131	-processed-gene-10.109-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.109&CDS=1-444	YJR058C
3132	OG0003132	-processed-gene-10.124-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.124&CDS=1-2139	YBR203W
3133	OG0003133	-processed-gene-10.37-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.37&CDS=1-3498	YOR188W
3134	OG0003134	-processed-gene-10.38-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.38&CDS=1-3057	YOR187W
3135	OG0003135	-processed-gene-10.127-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.127&CDS=1-2064	YOR138C
3136	OG0003136	-processed-gene-10.128-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-10.128&CDS=1-567	YDR339C
3137	OG0003137	-processed-gene-11.48-mRNA-1_1&gene=augustus_masked-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-11.48&CDS=1-11460	YHR099W
3138	OG0003138	-processed-gene-11.111-mRNA-1_1&gene=genemark-gi|1002316223|dbj|BCGL01000001.1|-processed-gene-11.111&CDS=1-603	YHR100C
