	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041840_Candida_wancherniae
2643	OG0002643	YNL275W	augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.167&CDS=1-1659
2644	OG0002644	YNL277W	augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-1.76&CDS=1-1413
2645	OG0002645	YNL279W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-2.88&CDS=1-1917
2646	OG0002646	YNL280C	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-9.124-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-9.124&CDS=1-1323
2647	OG0002647	YNL282W	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-6.107-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-6.107&CDS=1-759
2648	OG0002648	YNL284C	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-2.107&CDS=1-840
2649	OG0002649	YNL287W	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-4.50-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-4.50&CDS=1-2808
2650	OG0002650	YNL288W	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.53-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.53&CDS=1-930
2651	OG0002651	YNL289W	snap_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-1.118&CDS=1-867
2652	OG0002652	YNL290W	augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.171&CDS=1-981
2653	OG0002653	YNL291C	augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-NODE_17_length_173294_cov_67.7439_ID_1487-processed-gene-0.172&CDS=1-1584
2654	OG0002654	YNL292W	maker-NODE_2_length_1010902_cov_46.2783_ID_931-augustus-gene-4.159-mRNA-1_1&gene=maker-NODE_2_length_1010902_cov_46.2783_ID_931-augustus-gene-4.159&CDS=1-2433
2655	OG0002655	YNL294C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-3.93-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-3.93&CDS=1-1458
2656	OG0002656	YNL297C	genemark-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-3.58-mRNA-1_1&gene=genemark-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-3.58&CDS=1-4716
2657	OG0002657	YNL305C	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-6.129&CDS=1-759
2658	OG0002658	YNL307C	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-3.43-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-3.43&CDS=1-1164
2659	OG0002659	YNL308C	maker-NODE_4_length_883457_cov_51.0448_ID_1210-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_4_length_883457_cov_51.0448_ID_1210-augustus-gene-0.1&CDS=1-3834
2660	OG0002660	YNL310C	augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-0.74&CDS=1-420
2661	OG0002661	YNL315C	augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-0.75&CDS=1-882
2662	OG0002662	YNL316C	maker-NODE_9_length_409039_cov_43.8455_ID_1818-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_9_length_409039_cov_43.8455_ID_1818-augustus-gene-0.3&CDS=1-894
2663	OG0002663	YNL317W	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-3.129&CDS=1-1413
2664	OG0002664	YNL320W	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-6.120-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-6.120&CDS=1-909
2665	OG0002665	YNL321W	maker-NODE_6_length_814528_cov_41.1598_ID_979-augustus-gene-6.1-mRNA-1_1&gene=maker-NODE_6_length_814528_cov_41.1598_ID_979-augustus-gene-6.1&CDS=1-3990
2666	OG0002666	YNL325C	genemark-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_15_length_216817_cov_40.2879_ID_1764-processed-gene-0.54&CDS=1-2697
2667	OG0002667	YNL326C	genemark-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-0.64&CDS=1-1125
2668	OG0002668	YNL328C	augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-2.60-mRNA-1_1&gene=augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-2.60&CDS=1-426
2669	OG0002669	YNL329C	augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-2.30&CDS=1-3585
2670	OG0002670	YNL330C	genemark-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-0.65&CDS=1-2745
2671	OG0002671	YNR003C	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-7.177-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-7.177&CDS=1-963
2672	OG0002672	YNR006W	genemark-NODE_19_length_105875_cov_41.28_ID_2904-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_19_length_105875_cov_41.28_ID_2904-processed-gene-0.66&CDS=1-2379
2673	OG0002673	YNR007C	augustus_masked-NODE_19_length_105875_cov_41.28_ID_2904-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_19_length_105875_cov_41.28_ID_2904-processed-gene-0.40&CDS=1-924
2674	OG0002674	YNR008W	augustus_masked-NODE_19_length_105875_cov_41.28_ID_2904-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_19_length_105875_cov_41.28_ID_2904-processed-gene-0.39&CDS=1-2070
2675	OG0002675	YNR012W	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-3.29&CDS=1-1482
2676	OG0002676	YNR015W	genemark-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-13.106-mRNA-1_1&gene=genemark-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-13.106&CDS=1-1125
2677	OG0002677	YNR017W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-13.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-13.8&CDS=1-624
2678	OG0002678	YNR020C	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-1.42&CDS=1-684
2679	OG0002679	YNR021W	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-2.46-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-2.46&CDS=1-1119
2680	OG0002680	YNR023W	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-2.49-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-2.49&CDS=1-1431
2681	OG0002681	YNR027W	snap_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-7.80-mRNA-1_1&gene=snap_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-7.80&CDS=1-897
2682	OG0002682	YNR029C	augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-2.16&CDS=1-1209
2683	OG0002683	YNR030W	augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-2.37-mRNA-1_1&gene=augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-2.37&CDS=1-1896
2684	OG0002684	YNR032C-A	augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-1.110&CDS=1-219
2685	OG0002685	YNR033W	maker-NODE_13_length_302379_cov_64.3008_ID_1562-augustus-gene-1.49-mRNA-1_1&gene=maker-NODE_13_length_302379_cov_64.3008_ID_1562-augustus-gene-1.49&CDS=1-4887
2686	OG0002686	YNR035C	genemark-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-5.50-mRNA-1_1&gene=genemark-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-5.50&CDS=1-1020
2687	OG0002687	YNR036C	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-5.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-5.28&CDS=1-528
2688	OG0002688	YNR037C	augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-2.162-mRNA-1_1&gene=augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-2.162&CDS=1-273
2689	OG0002689	YNR038W	augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-2.123&CDS=1-1848
2690	OG0002690	YNR039C	augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_13_length_302379_cov_64.3008_ID_1562-processed-gene-1.127&CDS=1-1983
2691	OG0002691	YNR041C	genemark-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-4.80-mRNA-1_1&gene=genemark-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-4.80&CDS=1-1167
2692	OG0002692	YNR043W	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-6.111-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-6.111&CDS=1-2829
2693	OG0002693	YNR046W	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-0.29&CDS=1-387
2694	OG0002694	YNR049C	augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-0.96&CDS=1-669
2695	OG0002695	YNR050C	augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-0.132&CDS=1-1332
2696	OG0002696	YNR051C	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-5.42-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-5.42&CDS=1-1296
2697	OG0002697	YNR052C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-0.87&CDS=1-1437
2698	OG0002698	YNR053C	maker-NODE_6_length_814528_cov_41.1598_ID_979-augustus-gene-0.99-mRNA-1_1&gene=maker-NODE_6_length_814528_cov_41.1598_ID_979-augustus-gene-0.99&CDS=1-1587
2699	OG0002699	YNR054C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-2.146&CDS=1-972
2700	OG0002700	YOL001W	snap_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-8.178-mRNA-1_1&gene=snap_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-8.178&CDS=1-1122
2701	OG0002701	YOL003C	augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-2.103&CDS=1-1092
2702	OG0002702	YOL004W	maker-NODE_7_length_609123_cov_48.3247_ID_1015-augustus-gene-2.34-mRNA-1_1&gene=maker-NODE_7_length_609123_cov_48.3247_ID_1015-augustus-gene-2.34&CDS=1-4389
2703	OG0002703	YOL005C	maker-NODE_7_length_609123_cov_48.3247_ID_1015-augustus-gene-2.31-mRNA-1_1&gene=maker-NODE_7_length_609123_cov_48.3247_ID_1015-augustus-gene-2.31&CDS=1-360
2704	OG0002704	YOL006C	genemark-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-2.48-mRNA-1_1&gene=genemark-NODE_7_length_609123_cov_48.3247_ID_1015-processed-gene-2.48&CDS=1-2289
2705	OG0002705	YOL009C	augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_10_length_357717_cov_45.4729_ID_1263-processed-gene-1.73&CDS=1-1080
2706	OG0002706	YOL010W	augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-8.142-mRNA-1_1&gene=augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-8.142&CDS=1-1098
2707	OG0002707	YOL012C	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-5.16-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-5.16&CDS=1-399
2708	OG0002708	YOL016C	augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-5.158-mRNA-1_1&gene=augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-5.158&CDS=1-1350
2709	OG0002709	YOL018C	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-5.17-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-5.17&CDS=1-1185
2710	OG0002710	YOL021C	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-13.28-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-13.28&CDS=1-2934
2711	OG0002711	YOL022C	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-0.69&CDS=1-1314
2712	OG0002712	YOL023W	snap_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-0.114&CDS=1-3534
2713	OG0002713	YOL027C	augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-7.37-mRNA-1_1&gene=augustus_masked-NODE_3_length_991520_cov_48.5334_ID_1053-processed-gene-7.37&CDS=1-2325
2714	OG0002714	YOL030W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-2.64&CDS=1-1254
2715	OG0002715	YOL031C	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-2.103&CDS=1-1191
2716	OG0002716	YOL032W	maker-NODE_6_length_814528_cov_41.1598_ID_979-augustus-gene-1.64-mRNA-1_1&gene=maker-NODE_6_length_814528_cov_41.1598_ID_979-augustus-gene-1.64&CDS=1-1755
2717	OG0002717	YOL033W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-8.136-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-8.136&CDS=1-1635
2718	OG0002718	YOL034W	genemark-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-8.107-mRNA-1_1&gene=genemark-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-8.107&CDS=1-3285
2719	OG0002719	YOL038W	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-5.98-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-5.98&CDS=1-747
2720	OG0002720	YOL040C	maker-NODE_5_length_881935_cov_49.742_ID_1127-snap-gene-7.15-mRNA-1_1&gene=maker-NODE_5_length_881935_cov_49.742_ID_1127-snap-gene-7.15&CDS=1-426
2721	OG0002721	YOL041C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-1.109&CDS=1-1395
2722	OG0002722	YOL049W	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-2.102&CDS=1-1467
2723	OG0002723	YOL051W	genemark-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-2.107-mRNA-1_1&gene=genemark-NODE_12_length_339908_cov_62.0418_ID_1277-processed-gene-2.107&CDS=1-3417
2724	OG0002724	YOL052C	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-4.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-4.112&CDS=1-1314
2725	OG0002725	YOL058W	augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-3.174-mRNA-1_1&gene=augustus_masked-NODE_9_length_409039_cov_43.8455_ID_1818-processed-gene-3.174&CDS=1-1248
2726	OG0002726	YOL060C	genemark-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-4.108-mRNA-1_1&gene=genemark-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-4.108&CDS=1-1782
2727	OG0002727	YOL062C	genemark-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-4.97-mRNA-1_1&gene=genemark-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-4.97&CDS=1-1320
2728	OG0002728	YOL064C	genemark-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-15.111-mRNA-1_1&gene=genemark-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-15.111&CDS=1-1083
2729	OG0002729	YOL065C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-3.92-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-3.92&CDS=1-1257
2730	OG0002730	YOL066C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-3.75-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-3.75&CDS=1-1767
2731	OG0002731	YOL067C	augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-1.7&CDS=1-750
2732	OG0002732	YOL070C	augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-1.21&CDS=1-1776
2733	OG0002733	YOL071W	augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-0.83&CDS=1-417
2734	OG0002734	YOL072W	augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.43-mRNA-1_1&gene=augustus_masked-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.43&CDS=1-1419
2735	OG0002735	YOL073C	augustus_masked-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-1.142-mRNA-1_1&gene=augustus_masked-NODE_8_length_429724_cov_46.1698_ID_1196-processed-gene-1.142&CDS=1-1044
2736	OG0002736	YOL075C	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-13.23-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-13.23&CDS=1-5205
2737	OG0002737	YOL076W	augustus_masked-NODE_14_length_294837_cov_43.2695_ID_1346-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_14_length_294837_cov_43.2695_ID_1346-processed-gene-1.64&CDS=1-2280
2738	OG0002738	YOL077C	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-14.93-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-14.93&CDS=1-3042
2739	OG0002739	YOL077W-A	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-14.92-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-14.92&CDS=1-198
2740	OG0002740	YOL078W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-14.88-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-14.88&CDS=1-2601
2741	OG0002741	YOL086W-A	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-14.96-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-14.96&CDS=1-294
2742	OG0002742	YOL090W	augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_5_length_881935_cov_49.742_ID_1127-processed-gene-3.126&CDS=1-2970
2743	OG0002743	YOL093W	genemark-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.133-mRNA-1_1&gene=genemark-NODE_4_length_883457_cov_51.0448_ID_1210-processed-gene-6.133&CDS=1-948
2744	OG0002744	YOL094C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-6.108-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-6.108&CDS=1-975
2745	OG0002745	YOL095C	augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-6.109-mRNA-1_1&gene=augustus_masked-NODE_6_length_814528_cov_41.1598_ID_979-processed-gene-6.109&CDS=1-2298
2746	OG0002746	YOL096C	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-8.5-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-8.5&CDS=1-765
2747	OG0002747	YOL097C	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-13.51-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-13.51&CDS=1-1281
2748	OG0002748	YOL098C	augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_11_length_350663_cov_63.1148_ID_1849-processed-gene-1.28&CDS=1-3171
2749	OG0002749	YOL102C	maker-NODE_12_length_339908_cov_62.0418_ID_1277-augustus-gene-0.131-mRNA-1_1&gene=maker-NODE_12_length_339908_cov_62.0418_ID_1277-augustus-gene-0.131&CDS=1-1008
2750	OG0002750	YOL107W	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-11.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-11.39&CDS=1-987
2751	OG0002751	YOL110W	augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-4.108-mRNA-1_1&gene=augustus_masked-NODE_2_length_1010902_cov_46.2783_ID_931-processed-gene-4.108&CDS=1-807
2752	OG0002752	YOL114C	augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-3.5-mRNA-1_1&gene=augustus_masked-NODE_1_length_1621444_cov_47.3939_ID_889-processed-gene-3.5&CDS=1-510
