	OrthologID	Saccharomyces_cerevisiae	yHAB154_Kazachstania_transvaalensis
2550	OG0002550	YML095C	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.27&CDS=1-678
2551	OG0002551	YML096W	maker-NODE_19_length_158303_cov_21.4526_ID_37-augustus-gene-0.66-mRNA-1_1&gene=maker-NODE_19_length_158303_cov_21.4526_ID_37-augustus-gene-0.66&CDS=1-4257
2552	OG0002552	YML098W	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.1&CDS=1-468
2553	OG0002553	YML099C	genemark-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.125-mRNA-1_1&gene=genemark-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.125&CDS=1-6006
2554	OG0002554	YML102W	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.13&CDS=1-1476
2555	OG0002555	YML103C	snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.91&CDS=1-5286
2556	OG0002556	YML105C	snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.90&CDS=1-3510
2557	OG0002557	YML106W	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.12&CDS=1-672
2558	OG0002558	YML108W	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.11&CDS=1-312
2559	OG0002559	YML110C	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.35&CDS=1-909
2560	OG0002560	YML112W	snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.60&CDS=1-819
2561	OG0002561	YML113W	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.7&CDS=1-1140
2562	OG0002562	YML115C	genemark-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.141-mRNA-1_1&gene=genemark-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.141&CDS=1-2988
2563	OG0002563	YML117W	snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.58&CDS=1-3420
2564	OG0002564	YML119W	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.5&CDS=1-987
2565	OG0002565	YML120C	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.33&CDS=1-1548
2566	OG0002566	YML121W	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.4&CDS=1-927
2567	OG0002567	YML123C	genemark-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.139&CDS=1-1695
2568	OG0002568	YML124C	genemark-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.138-mRNA-1_1&gene=genemark-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.138&CDS=1-1341
2569	OG0002569	YML125C	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.29&CDS=1-951
2570	OG0002570	YML126C	genemark-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_19_length_158303_cov_21.4526_ID_37-processed-gene-0.128&CDS=1-1377
2571	OG0002571	YML127W	augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.3&CDS=1-1944
2572	OG0002572	YML128C	snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.81&CDS=1-1701
2573	OG0002573	YML129C	snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_30_length_118171_cov_21.1659_ID_59-processed-gene-0.80&CDS=1-177
2574	OG0002574	YML130C	maker-NODE_30_length_118171_cov_21.1659_ID_59-snap-gene-0.51-mRNA-1_1&gene=maker-NODE_30_length_118171_cov_21.1659_ID_59-snap-gene-0.51&CDS=1-3462
2575	OG0002575	YML131W	augustus_masked-NODE_26_length_139539_cov_21.8854_ID_51-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_26_length_139539_cov_21.8854_ID_51-processed-gene-0.4&CDS=1-1101
2576	OG0002576	YMR001C	augustus_masked-NODE_124_length_13418_cov_24.0402_ID_247-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_124_length_13418_cov_24.0402_ID_247-processed-gene-0.3&CDS=1-2145
2577	OG0002577	YMR004W	augustus_masked-NODE_49_length_85088_cov_21.7991_ID_97-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_49_length_85088_cov_21.7991_ID_97-processed-gene-0.93&CDS=1-1500
2578	OG0002578	YMR005W	augustus_masked-NODE_75_length_48896_cov_22.7073_ID_149-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_75_length_48896_cov_22.7073_ID_149-processed-gene-0.54&CDS=1-960
2579	OG0002579	YMR009W	genemark-NODE_73_length_53957_cov_24.4271_ID_145-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_73_length_53957_cov_24.4271_ID_145-processed-gene-0.9&CDS=1-525
2580	OG0002580	YMR010W	augustus_masked-NODE_22_length_154223_cov_21.7045_ID_43-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_22_length_154223_cov_21.7045_ID_43-processed-gene-0.44&CDS=1-1092
2581	OG0002581	YMR012W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.15&CDS=1-3816
2582	OG0002582	YMR013C	genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.110&CDS=1-1539
2583	OG0002583	YMR014W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.16&CDS=1-1425
2584	OG0002584	YMR015C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.33&CDS=1-1590
2585	OG0002585	YMR019W	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.57&CDS=1-2208
2586	OG0002586	YMR020W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.18&CDS=1-1503
2587	OG0002587	YMR021C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.35&CDS=1-1119
2588	OG0002588	YMR022W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.19&CDS=1-495
2589	OG0002589	YMR023C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.36&CDS=1-1482
2590	OG0002590	YMR024W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.20&CDS=1-1077
2591	OG0002591	YMR025W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.21&CDS=1-666
2592	OG0002592	YMR026C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.37&CDS=1-1218
2593	OG0002593	YMR027W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.22&CDS=1-1437
2594	OG0002594	YMR028W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.23&CDS=1-1182
2595	OG0002595	YMR029C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.39&CDS=1-1569
2596	OG0002596	YMR031C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.41&CDS=1-2646
2597	OG0002597	YMR032W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-1.26&CDS=1-2190
2598	OG0002598	YMR033W	augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.183-mRNA-1_1&gene=augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.183&CDS=1-1422
2599	OG0002599	YMR034C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.89-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.89&CDS=1-1335
2600	OG0002600	YMR035W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.88&CDS=1-501
2601	OG0002601	YMR039C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-2.91&CDS=1-741
2602	OG0002602	YMR042W	augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.73&CDS=1-426
2603	OG0002603	YMR043W	augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-NODE_15_length_183211_cov_21.6293_ID_29-processed-gene-0.144&CDS=1-888
2604	OG0002604	YMR044W	augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.74&CDS=1-1347
2605	OG0002605	YMR048W	augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.75&CDS=1-804
2606	OG0002606	YMR049C	augustus_masked-NODE_120_length_14909_cov_35.5222_ID_239-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_120_length_14909_cov_35.5222_ID_239-processed-gene-0.13&CDS=1-2505
2607	OG0002607	YMR052W	augustus_masked-NODE_17_length_171146_cov_21.89_ID_33-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_17_length_171146_cov_21.89_ID_33-processed-gene-0.132&CDS=1-612
2608	OG0002608	YMR061W	snap_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.27&CDS=1-2019
2609	OG0002609	YMR062C	augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.85&CDS=1-1326
2610	OG0002610	YMR063W	augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.101&CDS=1-1932
2611	OG0002611	YMR065W	augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.100&CDS=1-1236
2612	OG0002612	YMR066W	augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.99&CDS=1-3324
2613	OG0002613	YMR067C	augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.83&CDS=1-1206
2614	OG0002614	YMR068W	augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_43_length_90392_cov_22.5142_ID_85-processed-gene-0.98&CDS=1-1164
2615	OG0002615	YMR069W	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.102&CDS=1-864
2616	OG0002616	YMR070W	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.101&CDS=1-1914
2617	OG0002617	YMR071C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.13&CDS=1-501
2618	OG0002618	YMR072W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.29&CDS=1-621
2619	OG0002619	YMR073C	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.92&CDS=1-573
2620	OG0002620	YMR074C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.18&CDS=1-420
2621	OG0002621	YMR075W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.34&CDS=1-2574
2622	OG0002622	YMR076C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.17&CDS=1-3876
2623	OG0002623	YMR077C	augustus_masked-NODE_23_length_154221_cov_21.087_ID_45-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_23_length_154221_cov_21.087_ID_45-processed-gene-0.28&CDS=1-645
2624	OG0002624	YMR078C	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.35&CDS=1-2298
2625	OG0002625	YMR079W	augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.20&CDS=1-903
2626	OG0002626	YMR080C	genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.71&CDS=1-3030
2627	OG0002627	YMR081C	snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_1_length_598420_cov_21.3006_ID_1-processed-gene-0.110&CDS=1-1338
2628	OG0002628	YMR087W	genemark-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.145-mRNA-1_1&gene=genemark-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.145&CDS=1-816
2629	OG0002629	YMR090W	augustus_masked-NODE_9_length_254994_cov_21.5023_ID_17-processed-gene-1.161-mRNA-1_1&gene=augustus_masked-NODE_9_length_254994_cov_21.5023_ID_17-processed-gene-1.161&CDS=1-690
2630	OG0002630	YMR093W	augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.27&CDS=1-2643
2631	OG0002631	YMR094W	snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.118-mRNA-1_1&gene=snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.118&CDS=1-1563
2632	OG0002632	YMR099C	augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.29&CDS=1-888
2633	OG0002633	YMR100W	maker-NODE_2_length_436411_cov_20.7563_ID_3-snap-gene-3.1-mRNA-1_1&gene=maker-NODE_2_length_436411_cov_20.7563_ID_3-snap-gene-3.1&CDS=1-2745
2634	OG0002634	YMR106C	snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.122-mRNA-1_1&gene=snap_masked-NODE_2_length_436411_cov_20.7563_ID_3-processed-gene-3.122&CDS=1-1959
2635	OG0002635	YMR107W	snap_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.221-mRNA-1_1&gene=snap_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.221&CDS=1-474
2636	OG0002636	YMR109W	maker-NODE_23_length_154221_cov_21.087_ID_45-augustus-gene-0.62-mRNA-1_1&gene=maker-NODE_23_length_154221_cov_21.087_ID_45-augustus-gene-0.62&CDS=1-4596
2637	OG0002637	YMR110C	augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.36&CDS=1-1587
2638	OG0002638	YMR112C	snap_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.184-mRNA-1_1&gene=snap_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.184&CDS=1-1398
2639	OG0002639	YMR113W	augustus_masked-NODE_23_length_154221_cov_21.087_ID_45-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_23_length_154221_cov_21.087_ID_45-processed-gene-0.16&CDS=1-1278
2640	OG0002640	YMR115W	augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.68&CDS=1-1428
2641	OG0002641	YMR116C	maker-NODE_5_length_291280_cov_21.3733_ID_9-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_5_length_291280_cov_21.3733_ID_9-augustus-gene-1.3&CDS=1-957
2642	OG0002642	YMR117C	augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.33&CDS=1-690
2643	OG0002643	YMR123W	genemark-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.145-mRNA-1_1&gene=genemark-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.145&CDS=1-336
2644	OG0002644	YMR125W	maker-NODE_5_length_291280_cov_21.3733_ID_9-snap-gene-1.80-mRNA-1_1&gene=maker-NODE_5_length_291280_cov_21.3733_ID_9-snap-gene-1.80&CDS=1-5346
2645	OG0002645	YMR127C	augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.31&CDS=1-2163
2646	OG0002646	YMR128W	maker-NODE_23_length_154221_cov_21.087_ID_45-augustus-gene-0.64-mRNA-1_1&gene=maker-NODE_23_length_154221_cov_21.087_ID_45-augustus-gene-0.64&CDS=1-5313
2647	OG0002647	YMR129W	genemark-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.143-mRNA-1_1&gene=genemark-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.143&CDS=1-4974
2648	OG0002648	YMR131C	augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.30&CDS=1-1539
2649	OG0002649	YMR132C	augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.29&CDS=1-642
2650	OG0002650	YMR134W	genemark-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.141&CDS=1-714
2651	OG0002651	YMR135C	snap_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.177-mRNA-1_1&gene=snap_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.177&CDS=1-1398
2652	OG0002652	YMR137C	snap_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.176-mRNA-1_1&gene=snap_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.176&CDS=1-2232
2653	OG0002653	YMR138W	genemark-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.139-mRNA-1_1&gene=genemark-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.139&CDS=1-597
2654	OG0002654	YMR139W	augustus_masked-NODE_18_length_161649_cov_21.673_ID_35-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_18_length_161649_cov_21.673_ID_35-processed-gene-0.42&CDS=1-1104
2655	OG0002655	YMR140W	augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.58&CDS=1-1578
2656	OG0002656	YMR144W	augustus_masked-NODE_18_length_161649_cov_21.673_ID_35-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_18_length_161649_cov_21.673_ID_35-processed-gene-0.38&CDS=1-1347
2657	OG0002657	YMR146C	augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.25&CDS=1-1044
2658	OG0002658	YMR149W	snap_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.173-mRNA-1_1&gene=snap_masked-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.173&CDS=1-840
2659	OG0002659	YMR150C	genemark-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.134-mRNA-1_1&gene=genemark-NODE_5_length_291280_cov_21.3733_ID_9-processed-gene-1.134&CDS=1-540
2660	OG0002660	YMR152W	augustus_masked-NODE_47_length_88127_cov_22.6418_ID_93-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_47_length_88127_cov_22.6418_ID_93-processed-gene-0.20&CDS=1-1137
