	OrthologID	Candida_sojae	Saccharomyces_cerevisiae
2268	OG0002268	augustus_masked-LMTL01000163.1-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-LMTL01000163.1-processed-gene-0.4&CDS=1-4002	YGR061C
2269	OG0002269	augustus_masked-LMTL01000163.1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-LMTL01000163.1-processed-gene-0.12&CDS=1-330	YJR085C
2270	OG0002270	snap_masked-LMTL01000163.1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-LMTL01000163.1-processed-gene-0.20&CDS=1-4062	YGL150C
2271	OG0002271	augustus_masked-LMTL01000163.1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-LMTL01000163.1-processed-gene-0.8&CDS=1-750	YNL178W
2272	OG0002272	augustus_masked-LMTL01000163.1-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-LMTL01000163.1-processed-gene-0.14&CDS=1-846	YPL064C
2273	OG0002273	augustus_masked-LMTL01000164.1-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-LMTL01000164.1-processed-gene-0.13&CDS=1-1848	YDL216C
2274	OG0002274	augustus_masked-LMTL01000164.1-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-LMTL01000164.1-processed-gene-0.14&CDS=1-2166	YHL024W
2275	OG0002275	maker-LMTL01000165.1-snap-gene-0.3-mRNA-1_1&gene=maker-LMTL01000165.1-snap-gene-0.3&CDS=1-1455	YER078C
2276	OG0002276	augustus_masked-LMTL01000165.1-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.92&CDS=1-465	YPR153W
2277	OG0002277	augustus_masked-LMTL01000165.1-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.76&CDS=1-753	YGR135W
2278	OG0002278	augustus_masked-LMTL01000165.1-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.77&CDS=1-1863	YPR155C
2279	OG0002279	augustus_masked-LMTL01000165.1-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.78&CDS=1-2025	YDR295C
2280	OG0002280	augustus_masked-LMTL01000165.1-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.79&CDS=1-1788	YDR294C
2281	OG0002281	augustus_masked-LMTL01000165.1-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.80&CDS=1-1050	YDR352W
2282	OG0002282	augustus_masked-LMTL01000165.1-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.93&CDS=1-1893	YOR129C
2283	OG0002283	maker-LMTL01000165.1-augustus-gene-0.0-mRNA-1_1&gene=maker-LMTL01000165.1-augustus-gene-0.0&CDS=1-702	YDR381W
2284	OG0002284	augustus_masked-LMTL01000165.1-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.85&CDS=1-1071	YDL237W
2285	OG0002285	augustus_masked-LMTL01000165.1-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.95&CDS=1-942	YOR130C
2286	OG0002286	maker-LMTL01000165.1-augustus-gene-0.1-mRNA-1_1&gene=maker-LMTL01000165.1-augustus-gene-0.1&CDS=1-426	YOL040C
2287	OG0002287	augustus_masked-LMTL01000165.1-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.86&CDS=1-330	YDR382W
2288	OG0002288	snap_masked-LMTL01000165.1-processed-gene-0.53-mRNA-1_1&gene=snap_masked-LMTL01000165.1-processed-gene-0.53&CDS=1-807	YLR242C
2289	OG0002289	augustus_masked-LMTL01000165.1-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.98&CDS=1-2580	YLR241W
2290	OG0002290	augustus_masked-LMTL01000165.1-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.100&CDS=1-1857	YLR234W
2291	OG0002291	augustus_masked-LMTL01000165.1-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.101&CDS=1-6093	YLR430W
2292	OG0002292	genemark-LMTL01000165.1-processed-gene-0.35-mRNA-1_1&gene=genemark-LMTL01000165.1-processed-gene-0.35&CDS=1-3213	YML067C
2293	OG0002293	augustus_masked-LMTL01000165.1-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.89&CDS=1-1458	YML068W
2294	OG0002294	augustus_masked-LMTL01000165.1-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.104&CDS=1-1797	YHR150W
2295	OG0002295	augustus_masked-LMTL01000165.1-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.105&CDS=1-801	YLR150W
2296	OG0002296	augustus_masked-LMTL01000165.1-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.106&CDS=1-5682	YDR170C
2297	OG0002297	augustus_masked-LMTL01000165.1-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-LMTL01000165.1-processed-gene-0.107&CDS=1-5637	YPL231W
2298	OG0002298	augustus_masked-LMTL01000166.1-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-LMTL01000166.1-processed-gene-0.16&CDS=1-366	YDR511W
2299	OG0002299	genemark-LMTL01000166.1-processed-gene-0.34-mRNA-1_1&gene=genemark-LMTL01000166.1-processed-gene-0.34&CDS=1-198	YNL211C
2300	OG0002300	maker-LMTL01000166.1-augustus-gene-0.32-mRNA-1_1&gene=maker-LMTL01000166.1-augustus-gene-0.32&CDS=1-2826	YNL212W
2301	OG0002301	augustus_masked-LMTL01000166.1-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-LMTL01000166.1-processed-gene-0.28&CDS=1-2055	YER151C
2302	OG0002302	augustus_masked-LMTL01000166.1-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-LMTL01000166.1-processed-gene-0.19&CDS=1-1317	YNL206C
2303	OG0002303	augustus_masked-LMTL01000166.1-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-LMTL01000166.1-processed-gene-0.20&CDS=1-1266	YER152C
2304	OG0002304	augustus_masked-LMTL01000166.1-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-LMTL01000166.1-processed-gene-0.31&CDS=1-912	YGL212W
2305	OG0002305	augustus_masked-LMTL01000166.1-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-LMTL01000166.1-processed-gene-0.21&CDS=1-1206	YML018C
2306	OG0002306	augustus_masked-LMTL01000166.1-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-LMTL01000166.1-processed-gene-0.22&CDS=1-1020	YML019W
2307	OG0002307	augustus_masked-LMTL01000166.1-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-LMTL01000166.1-processed-gene-0.23&CDS=1-1089	YML021C
2308	OG0002308	maker-LMTL01000167.1-augustus-gene-0.26-mRNA-1_1&gene=maker-LMTL01000167.1-augustus-gene-0.26&CDS=1-2232	YDL119C
2309	OG0002309	augustus_masked-LMTL01000167.1-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-LMTL01000167.1-processed-gene-0.7&CDS=1-1116	YGL155W
2310	OG0002310	augustus_masked-LMTL01000167.1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-LMTL01000167.1-processed-gene-0.8&CDS=1-876	YGL154C
2311	OG0002311	augustus_masked-LMTL01000167.1-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-LMTL01000167.1-processed-gene-0.9&CDS=1-234	YMR225C
2312	OG0002312	augustus_masked-LMTL01000167.1-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-LMTL01000167.1-processed-gene-0.2&CDS=1-900	YFR041C
2313	OG0002313	augustus_masked-LMTL01000167.1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-LMTL01000167.1-processed-gene-0.12&CDS=1-831	YJR089W
2314	OG0002314	maker-LMTL01000170.1-snap-gene-0.19-mRNA-1_1&gene=maker-LMTL01000170.1-snap-gene-0.19&CDS=1-1068	YBR039W
2315	OG0002315	augustus_masked-LMTL01000170.1-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-LMTL01000170.1-processed-gene-0.2&CDS=1-2955	YCR017C
2316	OG0002316	augustus_masked-LMTL01000171.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-LMTL01000171.1-processed-gene-0.10&CDS=1-219	YBL071W-A
2317	OG0002317	augustus_masked-LMTL01000171.1-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-LMTL01000171.1-processed-gene-0.7&CDS=1-858	YLR126C
2318	OG0002318	augustus_masked-LMTL01000172.1-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-LMTL01000172.1-processed-gene-0.27&CDS=1-1500	YKL035W
2319	OG0002319	augustus_masked-LMTL01000172.1-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-LMTL01000172.1-processed-gene-0.31&CDS=1-285	YOR265W
2320	OG0002320	augustus_masked-LMTL01000172.1-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-LMTL01000172.1-processed-gene-0.32&CDS=1-1494	YDR403W
2321	OG0002321	snap_masked-LMTL01000172.1-processed-gene-0.14-mRNA-1_1&gene=snap_masked-LMTL01000172.1-processed-gene-0.14&CDS=1-1290	YDR402C
2322	OG0002322	snap_masked-LMTL01000172.1-processed-gene-0.15-mRNA-1_1&gene=snap_masked-LMTL01000172.1-processed-gene-0.15&CDS=1-1524	YBR180W
2323	OG0002323	augustus_masked-LMTL01000172.1-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-LMTL01000172.1-processed-gene-0.33&CDS=1-3714	YDR335W
2324	OG0002324	augustus_masked-LMTL01000172.1-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-LMTL01000172.1-processed-gene-0.34&CDS=1-885	YHR088W
2325	OG0002325	snap_masked-LMTL01000172.1-processed-gene-0.17-mRNA-1_1&gene=snap_masked-LMTL01000172.1-processed-gene-0.17&CDS=1-867	YHR067W
2326	OG0002326	augustus_masked-LMTL01000172.1-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-LMTL01000172.1-processed-gene-0.36&CDS=1-2169	YJL012C
2327	OG0002327	augustus_masked-LMTL01000173.1-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.5&CDS=1-4236	YLR419W
2328	OG0002328	augustus_masked-LMTL01000173.1-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.20&CDS=1-2391	YLR127C
2329	OG0002329	augustus_masked-LMTL01000173.1-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.7&CDS=1-882	YLR128W
2330	OG0002330	snap_masked-LMTL01000173.1-processed-gene-0.56-mRNA-1_1&gene=snap_masked-LMTL01000173.1-processed-gene-0.56&CDS=1-1038	YDR088C
2331	OG0002331	augustus_masked-LMTL01000173.1-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.23&CDS=1-828	YDR087C
2332	OG0002332	augustus_masked-LMTL01000173.1-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.24&CDS=1-204	YDR086C
2333	OG0002333	augustus_masked-LMTL01000173.1-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.27&CDS=1-2646	YBR237W
2334	OG0002334	augustus_masked-LMTL01000173.1-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.28&CDS=1-3978	YBR235W
2335	OG0002335	augustus_masked-LMTL01000173.1-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.13&CDS=1-1500	YGL112C
2336	OG0002336	augustus_masked-LMTL01000173.1-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.29&CDS=1-2100	YGL113W
2337	OG0002337	augustus_masked-LMTL01000173.1-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.14&CDS=1-783	YER126C
2338	OG0002338	augustus_masked-LMTL01000173.1-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.33&CDS=1-3216	YPR022C
2339	OG0002339	augustus_masked-LMTL01000173.1-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.15&CDS=1-1746	YEL042W
2340	OG0002340	augustus_masked-LMTL01000173.1-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.17&CDS=1-1944	YOR204W
2341	OG0002341	augustus_masked-LMTL01000173.1-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.18&CDS=1-1056	YER127W
2342	OG0002342	augustus_masked-LMTL01000173.1-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-LMTL01000173.1-processed-gene-0.35&CDS=1-789	YHR058C
2343	OG0002343	genemark-LMTL01000175.1-processed-gene-0.8-mRNA-1_1&gene=genemark-LMTL01000175.1-processed-gene-0.8&CDS=1-2025	YGR281W
2344	OG0002344	snap_masked-LMTL01000176.1-processed-gene-0.4-mRNA-1_1&gene=snap_masked-LMTL01000176.1-processed-gene-0.4&CDS=1-2493	YJL154C
2345	OG0002345	augustus_masked-LMTL01000177.1-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-LMTL01000177.1-processed-gene-0.15&CDS=1-1458	YPL262W
2346	OG0002346	augustus_masked-LMTL01000177.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-LMTL01000177.1-processed-gene-0.10&CDS=1-2187	YER162C
2347	OG0002347	augustus_masked-LMTL01000177.1-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-LMTL01000177.1-processed-gene-0.11&CDS=1-5676	YDR090C
2348	OG0002348	augustus_masked-LMTL01000177.1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-LMTL01000177.1-processed-gene-0.12&CDS=1-777	YHR049W
2349	OG0002349	augustus_masked-LMTL01000177.1-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-LMTL01000177.1-processed-gene-0.13&CDS=1-1452	YBR236C
2350	OG0002350	augustus_masked-LMTL01000179.1-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-LMTL01000179.1-processed-gene-0.37&CDS=1-1428	YOL041C
2351	OG0002351	augustus_masked-LMTL01000179.1-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-LMTL01000179.1-processed-gene-0.29&CDS=1-1941	YAL013W
2352	OG0002352	augustus_masked-LMTL01000179.1-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-LMTL01000179.1-processed-gene-0.30&CDS=1-1572	YLR330W
2353	OG0002353	augustus_masked-LMTL01000179.1-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-LMTL01000179.1-processed-gene-0.38&CDS=1-366	YGR020C
2354	OG0002354	augustus_masked-LMTL01000179.1-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-LMTL01000179.1-processed-gene-0.31&CDS=1-861	YGR021W
2355	OG0002355	maker-LMTL01000179.1-snap-gene-0.3-mRNA-1_1&gene=maker-LMTL01000179.1-snap-gene-0.3&CDS=1-1173	YPR011C
2356	OG0002356	augustus_masked-LMTL01000179.1-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-LMTL01000179.1-processed-gene-0.41&CDS=1-1413	YGR019W
2357	OG0002357	augustus_masked-LMTL01000181.1-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-LMTL01000181.1-processed-gene-0.24&CDS=1-1656	YGL186C
2358	OG0002358	augustus_masked-LMTL01000181.1-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-LMTL01000181.1-processed-gene-0.25&CDS=1-954	YGR031W
2359	OG0002359	augustus_masked-LMTL01000181.1-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-LMTL01000181.1-processed-gene-0.33&CDS=1-903	YLR351C
2360	OG0002360	augustus_masked-LMTL01000181.1-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-LMTL01000181.1-processed-gene-0.34&CDS=1-1428	YLR175W
2361	OG0002361	augustus_masked-LMTL01000181.1-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-LMTL01000181.1-processed-gene-0.28&CDS=1-990	YCR036W
2362	OG0002362	augustus_masked-LMTL01000182.1-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.0&CDS=1-1047	YJL155C
2363	OG0002363	augustus_masked-LMTL01000182.1-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.11&CDS=1-477	YDL064W
2364	OG0002364	augustus_masked-LMTL01000182.1-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.1&CDS=1-3711	YLR398C
2365	OG0002365	augustus_masked-LMTL01000182.1-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.2&CDS=1-2322	YLR397C
2366	OG0002366	augustus_masked-LMTL01000182.1-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.13&CDS=1-978	YDL065C
2367	OG0002367	augustus_masked-LMTL01000182.1-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.3&CDS=1-1734	YOR090C
2368	OG0002368	augustus_masked-LMTL01000182.1-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.4&CDS=1-348	YHL015W
2369	OG0002369	augustus_masked-LMTL01000182.1-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.14&CDS=1-858	YLR393W
2370	OG0002370	augustus_masked-LMTL01000182.1-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.5&CDS=1-2733	YNL118C
2371	OG0002371	augustus_masked-LMTL01000182.1-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.6&CDS=1-1293	YNL207W
2372	OG0002372	snap_masked-LMTL01000182.1-processed-gene-0.28-mRNA-1_1&gene=snap_masked-LMTL01000182.1-processed-gene-0.28&CDS=1-2202	YJL156C
2373	OG0002373	augustus_masked-LMTL01000182.1-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-LMTL01000182.1-processed-gene-0.19&CDS=1-735	YPR016C
2374	OG0002374	augustus_masked-LMTL01000184.1-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-LMTL01000184.1-processed-gene-0.4&CDS=1-774	YBR213W
2375	OG0002375	augustus_masked-LMTL01000184.1-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-LMTL01000184.1-processed-gene-0.6&CDS=1-1317	YOR323C
2376	OG0002376	maker-LMTL01000184.1-augustus-gene-0.8-mRNA-1_1&gene=maker-LMTL01000184.1-augustus-gene-0.8&CDS=1-5472	YAL026C
2377	OG0002377	augustus_masked-LMTL01000184.1-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-LMTL01000184.1-processed-gene-0.7&CDS=1-5451	YHL030W
2378	OG0002378	maker-LMTL01000187.1-snap-gene-0.48-mRNA-1_1&gene=maker-LMTL01000187.1-snap-gene-0.48&CDS=1-1191	YPL252C
2379	OG0002379	augustus_masked-LMTL01000187.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-LMTL01000187.1-processed-gene-0.10&CDS=1-3135	YMR196W
2380	OG0002380	augustus_masked-LMTL01000187.1-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-LMTL01000187.1-processed-gene-0.14&CDS=1-2649	YER024W
2381	OG0002381	augustus_masked-LMTL01000187.1-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-LMTL01000187.1-processed-gene-0.2&CDS=1-2103	YLR117C
2382	OG0002382	augustus_masked-LMTL01000187.1-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-LMTL01000187.1-processed-gene-0.3&CDS=1-1773	YDR140W
2383	OG0002383	augustus_masked-LMTL01000187.1-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-LMTL01000187.1-processed-gene-0.4&CDS=1-1992	YEL062W
2384	OG0002384	augustus_masked-LMTL01000187.1-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-LMTL01000187.1-processed-gene-0.5&CDS=1-399	YOL012C
2385	OG0002385	augustus_masked-LMTL01000187.1-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-LMTL01000187.1-processed-gene-0.6&CDS=1-534	YHR193C
2386	OG0002386	augustus_masked-LMTL01000187.1-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-LMTL01000187.1-processed-gene-0.17&CDS=1-1119	YJR032W
2387	OG0002387	augustus_masked-LMTL01000190.1-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.60&CDS=1-1203	YER178W
2388	OG0002388	genemark-LMTL01000190.1-processed-gene-0.17-mRNA-1_1&gene=genemark-LMTL01000190.1-processed-gene-0.17&CDS=1-2325	YDR104C
2389	OG0002389	augustus_masked-LMTL01000190.1-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.47&CDS=1-1218	YHL014C
2390	OG0002390	augustus_masked-LMTL01000190.1-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.62&CDS=1-447	YDR100W
2391	OG0002391	augustus_masked-LMTL01000190.1-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.48&CDS=1-2991	YDR359C
2392	OG0002392	augustus_masked-LMTL01000190.1-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.49&CDS=1-3861	YDR180W
2393	OG0002393	augustus_masked-LMTL01000190.1-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.63&CDS=1-1104	YDR181C
2394	OG0002394	augustus_masked-LMTL01000190.1-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.50&CDS=1-1131	YDR182W
2395	OG0002395	augustus_masked-LMTL01000190.1-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.64&CDS=1-2376	YLR166C
2396	OG0002396	genemark-LMTL01000190.1-processed-gene-0.21-mRNA-1_1&gene=genemark-LMTL01000190.1-processed-gene-0.21&CDS=1-453	YLR167W
2397	OG0002397	augustus_masked-LMTL01000190.1-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.65&CDS=1-621	YDR183W
2398	OG0002398	augustus_masked-LMTL01000190.1-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.67&CDS=1-579	YLR168C
2399	OG0002399	augustus_masked-LMTL01000190.1-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.52&CDS=1-2625	YOL090W
2400	OG0002400	maker-LMTL01000190.1-augustus-gene-0.44-mRNA-1_1&gene=maker-LMTL01000190.1-augustus-gene-0.44&CDS=1-2055	YPR167C
2401	OG0002401	maker-LMTL01000190.1-augustus-gene-0.41-mRNA-1_1&gene=maker-LMTL01000190.1-augustus-gene-0.41&CDS=1-876	YDL200C
2402	OG0002402	snap_masked-LMTL01000190.1-processed-gene-0.106-mRNA-1_1&gene=snap_masked-LMTL01000190.1-processed-gene-0.106&CDS=1-966	YOL154W
2403	OG0002403	augustus_masked-LMTL01000190.1-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.75&CDS=1-822	YLR165C
2404	OG0002404	augustus_masked-LMTL01000190.1-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.56&CDS=1-714	YDL087C
2405	OG0002405	augustus_masked-LMTL01000190.1-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.76&CDS=1-1173	YPR201W
2406	OG0002406	augustus_masked-LMTL01000190.1-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.57&CDS=1-255	YDR363W-A
2407	OG0002407	augustus_masked-LMTL01000190.1-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.77&CDS=1-1284	YOR117W
2408	OG0002408	maker-LMTL01000190.1-augustus-gene-0.42-mRNA-1_1&gene=maker-LMTL01000190.1-augustus-gene-0.42&CDS=1-1584	YLR244C
2409	OG0002409	augustus_masked-LMTL01000190.1-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-LMTL01000190.1-processed-gene-0.59&CDS=1-1668	YDR188W
2410	OG0002410	augustus_masked-LMTL01000191.1-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-LMTL01000191.1-processed-gene-0.14&CDS=1-1908	YMR258C
2411	OG0002411	augustus_masked-LMTL01000191.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-LMTL01000191.1-processed-gene-0.10&CDS=1-1104	YEL046C
2412	OG0002412	augustus_masked-LMTL01000191.1-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-LMTL01000191.1-processed-gene-0.17&CDS=1-789	YLL041C
2413	OG0002413	augustus_masked-LMTL01000192.1-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-LMTL01000192.1-processed-gene-0.39&CDS=1-1311	YKL106W
2414	OG0002414	augustus_masked-LMTL01000192.1-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-LMTL01000192.1-processed-gene-0.40&CDS=1-990	YKR081C
2415	OG0002415	augustus_masked-LMTL01000192.1-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-LMTL01000192.1-processed-gene-0.41&CDS=1-3345	YKR082W
2416	OG0002416	augustus_masked-LMTL01000192.1-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-LMTL01000192.1-processed-gene-0.51&CDS=1-468	YKR083C
2417	OG0002417	augustus_masked-LMTL01000192.1-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-LMTL01000192.1-processed-gene-0.43&CDS=1-1965	YLR289W
