	OrthologID	Debaryomyces_hansenii	Saccharomyces_cerevisiae
3294	OG0003294	augustus_masked-Deha2G-processed-gene-13.70-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.70&CDS=1-4833	YDR180W
3295	OG0003295	augustus_masked-Deha2G-processed-gene-13.88-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.88&CDS=1-1038	YDR181C
3296	OG0003296	augustus_masked-Deha2G-processed-gene-13.71-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.71&CDS=1-1434	YDR182W
3297	OG0003297	augustus_masked-Deha2G-processed-gene-13.89-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.89&CDS=1-2439	YLR166C
3298	OG0003298	genemark-Deha2G-processed-gene-13.39-mRNA-1_1&gene=genemark-Deha2G-processed-gene-13.39&CDS=1-453	YLR167W
3299	OG0003299	genemark-Deha2G-processed-gene-13.40-mRNA-1_1&gene=genemark-Deha2G-processed-gene-13.40&CDS=1-906	YDR183W
3300	OG0003300	augustus_masked-Deha2G-processed-gene-13.92-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.92&CDS=1-645	YLR168C
3301	OG0003301	augustus_masked-Deha2G-processed-gene-13.73-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.73&CDS=1-1392	YLR163C
3302	OG0003302	augustus_masked-Deha2G-processed-gene-13.94-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.94&CDS=1-1887	YDR176W
3303	OG0003303	augustus_masked-Deha2G-processed-gene-13.95-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.95&CDS=1-927	YDR175C
3304	OG0003304	maker-Deha2G-augustus-gene-13.172-mRNA-1_1&gene=maker-Deha2G-augustus-gene-13.172&CDS=1-1086	YMR114C
3305	OG0003305	augustus_masked-Deha2G-processed-gene-13.97-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.97&CDS=1-2358	YNL218W
3306	OG0003306	augustus_masked-Deha2G-processed-gene-13.74-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.74&CDS=1-1128	YML060W
3307	OG0003307	augustus_masked-Deha2G-processed-gene-13.99-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.99&CDS=1-1395	YPL138C
3308	OG0003308	augustus_masked-Deha2G-processed-gene-13.76-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.76&CDS=1-552	YGL231C
3309	OG0003309	augustus_masked-Deha2G-processed-gene-13.102-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.102&CDS=1-891	YGL232W
3310	OG0003310	augustus_masked-Deha2G-processed-gene-13.103-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.103&CDS=1-837	YMR314W
3311	OG0003311	genemark-Deha2G-processed-gene-13.25-mRNA-1_1&gene=genemark-Deha2G-processed-gene-13.25&CDS=1-354	YPL099C
3312	OG0003312	augustus_masked-Deha2G-processed-gene-13.104-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.104&CDS=1-2655	YGL233W
3313	OG0003313	augustus_masked-Deha2G-processed-gene-13.105-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.105&CDS=1-657	YIR032C
3314	OG0003314	augustus_masked-Deha2G-processed-gene-13.80-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.80&CDS=1-2607	YBR179C
3315	OG0003315	snap_masked-Deha2G-processed-gene-13.163-mRNA-1_1&gene=snap_masked-Deha2G-processed-gene-13.163&CDS=1-1644	YMR155W
3316	OG0003316	augustus_masked-Deha2G-processed-gene-13.81-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.81&CDS=1-402	YDL092W
3317	OG0003317	augustus_masked-Deha2G-processed-gene-13.107-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.107&CDS=1-1398	YDL091C
3318	OG0003318	augustus_masked-Deha2G-processed-gene-13.108-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.108&CDS=1-3363	YDL090C
3319	OG0003319	augustus_masked-Deha2G-processed-gene-13.82-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-13.82&CDS=1-1632	YDL089W
3320	OG0003320	augustus_masked-Deha2G-processed-gene-14.0-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.0&CDS=1-864	YDL111C
3321	OG0003321	augustus_masked-Deha2G-processed-gene-14.3-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.3&CDS=1-4323	YDL112W
3322	OG0003322	augustus_masked-Deha2G-processed-gene-14.4-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.4&CDS=1-2010	YDL113C
3323	OG0003323	augustus_masked-Deha2G-processed-gene-14.5-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.5&CDS=1-2472	YDL116W
3324	OG0003324	augustus_masked-Deha2G-processed-gene-14.27-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.27&CDS=1-1269	YDL097C
3325	OG0003325	augustus_masked-Deha2G-processed-gene-14.6-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.6&CDS=1-1365	YDR316W
3326	OG0003326	augustus_masked-Deha2G-processed-gene-14.28-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.28&CDS=1-360	YDL110C
3327	OG0003327	augustus_masked-Deha2G-processed-gene-14.7-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.7&CDS=1-1233	YGL143C
3328	OG0003328	augustus_masked-Deha2G-processed-gene-14.29-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.29&CDS=1-1026	YHR069C
3329	OG0003329	augustus_masked-Deha2G-processed-gene-14.9-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.9&CDS=1-1377	YHR070W
3330	OG0003330	augustus_masked-Deha2G-processed-gene-14.30-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.30&CDS=1-2487	YDR314C
3331	OG0003331	augustus_masked-Deha2G-processed-gene-14.31-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.31&CDS=1-1731	YMR088C
3332	OG0003332	augustus_masked-Deha2G-processed-gene-14.13-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.13&CDS=1-2613	YHR073W
3333	OG0003333	augustus_masked-Deha2G-processed-gene-14.14-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.14&CDS=1-987	YDR288W
3334	OG0003334	augustus_masked-Deha2G-processed-gene-14.15-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.15&CDS=1-2040	YHR042W
3335	OG0003335	augustus_masked-Deha2G-processed-gene-14.34-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.34&CDS=1-1131	YDR315C
3336	OG0003336	snap_masked-Deha2G-processed-gene-14.90-mRNA-1_1&gene=snap_masked-Deha2G-processed-gene-14.90&CDS=1-2505	YNL085W
3337	OG0003337	maker-Deha2G-augustus-gene-14.109-mRNA-1_1&gene=maker-Deha2G-augustus-gene-14.109&CDS=1-4599	YDR335W
3338	OG0003338	snap_masked-Deha2G-processed-gene-14.68-mRNA-1_1&gene=snap_masked-Deha2G-processed-gene-14.68&CDS=1-855	YHR067W
3339	OG0003339	augustus_masked-Deha2G-processed-gene-14.39-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.39&CDS=1-462	YJR104C
3340	OG0003340	genemark-Deha2G-processed-gene-14.130-mRNA-1_1&gene=genemark-Deha2G-processed-gene-14.130&CDS=1-3480	YGL156W
3341	OG0003341	maker-Deha2G-snap-gene-14.168-mRNA-1_1&gene=maker-Deha2G-snap-gene-14.168&CDS=1-4707	YDR301W
3342	OG0003342	augustus_masked-Deha2G-processed-gene-14.21-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.21&CDS=1-636	YBL040C
3343	OG0003343	augustus_masked-Deha2G-processed-gene-14.45-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.45&CDS=1-726	YBL041W
3344	OG0003344	augustus_masked-Deha2G-processed-gene-14.46-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.46&CDS=1-294	YGR181W
3345	OG0003345	augustus_masked-Deha2G-processed-gene-14.22-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.22&CDS=1-1668	YOR059C
3346	OG0003346	maker-Deha2G-augustus-gene-14.107-mRNA-1_1&gene=maker-Deha2G-augustus-gene-14.107&CDS=1-2127	YPL109C
3347	OG0003347	augustus_masked-Deha2G-processed-gene-14.47-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.47&CDS=1-765	YKL087C
3348	OG0003348	augustus_masked-Deha2G-processed-gene-14.48-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.48&CDS=1-924	YGR284C
3349	OG0003349	augustus_masked-Deha2G-processed-gene-14.49-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.49&CDS=1-735	YGR195W
3350	OG0003350	genemark-Deha2G-processed-gene-14.164-mRNA-1_1&gene=genemark-Deha2G-processed-gene-14.164&CDS=1-1242	YJR013W
3351	OG0003351	augustus_masked-Deha2G-processed-gene-14.26-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-14.26&CDS=1-1803	YGR186W
3352	OG0003352	augustus_masked-Deha2G-processed-gene-15.2-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.2&CDS=1-1101	YGR187C
3353	OG0003353	augustus_masked-Deha2G-processed-gene-15.6-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.6&CDS=1-1398	YMR220W
3354	OG0003354	augustus_masked-Deha2G-processed-gene-15.0-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.0&CDS=1-1323	YBR166C
3355	OG0003355	augustus_masked-Deha2G-processed-gene-15.7-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.7&CDS=1-555	YBR164C
3356	OG0003356	augustus_masked-Deha2G-processed-gene-15.1-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.1&CDS=1-612	YMR311C
3357	OG0003357	augustus_masked-Deha2G-processed-gene-15.8-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.8&CDS=1-1293	YGR285C
3358	OG0003358	augustus_masked-Deha2G-processed-gene-15.9-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.9&CDS=1-762	YLR022C
3359	OG0003359	maker-Deha2G-snap-gene-15.158-mRNA-1_1&gene=maker-Deha2G-snap-gene-15.158&CDS=1-192	YGR183C
3360	OG0003360	genemark-Deha2G-processed-gene-15.134-mRNA-1_1&gene=genemark-Deha2G-processed-gene-15.134&CDS=1-1200	YGR185C
3361	OG0003361	augustus_masked-Deha2G-processed-gene-15.10-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.10&CDS=1-5442	YGR184C
3362	OG0003362	genemark-Deha2G-processed-gene-15.115-mRNA-1_1&gene=genemark-Deha2G-processed-gene-15.115&CDS=1-312	YLL014W
3363	OG0003363	augustus_masked-Deha2G-processed-gene-15.11-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.11&CDS=1-2040	YCR088W
3364	OG0003364	augustus_masked-Deha2G-processed-gene-15.30-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.30&CDS=1-1326	YMR171C
3365	OG0003365	maker-Deha2G-augustus-gene-15.103-mRNA-1_1&gene=maker-Deha2G-augustus-gene-15.103&CDS=1-918	YGR282C
3366	OG0003366	augustus_masked-Deha2G-processed-gene-15.33-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.33&CDS=1-1146	YMR310C
3367	OG0003367	augustus_masked-Deha2G-processed-gene-15.34-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.34&CDS=1-1368	YOR198C
3368	OG0003368	augustus_masked-Deha2G-processed-gene-15.13-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.13&CDS=1-858	YPL117C
3369	OG0003369	augustus_masked-Deha2G-processed-gene-15.14-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.14&CDS=1-1185	YOR196C
3370	OG0003370	augustus_masked-Deha2G-processed-gene-15.15-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.15&CDS=1-2199	YPL116W
3371	OG0003371	augustus_masked-Deha2G-processed-gene-15.16-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.16&CDS=1-3198	YPL115C
3372	OG0003372	augustus_masked-Deha2G-processed-gene-15.35-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.35&CDS=1-816	YOR194C
3373	OG0003373	augustus_masked-Deha2G-processed-gene-15.39-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.39&CDS=1-216	YOR210W
3374	OG0003374	augustus_masked-Deha2G-processed-gene-15.18-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.18&CDS=1-2559	YPL126W
3375	OG0003375	augustus_masked-Deha2G-processed-gene-15.40-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.40&CDS=1-2715	YOR211C
3376	OG0003376	augustus_masked-Deha2G-processed-gene-15.19-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.19&CDS=1-1110	YPR035W
3377	OG0003377	augustus_masked-Deha2G-processed-gene-15.20-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.20&CDS=1-1437	YPR036W
3378	OG0003378	augustus_masked-Deha2G-processed-gene-15.41-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.41&CDS=1-969	YFR041C
3379	OG0003379	augustus_masked-Deha2G-processed-gene-15.23-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.23&CDS=1-753	YFR042W
3380	OG0003380	augustus_masked-Deha2G-processed-gene-15.24-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.24&CDS=1-294	YMR225C
3381	OG0003381	augustus_masked-Deha2G-processed-gene-15.45-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.45&CDS=1-789	YLL041C
3382	OG0003382	augustus_masked-Deha2G-processed-gene-15.47-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-15.47&CDS=1-1272	YGL196W
3383	OG0003383	augustus_masked-Deha2G-processed-gene-16.3-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.3&CDS=1-954	YJR095W
3384	OG0003384	augustus_masked-Deha2G-processed-gene-16.4-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.4&CDS=1-1041	YJR100C
3385	OG0003385	augustus_masked-Deha2G-processed-gene-16.7-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.7&CDS=1-720	YAL049C
3386	OG0003386	maker-Deha2G-augustus-gene-16.48-mRNA-1_1&gene=maker-Deha2G-augustus-gene-16.48&CDS=1-1161	YOR288C
3387	OG0003387	augustus_masked-Deha2G-processed-gene-16.9-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.9&CDS=1-1443	YFR044C
3388	OG0003388	augustus_masked-Deha2G-processed-gene-16.12-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.12&CDS=1-1347	YER043C
3389	OG0003389	augustus_masked-Deha2G-processed-gene-16.13-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.13&CDS=1-1209	YPL123C
3390	OG0003390	augustus_masked-Deha2G-processed-gene-16.33-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.33&CDS=1-780	YGR262C
3391	OG0003391	augustus_masked-Deha2G-processed-gene-16.14-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.14&CDS=1-2496	YGL227W
3392	OG0003392	augustus_masked-Deha2G-processed-gene-16.35-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.35&CDS=1-1023	YGR062C
3393	OG0003393	augustus_masked-Deha2G-processed-gene-16.15-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.15&CDS=1-333	YGR063C
3394	OG0003394	augustus_masked-Deha2G-processed-gene-16.36-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.36&CDS=1-5688	YGR270W
3395	OG0003395	maker-Deha2G-snap-gene-16.112-mRNA-1_1&gene=maker-Deha2G-snap-gene-16.112&CDS=1-729	YGR172C
3396	OG0003396	augustus_masked-Deha2G-processed-gene-16.16-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.16&CDS=1-1635	YDR292C
3397	OG0003397	augustus_masked-Deha2G-processed-gene-16.17-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.17&CDS=1-3471	YGR170W
3398	OG0003398	augustus_masked-Deha2G-processed-gene-16.38-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.38&CDS=1-2265	YGR264C
3399	OG0003399	augustus_masked-Deha2G-processed-gene-16.18-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.18&CDS=1-1470	YMR293C
3400	OG0003400	augustus_masked-Deha2G-processed-gene-16.39-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.39&CDS=1-804	YGR267C
3401	OG0003401	augustus_masked-Deha2G-processed-gene-16.40-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.40&CDS=1-3879	YDR293C
3402	OG0003402	augustus_masked-Deha2G-processed-gene-16.41-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.41&CDS=1-1461	YJR006W
3403	OG0003403	augustus_masked-Deha2G-processed-gene-16.42-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.42&CDS=1-1704	YMR290C
3404	OG0003404	augustus_masked-Deha2G-processed-gene-16.19-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.19&CDS=1-5826	YGR271W
3405	OG0003405	augustus_masked-Deha2G-processed-gene-16.43-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.43&CDS=1-708	YGR271C-A
3406	OG0003406	augustus_masked-Deha2G-processed-gene-16.20-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.20&CDS=1-1104	YGR173W
3407	OG0003407	augustus_masked-Deha2G-processed-gene-16.22-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.22&CDS=1-1758	YHR037W
3408	OG0003408	augustus_masked-Deha2G-processed-gene-16.44-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.44&CDS=1-873	YGR268C
3409	OG0003409	augustus_masked-Deha2G-processed-gene-16.23-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.23&CDS=1-417	YMR292W
3410	OG0003410	augustus_masked-Deha2G-processed-gene-16.24-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.24&CDS=1-531	YGR251W
3411	OG0003411	augustus_masked-Deha2G-processed-gene-16.25-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-16.25&CDS=1-3417	YLR015W
3412	OG0003412	maker-Deha2G-augustus-gene-16.49-mRNA-1_1&gene=maker-Deha2G-augustus-gene-16.49&CDS=1-4119	YGR240C
3413	OG0003413	augustus_masked-Deha2G-processed-gene-17.0-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.0&CDS=1-2097	YGR266W
3414	OG0003414	maker-Deha2G-augustus-gene-17.46-mRNA-1_1&gene=maker-Deha2G-augustus-gene-17.46&CDS=1-2580	YLR014C
3415	OG0003415	augustus_masked-Deha2G-processed-gene-17.2-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.2&CDS=1-504	YJL011C
3416	OG0003416	augustus_masked-Deha2G-processed-gene-17.3-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.3&CDS=1-531	YNL086W
3417	OG0003417	augustus_masked-Deha2G-processed-gene-17.5-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.5&CDS=1-1020	YOR085W
3418	OG0003418	augustus_masked-Deha2G-processed-gene-17.6-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.6&CDS=1-2292	YMR154C
3419	OG0003419	augustus_masked-Deha2G-processed-gene-17.7-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.7&CDS=1-1647	YGL142C
3420	OG0003420	augustus_masked-Deha2G-processed-gene-17.10-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.10&CDS=1-1536	YDL106C
3421	OG0003421	augustus_masked-Deha2G-processed-gene-17.11-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.11&CDS=1-1137	YDL107W
3422	OG0003422	maker-Deha2G-augustus-gene-17.49-mRNA-1_1&gene=maker-Deha2G-augustus-gene-17.49&CDS=1-1455	YDL101C
3423	OG0003423	augustus_masked-Deha2G-processed-gene-17.12-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.12&CDS=1-1581	YJL014W
3424	OG0003424	maker-Deha2G-augustus-gene-17.48-mRNA-1_1&gene=maker-Deha2G-augustus-gene-17.48&CDS=1-4419	YDL108W
3425	OG0003425	augustus_masked-Deha2G-processed-gene-17.14-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.14&CDS=1-2160	YJL012C
3426	OG0003426	augustus_masked-Deha2G-processed-gene-17.33-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.33&CDS=1-6336	YMR162C
3427	OG0003427	augustus_masked-Deha2G-processed-gene-17.34-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.34&CDS=1-2784	YGR188C
3428	OG0003428	augustus_masked-Deha2G-processed-gene-17.15-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.15&CDS=1-1827	YHR188C
3429	OG0003429	augustus_masked-Deha2G-processed-gene-17.35-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.35&CDS=1-894	YHR187W
3430	OG0003430	augustus_masked-Deha2G-processed-gene-17.16-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.16&CDS=1-3312	YMR288W
3431	OG0003431	genemark-Deha2G-processed-gene-17.149-mRNA-1_1&gene=genemark-Deha2G-processed-gene-17.149&CDS=1-780	YHR185C
3432	OG0003432	augustus_masked-Deha2G-processed-gene-17.17-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.17&CDS=1-3102	YGR258C
3433	OG0003433	augustus_masked-Deha2G-processed-gene-17.18-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.18&CDS=1-2469	YGR261C
3434	OG0003434	augustus_masked-Deha2G-processed-gene-17.37-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.37&CDS=1-1344	YLL006W
3435	OG0003435	augustus_masked-Deha2G-processed-gene-17.38-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.38&CDS=1-1338	YGR202C
3436	OG0003436	augustus_masked-Deha2G-processed-gene-17.19-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.19&CDS=1-450	YGR203W
3437	OG0003437	augustus_masked-Deha2G-processed-gene-17.40-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.40&CDS=1-516	YLR008C
3438	OG0003438	augustus_masked-Deha2G-processed-gene-17.21-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.21&CDS=1-609	YLR009W
3439	OG0003439	augustus_masked-Deha2G-processed-gene-17.22-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-17.22&CDS=1-471	YBR167C
3440	OG0003440	augustus_masked-Deha2G-processed-gene-18.63-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.63&CDS=1-5667	YMR167W
3441	OG0003441	augustus_masked-Deha2G-processed-gene-18.60-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.60&CDS=1-1155	YDL105W
3442	OG0003442	augustus_masked-Deha2G-processed-gene-18.64-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.64&CDS=1-1326	YDL104C
3443	OG0003443	augustus_masked-Deha2G-processed-gene-18.61-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.61&CDS=1-1104	YMR166C
3444	OG0003444	augustus_masked-Deha2G-processed-gene-18.62-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.62&CDS=1-828	YMR312W
3445	OG0003445	augustus_masked-Deha2G-processed-gene-18.65-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.65&CDS=1-1944	YMR313C
3446	OG0003446	augustus_masked-Deha2G-processed-gene-18.86-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.86&CDS=1-1320	YOR197W
3447	OG0003447	augustus_masked-Deha2G-processed-gene-18.66-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.66&CDS=1-972	YMR161W
3448	OG0003448	augustus_masked-Deha2G-processed-gene-18.88-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.88&CDS=1-3240	YDL102W
3449	OG0003449	augustus_masked-Deha2G-processed-gene-18.68-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.68&CDS=1-1692	YDL210W
3450	OG0003450	augustus_masked-Deha2G-processed-gene-18.91-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.91&CDS=1-2139	YDL119C
3451	OG0003451	augustus_masked-Deha2G-processed-gene-18.92-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.92&CDS=1-1176	YGL155W
3452	OG0003452	augustus_masked-Deha2G-processed-gene-18.95-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.95&CDS=1-4092	YGL150C
3453	OG0003453	augustus_masked-Deha2G-processed-gene-18.74-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.74&CDS=1-312	YJR085C
3454	OG0003454	augustus_masked-Deha2G-processed-gene-18.96-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.96&CDS=1-717	YNL178W
3455	OG0003455	augustus_masked-Deha2G-processed-gene-18.97-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.97&CDS=1-4050	YGR061C
3456	OG0003456	genemark-Deha2G-processed-gene-18.48-mRNA-1_1&gene=genemark-Deha2G-processed-gene-18.48&CDS=1-1686	YMR221C
3457	OG0003457	augustus_masked-Deha2G-processed-gene-18.76-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.76&CDS=1-444	YOR224C
3458	OG0003458	augustus_masked-Deha2G-processed-gene-18.78-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.78&CDS=1-1500	YKL035W
3459	OG0003459	augustus_masked-Deha2G-processed-gene-18.79-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.79&CDS=1-510	YJR025C
3460	OG0003460	augustus_masked-Deha2G-processed-gene-18.80-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.80&CDS=1-870	YOR223W
3461	OG0003461	augustus_masked-Deha2G-processed-gene-18.81-mRNA-1_1&gene=augustus_masked-Deha2G-processed-gene-18.81&CDS=1-864	YOR222W
