	OrthologID	Hanseniaspora_uvarum	Saccharomyces_cerevisiae
2458	OG0002458	augustus_masked-APLS01000023.1-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-APLS01000023.1-processed-gene-0.81&CDS=1-696	YIL118W
2459	OG0002459	genemark-APLS01000023.1-processed-gene-0.163-mRNA-1_1&gene=genemark-APLS01000023.1-processed-gene-0.163&CDS=1-531	YNL056W
2460	OG0002460	snap_masked-APLS01000023.1-processed-gene-0.29-mRNA-1_1&gene=snap_masked-APLS01000023.1-processed-gene-0.29&CDS=1-1167	YIL116W
2461	OG0002461	snap_masked-APLS01000023.1-processed-gene-0.30-mRNA-1_1&gene=snap_masked-APLS01000023.1-processed-gene-0.30&CDS=1-4089	YNL054W
2462	OG0002462	snap_masked-APLS01000023.1-processed-gene-0.33-mRNA-1_1&gene=snap_masked-APLS01000023.1-processed-gene-0.33&CDS=1-3711	YIL112W
2463	OG0002463	snap_masked-APLS01000023.1-processed-gene-0.35-mRNA-1_1&gene=snap_masked-APLS01000023.1-processed-gene-0.35&CDS=1-1062	YIL110W
2464	OG0002464	snap_masked-APLS01000023.1-processed-gene-0.36-mRNA-1_1&gene=snap_masked-APLS01000023.1-processed-gene-0.36&CDS=1-2016	YNL094W
2465	OG0002465	snap_masked-APLS01000023.1-processed-gene-0.61-mRNA-1_1&gene=snap_masked-APLS01000023.1-processed-gene-0.61&CDS=1-996	YOR091W
2466	OG0002466	snap_masked-APLS01000023.1-processed-gene-0.37-mRNA-1_1&gene=snap_masked-APLS01000023.1-processed-gene-0.37&CDS=1-1302	YOR090C
2467	OG0002467	maker-APLS01000023.1-snap-gene-0.9-mRNA-1_1&gene=maker-APLS01000023.1-snap-gene-0.9&CDS=1-4941	YOR093C
2468	OG0002468	snap_masked-APLS01000023.1-processed-gene-0.64-mRNA-1_1&gene=snap_masked-APLS01000023.1-processed-gene-0.64&CDS=1-837	YOR095C
2469	OG0002469	snap_masked-APLS01000024.1-processed-gene-0.143-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.143&CDS=1-687	YMR042W
2470	OG0002470	snap_masked-APLS01000024.1-processed-gene-0.115-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.115&CDS=1-600	YMR048W
2471	OG0002471	snap_masked-APLS01000024.1-processed-gene-0.145-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.145&CDS=1-2508	YMR049C
2472	OG0002472	snap_masked-APLS01000024.1-processed-gene-0.146-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.146&CDS=1-552	YKL069W
2473	OG0002473	snap_masked-APLS01000024.1-processed-gene-0.117-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.117&CDS=1-1125	YKL113C
2474	OG0002474	snap_masked-APLS01000024.1-processed-gene-0.118-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.118&CDS=1-1068	YKL114C
2475	OG0002475	snap_masked-APLS01000024.1-processed-gene-0.148-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.148&CDS=1-489	YKL096W
2476	OG0002476	snap_masked-APLS01000024.1-processed-gene-0.149-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.149&CDS=1-3231	YKL092C
2477	OG0002477	snap_masked-APLS01000024.1-processed-gene-0.150-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.150&CDS=1-933	YMR079W
2478	OG0002478	augustus_masked-APLS01000024.1-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-APLS01000024.1-processed-gene-0.7&CDS=1-2481	YMR078C
2479	OG0002479	snap_masked-APLS01000024.1-processed-gene-0.123-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.123&CDS=1-1512	YKL090W
2480	OG0002480	snap_masked-APLS01000024.1-processed-gene-0.126-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.126&CDS=1-723	YKL009W
2481	OG0002481	snap_masked-APLS01000024.1-processed-gene-0.153-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.153&CDS=1-1587	YHL004W
2482	OG0002482	augustus_masked-APLS01000024.1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-APLS01000024.1-processed-gene-0.12&CDS=1-2247	YBL001C
2483	OG0002483	augustus_masked-APLS01000024.1-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-APLS01000024.1-processed-gene-0.34&CDS=1-1839	YKL003C
2484	OG0002484	augustus_masked-APLS01000024.1-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-APLS01000024.1-processed-gene-0.13&CDS=1-678	YKL002W
2485	OG0002485	augustus_masked-APLS01000024.1-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-APLS01000024.1-processed-gene-0.35&CDS=1-594	YKL001C
2486	OG0002486	snap_masked-APLS01000024.1-processed-gene-0.132-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.132&CDS=1-2097	YKR001C
2487	OG0002487	snap_masked-APLS01000024.1-processed-gene-0.133-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.133&CDS=1-1995	YKR002W
2488	OG0002488	augustus_masked-APLS01000024.1-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-APLS01000024.1-processed-gene-0.37&CDS=1-828	YKR006C
2489	OG0002489	snap_masked-APLS01000024.1-processed-gene-0.136-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.136&CDS=1-1989	YKR008W
2490	OG0002490	snap_masked-APLS01000024.1-processed-gene-0.138-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.138&CDS=1-2010	YMR092C
2491	OG0002491	snap_masked-APLS01000024.1-processed-gene-0.139-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.139&CDS=1-1632	YMR093W
2492	OG0002492	snap_masked-APLS01000024.1-processed-gene-0.161-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.161&CDS=1-1410	YKL124W
2493	OG0002493	genemark-APLS01000024.1-processed-gene-0.102-mRNA-1_1&gene=genemark-APLS01000024.1-processed-gene-0.102&CDS=1-2229	YKL125W
2494	OG0002494	genemark-APLS01000024.1-processed-gene-0.103-mRNA-1_1&gene=genemark-APLS01000024.1-processed-gene-0.103&CDS=1-2040	YKL126W
2495	OG0002495	snap_masked-APLS01000024.1-processed-gene-0.164-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.164&CDS=1-2019	YMR106C
2496	OG0002496	augustus_masked-APLS01000024.1-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-APLS01000024.1-processed-gene-0.22&CDS=1-822	YGR220C
2497	OG0002497	snap_masked-APLS01000024.1-processed-gene-0.165-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.165&CDS=1-3279	YGR218W
2498	OG0002498	snap_masked-APLS01000024.1-processed-gene-0.166-mRNA-1_1&gene=snap_masked-APLS01000024.1-processed-gene-0.166&CDS=1-1254	YJL026W
2499	OG0002499	genemark-APLS01000025.1-processed-gene-0.99-mRNA-1_1&gene=genemark-APLS01000025.1-processed-gene-0.99&CDS=1-4689	YER166W
2500	OG0002500	augustus_masked-APLS01000025.1-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-APLS01000025.1-processed-gene-0.56&CDS=1-465	YDR092W
2501	OG0002501	snap_masked-APLS01000025.1-processed-gene-0.19-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.19&CDS=1-1569	YER165W
2502	OG0002502	snap_masked-APLS01000025.1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.20&CDS=1-5733	YER164W
2503	OG0002503	snap_masked-APLS01000025.1-processed-gene-0.0-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.0&CDS=1-1377	YLR085C
2504	OG0002504	snap_masked-APLS01000025.1-processed-gene-0.1-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.1&CDS=1-2157	YDR109C
2505	OG0002505	snap_masked-APLS01000025.1-processed-gene-0.2-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.2&CDS=1-3753	YLR084C
2506	OG0002506	maker-APLS01000025.1-snap-gene-0.74-mRNA-1_1&gene=maker-APLS01000025.1-snap-gene-0.74&CDS=1-3432	YHL016C
2507	OG0002507	augustus_masked-APLS01000025.1-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-APLS01000025.1-processed-gene-0.42&CDS=1-585	YDR236C
2508	OG0002508	genemark-APLS01000025.1-processed-gene-0.107-mRNA-1_1&gene=genemark-APLS01000025.1-processed-gene-0.107&CDS=1-1101	YDR235W
2509	OG0002509	snap_masked-APLS01000025.1-processed-gene-0.25-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.25&CDS=1-2058	YDR234W
2510	OG0002510	snap_masked-APLS01000025.1-processed-gene-0.26-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.26&CDS=1-1773	YLR088W
2511	OG0002511	snap_masked-APLS01000025.1-processed-gene-0.5-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.5&CDS=1-9000	YLR087C
2512	OG0002512	snap_masked-APLS01000025.1-processed-gene-0.27-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.27&CDS=1-4314	YLR086W
2513	OG0002513	snap_masked-APLS01000025.1-processed-gene-0.6-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.6&CDS=1-900	YDR237W
2514	OG0002514	snap_masked-APLS01000025.1-processed-gene-0.28-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.28&CDS=1-3204	YDR238C
2515	OG0002515	snap_masked-APLS01000025.1-processed-gene-0.7-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.7&CDS=1-1647	YDR188W
2516	OG0002516	snap_masked-APLS01000025.1-processed-gene-0.8-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.8&CDS=1-2082	YDR189W
2517	OG0002517	snap_masked-APLS01000025.1-processed-gene-0.29-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.29&CDS=1-1338	YDR190C
2518	OG0002518	genemark-APLS01000025.1-processed-gene-0.113-mRNA-1_1&gene=genemark-APLS01000025.1-processed-gene-0.113&CDS=1-423	YLR167W
2519	OG0002519	snap_masked-APLS01000025.1-processed-gene-0.12-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.12&CDS=1-2484	YLR166C
2520	OG0002520	snap_masked-APLS01000025.1-processed-gene-0.30-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.30&CDS=1-1275	YDR182W
2521	OG0002521	snap_masked-APLS01000025.1-processed-gene-0.14-mRNA-1_1&gene=snap_masked-APLS01000025.1-processed-gene-0.14&CDS=1-1542	YLR163C
2522	OG0002522	augustus_masked-APLS01000025.1-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-APLS01000025.1-processed-gene-0.71&CDS=1-2541	YDR176W
2523	OG0002523	maker-APLS01000025.1-snap-gene-0.78-mRNA-1_1&gene=maker-APLS01000025.1-snap-gene-0.78&CDS=1-1005	YDR175C
2524	OG0002524	augustus_masked-APLS01000025.1-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-APLS01000025.1-processed-gene-0.72&CDS=1-813	YDR174W
2525	OG0002525	maker-APLS01000026.1-augustus-gene-0.47-mRNA-1_1&gene=maker-APLS01000026.1-augustus-gene-0.47&CDS=1-552	YOR279C
2526	OG0002526	snap_masked-APLS01000026.1-processed-gene-0.135-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.135&CDS=1-1314	YMR220W
2527	OG0002527	augustus_masked-APLS01000026.1-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-APLS01000026.1-processed-gene-0.4&CDS=1-462	YOR226C
2528	OG0002528	augustus_masked-APLS01000026.1-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-APLS01000026.1-processed-gene-0.5&CDS=1-462	YOR224C
2529	OG0002529	snap_masked-APLS01000026.1-processed-gene-0.110-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.110&CDS=1-960	YOR221C
2530	OG0002530	augustus_masked-APLS01000026.1-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-APLS01000026.1-processed-gene-0.34&CDS=1-1155	YPL133C
2531	OG0002531	augustus_masked-APLS01000026.1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-APLS01000026.1-processed-gene-0.8&CDS=1-780	YPL132W
2532	OG0002532	snap_masked-APLS01000026.1-processed-gene-0.112-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.112&CDS=1-891	YPL131W
2533	OG0002533	augustus_masked-APLS01000026.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-APLS01000026.1-processed-gene-0.10&CDS=1-2697	YOR219C
2534	OG0002534	snap_masked-APLS01000026.1-processed-gene-0.141-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.141&CDS=1-2511	YOR217W
2535	OG0002535	augustus_masked-APLS01000026.1-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-APLS01000026.1-processed-gene-0.11&CDS=1-1425	YOR216C
2536	OG0002536	snap_masked-APLS01000026.1-processed-gene-0.116-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.116&CDS=1-870	YPL129W
2537	OG0002537	augustus_masked-APLS01000026.1-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-APLS01000026.1-processed-gene-0.36&CDS=1-1278	YOR212W
2538	OG0002538	maker-APLS01000026.1-snap-gene-0.52-mRNA-1_1&gene=maker-APLS01000026.1-snap-gene-0.52&CDS=1-2301	YPL128C
2539	OG0002539	snap_masked-APLS01000026.1-processed-gene-0.117-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.117&CDS=1-2634	YOR211C
2540	OG0002540	snap_masked-APLS01000026.1-processed-gene-0.145-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.145&CDS=1-228	YOR210W
2541	OG0002541	snap_masked-APLS01000026.1-processed-gene-0.118-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.118&CDS=1-2793	YPL126W
2542	OG0002542	snap_masked-APLS01000026.1-processed-gene-0.119-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.119&CDS=1-1302	YOR209C
2543	OG0002543	maker-APLS01000026.1-snap-gene-0.51-mRNA-1_1&gene=maker-APLS01000026.1-snap-gene-0.51&CDS=1-4404	YPL125W
2544	OG0002544	augustus_masked-APLS01000026.1-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-APLS01000026.1-processed-gene-0.39&CDS=1-2010	YPL123C
2545	OG0002545	snap_masked-APLS01000026.1-processed-gene-0.123-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.123&CDS=1-1605	YBR162C
2546	OG0002546	snap_masked-APLS01000026.1-processed-gene-0.150-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.150&CDS=1-408	YPL059W
2547	OG0002547	augustus_masked-APLS01000026.1-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-APLS01000026.1-processed-gene-0.19&CDS=1-5547	YBR208C
2548	OG0002548	augustus_masked-APLS01000026.1-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-APLS01000026.1-processed-gene-0.43&CDS=1-1260	YBR207W
2549	OG0002549	snap_masked-APLS01000026.1-processed-gene-0.125-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.125&CDS=1-711	YDR013W
2550	OG0002550	genemark-APLS01000026.1-processed-gene-0.77-mRNA-1_1&gene=genemark-APLS01000026.1-processed-gene-0.77&CDS=1-5181	YBR202W
2551	OG0002551	snap_masked-APLS01000026.1-processed-gene-0.129-mRNA-1_1&gene=snap_masked-APLS01000026.1-processed-gene-0.129&CDS=1-990	YPL111W
2552	OG0002552	maker-APLS01000026.1-augustus-gene-0.49-mRNA-1_1&gene=maker-APLS01000026.1-augustus-gene-0.49&CDS=1-3960	YPL110C
2553	OG0002553	snap_masked-APLS01000027.1-processed-gene-0.30-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.30&CDS=1-2586	YER069W
2554	OG0002554	snap_masked-APLS01000027.1-processed-gene-0.31-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.31&CDS=1-2361	YER125W
2555	OG0002555	snap_masked-APLS01000027.1-processed-gene-0.2-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.2&CDS=1-480	YIL062C
2556	OG0002556	snap_masked-APLS01000027.1-processed-gene-0.3-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.3&CDS=1-867	YIL063C
2557	OG0002557	snap_masked-APLS01000027.1-processed-gene-0.32-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.32&CDS=1-789	YIL064W
2558	OG0002558	augustus_masked-APLS01000027.1-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.65&CDS=1-474	YIL065C
2559	OG0002559	snap_masked-APLS01000027.1-processed-gene-0.5-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.5&CDS=1-2661	YER070W
2560	OG0002560	augustus_masked-APLS01000027.1-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.89&CDS=1-2208	YIL067C
2561	OG0002561	augustus_masked-APLS01000027.1-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.67&CDS=1-2916	YER072W
2562	OG0002562	snap_masked-APLS01000027.1-processed-gene-0.35-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.35&CDS=1-2307	YGL180W
2563	OG0002563	augustus_masked-APLS01000027.1-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.70&CDS=1-1035	YJR093C
2564	OG0002564	snap_masked-APLS01000027.1-processed-gene-0.36-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.36&CDS=1-3069	YJR092W
2565	OG0002565	snap_masked-APLS01000027.1-processed-gene-0.11-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.11&CDS=1-1914	YJR110W
2566	OG0002566	snap_masked-APLS01000027.1-processed-gene-0.38-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.38&CDS=1-3471	YBL047C
2567	OG0002567	snap_masked-APLS01000027.1-processed-gene-0.39-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.39&CDS=1-951	YJR113C
2568	OG0002568	augustus_masked-APLS01000027.1-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.96&CDS=1-1308	YBL045C
2569	OG0002569	snap_masked-APLS01000027.1-processed-gene-0.16-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.16&CDS=1-657	YJL097W
2570	OG0002570	snap_masked-APLS01000027.1-processed-gene-0.17-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.17&CDS=1-597	YJL096W
2571	OG0002571	genemark-APLS01000027.1-processed-gene-0.121-mRNA-1_1&gene=genemark-APLS01000027.1-processed-gene-0.121&CDS=1-4812	YJL095W
2572	OG0002572	augustus_masked-APLS01000027.1-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.97&CDS=1-4140	YIL046W
2573	OG0002573	augustus_masked-APLS01000027.1-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.98&CDS=1-918	YER055C
2574	OG0002574	augustus_masked-APLS01000027.1-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.76&CDS=1-1050	YGL181W
2575	OG0002575	augustus_masked-APLS01000027.1-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.99&CDS=1-969	YJL088W
2576	OG0002576	snap_masked-APLS01000027.1-processed-gene-0.19-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.19&CDS=1-6909	YFR019W
2577	OG0002577	snap_masked-APLS01000027.1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.20&CDS=1-987	YNR003C
2578	OG0002578	maker-APLS01000027.1-snap-gene-0.51-mRNA-1_1&gene=maker-APLS01000027.1-snap-gene-0.51&CDS=1-729	YCR009C
2579	OG0002579	snap_masked-APLS01000027.1-processed-gene-0.45-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.45&CDS=1-330	YJR085C
2580	OG0002580	maker-APLS01000027.1-snap-gene-0.55-mRNA-1_1&gene=maker-APLS01000027.1-snap-gene-0.55&CDS=1-1239	YOR351C
2581	OG0002581	augustus_masked-APLS01000027.1-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.82&CDS=1-789	YOR352W
2582	OG0002582	snap_masked-APLS01000027.1-processed-gene-0.48-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.48&CDS=1-2532	YOR353C
2583	OG0002583	snap_masked-APLS01000027.1-processed-gene-0.26-mRNA-1_1&gene=snap_masked-APLS01000027.1-processed-gene-0.26&CDS=1-798	YAL039C
2584	OG0002584	augustus_masked-APLS01000027.1-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-APLS01000027.1-processed-gene-0.84&CDS=1-1344	YAL040C
2585	OG0002585	snap_masked-APLS01000028.1-processed-gene-0.24-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.24&CDS=1-918	YIL124W
2586	OG0002586	snap_masked-APLS01000028.1-processed-gene-0.25-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.25&CDS=1-3078	YIL125W
2587	OG0002587	snap_masked-APLS01000028.1-processed-gene-0.27-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.27&CDS=1-3996	YIL126W
2588	OG0002588	snap_masked-APLS01000028.1-processed-gene-0.6-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.6&CDS=1-708	YIL127C
2589	OG0002589	snap_masked-APLS01000028.1-processed-gene-0.28-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.28&CDS=1-3048	YIL128W
2590	OG0002590	maker-APLS01000028.1-snap-gene-0.0-mRNA-1_1&gene=maker-APLS01000028.1-snap-gene-0.0&CDS=1-7590	YIL129C
2591	OG0002591	snap_masked-APLS01000028.1-processed-gene-0.8-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.8&CDS=1-3192	YIL130W
2592	OG0002592	snap_masked-APLS01000028.1-processed-gene-0.11-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.11&CDS=1-576	YIL133C
2593	OG0002593	augustus_masked-APLS01000028.1-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-APLS01000028.1-processed-gene-0.74&CDS=1-1053	YIL134W
2594	OG0002594	snap_masked-APLS01000028.1-processed-gene-0.31-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.31&CDS=1-1377	YNL071W
2595	OG0002595	snap_masked-APLS01000028.1-processed-gene-0.32-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.32&CDS=1-1005	YNL072W
2596	OG0002596	snap_masked-APLS01000028.1-processed-gene-0.33-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.33&CDS=1-1656	YNL073W
2597	OG0002597	snap_masked-APLS01000028.1-processed-gene-0.34-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.34&CDS=1-870	YNL075W
2598	OG0002598	augustus_masked-APLS01000028.1-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-APLS01000028.1-processed-gene-0.57&CDS=1-2583	YIL137C
2599	OG0002599	snap_masked-APLS01000028.1-processed-gene-0.15-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.15&CDS=1-1368	YNL080C
2600	OG0002600	augustus_masked-APLS01000028.1-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-APLS01000028.1-processed-gene-0.60&CDS=1-369	YNL081C
2601	OG0002601	augustus_masked-APLS01000028.1-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-APLS01000028.1-processed-gene-0.82&CDS=1-2658	YNL082W
2602	OG0002602	augustus_masked-APLS01000028.1-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-APLS01000028.1-processed-gene-0.61&CDS=1-777	YIL139C
2603	OG0002603	snap_masked-APLS01000028.1-processed-gene-0.17-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.17&CDS=1-1587	YIL142W
2604	OG0002604	augustus_masked-APLS01000028.1-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-APLS01000028.1-processed-gene-0.85&CDS=1-1293	YNL084C
2605	OG0002605	maker-APLS01000028.1-snap-gene-0.2-mRNA-1_1&gene=maker-APLS01000028.1-snap-gene-0.2&CDS=1-2031	YIL140W
2606	OG0002606	maker-APLS01000028.1-snap-gene-0.4-mRNA-1_1&gene=maker-APLS01000028.1-snap-gene-0.4&CDS=1-1824	YNL085W
2607	OG0002607	genemark-APLS01000028.1-processed-gene-0.129-mRNA-1_1&gene=genemark-APLS01000028.1-processed-gene-0.129&CDS=1-1338	YNL181W
2608	OG0002608	snap_masked-APLS01000028.1-processed-gene-0.44-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.44&CDS=1-1068	YPL096W
2609	OG0002609	snap_masked-APLS01000028.1-processed-gene-0.45-mRNA-1_1&gene=snap_masked-APLS01000028.1-processed-gene-0.45&CDS=1-840	YHR134W
2610	OG0002610	augustus_masked-APLS01000028.1-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-APLS01000028.1-processed-gene-0.65&CDS=1-1380	YHR132C
