	OrthologID	Nakaseomyces_bacillisporus	Saccharomyces_cerevisiae
2896	OG0002896	augustus_masked-NABA0S29-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-1.41&CDS=1-1368	YDL001W
2897	OG0002897	augustus_masked-NABA0S29-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-1.23&CDS=1-744	YDL002C
2898	OG0002898	augustus_masked-NABA0S29-processed-gene-2.2-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.2&CDS=1-7599	YBL004W
2899	OG0002899	augustus_masked-NABA0S29-processed-gene-2.3-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.3&CDS=1-504	YDL004W
2900	OG0002900	augustus_masked-NABA0S29-processed-gene-2.0-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.0&CDS=1-1173	YDL005C
2901	OG0002901	augustus_masked-NABA0S29-processed-gene-2.4-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.4&CDS=1-870	YDL006W
2902	OG0002902	augustus_masked-NABA0S29-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.5&CDS=1-1089	YML131W
2903	OG0002903	augustus_masked-NABA0S29-processed-gene-2.1-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.1&CDS=1-528	YBR022W
2904	OG0002904	augustus_masked-NABA0S29-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.25&CDS=1-1524	YBR030W
2905	OG0002905	augustus_masked-NABA0S29-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.7&CDS=1-1569	YBR028C
2906	OG0002906	augustus_masked-NABA0S29-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.8&CDS=1-1137	YBR026C
2907	OG0002907	augustus_masked-NABA0S29-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.9&CDS=1-1179	YBR025C
2908	OG0002908	augustus_masked-NABA0S29-processed-gene-2.10-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.10&CDS=1-696	YDR013W
2909	OG0002909	augustus_masked-NABA0S29-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.11&CDS=1-1920	YDR014W
2910	OG0002910	augustus_masked-NABA0S29-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.28&CDS=1-237	YDR016C
2911	OG0002911	maker-NABA0S29-snap-gene-2.45-mRNA-1_1&gene=maker-NABA0S29-snap-gene-2.45&CDS=1-2634	YDR017C
2912	OG0002912	augustus_masked-NABA0S29-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.30&CDS=1-1851	YMR119W
2913	OG0002913	augustus_masked-NABA0S29-processed-gene-2.12-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.12&CDS=1-906	YNL305C
2914	OG0002914	augustus_masked-NABA0S29-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.13&CDS=1-654	YMR117C
2915	OG0002915	augustus_masked-NABA0S29-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.31&CDS=1-1818	YDR117C
2916	OG0002916	augustus_masked-NABA0S29-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.14&CDS=1-1950	YDR118W
2917	OG0002917	augustus_masked-NABA0S29-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.32&CDS=1-1581	YDR120C
2918	OG0002918	genemark-NABA0S29-processed-gene-2.111-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-2.111&CDS=1-507	YDR121W
2919	OG0002919	augustus_masked-NABA0S29-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.33&CDS=1-1059	YDR123C
2920	OG0002920	genemark-NABA0S29-processed-gene-2.113-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-2.113&CDS=1-3651	YDR128W
2921	OG0002921	augustus_masked-NABA0S29-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.34&CDS=1-1929	YDR129C
2922	OG0002922	augustus_masked-NABA0S29-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.35&CDS=1-666	YDR130C
2923	OG0002923	snap_masked-NABA0S29-processed-gene-2.87-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-2.87&CDS=1-1659	YDR131C
2924	OG0002924	genemark-NABA0S29-processed-gene-2.131-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-2.131&CDS=1-1653	YDR132C
2925	OG0002925	augustus_masked-NABA0S29-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.18&CDS=1-2097	YDR137W
2926	OG0002926	augustus_masked-NABA0S29-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.19&CDS=1-2115	YDR138W
2927	OG0002927	augustus_masked-NABA0S29-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.20&CDS=1-687	YDR140W
2928	OG0002928	augustus_masked-NABA0S29-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.40&CDS=1-5070	YDR141C
2929	OG0002929	augustus_masked-NABA0S29-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.41&CDS=1-1113	YDR142C
2930	OG0002930	augustus_masked-NABA0S29-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.21&CDS=1-1662	YDR145W
2931	OG0002931	augustus_masked-NABA0S29-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.43&CDS=1-2166	YDR146C
2932	OG0002932	augustus_masked-NABA0S29-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.44&CDS=1-1350	YDR148C
2933	OG0002933	augustus_masked-NABA0S29-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-2.23&CDS=1-315	YBL001C
2934	OG0002934	augustus_masked-NABA0S29-processed-gene-3.1-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.1&CDS=1-1728	YDL003W
2935	OG0002935	augustus_masked-NABA0S29-processed-gene-3.2-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.2&CDS=1-1311	YDL007W
2936	OG0002936	maker-NABA0S29-snap-gene-3.37-mRNA-1_1&gene=maker-NABA0S29-snap-gene-3.37&CDS=1-2916	YBR038W
2937	OG0002937	augustus_masked-NABA0S29-processed-gene-3.5-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.5&CDS=1-1248	YBR036C
2938	OG0002938	augustus_masked-NABA0S29-processed-gene-3.17-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.17&CDS=1-1281	YBR029C
2939	OG0002939	augustus_masked-NABA0S29-processed-gene-3.18-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.18&CDS=1-1038	YBR034C
2940	OG0002940	augustus_masked-NABA0S29-processed-gene-3.19-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.19&CDS=1-690	YBR035C
2941	OG0002941	augustus_masked-NABA0S29-processed-gene-3.6-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.6&CDS=1-957	YBR039W
2942	OG0002942	augustus_masked-NABA0S29-processed-gene-3.7-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.7&CDS=1-2958	YBR041W
2943	OG0002943	augustus_masked-NABA0S29-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.20&CDS=1-2937	YBR044C
2944	OG0002944	snap_masked-NABA0S29-processed-gene-3.66-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-3.66&CDS=1-1758	YBR045C
2945	OG0002945	augustus_masked-NABA0S29-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.24&CDS=1-1071	YBR053C
2946	OG0002946	snap_masked-NABA0S29-processed-gene-3.70-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-3.70&CDS=1-2646	YBR055C
2947	OG0002947	augustus_masked-NABA0S29-processed-gene-3.26-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.26&CDS=1-3651	YBR058C
2948	OG0002948	augustus_masked-NABA0S29-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.28&CDS=1-1638	YBR060C
2949	OG0002949	augustus_masked-NABA0S29-processed-gene-3.10-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.10&CDS=1-1779	YDR037W
2950	OG0002950	genemark-NABA0S29-processed-gene-3.116-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-3.116&CDS=1-948	YBR061C
2951	OG0002951	maker-NABA0S29-snap-gene-3.39-mRNA-1_1&gene=maker-NABA0S29-snap-gene-3.39&CDS=1-513	YBR062C
2952	OG0002952	augustus_masked-NABA0S29-processed-gene-3.30-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.30&CDS=1-426	YBR065C
2953	OG0002953	augustus_masked-NABA0S29-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.31&CDS=1-714	YBR067C
2954	OG0002954	augustus_masked-NABA0S29-processed-gene-3.13-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.13&CDS=1-681	YBR072W
2955	OG0002955	augustus_masked-NABA0S29-processed-gene-3.14-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-3.14&CDS=1-5532	YBR073W
2956	OG0002956	augustus_masked-NABA0S29-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.68&CDS=1-1314	YBR076W
2957	OG0002957	augustus_masked-NABA0S29-processed-gene-4.71-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.71&CDS=1-507	YBR077C
2958	OG0002958	augustus_masked-NABA0S29-processed-gene-4.87-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.87&CDS=1-2856	YBR079C
2959	OG0002959	genemark-NABA0S29-processed-gene-4.21-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-4.21&CDS=1-1032	YER161C
2960	OG0002960	genemark-NABA0S29-processed-gene-4.22-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-4.22&CDS=1-2382	YER162C
2961	OG0002961	augustus_masked-NABA0S29-processed-gene-4.89-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.89&CDS=1-696	YER163C
2962	OG0002962	augustus_masked-NABA0S29-processed-gene-4.72-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.72&CDS=1-4518	YER164W
2963	OG0002963	augustus_masked-NABA0S29-processed-gene-4.74-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.74&CDS=1-2580	YER167W
2964	OG0002964	genemark-NABA0S29-processed-gene-4.24-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-4.24&CDS=1-1656	YER168C
2965	OG0002965	augustus_masked-NABA0S29-processed-gene-4.75-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.75&CDS=1-2724	YER169W
2966	OG0002966	maker-NABA0S29-snap-gene-4.66-mRNA-1_1&gene=maker-NABA0S29-snap-gene-4.66&CDS=1-2925	YER171W
2967	OG0002967	augustus_masked-NABA0S29-processed-gene-4.78-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.78&CDS=1-2031	YER173W
2968	OG0002968	augustus_masked-NABA0S29-processed-gene-4.92-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.92&CDS=1-894	YER175C
2969	OG0002969	augustus_masked-NABA0S29-processed-gene-4.79-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.79&CDS=1-3378	YER176W
2970	OG0002970	augustus_masked-NABA0S29-processed-gene-4.80-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.80&CDS=1-744	YER177W
2971	OG0002971	augustus_masked-NABA0S29-processed-gene-4.81-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.81&CDS=1-1221	YER178W
2972	OG0002972	augustus_masked-NABA0S29-processed-gene-4.82-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.82&CDS=1-999	YER179W
2973	OG0002973	augustus_masked-NABA0S29-processed-gene-4.93-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.93&CDS=1-873	YER180C
2974	OG0002974	snap_masked-NABA0S29-processed-gene-4.59-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-4.59&CDS=1-234	YER180C-A
2975	OG0002975	augustus_masked-NABA0S29-processed-gene-4.96-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.96&CDS=1-1296	YLR085C
2976	OG0002976	augustus_masked-NABA0S29-processed-gene-4.83-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.83&CDS=1-4197	YLR086W
2977	OG0002977	augustus_masked-NABA0S29-processed-gene-4.97-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.97&CDS=1-8949	YLR087C
2978	OG0002978	augustus_masked-NABA0S29-processed-gene-4.84-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.84&CDS=1-1752	YLR088W
2979	OG0002979	augustus_masked-NABA0S29-processed-gene-4.85-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.85&CDS=1-1590	YNL193W
2980	OG0002980	augustus_masked-NABA0S29-processed-gene-4.86-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.86&CDS=1-1338	YLR090W
2981	OG0002981	augustus_masked-NABA0S29-processed-gene-4.99-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-4.99&CDS=1-1017	YDR113C
2982	OG0002982	augustus_masked-NABA0S29-processed-gene-5.77-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.77&CDS=1-753	YLR093C
2983	OG0002983	augustus_masked-NABA0S29-processed-gene-5.78-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.78&CDS=1-1353	YLR094C
2984	OG0002984	snap_masked-NABA0S29-processed-gene-5.5-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-5.5&CDS=1-2322	YLR095C
2985	OG0002985	augustus_masked-NABA0S29-processed-gene-5.91-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.91&CDS=1-1050	YLR097C
2986	OG0002986	genemark-NABA0S29-processed-gene-5.57-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-5.57&CDS=1-1857	YLR098C
2987	OG0002987	augustus_masked-NABA0S29-processed-gene-5.93-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.93&CDS=1-1179	YLR099C
2988	OG0002988	augustus_masked-NABA0S29-processed-gene-5.80-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.80&CDS=1-4989	YDR127W
2989	OG0002989	augustus_masked-NABA0S29-processed-gene-5.81-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.81&CDS=1-1038	YLR100W
2990	OG0002990	augustus_masked-NABA0S29-processed-gene-5.94-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.94&CDS=1-816	YLR102C
2991	OG0002991	augustus_masked-NABA0S29-processed-gene-5.95-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.95&CDS=1-1929	YLR103C
2992	OG0002992	augustus_masked-NABA0S29-processed-gene-5.82-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.82&CDS=1-378	YLR104W
2993	OG0002993	augustus_masked-NABA0S29-processed-gene-5.96-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.96&CDS=1-1044	YLR105C
2994	OG0002994	augustus_masked-NABA0S29-processed-gene-5.97-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.97&CDS=1-14751	YLR106C
2995	OG0002995	augustus_masked-NABA0S29-processed-gene-5.83-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.83&CDS=1-1209	YLR107W
2996	OG0002996	augustus_masked-NABA0S29-processed-gene-5.84-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.84&CDS=1-522	YLR109W
2997	OG0002997	augustus_masked-NABA0S29-processed-gene-5.85-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.85&CDS=1-1368	YLR113W
2998	OG0002998	augustus_masked-NABA0S29-processed-gene-5.101-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.101&CDS=1-2568	YLR114C
2999	OG0002999	augustus_masked-NABA0S29-processed-gene-5.86-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.86&CDS=1-2499	YLR115W
3000	OG0003000	augustus_masked-NABA0S29-processed-gene-5.87-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.87&CDS=1-1407	YLR116W
3001	OG0003001	genemark-NABA0S29-processed-gene-5.67-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-5.67&CDS=1-2031	YLR117C
3002	OG0003002	snap_masked-NABA0S29-processed-gene-5.31-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-5.31&CDS=1-684	YLR118C
3003	OG0003003	augustus_masked-NABA0S29-processed-gene-5.88-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.88&CDS=1-522	YLR119W
3004	OG0003004	snap_masked-NABA0S29-processed-gene-5.32-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-5.32&CDS=1-1800	YDR143C
3005	OG0003005	augustus_masked-NABA0S29-processed-gene-5.104-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.104&CDS=1-1791	YLR120C
3006	OG0003006	augustus_masked-NABA0S29-processed-gene-5.105-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-5.105&CDS=1-2625	YLR127C
3007	OG0003007	maker-NABA0S29-augustus-gene-5.1-mRNA-1_1&gene=maker-NABA0S29-augustus-gene-5.1&CDS=1-3708	YLR129W
3008	OG0003008	genemark-NABA0S29-processed-gene-5.72-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-5.72&CDS=1-1302	YLR130C
3009	OG0003009	snap_masked-NABA0S29-processed-gene-5.37-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-5.37&CDS=1-804	YLR132C
3010	OG0003010	snap_masked-NABA0S29-processed-gene-5.18-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-5.18&CDS=1-2088	YLR135W
3011	OG0003011	genemark-NABA0S29-processed-gene-6.47-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-6.47&CDS=1-1074	YLR137W
3012	OG0003012	genemark-NABA0S29-processed-gene-6.48-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-6.48&CDS=1-2898	YLR138W
3013	OG0003013	augustus_masked-NABA0S29-processed-gene-6.93-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.93&CDS=1-2271	YLR139C
3014	OG0003014	snap_masked-NABA0S29-processed-gene-6.8-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-6.8&CDS=1-1482	YLR141W
3015	OG0003015	augustus_masked-NABA0S29-processed-gene-6.92-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.92&CDS=1-1551	YLR142W
3016	OG0003016	augustus_masked-NABA0S29-processed-gene-6.94-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.94&CDS=1-2097	YLR143W
3017	OG0003017	augustus_masked-NABA0S29-processed-gene-6.111-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.111&CDS=1-2346	YLR144C
3018	OG0003018	snap_masked-NABA0S29-processed-gene-6.13-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-6.13&CDS=1-588	YLR145W
3019	OG0003019	augustus_masked-NABA0S29-processed-gene-6.112-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.112&CDS=1-888	YLR146C
3020	OG0003020	snap_masked-NABA0S29-processed-gene-6.14-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-6.14&CDS=1-204	YLR146W-A
3021	OG0003021	augustus_masked-NABA0S29-processed-gene-6.113-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.113&CDS=1-369	YLR147C
3022	OG0003022	snap_masked-NABA0S29-processed-gene-6.15-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-6.15&CDS=1-2775	YLR148W
3023	OG0003023	augustus_masked-NABA0S29-processed-gene-6.114-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.114&CDS=1-2121	YLR149C
3024	OG0003024	augustus_masked-NABA0S29-processed-gene-6.98-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.98&CDS=1-813	YLR150W
3025	OG0003025	augustus_masked-NABA0S29-processed-gene-6.115-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.115&CDS=1-984	YLR151C
3026	OG0003026	maker-NABA0S29-augustus-gene-6.5-mRNA-1_1&gene=maker-NABA0S29-augustus-gene-6.5&CDS=1-2034	YLR163C
3027	OG0003027	augustus_masked-NABA0S29-processed-gene-6.117-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.117&CDS=1-2571	YLR166C
3028	OG0003028	snap_masked-NABA0S29-processed-gene-6.38-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-6.38&CDS=1-834	YLR246W
3029	OG0003029	genemark-NABA0S29-processed-gene-6.57-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-6.57&CDS=1-429	YLR245C
3030	OG0003030	augustus_masked-NABA0S29-processed-gene-6.99-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.99&CDS=1-1149	YLR244C
3031	OG0003031	augustus_masked-NABA0S29-processed-gene-6.100-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.100&CDS=1-1632	YDR188W
3032	OG0003032	augustus_masked-NABA0S29-processed-gene-6.119-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.119&CDS=1-813	YLR243W
3033	OG0003033	augustus_masked-NABA0S29-processed-gene-6.101-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.101&CDS=1-906	YLR242C
3034	OG0003034	augustus_masked-NABA0S29-processed-gene-6.120-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.120&CDS=1-2334	YLR241W
3035	OG0003035	augustus_masked-NABA0S29-processed-gene-6.121-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.121&CDS=1-2661	YLR240W
3036	OG0003036	augustus_masked-NABA0S29-processed-gene-6.102-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.102&CDS=1-1152	YDR195W
3037	OG0003037	augustus_masked-NABA0S29-processed-gene-6.103-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.103&CDS=1-987	YLR239C
3038	OG0003038	augustus_masked-NABA0S29-processed-gene-6.124-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.124&CDS=1-1926	YLR234W
3039	OG0003039	maker-NABA0S29-augustus-gene-6.4-mRNA-1_1&gene=maker-NABA0S29-augustus-gene-6.4&CDS=1-2793	YDR211W
3040	OG0003040	snap_masked-NABA0S29-processed-gene-6.27-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-6.27&CDS=1-1611	YLR227C
3041	OG0003041	augustus_masked-NABA0S29-processed-gene-6.125-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.125&CDS=1-1158	YLR226W
3042	OG0003042	snap_masked-NABA0S29-processed-gene-6.45-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-6.45&CDS=1-987	YLR224W
3043	OG0003043	augustus_masked-NABA0S29-processed-gene-6.109-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.109&CDS=1-3048	YLR223C
3044	OG0003044	augustus_masked-NABA0S29-processed-gene-6.110-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.110&CDS=1-3018	YLR222C
3045	OG0003045	augustus_masked-NABA0S29-processed-gene-6.127-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-6.127&CDS=1-930	YLR220W
3046	OG0003046	snap_masked-NABA0S29-processed-gene-7.6-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-7.6&CDS=1-2880	YLR219W
3047	OG0003047	genemark-NABA0S29-processed-gene-7.60-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-7.60&CDS=1-900	YDL198C
3048	OG0003048	snap_masked-NABA0S29-processed-gene-7.4-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-7.4&CDS=1-543	YDL200C
3049	OG0003049	augustus_masked-NABA0S29-processed-gene-7.115-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-7.115&CDS=1-729	YDL202W
3050	OG0003050	genemark-NABA0S29-processed-gene-7.62-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-7.62&CDS=1-1710	YDL203C
3051	OG0003051	augustus_masked-NABA0S29-processed-gene-7.113-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-7.113&CDS=1-978	YDL205C
3052	OG0003052	maker-NABA0S29-snap-gene-7.59-mRNA-1_1&gene=maker-NABA0S29-snap-gene-7.59&CDS=1-2241	YDL206W
3053	OG0003053	genemark-NABA0S29-processed-gene-7.87-mRNA-1_1&gene=genemark-NABA0S29-processed-gene-7.87&CDS=1-1488	YDL207W
3054	OG0003054	augustus_masked-NABA0S29-processed-gene-7.136-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-7.136&CDS=1-447	YDL208W
3055	OG0003055	snap_masked-NABA0S29-processed-gene-7.10-mRNA-1_1&gene=snap_masked-NABA0S29-processed-gene-7.10&CDS=1-3606	YPL016W
3056	OG0003056	augustus_masked-NABA0S29-processed-gene-7.137-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-7.137&CDS=1-3174	YPL022W
3057	OG0003057	augustus_masked-NABA0S29-processed-gene-7.119-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-7.119&CDS=1-1947	YPL023C
3058	OG0003058	augustus_masked-NABA0S29-processed-gene-7.138-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-7.138&CDS=1-675	YPL024W
3059	OG0003059	augustus_masked-NABA0S29-processed-gene-7.120-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-7.120&CDS=1-1317	YPL026C
3060	OG0003060	augustus_masked-NABA0S29-processed-gene-7.139-mRNA-1_1&gene=augustus_masked-NABA0S29-processed-gene-7.139&CDS=1-1191	YPL028W
