	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026197_Brettanomyces_custersianus
3024	OG0003024	YOR346W	genemark-flattened_line_22-processed-gene-0.57-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.57&CDS=1-3159
3025	OG0003025	YOR348C	genemark-flattened_line_24-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.96&CDS=1-1734
3026	OG0003026	YOR349W	genemark-flattened_line_10-processed-gene-2.24-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.24&CDS=1-3066
3027	OG0003027	YOR352W	genemark-flattened_line_30-processed-gene-1.130-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.130&CDS=1-1212
3028	OG0003028	YOR353C	augustus_masked-flattened_line_44-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.83&CDS=1-2508
3029	OG0003029	YOR355W	maker-flattened_line_2-snap-gene-2.139-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-2.139&CDS=1-1731
3030	OG0003030	YOR356W	augustus_masked-flattened_line_2-processed-gene-6.41-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.41&CDS=1-4668
3031	OG0003031	YOR357C	augustus_masked-flattened_line_58-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.90&CDS=1-1182
3032	OG0003032	YOR358W	genemark-flattened_line_58-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.74&CDS=1-1134
3033	OG0003033	YOR361C	genemark-flattened_line_20-processed-gene-1.63-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.63&CDS=1-2175
3034	OG0003034	YOR362C	genemark-flattened_line_4-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.52&CDS=1-858
3035	OG0003035	YOR367W	augustus_masked-flattened_line_4-processed-gene-6.277-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-6.277&CDS=1-615
3036	OG0003036	YOR368W	maker-flattened_line_10-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-0.1&CDS=1-1896
3037	OG0003037	YOR369C	genemark-flattened_line_10-processed-gene-0.126-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.126&CDS=1-441
3038	OG0003038	YOR370C	genemark-flattened_line_10-processed-gene-0.156-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.156&CDS=1-1809
3039	OG0003039	YOR373W	snap_masked-flattened_line_2-processed-gene-1.124-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.124&CDS=1-3165
3040	OG0003040	YOR375C	genemark-flattened_line_40-processed-gene-0.124-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.124&CDS=1-1377
3041	OG0003041	YOR380W	genemark-flattened_line_6-processed-gene-2.33-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.33&CDS=1-1293
3042	OG0003042	YOR388C	genemark-flattened_line_0-processed-gene-9.85-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.85&CDS=1-1086
3043	OG0003043	YPL002C	genemark-flattened_line_10-processed-gene-1.118-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.118&CDS=1-738
3044	OG0003044	YPL003W	augustus_masked-flattened_line_16-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.90&CDS=1-3048
3045	OG0003045	YPL006W	genemark-flattened_line_52-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.50&CDS=1-3822
3046	OG0003046	YPL007C	augustus_masked-flattened_line_42-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.45&CDS=1-2085
3047	OG0003047	YPL008W	genemark-flattened_line_12-processed-gene-1.12-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.12&CDS=1-2598
3048	OG0003048	YPL009C	genemark-flattened_line_6-processed-gene-4.275-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.275&CDS=1-2988
3049	OG0003049	YPL010W	genemark-flattened_line_6-processed-gene-4.231-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.231&CDS=1-570
3050	OG0003050	YPL011C	genemark-flattened_line_52-processed-gene-0.59-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.59&CDS=1-915
3051	OG0003051	YPL012W	genemark-flattened_line_52-processed-gene-0.84-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.84&CDS=1-3630
3052	OG0003052	YPL013C	augustus_masked-flattened_line_52-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.102&CDS=1-366
3053	OG0003053	YPL015C	genemark-flattened_line_6-processed-gene-4.232-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.232&CDS=1-993
3054	OG0003054	YPL016W	genemark-flattened_line_2-processed-gene-8.111-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.111&CDS=1-3315
3055	OG0003055	YPL020C	genemark-flattened_line_6-processed-gene-4.276-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.276&CDS=1-1941
3056	OG0003056	YPL022W	genemark-flattened_line_2-processed-gene-8.143-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.143&CDS=1-2946
3057	OG0003057	YPL023C	genemark-flattened_line_2-processed-gene-8.112-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.112&CDS=1-1875
3058	OG0003058	YPL028W	genemark-flattened_line_6-processed-gene-4.199-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.199&CDS=1-1188
3059	OG0003059	YPL029W	genemark-flattened_line_4-processed-gene-1.79-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.79&CDS=1-2340
3060	OG0003060	YPL030W	genemark-flattened_line_2-processed-gene-2.53-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.53&CDS=1-1905
3061	OG0003061	YPL031C	genemark-flattened_line_2-processed-gene-4.67-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.67&CDS=1-1032
3062	OG0003062	YPL037C	genemark-flattened_line_24-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.56&CDS=1-453
3063	OG0003063	YPL040C	genemark-flattened_line_22-processed-gene-1.87-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.87&CDS=1-3153
3064	OG0003064	YPL041C	augustus_masked-flattened_line_4-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.135&CDS=1-1146
3065	OG0003065	YPL042C	genemark-flattened_line_4-processed-gene-1.91-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.91&CDS=1-1353
3066	OG0003066	YPL043W	genemark-flattened_line_2-processed-gene-2.74-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.74&CDS=1-2445
3067	OG0003067	YPL045W	genemark-flattened_line_2-processed-gene-2.75-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.75&CDS=1-2535
3068	OG0003068	YPL046C	genemark-flattened_line_2-processed-gene-2.55-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.55&CDS=1-309
3069	OG0003069	YPL048W	genemark-flattened_line_6-processed-gene-1.154-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.154&CDS=1-1224
3070	OG0003070	YPL050C	augustus_masked-flattened_line_4-processed-gene-6.225-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-6.225&CDS=1-1101
3071	OG0003071	YPL051W	genemark-flattened_line_40-processed-gene-0.126-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.126&CDS=1-561
3072	OG0003072	YPL059W	genemark-flattened_line_28-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.60&CDS=1-453
3073	OG0003073	YPL060W	genemark-flattened_line_2-processed-gene-0.71-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.71&CDS=1-1248
3074	OG0003074	YPL063W	genemark-flattened_line_8-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.45&CDS=1-1461
3075	OG0003075	YPL065W	genemark-flattened_line_2-processed-gene-8.132-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.132&CDS=1-765
3076	OG0003076	YPL067C	genemark-flattened_line_2-processed-gene-4.90-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.90&CDS=1-612
3077	OG0003077	YPL069C	genemark-flattened_line_20-processed-gene-1.106-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.106&CDS=1-963
3078	OG0003078	YPL072W	genemark-flattened_line_52-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.78&CDS=1-1503
3079	OG0003079	YPL076W	genemark-flattened_line_4-processed-gene-2.152-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.152&CDS=1-1173
3080	OG0003080	YPL078C	genemark-flattened_line_50-processed-gene-0.55-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.55&CDS=1-762
3081	OG0003081	YPL082C	genemark-flattened_line_24-processed-gene-1.354-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.354&CDS=1-5700
3082	OG0003082	YPL083C	genemark-flattened_line_64-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.39&CDS=1-1395
3083	OG0003083	YPL084W	genemark-flattened_line_2-processed-gene-2.76-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.76&CDS=1-2457
3084	OG0003084	YPL086C	genemark-flattened_line_0-processed-gene-6.68-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.68&CDS=1-1653
3085	OG0003085	YPL091W	augustus_masked-flattened_line_60-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.0&CDS=1-1401
3086	OG0003086	YPL092W	genemark-flattened_line_0-processed-gene-3.14-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.14&CDS=1-1284
3087	OG0003087	YPL093W	genemark-flattened_line_4-processed-gene-6.125-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-6.125&CDS=1-1914
3088	OG0003088	YPL094C	genemark-flattened_line_0-processed-gene-7.11-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.11&CDS=1-915
3089	OG0003089	YPL096W	genemark-flattened_line_4-processed-gene-0.59-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.59&CDS=1-1074
3090	OG0003090	YPL098C	genemark-flattened_line_76-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.78&CDS=1-336
3091	OG0003091	YPL101W	genemark-flattened_line_66-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.18&CDS=1-1266
3092	OG0003092	YPL103C	augustus_masked-flattened_line_40-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.53&CDS=1-1296
3093	OG0003093	YPL104W	genemark-flattened_line_6-processed-gene-1.128-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.128&CDS=1-1992
3094	OG0003094	YPL107W	genemark-flattened_line_4-processed-gene-6.218-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-6.218&CDS=1-669
3095	OG0003095	YPL110C	augustus_masked-flattened_line_6-processed-gene-4.111-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.111&CDS=1-5304
3096	OG0003096	YPL111W	genemark-flattened_line_6-processed-gene-4.259-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.259&CDS=1-966
3097	OG0003097	YPL117C	genemark-flattened_line_52-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.58&CDS=1-861
3098	OG0003098	YPL118W	genemark-flattened_line_22-processed-gene-1.60-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.60&CDS=1-1155
3099	OG0003099	YPL121C	genemark-flattened_line_12-processed-gene-1.16-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.16&CDS=1-1140
3100	OG0003100	YPL122C	genemark-flattened_line_12-processed-gene-1.17-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.17&CDS=1-1803
3101	OG0003101	YPL123C	snap_masked-flattened_line_12-processed-gene-1.130-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.130&CDS=1-1206
3102	OG0003102	YPL125W	genemark-flattened_line_22-processed-gene-1.90-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.90&CDS=1-3168
3103	OG0003103	YPL126W	augustus_masked-flattened_line_0-processed-gene-9.11-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.11&CDS=1-3126
3104	OG0003104	YPL127C	snap_masked-flattened_line_40-processed-gene-0.172-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.172&CDS=1-549
3105	OG0003105	YPL129W	genemark-flattened_line_14-processed-gene-2.93-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.93&CDS=1-720
3106	OG0003106	YPL131W	genemark-flattened_line_8-processed-gene-4.177-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.177&CDS=1-891
3107	OG0003107	YPL132W	genemark-flattened_line_10-processed-gene-1.145-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.145&CDS=1-843
3108	OG0003108	YPL133C	genemark-flattened_line_20-processed-gene-1.70-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.70&CDS=1-1602
3109	OG0003109	YPL135W	genemark-flattened_line_10-processed-gene-1.144-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.144&CDS=1-525
3110	OG0003110	YPL138C	genemark-flattened_line_2-processed-gene-6.55-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.55&CDS=1-1146
3111	OG0003111	YPL146C	genemark-flattened_line_8-processed-gene-4.182-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.182&CDS=1-1254
3112	OG0003112	YPL149W	augustus_masked-flattened_line_12-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.38&CDS=1-1122
3113	OG0003113	YPL150W	genemark-flattened_line_26-processed-gene-0.79-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.79&CDS=1-2448
3114	OG0003114	YPL151C	genemark-flattened_line_24-processed-gene-1.302-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.302&CDS=1-1320
3115	OG0003115	YPL152W	genemark-flattened_line_8-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.86&CDS=1-1074
3116	OG0003116	YPL153C	genemark-flattened_line_46-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.54&CDS=1-2442
3117	OG0003117	YPL154C	genemark-flattened_line_46-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.80&CDS=1-1293
3118	OG0003118	YPL160W	genemark-flattened_line_18-processed-gene-1.64-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.64&CDS=1-3318
3119	OG0003119	YPL162C	genemark-flattened_line_2-processed-gene-1.62-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.62&CDS=1-852
3120	OG0003120	YPL164C	augustus_masked-flattened_line_6-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.13&CDS=1-1797
3121	OG0003121	YPL167C	genemark-flattened_line_34-processed-gene-0.104-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.104&CDS=1-4722
3122	OG0003122	YPL169C	genemark-flattened_line_38-processed-gene-0.94-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.94&CDS=1-1773
3123	OG0003123	YPL170W	genemark-flattened_line_12-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-0.67&CDS=1-513
3124	OG0003124	YPL172C	genemark-flattened_line_28-processed-gene-1.195-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.195&CDS=1-1416
3125	OG0003125	YPL173W	genemark-flattened_line_18-processed-gene-1.41-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.41&CDS=1-1077
3126	OG0003126	YPL175W	genemark-flattened_line_24-processed-gene-0.82-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.82&CDS=1-1347
3127	OG0003127	YPL178W	genemark-flattened_line_4-processed-gene-2.119-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.119&CDS=1-1020
3128	OG0003128	YPL180W	augustus_masked-flattened_line_2-processed-gene-4.16-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.16&CDS=1-1566
3129	OG0003129	YPL181W	genemark-flattened_line_2-processed-gene-4.62-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.62&CDS=1-1260
3130	OG0003130	YPL183W-A	augustus_masked-flattened_line_2-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.17&CDS=1-207
3131	OG0003131	YPL184C	genemark-flattened_line_50-processed-gene-0.92-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.92&CDS=1-2142
3132	OG0003132	YPL188W	genemark-flattened_line_52-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.80&CDS=1-1332
3133	OG0003133	YPL189C-A	augustus_masked-flattened_line_0-processed-gene-4.39-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.39&CDS=1-222
3134	OG0003134	YPL190C	augustus_masked-flattened_line_0-processed-gene-4.38-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.38&CDS=1-2337
3135	OG0003135	YPL194W	genemark-flattened_line_2-processed-gene-8.107-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.107&CDS=1-1695
3136	OG0003136	YPL195W	genemark-flattened_line_4-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.45&CDS=1-2727
3137	OG0003137	YPL196W	genemark-flattened_line_14-processed-gene-1.130-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.130&CDS=1-852
3138	OG0003138	YPL199C	genemark-flattened_line_14-processed-gene-3.92-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.92&CDS=1-777
3139	OG0003139	YPL204W	genemark-flattened_line_48-processed-gene-0.135-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.135&CDS=1-1338
3140	OG0003140	YPL208W	genemark-flattened_line_22-processed-gene-1.62-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.62&CDS=1-1707
3141	OG0003141	YPL209C	genemark-flattened_line_48-processed-gene-0.130-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.130&CDS=1-966
3142	OG0003142	YPL210C	genemark-flattened_line_48-processed-gene-0.129-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.129&CDS=1-1911
3143	OG0003143	YPL211W	genemark-flattened_line_48-processed-gene-0.91-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.91&CDS=1-543
3144	OG0003144	YPL212C	genemark-flattened_line_48-processed-gene-0.128-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.128&CDS=1-1599
3145	OG0003145	YPL213W	augustus_masked-flattened_line_48-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.150&CDS=1-711
3146	OG0003146	YPL215W	genemark-flattened_line_48-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.81&CDS=1-945
3147	OG0003147	YPL217C	genemark-flattened_line_12-processed-gene-3.174-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.174&CDS=1-3534
3148	OG0003148	YPL218W	genemark-flattened_line_12-processed-gene-3.143-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.143&CDS=1-567
3149	OG0003149	YPL222W	genemark-flattened_line_0-processed-gene-8.43-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-8.43&CDS=1-1830
3150	OG0003150	YPL225W	genemark-flattened_line_14-processed-gene-3.91-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.91&CDS=1-441
3151	OG0003151	YPL226W	genemark-flattened_line_14-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.72&CDS=1-3366
3152	OG0003152	YPL227C	maker-flattened_line_64-snap-gene-0.3-mRNA-1_1&gene=maker-flattened_line_64-snap-gene-0.3&CDS=1-3651
3153	OG0003153	YPL231W	augustus_masked-flattened_line_4-processed-gene-6.290-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-6.290&CDS=1-6942
3154	OG0003154	YPL234C	snap_masked-flattened_line_24-processed-gene-1.2-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.2&CDS=1-531
3155	OG0003155	YPL235W	genemark-flattened_line_24-processed-gene-1.245-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.245&CDS=1-1404
3156	OG0003156	YPL236C	genemark-flattened_line_24-processed-gene-1.241-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.241&CDS=1-1158
3157	OG0003157	YPL237W	genemark-flattened_line_34-processed-gene-0.137-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.137&CDS=1-819
3158	OG0003158	YPL239W	genemark-flattened_line_34-processed-gene-0.136-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.136&CDS=1-597
3159	OG0003159	YPL243W	genemark-flattened_line_34-processed-gene-0.189-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.189&CDS=1-1758
3160	OG0003160	YPL244C	genemark-flattened_line_24-processed-gene-1.247-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.247&CDS=1-1089
3161	OG0003161	YPL246C	genemark-flattened_line_24-processed-gene-1.243-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.243&CDS=1-858
3162	OG0003162	YPL247C	augustus_masked-flattened_line_40-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.21&CDS=1-1140
3163	OG0003163	YPL248C	genemark-flattened_line_18-processed-gene-1.49-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.49&CDS=1-3120
3164	OG0003164	YPL249C	augustus_masked-flattened_line_40-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.59&CDS=1-4134
3165	OG0003165	YPL252C	genemark-flattened_line_10-processed-gene-1.129-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.129&CDS=1-504
