	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034933_Kuraishia_molischiana
2941	OG0002941	YNR006W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.9-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.9&CDS=1-1905
2942	OG0002942	YNR007C	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.23&CDS=1-1002
2943	OG0002943	YNR008W	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.49&CDS=1-1884
2944	OG0002944	YNR012W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.35&CDS=1-1362
2945	OG0002945	YNR015W	snap_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.189-mRNA-1_1&gene=snap_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.189&CDS=1-1056
2946	OG0002946	YNR016C	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.30-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.30&CDS=1-6624
2947	OG0002947	YNR017W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.66&CDS=1-615
2948	OG0002948	YNR018W	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.129&CDS=1-633
2949	OG0002949	YNR019W	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.117&CDS=1-1374
2950	OG0002950	YNR020C	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.123&CDS=1-645
2951	OG0002951	YNR021W	augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.1&CDS=1-1056
2952	OG0002952	YNR023W	augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.285-mRNA-1_1&gene=augustus_masked-NODE_14_length_397692_cov_16.2609_ID_27-processed-gene-2.285&CDS=1-1461
2953	OG0002953	YNR026C	augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.97&CDS=1-2751
2954	OG0002954	YNR030W	augustus_masked-NODE_34_length_70053_cov_17.96_ID_67-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_34_length_70053_cov_17.96_ID_67-processed-gene-0.0&CDS=1-1671
2955	OG0002955	YNR032C-A	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.15&CDS=1-219
2956	OG0002956	YNR032W	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.41&CDS=1-1041
2957	OG0002957	YNR033W	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.119&CDS=1-2169
2958	OG0002958	YNR034W	snap_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.218-mRNA-1_1&gene=snap_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.218&CDS=1-936
2959	OG0002959	YNR035C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.53&CDS=1-990
2960	OG0002960	YNR036C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.54&CDS=1-528
2961	OG0002961	YNR037C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.27&CDS=1-273
2962	OG0002962	YNR038W	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-1.55&CDS=1-1896
2963	OG0002963	YNR039C	augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_15_length_340529_cov_18.2287_ID_29-processed-gene-1.40&CDS=1-1812
2964	OG0002964	YNR041C	augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.103-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-3.103&CDS=1-1005
2965	OG0002965	YNR043W	maker-NODE_19_length_201678_cov_21.102_ID_37-augustus-gene-0.42-mRNA-1_1&gene=maker-NODE_19_length_201678_cov_21.102_ID_37-augustus-gene-0.42&CDS=1-1158
2966	OG0002966	YNR046W	augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-1.121&CDS=1-390
2967	OG0002967	YNR049C	snap_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.245-mRNA-1_1&gene=snap_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-3.245&CDS=1-432
2968	OG0002968	YNR050C	maker-NODE_10_length_432626_cov_17.7422_ID_19-augustus-gene-2.176-mRNA-1_1&gene=maker-NODE_10_length_432626_cov_17.7422_ID_19-augustus-gene-2.176&CDS=1-3048
2969	OG0002969	YNR052C	augustus_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_27_length_112251_cov_21.0133_ID_53-processed-gene-0.100&CDS=1-1014
2970	OG0002970	YNR053C	maker-NODE_38_length_39271_cov_17.9472_ID_75-augustus-gene-0.52-mRNA-1_1&gene=maker-NODE_38_length_39271_cov_17.9472_ID_75-augustus-gene-0.52&CDS=1-1590
2971	OG0002971	YNR064C	snap_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.144&CDS=1-1023
2972	OG0002972	YOL001W	genemark-NODE_34_length_70053_cov_17.96_ID_67-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_34_length_70053_cov_17.96_ID_67-processed-gene-0.56&CDS=1-828
2973	OG0002973	YOL002C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-3.12-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-3.12&CDS=1-972
2974	OG0002974	YOL003C	maker-NODE_10_length_432626_cov_17.7422_ID_19-augustus-gene-3.91-mRNA-1_1&gene=maker-NODE_10_length_432626_cov_17.7422_ID_19-augustus-gene-3.91&CDS=1-1206
2975	OG0002975	YOL004W	maker-NODE_10_length_432626_cov_17.7422_ID_19-augustus-gene-3.86-mRNA-1_1&gene=maker-NODE_10_length_432626_cov_17.7422_ID_19-augustus-gene-3.86&CDS=1-3834
2976	OG0002976	YOL005C	maker-NODE_10_length_432626_cov_17.7422_ID_19-augustus-gene-3.90-mRNA-1_1&gene=maker-NODE_10_length_432626_cov_17.7422_ID_19-augustus-gene-3.90&CDS=1-375
2977	OG0002977	YOL006C	augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-3.150-mRNA-1_1&gene=augustus_masked-NODE_10_length_432626_cov_17.7422_ID_19-processed-gene-3.150&CDS=1-2247
2978	OG0002978	YOL007C	snap_masked-NODE_28_length_102035_cov_17.8352_ID_55-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_28_length_102035_cov_17.8352_ID_55-processed-gene-0.150&CDS=1-693
2979	OG0002979	YOL008W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.61&CDS=1-519
2980	OG0002980	YOL009C	maker-NODE_5_length_458826_cov_17.8614_ID_9-snap-gene-1.121-mRNA-1_1&gene=maker-NODE_5_length_458826_cov_17.8614_ID_9-snap-gene-1.121&CDS=1-1008
2981	OG0002981	YOL010W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.65&CDS=1-1080
2982	OG0002982	YOL013C	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-0.63&CDS=1-1434
2983	OG0002983	YOL018C	augustus_masked-NODE_21_length_155906_cov_19.8008_ID_41-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_21_length_155906_cov_19.8008_ID_41-processed-gene-0.3&CDS=1-1179
2984	OG0002984	YOL021C	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-1.84&CDS=1-2919
2985	OG0002985	YOL022C	augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-1.120&CDS=1-1182
2986	OG0002986	YOL023W	augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-NODE_7_length_451488_cov_17.0458_ID_13-processed-gene-1.2&CDS=1-2340
2987	OG0002987	YOL026C	maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-0.103-mRNA-1_1&gene=maker-NODE_9_length_434364_cov_19.1112_ID_17-augustus-gene-0.103&CDS=1-330
2988	OG0002988	YOL030W	augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.126&CDS=1-1380
2989	OG0002989	YOL031C	snap_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.194-mRNA-1_1&gene=snap_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.194&CDS=1-1161
2990	OG0002990	YOL032W	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-4.124&CDS=1-594
2991	OG0002991	YOL033W	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-4.93-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-4.93&CDS=1-1434
2992	OG0002992	YOL034W	snap_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-4.48-mRNA-1_1&gene=snap_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-4.48&CDS=1-3249
2993	OG0002993	YOL038W	maker-NODE_9_length_434364_cov_19.1112_ID_17-snap-gene-0.162-mRNA-1_1&gene=maker-NODE_9_length_434364_cov_19.1112_ID_17-snap-gene-0.162&CDS=1-1134
2994	OG0002994	YOL039W	snap_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.155-mRNA-1_1&gene=snap_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.155&CDS=1-315
2995	OG0002995	YOL040C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.105-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.105&CDS=1-420
2996	OG0002996	YOL041C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.104-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.104&CDS=1-1242
2997	OG0002997	YOL049W	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.82-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-4.82&CDS=1-1455
2998	OG0002998	YOL051W	snap_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-5.147-mRNA-1_1&gene=snap_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-5.147&CDS=1-2967
2999	OG0002999	YOL052C	augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_6_length_458281_cov_18.4326_ID_11-processed-gene-2.107&CDS=1-1224
3000	OG0003000	YOL057W	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-3.122-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-3.122&CDS=1-2028
3001	OG0003001	YOL058W	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-2.47&CDS=1-1245
3002	OG0003002	YOL060C	augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.115-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.115&CDS=1-3336
3003	OG0003003	YOL061W	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-1.71&CDS=1-1380
3004	OG0003004	YOL062C	maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-1.118-mRNA-1_1&gene=maker-NODE_1_length_742767_cov_17.4374_ID_1-augustus-gene-1.118&CDS=1-1341
3005	OG0003005	YOL063C	augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-3.38-mRNA-1_1&gene=augustus_masked-NODE_3_length_503722_cov_17.4391_ID_5-processed-gene-3.38&CDS=1-2265
3006	OG0003006	YOL064C	augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-2.146&CDS=1-1062
3007	OG0003007	YOL065C	augustus_masked-NODE_25_length_118054_cov_20.9661_ID_49-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-NODE_25_length_118054_cov_20.9661_ID_49-processed-gene-0.174&CDS=1-1191
3008	OG0003008	YOL066C	augustus_masked-NODE_25_length_118054_cov_20.9661_ID_49-processed-gene-0.175-mRNA-1_1&gene=augustus_masked-NODE_25_length_118054_cov_20.9661_ID_49-processed-gene-0.175&CDS=1-1728
3009	OG0003009	YOL067C	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.99&CDS=1-810
3010	OG0003010	YOL070C	snap_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-1.45&CDS=1-1242
3011	OG0003011	YOL071W	augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.100-mRNA-1_1&gene=augustus_masked-NODE_2_length_728764_cov_17.4395_ID_3-processed-gene-5.100&CDS=1-408
3012	OG0003012	YOL072W	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.48&CDS=1-1377
3013	OG0003013	YOL073C	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-3.93-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-3.93&CDS=1-807
3014	OG0003014	YOL076W	snap_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.189-mRNA-1_1&gene=snap_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.189&CDS=1-2472
3015	OG0003015	YOL077C	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.95&CDS=1-855
3016	OG0003016	YOL077W-A	maker-NODE_12_length_417011_cov_18.1067_ID_23-snap-gene-2.114-mRNA-1_1&gene=maker-NODE_12_length_417011_cov_18.1067_ID_23-snap-gene-2.114&CDS=1-189
3017	OG0003017	YOL078W	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.94&CDS=1-1926
3018	OG0003018	YOL080C	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.93&CDS=1-678
3019	OG0003019	YOL086W-A	maker-NODE_12_length_417011_cov_18.1067_ID_23-augustus-gene-2.175-mRNA-1_1&gene=maker-NODE_12_length_417011_cov_18.1067_ID_23-augustus-gene-2.175&CDS=1-369
3020	OG0003020	YOL090W	augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-1.56&CDS=1-2856
3021	OG0003021	YOL093W	snap_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.156-mRNA-1_1&gene=snap_masked-NODE_13_length_410127_cov_17.1021_ID_25-processed-gene-0.156&CDS=1-936
3022	OG0003022	YOL094C	maker-NODE_20_length_197731_cov_17.8952_ID_39-snap-gene-0.202-mRNA-1_1&gene=maker-NODE_20_length_197731_cov_17.8952_ID_39-snap-gene-0.202&CDS=1-984
3023	OG0003023	YOL095C	augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_20_length_197731_cov_17.8952_ID_39-processed-gene-0.142&CDS=1-2151
3024	OG0003024	YOL096C	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.99&CDS=1-897
3025	OG0003025	YOL097C	maker-NODE_17_length_317659_cov_18.2064_ID_33-augustus-gene-2.233-mRNA-1_1&gene=maker-NODE_17_length_317659_cov_18.2064_ID_33-augustus-gene-2.233&CDS=1-2703
3026	OG0003026	YOL098C	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.38-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-3.38&CDS=1-3141
3027	OG0003027	YOL102C	augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_12_length_417011_cov_18.1067_ID_23-processed-gene-2.64&CDS=1-639
3028	OG0003028	YOL107W	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.122&CDS=1-1140
3029	OG0003029	YOL108C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-2.93&CDS=1-303
3030	OG0003030	YOL110W	augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.115-mRNA-1_1&gene=augustus_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.115&CDS=1-651
3031	OG0003031	YOL111C	snap_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.28-mRNA-1_1&gene=snap_masked-NODE_8_length_441118_cov_18.4878_ID_15-processed-gene-2.28&CDS=1-606
3032	OG0003032	YOL123W	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-3.100-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-3.100&CDS=1-1326
3033	OG0003033	YOL124C	augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-NODE_9_length_434364_cov_19.1112_ID_17-processed-gene-3.135&CDS=1-1299
3034	OG0003034	YOL125W	snap_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.210-mRNA-1_1&gene=snap_masked-NODE_17_length_317659_cov_18.2064_ID_33-processed-gene-2.210&CDS=1-1143
3035	OG0003035	YOL127W	maker-NODE_3_length_503722_cov_17.4391_ID_5-snap-gene-4.77-mRNA-1_1&gene=maker-NODE_3_length_503722_cov_17.4391_ID_5-snap-gene-4.77&CDS=1-522
3036	OG0003036	YOL129W	maker-NODE_3_length_503722_cov_17.4391_ID_5-augustus-gene-4.3-mRNA-1_1&gene=maker-NODE_3_length_503722_cov_17.4391_ID_5-augustus-gene-4.3&CDS=1-510
3037	OG0003037	YOL132W	maker-NODE_3_length_503722_cov_17.4391_ID_5-augustus-gene-3.194-mRNA-1_1&gene=maker-NODE_3_length_503722_cov_17.4391_ID_5-augustus-gene-3.194&CDS=1-1395
3038	OG0003038	YOL133W	augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.28&CDS=1-333
3039	OG0003039	YOL135C	augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_24_length_126311_cov_18.8845_ID_47-processed-gene-0.64&CDS=1-726
3040	OG0003040	YOL137W	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.161-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-1.161&CDS=1-1464
3041	OG0003041	YOL138C	snap_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-3.23-mRNA-1_1&gene=snap_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-3.23&CDS=1-3030
3042	OG0003042	YOL139C	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.52-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.52&CDS=1-618
3043	OG0003043	YOL140W	augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.47-mRNA-1_1&gene=augustus_masked-NODE_1_length_742767_cov_17.4374_ID_1-processed-gene-4.47&CDS=1-1329
3044	OG0003044	YOL141W	augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-1.60&CDS=1-2943
3045	OG0003045	YOL142W	augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-NODE_16_length_337578_cov_19.1595_ID_31-processed-gene-1.59&CDS=1-699
3046	OG0003046	YOL143C	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.25&CDS=1-1485
3047	OG0003047	YOL144W	snap_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.272-mRNA-1_1&gene=snap_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.272&CDS=1-1419
3048	OG0003048	YOL145C	augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.42-mRNA-1_1&gene=augustus_masked-NODE_5_length_458826_cov_17.8614_ID_9-processed-gene-3.42&CDS=1-3162
3049	OG0003049	YOL146W	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.87-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.87&CDS=1-558
3050	OG0003050	YOL147C	augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-NODE_11_length_419317_cov_17.5396_ID_21-processed-gene-3.118&CDS=1-678
3051	OG0003051	YOL148C	augustus_masked-NODE_28_length_102035_cov_17.8352_ID_55-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_28_length_102035_cov_17.8352_ID_55-processed-gene-0.100&CDS=1-1656
3052	OG0003052	YOL149W	augustus_masked-NODE_28_length_102035_cov_17.8352_ID_55-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_28_length_102035_cov_17.8352_ID_55-processed-gene-0.75&CDS=1-546
3053	OG0003053	YOR001W	augustus_masked-NODE_21_length_155906_cov_19.8008_ID_41-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_21_length_155906_cov_19.8008_ID_41-processed-gene-0.36&CDS=1-2286
3054	OG0003054	YOR002W	augustus_masked-NODE_40_length_36942_cov_16.8883_ID_79-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_40_length_36942_cov_16.8883_ID_79-processed-gene-0.26&CDS=1-1638
