	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035654_Tortispora_ganteri
2574	OG0002574	YOL096C	snap_masked-flattened_line_2-processed-gene-4.59-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.59&CDS=1-693
2575	OG0002575	YOL097C	augustus_masked-flattened_line_52-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.80&CDS=1-1212
2576	OG0002576	YOL098C	maker-flattened_line_0-augustus-gene-6.117-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-6.117&CDS=1-5169
2577	OG0002577	YOL111C	augustus_masked-flattened_line_64-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.46&CDS=1-531
2578	OG0002578	YOL114C	maker-flattened_line_2-augustus-gene-6.1-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-6.1&CDS=1-504
2579	OG0002579	YOL122C	augustus_masked-flattened_line_10-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.68&CDS=1-1677
2580	OG0002580	YOL123W	augustus_masked-flattened_line_16-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.23&CDS=1-1347
2581	OG0002581	YOL124C	augustus_masked-flattened_line_54-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.122&CDS=1-1296
2582	OG0002582	YOL129W	augustus_masked-flattened_line_8-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.105&CDS=1-501
2583	OG0002583	YOL135C	augustus_masked-flattened_line_40-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.19&CDS=1-771
2584	OG0002584	YOL139C	augustus_masked-flattened_line_16-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.27&CDS=1-666
2585	OG0002585	YOL141W	augustus_masked-flattened_line_44-processed-gene-0.177-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.177&CDS=1-1842
2586	OG0002586	YOL143C	augustus_masked-flattened_line_0-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.43&CDS=1-492
2587	OG0002587	YOL145C	augustus_masked-flattened_line_68-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.48&CDS=1-3219
2588	OG0002588	YOL146W	augustus_masked-flattened_line_8-processed-gene-4.233-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.233&CDS=1-570
2589	OG0002589	YOL148C	augustus_masked-flattened_line_24-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.75&CDS=1-2058
2590	OG0002590	YOR001W	augustus_masked-flattened_line_28-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.73&CDS=1-2220
2591	OG0002591	YOR002W	augustus_masked-flattened_line_14-processed-gene-2.164-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.164&CDS=1-1605
2592	OG0002592	YOR004W	augustus_masked-flattened_line_24-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.65&CDS=1-735
2593	OG0002593	YOR005C	augustus_masked-flattened_line_78-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.53&CDS=1-2733
2594	OG0002594	YOR006C	genemark-flattened_line_20-processed-gene-1.1-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.1&CDS=1-813
2595	OG0002595	YOR007C	augustus_masked-flattened_line_6-processed-gene-4.157-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.157&CDS=1-999
2596	OG0002596	YOR008C	augustus_masked-flattened_line_20-processed-gene-1.237-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.237&CDS=1-876
2597	OG0002597	YOR014W	augustus_masked-flattened_line_40-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.18&CDS=1-1842
2598	OG0002598	YOR017W	augustus_masked-flattened_line_34-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.165&CDS=1-1932
2599	OG0002599	YOR020C	augustus_masked-flattened_line_2-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.46&CDS=1-315
2600	OG0002600	YOR021C	maker-flattened_line_2-augustus-gene-5.2-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-5.2&CDS=1-588
2601	OG0002601	YOR022C	augustus_masked-flattened_line_4-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.72&CDS=1-2358
2602	OG0002602	YOR023C	augustus_masked-flattened_line_14-processed-gene-2.142-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.142&CDS=1-840
2603	OG0002603	YOR025W	augustus_masked-flattened_line_28-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.87&CDS=1-1350
2604	OG0002604	YOR027W	augustus_masked-flattened_line_2-processed-gene-4.130-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.130&CDS=1-1707
2605	OG0002605	YOR032C	augustus_masked-flattened_line_56-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.85&CDS=1-2658
2606	OG0002606	YOR037W	augustus_masked-flattened_line_12-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.119&CDS=1-1269
2607	OG0002607	YOR039W	augustus_masked-flattened_line_36-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.61&CDS=1-675
2608	OG0002608	YOR042W	augustus_masked-flattened_line_14-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.114&CDS=1-906
2609	OG0002609	YOR043W	augustus_masked-flattened_line_90-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.30&CDS=1-924
2610	OG0002610	YOR046C	maker-flattened_line_34-augustus-gene-0.4-mRNA-1_1&gene=maker-flattened_line_34-augustus-gene-0.4&CDS=1-1557
2611	OG0002611	YOR048C	augustus_masked-flattened_line_34-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.141&CDS=1-2856
2612	OG0002612	YOR056C	augustus_masked-flattened_line_8-processed-gene-4.191-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.191&CDS=1-1197
2613	OG0002613	YOR057W	augustus_masked-flattened_line_0-processed-gene-2.167-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.167&CDS=1-1197
2614	OG0002614	YOR058C	augustus_masked-flattened_line_78-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.37&CDS=1-2043
2615	OG0002615	YOR063W	augustus_masked-flattened_line_4-processed-gene-5.108-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-5.108&CDS=1-1158
2616	OG0002616	YOR065W	maker-flattened_line_6-augustus-gene-1.56-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-1.56&CDS=1-918
2617	OG0002617	YOR067C	augustus_masked-flattened_line_38-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.11&CDS=1-3060
2618	OG0002618	YOR069W	augustus_masked-flattened_line_66-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.28&CDS=1-1551
2619	OG0002619	YOR070C	augustus_masked-flattened_line_16-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.22&CDS=1-1494
2620	OG0002620	YOR074C	augustus_masked-flattened_line_38-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.68&CDS=1-891
2621	OG0002621	YOR075W	augustus_masked-flattened_line_16-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.118&CDS=1-891
2622	OG0002622	YOR077W	maker-flattened_line_26-augustus-gene-1.140-mRNA-1_1&gene=maker-flattened_line_26-augustus-gene-1.140&CDS=1-1455
2623	OG0002623	YOR079C	augustus_masked-flattened_line_10-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.63&CDS=1-912
2624	OG0002624	YOR084W	augustus_masked-flattened_line_44-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.170&CDS=1-1242
2625	OG0002625	YOR085W	augustus_masked-flattened_line_54-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.133&CDS=1-936
2626	OG0002626	YOR089C	augustus_masked-flattened_line_12-processed-gene-2.201-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.201&CDS=1-609
2627	OG0002627	YOR090C	augustus_masked-flattened_line_46-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.54&CDS=1-1620
2628	OG0002628	YOR091W	augustus_masked-flattened_line_18-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.93&CDS=1-951
2629	OG0002629	YOR093C	augustus_masked-flattened_line_16-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.24&CDS=1-4194
2630	OG0002630	YOR095C	augustus_masked-flattened_line_64-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.62&CDS=1-717
2631	OG0002631	YOR100C	augustus_masked-flattened_line_2-processed-gene-5.118-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.118&CDS=1-984
2632	OG0002632	YOR101W	augustus_masked-flattened_line_32-processed-gene-0.206-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.206&CDS=1-675
2633	OG0002633	YOR103C	augustus_masked-flattened_line_22-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.64&CDS=1-414
2634	OG0002634	YOR111W	augustus_masked-flattened_line_2-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.90&CDS=1-798
2635	OG0002635	YOR113W	augustus_masked-flattened_line_2-processed-gene-6.193-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.193&CDS=1-1419
2636	OG0002636	YOR115C	augustus_masked-flattened_line_40-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.30&CDS=1-510
2637	OG0002637	YOR116C	augustus_masked-flattened_line_12-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.108&CDS=1-4233
2638	OG0002638	YOR117W	augustus_masked-flattened_line_34-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.156&CDS=1-1290
2639	OG0002639	YOR118W	augustus_masked-flattened_line_14-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.91&CDS=1-1773
2640	OG0002640	YOR119C	augustus_masked-flattened_line_8-processed-gene-4.218-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.218&CDS=1-1413
2641	OG0002641	YOR123C	augustus_masked-flattened_line_14-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.13&CDS=1-1293
2642	OG0002642	YOR124C	augustus_masked-flattened_line_2-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.16&CDS=1-3360
2643	OG0002643	YOR125C	augustus_masked-flattened_line_22-processed-gene-1.197-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.197&CDS=1-507
2644	OG0002644	YOR128C	augustus_masked-flattened_line_32-processed-gene-0.280-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.280&CDS=1-1710
2645	OG0002645	YOR130C	augustus_masked-flattened_line_38-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.45&CDS=1-882
2646	OG0002646	YOR131C	augustus_masked-flattened_line_12-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.107&CDS=1-576
2647	OG0002647	YOR132W	genemark-flattened_line_12-processed-gene-1.1-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.1&CDS=1-1455
2648	OG0002648	YOR134W	augustus_masked-flattened_line_4-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.119&CDS=1-1155
2649	OG0002649	YOR136W	maker-flattened_line_34-augustus-gene-0.5-mRNA-1_1&gene=maker-flattened_line_34-augustus-gene-0.5&CDS=1-1116
2650	OG0002650	YOR138C	augustus_masked-flattened_line_74-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.31&CDS=1-2025
2651	OG0002651	YOR141C	snap_masked-flattened_line_22-processed-gene-1.112-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.112&CDS=1-2313
2652	OG0002652	YOR142W	augustus_masked-flattened_line_0-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.36&CDS=1-2010
2653	OG0002653	YOR143C	snap_masked-flattened_line_8-processed-gene-1.55-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.55&CDS=1-663
2654	OG0002654	YOR145C	augustus_masked-flattened_line_0-processed-gene-6.321-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.321&CDS=1-753
2655	OG0002655	YOR149C	augustus_masked-flattened_line_64-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.43&CDS=1-1425
2656	OG0002656	YOR150W	augustus_masked-flattened_line_22-processed-gene-1.224-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.224&CDS=1-444
2657	OG0002657	YOR151C	augustus_masked-flattened_line_12-processed-gene-2.241-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.241&CDS=1-4548
2658	OG0002658	YOR153W	augustus_masked-flattened_line_2-processed-gene-5.156-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.156&CDS=1-4488
2659	OG0002659	YOR154W	maker-flattened_line_10-snap-gene-2.339-mRNA-1_1&gene=maker-flattened_line_10-snap-gene-2.339&CDS=1-1632
2660	OG0002660	YOR157C	augustus_masked-flattened_line_14-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.110&CDS=1-801
2661	OG0002661	YOR158W	augustus_masked-flattened_line_18-processed-gene-2.87-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.87&CDS=1-1011
2662	OG0002662	YOR160W	augustus_masked-flattened_line_60-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.99&CDS=1-2877
2663	OG0002663	YOR164C	augustus_masked-flattened_line_26-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.55&CDS=1-936
2664	OG0002664	YOR165W	augustus_masked-flattened_line_4-processed-gene-3.71-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.71&CDS=1-2457
2665	OG0002665	YOR166C	augustus_masked-flattened_line_36-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.83&CDS=1-1326
2666	OG0002666	YOR168W	augustus_masked-flattened_line_8-processed-gene-3.16-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.16&CDS=1-2085
2667	OG0002667	YOR174W	augustus_masked-flattened_line_2-processed-gene-5.121-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.121&CDS=1-723
2668	OG0002668	YOR176W	augustus_masked-flattened_line_8-processed-gene-4.211-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.211&CDS=1-1125
2669	OG0002669	YOR181W	augustus_masked-flattened_line_0-processed-gene-6.326-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.326&CDS=1-1992
2670	OG0002670	YOR184W	maker-flattened_line_8-augustus-gene-4.90-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-4.90&CDS=1-2472
2671	OG0002671	YOR187W	augustus_masked-flattened_line_62-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.80&CDS=1-1287
2672	OG0002672	YOR196C	augustus_masked-flattened_line_20-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.77&CDS=1-5295
2673	OG0002673	YOR197W	genemark-flattened_line_0-processed-gene-0.115-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.115&CDS=1-1077
2674	OG0002674	YOR198C	augustus_masked-flattened_line_0-processed-gene-6.294-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.294&CDS=1-1242
2675	OG0002675	YOR202W	augustus_masked-flattened_line_0-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.20&CDS=1-636
2676	OG0002676	YOR204W	augustus_masked-flattened_line_2-processed-gene-4.159-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.159&CDS=1-1992
2677	OG0002677	YOR206W	augustus_masked-flattened_line_10-processed-gene-2.181-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.181&CDS=1-2028
2678	OG0002678	YOR207C	augustus_masked-flattened_line_0-processed-gene-6.309-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.309&CDS=1-3492
2679	OG0002679	YOR209C	augustus_masked-flattened_line_16-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.46&CDS=1-1272
2680	OG0002680	YOR210W	snap_masked-flattened_line_10-processed-gene-2.287-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.287&CDS=1-216
2681	OG0002681	YOR211C	augustus_masked-flattened_line_18-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.61&CDS=1-2622
2682	OG0002682	YOR212W	augustus_masked-flattened_line_8-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.22&CDS=1-1080
2683	OG0002683	YOR216C	augustus_masked-flattened_line_16-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.94&CDS=1-1908
2684	OG0002684	YOR217W	augustus_masked-flattened_line_2-processed-gene-2.79-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.79&CDS=1-2502
2685	OG0002685	YOR232W	augustus_masked-flattened_line_2-processed-gene-2.80-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.80&CDS=1-732
2686	OG0002686	YOR233W	augustus_masked-flattened_line_12-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.37&CDS=1-2358
2687	OG0002687	YOR236W	augustus_masked-flattened_line_44-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.141&CDS=1-555
2688	OG0002688	YOR238W	augustus_masked-flattened_line_16-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.35&CDS=1-1056
2689	OG0002689	YOR239W	augustus_masked-flattened_line_82-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.27&CDS=1-900
2690	OG0002690	YOR241W	snap_masked-flattened_line_26-processed-gene-1.137-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.137&CDS=1-1422
2691	OG0002691	YOR243C	augustus_masked-flattened_line_0-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.13&CDS=1-1842
2692	OG0002692	YOR244W	augustus_masked-flattened_line_12-processed-gene-2.216-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.216&CDS=1-1404
2693	OG0002693	YOR245C	augustus_masked-flattened_line_46-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.0&CDS=1-1107
2694	OG0002694	YOR246C	augustus_masked-flattened_line_12-processed-gene-2.262-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.262&CDS=1-4389
2695	OG0002695	YOR249C	augustus_masked-flattened_line_68-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.35&CDS=1-2166
2696	OG0002696	YOR250C	augustus_masked-flattened_line_4-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.52&CDS=1-1368
2697	OG0002697	YOR251C	snap_masked-flattened_line_54-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.80&CDS=1-900
2698	OG0002698	YOR253W	augustus_masked-flattened_line_8-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.92&CDS=1-471
2699	OG0002699	YOR254C	augustus_masked-flattened_line_10-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.86&CDS=1-2094
2700	OG0002700	YOR256C, YPL176C	
2701	OG0002701	YOR257W	augustus_masked-flattened_line_10-processed-gene-2.194-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.194&CDS=1-543
2702	OG0002702	YOR258W	augustus_masked-flattened_line_0-processed-gene-5.90-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.90&CDS=1-681
2703	OG0002703	YOR260W	augustus_masked-flattened_line_24-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.72&CDS=1-1506
2704	OG0002704	YOR261C	augustus_masked-flattened_line_0-processed-gene-4.40-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.40&CDS=1-1008
