	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035667_Kurtzmaniella_cleridarum
2694	OG0002694	YMR165C	snap_masked-flattened_line_6-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.88&CDS=1-2640
2695	OG0002695	YMR166C	augustus_masked-flattened_line_198-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_198-processed-gene-0.8&CDS=1-1695
2696	OG0002696	YMR167W	augustus_masked-flattened_line_198-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_198-processed-gene-0.12&CDS=1-1995
2697	OG0002697	YMR176W	snap_masked-flattened_line_390-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_390-processed-gene-0.9&CDS=1-5214
2698	OG0002698	YMR178W	augustus_masked-flattened_line_18-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.191&CDS=1-831
2699	OG0002699	YMR185W	snap_masked-flattened_line_128-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_128-processed-gene-0.25&CDS=1-2961
2700	OG0002700	YMR186W	snap_masked-flattened_line_128-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_128-processed-gene-0.10&CDS=1-2103
2701	OG0002701	YMR188C	snap_masked-flattened_line_144-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_144-processed-gene-0.5&CDS=1-753
2702	OG0002702	YMR189W	maker-flattened_line_404-augustus-gene-0.18-mRNA-1_1&gene=maker-flattened_line_404-augustus-gene-0.18&CDS=1-4389
2703	OG0002703	YMR190C	snap_masked-flattened_line_44-processed-gene-0.126-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.126&CDS=1-4053
2704	OG0002704	YMR193W	snap_masked-flattened_line_282-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_282-processed-gene-0.0&CDS=1-744
2705	OG0002705	YMR194C-B	snap_masked-flattened_line_282-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_282-processed-gene-0.9&CDS=1-258
2706	OG0002706	YMR196W	snap_masked-flattened_line_150-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_150-processed-gene-0.48&CDS=1-3111
2707	OG0002707	YMR200W	snap_masked-flattened_line_30-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.45&CDS=1-705
2708	OG0002708	YMR201C	snap_masked-flattened_line_128-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_128-processed-gene-0.9&CDS=1-1176
2709	OG0002709	YMR202W	snap_masked-flattened_line_30-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.48&CDS=1-651
2710	OG0002710	YMR203W	snap_masked-flattened_line_128-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_128-processed-gene-0.28&CDS=1-1161
2711	OG0002711	YMR208W	snap_masked-flattened_line_18-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.39&CDS=1-1278
2712	OG0002712	YMR209C	augustus_masked-flattened_line_18-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.159&CDS=1-1407
2713	OG0002713	YMR210W	snap_masked-flattened_line_208-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_208-processed-gene-0.3&CDS=1-1341
2714	OG0002714	YMR211W	augustus_masked-flattened_line_108-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.57&CDS=1-1575
2715	OG0002715	YMR212C	snap_masked-flattened_line_234-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_234-processed-gene-0.21&CDS=1-2757
2716	OG0002716	YMR213W	snap_masked-flattened_line_234-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_234-processed-gene-0.27&CDS=1-1908
2717	OG0002717	YMR214W	snap_masked-flattened_line_108-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_108-processed-gene-0.30&CDS=1-1089
2718	OG0002718	YMR216C	snap_masked-flattened_line_108-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_108-processed-gene-0.47&CDS=1-2013
2719	OG0002719	YMR217W	snap_masked-flattened_line_18-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.0&CDS=1-1578
2720	OG0002720	YMR218C	augustus_masked-flattened_line_242-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_242-processed-gene-0.41&CDS=1-3948
2721	OG0002721	YMR220W	snap_masked-flattened_line_12-processed-gene-0.134-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.134&CDS=1-1302
2722	OG0002722	YMR223W	snap_masked-flattened_line_76-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.49&CDS=1-1566
2723	OG0002723	YMR224C	augustus_masked-flattened_line_68-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.110&CDS=1-2007
2724	OG0002724	YMR225C	snap_masked-flattened_line_12-processed-gene-0.149-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.149&CDS=1-288
2725	OG0002725	YMR227C	augustus_masked-flattened_line_28-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.171&CDS=1-1641
2726	OG0002726	YMR228W	snap_masked-flattened_line_0-processed-gene-1.133-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.133&CDS=1-1095
2727	OG0002727	YMR229C	snap_masked-flattened_line_0-processed-gene-0.57-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-0.57&CDS=1-5073
2728	OG0002728	YMR231W	snap_masked-flattened_line_174-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_174-processed-gene-0.28&CDS=1-2964
2729	OG0002729	YMR235C	snap_masked-flattened_line_290-processed-gene-0.1-mRNA-1_1&gene=snap_masked-flattened_line_290-processed-gene-0.1&CDS=1-1227
2730	OG0002730	YMR239C	snap_masked-flattened_line_418-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_418-processed-gene-0.19&CDS=1-1914
2731	OG0002731	YMR240C	snap_masked-flattened_line_90-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_90-processed-gene-0.69&CDS=1-1398
2732	OG0002732	YMR241W	snap_masked-flattened_line_232-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_232-processed-gene-0.21&CDS=1-909
2733	OG0002733	YMR243C	augustus_masked-flattened_line_0-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.11&CDS=1-1278
2734	OG0002734	YMR244C-A	snap_masked-flattened_line_90-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_90-processed-gene-0.65&CDS=1-318
2735	OG0002735	YMR247C	snap_masked-flattened_line_24-processed-gene-0.145-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.145&CDS=1-4359
2736	OG0002736	YMR250W	snap_masked-flattened_line_496-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_496-processed-gene-0.6&CDS=1-1689
2737	OG0002737	YMR256C	snap_masked-flattened_line_342-processed-gene-0.8-mRNA-1_1&gene=snap_masked-flattened_line_342-processed-gene-0.8&CDS=1-183
2738	OG0002738	YMR258C	snap_masked-flattened_line_342-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_342-processed-gene-0.9&CDS=1-1809
2739	OG0002739	YMR259C	snap_masked-flattened_line_194-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_194-processed-gene-0.21&CDS=1-4332
2740	OG0002740	YMR260C	snap_masked-flattened_line_396-processed-gene-0.12-mRNA-1_1&gene=snap_masked-flattened_line_396-processed-gene-0.12&CDS=1-459
2741	OG0002741	YMR262W	augustus_masked-flattened_line_396-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_396-processed-gene-0.4&CDS=1-1029
2742	OG0002742	YMR263W	snap_masked-flattened_line_112-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_112-processed-gene-0.35&CDS=1-444
2743	OG0002743	YMR264W	augustus_masked-flattened_line_112-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.65&CDS=1-552
2744	OG0002744	YMR268C	augustus_masked-flattened_line_114-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.13&CDS=1-2742
2745	OG0002745	YMR269W	snap_masked-flattened_line_114-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.58&CDS=1-744
2746	OG0002746	YMR272C	snap_masked-flattened_line_114-processed-gene-0.61-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.61&CDS=1-1122
2747	OG0002747	YMR274C	snap_masked-flattened_line_114-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.63&CDS=1-714
2748	OG0002748	YMR276W	snap_masked-flattened_line_56-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.80&CDS=1-1083
2749	OG0002749	YMR277W	snap_masked-flattened_line_56-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.78&CDS=1-2472
2750	OG0002750	YMR278W	snap_masked-flattened_line_56-processed-gene-0.75-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.75&CDS=1-1854
2751	OG0002751	YMR281W	snap_masked-flattened_line_240-processed-gene-0.20-mRNA-1_1&gene=snap_masked-flattened_line_240-processed-gene-0.20&CDS=1-831
2752	OG0002752	YMR283C	augustus_masked-flattened_line_240-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-flattened_line_240-processed-gene-0.33&CDS=1-1407
2753	OG0002753	YMR284W	augustus_masked-flattened_line_92-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.4&CDS=1-2352
2754	OG0002754	YMR285C	snap_masked-flattened_line_74-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.83&CDS=1-1443
2755	OG0002755	YMR286W	snap_masked-flattened_line_224-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_224-processed-gene-0.2&CDS=1-273
2756	OG0002756	YMR287C	augustus_masked-flattened_line_334-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_334-processed-gene-0.4&CDS=1-3318
2757	OG0002757	YMR288W	snap_masked-flattened_line_162-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_162-processed-gene-0.27&CDS=1-3183
2758	OG0002758	YMR289W	augustus_masked-flattened_line_28-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.165&CDS=1-822
2759	OG0002759	YMR290C	snap_masked-flattened_line_130-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_130-processed-gene-0.56&CDS=1-1674
2760	OG0002760	YMR292W	augustus_masked-flattened_line_354-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_354-processed-gene-0.20&CDS=1-417
2761	OG0002761	YMR293C	snap_masked-flattened_line_130-processed-gene-0.42-mRNA-1_1&gene=snap_masked-flattened_line_130-processed-gene-0.42&CDS=1-1344
2762	OG0002762	YMR294W	augustus_masked-flattened_line_354-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_354-processed-gene-0.22&CDS=1-1119
2763	OG0002763	YMR295C	snap_masked-flattened_line_104-processed-gene-0.46-mRNA-1_1&gene=snap_masked-flattened_line_104-processed-gene-0.46&CDS=1-567
2764	OG0002764	YMR296C	snap_masked-flattened_line_154-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_154-processed-gene-0.45&CDS=1-1662
2765	OG0002765	YMR300C	snap_masked-flattened_line_148-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_148-processed-gene-0.28&CDS=1-1578
2766	OG0002766	YMR301C	snap_masked-flattened_line_20-processed-gene-0.130-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.130&CDS=1-2073
2767	OG0002767	YMR302C	snap_masked-flattened_line_360-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_360-processed-gene-0.6&CDS=1-2661
2768	OG0002768	YMR304W	snap_masked-flattened_line_102-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.17&CDS=1-3762
2769	OG0002769	YMR305C	snap_masked-flattened_line_102-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.0&CDS=1-993
2770	OG0002770	YMR308C	snap_masked-flattened_line_24-processed-gene-0.139-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.139&CDS=1-3282
2771	OG0002771	YMR309C	snap_masked-flattened_line_0-processed-gene-1.109-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.109&CDS=1-2490
2772	OG0002772	YMR310C	snap_masked-flattened_line_12-processed-gene-0.125-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.125&CDS=1-1164
2773	OG0002773	YMR311C	snap_masked-flattened_line_12-processed-gene-0.181-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.181&CDS=1-630
2774	OG0002774	YMR313C	augustus_masked-flattened_line_198-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_198-processed-gene-0.14&CDS=1-1638
2775	OG0002775	YMR314W	augustus_masked-flattened_line_414-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_414-processed-gene-0.8&CDS=1-870
2776	OG0002776	YMR315W	snap_masked-flattened_line_74-processed-gene-0.84-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.84&CDS=1-1041
2777	OG0002777	YNL001W	maker-flattened_line_86-snap-gene-0.2-mRNA-1_1&gene=maker-flattened_line_86-snap-gene-0.2&CDS=1-2304
2778	OG0002778	YNL002C	snap_masked-flattened_line_26-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.85&CDS=1-804
2779	OG0002779	YNL003C	snap_masked-flattened_line_26-processed-gene-0.86-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.86&CDS=1-1842
2780	OG0002780	YNL005C	snap_masked-flattened_line_26-processed-gene-0.118-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.118&CDS=1-1110
2781	OG0002781	YNL006W	snap_masked-flattened_line_26-processed-gene-0.84-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.84&CDS=1-996
2782	OG0002782	YNL007C	snap_masked-flattened_line_26-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.83&CDS=1-1008
2783	OG0002783	YNL010W	snap_masked-flattened_line_182-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_182-processed-gene-0.33&CDS=1-747
2784	OG0002784	YNL011C	snap_masked-flattened_line_68-processed-gene-0.87-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.87&CDS=1-1395
2785	OG0002785	YNL014W	augustus_masked-flattened_line_52-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.146&CDS=1-4962
2786	OG0002786	YNL015W	genemark-flattened_line_228-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_228-processed-gene-0.39&CDS=1-212
2787	OG0002787	YNL016W	maker-flattened_line_54-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_54-snap-gene-0.0&CDS=1-1263
2788	OG0002788	YNL021W	snap_masked-flattened_line_122-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_122-processed-gene-0.83&CDS=1-2286
2789	OG0002789	YNL022C	augustus_masked-flattened_line_122-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.27&CDS=1-1413
2790	OG0002790	YNL023C	augustus_masked-flattened_line_122-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.12&CDS=1-2904
2791	OG0002791	YNL025C	augustus_masked-flattened_line_406-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_406-processed-gene-0.19&CDS=1-921
2792	OG0002792	YNL026W	snap_masked-flattened_line_406-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_406-processed-gene-0.6&CDS=1-1452
2793	OG0002793	YNL032W	snap_masked-flattened_line_462-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_462-processed-gene-0.5&CDS=1-816
2794	OG0002794	YNL035C	snap_masked-flattened_line_122-processed-gene-0.84-mRNA-1_1&gene=snap_masked-flattened_line_122-processed-gene-0.84&CDS=1-1260
2795	OG0002795	YNL036W	snap_masked-flattened_line_8-processed-gene-0.93-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.93&CDS=1-783
2796	OG0002796	YNL037C	maker-flattened_line_24-augustus-gene-0.7-mRNA-1_1&gene=maker-flattened_line_24-augustus-gene-0.7&CDS=1-1083
2797	OG0002797	YNL038W	snap_masked-flattened_line_118-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_118-processed-gene-0.80&CDS=1-645
2798	OG0002798	YNL039W	snap_masked-flattened_line_118-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_118-processed-gene-0.81&CDS=1-2016
2799	OG0002799	YNL040W	snap_masked-flattened_line_116-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_116-processed-gene-0.79&CDS=1-1308
2800	OG0002800	YNL041C	snap_masked-flattened_line_146-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_146-processed-gene-0.10&CDS=1-2172
2801	OG0002801	YNL042W	augustus_masked-flattened_line_146-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_146-processed-gene-0.56&CDS=1-1704
2802	OG0002802	YNL044W	snap_masked-flattened_line_72-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.45&CDS=1-525
2803	OG0002803	YNL045W	snap_masked-flattened_line_72-processed-gene-0.44-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.44&CDS=1-1872
2804	OG0002804	YNL048W	snap_masked-flattened_line_18-processed-gene-0.55-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.55&CDS=1-1764
2805	OG0002805	YNL050C	maker-flattened_line_310-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_310-snap-gene-0.0&CDS=1-801
2806	OG0002806	YNL051W	snap_masked-flattened_line_310-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_310-processed-gene-0.9&CDS=1-1137
2807	OG0002807	YNL054W	snap_masked-flattened_line_62-processed-gene-0.42-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.42&CDS=1-2799
2808	OG0002808	YNL055C	snap_masked-flattened_line_8-processed-gene-0.90-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.90&CDS=1-846
2809	OG0002809	YNL059C	snap_masked-flattened_line_340-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_340-processed-gene-0.9&CDS=1-2283
2810	OG0002810	YNL061W	snap_masked-flattened_line_340-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_340-processed-gene-0.13&CDS=1-1821
2811	OG0002811	YNL062C	snap_masked-flattened_line_340-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_340-processed-gene-0.10&CDS=1-1350
2812	OG0002812	YNL063W	snap_masked-flattened_line_340-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_340-processed-gene-0.14&CDS=1-855
2813	OG0002813	YNL070W	snap_masked-flattened_line_42-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.60&CDS=1-177
2814	OG0002814	YNL071W	snap_masked-flattened_line_42-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.63&CDS=1-1386
2815	OG0002815	YNL072W	genemark-flattened_line_42-processed-gene-0.115-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.115&CDS=1-939
2816	OG0002816	YNL075W	snap_masked-flattened_line_218-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_218-processed-gene-0.23&CDS=1-852
2817	OG0002817	YNL080C	snap_masked-flattened_line_488-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_488-processed-gene-0.4&CDS=1-885
2818	OG0002818	YNL081C	snap_masked-flattened_line_488-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_488-processed-gene-0.3&CDS=1-372
2819	OG0002819	YNL082W	snap_masked-flattened_line_106-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_106-processed-gene-0.85&CDS=1-3003
2820	OG0002820	YNL083W	snap_masked-flattened_line_106-processed-gene-0.86-mRNA-1_1&gene=snap_masked-flattened_line_106-processed-gene-0.86&CDS=1-1602
2821	OG0002821	YNL084C	snap_masked-flattened_line_114-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.70&CDS=1-1179
2822	OG0002822	YNL085W	augustus_masked-flattened_line_12-processed-gene-0.265-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.265&CDS=1-2388
2823	OG0002823	YNL088W	snap_masked-flattened_line_336-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_336-processed-gene-0.14&CDS=1-4230
2824	OG0002824	YNL090W	snap_masked-flattened_line_172-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_172-processed-gene-0.69&CDS=1-582
2825	OG0002825	YNL091W	snap_masked-flattened_line_172-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_172-processed-gene-0.70&CDS=1-3471
2826	OG0002826	YNL092W	snap_masked-flattened_line_106-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_106-processed-gene-0.66&CDS=1-1176
2827	OG0002827	YNL094W	snap_masked-flattened_line_136-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_136-processed-gene-0.47&CDS=1-1851
2828	OG0002828	YNL097C	snap_masked-flattened_line_142-processed-gene-0.24-mRNA-1_1&gene=snap_masked-flattened_line_142-processed-gene-0.24&CDS=1-1113
2829	OG0002829	YNL099C	snap_masked-flattened_line_142-processed-gene-0.22-mRNA-1_1&gene=snap_masked-flattened_line_142-processed-gene-0.22&CDS=1-576
