	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035011_Candida_pyralidae
2834	OG0002834	YNL244C	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.43&CDS=1-327
2835	OG0002835	YNL245C	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.44&CDS=1-741
2836	OG0002836	YNL246W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.142&CDS=1-822
2837	OG0002837	YNL247W	augustus_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-2.70&CDS=1-2322
2838	OG0002838	YNL248C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-7.110-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-7.110&CDS=1-1242
2839	OG0002839	YNL249C	snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-1.2&CDS=1-1722
2840	OG0002840	YNL250W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.71-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-5.71&CDS=1-3876
2841	OG0002841	YNL251C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.150-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.150&CDS=1-1908
2842	OG0002842	YNL252C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.129-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.129&CDS=1-825
2843	OG0002843	YNL256W	maker-NODE_2_length_1424870_cov_63.5951_ID_3-snap-gene-12.102-mRNA-1_1&gene=maker-NODE_2_length_1424870_cov_63.5951_ID_3-snap-gene-12.102&CDS=1-3384
2844	OG0002844	YNL258C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.117-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.117&CDS=1-2097
2845	OG0002845	YNL259C	augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.85&CDS=1-699
2846	OG0002846	YNL261W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.133&CDS=1-1470
2847	OG0002847	YNL262W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.134-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.134&CDS=1-6708
2848	OG0002848	YNL263C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.135-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-1.135&CDS=1-930
2849	OG0002849	YNL267W	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.89&CDS=1-2916
2850	OG0002850	YNL272C	snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-1.116-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-1.116&CDS=1-1944
2851	OG0002851	YNL273W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.115-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.115&CDS=1-3699
2852	OG0002852	YNL274C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-10.110-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-10.110&CDS=1-999
2853	OG0002853	YNL275W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.120-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.120&CDS=1-1695
2854	OG0002854	YNL277W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-4.109-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-4.109&CDS=1-1407
2855	OG0002855	YNL279W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.83-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.83&CDS=1-2022
2856	OG0002856	YNL280C	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-5.44-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-5.44&CDS=1-1329
2857	OG0002857	YNL281W	maker-NODE_3_length_1252809_cov_66.5931_ID_5-snap-gene-8.87-mRNA-1_1&gene=maker-NODE_3_length_1252809_cov_66.5931_ID_5-snap-gene-8.87&CDS=1-438
2858	OG0002858	YNL284C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-7.88-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-7.88&CDS=1-849
2859	OG0002859	YNL286W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.130-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.130&CDS=1-1044
2860	OG0002860	YNL287W	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.196-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-5.196&CDS=1-2808
2861	OG0002861	YNL288W	snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.22&CDS=1-942
2862	OG0002862	YNL289W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.99-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.99&CDS=1-828
2863	OG0002863	YNL290W	augustus_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-0.25&CDS=1-2556
2864	OG0002864	YNL292W	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-13.62-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-13.62&CDS=1-2946
2865	OG0002865	YNL293W	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.77-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.77&CDS=1-1809
2866	OG0002866	YNL294C	genemark-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.50-mRNA-1_1&gene=genemark-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.50&CDS=1-1500
2867	OG0002867	YNL297C	snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-2.31-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-2.31&CDS=1-4872
2868	OG0002868	YNL305C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-2.36-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-2.36&CDS=1-795
2869	OG0002869	YNL307C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-8.77-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-8.77&CDS=1-1143
2870	OG0002870	YNL308C	snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_17_length_171387_cov_90.0691_ID_33-processed-gene-0.27&CDS=1-1683
2871	OG0002871	YNL312W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.125-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.125&CDS=1-729
2872	OG0002872	YNL313C	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.116-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-6.116&CDS=1-2805
2873	OG0002873	YNL315C	augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.56-mRNA-1_1&gene=augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.56&CDS=1-1350
2874	OG0002874	YNL316C	maker-NODE_7_length_693506_cov_61.0469_ID_13-snap-gene-5.280-mRNA-1_1&gene=maker-NODE_7_length_693506_cov_61.0469_ID_13-snap-gene-5.280&CDS=1-1011
2875	OG0002875	YNL317W	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.291-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.291&CDS=1-1518
2876	OG0002876	YNL320W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.63&CDS=1-855
2877	OG0002877	YNL321W	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.128&CDS=1-4386
2878	OG0002878	YNL325C	genemark-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-7.102-mRNA-1_1&gene=genemark-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-7.102&CDS=1-3030
2879	OG0002879	YNL326C	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-2.83-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-2.83&CDS=1-1098
2880	OG0002880	YNL328C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-4.85-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-4.85&CDS=1-459
2881	OG0002881	YNL329C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-4.62-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-4.62&CDS=1-3642
2882	OG0002882	YNR003C	augustus_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_15_length_199203_cov_79.2706_ID_29-processed-gene-0.65&CDS=1-966
2883	OG0002883	YNR006W	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.49-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.49&CDS=1-2229
2884	OG0002884	YNR007C	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.66-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.66&CDS=1-828
2885	OG0002885	YNR008W	snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.65-mRNA-1_1&gene=snap_masked-NODE_7_length_693506_cov_61.0469_ID_13-processed-gene-2.65&CDS=1-1962
2886	OG0002886	YNR012W	genemark-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-5.135-mRNA-1_1&gene=genemark-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-5.135&CDS=1-1518
2887	OG0002887	YNR015W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-5.54-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-5.54&CDS=1-1305
2888	OG0002888	YNR016C	snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.185-mRNA-1_1&gene=snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.185&CDS=1-6672
2889	OG0002889	YNR017W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-5.73-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-5.73&CDS=1-624
2890	OG0002890	YNR020C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.144-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.144&CDS=1-696
2891	OG0002891	YNR021W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.120-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.120&CDS=1-1122
2892	OG0002892	YNR023W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.124-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-4.124&CDS=1-1395
2893	OG0002893	YNR027W	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-9.3-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-9.3&CDS=1-900
2894	OG0002894	YNR029C	augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-9.53-mRNA-1_1&gene=augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-9.53&CDS=1-1425
2895	OG0002895	YNR030W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-9.105-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-9.105&CDS=1-1920
2896	OG0002896	YNR032C-A	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-11.102-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-11.102&CDS=1-219
2897	OG0002897	YNR032W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-11.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-11.84&CDS=1-1080
2898	OG0002898	YNR033W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-11.106-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-11.106&CDS=1-2274
2899	OG0002899	YNR035C	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.238-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.238&CDS=1-1011
2900	OG0002900	YNR036C	snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.272-mRNA-1_1&gene=snap_masked-NODE_14_length_293181_cov_65.7956_ID_27-processed-gene-1.272&CDS=1-525
2901	OG0002901	YNR037C	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-5.22-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-5.22&CDS=1-270
2902	OG0002902	YNR038W	augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-5.82-mRNA-1_1&gene=augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-5.82&CDS=1-1893
2903	OG0002903	YNR039C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-11.82-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-11.82&CDS=1-1929
2904	OG0002904	YNR041C	augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-0.105&CDS=1-1173
2905	OG0002905	YNR043W	augustus_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.151-mRNA-1_1&gene=augustus_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.151&CDS=1-1155
2906	OG0002906	YNR046W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-13.28-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-13.28&CDS=1-387
2907	OG0002907	YNR050C	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-3.73-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-3.73&CDS=1-1335
2908	OG0002908	YNR051C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.91-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.91&CDS=1-1260
2909	OG0002909	YNR052C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.93-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.93&CDS=1-1449
2910	OG0002910	YNR053C	maker-NODE_1_length_1482744_cov_56.9864_ID_1-snap-gene-3.138-mRNA-1_1&gene=maker-NODE_1_length_1482744_cov_56.9864_ID_1-snap-gene-3.138&CDS=1-1641
2911	OG0002911	YNR054C	augustus_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_12_length_432505_cov_65.7019_ID_23-processed-gene-0.60&CDS=1-1233
2912	OG0002912	YOL001W	augustus_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.60-mRNA-1_1&gene=augustus_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.60&CDS=1-1395
2913	OG0002913	YOL004W	maker-NODE_1_length_1482744_cov_56.9864_ID_1-snap-gene-6.60-mRNA-1_1&gene=maker-NODE_1_length_1482744_cov_56.9864_ID_1-snap-gene-6.60&CDS=1-4380
2914	OG0002914	YOL005C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-6.77-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-6.77&CDS=1-366
2915	OG0002915	YOL006C	snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-10.19-mRNA-1_1&gene=snap_masked-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-10.19&CDS=1-2376
2916	OG0002916	YOL008W	augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-3.25&CDS=1-501
2917	OG0002917	YOL009C	augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.83-mRNA-1_1&gene=augustus_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-3.83&CDS=1-1233
2918	OG0002918	YOL010W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-5.78-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-5.78&CDS=1-1110
2919	OG0002919	YOL012C	augustus_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-3.16-mRNA-1_1&gene=augustus_masked-NODE_10_length_543506_cov_60.6878_ID_19-processed-gene-3.16&CDS=1-396
2920	OG0002920	YOL013C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-2.55-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-2.55&CDS=1-1581
2921	OG0002921	YOL016C	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-5.68-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-5.68&CDS=1-1245
2922	OG0002922	YOL021C	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-7.68-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-7.68&CDS=1-2949
2923	OG0002923	YOL022C	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-6.64-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-6.64&CDS=1-1317
2924	OG0002924	YOL023W	snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-6.63-mRNA-1_1&gene=snap_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-6.63&CDS=1-2346
2925	OG0002925	YOL026C	snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-2.43-mRNA-1_1&gene=snap_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-2.43&CDS=1-378
2926	OG0002926	YOL027C	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.67-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-4.67&CDS=1-1443
2927	OG0002927	YOL030W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-3.85-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-3.85&CDS=1-1383
2928	OG0002928	YOL032W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-3.81-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-3.81&CDS=1-618
2929	OG0002929	YOL033W	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-1.134-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-1.134&CDS=1-1593
2930	OG0002930	YOL034W	augustus_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-1.102&CDS=1-3312
2931	OG0002931	YOL038W	augustus_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-2.150-mRNA-1_1&gene=augustus_masked-NODE_13_length_384245_cov_775.504_ID_25-processed-gene-2.150&CDS=1-750
2932	OG0002932	YOL039W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-3.58-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-3.58&CDS=1-321
2933	OG0002933	YOL040C	maker-NODE_4_length_1181949_cov_64.6666_ID_7-snap-gene-7.42-mRNA-1_1&gene=maker-NODE_4_length_1181949_cov_64.6666_ID_7-snap-gene-7.42&CDS=1-426
2934	OG0002934	YOL041C	snap_masked-NODE_20_length_101543_cov_84.4483_ID_39-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_20_length_101543_cov_84.4483_ID_39-processed-gene-0.71&CDS=1-1431
2935	OG0002935	YOL049W	snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_6_length_778386_cov_69.4489_ID_11-processed-gene-3.78&CDS=1-1467
2936	OG0002936	YOL052C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-13.10-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-13.10&CDS=1-1311
2937	OG0002937	YOL057W	augustus_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.68-mRNA-1_1&gene=augustus_masked-NODE_1_length_1482744_cov_56.9864_ID_1-processed-gene-3.68&CDS=1-4293
2938	OG0002938	YOL058W	snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.220-mRNA-1_1&gene=snap_masked-NODE_16_length_184268_cov_69.9567_ID_31-processed-gene-0.220&CDS=1-1248
2939	OG0002939	YOL060C	snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.63-mRNA-1_1&gene=snap_masked-NODE_9_length_577003_cov_69.8333_ID_17-processed-gene-4.63&CDS=1-2025
2940	OG0002940	YOL061W	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-6.13-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-6.13&CDS=1-1383
2941	OG0002941	YOL062C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-6.12-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-6.12&CDS=1-1428
2942	OG0002942	YOL063C	snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-6.15-mRNA-1_1&gene=snap_masked-NODE_5_length_1111855_cov_55.5652_ID_9-processed-gene-6.15&CDS=1-2544
2943	OG0002943	YOL064C	genemark-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-10.145-mRNA-1_1&gene=genemark-NODE_3_length_1252809_cov_66.5931_ID_5-processed-gene-10.145&CDS=1-1074
2944	OG0002944	YOL065C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.146-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.146&CDS=1-1332
2945	OG0002945	YOL066C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.128-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-12.128&CDS=1-1818
2946	OG0002946	YOL067C	snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-1.136-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-1.136&CDS=1-810
2947	OG0002947	YOL070C	snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.103-mRNA-1_1&gene=snap_masked-NODE_2_length_1424870_cov_63.5951_ID_3-processed-gene-11.103&CDS=1-1830
2948	OG0002948	YOL071W	snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-1.134-mRNA-1_1&gene=snap_masked-NODE_8_length_625582_cov_72.4763_ID_15-processed-gene-1.134&CDS=1-423
2949	OG0002949	YOL072W	snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-10.130-mRNA-1_1&gene=snap_masked-NODE_4_length_1181949_cov_64.6666_ID_7-processed-gene-10.130&CDS=1-1338
