	OrthologID	Metschnikowia_cerradonensis	Saccharomyces_cerevisiae
2708	OG0002708	genemark-cer-_s626-processed-gene-0.14-mRNA-1_1&gene=genemark-cer-_s626-processed-gene-0.14&CDS=1-1833	YMR258C
2709	OG0002709	snap_masked-cer-_s626-processed-gene-0.31-mRNA-1_1&gene=snap_masked-cer-_s626-processed-gene-0.31&CDS=1-177	YMR256C
2710	OG0002710	genemark-cer-_s626-processed-gene-0.9-mRNA-1_1&gene=genemark-cer-_s626-processed-gene-0.9&CDS=1-1425	YIL063C
2711	OG0002711	genemark-cer-_s627-processed-gene-0.20-mRNA-1_1&gene=genemark-cer-_s627-processed-gene-0.20&CDS=1-1428	YGL012W
2712	OG0002712	snap_masked-cer-_s627-processed-gene-0.6-mRNA-1_1&gene=snap_masked-cer-_s627-processed-gene-0.6&CDS=1-741	YGL011C
2713	OG0002713	genemark-cer-_s627-processed-gene-0.21-mRNA-1_1&gene=genemark-cer-_s627-processed-gene-0.21&CDS=1-1185	YGL194C
2714	OG0002714	genemark-cer-_s627-processed-gene-0.24-mRNA-1_1&gene=genemark-cer-_s627-processed-gene-0.24&CDS=1-1833	YMR036C
2715	OG0002715	genemark-cer-_s63-processed-gene-0.38-mRNA-1_1&gene=genemark-cer-_s63-processed-gene-0.38&CDS=1-1230	YML021C
2716	OG0002716	augustus_masked-cer-_s63-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-cer-_s63-processed-gene-0.29&CDS=1-3537	YDR440W
2717	OG0002717	genemark-cer-_s63-processed-gene-0.47-mRNA-1_1&gene=genemark-cer-_s63-processed-gene-0.47&CDS=1-2604	YML020W
2718	OG0002718	genemark-cer-_s63-processed-gene-0.50-mRNA-1_1&gene=genemark-cer-_s63-processed-gene-0.50&CDS=1-636	YML012W
2719	OG0002719	augustus_masked-cer-_s63-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-cer-_s63-processed-gene-0.26&CDS=1-210	YML009C
2720	OG0002720	genemark-cer-_s63-processed-gene-0.51-mRNA-1_1&gene=genemark-cer-_s63-processed-gene-0.51&CDS=1-3078	YDR430C
2721	OG0002721	genemark-cer-_s63-processed-gene-0.45-mRNA-1_1&gene=genemark-cer-_s63-processed-gene-0.45&CDS=1-3495	YNL329C
2722	OG0002722	genemark-cer-_s630-processed-gene-0.14-mRNA-1_1&gene=genemark-cer-_s630-processed-gene-0.14&CDS=1-4338	YNL102W
2723	OG0002723	snap_masked-cer-_s630-processed-gene-0.3-mRNA-1_1&gene=snap_masked-cer-_s630-processed-gene-0.3&CDS=1-2148	YJR040W
2724	OG0002724	genemark-cer-_s631-processed-gene-0.3-mRNA-1_1&gene=genemark-cer-_s631-processed-gene-0.3&CDS=1-2085	YJL036W
2725	OG0002725	augustus_masked-cer-_s633-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-cer-_s633-processed-gene-0.8&CDS=1-3432	YMR287C
2726	OG0002726	genemark-cer-_s634-processed-gene-0.1-mRNA-1_1&gene=genemark-cer-_s634-processed-gene-0.1&CDS=1-1707	YLR433C
2727	OG0002727	genemark-cer-_s634-processed-gene-0.5-mRNA-1_1&gene=genemark-cer-_s634-processed-gene-0.5&CDS=1-609	YLR435W
2728	OG0002728	genemark-cer-_s634-processed-gene-0.6-mRNA-1_1&gene=genemark-cer-_s634-processed-gene-0.6&CDS=1-2592	YML065W
2729	OG0002729	genemark-cer-_s635-processed-gene-0.15-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.15&CDS=1-2037	YDL074C
2730	OG0002730	genemark-cer-_s635-processed-gene-0.0-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.0&CDS=1-2727	YBR229C
2731	OG0002731	genemark-cer-_s635-processed-gene-0.1-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.1&CDS=1-1482	YHR206W
2732	OG0002732	genemark-cer-_s635-processed-gene-0.2-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.2&CDS=1-1215	YKL181W
2733	OG0002733	genemark-cer-_s635-processed-gene-0.3-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.3&CDS=1-3354	YLR410W
2734	OG0002734	snap_masked-cer-_s635-processed-gene-0.42-mRNA-1_1&gene=snap_masked-cer-_s635-processed-gene-0.42&CDS=1-6183	YKL182W
2735	OG0002735	genemark-cer-_s635-processed-gene-0.18-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.18&CDS=1-978	YJL208C
2736	OG0002736	genemark-cer-_s635-processed-gene-0.4-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.4&CDS=1-2679	YPR194C
2737	OG0002737	genemark-cer-_s635-processed-gene-0.5-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.5&CDS=1-1353	YKL140W
2738	OG0002738	genemark-cer-_s635-processed-gene-0.21-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.21&CDS=1-1314	YMR091C
2739	OG0002739	genemark-cer-_s635-processed-gene-0.8-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.8&CDS=1-1986	YJR098C
2740	OG0002740	genemark-cer-_s635-processed-gene-0.23-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.23&CDS=1-489	YJR097W
2741	OG0002741	genemark-cer-_s635-processed-gene-0.9-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.9&CDS=1-1233	YNL248C
2742	OG0002742	genemark-cer-_s635-processed-gene-0.10-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.10&CDS=1-780	YNL246W
2743	OG0002743	genemark-cer-_s635-processed-gene-0.11-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.11&CDS=1-663	YMR090W
2744	OG0002744	genemark-cer-_s635-processed-gene-0.12-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.12&CDS=1-1419	YGR255C
2745	OG0002745	genemark-cer-_s635-processed-gene-0.13-mRNA-1_1&gene=genemark-cer-_s635-processed-gene-0.13&CDS=1-1146	YDR058C
2746	OG0002746	genemark-cer-_s638-processed-gene-0.11-mRNA-1_1&gene=genemark-cer-_s638-processed-gene-0.11&CDS=1-1443	YLR359W
2747	OG0002747	maker-cer-_s638-augustus-gene-0.0-mRNA-1_1&gene=maker-cer-_s638-augustus-gene-0.0&CDS=1-3690	YCR023C
2748	OG0002748	genemark-cer-_s639-processed-gene-0.11-mRNA-1_1&gene=genemark-cer-_s639-processed-gene-0.11&CDS=1-1278	YLR203C
2749	OG0002749	genemark-cer-_s639-processed-gene-0.12-mRNA-1_1&gene=genemark-cer-_s639-processed-gene-0.12&CDS=1-2193	YDR057W
2750	OG0002750	genemark-cer-_s639-processed-gene-0.8-mRNA-1_1&gene=genemark-cer-_s639-processed-gene-0.8&CDS=1-1797	YMR240C
2751	OG0002751	genemark-cer-_s642-processed-gene-0.10-mRNA-1_1&gene=genemark-cer-_s642-processed-gene-0.10&CDS=1-258	YJL062W-A
2752	OG0002752	genemark-cer-_s642-processed-gene-0.14-mRNA-1_1&gene=genemark-cer-_s642-processed-gene-0.14&CDS=1-2178	YAL043C
2753	OG0002753	snap_masked-cer-_s642-processed-gene-0.5-mRNA-1_1&gene=snap_masked-cer-_s642-processed-gene-0.5&CDS=1-3339	YBR276C
2754	OG0002754	genemark-cer-_s644-processed-gene-0.13-mRNA-1_1&gene=genemark-cer-_s644-processed-gene-0.13&CDS=1-894	YPL131W
2755	OG0002755	genemark-cer-_s644-processed-gene-0.11-mRNA-1_1&gene=genemark-cer-_s644-processed-gene-0.11&CDS=1-2274	YAL023C
2756	OG0002756	genemark-cer-_s644-processed-gene-0.12-mRNA-1_1&gene=genemark-cer-_s644-processed-gene-0.12&CDS=1-567	YPR067W
2757	OG0002757	genemark-cer-_s644-processed-gene-0.14-mRNA-1_1&gene=genemark-cer-_s644-processed-gene-0.14&CDS=1-1875	YAL016W
2758	OG0002758	augustus_masked-cer-_s645-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-cer-_s645-processed-gene-0.20&CDS=1-2640	YDR223W
2759	OG0002759	snap_masked-cer-_s645-processed-gene-0.13-mRNA-1_1&gene=snap_masked-cer-_s645-processed-gene-0.13&CDS=1-3375	YDR217C
2760	OG0002760	genemark-cer-_s645-processed-gene-0.6-mRNA-1_1&gene=genemark-cer-_s645-processed-gene-0.6&CDS=1-1440	YLR142W
2761	OG0002761	genemark-cer-_s648-processed-gene-0.16-mRNA-1_1&gene=genemark-cer-_s648-processed-gene-0.16&CDS=1-1470	YNL330C
2762	OG0002762	genemark-cer-_s648-processed-gene-0.17-mRNA-1_1&gene=genemark-cer-_s648-processed-gene-0.17&CDS=1-1236	YNL326C
2763	OG0002763	genemark-cer-_s648-processed-gene-0.18-mRNA-1_1&gene=genemark-cer-_s648-processed-gene-0.18&CDS=1-1008	YPL244C
2764	OG0002764	genemark-cer-_s648-processed-gene-0.19-mRNA-1_1&gene=genemark-cer-_s648-processed-gene-0.19&CDS=1-1737	YPL243W
2765	OG0002765	genemark-cer-_s649-processed-gene-0.0-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.0&CDS=1-507	YDL120W
2766	OG0002766	maker-cer-_s649-snap-gene-0.111-mRNA-1_1&gene=maker-cer-_s649-snap-gene-0.111&CDS=1-1386	YLR337C
2767	OG0002767	genemark-cer-_s649-processed-gene-0.21-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.21&CDS=1-1020	YBR246W
2768	OG0002768	genemark-cer-_s649-processed-gene-0.22-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.22&CDS=1-3183	YDL215C
2769	OG0002769	genemark-cer-_s649-processed-gene-0.3-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.3&CDS=1-1323	YOL062C
2770	OG0002770	genemark-cer-_s649-processed-gene-0.23-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.23&CDS=1-1905	YGL110C
2771	OG0002771	snap_masked-cer-_s649-processed-gene-0.142-mRNA-1_1&gene=snap_masked-cer-_s649-processed-gene-0.142&CDS=1-3711	YMR218C
2772	OG0002772	snap_masked-cer-_s649-processed-gene-0.123-mRNA-1_1&gene=snap_masked-cer-_s649-processed-gene-0.123&CDS=1-255	YKL053C-A
2773	OG0002773	snap_masked-cer-_s649-processed-gene-0.124-mRNA-1_1&gene=snap_masked-cer-_s649-processed-gene-0.124&CDS=1-984	YJR107W
2774	OG0002774	snap_masked-cer-_s649-processed-gene-0.145-mRNA-1_1&gene=snap_masked-cer-_s649-processed-gene-0.145&CDS=1-1470	YDR376W
2775	OG0002775	genemark-cer-_s649-processed-gene-0.28-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.28&CDS=1-2838	YLR386W
2776	OG0002776	maker-cer-_s649-snap-gene-0.114-mRNA-1_1&gene=maker-cer-_s649-snap-gene-0.114&CDS=1-3828	YDL060W
2777	OG0002777	genemark-cer-_s649-processed-gene-0.8-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.8&CDS=1-270	YLR390W
2778	OG0002778	genemark-cer-_s649-processed-gene-0.9-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.9&CDS=1-1917	YDL063C
2779	OG0002779	genemark-cer-_s649-processed-gene-0.32-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.32&CDS=1-2331	YJL156C
2780	OG0002780	genemark-cer-_s649-processed-gene-0.10-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.10&CDS=1-1362	YJL155C
2781	OG0002781	snap_masked-cer-_s649-processed-gene-0.151-mRNA-1_1&gene=snap_masked-cer-_s649-processed-gene-0.151&CDS=1-474	YDL064W
2782	OG0002782	genemark-cer-_s649-processed-gene-0.11-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.11&CDS=1-861	YDL065C
2783	OG0002783	genemark-cer-_s649-processed-gene-0.34-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.34&CDS=1-2295	YLR397C
2784	OG0002784	genemark-cer-_s649-processed-gene-0.35-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.35&CDS=1-3636	YLR398C
2785	OG0002785	genemark-cer-_s649-processed-gene-0.36-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.36&CDS=1-1689	YOR090C
2786	OG0002786	genemark-cer-_s649-processed-gene-0.37-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.37&CDS=1-354	YHL015W
2787	OG0002787	snap_masked-cer-_s649-processed-gene-0.156-mRNA-1_1&gene=snap_masked-cer-_s649-processed-gene-0.156&CDS=1-843	YLR393W
2788	OG0002788	snap_masked-cer-_s649-processed-gene-0.131-mRNA-1_1&gene=snap_masked-cer-_s649-processed-gene-0.131&CDS=1-1239	YNL207W
2789	OG0002789	genemark-cer-_s649-processed-gene-0.45-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.45&CDS=1-1134	YNL092W
2790	OG0002790	genemark-cer-_s649-processed-gene-0.48-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.48&CDS=1-2715	YNL082W
2791	OG0002791	genemark-cer-_s649-processed-gene-0.49-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.49&CDS=1-1656	YNL083W
2792	OG0002792	genemark-cer-_s649-processed-gene-0.50-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.50&CDS=1-3045	YGL140C
2793	OG0002793	genemark-cer-_s649-processed-gene-0.51-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.51&CDS=1-1782	YGL119W
2794	OG0002794	genemark-cer-_s649-processed-gene-0.52-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.52&CDS=1-789	YOR095C
2795	OG0002795	genemark-cer-_s649-processed-gene-0.53-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.53&CDS=1-1809	YHR114W
2796	OG0002796	genemark-cer-_s649-processed-gene-0.19-mRNA-1_1&gene=genemark-cer-_s649-processed-gene-0.19&CDS=1-1953	YNL094W
2797	OG0002797	snap_masked-cer-_s649-processed-gene-0.172-mRNA-1_1&gene=snap_masked-cer-_s649-processed-gene-0.172&CDS=1-1110	YOR091W
2798	OG0002798	snap_masked-cer-_s649-processed-gene-0.173-mRNA-1_1&gene=snap_masked-cer-_s649-processed-gene-0.173&CDS=1-8241	YIL129C
2799	OG0002799	genemark-cer-_s652-processed-gene-0.5-mRNA-1_1&gene=genemark-cer-_s652-processed-gene-0.5&CDS=1-981	YOL073C
2800	OG0002800	genemark-cer-_s655-processed-gene-0.0-mRNA-1_1&gene=genemark-cer-_s655-processed-gene-0.0&CDS=1-3405	YBR023C
2801	OG0002801	genemark-cer-_s655-processed-gene-0.3-mRNA-1_1&gene=genemark-cer-_s655-processed-gene-0.3&CDS=1-2292	YLR069C
2802	OG0002802	snap_masked-cer-_s656-processed-gene-0.29-mRNA-1_1&gene=snap_masked-cer-_s656-processed-gene-0.29&CDS=1-255	YER058W
2803	OG0002803	maker-cer-_s656-snap-gene-0.54-mRNA-1_1&gene=maker-cer-_s656-snap-gene-0.54&CDS=1-726	YPL127C
2804	OG0002804	maker-cer-_s656-augustus-gene-0.57-mRNA-1_1&gene=maker-cer-_s656-augustus-gene-0.57&CDS=1-1137	YOR236W
2805	OG0002805	snap_masked-cer-_s656-processed-gene-0.22-mRNA-1_1&gene=snap_masked-cer-_s656-processed-gene-0.22&CDS=1-720	YPL129W
2806	OG0002806	snap_masked-cer-_s656-processed-gene-0.30-mRNA-1_1&gene=snap_masked-cer-_s656-processed-gene-0.30&CDS=1-1179	YOR212W
2807	OG0002807	genemark-cer-_s656-processed-gene-0.12-mRNA-1_1&gene=genemark-cer-_s656-processed-gene-0.12&CDS=1-2199	YPL128C
2808	OG0002808	genemark-cer-_s656-processed-gene-0.5-mRNA-1_1&gene=genemark-cer-_s656-processed-gene-0.5&CDS=1-954	YPR011C
2809	OG0002809	snap_masked-cer-_s656-processed-gene-0.25-mRNA-1_1&gene=snap_masked-cer-_s656-processed-gene-0.25&CDS=1-246	YPR010C-A
2810	OG0002810	genemark-cer-_s656-processed-gene-0.13-mRNA-1_1&gene=genemark-cer-_s656-processed-gene-0.13&CDS=1-831	YGR021W
2811	OG0002811	genemark-cer-_s656-processed-gene-0.7-mRNA-1_1&gene=genemark-cer-_s656-processed-gene-0.7&CDS=1-372	YGR020C
2812	OG0002812	genemark-cer-_s656-processed-gene-0.14-mRNA-1_1&gene=genemark-cer-_s656-processed-gene-0.14&CDS=1-1461	YLR330W
2813	OG0002813	genemark-cer-_s656-processed-gene-0.15-mRNA-1_1&gene=genemark-cer-_s656-processed-gene-0.15&CDS=1-1788	YAL013W
2814	OG0002814	genemark-cer-_s656-processed-gene-0.8-mRNA-1_1&gene=genemark-cer-_s656-processed-gene-0.8&CDS=1-1320	YOL041C
2815	OG0002815	snap_masked-cer-_s656-processed-gene-0.28-mRNA-1_1&gene=snap_masked-cer-_s656-processed-gene-0.28&CDS=1-1530	YNL239W
2816	OG0002816	genemark-cer-_s657-processed-gene-0.13-mRNA-1_1&gene=genemark-cer-_s657-processed-gene-0.13&CDS=1-1470	YGL112C
2817	OG0002817	genemark-cer-_s657-processed-gene-0.16-mRNA-1_1&gene=genemark-cer-_s657-processed-gene-0.16&CDS=1-2412	YGL113W
2818	OG0002818	genemark-cer-_s657-processed-gene-0.17-mRNA-1_1&gene=genemark-cer-_s657-processed-gene-0.17&CDS=1-384	YLR104W
2819	OG0002819	genemark-cer-_s659-processed-gene-0.3-mRNA-1_1&gene=genemark-cer-_s659-processed-gene-0.3&CDS=1-1134	YPR056W
2820	OG0002820	genemark-cer-_s66-processed-gene-0.1-mRNA-1_1&gene=genemark-cer-_s66-processed-gene-0.1&CDS=1-831	YDR468C
2821	OG0002821	augustus_masked-cer-_s66-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-cer-_s66-processed-gene-0.5&CDS=1-318	YDR469W
2822	OG0002822	genemark-cer-_s660-processed-gene-0.1-mRNA-1_1&gene=genemark-cer-_s660-processed-gene-0.1&CDS=1-4662	YML059C
2823	OG0002823	genemark-cer-_s661-processed-gene-0.4-mRNA-1_1&gene=genemark-cer-_s661-processed-gene-0.4&CDS=1-1191	YPR041W
2824	OG0002824	augustus_masked-cer-_s665-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-cer-_s665-processed-gene-0.5&CDS=1-1392	YPL235W
2825	OG0002825	snap_masked-cer-_s666-processed-gene-0.7-mRNA-1_1&gene=snap_masked-cer-_s666-processed-gene-0.7&CDS=1-5652	YDR170C
2826	OG0002826	snap_masked-cer-_s666-processed-gene-0.8-mRNA-1_1&gene=snap_masked-cer-_s666-processed-gene-0.8&CDS=1-741	YLR150W
2827	OG0002827	genemark-cer-_s666-processed-gene-0.1-mRNA-1_1&gene=genemark-cer-_s666-processed-gene-0.1&CDS=1-2163	YDR169C
2828	OG0002828	genemark-cer-_s666-processed-gene-0.2-mRNA-1_1&gene=genemark-cer-_s666-processed-gene-0.2&CDS=1-2346	YBR202W
2829	OG0002829	genemark-cer-_s667-processed-gene-0.26-mRNA-1_1&gene=genemark-cer-_s667-processed-gene-0.26&CDS=1-1494	YMR171C
2830	OG0002830	genemark-cer-_s667-processed-gene-0.27-mRNA-1_1&gene=genemark-cer-_s667-processed-gene-0.27&CDS=1-3075	YPR026W
2831	OG0002831	genemark-cer-_s669-processed-gene-0.20-mRNA-1_1&gene=genemark-cer-_s669-processed-gene-0.20&CDS=1-1200	YDR336W
2832	OG0002832	augustus_masked-cer-_s669-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-cer-_s669-processed-gene-0.15&CDS=1-591	YHR089C
2833	OG0002833	snap_masked-cer-_s669-processed-gene-0.1-mRNA-1_1&gene=snap_masked-cer-_s669-processed-gene-0.1&CDS=1-4110	YBL047C
2834	OG0002834	maker-cer-_s669-snap-gene-0.30-mRNA-1_1&gene=maker-cer-_s669-snap-gene-0.30&CDS=1-2217	YLL057C
2835	OG0002835	genemark-cer-_s67-processed-gene-0.55-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.55&CDS=1-1815	YDR049W
2836	OG0002836	genemark-cer-_s67-processed-gene-0.56-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.56&CDS=1-1083	YDR047W
2837	OG0002837	genemark-cer-_s67-processed-gene-0.38-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.38&CDS=1-2955	YBR074W
2838	OG0002838	snap_masked-cer-_s67-processed-gene-0.86-mRNA-1_1&gene=snap_masked-cer-_s67-processed-gene-0.86&CDS=1-294	YHR087W
2839	OG0002839	genemark-cer-_s67-processed-gene-0.40-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.40&CDS=1-2058	YDR333C
2840	OG0002840	genemark-cer-_s67-processed-gene-0.41-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.41&CDS=1-1842	YHR039C
2841	OG0002841	genemark-cer-_s67-processed-gene-0.57-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.57&CDS=1-333	YHR039C-A
2842	OG0002842	genemark-cer-_s67-processed-gene-0.58-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.58&CDS=1-4566	YDR334W
2843	OG0002843	augustus_masked-cer-_s67-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-cer-_s67-processed-gene-0.21&CDS=1-600	YLR271W
2844	OG0002844	genemark-cer-_s67-processed-gene-0.43-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.43&CDS=1-927	YOR174W
2845	OG0002845	genemark-cer-_s67-processed-gene-0.62-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.62&CDS=1-1149	YOR176W
2846	OG0002846	snap_masked-cer-_s67-processed-gene-0.109-mRNA-1_1&gene=snap_masked-cer-_s67-processed-gene-0.109&CDS=1-1779	YOR175C
2847	OG0002847	snap_masked-cer-_s67-processed-gene-0.110-mRNA-1_1&gene=snap_masked-cer-_s67-processed-gene-0.110&CDS=1-3429	YLR272C
2848	OG0002848	genemark-cer-_s67-processed-gene-0.64-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.64&CDS=1-1617	YMR005W
2849	OG0002849	genemark-cer-_s67-processed-gene-0.44-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.44&CDS=1-1101	YOL010W
2850	OG0002850	genemark-cer-_s67-processed-gene-0.65-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.65&CDS=1-8658	YKL203C
2851	OG0002851	genemark-cer-_s67-processed-gene-0.66-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.66&CDS=1-1647	YJR064W
2852	OG0002852	genemark-cer-_s67-processed-gene-0.45-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.45&CDS=1-951	YJR070C
2853	OG0002853	genemark-cer-_s67-processed-gene-0.67-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.67&CDS=1-369	YJR063W
2854	OG0002854	genemark-cer-_s67-processed-gene-0.46-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.46&CDS=1-915	YOR004W
2855	OG0002855	snap_masked-cer-_s67-processed-gene-0.116-mRNA-1_1&gene=snap_masked-cer-_s67-processed-gene-0.116&CDS=1-2787	YNL023C
2856	OG0002856	snap_masked-cer-_s67-processed-gene-0.117-mRNA-1_1&gene=snap_masked-cer-_s67-processed-gene-0.117&CDS=1-2523	YOR233W
2857	OG0002857	genemark-cer-_s67-processed-gene-0.47-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.47&CDS=1-3792	YMR076C
2858	OG0002858	genemark-cer-_s67-processed-gene-0.69-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.69&CDS=1-1461	YDL207W
2859	OG0002859	genemark-cer-_s67-processed-gene-0.48-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.48&CDS=1-858	YDR237W
2860	OG0002860	genemark-cer-_s67-processed-gene-0.49-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.49&CDS=1-663	YGR042W
2861	OG0002861	genemark-cer-_s67-processed-gene-0.50-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.50&CDS=1-1107	YOL001W
2862	OG0002862	augustus_masked-cer-_s67-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-cer-_s67-processed-gene-0.12&CDS=1-882	YMR178W
2863	OG0002863	augustus_masked-cer-_s67-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-cer-_s67-processed-gene-0.33&CDS=1-2889	YOR335C
2864	OG0002864	genemark-cer-_s67-processed-gene-0.73-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.73&CDS=1-1020	YHR052W
2865	OG0002865	genemark-cer-_s67-processed-gene-0.75-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.75&CDS=1-1335	YMR065W
2866	OG0002866	genemark-cer-_s67-processed-gene-0.76-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-0.76&CDS=1-966	YMR063W
2867	OG0002867	maker-cer-_s67-snap-gene-1.99-mRNA-1_1&gene=maker-cer-_s67-snap-gene-1.99&CDS=1-5208	YKL078W
2868	OG0002868	genemark-cer-_s67-processed-gene-1.51-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.51&CDS=1-1572	YPL097W
2869	OG0002869	genemark-cer-_s67-processed-gene-1.52-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.52&CDS=1-1113	YPL096W
2870	OG0002870	genemark-cer-_s67-processed-gene-1.55-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.55&CDS=1-1389	YPL120W
2871	OG0002871	augustus_masked-cer-_s67-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-cer-_s67-processed-gene-1.8&CDS=1-1158	YDR459C
2872	OG0002872	genemark-cer-_s67-processed-gene-1.60-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.60&CDS=1-588	YHR026W
2873	OG0002873	genemark-cer-_s67-processed-gene-1.82-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.82&CDS=1-2835	YHR027C
2874	OG0002874	genemark-cer-_s67-processed-gene-1.61-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.61&CDS=1-1734	YJL201W
2875	OG0002875	genemark-cer-_s67-processed-gene-1.84-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.84&CDS=1-936	YLR146C
2876	OG0002876	genemark-cer-_s67-processed-gene-1.85-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.85&CDS=1-669	YLR145W
2877	OG0002877	genemark-cer-_s67-processed-gene-1.64-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.64&CDS=1-1143	YDR161W
2878	OG0002878	genemark-cer-_s67-processed-gene-1.87-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.87&CDS=1-3873	YLL021W
2879	OG0002879	genemark-cer-_s67-processed-gene-1.88-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.88&CDS=1-855	YDL052C
2880	OG0002880	genemark-cer-_s67-processed-gene-1.89-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.89&CDS=1-1881	YOR129C
2881	OG0002881	genemark-cer-_s67-processed-gene-1.90-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.90&CDS=1-645	YDR381W
2882	OG0002882	genemark-cer-_s67-processed-gene-1.68-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.68&CDS=1-1359	YOR301W
2883	OG0002883	genemark-cer-_s67-processed-gene-1.69-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.69&CDS=1-1683	YOR128C
2884	OG0002884	genemark-cer-_s67-processed-gene-1.93-mRNA-1_1&gene=genemark-cer-_s67-processed-gene-1.93&CDS=1-1779	YBR083W
