	OrthologID	Ascoidea_asiatica	Saccharomyces_cerevisiae
2979	OG0002979	-processed-gene-15.109-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-15.109&CDS=1-1167	YOR075W
2980	OG0002980	-processed-gene-15.30-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-15.30&CDS=1-1701	YOR073W-A
2981	OG0002981	-processed-gene-15.94-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-15.94&CDS=1-921	YOR074C
2982	OG0002982	-processed-gene-15.96-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-15.96&CDS=1-3699	YKR082W
2983	OG0002983	-processed-gene-15.97-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-15.97&CDS=1-2544	YOR058C
2984	OG0002984	-processed-gene-15.32-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-15.32&CDS=1-1329	YOR057W
2985	OG0002985	-processed-gene-15.18-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-15.18&CDS=1-1137	YDR021W
2986	OG0002986	-processed-gene-15.55-mRNA-1_1&gene=genemark-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-15.55&CDS=1-1311	YOR166C
2987	OG0002987	-processed-gene-15.20-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-15.20&CDS=1-1296	YAL042W
2988	OG0002988	-processed-gene-16.42-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.42&CDS=1-4197	YOR191W
2989	OG0002989	-processed-gene-16.20-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.20&CDS=1-675	YKR014C
2990	OG0002990	-processed-gene-16.44-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.44&CDS=1-1170	YOR164C
2991	OG0002991	-processed-gene-16.59-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.59&CDS=1-1392	YGL194C
2992	OG0002992	-processed-gene-16.60-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.60&CDS=1-4173	YGR233C
2993	OG0002993	-processed-gene-16.82-mRNA-1_1&gene=genemark-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.82&CDS=1-1911	YEL036C
2994	OG0002994	-processed-gene-16.61-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.61&CDS=1-549	YHR148W
2995	OG0002995	-processed-gene-16.85-mRNA-1_1&gene=genemark-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.85&CDS=1-702	YHR147C
2996	OG0002996	-processed-gene-16.10-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.10&CDS=1-813	YGR220C
2997	OG0002997	-processed-gene-16.11-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.11&CDS=1-1836	YBR238C
2998	OG0002998	-processed-gene-16.30-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.30&CDS=1-912	YDR280W
2999	OG0002999	-processed-gene-16.66-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.66&CDS=1-981	YDR279W
3000	OG0003000	-processed-gene-16.34-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.34&CDS=1-1041	YOR043W
3001	OG0003001	-processed-gene-16.53-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.53&CDS=1-903	YGR231C
3002	OG0003002	-processed-gene-16.56-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.56&CDS=1-1122	YIR034C
3003	OG0003003	-processed-gene-16.37-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.37&CDS=1-2118	YNL216W
3004	OG0003004	-processed-gene-16.57-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.57&CDS=1-813	YOR278W
3005	OG0003005	-processed-gene-16.75-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-16.75&CDS=1-4575	YMR218C
3006	OG0003006	-processed-gene-17.73-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.73&CDS=1-318	YGR215W
3007	OG0003007	-processed-gene-17.76-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.76&CDS=1-2172	YGR216C
3008	OG0003008	-processed-gene-17.74-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.74&CDS=1-597	YDL135C
3009	OG0003009	-processed-gene-17.5-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.5&CDS=1-3102	YLL013C
3010	OG0003010	-processed-gene-17.88-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.88&CDS=1-3174	YOL070C
3011	OG0003011	-processed-gene-17.92-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.92&CDS=1-366	YBR268W
3012	OG0003012	-processed-gene-17.24-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.24&CDS=1-1107	YGL159W
3013	OG0003013	-processed-gene-17.96-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.96&CDS=1-1707	YGL175C
3014	OG0003014	-processed-gene-17.97-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.97&CDS=1-3786	YKL205W
3015	OG0003015	-augustus-gene-17.109-mRNA-1_1&gene=maker-gi|1002316734|dbj|BCKQ01000002.1|-augustus-gene-17.109&CDS=1-1116	YJR068W
3016	OG0003016	-processed-gene-17.12-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.12&CDS=1-3072	YJL100W
3017	OG0003017	-processed-gene-17.101-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.101&CDS=1-3267	YBR281C
3018	OG0003018	-processed-gene-17.104-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.104&CDS=1-1488	YNR012W
3019	OG0003019	-processed-gene-17.84-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.84&CDS=1-2589	YNR011C
3020	OG0003020	-processed-gene-17.105-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-17.105&CDS=1-1296	YJR065C
3021	OG0003021	-snap-gene-17.106-mRNA-1_1&gene=maker-gi|1002316734|dbj|BCKQ01000002.1|-snap-gene-17.106&CDS=1-1650	YJR064W
3022	OG0003022	-processed-gene-18.70-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.70&CDS=1-3015	YMR167W
3023	OG0003023	-processed-gene-18.71-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.71&CDS=1-1068	YIL019W
3024	OG0003024	-processed-gene-18.89-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.89&CDS=1-2220	YGL245W
3025	OG0003025	-processed-gene-18.41-mRNA-1_1&gene=genemark-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.41&CDS=1-885	YGL050W
3026	OG0003026	-processed-gene-18.5-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.5&CDS=1-1278	YGR193C
3027	OG0003027	-processed-gene-18.19-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.19&CDS=1-1110	YCL018W
3028	OG0003028	-processed-gene-18.91-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.91&CDS=1-1581	YFL016C
3029	OG0003029	-processed-gene-18.93-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.93&CDS=1-3207	YOR211C
3030	OG0003030	-processed-gene-18.8-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.8&CDS=1-2007	YBR280C
3031	OG0003031	-snap-gene-18.35-mRNA-1_1&gene=maker-gi|1002316734|dbj|BCKQ01000002.1|-snap-gene-18.35&CDS=1-642	YKL122C
3032	OG0003032	-processed-gene-18.24-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.24&CDS=1-978	YOL094C
3033	OG0003033	-processed-gene-18.80-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.80&CDS=1-1776	YNL317W
3034	OG0003034	-processed-gene-18.25-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.25&CDS=1-1155	YMR026C
3035	OG0003035	-processed-gene-18.97-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.97&CDS=1-1866	YHR032W
3036	OG0003036	-processed-gene-18.14-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.14&CDS=1-3636	YDR425W
3037	OG0003037	-processed-gene-18.15-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.15&CDS=1-1476	YHR030C
3038	OG0003038	-processed-gene-18.100-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.100&CDS=1-1599	YMR015C
3039	OG0003039	-processed-gene-18.16-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-18.16&CDS=1-2310	YGL205W
3040	OG0003040	-processed-gene-19.9-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.9&CDS=1-921	YLL027W
3041	OG0003041	-processed-gene-19.10-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.10&CDS=1-1839	YGR194C
3042	OG0003042	-processed-gene-19.13-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.13&CDS=1-1629	YPL083C
3043	OG0003043	-processed-gene-19.7-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.7&CDS=1-837	YDR336W
3044	OG0003044	-processed-gene-19.8-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.8&CDS=1-987	YDR428C
3045	OG0003045	-processed-gene-19.73-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.73&CDS=1-1389	YDR427W
3046	OG0003046	-processed-gene-19.30-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.30&CDS=1-507	YMR071C
3047	OG0003047	-processed-gene-19.16-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.16&CDS=1-2064	YLR248W
3048	OG0003048	-snap-gene-19.130-mRNA-1_1&gene=maker-gi|1002316734|dbj|BCKQ01000002.1|-snap-gene-19.130&CDS=1-3939	YDR017C
3049	OG0003049	-processed-gene-19.78-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.78&CDS=1-2127	YHL016C
3050	OG0003050	-processed-gene-19.59-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.59&CDS=1-5937	YLR247C
3051	OG0003051	-processed-gene-19.24-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.24&CDS=1-2199	YDR323C
3052	OG0003052	-processed-gene-19.43-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.43&CDS=1-1236	YGR210C
3053	OG0003053	-processed-gene-19.72-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-19.72&CDS=1-1893	YNL011C
3054	OG0003054	-processed-gene-20.3-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-20.3&CDS=1-2691	YLR347C
3055	OG0003055	-processed-gene-20.0-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-20.0&CDS=1-792	YLR250W
3056	OG0003056	-processed-gene-20.80-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-20.80&CDS=1-567	YDL217C
3057	OG0003057	-processed-gene-20.21-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-20.21&CDS=1-2886	YHL029C
3058	OG0003058	-processed-gene-20.9-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-20.9&CDS=1-819	YJR102C
3059	OG0003059	-processed-gene-20.12-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-20.12&CDS=1-2589	YGL027C
3060	OG0003060	-processed-gene-20.84-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-20.84&CDS=1-7062	YER172C
3061	OG0003061	-processed-gene-20.40-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-20.40&CDS=1-1611	YJL036W
3062	OG0003062	-processed-gene-20.20-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-20.20&CDS=1-2307	YDL095W
3063	OG0003063	-processed-gene-21.77-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-21.77&CDS=1-3786	YDR325W
3064	OG0003064	-processed-gene-21.76-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-21.76&CDS=1-1074	YML018C
3065	OG0003065	-processed-gene-21.19-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-21.19&CDS=1-2646	YJL094C
3066	OG0003066	-augustus-gene-21.39-mRNA-1_1&gene=maker-gi|1002316734|dbj|BCKQ01000002.1|-augustus-gene-21.39&CDS=1-2073	YDR435C
3067	OG0003067	-processed-gene-21.93-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-21.93&CDS=1-1629	YDR282C
3068	OG0003068	-processed-gene-21.24-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-21.24&CDS=1-3603	YGR100W
3069	OG0003069	-augustus-gene-21.40-mRNA-1_1&gene=maker-gi|1002316734|dbj|BCKQ01000002.1|-augustus-gene-21.40&CDS=1-2391	YML014W
3070	OG0003070	-processed-gene-21.99-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-21.99&CDS=1-585	YML022W
3071	OG0003071	-processed-gene-21.103-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-21.103&CDS=1-6456	YNL242W
3072	OG0003072	-processed-gene-21.89-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-21.89&CDS=1-2019	YOR356W
3073	OG0003073	-processed-gene-22.80-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-22.80&CDS=1-1419	YMR010W
3074	OG0003074	-processed-gene-22.52-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-22.52&CDS=1-1572	YNL223W
3075	OG0003075	-processed-gene-22.53-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-22.53&CDS=1-2142	YDR390C
3076	OG0003076	-processed-gene-22.73-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-22.73&CDS=1-2391	YJL212C
3077	OG0003077	-processed-gene-22.74-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-22.74&CDS=1-1998	YDR349C
3078	OG0003078	-processed-gene-22.89-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-22.89&CDS=1-312	YGL070C
3079	OG0003079	-processed-gene-22.61-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-22.61&CDS=1-585	YGL068W
3080	OG0003080	-processed-gene-22.76-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-22.76&CDS=1-483	YOR339C
3081	OG0003081	-processed-gene-22.63-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-22.63&CDS=1-720	YOR332W
3082	OG0003082	-processed-gene-22.93-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-22.93&CDS=1-2046	YLR077W
3083	OG0003083	-processed-gene-23.0-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.0&CDS=1-990	YOL073C
3084	OG0003084	-processed-gene-23.81-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.81&CDS=1-1098	YPL227C
3085	OG0003085	-processed-gene-23.100-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.100&CDS=1-1242	YPR084W
3086	OG0003086	-processed-gene-23.7-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.7&CDS=1-2259	YDR295C
3087	OG0003087	-processed-gene-23.8-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.8&CDS=1-1908	YML007W
3088	OG0003088	-processed-gene-23.25-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.25&CDS=1-1080	YDR297W
3089	OG0003089	-processed-gene-23.26-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.26&CDS=1-942	YDR296W
3090	OG0003090	-processed-gene-23.89-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.89&CDS=1-1086	YDR347W
3091	OG0003091	-processed-gene-23.105-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.105&CDS=1-1155	YKR070W
3092	OG0003092	-processed-gene-23.90-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.90&CDS=1-1881	YGL116W
3093	OG0003093	-processed-gene-23.53-mRNA-1_1&gene=genemark-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.53&CDS=1-6852	YJL095W
3094	OG0003094	-processed-gene-23.108-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.108&CDS=1-3018	YPR029C
3095	OG0003095	-processed-gene-23.110-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.110&CDS=1-2337	YGL112C
3096	OG0003096	-processed-gene-23.111-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.111&CDS=1-747	YPR028W
3097	OG0003097	-processed-gene-23.17-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.17&CDS=1-465	YER093C-A
3098	OG0003098	-processed-gene-23.98-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-23.98&CDS=1-1587	YOL119C
3099	OG0003099	-processed-gene-24.60-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-24.60&CDS=1-834	YNL010W
3100	OG0003100	-augustus-gene-24.40-mRNA-1_1&gene=maker-gi|1002316734|dbj|BCKQ01000002.1|-augustus-gene-24.40&CDS=1-1839	YLR060W
3101	OG0003101	-processed-gene-24.98-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-24.98&CDS=1-2217	YFR021W
3102	OG0003102	-processed-gene-24.47-mRNA-1_1&gene=snap_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-24.47&CDS=1-858	YPL094C
3103	OG0003103	-processed-gene-24.86-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-24.86&CDS=1-1128	YMR214W
3104	OG0003104	-processed-gene-24.104-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-24.104&CDS=1-564	YCL033C
3105	OG0003105	-processed-gene-24.89-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-24.89&CDS=1-3618	YCR030C
3106	OG0003106	-processed-gene-24.90-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-24.90&CDS=1-1644	YBR076W
3107	OG0003107	-processed-gene-24.93-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-24.93&CDS=1-2382	YPR155C
3108	OG0003108	-processed-gene-24.110-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-24.110&CDS=1-861	YOR145C
3109	OG0003109	-processed-gene-24.95-mRNA-1_1&gene=augustus_masked-gi|1002316734|dbj|BCKQ01000002.1|-processed-gene-24.95&CDS=1-2466	YBR133C
3110	OG0003110	-processed-gene-0.41-mRNA-1_1&gene=snap_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-0.41&CDS=1-2103	YOR154W
3111	OG0003111	-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-0.13&CDS=1-2841	YGL083W
3112	OG0003112	-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-0.14&CDS=1-5718	YGR098C
3113	OG0003113	-processed-gene-0.45-mRNA-1_1&gene=snap_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-0.45&CDS=1-1971	YGL166W
3114	OG0003114	-processed-gene-1.52-mRNA-1_1&gene=genemark-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.52&CDS=1-2580	YGL163C
3115	OG0003115	-processed-gene-1.21-mRNA-1_1&gene=snap_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.21&CDS=1-1314	YKR025W
3116	OG0003116	-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.102&CDS=1-2520	YKR024C
3117	OG0003117	-processed-gene-1.22-mRNA-1_1&gene=snap_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.22&CDS=1-945	YOR194C
3118	OG0003118	-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.103&CDS=1-1014	YGL237C
3119	OG0003119	-processed-gene-1.9-mRNA-1_1&gene=snap_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.9&CDS=1-1761	YBR293W
3120	OG0003120	-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.106&CDS=1-6396	YPL085W
3121	OG0003121	-processed-gene-1.30-mRNA-1_1&gene=snap_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.30&CDS=1-984	YPL004C
3122	OG0003122	-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.123&CDS=1-1485	YPL001W
3123	OG0003123	-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.125&CDS=1-960	YMR067C
3124	OG0003124	-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.108&CDS=1-360	YER009W
3125	OG0003125	-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.128&CDS=1-1800	YPL003W
3126	OG0003126	-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.111&CDS=1-1701	YKL149C
3127	OG0003127	-processed-gene-1.44-mRNA-1_1&gene=snap_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-1.44&CDS=1-372	YFR033C
3128	OG0003128	-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.82&CDS=1-567	YNL281W
3129	OG0003129	-processed-gene-2.3-mRNA-1_1&gene=snap_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.3&CDS=1-375	YDR031W
3130	OG0003130	-processed-gene-2.4-mRNA-1_1&gene=snap_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.4&CDS=1-459	YLR170C
3131	OG0003131	-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.86&CDS=1-2502	YBL084C
3132	OG0003132	-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.105&CDS=1-1164	YER127W
3133	OG0003133	-processed-gene-2.46-mRNA-1_1&gene=genemark-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.46&CDS=1-786	YER126C
3134	OG0003134	-processed-gene-2.25-mRNA-1_1&gene=snap_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.25&CDS=1-1344	YFL037W
3135	OG0003135	-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.107&CDS=1-1797	YMR120C
3136	OG0003136	-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.108&CDS=1-573	YGR081C
3137	OG0003137	-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.94&CDS=1-495	YGR082W
3138	OG0003138	-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-gi|1002316735|dbj|BCKQ01000001.1|-processed-gene-2.109&CDS=1-846	YKL117W
