	OrthologID	Lachancea_thermotolerans	Saccharomyces_cerevisiae
3120	OG0003120	augustus_masked-CU928171-processed-gene-5.109-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.109&CDS=1-1758	YDR292C
3121	OG0003121	augustus_masked-CU928171-processed-gene-5.132-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.132&CDS=1-3216	YDR291W
3122	OG0003122	augustus_masked-CU928171-processed-gene-5.110-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.110&CDS=1-1059	YDR289C
3123	OG0003123	augustus_masked-CU928171-processed-gene-5.133-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.133&CDS=1-636	YHR041C
3124	OG0003124	augustus_masked-CU928171-processed-gene-5.134-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.134&CDS=1-5130	YDR283C
3125	OG0003125	augustus_masked-CU928171-processed-gene-5.135-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.135&CDS=1-876	YDR284C
3126	OG0003126	snap_masked-CU928171-processed-gene-5.11-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-5.11&CDS=1-2373	YDR285W
3127	OG0003127	augustus_masked-CU928171-processed-gene-5.136-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.136&CDS=1-324	YDR286C
3128	OG0003128	augustus_masked-CU928171-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.112&CDS=1-888	YDR287W
3129	OG0003129	augustus_masked-CU928171-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.113&CDS=1-924	YDR288W
3130	OG0003130	augustus_masked-CU928171-processed-gene-5.114-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.114&CDS=1-2070	YHR042W
3131	OG0003131	augustus_masked-CU928171-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.115&CDS=1-1176	YDR282C
3132	OG0003132	augustus_masked-CU928171-processed-gene-5.137-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.137&CDS=1-915	YDR280W
3133	OG0003133	augustus_masked-CU928171-processed-gene-5.138-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.138&CDS=1-987	YDR279W
3134	OG0003134	augustus_masked-CU928171-processed-gene-5.116-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.116&CDS=1-1671	YHR045W
3135	OG0003135	maker-CU928171-augustus-gene-5.100-mRNA-1_1&gene=maker-CU928171-augustus-gene-5.100&CDS=1-3459	YKL157W
3136	OG0003136	augustus_masked-CU928171-processed-gene-5.117-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.117&CDS=1-1440	YHR048W
3137	OG0003137	augustus_masked-CU928171-processed-gene-5.118-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.118&CDS=1-708	YHR049W
3138	OG0003138	snap_masked-CU928171-processed-gene-5.20-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-5.20&CDS=1-630	YKL159C
3139	OG0003139	snap_masked-CU928171-processed-gene-5.21-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-5.21&CDS=1-450	YHR051W
3140	OG0003140	augustus_masked-CU928171-processed-gene-5.140-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.140&CDS=1-441	YKL160W
3141	OG0003141	augustus_masked-CU928171-processed-gene-5.120-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.120&CDS=1-1224	YHR052W
3142	OG0003142	augustus_masked-CU928171-processed-gene-5.141-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.141&CDS=1-1815	YHR032W
3143	OG0003143	augustus_masked-CU928171-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.123&CDS=1-1497	YHR030C
3144	OG0003144	augustus_masked-CU928171-processed-gene-5.124-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.124&CDS=1-870	YHR029C
3145	OG0003145	augustus_masked-CU928171-processed-gene-5.126-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.126&CDS=1-2922	YHR027C
3146	OG0003146	augustus_masked-CU928171-processed-gene-5.142-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.142&CDS=1-1695	YHR025W
3147	OG0003147	snap_masked-CU928171-processed-gene-5.29-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-5.29&CDS=1-1395	YHR024C
3148	OG0003148	augustus_masked-CU928171-processed-gene-5.144-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-5.144&CDS=1-2064	YKL155C
3149	OG0003149	maker-CU928171-augustus-gene-5.99-mRNA-1_1&gene=maker-CU928171-augustus-gene-5.99&CDS=1-777	YKL154W
3150	OG0003150	genemark-CU928171-processed-gene-6.55-mRNA-1_1&gene=genemark-CU928171-processed-gene-6.55&CDS=1-5013	YJL039C
3151	OG0003151	augustus_masked-CU928171-processed-gene-6.102-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.102&CDS=1-6651	YJL042W
3152	OG0003152	augustus_masked-CU928171-processed-gene-6.101-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.101&CDS=1-1128	YJL044C
3153	OG0003153	augustus_masked-CU928171-processed-gene-6.103-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.103&CDS=1-741	YKL152C
3154	OG0003154	augustus_masked-CU928171-processed-gene-6.124-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.124&CDS=1-954	YKL151C
3155	OG0003155	augustus_masked-CU928171-processed-gene-6.104-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.104&CDS=1-876	YKL150W
3156	OG0003156	augustus_masked-CU928171-processed-gene-6.125-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.125&CDS=1-1101	YKL149C
3157	OG0003157	augustus_masked-CU928171-processed-gene-6.126-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.126&CDS=1-1911	YKL148C
3158	OG0003158	maker-CU928171-augustus-gene-6.0-mRNA-1_1&gene=maker-CU928171-augustus-gene-6.0&CDS=1-3147	YKL145W
3159	OG0003159	augustus_masked-CU928171-processed-gene-6.127-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.127&CDS=1-624	YKL144C
3160	OG0003160	augustus_masked-CU928171-processed-gene-6.106-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.106&CDS=1-2100	YKL142W
3161	OG0003161	augustus_masked-CU928171-processed-gene-6.128-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.128&CDS=1-2010	YJL010C
3162	OG0003162	augustus_masked-CU928171-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.129&CDS=1-1692	YJL008C
3163	OG0003163	augustus_masked-CU928171-processed-gene-6.107-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.107&CDS=1-2415	YJL029C
3164	OG0003164	augustus_masked-CU928171-processed-gene-6.130-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.130&CDS=1-597	YJL030W
3165	OG0003165	augustus_masked-CU928171-processed-gene-6.108-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.108&CDS=1-996	YJL031C
3166	OG0003166	genemark-CU928171-processed-gene-6.88-mRNA-1_1&gene=genemark-CU928171-processed-gene-6.88&CDS=1-972	YJL006C
3167	OG0003167	augustus_masked-CU928171-processed-gene-6.132-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.132&CDS=1-2292	YJL033W
3168	OG0003168	augustus_masked-CU928171-processed-gene-6.109-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.109&CDS=1-636	YLR016C
3169	OG0003169	augustus_masked-CU928171-processed-gene-6.110-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.110&CDS=1-750	YJL035C
3170	OG0003170	augustus_masked-CU928171-processed-gene-6.134-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.134&CDS=1-1263	YJL036W
3171	OG0003171	augustus_masked-CU928171-processed-gene-6.135-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.135&CDS=1-1380	YLR015W
3172	OG0003172	augustus_masked-CU928171-processed-gene-6.111-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.111&CDS=1-2598	YLR014C
3173	OG0003173	augustus_masked-CU928171-processed-gene-6.112-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.112&CDS=1-972	YOR100C
3174	OG0003174	maker-CU928171-augustus-gene-6.2-mRNA-1_1&gene=maker-CU928171-augustus-gene-6.2&CDS=1-567	YOR096W
3175	OG0003175	augustus_masked-CU928171-processed-gene-6.115-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.115&CDS=1-825	YOR095C
3176	OG0003176	augustus_masked-CU928171-processed-gene-6.139-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.139&CDS=1-552	YOR094W
3177	OG0003177	augustus_masked-CU928171-processed-gene-6.116-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.116&CDS=1-4839	YOR093C
3178	OG0003178	genemark-CU928171-processed-gene-6.74-mRNA-1_1&gene=genemark-CU928171-processed-gene-6.74&CDS=1-1743	YNL094W
3179	OG0003179	augustus_masked-CU928171-processed-gene-6.140-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.140&CDS=1-1023	YOR091W
3180	OG0003180	augustus_masked-CU928171-processed-gene-6.118-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.118&CDS=1-2121	YOR090C
3181	OG0003181	augustus_masked-CU928171-processed-gene-6.141-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.141&CDS=1-2037	YOR087W
3182	OG0003182	augustus_masked-CU928171-processed-gene-6.119-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.119&CDS=1-3756	YNL091W
3183	OG0003183	augustus_masked-CU928171-processed-gene-6.120-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.120&CDS=1-561	YNL090W
3184	OG0003184	augustus_masked-CU928171-processed-gene-6.121-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.121&CDS=1-4308	YNL088W
3185	OG0003185	augustus_masked-CU928171-processed-gene-6.122-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.122&CDS=1-3528	YOR086C
3186	OG0003186	augustus_masked-CU928171-processed-gene-6.123-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.123&CDS=1-291	YNL086W
3187	OG0003187	augustus_masked-CU928171-processed-gene-6.142-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-6.142&CDS=1-1041	YOR085W
3188	OG0003188	augustus_masked-CU928171-processed-gene-7.95-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.95&CDS=1-2412	YNL085W
3189	OG0003189	augustus_masked-CU928171-processed-gene-7.96-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.96&CDS=1-1581	YIL142W
3190	OG0003190	augustus_masked-CU928171-processed-gene-7.98-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.98&CDS=1-1212	YNL084C
3191	OG0003191	augustus_masked-CU928171-processed-gene-7.97-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.97&CDS=1-2472	YIL140W
3192	OG0003192	genemark-CU928171-processed-gene-7.57-mRNA-1_1&gene=genemark-CU928171-processed-gene-7.57&CDS=1-1545	YNL083W
3193	OG0003193	genemark-CU928171-processed-gene-7.79-mRNA-1_1&gene=genemark-CU928171-processed-gene-7.79&CDS=1-729	YIL139C
3194	OG0003194	genemark-CU928171-processed-gene-7.58-mRNA-1_1&gene=genemark-CU928171-processed-gene-7.58&CDS=1-2718	YNL082W
3195	OG0003195	augustus_masked-CU928171-processed-gene-7.118-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.118&CDS=1-447	YNL081C
3196	OG0003196	augustus_masked-CU928171-processed-gene-7.119-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.119&CDS=1-1056	YNL080C
3197	OG0003197	augustus_masked-CU928171-processed-gene-7.120-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.120&CDS=1-804	YML110C
3198	OG0003198	maker-CU928171-augustus-gene-7.1-mRNA-1_1&gene=maker-CU928171-augustus-gene-7.1&CDS=1-483	YNL079C
3199	OG0003199	augustus_masked-CU928171-processed-gene-7.122-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.122&CDS=1-1386	YNL077W
3200	OG0003200	augustus_masked-CU928171-processed-gene-7.100-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.100&CDS=1-2700	YIL137C
3201	OG0003201	snap_masked-CU928171-processed-gene-7.13-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-7.13&CDS=1-1632	YIL136W
3202	OG0003202	snap_masked-CU928171-processed-gene-7.14-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-7.14&CDS=1-1743	YNL076W
3203	OG0003203	genemark-CU928171-processed-gene-7.62-mRNA-1_1&gene=genemark-CU928171-processed-gene-7.62&CDS=1-849	YNL075W
3204	OG0003204	augustus_masked-CU928171-processed-gene-7.103-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.103&CDS=1-1572	YNL073W
3205	OG0003205	augustus_masked-CU928171-processed-gene-7.104-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.104&CDS=1-939	YNL072W
3206	OG0003206	augustus_masked-CU928171-processed-gene-7.105-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.105&CDS=1-1413	YNL071W
3207	OG0003207	maker-CU928171-augustus-gene-7.0-mRNA-1_1&gene=maker-CU928171-augustus-gene-7.0&CDS=1-1131	YIL134W
3208	OG0003208	augustus_masked-CU928171-processed-gene-7.125-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.125&CDS=1-600	YIL133C
3209	OG0003209	snap_masked-CU928171-processed-gene-7.41-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-7.41&CDS=1-660	YIL132C
3210	OG0003210	augustus_masked-CU928171-processed-gene-7.127-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.127&CDS=1-2286	YIL131C
3211	OG0003211	augustus_masked-CU928171-processed-gene-7.107-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.107&CDS=1-2346	YIL130W
3212	OG0003212	augustus_masked-CU928171-processed-gene-7.128-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.128&CDS=1-7755	YIL129C
3213	OG0003213	augustus_masked-CU928171-processed-gene-7.108-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.108&CDS=1-3057	YIL128W
3214	OG0003214	augustus_masked-CU928171-processed-gene-7.129-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.129&CDS=1-591	YIL127C
3215	OG0003215	augustus_masked-CU928171-processed-gene-7.111-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.111&CDS=1-3039	YIL125W
3216	OG0003216	augustus_masked-CU928171-processed-gene-7.112-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.112&CDS=1-864	YIL124W
3217	OG0003217	augustus_masked-CU928171-processed-gene-7.114-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.114&CDS=1-3285	YNL065W
3218	OG0003218	augustus_masked-CU928171-processed-gene-7.131-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.131&CDS=1-1233	YNL064C
3219	OG0003219	augustus_masked-CU928171-processed-gene-7.115-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.115&CDS=1-879	YNL063W
3220	OG0003220	augustus_masked-CU928171-processed-gene-7.132-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.132&CDS=1-1461	YNL062C
3221	OG0003221	augustus_masked-CU928171-processed-gene-7.116-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-7.116&CDS=1-1911	YNL061W
3222	OG0003222	augustus_masked-CU928171-processed-gene-8.45-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.45&CDS=1-2235	YNL059C
3223	OG0003223	augustus_masked-CU928171-processed-gene-8.48-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.48&CDS=1-693	YIL118W
3224	OG0003224	augustus_masked-CU928171-processed-gene-8.68-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.68&CDS=1-894	YIL117C
3225	OG0003225	augustus_masked-CU928171-processed-gene-8.49-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.49&CDS=1-507	YNL056W
3226	OG0003226	augustus_masked-CU928171-processed-gene-8.50-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.50&CDS=1-1167	YIL116W
3227	OG0003227	snap_masked-CU928171-processed-gene-8.25-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-8.25&CDS=1-4611	YIL115C
3228	OG0003228	augustus_masked-CU928171-processed-gene-8.70-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.70&CDS=1-843	YNL055C
3229	OG0003229	snap_masked-CU928171-processed-gene-8.6-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-8.6&CDS=1-2043	YNL054W
3230	OG0003230	augustus_masked-CU928171-processed-gene-8.52-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.52&CDS=1-1368	YIL113W
3231	OG0003231	augustus_masked-CU928171-processed-gene-8.54-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.54&CDS=1-1125	YIL110W
3232	OG0003232	snap_masked-CU928171-processed-gene-8.10-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-8.10&CDS=1-1161	YNL051W
3233	OG0003233	snap_masked-CU928171-processed-gene-8.27-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-8.27&CDS=1-699	YNL050C
3234	OG0003234	augustus_masked-CU928171-processed-gene-8.72-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.72&CDS=1-2691	YIL109C
3235	OG0003235	augustus_masked-CU928171-processed-gene-8.56-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.56&CDS=1-2070	YIL108W
3236	OG0003236	augustus_masked-CU928171-processed-gene-8.73-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.73&CDS=1-2211	YIL107C
3237	OG0003237	augustus_masked-CU928171-processed-gene-8.57-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.57&CDS=1-2364	YNL048W
3238	OG0003238	augustus_masked-CU928171-processed-gene-8.74-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.74&CDS=1-1956	YIL105C
3239	OG0003239	augustus_masked-CU928171-processed-gene-8.58-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.58&CDS=1-528	YNL044W
3240	OG0003240	augustus_masked-CU928171-processed-gene-8.59-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.59&CDS=1-960	YNL042W
3241	OG0003241	augustus_masked-CU928171-processed-gene-8.75-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.75&CDS=1-1464	YIL104C
3242	OG0003242	augustus_masked-CU928171-processed-gene-8.60-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.60&CDS=1-1269	YIL103W
3243	OG0003243	augustus_masked-CU928171-processed-gene-8.76-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.76&CDS=1-2439	YNL041C
3244	OG0003244	genemark-CU928171-processed-gene-8.120-mRNA-1_1&gene=genemark-CU928171-processed-gene-8.120&CDS=1-1947	YIL101C
3245	OG0003245	augustus_masked-CU928171-processed-gene-8.78-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.78&CDS=1-642	YNL036W
3246	OG0003246	augustus_masked-CU928171-processed-gene-8.61-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.61&CDS=1-1836	YIL099W
3247	OG0003247	snap_masked-CU928171-processed-gene-8.35-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-8.35&CDS=1-495	YIL098C
3248	OG0003248	augustus_masked-CU928171-processed-gene-8.62-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.62&CDS=1-1080	YNL037C
3249	OG0003249	augustus_masked-CU928171-processed-gene-8.63-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.63&CDS=1-1497	YIL097W
3250	OG0003250	genemark-CU928171-processed-gene-8.123-mRNA-1_1&gene=genemark-CU928171-processed-gene-8.123&CDS=1-987	YIL096C
3251	OG0003251	snap_masked-CU928171-processed-gene-8.37-mRNA-1_1&gene=snap_masked-CU928171-processed-gene-8.37&CDS=1-486	YNL038W
3252	OG0003252	augustus_masked-CU928171-processed-gene-8.81-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.81&CDS=1-2754	YNL035C
3253	OG0003253	augustus_masked-CU928171-processed-gene-8.82-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.82&CDS=1-2124	YNL021W
3254	OG0003254	augustus_masked-CU928171-processed-gene-8.65-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.65&CDS=1-1587	YNL022C
3255	OG0003255	augustus_masked-CU928171-processed-gene-8.83-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.83&CDS=1-1101	YIL094C
3256	OG0003256	maker-CU928171-augustus-gene-8.87-mRNA-1_1&gene=maker-CU928171-augustus-gene-8.87&CDS=1-2214	YNL024C
3257	OG0003257	augustus_masked-CU928171-processed-gene-8.84-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.84&CDS=1-783	YIL093C
3258	OG0003258	augustus_masked-CU928171-processed-gene-8.85-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-8.85&CDS=1-2241	YIL091C
3259	OG0003259	augustus_masked-CU928171-processed-gene-9.112-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.112&CDS=1-1422	YIL090W
3260	OG0003260	augustus_masked-CU928171-processed-gene-9.113-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.113&CDS=1-2103	YNL025C
3261	OG0003261	augustus_masked-CU928171-processed-gene-9.116-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.116&CDS=1-1404	YIL088C
3262	OG0003262	augustus_masked-CU928171-processed-gene-9.114-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.114&CDS=1-909	YNL032W
3263	OG0003263	augustus_masked-CU928171-processed-gene-9.117-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.117&CDS=1-426	YIL087C
3264	OG0003264	augustus_masked-CU928171-processed-gene-9.140-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.140&CDS=1-897	YIL084C
3265	OG0003265	augustus_masked-CU928171-processed-gene-9.120-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.120&CDS=1-1230	YML005W
3266	OG0003266	genemark-CU928171-processed-gene-9.71-mRNA-1_1&gene=genemark-CU928171-processed-gene-9.71&CDS=1-1578	YNL027W
3267	OG0003267	genemark-CU928171-processed-gene-9.72-mRNA-1_1&gene=genemark-CU928171-processed-gene-9.72&CDS=1-1485	YNL026W
3268	OG0003268	augustus_masked-CU928171-processed-gene-9.141-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.141&CDS=1-1047	YIL083C
3269	OG0003269	augustus_masked-CU928171-processed-gene-9.122-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.122&CDS=1-2517	YJL094C
3270	OG0003270	augustus_masked-CU928171-processed-gene-9.123-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.123&CDS=1-1308	YNL016W
3271	OG0003271	genemark-CU928171-processed-gene-9.75-mRNA-1_1&gene=genemark-CU928171-processed-gene-9.75&CDS=1-2115	YDL122W
3272	OG0003272	augustus_masked-CU928171-processed-gene-9.142-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.142&CDS=1-429	YDL121C
3273	OG0003273	augustus_masked-CU928171-processed-gene-9.125-mRNA-1_1&gene=augustus_masked-CU928171-processed-gene-9.125&CDS=1-510	YDL120W
