	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035640_Yamadazyma_philogaea
2858	OG0002858	YOR370C	maker-NODE_4_length_571300_cov_30.7617_ID_7-augustus-gene-4.263-mRNA-1_1&gene=maker-NODE_4_length_571300_cov_30.7617_ID_7-augustus-gene-4.263&CDS=1-2325
2859	OG0002859	YOR373W	snap_masked-NODE_4_length_571300_cov_30.7617_ID_7-processed-gene-4.220-mRNA-1_1&gene=snap_masked-NODE_4_length_571300_cov_30.7617_ID_7-processed-gene-4.220&CDS=1-3825
2860	OG0002860	YOR386W	augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-10.79-mRNA-1_1&gene=augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-10.79&CDS=1-1626
2861	OG0002861	YOR388C	augustus_masked-NODE_12_length_314767_cov_28.8002_ID_23-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_12_length_314767_cov_28.8002_ID_23-processed-gene-1.7&CDS=1-1128
2862	OG0002862	YPL002C	augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-4.71-mRNA-1_1&gene=augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-4.71&CDS=1-693
2863	OG0002863	YPL003W	augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-4.92-mRNA-1_1&gene=augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-4.92&CDS=1-2868
2864	OG0002864	YPL005W	snap_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-6.51-mRNA-1_1&gene=snap_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-6.51&CDS=1-1725
2865	OG0002865	YPL008W	maker-NODE_19_length_222602_cov_29.8229_ID_37-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_19_length_222602_cov_29.8229_ID_37-augustus-gene-1.3&CDS=1-3477
2866	OG0002866	YPL009C	augustus_masked-NODE_21_length_186516_cov_33.4099_ID_41-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_21_length_186516_cov_33.4099_ID_41-processed-gene-0.149&CDS=1-3102
2867	OG0002867	YPL010W	genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-5.62-mRNA-1_1&gene=genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-5.62&CDS=1-573
2868	OG0002868	YPL011C	genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-5.63-mRNA-1_1&gene=genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-5.63&CDS=1-738
2869	OG0002869	YPL012W	augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-3.48-mRNA-1_1&gene=augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-3.48&CDS=1-3558
2870	OG0002870	YPL013C	augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-3.49-mRNA-1_1&gene=augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-3.49&CDS=1-399
2871	OG0002871	YPL015C	augustus_masked-NODE_21_length_186516_cov_33.4099_ID_41-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_21_length_186516_cov_33.4099_ID_41-processed-gene-0.107&CDS=1-1014
2872	OG0002872	YPL016W	maker-NODE_9_length_359155_cov_29.4677_ID_17-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_9_length_359155_cov_29.4677_ID_17-snap-gene-0.2&CDS=1-3405
2873	OG0002873	YPL020C	genemark-NODE_25_length_160743_cov_28.9188_ID_49-processed-gene-0.214-mRNA-1_1&gene=genemark-NODE_25_length_160743_cov_28.9188_ID_49-processed-gene-0.214&CDS=1-1173
2874	OG0002874	YPL022W	genemark-NODE_9_length_359155_cov_29.4677_ID_17-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_9_length_359155_cov_29.4677_ID_17-processed-gene-0.24&CDS=1-2913
2875	OG0002875	YPL028W	augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-0.79&CDS=1-1197
2876	OG0002876	YPL029W	augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-0.57&CDS=1-1935
2877	OG0002877	YPL041C	genemark-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-0.97&CDS=1-633
2878	OG0002878	YPL042C	augustus_masked-NODE_9_length_359155_cov_29.4677_ID_17-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_9_length_359155_cov_29.4677_ID_17-processed-gene-0.62&CDS=1-1263
2879	OG0002879	YPL043W	augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.22&CDS=1-2124
2880	OG0002880	YPL045W	augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.21&CDS=1-2859
2881	OG0002881	YPL046C	augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.36&CDS=1-300
2882	OG0002882	YPL048W	maker-NODE_1_length_1146432_cov_29.4029_ID_1-augustus-gene-7.134-mRNA-1_1&gene=maker-NODE_1_length_1146432_cov_29.4029_ID_1-augustus-gene-7.134&CDS=1-1224
2883	OG0002883	YPL051W	augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-5.115&CDS=1-675
2884	OG0002884	YPL057C	augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-4.91-mRNA-1_1&gene=augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-4.91&CDS=1-981
2885	OG0002885	YPL059W	genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-1.111&CDS=1-393
2886	OG0002886	YPL060W	augustus_masked-NODE_11_length_320613_cov_31.9964_ID_21-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_11_length_320613_cov_31.9964_ID_21-processed-gene-2.94&CDS=1-1206
2887	OG0002887	YPL063W	genemark-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-4.35-mRNA-1_1&gene=genemark-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-4.35&CDS=1-1407
2888	OG0002888	YPL065W	augustus_masked-NODE_15_length_274748_cov_30.1148_ID_29-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_15_length_274748_cov_30.1148_ID_29-processed-gene-0.119&CDS=1-771
2889	OG0002889	YPL066W	augustus_masked-NODE_15_length_274748_cov_30.1148_ID_29-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_15_length_274748_cov_30.1148_ID_29-processed-gene-0.118&CDS=1-1218
2890	OG0002890	YPL067C	genemark-NODE_12_length_314767_cov_28.8002_ID_23-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_12_length_314767_cov_28.8002_ID_23-processed-gene-2.75&CDS=1-705
2891	OG0002891	YPL069C	augustus_masked-NODE_33_length_101399_cov_32.264_ID_65-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_33_length_101399_cov_32.264_ID_65-processed-gene-0.130&CDS=1-1017
2892	OG0002892	YPL072W	augustus_masked-NODE_18_length_255309_cov_31.6668_ID_35-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_18_length_255309_cov_31.6668_ID_35-processed-gene-0.8&CDS=1-2178
2893	OG0002893	YPL076W	augustus_masked-NODE_20_length_215016_cov_30.8952_ID_39-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_20_length_215016_cov_30.8952_ID_39-processed-gene-1.55&CDS=1-888
2894	OG0002894	YPL078C	genemark-NODE_12_length_314767_cov_28.8002_ID_23-processed-gene-1.64-mRNA-1_1&gene=genemark-NODE_12_length_314767_cov_28.8002_ID_23-processed-gene-1.64&CDS=1-702
2895	OG0002895	YPL082C	genemark-NODE_7_length_373803_cov_30.4817_ID_13-processed-gene-2.185-mRNA-1_1&gene=genemark-NODE_7_length_373803_cov_30.4817_ID_13-processed-gene-2.185&CDS=1-6903
2896	OG0002896	YPL083C	augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-4.93-mRNA-1_1&gene=augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-4.93&CDS=1-1086
2897	OG0002897	YPL085W	augustus_masked-NODE_45_length_41098_cov_31.9073_ID_89-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_45_length_41098_cov_31.9073_ID_89-processed-gene-0.29&CDS=1-6324
2898	OG0002898	YPL086C	augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-7.79-mRNA-1_1&gene=augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-7.79&CDS=1-1713
2899	OG0002899	YPL091W	snap_masked-NODE_13_length_302840_cov_30.3933_ID_25-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_13_length_302840_cov_30.3933_ID_25-processed-gene-1.26&CDS=1-1536
2900	OG0002900	YPL092W	genemark-NODE_14_length_296638_cov_28.971_ID_27-processed-gene-1.223-mRNA-1_1&gene=genemark-NODE_14_length_296638_cov_28.971_ID_27-processed-gene-1.223&CDS=1-1206
2901	OG0002901	YPL093W	genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-7.44-mRNA-1_1&gene=genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-7.44&CDS=1-1935
2902	OG0002902	YPL096W	augustus_masked-NODE_21_length_186516_cov_33.4099_ID_41-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_21_length_186516_cov_33.4099_ID_41-processed-gene-0.99&CDS=1-2694
2903	OG0002903	YPL097W	maker-NODE_21_length_186516_cov_33.4099_ID_41-snap-gene-0.281-mRNA-1_1&gene=maker-NODE_21_length_186516_cov_33.4099_ID_41-snap-gene-0.281&CDS=1-1668
2904	OG0002904	YPL098C	augustus_masked-NODE_14_length_296638_cov_28.971_ID_27-processed-gene-1.159-mRNA-1_1&gene=augustus_masked-NODE_14_length_296638_cov_28.971_ID_27-processed-gene-1.159&CDS=1-318
2905	OG0002905	YPL101W	augustus_masked-NODE_20_length_215016_cov_30.8952_ID_39-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_20_length_215016_cov_30.8952_ID_39-processed-gene-1.46&CDS=1-1326
2906	OG0002906	YPL103C	augustus_masked-NODE_14_length_296638_cov_28.971_ID_27-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-NODE_14_length_296638_cov_28.971_ID_27-processed-gene-1.123&CDS=1-1338
2907	OG0002907	YPL104W	genemark-NODE_15_length_274748_cov_30.1148_ID_29-processed-gene-1.88-mRNA-1_1&gene=genemark-NODE_15_length_274748_cov_30.1148_ID_29-processed-gene-1.88&CDS=1-2052
2908	OG0002908	YPL106C	maker-NODE_1_length_1146432_cov_29.4029_ID_1-augustus-gene-7.136-mRNA-1_1&gene=maker-NODE_1_length_1146432_cov_29.4029_ID_1-augustus-gene-7.136&CDS=1-3084
2909	OG0002909	YPL107W	augustus_masked-NODE_13_length_302840_cov_30.3933_ID_25-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-NODE_13_length_302840_cov_30.3933_ID_25-processed-gene-1.135&CDS=1-648
2910	OG0002910	YPL109C	augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-4.109-mRNA-1_1&gene=augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-4.109&CDS=1-6819
2911	OG0002911	YPL110C	augustus_masked-NODE_14_length_296638_cov_28.971_ID_27-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-NODE_14_length_296638_cov_28.971_ID_27-processed-gene-1.98&CDS=1-3876
2912	OG0002912	YPL111W	augustus_masked-NODE_14_length_296638_cov_28.971_ID_27-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_14_length_296638_cov_28.971_ID_27-processed-gene-0.67&CDS=1-1647
2913	OG0002913	YPL112C	augustus_masked-NODE_6_length_485873_cov_30.1022_ID_11-processed-gene-3.130-mRNA-1_1&gene=augustus_masked-NODE_6_length_485873_cov_30.1022_ID_11-processed-gene-3.130&CDS=1-1173
2914	OG0002914	YPL113C	augustus_masked-NODE_6_length_485873_cov_30.1022_ID_11-processed-gene-3.178-mRNA-1_1&gene=augustus_masked-NODE_6_length_485873_cov_30.1022_ID_11-processed-gene-3.178&CDS=1-1092
2915	OG0002915	YPL116W	augustus_masked-NODE_39_length_75211_cov_36.8898_ID_77-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_39_length_75211_cov_36.8898_ID_77-processed-gene-0.46&CDS=1-2226
2916	OG0002916	YPL117C	augustus_masked-NODE_39_length_75211_cov_36.8898_ID_77-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_39_length_75211_cov_36.8898_ID_77-processed-gene-0.44&CDS=1-834
2917	OG0002917	YPL118W	genemark-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-2.2-mRNA-1_1&gene=genemark-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-2.2&CDS=1-1014
2918	OG0002918	YPL122C	genemark-NODE_30_length_114726_cov_33.6541_ID_59-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_30_length_114726_cov_33.6541_ID_59-processed-gene-0.96&CDS=1-1353
2919	OG0002919	YPL123C	maker-NODE_18_length_255309_cov_31.6668_ID_35-snap-gene-1.4-mRNA-1_1&gene=maker-NODE_18_length_255309_cov_31.6668_ID_35-snap-gene-1.4&CDS=1-3579
2920	OG0002920	YPL125W	augustus_masked-NODE_9_length_359155_cov_29.4677_ID_17-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-NODE_9_length_359155_cov_29.4677_ID_17-processed-gene-1.82&CDS=1-2961
2921	OG0002921	YPL126W	augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-3.72&CDS=1-2193
2922	OG0002922	YPL127C	maker-NODE_1_length_1146432_cov_29.4029_ID_1-augustus-gene-3.151-mRNA-1_1&gene=maker-NODE_1_length_1146432_cov_29.4029_ID_1-augustus-gene-3.151&CDS=1-483
2923	OG0002923	YPL128C	snap_masked-NODE_4_length_571300_cov_30.7617_ID_7-processed-gene-2.121-mRNA-1_1&gene=snap_masked-NODE_4_length_571300_cov_30.7617_ID_7-processed-gene-2.121&CDS=1-1797
2924	OG0002924	YPL129W	augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-3.77-mRNA-1_1&gene=augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-3.77&CDS=1-2460
2925	OG0002925	YPL131W	augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-4.83-mRNA-1_1&gene=augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-4.83&CDS=1-891
2926	OG0002926	YPL132W	augustus_masked-NODE_9_length_359155_cov_29.4677_ID_17-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-NODE_9_length_359155_cov_29.4677_ID_17-processed-gene-1.83&CDS=1-849
2927	OG0002927	YPL138C	genemark-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-1.116&CDS=1-1002
2928	OG0002928	YPL146C	augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-4.143-mRNA-1_1&gene=augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-4.143&CDS=1-1125
2929	OG0002929	YPL149W	augustus_masked-NODE_28_length_133224_cov_28.2264_ID_55-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_28_length_133224_cov_28.2264_ID_55-processed-gene-0.102&CDS=1-768
2930	OG0002930	YPL150W	augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-0.78&CDS=1-2589
2931	OG0002931	YPL151C	genemark-NODE_24_length_168944_cov_30.0467_ID_47-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_24_length_168944_cov_30.0467_ID_47-processed-gene-0.26&CDS=1-1161
2932	OG0002932	YPL152W	augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-1.102&CDS=1-1062
2933	OG0002933	YPL153C	maker-NODE_1_length_1146432_cov_29.4029_ID_1-snap-gene-1.143-mRNA-1_1&gene=maker-NODE_1_length_1146432_cov_29.4029_ID_1-snap-gene-1.143&CDS=1-4536
2934	OG0002934	YPL154C	genemark-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-4.11-mRNA-1_1&gene=genemark-NODE_5_length_517651_cov_49.9611_ID_9-processed-gene-4.11&CDS=1-1260
2935	OG0002935	YPL155C	genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-8.60-mRNA-1_1&gene=genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-8.60&CDS=1-2034
2936	OG0002936	YPL160W	augustus_masked-NODE_6_length_485873_cov_30.1022_ID_11-processed-gene-3.161-mRNA-1_1&gene=augustus_masked-NODE_6_length_485873_cov_30.1022_ID_11-processed-gene-3.161&CDS=1-8142
2937	OG0002937	YPL162C	genemark-NODE_19_length_222602_cov_29.8229_ID_37-processed-gene-1.113-mRNA-1_1&gene=genemark-NODE_19_length_222602_cov_29.8229_ID_37-processed-gene-1.113&CDS=1-912
2938	OG0002938	YPL165C	snap_masked-NODE_13_length_302840_cov_30.3933_ID_25-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_13_length_302840_cov_30.3933_ID_25-processed-gene-0.37&CDS=1-1461
2939	OG0002939	YPL167C	maker-NODE_23_length_173057_cov_29.2639_ID_45-snap-gene-0.9-mRNA-1_1&gene=maker-NODE_23_length_173057_cov_29.2639_ID_45-snap-gene-0.9&CDS=1-4353
2940	OG0002940	YPL172C	maker-NODE_1_length_1146432_cov_29.4029_ID_1-augustus-gene-0.108-mRNA-1_1&gene=maker-NODE_1_length_1146432_cov_29.4029_ID_1-augustus-gene-0.108&CDS=1-2088
2941	OG0002941	YPL175W	augustus_masked-NODE_21_length_186516_cov_33.4099_ID_41-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_21_length_186516_cov_33.4099_ID_41-processed-gene-0.121&CDS=1-3582
2942	OG0002942	YPL178W	augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-3.72&CDS=1-621
2943	OG0002943	YPL181W	augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-1.72&CDS=1-1101
2944	OG0002944	YPL183C	augustus_masked-NODE_42_length_54528_cov_32.4659_ID_83-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_42_length_54528_cov_32.4659_ID_83-processed-gene-0.37&CDS=1-3024
2945	OG0002945	YPL184C	genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.70-mRNA-1_1&gene=genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.70&CDS=1-1923
2946	OG0002946	YPL190C	augustus_masked-NODE_42_length_54528_cov_32.4659_ID_83-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_42_length_54528_cov_32.4659_ID_83-processed-gene-0.55&CDS=1-1674
2947	OG0002947	YPL194W	augustus_masked-NODE_27_length_135834_cov_30.1618_ID_53-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-NODE_27_length_135834_cov_30.1618_ID_53-processed-gene-0.164&CDS=1-1140
2948	OG0002948	YPL195W	augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-0.105&CDS=1-3144
2949	OG0002949	YPL196W	genemark-NODE_27_length_135834_cov_30.1618_ID_53-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_27_length_135834_cov_30.1618_ID_53-processed-gene-0.89&CDS=1-840
2950	OG0002950	YPL199C	augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-0.95&CDS=1-741
2951	OG0002951	YPL204W	augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.99&CDS=1-1170
2952	OG0002952	YPL206C	genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.87-mRNA-1_1&gene=genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.87&CDS=1-2040
2953	OG0002953	YPL207W	augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.132&CDS=1-2226
2954	OG0002954	YPL208W	augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-8.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-8.109&CDS=1-1806
2955	OG0002955	YPL209C	augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.133&CDS=1-1104
2956	OG0002956	YPL210C	augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-9.40&CDS=1-1932
2957	OG0002957	YPL211W	augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.100-mRNA-1_1&gene=augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.100&CDS=1-543
2958	OG0002958	YPL212C	augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.134-mRNA-1_1&gene=augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.134&CDS=1-1443
2959	OG0002959	YPL214C	augustus_masked-NODE_27_length_135834_cov_30.1618_ID_53-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-NODE_27_length_135834_cov_30.1618_ID_53-processed-gene-0.152&CDS=1-3675
2960	OG0002960	YPL215W	augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_8_length_359490_cov_28.9294_ID_15-processed-gene-2.136&CDS=1-1002
2961	OG0002961	YPL217C	maker-NODE_2_length_752566_cov_29.4242_ID_3-augustus-gene-2.5-mRNA-1_1&gene=maker-NODE_2_length_752566_cov_29.4242_ID_3-augustus-gene-2.5&CDS=1-4578
2962	OG0002962	YPL218W	augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-0.15&CDS=1-2322
2963	OG0002963	YPL222W	augustus_masked-NODE_13_length_302840_cov_30.3933_ID_25-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_13_length_302840_cov_30.3933_ID_25-processed-gene-0.110&CDS=1-1830
2964	OG0002964	YPL225W	genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-8.76-mRNA-1_1&gene=genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-8.76&CDS=1-435
2965	OG0002965	YPL226W	genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-8.74-mRNA-1_1&gene=genemark-NODE_1_length_1146432_cov_29.4029_ID_1-processed-gene-8.74&CDS=1-3597
2966	OG0002966	YPL227C	augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-4.160-mRNA-1_1&gene=augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-4.160&CDS=1-984
2967	OG0002967	YPL228W	augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-4.161-mRNA-1_1&gene=augustus_masked-NODE_3_length_574896_cov_30.1526_ID_5-processed-gene-4.161&CDS=1-1443
2968	OG0002968	YPL231W	augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_2_length_752566_cov_29.4242_ID_3-processed-gene-2.63&CDS=1-8649
2969	OG0002969	YPL233W	augustus_masked-NODE_27_length_135834_cov_30.1618_ID_53-processed-gene-0.179-mRNA-1_1&gene=augustus_masked-NODE_27_length_135834_cov_30.1618_ID_53-processed-gene-0.179&CDS=1-660
2970	OG0002970	YPL234C	augustus_masked-NODE_16_length_273302_cov_29.6828_ID_31-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_16_length_273302_cov_29.6828_ID_31-processed-gene-0.50&CDS=1-489
2971	OG0002971	YPL236C	augustus_masked-NODE_16_length_273302_cov_29.6828_ID_31-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_16_length_273302_cov_29.6828_ID_31-processed-gene-0.52&CDS=1-1482
