	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041862_Candida_golubevii
2979	OG0002979	YOR058C	augustus_masked-flattened_line_156-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-flattened_line_156-processed-gene-0.37&CDS=1-2883
2980	OG0002980	YOR063W	augustus_masked-flattened_line_58-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.102&CDS=1-1164
2981	OG0002981	YOR064C	maker-flattened_line_58-snap-gene-0.79-mRNA-1_1&gene=maker-flattened_line_58-snap-gene-0.79&CDS=1-804
2982	OG0002982	YOR065W	augustus_masked-flattened_line_8-processed-gene-2.191-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.191&CDS=1-864
2983	OG0002983	YOR067C	augustus_masked-flattened_line_98-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.117&CDS=1-1803
2984	OG0002984	YOR069W	augustus_masked-flattened_line_4-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.2&CDS=1-3309
2985	OG0002985	YOR070C	snap_masked-flattened_line_24-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.32&CDS=1-1947
2986	OG0002986	YOR074C	maker-flattened_line_176-augustus-gene-0.46-mRNA-1_1&gene=maker-flattened_line_176-augustus-gene-0.46&CDS=1-1206
2987	OG0002987	YOR075W	genemark-flattened_line_152-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_152-processed-gene-0.29&CDS=1-1014
2988	OG0002988	YOR077W	augustus_masked-flattened_line_24-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.86&CDS=1-723
2989	OG0002989	YOR080W	augustus_masked-flattened_line_8-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.138&CDS=1-2247
2990	OG0002990	YOR081C	augustus_masked-flattened_line_8-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.137&CDS=1-2688
2991	OG0002991	YOR084W	augustus_masked-flattened_line_270-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_270-processed-gene-0.0&CDS=1-1134
2992	OG0002992	YOR087W	augustus_masked-flattened_line_106-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_106-processed-gene-0.100&CDS=1-1962
2993	OG0002993	YOR090C	augustus_masked-flattened_line_30-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.146&CDS=1-1707
2994	OG0002994	YOR091W	augustus_masked-flattened_line_30-processed-gene-1.161-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.161&CDS=1-1020
2995	OG0002995	YOR093C	augustus_masked-flattened_line_30-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.42&CDS=1-4554
2996	OG0002996	YOR095C	augustus_masked-flattened_line_30-processed-gene-1.159-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.159&CDS=1-720
2997	OG0002997	YOR100C	augustus_masked-flattened_line_154-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_154-processed-gene-0.58&CDS=1-846
2998	OG0002998	YOR101W	augustus_masked-flattened_line_38-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.191&CDS=1-747
2999	OG0002999	YOR103C	augustus_masked-flattened_line_38-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.161&CDS=1-504
3000	OG0003000	YOR104W	augustus_masked-flattened_line_66-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.11&CDS=1-435
3001	OG0003001	YOR112W	augustus_masked-flattened_line_30-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.55&CDS=1-2280
3002	OG0003002	YOR113W	augustus_masked-flattened_line_218-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_218-processed-gene-0.26&CDS=1-2667
3003	OG0003003	YOR115C	augustus_masked-flattened_line_48-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.87&CDS=1-639
3004	OG0003004	YOR116C	genemark-flattened_line_74-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.67&CDS=1-4833
3005	OG0003005	YOR117W	augustus_masked-flattened_line_74-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.25&CDS=1-1275
3006	OG0003006	YOR118W	genemark-flattened_line_114-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_114-processed-gene-0.99&CDS=1-2010
3007	OG0003007	YOR119C	augustus_masked-flattened_line_114-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.44&CDS=1-1449
3008	OG0003008	YOR123C	genemark-flattened_line_4-processed-gene-1.34-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.34&CDS=1-1179
3009	OG0003009	YOR124C	snap_masked-flattened_line_160-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_160-processed-gene-0.43&CDS=1-3885
3010	OG0003010	YOR125C	augustus_masked-flattened_line_68-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.139&CDS=1-762
3011	OG0003011	YOR126C	augustus_masked-flattened_line_372-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_372-processed-gene-0.0&CDS=1-765
3012	OG0003012	YOR128C	augustus_masked-flattened_line_118-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.92&CDS=1-1680
3013	OG0003013	YOR129C	augustus_masked-flattened_line_118-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.106&CDS=1-1899
3014	OG0003014	YOR130C	genemark-flattened_line_74-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.60&CDS=1-846
3015	OG0003015	YOR132W	augustus_masked-flattened_line_10-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.77&CDS=1-1620
3016	OG0003016	YOR136W	augustus_masked-flattened_line_212-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_212-processed-gene-0.5&CDS=1-1098
3017	OG0003017	YOR141C	augustus_masked-flattened_line_160-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_160-processed-gene-0.13&CDS=1-2478
3018	OG0003018	YOR142W	augustus_masked-flattened_line_160-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_160-processed-gene-0.12&CDS=1-1428
3019	OG0003019	YOR144C	augustus_masked-flattened_line_14-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.66&CDS=1-2841
3020	OG0003020	YOR145C	augustus_masked-flattened_line_14-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.48&CDS=1-774
3021	OG0003021	YOR148C	augustus_masked-flattened_line_14-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.47&CDS=1-699
3022	OG0003022	YOR149C	augustus_masked-flattened_line_176-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_176-processed-gene-0.60&CDS=1-1575
3023	OG0003023	YOR150W	augustus_masked-flattened_line_96-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.5&CDS=1-519
3024	OG0003024	YOR151C	augustus_masked-flattened_line_96-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.25&CDS=1-3702
3025	OG0003025	YOR154W	augustus_masked-flattened_line_56-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.45&CDS=1-2304
3026	OG0003026	YOR157C	augustus_masked-flattened_line_212-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_212-processed-gene-0.8&CDS=1-807
3027	OG0003027	YOR159C	augustus_masked-flattened_line_128-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_128-processed-gene-0.3&CDS=1-264
3028	OG0003028	YOR160W	augustus_masked-flattened_line_26-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.105&CDS=1-2535
3029	OG0003029	YOR161C	augustus_masked-flattened_line_28-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.62&CDS=1-1590
3030	OG0003030	YOR163W	genemark-flattened_line_12-processed-gene-0.77-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-0.77&CDS=1-663
3031	OG0003031	YOR164C	augustus_masked-flattened_line_12-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.5&CDS=1-963
3032	OG0003032	YOR165W	augustus_masked-flattened_line_38-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.174&CDS=1-2595
3033	OG0003033	YOR168W	genemark-flattened_line_50-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.60&CDS=1-2436
3034	OG0003034	YOR174W	augustus_masked-flattened_line_22-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.79&CDS=1-972
3035	OG0003035	YOR175C	augustus_masked-flattened_line_22-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.62&CDS=1-1785
3036	OG0003036	YOR176W	augustus_masked-flattened_line_22-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.63&CDS=1-1182
3037	OG0003037	YOR181W	maker-flattened_line_14-snap-gene-0.85-mRNA-1_1&gene=maker-flattened_line_14-snap-gene-0.85&CDS=1-1731
3038	OG0003038	YOR185C	augustus_masked-flattened_line_94-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_94-processed-gene-0.90&CDS=1-642
3039	OG0003039	YOR187W	augustus_masked-flattened_line_0-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.17&CDS=1-1278
3040	OG0003040	YOR188W	augustus_masked-flattened_line_0-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.12&CDS=1-3753
3041	OG0003041	YOR191W	augustus_masked-flattened_line_16-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.78&CDS=1-3900
3042	OG0003042	YOR194C	augustus_masked-flattened_line_92-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.32&CDS=1-759
3043	OG0003043	YOR197W	augustus_masked-flattened_line_188-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_188-processed-gene-0.43&CDS=1-1371
3044	OG0003044	YOR198C	augustus_masked-flattened_line_92-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.31&CDS=1-1332
3045	OG0003045	YOR201C	genemark-flattened_line_36-processed-gene-0.128-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.128&CDS=1-1212
3046	OG0003046	YOR202W	augustus_masked-flattened_line_36-processed-gene-0.210-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.210&CDS=1-669
3047	OG0003047	YOR204W	genemark-flattened_line_136-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.53&CDS=1-1857
3048	OG0003048	YOR205C	augustus_masked-flattened_line_8-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.17&CDS=1-1740
3049	OG0003049	YOR206W	augustus_masked-flattened_line_6-processed-gene-2.153-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.153&CDS=1-2271
3050	OG0003050	YOR207C	augustus_masked-flattened_line_6-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.119&CDS=1-3477
3051	OG0003051	YOR209C	augustus_masked-flattened_line_156-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_156-processed-gene-0.44&CDS=1-1278
3052	OG0003052	YOR210W	snap_masked-flattened_line_26-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.78&CDS=1-216
3053	OG0003053	YOR211C	augustus_masked-flattened_line_26-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.69&CDS=1-2739
3054	OG0003054	YOR212W	augustus_masked-flattened_line_322-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_322-processed-gene-0.0&CDS=1-1185
3055	OG0003055	YOR215C	augustus_masked-flattened_line_334-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_334-processed-gene-0.0&CDS=1-513
3056	OG0003056	YOR216C	augustus_masked-flattened_line_100-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.15&CDS=1-2127
3057	OG0003057	YOR217W	augustus_masked-flattened_line_100-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.16&CDS=1-2964
3058	OG0003058	YOR221C	augustus_masked-flattened_line_6-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.146&CDS=1-963
3059	OG0003059	YOR223W	augustus_masked-flattened_line_6-processed-gene-2.156-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.156&CDS=1-912
3060	OG0003060	YOR224C	augustus_masked-flattened_line_156-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_156-processed-gene-0.48&CDS=1-444
3061	OG0003061	YOR232W	augustus_masked-flattened_line_82-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.59&CDS=1-735
3062	OG0003062	YOR236W	augustus_masked-flattened_line_2-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.57&CDS=1-612
3063	OG0003063	YOR238W	augustus_masked-flattened_line_62-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.120&CDS=1-786
3064	OG0003064	YOR239W	augustus_masked-flattened_line_34-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.94&CDS=1-975
3065	OG0003065	YOR241W	augustus_masked-flattened_line_4-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.109&CDS=1-1527
3066	OG0003066	YOR242C	genemark-flattened_line_38-processed-gene-0.113-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.113&CDS=1-993
3067	OG0003067	YOR243C	augustus_masked-flattened_line_38-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.153&CDS=1-2100
3068	OG0003068	YOR245C	augustus_masked-flattened_line_20-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.78&CDS=1-1704
3069	OG0003069	YOR249C	genemark-flattened_line_36-processed-gene-0.153-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.153&CDS=1-2430
3070	OG0003070	YOR250C	augustus_masked-flattened_line_38-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.156&CDS=1-1461
3071	OG0003071	YOR251C	augustus_masked-flattened_line_38-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.154&CDS=1-924
3072	OG0003072	YOR252W	augustus_masked-flattened_line_56-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.17&CDS=1-525
3073	OG0003073	YOR253W	augustus_masked-flattened_line_106-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-flattened_line_106-processed-gene-0.98&CDS=1-522
3074	OG0003074	YOR254C	augustus_masked-flattened_line_106-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_106-processed-gene-0.121&CDS=1-2013
3075	OG0003075	YOR257W	maker-flattened_line_106-augustus-gene-0.123-mRNA-1_1&gene=maker-flattened_line_106-augustus-gene-0.123&CDS=1-495
3076	OG0003076	YOR259C	augustus_masked-flattened_line_106-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_106-processed-gene-0.96&CDS=1-1311
3077	OG0003077	YOR260W	augustus_masked-flattened_line_106-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-flattened_line_106-processed-gene-0.115&CDS=1-1416
3078	OG0003078	YOR261C	maker-flattened_line_146-augustus-gene-0.57-mRNA-1_1&gene=maker-flattened_line_146-augustus-gene-0.57&CDS=1-1665
3079	OG0003079	YOR262W	genemark-flattened_line_146-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_146-processed-gene-0.70&CDS=1-888
3080	OG0003080	YOR265W	snap_masked-flattened_line_146-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_146-processed-gene-0.31&CDS=1-285
3081	OG0003081	YOR269W	augustus_masked-flattened_line_38-processed-gene-0.179-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.179&CDS=1-1515
3082	OG0003082	YOR271C	augustus_masked-flattened_line_226-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_226-processed-gene-0.2&CDS=1-984
3083	OG0003083	YOR272W	augustus_masked-flattened_line_226-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_226-processed-gene-0.5&CDS=1-1404
3084	OG0003084	YOR273C	augustus_masked-flattened_line_106-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_106-processed-gene-0.112&CDS=1-2100
3085	OG0003085	YOR274W	maker-flattened_line_34-augustus-gene-0.70-mRNA-1_1&gene=maker-flattened_line_34-augustus-gene-0.70&CDS=1-3681
3086	OG0003086	YOR276W	augustus_masked-flattened_line_56-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.42&CDS=1-504
3087	OG0003087	YOR278W	augustus_masked-flattened_line_8-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.127&CDS=1-813
3088	OG0003088	YOR281C	augustus_masked-flattened_line_26-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.102&CDS=1-762
3089	OG0003089	YOR283W	augustus_masked-flattened_line_230-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_230-processed-gene-0.9&CDS=1-678
3090	OG0003090	YOR286W	genemark-flattened_line_6-processed-gene-2.233-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.233&CDS=1-540
3091	OG0003091	YOR287C	augustus_masked-flattened_line_6-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.113&CDS=1-897
3092	OG0003092	YOR288C	maker-flattened_line_10-augustus-gene-0.67-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-0.67&CDS=1-1233
3093	OG0003093	YOR289W	augustus_masked-flattened_line_10-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.61&CDS=1-645
3094	OG0003094	YOR291W	augustus_masked-flattened_line_8-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.13&CDS=1-4209
3095	OG0003095	YOR292C	augustus_masked-flattened_line_28-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.36&CDS=1-936
3096	OG0003096	YOR296W	snap_masked-flattened_line_70-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.27&CDS=1-3966
3097	OG0003097	YOR298C-A	augustus_masked-flattened_line_148-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_148-processed-gene-0.75&CDS=1-450
3098	OG0003098	YOR301W	augustus_masked-flattened_line_118-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.90&CDS=1-1386
3099	OG0003099	YOR303W	augustus_masked-flattened_line_36-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.197&CDS=1-1287
3100	OG0003100	YOR305W	augustus_masked-flattened_line_80-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.79&CDS=1-720
3101	OG0003101	YOR307C	augustus_masked-flattened_line_132-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_132-processed-gene-0.72&CDS=1-1446
3102	OG0003102	YOR310C	augustus_masked-flattened_line_20-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.62&CDS=1-1545
3103	OG0003103	YOR311C	augustus_masked-flattened_line_0-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.34&CDS=1-1005
3104	OG0003104	YOR317W	augustus_masked-flattened_line_212-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_212-processed-gene-0.9&CDS=1-2091
3105	OG0003105	YOR319W	snap_masked-flattened_line_78-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_78-processed-gene-0.27&CDS=1-681
3106	OG0003106	YOR322C	augustus_masked-flattened_line_84-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.56&CDS=1-2136
3107	OG0003107	YOR323C	augustus_masked-flattened_line_34-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.134&CDS=1-1317
3108	OG0003108	YOR327C	maker-flattened_line_22-augustus-gene-1.202-mRNA-1_1&gene=maker-flattened_line_22-augustus-gene-1.202&CDS=1-333
