	OrthologID	Metschnikowia_lockheadii	Saccharomyces_cerevisiae
2989	OG0002989	snap_masked-loc-_s657-processed-gene-0.55-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.55&CDS=1-2703	YGL137W
2990	OG0002990	snap_masked-loc-_s657-processed-gene-0.56-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.56&CDS=1-1794	YNL048W
2991	OG0002991	snap_masked-loc-_s657-processed-gene-0.37-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.37&CDS=1-1281	YBL091C
2992	OG0002992	snap_masked-loc-_s657-processed-gene-0.38-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.38&CDS=1-759	YER120W
2993	OG0002993	augustus_masked-loc-_s657-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-loc-_s657-processed-gene-0.24&CDS=1-1845	YPL222W
2994	OG0002994	snap_masked-loc-_s657-processed-gene-0.43-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.43&CDS=1-900	YLR351C
2995	OG0002995	snap_masked-loc-_s657-processed-gene-0.60-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.60&CDS=1-954	YGR031W
2996	OG0002996	snap_masked-loc-_s657-processed-gene-0.61-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.61&CDS=1-2457	YLL034C
2997	OG0002997	snap_masked-loc-_s657-processed-gene-0.44-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.44&CDS=1-357	YFL014W
2998	OG0002998	snap_masked-loc-_s657-processed-gene-0.45-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.45&CDS=1-972	YNR054C
2999	OG0002999	snap_masked-loc-_s657-processed-gene-0.62-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.62&CDS=1-5001	YDR141C
3000	OG0003000	snap_masked-loc-_s657-processed-gene-0.63-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.63&CDS=1-693	YLR118C
3001	OG0003001	snap_masked-loc-_s657-processed-gene-0.64-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.64&CDS=1-1263	YML080W
3002	OG0003002	snap_masked-loc-_s657-processed-gene-0.47-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.47&CDS=1-636	YGL047W
3003	OG0003003	augustus_masked-loc-_s657-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-loc-_s657-processed-gene-0.15&CDS=1-450	YML098W
3004	OG0003004	snap_masked-loc-_s657-processed-gene-0.66-mRNA-1_1&gene=snap_masked-loc-_s657-processed-gene-0.66&CDS=1-3510	YIL030C
3005	OG0003005	augustus_masked-loc-_s659-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-loc-_s659-processed-gene-0.4&CDS=1-5058	YMR190C
3006	OG0003006	snap_masked-loc-_s660-processed-gene-0.12-mRNA-1_1&gene=snap_masked-loc-_s660-processed-gene-0.12&CDS=1-1182	YPL165C
3007	OG0003007	snap_masked-loc-_s660-processed-gene-0.16-mRNA-1_1&gene=snap_masked-loc-_s660-processed-gene-0.16&CDS=1-1404	YGR093W
3008	OG0003008	snap_masked-loc-_s661-processed-gene-0.21-mRNA-1_1&gene=snap_masked-loc-_s661-processed-gene-0.21&CDS=1-1371	YGR009C
3009	OG0003009	maker-loc-_s661-augustus-gene-0.29-mRNA-1_1&gene=maker-loc-_s661-augustus-gene-0.29&CDS=1-717	YDL208W
3010	OG0003010	snap_masked-loc-_s661-processed-gene-0.24-mRNA-1_1&gene=snap_masked-loc-_s661-processed-gene-0.24&CDS=1-2829	YDR238C
3011	OG0003011	genemark-loc-_s662-processed-gene-0.4-mRNA-1_1&gene=genemark-loc-_s662-processed-gene-0.4&CDS=1-513	YLR193C
3012	OG0003012	snap_masked-loc-_s666-processed-gene-0.0-mRNA-1_1&gene=snap_masked-loc-_s666-processed-gene-0.0&CDS=1-675	YDR367W
3013	OG0003013	snap_masked-loc-_s666-processed-gene-0.1-mRNA-1_1&gene=snap_masked-loc-_s666-processed-gene-0.1&CDS=1-2121	YOR118W
3014	OG0003014	snap_masked-loc-_s666-processed-gene-0.2-mRNA-1_1&gene=snap_masked-loc-_s666-processed-gene-0.2&CDS=1-2070	YDR365C
3015	OG0003015	augustus_masked-loc-_s669-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-loc-_s669-processed-gene-0.1&CDS=1-732	YMR234W
3016	OG0003016	snap_masked-loc-_s67-processed-gene-0.6-mRNA-1_1&gene=snap_masked-loc-_s67-processed-gene-0.6&CDS=1-3093	YBR081C
3017	OG0003017	snap_masked-loc-_s67-processed-gene-0.11-mRNA-1_1&gene=snap_masked-loc-_s67-processed-gene-0.11&CDS=1-609	YNL310C
3018	OG0003018	snap_masked-loc-_s670-processed-gene-0.7-mRNA-1_1&gene=snap_masked-loc-_s670-processed-gene-0.7&CDS=1-2532	YMR165C
3019	OG0003019	maker-loc-_s671-snap-gene-0.21-mRNA-1_1&gene=maker-loc-_s671-snap-gene-0.21&CDS=1-912	YER055C
3020	OG0003020	snap_masked-loc-_s671-processed-gene-0.46-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.46&CDS=1-1386	YDL147W
3021	OG0003021	snap_masked-loc-_s671-processed-gene-0.61-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.61&CDS=1-777	YBR088C
3022	OG0003022	snap_masked-loc-_s671-processed-gene-0.62-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.62&CDS=1-1173	YBR095C
3023	OG0003023	snap_masked-loc-_s671-processed-gene-0.63-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.63&CDS=1-606	YPR051W
3024	OG0003024	snap_masked-loc-_s671-processed-gene-0.48-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.48&CDS=1-1074	YKL060C
3025	OG0003025	genemark-loc-_s671-processed-gene-0.17-mRNA-1_1&gene=genemark-loc-_s671-processed-gene-0.17&CDS=1-324	YHR005C-A
3026	OG0003026	snap_masked-loc-_s671-processed-gene-0.49-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.49&CDS=1-2118	YBR094W
3027	OG0003027	snap_masked-loc-_s671-processed-gene-0.50-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.50&CDS=1-2127	YKL054C
3028	OG0003028	snap_masked-loc-_s671-processed-gene-0.52-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.52&CDS=1-1362	YMR027W
3029	OG0003029	snap_masked-loc-_s671-processed-gene-0.64-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.64&CDS=1-363	YKL058W
3030	OG0003030	snap_masked-loc-_s671-processed-gene-0.54-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.54&CDS=1-1125	YMR028W
3031	OG0003031	snap_masked-loc-_s671-processed-gene-0.55-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.55&CDS=1-1329	YKL059C
3032	OG0003032	snap_masked-loc-_s671-processed-gene-0.66-mRNA-1_1&gene=snap_masked-loc-_s671-processed-gene-0.66&CDS=1-1038	YPR127W
3033	OG0003033	snap_masked-loc-_s675-processed-gene-0.13-mRNA-1_1&gene=snap_masked-loc-_s675-processed-gene-0.13&CDS=1-2145	YJL012C
3034	OG0003034	snap_masked-loc-_s675-processed-gene-0.17-mRNA-1_1&gene=snap_masked-loc-_s675-processed-gene-0.17&CDS=1-4842	YMR162C
3035	OG0003035	maker-loc-_s675-snap-gene-0.0-mRNA-1_1&gene=maker-loc-_s675-snap-gene-0.0&CDS=1-1515	YJL013C
3036	OG0003036	snap_masked-loc-_s675-processed-gene-0.14-mRNA-1_1&gene=snap_masked-loc-_s675-processed-gene-0.14&CDS=1-1770	YHR188C
3037	OG0003037	snap_masked-loc-_s675-processed-gene-0.20-mRNA-1_1&gene=snap_masked-loc-_s675-processed-gene-0.20&CDS=1-852	YHR187W
3038	OG0003038	snap_masked-loc-_s675-processed-gene-0.15-mRNA-1_1&gene=snap_masked-loc-_s675-processed-gene-0.15&CDS=1-3363	YMR288W
3039	OG0003039	snap_masked-loc-_s675-processed-gene-0.21-mRNA-1_1&gene=snap_masked-loc-_s675-processed-gene-0.21&CDS=1-771	YHR185C
3040	OG0003040	genemark-loc-_s677-processed-gene-0.3-mRNA-1_1&gene=genemark-loc-_s677-processed-gene-0.3&CDS=1-1632	YOR269W
3041	OG0003041	augustus_masked-loc-_s677-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-loc-_s677-processed-gene-0.22&CDS=1-813	YNL265C
3042	OG0003042	snap_masked-loc-_s677-processed-gene-0.16-mRNA-1_1&gene=snap_masked-loc-_s677-processed-gene-0.16&CDS=1-1392	YLL011W
3043	OG0003043	snap_masked-loc-_s677-processed-gene-0.18-mRNA-1_1&gene=snap_masked-loc-_s677-processed-gene-0.18&CDS=1-1071	YLR019W
3044	OG0003044	augustus_masked-loc-_s678-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-loc-_s678-processed-gene-0.4&CDS=1-3990	YLR084C
3045	OG0003045	snap_masked-loc-_s679-processed-gene-0.18-mRNA-1_1&gene=snap_masked-loc-_s679-processed-gene-0.18&CDS=1-5535	YNL242W
3046	OG0003046	snap_masked-loc-_s679-processed-gene-0.19-mRNA-1_1&gene=snap_masked-loc-_s679-processed-gene-0.19&CDS=1-1272	YKR063C
3047	OG0003047	augustus_masked-loc-_s681-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-loc-_s681-processed-gene-0.16&CDS=1-2820	YPR104C
3048	OG0003048	snap_masked-loc-_s681-processed-gene-0.2-mRNA-1_1&gene=snap_masked-loc-_s681-processed-gene-0.2&CDS=1-4392	YAL024C
3049	OG0003049	snap_masked-loc-_s681-processed-gene-0.7-mRNA-1_1&gene=snap_masked-loc-_s681-processed-gene-0.7&CDS=1-876	YMR096W
3050	OG0003050	snap_masked-loc-_s681-processed-gene-0.4-mRNA-1_1&gene=snap_masked-loc-_s681-processed-gene-0.4&CDS=1-5421	YJR138W
3051	OG0003051	snap_masked-loc-_s681-processed-gene-0.8-mRNA-1_1&gene=snap_masked-loc-_s681-processed-gene-0.8&CDS=1-1071	YJR139C
3052	OG0003052	snap_masked-loc-_s681-processed-gene-0.9-mRNA-1_1&gene=snap_masked-loc-_s681-processed-gene-0.9&CDS=1-543	YGR082W
3053	OG0003053	snap_masked-loc-_s682-processed-gene-0.65-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.65&CDS=1-2313	YKL134C
3054	OG0003054	snap_masked-loc-_s682-processed-gene-0.43-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.43&CDS=1-597	YKR035W-A
3055	OG0003055	snap_masked-loc-_s682-processed-gene-0.44-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.44&CDS=1-675	YHR008C
3056	OG0003056	snap_masked-loc-_s682-processed-gene-0.67-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.67&CDS=1-1581	YOR132W
3057	OG0003057	snap_masked-loc-_s682-processed-gene-0.68-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.68&CDS=1-1479	YDR470C
3058	OG0003058	snap_masked-loc-_s682-processed-gene-0.45-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.45&CDS=1-2424	YNL161W
3059	OG0003059	snap_masked-loc-_s682-processed-gene-0.46-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.46&CDS=1-1839	YCR061W
3060	OG0003060	snap_masked-loc-_s682-processed-gene-0.47-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.47&CDS=1-2961	YMR125W
3061	OG0003061	snap_masked-loc-_s682-processed-gene-0.48-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.48&CDS=1-951	YFL028C
3062	OG0003062	snap_masked-loc-_s682-processed-gene-0.49-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.49&CDS=1-456	YKL067W
3063	OG0003063	snap_masked-loc-_s682-processed-gene-0.50-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.50&CDS=1-1947	YLR055C
3064	OG0003064	snap_masked-loc-_s682-processed-gene-0.71-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.71&CDS=1-2046	YFL027C
3065	OG0003065	snap_masked-loc-_s682-processed-gene-0.72-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.72&CDS=1-954	YHR104W
3066	OG0003066	genemark-loc-_s682-processed-gene-0.112-mRNA-1_1&gene=genemark-loc-_s682-processed-gene-0.112&CDS=1-465	YIL062C
3067	OG0003067	snap_masked-loc-_s682-processed-gene-0.73-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.73&CDS=1-432	YML108W
3068	OG0003068	snap_masked-loc-_s682-processed-gene-0.74-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.74&CDS=1-1659	YBR196C
3069	OG0003069	snap_masked-loc-_s682-processed-gene-0.76-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.76&CDS=1-1134	YBR234C
3070	OG0003070	maker-loc-_s682-snap-gene-0.80-mRNA-1_1&gene=maker-loc-_s682-snap-gene-0.80&CDS=1-201	YDR086C
3071	OG0003071	snap_masked-loc-_s682-processed-gene-0.61-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.61&CDS=1-897	YDR087C
3072	OG0003072	snap_masked-loc-_s682-processed-gene-0.77-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.77&CDS=1-1146	YLR181C
3073	OG0003073	snap_masked-loc-_s682-processed-gene-0.78-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.78&CDS=1-417	YOL071W
3074	OG0003074	snap_masked-loc-_s682-processed-gene-0.63-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.63&CDS=1-573	YDR373W
3075	OG0003075	snap_masked-loc-_s682-processed-gene-0.64-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-0.64&CDS=1-729	YDL043C
3076	OG0003076	snap_masked-loc-_s682-processed-gene-1.0-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.0&CDS=1-819	YDL045C
3077	OG0003077	snap_masked-loc-_s682-processed-gene-1.1-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.1&CDS=1-786	YOL067C
3078	OG0003078	snap_masked-loc-_s682-processed-gene-1.8-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.8&CDS=1-1458	YPL091W
3079	OG0003079	snap_masked-loc-_s682-processed-gene-1.10-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.10&CDS=1-1797	YLR253W
3080	OG0003080	snap_masked-loc-_s682-processed-gene-1.11-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.11&CDS=1-1473	YEL064C
3081	OG0003081	snap_masked-loc-_s682-processed-gene-1.31-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.31&CDS=1-3663	YNL273W
3082	OG0003082	genemark-loc-_s682-processed-gene-1.108-mRNA-1_1&gene=genemark-loc-_s682-processed-gene-1.108&CDS=1-3297	YDL045W-A
3083	OG0003083	snap_masked-loc-_s682-processed-gene-1.32-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.32&CDS=1-1488	YDR257C
3084	OG0003084	snap_masked-loc-_s682-processed-gene-1.18-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.18&CDS=1-1809	YOL070C
3085	OG0003085	snap_masked-loc-_s682-processed-gene-1.19-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.19&CDS=1-1671	YKL116C
3086	OG0003086	snap_masked-loc-_s682-processed-gene-1.20-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.20&CDS=1-3282	YLR071C
3087	OG0003087	snap_masked-loc-_s682-processed-gene-1.35-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.35&CDS=1-1761	YJR001W
3088	OG0003088	snap_masked-loc-_s682-processed-gene-1.39-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.39&CDS=1-543	YEL012W
3089	OG0003089	snap_masked-loc-_s682-processed-gene-1.40-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.40&CDS=1-1203	YPR108W
3090	OG0003090	snap_masked-loc-_s682-processed-gene-1.41-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.41&CDS=1-549	YJL124C
3091	OG0003091	snap_masked-loc-_s682-processed-gene-1.23-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.23&CDS=1-1110	YJL125C
3092	OG0003092	maker-loc-_s682-snap-gene-1.139-mRNA-1_1&gene=maker-loc-_s682-snap-gene-1.139&CDS=1-1176	YDL029W
3093	OG0003093	snap_masked-loc-_s682-processed-gene-1.42-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.42&CDS=1-2355	YDL028C
3094	OG0003094	snap_masked-loc-_s682-processed-gene-1.25-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.25&CDS=1-3186	YOL098C
3095	OG0003095	snap_masked-loc-_s682-processed-gene-1.29-mRNA-1_1&gene=snap_masked-loc-_s682-processed-gene-1.29&CDS=1-510	YGL058W
3096	OG0003096	snap_masked-loc-_s685-processed-gene-0.5-mRNA-1_1&gene=snap_masked-loc-_s685-processed-gene-0.5&CDS=1-294	YDR079W
3097	OG0003097	snap_masked-loc-_s685-processed-gene-0.7-mRNA-1_1&gene=snap_masked-loc-_s685-processed-gene-0.7&CDS=1-2103	YDR081C
3098	OG0003098	snap_masked-loc-_s685-processed-gene-0.8-mRNA-1_1&gene=snap_masked-loc-_s685-processed-gene-0.8&CDS=1-900	YKL094W
3099	OG0003099	genemark-loc-_s686-processed-gene-0.12-mRNA-1_1&gene=genemark-loc-_s686-processed-gene-0.12&CDS=1-1926	YDR108W
3100	OG0003100	snap_masked-loc-_s686-processed-gene-0.9-mRNA-1_1&gene=snap_masked-loc-_s686-processed-gene-0.9&CDS=1-2736	YPR019W
3101	OG0003101	genemark-loc-_s686-processed-gene-0.17-mRNA-1_1&gene=genemark-loc-_s686-processed-gene-0.17&CDS=1-1257	YPL101W
3102	OG0003102	genemark-loc-_s686-processed-gene-0.14-mRNA-1_1&gene=genemark-loc-_s686-processed-gene-0.14&CDS=1-1416	YDR105C
3103	OG0003103	snap_masked-loc-_s686-processed-gene-0.8-mRNA-1_1&gene=snap_masked-loc-_s686-processed-gene-0.8&CDS=1-372	YPR020W
3104	OG0003104	snap_masked-loc-_s692-processed-gene-0.0-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.0&CDS=1-1728	YKR016W
3105	OG0003105	snap_masked-loc-_s692-processed-gene-0.2-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.2&CDS=1-1830	YMR092C
3106	OG0003106	snap_masked-loc-_s692-processed-gene-0.3-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.3&CDS=1-2091	YEL011W
3107	OG0003107	snap_masked-loc-_s692-processed-gene-0.4-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.4&CDS=1-1938	YMR106C
3108	OG0003108	snap_masked-loc-_s692-processed-gene-0.25-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.25&CDS=1-1101	YMR097C
3109	OG0003109	snap_masked-loc-_s692-processed-gene-0.5-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.5&CDS=1-864	YKL110C
3110	OG0003110	snap_masked-loc-_s692-processed-gene-0.26-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.26&CDS=1-738	YKL099C
3111	OG0003111	snap_masked-loc-_s692-processed-gene-0.6-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.6&CDS=1-1806	YMR098C
3112	OG0003112	snap_masked-loc-_s692-processed-gene-0.7-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.7&CDS=1-1452	YKL108W
3113	OG0003113	snap_masked-loc-_s692-processed-gene-0.27-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.27&CDS=1-1512	YKR023W
3114	OG0003114	maker-loc-_s692-augustus-gene-0.108-mRNA-1_1&gene=maker-loc-_s692-augustus-gene-0.108&CDS=1-2352	YJL106W
3115	OG0003115	snap_masked-loc-_s692-processed-gene-0.11-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.11&CDS=1-996	YPR147C
3116	OG0003116	snap_masked-loc-_s692-processed-gene-0.13-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.13&CDS=1-1011	YBR034C
3117	OG0003117	genemark-loc-_s692-processed-gene-0.86-mRNA-1_1&gene=genemark-loc-_s692-processed-gene-0.86&CDS=1-519	YCL033C
3118	OG0003118	snap_masked-loc-_s692-processed-gene-0.28-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.28&CDS=1-945	YDL015C
3119	OG0003119	snap_masked-loc-_s692-processed-gene-0.14-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.14&CDS=1-450	YOR298C-A
3120	OG0003120	maker-loc-_s692-snap-gene-0.107-mRNA-1_1&gene=maker-loc-_s692-snap-gene-0.107&CDS=1-6021	YJL109C
3121	OG0003121	snap_masked-loc-_s692-processed-gene-0.17-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.17&CDS=1-210	YBL071W-A
3122	OG0003122	snap_masked-loc-_s692-processed-gene-0.19-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.19&CDS=1-690	YAR008W
3123	OG0003123	snap_masked-loc-_s692-processed-gene-0.34-mRNA-1_1&gene=snap_masked-loc-_s692-processed-gene-0.34&CDS=1-2784	YJL154C
3124	OG0003124	snap_masked-loc-_s694-processed-gene-0.1-mRNA-1_1&gene=snap_masked-loc-_s694-processed-gene-0.1&CDS=1-1908	YDR189W
3125	OG0003125	snap_masked-loc-_s694-processed-gene-0.5-mRNA-1_1&gene=snap_masked-loc-_s694-processed-gene-0.5&CDS=1-1368	YDR190C
3126	OG0003126	snap_masked-loc-_s696-processed-gene-0.181-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.181&CDS=1-753	YJR024C
3127	OG0003127	snap_masked-loc-_s696-processed-gene-0.182-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.182&CDS=1-2355	YLL004W
3128	OG0003128	genemark-loc-_s696-processed-gene-0.8-mRNA-1_1&gene=genemark-loc-_s696-processed-gene-0.8&CDS=1-1656	YOR245C
3129	OG0003129	genemark-loc-_s696-processed-gene-0.9-mRNA-1_1&gene=genemark-loc-_s696-processed-gene-0.9&CDS=1-1068	YLR017W
3130	OG0003130	snap_masked-loc-_s696-processed-gene-0.144-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.144&CDS=1-1443	YOR155C
3131	OG0003131	snap_masked-loc-_s696-processed-gene-0.183-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.183&CDS=1-429	YNL260C
3132	OG0003132	snap_masked-loc-_s696-processed-gene-0.147-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.147&CDS=1-1098	YHR156C
3133	OG0003133	snap_masked-loc-_s696-processed-gene-0.184-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.184&CDS=1-1440	YNL261W
3134	OG0003134	genemark-loc-_s696-processed-gene-0.49-mRNA-1_1&gene=genemark-loc-_s696-processed-gene-0.49&CDS=1-7713	YNL262W
3135	OG0003135	snap_masked-loc-_s696-processed-gene-0.148-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.148&CDS=1-1416	YBR126C
3136	OG0003136	snap_masked-loc-_s696-processed-gene-0.187-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.187&CDS=1-1515	YPR083W
3137	OG0003137	snap_masked-loc-_s696-processed-gene-0.150-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.150&CDS=1-1119	YPR084W
3138	OG0003138	snap_masked-loc-_s696-processed-gene-0.152-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.152&CDS=1-1527	YBR127C
3139	OG0003139	snap_masked-loc-_s696-processed-gene-0.153-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.153&CDS=1-3201	YER176W
3140	OG0003140	snap_masked-loc-_s696-processed-gene-0.192-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.192&CDS=1-1509	YDR434W
3141	OG0003141	genemark-loc-_s696-processed-gene-0.22-mRNA-1_1&gene=genemark-loc-_s696-processed-gene-0.22&CDS=1-1746	YDR117C
3142	OG0003142	snap_masked-loc-_s696-processed-gene-0.193-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.193&CDS=1-831	YDR116C
3143	OG0003143	genemark-loc-_s696-processed-gene-0.25-mRNA-1_1&gene=genemark-loc-_s696-processed-gene-0.25&CDS=1-1794	YLR088W
3144	OG0003144	genemark-loc-_s696-processed-gene-0.58-mRNA-1_1&gene=genemark-loc-_s696-processed-gene-0.58&CDS=1-1512	YDR111C
3145	OG0003145	genemark-loc-_s696-processed-gene-0.59-mRNA-1_1&gene=genemark-loc-_s696-processed-gene-0.59&CDS=1-1569	YNR012W
3146	OG0003146	snap_masked-loc-_s696-processed-gene-0.167-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.167&CDS=1-1731	YHR150W
3147	OG0003147	snap_masked-loc-_s696-processed-gene-0.168-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.168&CDS=1-1044	YML067C
3148	OG0003148	genemark-loc-_s696-processed-gene-0.33-mRNA-1_1&gene=genemark-loc-_s696-processed-gene-0.33&CDS=1-5862	YLR430W
3149	OG0003149	maker-loc-_s696-snap-gene-0.77-mRNA-1_1&gene=maker-loc-_s696-snap-gene-0.77&CDS=1-1398	YKL190W
3150	OG0003150	snap_masked-loc-_s696-processed-gene-0.203-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.203&CDS=1-4392	YLR425W
3151	OG0003151	snap_masked-loc-_s696-processed-gene-0.204-mRNA-1_1&gene=snap_masked-loc-_s696-processed-gene-0.204&CDS=1-1239	YMR235C
3152	OG0003152	genemark-loc-_s696-processed-gene-0.41-mRNA-1_1&gene=genemark-loc-_s696-processed-gene-0.41&CDS=1-165	YDR276C
3153	OG0003153	snap_masked-loc-_s697-processed-gene-0.8-mRNA-1_1&gene=snap_masked-loc-_s697-processed-gene-0.8&CDS=1-1278	YLR459W
3154	OG0003154	snap_masked-loc-_s697-processed-gene-0.9-mRNA-1_1&gene=snap_masked-loc-_s697-processed-gene-0.9&CDS=1-1119	YPR191W
3155	OG0003155	snap_masked-loc-_s697-processed-gene-0.10-mRNA-1_1&gene=snap_masked-loc-_s697-processed-gene-0.10&CDS=1-468	YPR187W
3156	OG0003156	augustus_masked-loc-_s698-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-loc-_s698-processed-gene-0.14&CDS=1-963	YHR071W
3157	OG0003157	snap_masked-loc-_s698-processed-gene-0.31-mRNA-1_1&gene=snap_masked-loc-_s698-processed-gene-0.31&CDS=1-1209	YKR048C
3158	OG0003158	snap_masked-loc-_s698-processed-gene-0.33-mRNA-1_1&gene=snap_masked-loc-_s698-processed-gene-0.33&CDS=1-975	YKL120W
3159	OG0003159	snap_masked-loc-_s698-processed-gene-0.26-mRNA-1_1&gene=snap_masked-loc-_s698-processed-gene-0.26&CDS=1-2862	YFL024C
3160	OG0003160	snap_masked-loc-_s699-processed-gene-0.8-mRNA-1_1&gene=snap_masked-loc-_s699-processed-gene-0.8&CDS=1-1545	YKL149C
