	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034636_Ogataea_nitratoaversa
2569	OG0002569	YML022W	augustus_masked-flattened_line_78-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.76&CDS=1-561
2570	OG0002570	YML025C	augustus_masked-flattened_line_18-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.85&CDS=1-915
2571	OG0002571	YML030W	augustus_masked-flattened_line_14-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.48&CDS=1-450
2572	OG0002572	YML031W	augustus_masked-flattened_line_10-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.26&CDS=1-1989
2573	OG0002573	YML032C	augustus_masked-flattened_line_10-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.5&CDS=1-1311
2574	OG0002574	YML035C	augustus_masked-flattened_line_16-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.151&CDS=1-2364
2575	OG0002575	YML036W	snap_masked-flattened_line_16-processed-gene-1.198-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.198&CDS=1-561
2576	OG0002576	YML038C	maker-flattened_line_50-snap-gene-0.80-mRNA-1_1&gene=maker-flattened_line_50-snap-gene-0.80&CDS=1-3270
2577	OG0002577	YML041C	augustus_masked-flattened_line_80-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.74&CDS=1-708
2578	OG0002578	YML042W	snap_masked-flattened_line_176-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_176-processed-gene-0.0&CDS=1-1833
2579	OG0002579	YML043C	augustus_masked-flattened_line_72-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.80&CDS=1-1845
2580	OG0002580	YML048W	augustus_masked-flattened_line_6-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.75&CDS=1-1122
2581	OG0002581	YML049C	augustus_masked-flattened_line_98-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.68&CDS=1-3690
2582	OG0002582	YML052W	augustus_masked-flattened_line_36-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.54&CDS=1-852
2583	OG0002583	YML054C	augustus_masked-flattened_line_22-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.106&CDS=1-1707
2584	OG0002584	YML055W	augustus_masked-flattened_line_34-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.98&CDS=1-513
2585	OG0002585	YML059C	augustus_masked-flattened_line_48-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.15&CDS=1-4596
2586	OG0002586	YML060W	augustus_masked-flattened_line_218-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_218-processed-gene-0.1&CDS=1-1068
2587	OG0002587	YML064C	augustus_masked-flattened_line_34-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.141&CDS=1-687
2588	OG0002588	YML065W	augustus_masked-flattened_line_34-processed-gene-1.170-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.170&CDS=1-2421
2589	OG0002589	YML067C	augustus_masked-flattened_line_6-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.50&CDS=1-1059
2590	OG0002590	YML068W	augustus_masked-flattened_line_6-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.17&CDS=1-1398
2591	OG0002591	YML069W	augustus_masked-flattened_line_48-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.44&CDS=1-1656
2592	OG0002592	YML071C	snap_masked-flattened_line_100-processed-gene-0.116-mRNA-1_1&gene=snap_masked-flattened_line_100-processed-gene-0.116&CDS=1-1452
2593	OG0002593	YML076C	augustus_masked-flattened_line_100-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.89&CDS=1-2805
2594	OG0002594	YML077W	augustus_masked-flattened_line_100-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.69&CDS=1-765
2595	OG0002595	YML080W	augustus_masked-flattened_line_76-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.6&CDS=1-1308
2596	OG0002596	YML081C-A	genemark-flattened_line_36-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.26&CDS=1-186
2597	OG0002597	YML085C	augustus_masked-flattened_line_14-processed-gene-1.176-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.176&CDS=1-1344
2598	OG0002598	YML086C	augustus_masked-flattened_line_134-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_134-processed-gene-0.68&CDS=1-1638
2599	OG0002599	YML088W	augustus_masked-flattened_line_88-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.55&CDS=1-2367
2600	OG0002600	YML092C	maker-flattened_line_44-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_44-augustus-gene-0.0&CDS=1-750
2601	OG0002601	YML093W	augustus_masked-flattened_line_8-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.17&CDS=1-2874
2602	OG0002602	YML094W	augustus_masked-flattened_line_134-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_134-processed-gene-0.57&CDS=1-492
2603	OG0002603	YML095C	augustus_masked-flattened_line_134-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_134-processed-gene-0.69&CDS=1-981
2604	OG0002604	YML096W	augustus_masked-flattened_line_32-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.43&CDS=1-1755
2605	OG0002605	YML099C	augustus_masked-flattened_line_70-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.106&CDS=1-5091
2606	OG0002606	YML102W	augustus_masked-flattened_line_92-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.92&CDS=1-2196
2607	OG0002607	YML104C	genemark-flattened_line_0-processed-gene-2.102-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.102&CDS=1-3708
2608	OG0002608	YML105C	augustus_masked-flattened_line_0-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.64&CDS=1-840
2609	OG0002609	YML110C	augustus_masked-flattened_line_10-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.128&CDS=1-882
2610	OG0002610	YML114C	genemark-flattened_line_28-processed-gene-1.157-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.157&CDS=1-2268
2611	OG0002611	YML115C	augustus_masked-flattened_line_28-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.28&CDS=1-1437
2612	OG0002612	YML121W	augustus_masked-flattened_line_32-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.22&CDS=1-1035
2613	OG0002613	YML123C	augustus_masked-flattened_line_2-processed-gene-4.79-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.79&CDS=1-1749
2614	OG0002614	YML125C	augustus_masked-flattened_line_134-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_134-processed-gene-0.55&CDS=1-921
2615	OG0002615	YML126C	augustus_masked-flattened_line_34-processed-gene-1.180-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.180&CDS=1-1434
2616	OG0002616	YML127W	augustus_masked-flattened_line_134-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_134-processed-gene-0.70&CDS=1-1698
2617	OG0002617	YML129C	snap_masked-flattened_line_134-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_134-processed-gene-0.18&CDS=1-210
2618	OG0002618	YML131W	augustus_masked-flattened_line_102-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_102-processed-gene-0.42&CDS=1-1089
2619	OG0002619	YMR001C	augustus_masked-flattened_line_0-processed-gene-2.71-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.71&CDS=1-1959
2620	OG0002620	YMR002W	augustus_masked-flattened_line_0-processed-gene-2.72-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.72&CDS=1-459
2621	OG0002621	YMR004W	snap_masked-flattened_line_62-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.68&CDS=1-1881
2622	OG0002622	YMR005W	augustus_masked-flattened_line_62-processed-gene-0.201-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.201&CDS=1-1299
2623	OG0002623	YMR009W	genemark-flattened_line_0-processed-gene-3.46-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.46&CDS=1-543
2624	OG0002624	YMR010W	augustus_masked-flattened_line_38-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.54&CDS=1-1416
2625	OG0002625	YMR012W	augustus_masked-flattened_line_84-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.113&CDS=1-4161
2626	OG0002626	YMR013C	augustus_masked-flattened_line_4-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.54&CDS=1-1704
2627	OG0002627	YMR014W	genemark-flattened_line_70-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.28&CDS=1-1416
2628	OG0002628	YMR015C	augustus_masked-flattened_line_12-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.51&CDS=1-1554
2629	OG0002629	YMR022W	genemark-flattened_line_10-processed-gene-0.83-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.83&CDS=1-504
2630	OG0002630	YMR023C	genemark-flattened_line_0-processed-gene-4.57-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.57&CDS=1-1545
2631	OG0002631	YMR024W	augustus_masked-flattened_line_14-processed-gene-1.194-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.194&CDS=1-1185
2632	OG0002632	YMR026C	augustus_masked-flattened_line_22-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.9&CDS=1-1212
2633	OG0002633	YMR027W	augustus_masked-flattened_line_100-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.82&CDS=1-1359
2634	OG0002634	YMR028W	augustus_masked-flattened_line_36-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-1.66&CDS=1-1074
2635	OG0002635	YMR029C	augustus_masked-flattened_line_38-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.14&CDS=1-2016
2636	OG0002636	YMR034C	augustus_masked-flattened_line_44-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.159&CDS=1-1326
2637	OG0002637	YMR035W	augustus_masked-flattened_line_140-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_140-processed-gene-0.36&CDS=1-579
2638	OG0002638	YMR036C	maker-flattened_line_140-snap-gene-0.79-mRNA-1_1&gene=maker-flattened_line_140-snap-gene-0.79&CDS=1-2958
2639	OG0002639	YMR038C	augustus_masked-flattened_line_140-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-flattened_line_140-processed-gene-0.46&CDS=1-711
2640	OG0002640	YMR039C	maker-flattened_line_14-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_14-augustus-gene-0.0&CDS=1-459
2641	OG0002641	YMR041C	augustus_masked-flattened_line_14-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.55&CDS=1-1002
2642	OG0002642	YMR044W	augustus_masked-flattened_line_76-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.42&CDS=1-1341
2643	OG0002643	YMR048W	augustus_masked-flattened_line_54-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.151&CDS=1-1062
2644	OG0002644	YMR049C	augustus_masked-flattened_line_204-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_204-processed-gene-0.20&CDS=1-2505
2645	OG0002645	YMR055C	augustus_masked-flattened_line_98-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.59&CDS=1-1059
2646	OG0002646	YMR058W	augustus_masked-flattened_line_220-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_220-processed-gene-0.7&CDS=1-1878
2647	OG0002647	YMR059W	snap_masked-flattened_line_0-processed-gene-3.116-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.116&CDS=1-369
2648	OG0002648	YMR060C	augustus_masked-flattened_line_0-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.20&CDS=1-942
2649	OG0002649	YMR061W	augustus_masked-flattened_line_0-processed-gene-3.37-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.37&CDS=1-1935
2650	OG0002650	YMR062C	augustus_masked-flattened_line_24-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.103&CDS=1-1296
2651	OG0002651	YMR066W	augustus_masked-flattened_line_70-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.109&CDS=1-2661
2652	OG0002652	YMR067C	augustus_masked-flattened_line_0-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.69&CDS=1-1629
2653	OG0002653	YMR068W	augustus_masked-flattened_line_22-processed-gene-1.143-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.143&CDS=1-2160
2654	OG0002654	YMR069W	augustus_masked-flattened_line_10-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.93&CDS=1-681
2655	OG0002655	YMR071C	maker-flattened_line_22-augustus-gene-1.223-mRNA-1_1&gene=maker-flattened_line_22-augustus-gene-1.223&CDS=1-495
2656	OG0002656	YMR073C	augustus_masked-flattened_line_12-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.11&CDS=1-639
2657	OG0002657	YMR074C	augustus_masked-flattened_line_12-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.36&CDS=1-414
2658	OG0002658	YMR075W	augustus_masked-flattened_line_24-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.137&CDS=1-2115
2659	OG0002659	YMR076C	augustus_masked-flattened_line_24-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.102&CDS=1-4086
2660	OG0002660	YMR077C	augustus_masked-flattened_line_8-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.108&CDS=1-663
2661	OG0002661	YMR078C	augustus_masked-flattened_line_12-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.81&CDS=1-2280
2662	OG0002662	YMR079W	augustus_masked-flattened_line_134-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_134-processed-gene-0.67&CDS=1-918
2663	OG0002663	YMR080C	genemark-flattened_line_90-processed-gene-0.76-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.76&CDS=1-2949
2664	OG0002664	YMR087W	augustus_masked-flattened_line_72-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.116&CDS=1-960
2665	OG0002665	YMR088C	augustus_masked-flattened_line_72-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.83&CDS=1-1827
2666	OG0002666	YMR091C	augustus_masked-flattened_line_28-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.27&CDS=1-1344
2667	OG0002667	YMR092C	augustus_masked-flattened_line_20-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.32&CDS=1-1782
2668	OG0002668	YMR093W	augustus_masked-flattened_line_10-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.60&CDS=1-1491
2669	OG0002669	YMR097C	augustus_masked-flattened_line_84-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.100&CDS=1-1224
2670	OG0002670	YMR098C	augustus_masked-flattened_line_60-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.110&CDS=1-1701
2671	OG0002671	YMR099C	augustus_masked-flattened_line_96-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.74&CDS=1-894
2672	OG0002672	YMR100W	maker-flattened_line_78-snap-gene-0.181-mRNA-1_1&gene=maker-flattened_line_78-snap-gene-0.181&CDS=1-2469
2673	OG0002673	YMR105C	augustus_masked-flattened_line_204-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_204-processed-gene-0.17&CDS=1-1704
2674	OG0002674	YMR106C	augustus_masked-flattened_line_20-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.31&CDS=1-2271
2675	OG0002675	YMR108W	augustus_masked-flattened_line_8-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.103&CDS=1-2028
2676	OG0002676	YMR110C	augustus_masked-flattened_line_20-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.29&CDS=1-1527
2677	OG0002677	YMR112C	augustus_masked-flattened_line_20-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.64&CDS=1-822
2678	OG0002678	YMR113W	augustus_masked-flattened_line_8-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.140&CDS=1-1305
2679	OG0002679	YMR114C	augustus_masked-flattened_line_10-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.44&CDS=1-924
2680	OG0002680	YMR116C	maker-flattened_line_20-augustus-gene-1.150-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-1.150&CDS=1-927
2681	OG0002681	YMR120C	augustus_masked-flattened_line_22-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.119&CDS=1-1785
2682	OG0002682	YMR123W	augustus_masked-flattened_line_130-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_130-processed-gene-0.69&CDS=1-291
2683	OG0002683	YMR125W	augustus_masked-flattened_line_22-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.78&CDS=1-3045
2684	OG0002684	YMR126C	augustus_masked-flattened_line_0-processed-gene-3.21-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.21&CDS=1-921
2685	OG0002685	YMR127C	augustus_masked-flattened_line_108-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.66&CDS=1-1041
2686	OG0002686	YMR128W	augustus_masked-flattened_line_108-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.48&CDS=1-3741
2687	OG0002687	YMR129W	augustus_masked-flattened_line_20-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.37&CDS=1-3876
2688	OG0002688	YMR130W	augustus_masked-flattened_line_52-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.29&CDS=1-906
2689	OG0002689	YMR131C	augustus_masked-flattened_line_2-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.90&CDS=1-1548
2690	OG0002690	YMR134W	augustus_masked-flattened_line_192-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_192-processed-gene-0.14&CDS=1-642
2691	OG0002691	YMR135C	augustus_masked-flattened_line_226-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_226-processed-gene-0.1&CDS=1-1659
2692	OG0002692	YMR137C	augustus_masked-flattened_line_60-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.138&CDS=1-1824
2693	OG0002693	YMR138W	snap_masked-flattened_line_60-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.30&CDS=1-561
2694	OG0002694	YMR139W	augustus_masked-flattened_line_100-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.57&CDS=1-1182
2695	OG0002695	YMR140W	augustus_masked-flattened_line_136-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.8&CDS=1-1530
2696	OG0002696	YMR149W	augustus_masked-flattened_line_184-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_184-processed-gene-0.10&CDS=1-834
2697	OG0002697	YMR150C	augustus_masked-flattened_line_184-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_184-processed-gene-0.5&CDS=1-627
