	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034932_Kuraishia_ogatae
3346	OG0003346	YOR388C	genemark-NODE_18_length_333966_cov_12.1282_ID_35-processed-gene-2.110-mRNA-1_1&gene=genemark-NODE_18_length_333966_cov_12.1282_ID_35-processed-gene-2.110&CDS=1-1092
3347	OG0003347	YPL002C	snap_masked-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-2.63&CDS=1-765
3348	OG0003348	YPL003W	maker-NODE_11_length_434127_cov_13.0365_ID_21-augustus-gene-2.108-mRNA-1_1&gene=maker-NODE_11_length_434127_cov_13.0365_ID_21-augustus-gene-2.108&CDS=1-1617
3349	OG0003349	YPL006W	genemark-NODE_11_length_434127_cov_13.0365_ID_21-processed-gene-2.66-mRNA-1_1&gene=genemark-NODE_11_length_434127_cov_13.0365_ID_21-processed-gene-2.66&CDS=1-3693
3350	OG0003350	YPL008W	augustus_masked-NODE_11_length_434127_cov_13.0365_ID_21-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_11_length_434127_cov_13.0365_ID_21-processed-gene-2.94&CDS=1-2556
3351	OG0003351	YPL009C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.62-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.62&CDS=1-3204
3352	OG0003352	YPL010W	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.84-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.84&CDS=1-564
3353	OG0003353	YPL011C	snap_masked-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.14-mRNA-1_1&gene=snap_masked-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.14&CDS=1-972
3354	OG0003354	YPL012W	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.85-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.85&CDS=1-3699
3355	OG0003355	YPL013C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.64-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.64&CDS=1-366
3356	OG0003356	YPL014W	snap_masked-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.38-mRNA-1_1&gene=snap_masked-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.38&CDS=1-1722
3357	OG0003357	YPL015C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.83-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.83&CDS=1-1182
3358	OG0003358	YPL016W	genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.84&CDS=1-4563
3359	OG0003359	YPL020C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.61-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-4.61&CDS=1-2637
3360	OG0003360	YPL022W	genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.96-mRNA-1_1&gene=genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.96&CDS=1-3318
3361	OG0003361	YPL023C	genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.85&CDS=1-1965
3362	OG0003362	YPL024W	augustus_masked-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.67&CDS=1-720
3363	OG0003363	YPL028W	genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.93&CDS=1-1185
3364	OG0003364	YPL029W	augustus_masked-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.49&CDS=1-2532
3365	OG0003365	YPL030W	genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-0.111&CDS=1-1830
3366	OG0003366	YPL037C	genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-2.24&CDS=1-477
3367	OG0003367	YPL040C	maker-NODE_4_length_633363_cov_13.7207_ID_7-snap-gene-1.33-mRNA-1_1&gene=maker-NODE_4_length_633363_cov_13.7207_ID_7-snap-gene-1.33&CDS=1-3627
3368	OG0003368	YPL041C	genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.77-mRNA-1_1&gene=genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.77&CDS=1-657
3369	OG0003369	YPL042C	genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.78-mRNA-1_1&gene=genemark-NODE_4_length_633363_cov_13.7207_ID_7-processed-gene-1.78&CDS=1-1446
3370	OG0003370	YPL043W	genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-0.90&CDS=1-2115
3371	OG0003371	YPL045W	genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-0.89&CDS=1-2487
3372	OG0003372	YPL046C	genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-0.109&CDS=1-345
3373	OG0003373	YPL048W	genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.111-mRNA-1_1&gene=genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.111&CDS=1-1233
3374	OG0003374	YPL050C	genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.110-mRNA-1_1&gene=genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.110&CDS=1-1101
3375	OG0003375	YPL051W	augustus_masked-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.109&CDS=1-1413
3376	OG0003376	YPL054W	genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.109-mRNA-1_1&gene=genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.109&CDS=1-2229
3377	OG0003377	YPL059W	genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_17_length_343940_cov_11.2238_ID_33-processed-gene-0.61&CDS=1-504
3378	OG0003378	YPL060W	genemark-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-1.116&CDS=1-1191
3379	OG0003379	YPL063W	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.72-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.72&CDS=1-1452
3380	OG0003380	YPL064C	genemark-NODE_46_length_31911_cov_11.0678_ID_91-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_46_length_31911_cov_11.0678_ID_91-processed-gene-0.7&CDS=1-1437
3381	OG0003381	YPL065W	genemark-NODE_46_length_31911_cov_11.0678_ID_91-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_46_length_31911_cov_11.0678_ID_91-processed-gene-0.5&CDS=1-771
3382	OG0003382	YPL069C	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-2.26-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-2.26&CDS=1-1044
3383	OG0003383	YPL070W	augustus_masked-NODE_18_length_333966_cov_12.1282_ID_35-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-NODE_18_length_333966_cov_12.1282_ID_35-processed-gene-2.50&CDS=1-2949
3384	OG0003384	YPL072W	maker-NODE_1_length_1514969_cov_12.2952_ID_1-snap-gene-2.114-mRNA-1_1&gene=maker-NODE_1_length_1514969_cov_12.2952_ID_1-snap-gene-2.114&CDS=1-1887
3385	OG0003385	YPL076W	genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_6_length_592426_cov_11.8006_ID_11-processed-gene-0.46&CDS=1-1365
3386	OG0003386	YPL078C	genemark-NODE_18_length_333966_cov_12.1282_ID_35-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_18_length_333966_cov_12.1282_ID_35-processed-gene-0.81&CDS=1-1116
3387	OG0003387	YPL082C	genemark-NODE_18_length_333966_cov_12.1282_ID_35-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_18_length_333966_cov_12.1282_ID_35-processed-gene-0.79&CDS=1-5910
3388	OG0003388	YPL083C	snap_masked-NODE_24_length_260337_cov_11.7136_ID_47-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_24_length_260337_cov_11.7136_ID_47-processed-gene-0.4&CDS=1-1452
3389	OG0003389	YPL084W	augustus_masked-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_7_length_544973_cov_11.384_ID_13-processed-gene-0.52&CDS=1-2760
3390	OG0003390	YPL085W	snap_masked-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-1.111-mRNA-1_1&gene=snap_masked-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-1.111&CDS=1-6447
3391	OG0003391	YPL086C	genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-1.47-mRNA-1_1&gene=genemark-NODE_19_length_328470_cov_11.3744_ID_37-processed-gene-1.47&CDS=1-1683
3392	OG0003392	YPL091W	augustus_masked-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-3.13-mRNA-1_1&gene=augustus_masked-NODE_10_length_452332_cov_11.3725_ID_19-processed-gene-3.13&CDS=1-1398
3393	OG0003393	YPL093W	genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.88-mRNA-1_1&gene=genemark-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.88&CDS=1-1920
3394	OG0003394	YPL094C	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-1.18-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-1.18&CDS=1-879
3395	OG0003395	YPL096W	augustus_masked-NODE_22_length_275689_cov_11.6014_ID_43-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_22_length_275689_cov_11.6014_ID_43-processed-gene-1.24&CDS=1-1152
3396	OG0003396	YPL097W	augustus_masked-NODE_22_length_275689_cov_11.6014_ID_43-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_22_length_275689_cov_11.6014_ID_43-processed-gene-1.23&CDS=1-1635
3397	OG0003397	YPL098C	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-1.33&CDS=1-339
3398	OG0003398	YPL101W	genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.46&CDS=1-1410
3399	OG0003399	YPL103C	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-1.19-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-1.19&CDS=1-1269
3400	OG0003400	YPL104W	snap_masked-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_16_length_348894_cov_13.2096_ID_31-processed-gene-2.32&CDS=1-1986
3401	OG0003401	YPL106C	genemark-NODE_13_length_399403_cov_11.7827_ID_25-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_13_length_399403_cov_11.7827_ID_25-processed-gene-0.68&CDS=1-2085
3402	OG0003402	YPL107W	genemark-NODE_13_length_399403_cov_11.7827_ID_25-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_13_length_399403_cov_11.7827_ID_25-processed-gene-0.80&CDS=1-741
3403	OG0003403	YPL108W	snap_masked-NODE_24_length_260337_cov_11.7136_ID_47-processed-gene-1.88-mRNA-1_1&gene=snap_masked-NODE_24_length_260337_cov_11.7136_ID_47-processed-gene-1.88&CDS=1-681
3404	OG0003404	YPL109C	genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.74&CDS=1-2280
3405	OG0003405	YPL110C	genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.73&CDS=1-3594
3406	OG0003406	YPL111W	genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.57&CDS=1-981
3407	OG0003407	YPL112C	snap_masked-NODE_30_length_200628_cov_11.5194_ID_59-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_30_length_200628_cov_11.5194_ID_59-processed-gene-0.8&CDS=1-1209
3408	OG0003408	YPL115C	augustus_masked-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.93&CDS=1-3483
3409	OG0003409	YPL116W	genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.51&CDS=1-2103
3410	OG0003410	YPL117C	genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_15_length_350517_cov_11.3523_ID_29-processed-gene-0.54&CDS=1-813
3411	OG0003411	YPL118W	snap_masked-NODE_30_length_200628_cov_11.5194_ID_59-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_30_length_200628_cov_11.5194_ID_59-processed-gene-0.6&CDS=1-1035
3412	OG0003412	YPL120W	genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.75-mRNA-1_1&gene=genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.75&CDS=1-1509
3413	OG0003413	YPL122C	genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-5.4-mRNA-1_1&gene=genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-5.4&CDS=1-1836
3414	OG0003414	YPL123C	genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.60-mRNA-1_1&gene=genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.60&CDS=1-1296
3415	OG0003415	YPL125W	genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.58-mRNA-1_1&gene=genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.58&CDS=1-3048
3416	OG0003416	YPL126W	genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.56-mRNA-1_1&gene=genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.56&CDS=1-2454
3417	OG0003417	YPL127C	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.80-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.80&CDS=1-474
3418	OG0003418	YPL128C	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.63-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.63&CDS=1-3093
3419	OG0003419	YPL129W	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-6.92-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-6.92&CDS=1-729
3420	OG0003420	YPL131W	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-3.112-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-3.112&CDS=1-891
3421	OG0003421	YPL132W	genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.70-mRNA-1_1&gene=genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.70&CDS=1-924
3422	OG0003422	YPL133C	genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.55-mRNA-1_1&gene=genemark-NODE_3_length_726065_cov_12.1226_ID_5-processed-gene-4.55&CDS=1-2139
3423	OG0003423	YPL134C	genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-3.110-mRNA-1_1&gene=genemark-NODE_8_length_530029_cov_13.7433_ID_15-processed-gene-3.110&CDS=1-894
3424	OG0003424	YPL138C	genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.68&CDS=1-1551
3425	OG0003425	YPL146C	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.59-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.59&CDS=1-1263
3426	OG0003426	YPL147W	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.78-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-5.78&CDS=1-2898
3427	OG0003427	YPL149W	maker-NODE_27_length_243254_cov_11.9412_ID_53-snap-gene-0.40-mRNA-1_1&gene=maker-NODE_27_length_243254_cov_11.9412_ID_53-snap-gene-0.40&CDS=1-972
3428	OG0003428	YPL151C	genemark-NODE_34_length_99183_cov_13.1758_ID_67-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_34_length_99183_cov_13.1758_ID_67-processed-gene-0.21&CDS=1-1452
3429	OG0003429	YPL152W	genemark-NODE_34_length_99183_cov_13.1758_ID_67-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_34_length_99183_cov_13.1758_ID_67-processed-gene-0.41&CDS=1-1164
3430	OG0003430	YPL153C	genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-0.37&CDS=1-2499
3431	OG0003431	YPL154C	genemark-NODE_34_length_99183_cov_13.1758_ID_67-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_34_length_99183_cov_13.1758_ID_67-processed-gene-0.25&CDS=1-1248
3432	OG0003432	YPL155C	genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-0.53&CDS=1-2175
3433	OG0003433	YPL157W	genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-1.85&CDS=1-936
3434	OG0003434	YPL160W	genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.69&CDS=1-3267
3435	OG0003435	YPL162C	genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-0.47&CDS=1-888
3436	OG0003436	YPL164C	snap_masked-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-0.5&CDS=1-1998
3437	OG0003437	YPL167C	genemark-NODE_39_length_76669_cov_19.1428_ID_77-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_39_length_76669_cov_19.1428_ID_77-processed-gene-0.36&CDS=1-5166
3438	OG0003438	YPL169C	genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.70&CDS=1-1713
3439	OG0003439	YPL170W	genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.72&CDS=1-501
3440	OG0003440	YPL172C	genemark-NODE_34_length_99183_cov_13.1758_ID_67-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_34_length_99183_cov_13.1758_ID_67-processed-gene-0.1&CDS=1-1464
3441	OG0003441	YPL173W	genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.57&CDS=1-927
3442	OG0003442	YPL175W	genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_27_length_243254_cov_11.9412_ID_53-processed-gene-0.55&CDS=1-1452
3443	OG0003443	YPL178W	genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-3.68-mRNA-1_1&gene=genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-3.68&CDS=1-732
3444	OG0003444	YPL180W	augustus_masked-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-2.27&CDS=1-2298
3445	OG0003445	YPL181W	maker-NODE_9_length_529929_cov_11.5501_ID_17-snap-gene-2.69-mRNA-1_1&gene=maker-NODE_9_length_529929_cov_11.5501_ID_17-snap-gene-2.69&CDS=1-1575
3446	OG0003446	YPL183C	genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-2.39-mRNA-1_1&gene=genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-2.39&CDS=1-3108
3447	OG0003447	YPL183W-A	snap_masked-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-2.98&CDS=1-276
3448	OG0003448	YPL184C	genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_9_length_529929_cov_11.5501_ID_17-processed-gene-0.94&CDS=1-2232
3449	OG0003449	YPL188W	augustus_masked-NODE_36_length_89125_cov_17.9037_ID_71-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_36_length_89125_cov_17.9037_ID_71-processed-gene-0.87&CDS=1-1938
3450	OG0003450	YPL189C-A	augustus_masked-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-11.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-11.9&CDS=1-198
3451	OG0003451	YPL190C	genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-11.60-mRNA-1_1&gene=genemark-NODE_1_length_1514969_cov_12.2952_ID_1-processed-gene-11.60&CDS=1-2670
3452	OG0003452	YPL193W	genemark-NODE_26_length_249273_cov_11.2895_ID_51-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_26_length_249273_cov_11.2895_ID_51-processed-gene-0.29&CDS=1-969
3453	OG0003453	YPL195W	genemark-NODE_26_length_249273_cov_11.2895_ID_51-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_26_length_249273_cov_11.2895_ID_51-processed-gene-0.31&CDS=1-3039
3454	OG0003454	YPL196W	genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-1.104&CDS=1-1155
3455	OG0003455	YPL199C	genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-1.115-mRNA-1_1&gene=genemark-NODE_29_length_218192_cov_12.6781_ID_57-processed-gene-1.115&CDS=1-798
3456	OG0003456	YPL204W	genemark-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-1.26&CDS=1-1377
3457	OG0003457	YPL206C	augustus_masked-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_33_length_158598_cov_17.8103_ID_65-processed-gene-0.130&CDS=1-918
3458	OG0003458	YPL207W	genemark-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-1.41-mRNA-1_1&gene=genemark-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-1.41&CDS=1-2259
3459	OG0003459	YPL208W	snap_masked-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-2.35&CDS=1-1989
3460	OG0003460	YPL209C	maker-NODE_12_length_401901_cov_12.886_ID_23-augustus-gene-3.146-mRNA-1_1&gene=maker-NODE_12_length_401901_cov_12.886_ID_23-augustus-gene-3.146&CDS=1-1089
3461	OG0003461	YPL210C	genemark-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-3.55-mRNA-1_1&gene=genemark-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-3.55&CDS=1-1869
3462	OG0003462	YPL211W	genemark-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-3.52-mRNA-1_1&gene=genemark-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-3.52&CDS=1-543
3463	OG0003463	YPL212C	genemark-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-3.54-mRNA-1_1&gene=genemark-NODE_12_length_401901_cov_12.886_ID_23-processed-gene-3.54&CDS=1-1599
3464	OG0003464	YPL213W	genemark-NODE_5_length_595991_cov_12.8905_ID_9-processed-gene-4.21-mRNA-1_1&gene=genemark-NODE_5_length_595991_cov_12.8905_ID_9-processed-gene-4.21&CDS=1-708
