	OrthologID	Candida_arabinofermentans	Saccharomyces_cerevisiae
2533	OG0002533	augustus_masked-scaffold_4-processed-gene-6.125-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.125&CDS=1-963	YDL057W
2534	OG0002534	augustus_masked-scaffold_4-processed-gene-6.126-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.126&CDS=1-2523	YDL056W
2535	OG0002535	snap_masked-scaffold_4-processed-gene-6.18-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-6.18&CDS=1-1107	YDL193W
2536	OG0002536	maker-scaffold_4-snap-gene-6.46-mRNA-1_1&gene=maker-scaffold_4-snap-gene-6.46&CDS=1-4647	YDL190C
2537	OG0002537	augustus_masked-scaffold_4-processed-gene-6.115-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.115&CDS=1-579	YDL135C
2538	OG0002538	augustus_masked-scaffold_4-processed-gene-6.128-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-6.128&CDS=1-1038	YDL134C
2539	OG0002539	augustus_masked-scaffold_4-processed-gene-7.51-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.51&CDS=1-1014	YDL183C
2540	OG0002540	snap_masked-scaffold_4-processed-gene-7.1-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-7.1&CDS=1-3546	YDL132W
2541	OG0002541	augustus_masked-scaffold_4-processed-gene-7.53-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.53&CDS=1-969	YBR175W
2542	OG0002542	augustus_masked-scaffold_4-processed-gene-7.54-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.54&CDS=1-348	YGR215W
2543	OG0002543	augustus_masked-scaffold_4-processed-gene-7.70-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.70&CDS=1-1791	YGR216C
2544	OG0002544	maker-scaffold_4-snap-gene-7.41-mRNA-1_1&gene=maker-scaffold_4-snap-gene-7.41&CDS=1-3903	YGR225W
2545	OG0002545	genemark-scaffold_4-processed-gene-7.119-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-7.119&CDS=1-1560	YHR151C
2546	OG0002546	augustus_masked-scaffold_4-processed-gene-7.56-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.56&CDS=1-1398	YGR227W
2547	OG0002547	genemark-scaffold_4-processed-gene-7.100-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-7.100&CDS=1-981	YGR127W
2548	OG0002548	maker-scaffold_4-snap-gene-7.42-mRNA-1_1&gene=maker-scaffold_4-snap-gene-7.42&CDS=1-2022	YIR029W
2549	OG0002549	augustus_masked-scaffold_4-processed-gene-7.59-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.59&CDS=1-1038	YLR447C
2550	OG0002550	maker-scaffold_4-snap-gene-7.43-mRNA-1_1&gene=maker-scaffold_4-snap-gene-7.43&CDS=1-4575	YER014W
2551	OG0002551	augustus_masked-scaffold_4-processed-gene-7.76-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.76&CDS=1-363	YHL018W
2552	OG0002552	augustus_masked-scaffold_4-processed-gene-7.64-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.64&CDS=1-2328	YNR026C
2553	OG0002553	augustus_masked-scaffold_4-processed-gene-7.77-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.77&CDS=1-330	YKL058W
2554	OG0002554	augustus_masked-scaffold_4-processed-gene-7.65-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.65&CDS=1-1251	YKL059C
2555	OG0002555	augustus_masked-scaffold_4-processed-gene-7.78-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.78&CDS=1-1359	YMR027W
2556	OG0002556	augustus_masked-scaffold_4-processed-gene-7.84-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.84&CDS=1-2745	YML076C
2557	OG0002557	augustus_masked-scaffold_4-processed-gene-7.67-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.67&CDS=1-1362	YJR125C
2558	OG0002558	augustus_masked-scaffold_4-processed-gene-7.85-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.85&CDS=1-702	YML077W
2559	OG0002559	augustus_masked-scaffold_4-processed-gene-7.86-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-7.86&CDS=1-1473	YMR256C
2560	OG0002560	augustus_masked-scaffold_4-processed-gene-8.96-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.96&CDS=1-2400	YCR066W
2561	OG0002561	augustus_masked-scaffold_4-processed-gene-8.101-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.101&CDS=1-5370	YOR005C
2562	OG0002562	genemark-scaffold_4-processed-gene-8.12-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-8.12&CDS=1-603	YKR035W-A
2563	OG0002563	augustus_masked-scaffold_4-processed-gene-8.103-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.103&CDS=1-1932	YHR039C
2564	OG0002564	genemark-scaffold_4-processed-gene-8.27-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-8.27&CDS=1-864	YHR038W
2565	OG0002565	augustus_masked-scaffold_4-processed-gene-8.118-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.118&CDS=1-342	YHR087W
2566	OG0002566	augustus_masked-scaffold_4-processed-gene-8.119-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.119&CDS=1-4881	YDR334W
2567	OG0002567	snap_masked-scaffold_4-processed-gene-8.72-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-8.72&CDS=1-1602	YOR351C
2568	OG0002568	augustus_masked-scaffold_4-processed-gene-8.122-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.122&CDS=1-1398	YJL054W
2569	OG0002569	augustus_masked-scaffold_4-processed-gene-8.123-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.123&CDS=1-1011	YNL229C
2570	OG0002570	augustus_masked-scaffold_4-processed-gene-8.106-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.106&CDS=1-726	YLR126C
2571	OG0002571	snap_masked-scaffold_4-processed-gene-8.75-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-8.75&CDS=1-780	YMR042W
2572	OG0002572	augustus_masked-scaffold_4-processed-gene-8.107-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.107&CDS=1-1425	YMR044W
2573	OG0002573	maker-scaffold_4-snap-gene-8.88-mRNA-1_1&gene=maker-scaffold_4-snap-gene-8.88&CDS=1-5517	YDR270W
2574	OG0002574	augustus_masked-scaffold_4-processed-gene-8.125-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.125&CDS=1-2715	YOR353C
2575	OG0002575	augustus_masked-scaffold_4-processed-gene-8.126-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.126&CDS=1-1584	YJL014W
2576	OG0002576	augustus_masked-scaffold_4-processed-gene-8.130-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.130&CDS=1-4203	YPR049C
2577	OG0002577	maker-scaffold_4-snap-gene-8.89-mRNA-1_1&gene=maker-scaffold_4-snap-gene-8.89&CDS=1-1140	YPR051W
2578	OG0002578	maker-scaffold_4-snap-gene-8.92-mRNA-1_1&gene=maker-scaffold_4-snap-gene-8.92&CDS=1-882	YBR088C
2579	OG0002579	augustus_masked-scaffold_4-processed-gene-8.111-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.111&CDS=1-687	YKL041W
2580	OG0002580	augustus_masked-scaffold_4-processed-gene-8.134-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.134&CDS=1-1197	YBR204C
2581	OG0002581	augustus_masked-scaffold_4-processed-gene-8.114-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.114&CDS=1-2004	YJL106W
2582	OG0002582	augustus_masked-scaffold_4-processed-gene-8.115-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.115&CDS=1-1656	YKR023W
2583	OG0002583	augustus_masked-scaffold_4-processed-gene-8.136-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-8.136&CDS=1-447	YJL104W
2584	OG0002584	snap_masked-scaffold_4-processed-gene-9.83-mRNA-1_1&gene=snap_masked-scaffold_4-processed-gene-9.83&CDS=1-16086	YLR106C
2585	OG0002585	augustus_masked-scaffold_4-processed-gene-9.162-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.162&CDS=1-2922	YML080W
2586	OG0002586	augustus_masked-scaffold_4-processed-gene-9.141-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.141&CDS=1-1227	YBR095C
2587	OG0002587	augustus_masked-scaffold_4-processed-gene-9.165-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.165&CDS=1-1284	YOR303W
2588	OG0002588	augustus_masked-scaffold_4-processed-gene-9.142-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.142&CDS=1-1164	YOR063W
2589	OG0002589	augustus_masked-scaffold_4-processed-gene-9.145-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.145&CDS=1-2112	YFR016C
2590	OG0002590	augustus_masked-scaffold_4-processed-gene-9.167-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.167&CDS=1-969	YIR009W
2591	OG0002591	maker-scaffold_4-augustus-gene-9.58-mRNA-1_1&gene=maker-scaffold_4-augustus-gene-9.58&CDS=1-456	YPR062W
2592	OG0002592	augustus_masked-scaffold_4-processed-gene-9.169-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.169&CDS=1-1872	YHL020C
2593	OG0002593	augustus_masked-scaffold_4-processed-gene-9.147-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.147&CDS=1-3306	YER110C
2594	OG0002594	augustus_masked-scaffold_4-processed-gene-9.170-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.170&CDS=1-930	YGR231C
2595	OG0002595	augustus_masked-scaffold_4-processed-gene-9.149-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.149&CDS=1-783	YGR232W
2596	OG0002596	augustus_masked-scaffold_4-processed-gene-9.150-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.150&CDS=1-1545	YGR211W
2597	OG0002597	genemark-scaffold_4-processed-gene-9.41-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-9.41&CDS=1-366	YKL137W
2598	OG0002598	maker-scaffold_4-augustus-gene-9.53-mRNA-1_1&gene=maker-scaffold_4-augustus-gene-9.53&CDS=1-627	YMR117C
2599	OG0002599	augustus_masked-scaffold_4-processed-gene-9.174-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.174&CDS=1-330	YKL138C
2600	OG0002600	augustus_masked-scaffold_4-processed-gene-9.152-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.152&CDS=1-3225	YBL076C
2601	OG0002601	augustus_masked-scaffold_4-processed-gene-9.175-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.175&CDS=1-1383	YPR047W
2602	OG0002602	augustus_masked-scaffold_4-processed-gene-9.153-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.153&CDS=1-678	YBL038W
2603	OG0002603	augustus_masked-scaffold_4-processed-gene-9.176-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.176&CDS=1-1149	YBR087W
2604	OG0002604	augustus_masked-scaffold_4-processed-gene-9.177-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.177&CDS=1-1191	YHR085W
2605	OG0002605	augustus_masked-scaffold_4-processed-gene-9.155-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.155&CDS=1-1305	YHR036W
2606	OG0002606	augustus_masked-scaffold_4-processed-gene-9.156-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.156&CDS=1-1770	YPR048W
2607	OG0002607	augustus_masked-scaffold_4-processed-gene-9.178-mRNA-1_1&gene=augustus_masked-scaffold_4-processed-gene-9.178&CDS=1-918	YOR006C
2608	OG0002608	genemark-scaffold_4-processed-gene-9.22-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-9.22&CDS=1-3729	YML002W
2609	OG0002609	genemark-scaffold_4-processed-gene-9.47-mRNA-1_1&gene=genemark-scaffold_4-processed-gene-9.47&CDS=1-1089	YOR007C
2610	OG0002610	genemark-scaffold_5-processed-gene-0.43-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-0.43&CDS=1-1017	YPL209C
2611	OG0002611	augustus_masked-scaffold_5-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.102&CDS=1-1713	YGL064C
2612	OG0002612	augustus_masked-scaffold_5-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.83&CDS=1-1899	YPL210C
2613	OG0002613	augustus_masked-scaffold_5-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.103&CDS=1-543	YPL211W
2614	OG0002614	snap_masked-scaffold_5-processed-gene-0.4-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-0.4&CDS=1-1620	YPL212C
2615	OG0002615	snap_masked-scaffold_5-processed-gene-0.6-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-0.6&CDS=1-1995	YBR041W
2616	OG0002616	augustus_masked-scaffold_5-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.104&CDS=1-1551	YCL004W
2617	OG0002617	augustus_masked-scaffold_5-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.87&CDS=1-759	YDL045C
2618	OG0002618	augustus_masked-scaffold_5-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.105&CDS=1-1107	YNL005C
2619	OG0002619	augustus_masked-scaffold_5-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.89&CDS=1-927	YCL010C
2620	OG0002620	augustus_masked-scaffold_5-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.107&CDS=1-876	YBR040W
2621	OG0002621	augustus_masked-scaffold_5-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.92&CDS=1-1008	YKL151C
2622	OG0002622	augustus_masked-scaffold_5-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.108&CDS=1-669	YKL142W
2623	OG0002623	maker-scaffold_5-augustus-gene-0.40-mRNA-1_1&gene=maker-scaffold_5-augustus-gene-0.40&CDS=1-573	YGL010W
2624	OG0002624	genemark-scaffold_5-processed-gene-0.56-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-0.56&CDS=1-975	YBR265W
2625	OG0002625	augustus_masked-scaffold_5-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.94&CDS=1-663	YJL063C
2626	OG0002626	augustus_masked-scaffold_5-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.95&CDS=1-738	YGR235C
2627	OG0002627	augustus_masked-scaffold_5-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.111&CDS=1-3096	YOL098C
2628	OG0002628	augustus_masked-scaffold_5-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.112&CDS=1-1260	YGR257C
2629	OG0002629	genemark-scaffold_5-processed-gene-0.77-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-0.77&CDS=1-4230	YHR186C
2630	OG0002630	augustus_masked-scaffold_5-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.114&CDS=1-4587	YLR371W
2631	OG0002631	augustus_masked-scaffold_5-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.97&CDS=1-528	YLR370C
2632	OG0002632	augustus_masked-scaffold_5-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.115&CDS=1-1347	YDR306C
2633	OG0002633	augustus_masked-scaffold_5-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.54&CDS=1-456	YKL067W
2634	OG0002634	maker-scaffold_5-augustus-gene-1.96-mRNA-1_1&gene=maker-scaffold_5-augustus-gene-1.96&CDS=1-1869	YGR054W
2635	OG0002635	augustus_masked-scaffold_5-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.76&CDS=1-495	YLR074C
2636	OG0002636	augustus_masked-scaffold_5-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.61&CDS=1-654	YLR075W
2637	OG0002637	genemark-scaffold_5-processed-gene-1.127-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-1.127&CDS=1-1734	YDR481C
2638	OG0002638	genemark-scaffold_5-processed-gene-1.128-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-1.128&CDS=1-1080	YPL162C
2639	OG0002639	genemark-scaffold_5-processed-gene-1.111-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-1.111&CDS=1-171	YLL009C
2640	OG0002640	augustus_masked-scaffold_5-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.79&CDS=1-2739	YNL287W
2641	OG0002641	maker-scaffold_5-snap-gene-1.51-mRNA-1_1&gene=maker-scaffold_5-snap-gene-1.51&CDS=1-3087	YNL288W
2642	OG0002642	augustus_masked-scaffold_5-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.63&CDS=1-534	YAL044C
2643	OG0002643	augustus_masked-scaffold_5-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.81&CDS=1-363	YAL044W-A
2644	OG0002644	augustus_masked-scaffold_5-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.82&CDS=1-1635	YOR360C
2645	OG0002645	augustus_masked-scaffold_5-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.83&CDS=1-1833	YOR359W
2646	OG0002646	augustus_masked-scaffold_5-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.84&CDS=1-390	YPR166C
2647	OG0002647	augustus_masked-scaffold_5-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.66&CDS=1-1332	YBL045C
2648	OG0002648	augustus_masked-scaffold_5-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.67&CDS=1-885	YKL024C
2649	OG0002649	augustus_masked-scaffold_5-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.85&CDS=1-2178	YKL213C
2650	OG0002650	augustus_masked-scaffold_5-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.70&CDS=1-1131	YJR019C
2651	OG0002651	augustus_masked-scaffold_5-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.87&CDS=1-2130	YDR333C
2652	OG0002652	augustus_masked-scaffold_5-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.88&CDS=1-897	YKL150W
2653	OG0002653	augustus_masked-scaffold_5-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.71&CDS=1-4941	YDL112W
2654	OG0002654	augustus_masked-scaffold_5-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.92&CDS=1-876	YDL111C
2655	OG0002655	augustus_masked-scaffold_5-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.72&CDS=1-6792	YJL207C
2656	OG0002656	maker-scaffold_5-snap-gene-1.53-mRNA-1_1&gene=maker-scaffold_5-snap-gene-1.53&CDS=1-2574	YNL219C
2657	OG0002657	augustus_masked-scaffold_5-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.73&CDS=1-906	YDL236W
2658	OG0002658	augustus_masked-scaffold_5-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.74&CDS=1-450	YDL235C
2659	OG0002659	augustus_masked-scaffold_5-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-1.75&CDS=1-1242	YFL030W
2660	OG0002660	augustus_masked-scaffold_5-processed-gene-2.2-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.2&CDS=1-321	YDL081C
2661	OG0002661	augustus_masked-scaffold_5-processed-gene-2.1-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.1&CDS=1-1392	YGR212W
2662	OG0002662	augustus_masked-scaffold_5-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.5&CDS=1-4680	YOL152W
2663	OG0002663	augustus_masked-scaffold_5-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.24&CDS=1-786	YNL213C
2664	OG0002664	augustus_masked-scaffold_5-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.7&CDS=1-2397	YNL212W
2665	OG0002665	augustus_masked-scaffold_5-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.9&CDS=1-294	YDR377W
2666	OG0002666	augustus_masked-scaffold_5-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.26&CDS=1-2733	YDR376W
2667	OG0002667	genemark-scaffold_5-processed-gene-2.102-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-2.102&CDS=1-717	YPR037C
2668	OG0002668	maker-scaffold_5-snap-gene-2.43-mRNA-1_1&gene=maker-scaffold_5-snap-gene-2.43&CDS=1-321	YJR086W
2669	OG0002669	augustus_masked-scaffold_5-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.27&CDS=1-1011	YJR088C
2670	OG0002670	genemark-scaffold_5-processed-gene-2.104-mRNA-1_1&gene=genemark-scaffold_5-processed-gene-2.104&CDS=1-963	YJR008W
2671	OG0002671	augustus_masked-scaffold_5-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.29&CDS=1-912	YDR337W
2672	OG0002672	augustus_masked-scaffold_5-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.13&CDS=1-1119	YKR066C
2673	OG0002673	augustus_masked-scaffold_5-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.14&CDS=1-705	YJL121C
2674	OG0002674	augustus_masked-scaffold_5-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.30&CDS=1-471	YJL122W
2675	OG0002675	augustus_masked-scaffold_5-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.32&CDS=1-768	YGL098W
2676	OG0002676	augustus_masked-scaffold_5-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.33&CDS=1-552	YPR017C
2677	OG0002677	augustus_masked-scaffold_5-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.20&CDS=1-2700	YLL026W
2678	OG0002678	augustus_masked-scaffold_5-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.21&CDS=1-735	YPR016C
2679	OG0002679	augustus_masked-scaffold_5-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.22&CDS=1-5607	YLR305C
2680	OG0002680	augustus_masked-scaffold_5-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-2.36&CDS=1-1332	YDR148C
2681	OG0002681	maker-scaffold_5-augustus-gene-3.44-mRNA-1_1&gene=maker-scaffold_5-augustus-gene-3.44&CDS=1-366	YKL003C
2682	OG0002682	augustus_masked-scaffold_5-processed-gene-3.46-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-3.46&CDS=1-681	YKL002W
2683	OG0002683	augustus_masked-scaffold_5-processed-gene-3.50-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-3.50&CDS=1-1626	YGL077C
2684	OG0002684	augustus_masked-scaffold_5-processed-gene-3.51-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-3.51&CDS=1-1989	YLR088W
2685	OG0002685	augustus_masked-scaffold_5-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-3.67&CDS=1-1485	YLR089C
2686	OG0002686	augustus_masked-scaffold_5-processed-gene-3.70-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-3.70&CDS=1-1527	YJL091C
2687	OG0002687	augustus_masked-scaffold_5-processed-gene-3.54-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-3.54&CDS=1-792	YNL265C
2688	OG0002688	augustus_masked-scaffold_5-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-3.72&CDS=1-2442	YDR258C
2689	OG0002689	maker-scaffold_5-snap-gene-3.85-mRNA-1_1&gene=maker-scaffold_5-snap-gene-3.85&CDS=1-3825	YLR032W
2690	OG0002690	augustus_masked-scaffold_5-processed-gene-3.73-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-3.73&CDS=1-1041	YMR127C
