	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035022_Candida_emberorum
3232	OG0003232	YPL054W	genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-1.83&CDS=1-1458
3233	OG0003233	YPL059W	genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-9.102-mRNA-1_1&gene=genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-9.102&CDS=1-459
3234	OG0003234	YPL063W	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-6.76-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-6.76&CDS=1-1353
3235	OG0003235	YPL064C	genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.4-mRNA-1_1&gene=genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.4&CDS=1-984
3236	OG0003236	YPL065W	genemark-NODE_31_length_26603_cov_15.9554_ID_61-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_31_length_26603_cov_15.9554_ID_61-processed-gene-0.29&CDS=1-678
3237	OG0003237	YPL072W	genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-2.85-mRNA-1_1&gene=genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-2.85&CDS=1-2415
3238	OG0003238	YPL076W	genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-1.108&CDS=1-954
3239	OG0003239	YPL078C	genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-1.82&CDS=1-699
3240	OG0003240	YPL082C	genemark-NODE_14_length_432756_cov_16.3425_ID_27-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_14_length_432756_cov_16.3425_ID_27-processed-gene-1.119&CDS=1-5703
3241	OG0003241	YPL083C	genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-0.82&CDS=1-1416
3242	OG0003242	YPL084W	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-1.6-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-1.6&CDS=1-2742
3243	OG0003243	YPL085W	genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-3.40-mRNA-1_1&gene=genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-3.40&CDS=1-6720
3244	OG0003244	YPL086C	genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-1.84&CDS=1-1671
3245	OG0003245	YPL088W	genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-2.56-mRNA-1_1&gene=genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-2.56&CDS=1-1056
3246	OG0003246	YPL091W	augustus_masked-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-5.66-mRNA-1_1&gene=augustus_masked-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-5.66&CDS=1-2655
3247	OG0003247	YPL092W	genemark-NODE_22_length_175075_cov_17.2294_ID_43-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_22_length_175075_cov_17.2294_ID_43-processed-gene-0.12&CDS=1-1371
3248	OG0003248	YPL093W	genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-1.82&CDS=1-1920
3249	OG0003249	YPL094C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-1.93&CDS=1-858
3250	OG0003250	YPL096W	genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-6.84-mRNA-1_1&gene=genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-6.84&CDS=1-1089
3251	OG0003251	YPL097W	genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-1.106-mRNA-1_1&gene=genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-1.106&CDS=1-1512
3252	OG0003252	YPL098C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.124&CDS=1-318
3253	OG0003253	YPL101W	genemark-NODE_25_length_78057_cov_16.1977_ID_49-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_25_length_78057_cov_16.1977_ID_49-processed-gene-0.39&CDS=1-1305
3254	OG0003254	YPL103C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.107&CDS=1-1296
3255	OG0003255	YPL104W	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.130-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.130&CDS=1-2028
3256	OG0003256	YPL106C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-4.104-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-4.104&CDS=1-2085
3257	OG0003257	YPL107W	genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-2.26-mRNA-1_1&gene=genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-2.26&CDS=1-717
3258	OG0003258	YPL109C	maker-NODE_2_length_1087163_cov_17.8293_ID_3-snap-gene-2.129-mRNA-1_1&gene=maker-NODE_2_length_1087163_cov_17.8293_ID_3-snap-gene-2.129&CDS=1-2085
3259	OG0003259	YPL110C	augustus_masked-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-2.29&CDS=1-4995
3260	OG0003260	YPL111W	genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-2.56-mRNA-1_1&gene=genemark-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-2.56&CDS=1-948
3261	OG0003261	YPL112C	augustus_masked-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-6.9-mRNA-1_1&gene=augustus_masked-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-6.9&CDS=1-1155
3262	OG0003262	YPL115C	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-4.145-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-4.145&CDS=1-2994
3263	OG0003263	YPL116W	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-4.146-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-4.146&CDS=1-2106
3264	OG0003264	YPL117C	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-4.148-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-4.148&CDS=1-846
3265	OG0003265	YPL118W	genemark-NODE_27_length_53934_cov_16.2074_ID_53-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_27_length_53934_cov_16.2074_ID_53-processed-gene-0.27&CDS=1-1074
3266	OG0003266	YPL120W	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-3.83-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-3.83&CDS=1-1500
3267	OG0003267	YPL122C	genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-2.24&CDS=1-1533
3268	OG0003268	YPL123C	snap_masked-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-2.120-mRNA-1_1&gene=snap_masked-NODE_4_length_917787_cov_18.057_ID_7-processed-gene-2.120&CDS=1-1269
3269	OG0003269	YPL125W	genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-4.31-mRNA-1_1&gene=genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-4.31&CDS=1-2928
3270	OG0003270	YPL126W	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-4.143-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-4.143&CDS=1-2463
3271	OG0003271	YPL127C	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-2.127-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-2.127&CDS=1-816
3272	OG0003272	YPL128C	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-1.84&CDS=1-2088
3273	OG0003273	YPL129W	augustus_masked-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-1.14&CDS=1-750
3274	OG0003274	YPL131W	genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-4.9-mRNA-1_1&gene=genemark-NODE_10_length_510655_cov_18.7954_ID_19-processed-gene-4.9&CDS=1-891
3275	OG0003275	YPL132W	genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-3.74-mRNA-1_1&gene=genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-3.74&CDS=1-786
3276	OG0003276	YPL133C	genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-2.42-mRNA-1_1&gene=genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-2.42&CDS=1-1866
3277	OG0003277	YPL138C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-1.63&CDS=1-1197
3278	OG0003278	YPL146C	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.116&CDS=1-1254
3279	OG0003279	YPL147W	snap_masked-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-7.91-mRNA-1_1&gene=snap_masked-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-7.91&CDS=1-2370
3280	OG0003280	YPL149W	genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-2.86-mRNA-1_1&gene=genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-2.86&CDS=1-831
3281	OG0003281	YPL150W	genemark-NODE_14_length_432756_cov_16.3425_ID_27-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_14_length_432756_cov_16.3425_ID_27-processed-gene-1.112&CDS=1-2808
3282	OG0003282	YPL151C	augustus_masked-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-2.11&CDS=1-1194
3283	OG0003283	YPL152W	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-1.22-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-1.22&CDS=1-1083
3284	OG0003284	YPL153C	genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_3_length_1003618_cov_17.3652_ID_5-processed-gene-1.21&CDS=1-2418
3285	OG0003285	YPL154C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-4.6-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-4.6&CDS=1-1242
3286	OG0003286	YPL155C	genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-7.32-mRNA-1_1&gene=genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-7.32&CDS=1-2046
3287	OG0003287	YPL157W	snap_masked-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-4.49-mRNA-1_1&gene=snap_masked-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-4.49&CDS=1-858
3288	OG0003288	YPL160W	genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-7.43-mRNA-1_1&gene=genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-7.43&CDS=1-3273
3289	OG0003289	YPL162C	augustus_masked-NODE_16_length_412327_cov_20.647_ID_31-processed-gene-3.158-mRNA-1_1&gene=augustus_masked-NODE_16_length_412327_cov_20.647_ID_31-processed-gene-3.158&CDS=1-999
3290	OG0003290	YPL164C	augustus_masked-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-2.19&CDS=1-1956
3291	OG0003291	YPL167C	maker-NODE_13_length_452004_cov_15.9803_ID_25-snap-gene-1.110-mRNA-1_1&gene=maker-NODE_13_length_452004_cov_15.9803_ID_25-snap-gene-1.110&CDS=1-4815
3292	OG0003292	YPL169C	genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-0.74&CDS=1-1794
3293	OG0003293	YPL170W	genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-0.75&CDS=1-462
3294	OG0003294	YPL173W	genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-0.71&CDS=1-954
3295	OG0003295	YPL175W	genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_19_length_310056_cov_16.1103_ID_37-processed-gene-0.73&CDS=1-1329
3296	OG0003296	YPL178W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-7.0-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-7.0&CDS=1-648
3297	OG0003297	YPL183C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-3.58-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-3.58&CDS=1-3000
3298	OG0003298	YPL183W-A	snap_masked-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-7.61-mRNA-1_1&gene=snap_masked-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-7.61&CDS=1-237
3299	OG0003299	YPL184C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.103-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.103&CDS=1-1836
3300	OG0003300	YPL188W	snap_masked-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-3.82-mRNA-1_1&gene=snap_masked-NODE_13_length_452004_cov_15.9803_ID_25-processed-gene-3.82&CDS=1-1032
3301	OG0003301	YPL189C-A	snap_masked-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-1.49&CDS=1-201
3302	OG0003302	YPL190C	genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-2.9-mRNA-1_1&gene=genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-2.9&CDS=1-2400
3303	OG0003303	YPL195W	genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.81-mRNA-1_1&gene=genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.81&CDS=1-3411
3304	OG0003304	YPL196W	snap_masked-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.9-mRNA-1_1&gene=snap_masked-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.9&CDS=1-972
3305	OG0003305	YPL199C	snap_masked-NODE_22_length_175075_cov_17.2294_ID_43-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_22_length_175075_cov_17.2294_ID_43-processed-gene-0.75&CDS=1-744
3306	OG0003306	YPL204W	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.112&CDS=1-1353
3307	OG0003307	YPL206C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.108&CDS=1-1176
3308	OG0003308	YPL207W	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-2.89-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-2.89&CDS=1-2232
3309	OG0003309	YPL208W	genemark-NODE_22_length_175075_cov_17.2294_ID_43-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_22_length_175075_cov_17.2294_ID_43-processed-gene-0.46&CDS=1-1794
3310	OG0003310	YPL209C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-2.88-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-2.88&CDS=1-1428
3311	OG0003311	YPL210C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.105&CDS=1-1944
3312	OG0003312	YPL211W	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.111&CDS=1-543
3313	OG0003313	YPL212C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.94&CDS=1-1653
3314	OG0003314	YPL213W	genemark-NODE_28_length_48126_cov_16.4931_ID_55-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_28_length_48126_cov_16.4931_ID_55-processed-gene-0.47&CDS=1-705
3315	OG0003315	YPL214C	augustus_masked-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.190-mRNA-1_1&gene=augustus_masked-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.190&CDS=1-1515
3316	OG0003316	YPL215W	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.91-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-1.91&CDS=1-975
3317	OG0003317	YPL217C	genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-1.101-mRNA-1_1&gene=genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-1.101&CDS=1-3591
3318	OG0003318	YPL218W	maker-NODE_5_length_904875_cov_16.44_ID_9-augustus-gene-2.2-mRNA-1_1&gene=maker-NODE_5_length_904875_cov_16.44_ID_9-augustus-gene-2.2&CDS=1-570
3319	OG0003319	YPL222W	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-0.120&CDS=1-1869
3320	OG0003320	YPL226W	genemark-NODE_22_length_175075_cov_17.2294_ID_43-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_22_length_175075_cov_17.2294_ID_43-processed-gene-0.41&CDS=1-3630
3321	OG0003321	YPL227C	genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.52-mRNA-1_1&gene=genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.52&CDS=1-960
3322	OG0003322	YPL228W	genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.53-mRNA-1_1&gene=genemark-NODE_17_length_370782_cov_16.0799_ID_33-processed-gene-2.53&CDS=1-1536
3323	OG0003323	YPL231W	genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-4.15-mRNA-1_1&gene=genemark-NODE_2_length_1087163_cov_17.8293_ID_3-processed-gene-4.15&CDS=1-11280
3324	OG0003324	YPL233W	genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-4.97-mRNA-1_1&gene=genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-4.97&CDS=1-651
3325	OG0003325	YPL234C	genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-4.79-mRNA-1_1&gene=genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-4.79&CDS=1-486
3326	OG0003326	YPL235W	snap_masked-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-5.32-mRNA-1_1&gene=snap_masked-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-5.32&CDS=1-1416
3327	OG0003327	YPL236C	augustus_masked-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-5.4-mRNA-1_1&gene=augustus_masked-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-5.4&CDS=1-1029
3328	OG0003328	YPL237W	genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-7.68-mRNA-1_1&gene=genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-7.68&CDS=1-816
3329	OG0003329	YPL239W	snap_masked-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-7.201-mRNA-1_1&gene=snap_masked-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-7.201&CDS=1-570
3330	OG0003330	YPL242C	genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-4.96-mRNA-1_1&gene=genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-4.96&CDS=1-4998
3331	OG0003331	YPL244C	maker-NODE_13_length_452004_cov_15.9803_ID_25-snap-gene-3.60-mRNA-1_1&gene=maker-NODE_13_length_452004_cov_15.9803_ID_25-snap-gene-3.60&CDS=1-2721
3332	OG0003332	YPL246C	genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-5.86-mRNA-1_1&gene=genemark-NODE_7_length_860677_cov_18.1149_ID_13-processed-gene-5.86&CDS=1-792
3333	OG0003333	YPL247C	genemark-NODE_21_length_224016_cov_16.4866_ID_41-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_21_length_224016_cov_16.4866_ID_41-processed-gene-0.20&CDS=1-1605
3334	OG0003334	YPL248C	genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-0.3&CDS=1-1068
3335	OG0003335	YPL249C	genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_6_length_870134_cov_17.5615_ID_11-processed-gene-0.5&CDS=1-1992
3336	OG0003336	YPL252C	genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.123-mRNA-1_1&gene=genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.123&CDS=1-486
3337	OG0003337	YPL254W	genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.91-mRNA-1_1&gene=genemark-NODE_18_length_340110_cov_19.9439_ID_35-processed-gene-2.91&CDS=1-1335
3338	OG0003338	YPL260W	genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-3.257-mRNA-1_1&gene=genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-3.257&CDS=1-1779
3339	OG0003339	YPL263C	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-2.141-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-2.141&CDS=1-1872
3340	OG0003340	YPL265W	maker-NODE_6_length_870134_cov_17.5615_ID_11-snap-gene-4.0-mRNA-1_1&gene=maker-NODE_6_length_870134_cov_17.5615_ID_11-snap-gene-4.0&CDS=1-4389
3341	OG0003341	YPL266W	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-2.118-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-2.118&CDS=1-957
3342	OG0003342	YPL268W	genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-2.58-mRNA-1_1&gene=genemark-NODE_12_length_467700_cov_19.8081_ID_23-processed-gene-2.58&CDS=1-2838
3343	OG0003343	YPR004C	genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-9.121-mRNA-1_1&gene=genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-9.121&CDS=1-984
3344	OG0003344	YPR010C	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-1.31&CDS=1-3504
3345	OG0003345	YPR011C	genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_8_length_602038_cov_19.6922_ID_15-processed-gene-0.123&CDS=1-1158
3346	OG0003346	YPR016C	genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-6.26-mRNA-1_1&gene=genemark-NODE_5_length_904875_cov_16.44_ID_9-processed-gene-6.26&CDS=1-735
3347	OG0003347	YPR017C	genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-3.167-mRNA-1_1&gene=genemark-NODE_15_length_426850_cov_21.9543_ID_29-processed-gene-3.167&CDS=1-471
3348	OG0003348	YPR018W	genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-3.71-mRNA-1_1&gene=genemark-NODE_9_length_515618_cov_16.019_ID_17-processed-gene-3.71&CDS=1-1779
3349	OG0003349	YPR019W	genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-3.137-mRNA-1_1&gene=genemark-NODE_11_length_491709_cov_15.873_ID_21-processed-gene-3.137&CDS=1-2697
3350	OG0003350	YPR020W	genemark-NODE_25_length_78057_cov_16.1977_ID_49-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_25_length_78057_cov_16.1977_ID_49-processed-gene-0.56&CDS=1-369
3351	OG0003351	YPR021C	genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-4.74-mRNA-1_1&gene=genemark-NODE_1_length_1097105_cov_18.1395_ID_1-processed-gene-4.74&CDS=1-2166
