	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034673_Blastobotrys_nivea
3103	OG0003103	YPL043W	augustus_masked-NODE_30_length_11594_cov_2.95_ID_59-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_30_length_11594_cov_2.95_ID_59-processed-gene-0.12&CDS=1-1899
3104	OG0003104	YPL045W	augustus_masked-NODE_271_length_6796_cov_3.37902_ID_541-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_271_length_6796_cov_3.37902_ID_541-processed-gene-0.1&CDS=1-2274
3105	OG0003105	YPL046C	augustus_masked-NODE_271_length_6796_cov_3.37902_ID_541-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_271_length_6796_cov_3.37902_ID_541-processed-gene-0.3&CDS=1-321
3106	OG0003106	YPL047W	maker-NODE_903_length_4330_cov_3.33754_ID_1805-augustus-gene-0.8-mRNA-1_1&gene=maker-NODE_903_length_4330_cov_3.33754_ID_1805-augustus-gene-0.8&CDS=1-687
3107	OG0003107	YPL048W	augustus_masked-NODE_2999_length_1892_cov_4.2515_ID_5997-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2999_length_1892_cov_4.2515_ID_5997-processed-gene-0.1&CDS=1-1005
3108	OG0003108	YPL050C	augustus_masked-NODE_80_length_9528_cov_3.11675_ID_159-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_80_length_9528_cov_3.11675_ID_159-processed-gene-0.1&CDS=1-1032
3109	OG0003109	YPL051W	augustus_masked-NODE_2273_length_2415_cov_3.07924_ID_4545-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_2273_length_2415_cov_3.07924_ID_4545-processed-gene-0.5&CDS=1-591
3110	OG0003110	YPL059W	augustus_masked-NODE_150_length_8102_cov_2.90108_ID_299-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_150_length_8102_cov_2.90108_ID_299-processed-gene-0.0&CDS=1-432
3111	OG0003111	YPL063W	augustus_masked-NODE_809_length_4493_cov_3.19558_ID_1617-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_809_length_4493_cov_3.19558_ID_1617-processed-gene-0.2&CDS=1-1476
3112	OG0003112	YPL065W	augustus_masked-NODE_1381_length_3426_cov_2.00386_ID_2761-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_1381_length_3426_cov_2.00386_ID_2761-processed-gene-0.7&CDS=1-714
3113	OG0003113	YPL067C	genemark-NODE_2968_length_1917_cov_3.52202_ID_5935-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_2968_length_1917_cov_3.52202_ID_5935-processed-gene-0.3&CDS=1-387
3114	OG0003114	YPL069C	snap_masked-NODE_3706_length_1486_cov_2.65269_ID_7411-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_3706_length_1486_cov_2.65269_ID_7411-processed-gene-0.2&CDS=1-186
3115	OG0003115	YPL072W	augustus_masked-NODE_2079_length_2625_cov_2.67121_ID_4157-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2079_length_2625_cov_2.67121_ID_4157-processed-gene-0.3&CDS=1-1908
3116	OG0003116	YPL074W	augustus_masked-NODE_809_length_4493_cov_3.19558_ID_1617-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_809_length_4493_cov_3.19558_ID_1617-processed-gene-0.3&CDS=1-2271
3117	OG0003117	YPL076W	augustus_masked-NODE_1625_length_3082_cov_2.75983_ID_3249-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1625_length_3082_cov_2.75983_ID_3249-processed-gene-0.3&CDS=1-873
3118	OG0003118	YPL078C	augustus_masked-NODE_1347_length_3467_cov_3.77902_ID_2693-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_1347_length_3467_cov_3.77902_ID_2693-processed-gene-0.8&CDS=1-714
3119	OG0003119	YPL082C	augustus_masked-NODE_656_length_4919_cov_3.86451_ID_1311-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_656_length_4919_cov_3.86451_ID_1311-processed-gene-0.4&CDS=1-2289
3120	OG0003120	YPL083C	augustus_masked-NODE_903_length_4330_cov_3.33754_ID_1805-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_903_length_4330_cov_3.33754_ID_1805-processed-gene-0.5&CDS=1-627
3121	OG0003121	YPL084W	snap_masked-NODE_1801_length_2889_cov_3.61715_ID_3601-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_1801_length_2889_cov_3.61715_ID_3601-processed-gene-0.3&CDS=1-2292
3122	OG0003122	YPL085W	maker-NODE_440_length_5702_cov_2.83814_ID_879-snap-gene-0.5-mRNA-1_1&gene=maker-NODE_440_length_5702_cov_2.83814_ID_879-snap-gene-0.5&CDS=1-4839
3123	OG0003123	YPL086C	augustus_masked-NODE_2279_length_2410_cov_3.5414_ID_4557-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2279_length_2410_cov_3.5414_ID_4557-processed-gene-0.3&CDS=1-1242
3124	OG0003124	YPL087W	maker-NODE_1037_length_4041_cov_3.4704_ID_2073-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_1037_length_4041_cov_3.4704_ID_2073-augustus-gene-0.3&CDS=1-876
3125	OG0003125	YPL091W	augustus_masked-NODE_4586_length_1080_cov_2.44488_ID_9171-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4586_length_1080_cov_2.44488_ID_9171-processed-gene-0.1&CDS=1-678
3126	OG0003126	YPL092W	augustus_masked-NODE_5594_length_689_cov_1.66562_ID_11187-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5594_length_689_cov_1.66562_ID_11187-processed-gene-0.1&CDS=1-678
3127	OG0003127	YPL093W	snap_masked-NODE_1571_length_3157_cov_3.12508_ID_3141-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_1571_length_3157_cov_3.12508_ID_3141-processed-gene-0.1&CDS=1-1842
3128	OG0003128	YPL094C	genemark-NODE_1089_length_3943_cov_3.39943_ID_2177-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_1089_length_3943_cov_3.39943_ID_2177-processed-gene-0.5&CDS=1-918
3129	OG0003129	YPL096W	augustus_masked-NODE_650_length_4932_cov_3.63359_ID_1299-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_650_length_4932_cov_3.63359_ID_1299-processed-gene-0.10&CDS=1-960
3130	OG0003130	YPL097W	snap_masked-NODE_1433_length_3346_cov_3.32088_ID_2865-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_1433_length_3346_cov_3.32088_ID_2865-processed-gene-0.0&CDS=1-1242
3131	OG0003131	YPL098C	maker-NODE_829_length_4451_cov_3.30687_ID_1657-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_829_length_4451_cov_3.30687_ID_1657-augustus-gene-0.5&CDS=1-225
3132	OG0003132	YPL101W	augustus_masked-NODE_759_length_4616_cov_3.61171_ID_1517-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_759_length_4616_cov_3.61171_ID_1517-processed-gene-0.9&CDS=1-1077
3133	OG0003133	YPL103C	snap_masked-NODE_2423_length_2295_cov_3.48482_ID_4845-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_2423_length_2295_cov_3.48482_ID_4845-processed-gene-0.3&CDS=1-1194
3134	OG0003134	YPL104W	augustus_masked-NODE_657_length_4910_cov_2.99959_ID_1313-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_657_length_4910_cov_2.99959_ID_1313-processed-gene-0.3&CDS=1-1869
3135	OG0003135	YPL109C	augustus_masked-NODE_1508_length_3238_cov_3.29626_ID_3015-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1508_length_3238_cov_3.29626_ID_3015-processed-gene-0.2&CDS=1-1920
3136	OG0003136	YPL110C	maker-NODE_79_length_9548_cov_3.25482_ID_157-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_79_length_9548_cov_3.25482_ID_157-snap-gene-0.3&CDS=1-3534
3137	OG0003137	YPL111W	genemark-NODE_3569_length_1553_cov_2.50267_ID_7137-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_3569_length_1553_cov_2.50267_ID_7137-processed-gene-0.4&CDS=1-909
3138	OG0003138	YPL116W	genemark-NODE_5101_length_884_cov_1.538_ID_10201-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_5101_length_884_cov_1.538_ID_10201-processed-gene-0.0&CDS=1-804
3139	OG0003139	YPL117C	augustus_masked-NODE_1470_length_3280_cov_3.86388_ID_2939-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1470_length_3280_cov_3.86388_ID_2939-processed-gene-0.3&CDS=1-837
3140	OG0003140	YPL120W	snap_masked-NODE_131_length_8320_cov_3.02989_ID_261-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_131_length_8320_cov_3.02989_ID_261-processed-gene-0.3&CDS=1-1101
3141	OG0003141	YPL122C	augustus_masked-NODE_338_length_6296_cov_3.54863_ID_675-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_338_length_6296_cov_3.54863_ID_675-processed-gene-0.7&CDS=1-1380
3142	OG0003142	YPL125W	genemark-NODE_3168_length_1785_cov_3.91156_ID_6335-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_3168_length_1785_cov_3.91156_ID_6335-processed-gene-0.2&CDS=1-1701
3143	OG0003143	YPL126W	augustus_masked-NODE_4489_length_1136_cov_3.14801_ID_8977-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4489_length_1136_cov_3.14801_ID_8977-processed-gene-0.1&CDS=1-1131
3144	OG0003144	YPL127C	augustus_masked-NODE_6436_length_404_cov_1.15186_ID_12871-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_6436_length_404_cov_1.15186_ID_12871-processed-gene-0.0&CDS=1-387
3145	OG0003145	YPL128C	augustus_masked-NODE_4568_length_1091_cov_2.50097_ID_9135-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4568_length_1091_cov_2.50097_ID_9135-processed-gene-0.1&CDS=1-1026
3146	OG0003146	YPL129W	maker-NODE_847_length_4427_cov_3.19305_ID_1693-augustus-gene-0.7-mRNA-1_1&gene=maker-NODE_847_length_4427_cov_3.19305_ID_1693-augustus-gene-0.7&CDS=1-729
3147	OG0003147	YPL131W	augustus_masked-NODE_2887_length_1973_cov_3.96194_ID_5773-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2887_length_1973_cov_3.96194_ID_5773-processed-gene-0.0&CDS=1-888
3148	OG0003148	YPL132W	augustus_masked-NODE_58_length_10026_cov_3.36095_ID_115-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_58_length_10026_cov_3.36095_ID_115-processed-gene-0.5&CDS=1-684
3149	OG0003149	YPL133C	augustus_masked-NODE_58_length_10026_cov_3.36095_ID_115-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_58_length_10026_cov_3.36095_ID_115-processed-gene-0.1&CDS=1-1335
3150	OG0003150	YPL138C	augustus_masked-NODE_2010_length_2671_cov_2.68005_ID_4019-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_2010_length_2671_cov_2.68005_ID_4019-processed-gene-0.5&CDS=1-918
3151	OG0003151	YPL146C	augustus_masked-NODE_3885_length_1404_cov_4.11193_ID_7769-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3885_length_1404_cov_4.11193_ID_7769-processed-gene-0.1&CDS=1-150
3152	OG0003152	YPL150W	maker-NODE_631_length_4976_cov_3.30035_ID_1261-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_631_length_4976_cov_3.30035_ID_1261-augustus-gene-0.4&CDS=1-2145
3153	OG0003153	YPL151C	genemark-NODE_4680_length_1043_cov_2.37449_ID_9359-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_4680_length_1043_cov_2.37449_ID_9359-processed-gene-0.2&CDS=1-984
3154	OG0003154	YPL152W	genemark-NODE_1369_length_3440_cov_4.36455_ID_2737-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1369_length_3440_cov_4.36455_ID_2737-processed-gene-0.1&CDS=1-663
3155	OG0003155	YPL153C	augustus_masked-NODE_42_length_10791_cov_3.57684_ID_83-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_42_length_10791_cov_3.57684_ID_83-processed-gene-0.9&CDS=1-1266
3156	OG0003156	YPL154C	maker-NODE_1654_length_3030_cov_3.12_ID_3307-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_1654_length_3030_cov_3.12_ID_3307-snap-gene-0.2&CDS=1-1191
3157	OG0003157	YPL155C	augustus_masked-NODE_3783_length_1448_cov_2.49749_ID_7565-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3783_length_1448_cov_2.49749_ID_7565-processed-gene-0.1&CDS=1-1446
3158	OG0003158	YPL157W	augustus_masked-NODE_363_length_6142_cov_2.9747_ID_725-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_363_length_6142_cov_2.9747_ID_725-processed-gene-0.7&CDS=1-264
3159	OG0003159	YPL160W	augustus_masked-NODE_2486_length_2245_cov_3.01324_ID_4971-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2486_length_2245_cov_3.01324_ID_4971-processed-gene-0.1&CDS=1-2148
3160	OG0003160	YPL162C	augustus_masked-NODE_479_length_5509_cov_3.0099_ID_957-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_479_length_5509_cov_3.0099_ID_957-processed-gene-0.6&CDS=1-957
3161	OG0003161	YPL164C	augustus_masked-NODE_3879_length_1406_cov_3.3812_ID_7757-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_3879_length_1406_cov_3.3812_ID_7757-processed-gene-0.3&CDS=1-1083
3162	OG0003162	YPL165C	augustus_masked-NODE_941_length_4247_cov_3.87071_ID_1881-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_941_length_4247_cov_3.87071_ID_1881-processed-gene-0.2&CDS=1-687
3163	OG0003163	YPL166W	maker-NODE_128_length_8333_cov_3.60945_ID_255-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_128_length_8333_cov_3.60945_ID_255-augustus-gene-0.2&CDS=1-663
3164	OG0003164	YPL167C	augustus_masked-NODE_4446_length_1152_cov_2.45852_ID_8891-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4446_length_1152_cov_2.45852_ID_8891-processed-gene-0.0&CDS=1-1080
3165	OG0003165	YPL169C	genemark-NODE_1686_length_3001_cov_3.68126_ID_3371-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_1686_length_3001_cov_3.68126_ID_3371-processed-gene-0.6&CDS=1-1461
3166	OG0003166	YPL170W	augustus_masked-NODE_6173_length_473_cov_3.44498_ID_12345-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_6173_length_473_cov_3.44498_ID_12345-processed-gene-0.1&CDS=1-327
3167	OG0003167	YPL172C	augustus_masked-NODE_193_length_7514_cov_2.78858_ID_385-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_193_length_7514_cov_2.78858_ID_385-processed-gene-0.1&CDS=1-861
3168	OG0003168	YPL173W	augustus_masked-NODE_2870_length_1980_cov_3.59792_ID_5739-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2870_length_1980_cov_3.59792_ID_5739-processed-gene-0.0&CDS=1-900
3169	OG0003169	YPL175W	augustus_masked-NODE_2635_length_2137_cov_4.23295_ID_5269-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2635_length_2137_cov_4.23295_ID_5269-processed-gene-0.2&CDS=1-1104
3170	OG0003170	YPL178W	augustus_masked-NODE_2421_length_2297_cov_2.87511_ID_4841-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2421_length_2297_cov_2.87511_ID_4841-processed-gene-0.3&CDS=1-507
3171	OG0003171	YPL181W	genemark-NODE_1151_length_3820_cov_2.47463_ID_2301-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_1151_length_3820_cov_2.47463_ID_2301-processed-gene-0.0&CDS=1-1692
3172	OG0003172	YPL183C	genemark-NODE_1219_length_3681_cov_2.85687_ID_2437-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1219_length_3681_cov_2.85687_ID_2437-processed-gene-0.1&CDS=1-2820
3173	OG0003173	YPL184C	maker-NODE_249_length_6973_cov_3.01099_ID_497-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_249_length_6973_cov_3.01099_ID_497-snap-gene-0.0&CDS=1-2139
3174	OG0003174	YPL188W	augustus_masked-NODE_206_length_7435_cov_2.62967_ID_411-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_206_length_7435_cov_2.62967_ID_411-processed-gene-0.5&CDS=1-1113
3175	OG0003175	YPL190C	maker-NODE_2888_length_1973_cov_2.79406_ID_5775-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_2888_length_1973_cov_2.79406_ID_5775-snap-gene-0.0&CDS=1-1593
3176	OG0003176	YPL195W	genemark-NODE_4003_length_1345_cov_3.54729_ID_8005-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_4003_length_1345_cov_3.54729_ID_8005-processed-gene-0.2&CDS=1-1320
3177	OG0003177	YPL196W	augustus_masked-NODE_4109_length_1302_cov_3.51243_ID_8217-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_4109_length_1302_cov_3.51243_ID_8217-processed-gene-0.3&CDS=1-687
3178	OG0003178	YPL199C	augustus_masked-NODE_205_length_7438_cov_3.03386_ID_409-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_205_length_7438_cov_3.03386_ID_409-processed-gene-0.4&CDS=1-765
3179	OG0003179	YPL203W	augustus_masked-NODE_3121_length_1811_cov_3.04442_ID_6241-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3121_length_1811_cov_3.04442_ID_6241-processed-gene-0.1&CDS=1-588
3180	OG0003180	YPL204W	maker-NODE_2809_length_2022_cov_3.13981_ID_5617-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_2809_length_2022_cov_3.13981_ID_5617-augustus-gene-0.2&CDS=1-735
3181	OG0003181	YPL207W	augustus_masked-NODE_119_length_8458_cov_6.68166_ID_237-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_119_length_8458_cov_6.68166_ID_237-processed-gene-0.13&CDS=1-2094
3182	OG0003182	YPL209C	augustus_masked-NODE_265_length_6849_cov_2.91345_ID_529-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_265_length_6849_cov_2.91345_ID_529-processed-gene-0.1&CDS=1-1263
3183	OG0003183	YPL210C	augustus_masked-NODE_4615_length_1070_cov_2.49458_ID_9229-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_4615_length_1070_cov_2.49458_ID_9229-processed-gene-0.3&CDS=1-366
3184	OG0003184	YPL211W	augustus_masked-NODE_4615_length_1070_cov_2.49458_ID_9229-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4615_length_1070_cov_2.49458_ID_9229-processed-gene-0.2&CDS=1-543
3185	OG0003185	YPL212C	augustus_masked-NODE_1551_length_3181_cov_3.57997_ID_3101-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1551_length_3181_cov_3.57997_ID_3101-processed-gene-0.3&CDS=1-1455
3186	OG0003186	YPL213W	augustus_masked-NODE_154_length_8034_cov_2.82767_ID_307-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_154_length_8034_cov_2.82767_ID_307-processed-gene-0.5&CDS=1-723
3187	OG0003187	YPL214C	augustus_masked-NODE_154_length_8034_cov_2.82767_ID_307-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_154_length_8034_cov_2.82767_ID_307-processed-gene-0.6&CDS=1-1581
3188	OG0003188	YPL215W	augustus_masked-NODE_154_length_8034_cov_2.82767_ID_307-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_154_length_8034_cov_2.82767_ID_307-processed-gene-0.4&CDS=1-888
3189	OG0003189	YPL217C	augustus_masked-NODE_4414_length_1169_cov_2.85907_ID_8827-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4414_length_1169_cov_2.85907_ID_8827-processed-gene-0.2&CDS=1-1164
3190	OG0003190	YPL218W	maker-NODE_333_length_6336_cov_3.68094_ID_665-augustus-gene-0.9-mRNA-1_1&gene=maker-NODE_333_length_6336_cov_3.68094_ID_665-augustus-gene-0.9&CDS=1-570
3191	OG0003191	YPL222W	genemark-NODE_2557_length_2196_cov_2.86735_ID_5113-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_2557_length_2196_cov_2.86735_ID_5113-processed-gene-0.4&CDS=1-1587
3192	OG0003192	YPL225W	augustus_masked-NODE_3422_length_1642_cov_3.68998_ID_6843-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_3422_length_1642_cov_3.68998_ID_6843-processed-gene-0.5&CDS=1-393
3193	OG0003193	YPL226W	augustus_masked-NODE_4789_length_1002_cov_1.93875_ID_9577-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4789_length_1002_cov_1.93875_ID_9577-processed-gene-0.1&CDS=1-915
3194	OG0003194	YPL227C	snap_masked-NODE_3838_length_1425_cov_3.73723_ID_7675-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_3838_length_1425_cov_3.73723_ID_7675-processed-gene-0.1&CDS=1-177
3195	OG0003195	YPL228W	augustus_masked-NODE_3695_length_1492_cov_4.10578_ID_7389-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3695_length_1492_cov_4.10578_ID_7389-processed-gene-0.2&CDS=1-1188
3196	OG0003196	YPL231W	augustus_masked-NODE_2846_length_1999_cov_2.45936_ID_5691-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2846_length_1999_cov_2.45936_ID_5691-processed-gene-0.1&CDS=1-1755
3197	OG0003197	YPL233W	augustus_masked-NODE_603_length_5035_cov_3.29558_ID_1205-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_603_length_5035_cov_3.29558_ID_1205-processed-gene-0.9&CDS=1-536
3198	OG0003198	YPL234C	snap_masked-NODE_1257_length_3615_cov_3.61376_ID_2513-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_1257_length_3615_cov_3.61376_ID_2513-processed-gene-0.2&CDS=1-390
3199	OG0003199	YPL235W	snap_masked-NODE_3237_length_1750_cov_3.40944_ID_6473-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_3237_length_1750_cov_3.40944_ID_6473-processed-gene-0.3&CDS=1-1413
3200	OG0003200	YPL236C	augustus_masked-NODE_4292_length_1226_cov_3.44577_ID_8583-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4292_length_1226_cov_3.44577_ID_8583-processed-gene-0.1&CDS=1-1059
3201	OG0003201	YPL237W	augustus_masked-NODE_634_length_4970_cov_3.8352_ID_1267-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_634_length_4970_cov_3.8352_ID_1267-processed-gene-0.8&CDS=1-822
3202	OG0003202	YPL239W	augustus_masked-NODE_747_length_4644_cov_3.17542_ID_1493-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_747_length_4644_cov_3.17542_ID_1493-processed-gene-0.10&CDS=1-528
3203	OG0003203	YPL242C	augustus_masked-NODE_2520_length_2217_cov_2.35153_ID_5039-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2520_length_2217_cov_2.35153_ID_5039-processed-gene-0.2&CDS=1-1254
3204	OG0003204	YPL243W	augustus_masked-NODE_1108_length_3913_cov_3.68377_ID_2215-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1108_length_3913_cov_3.68377_ID_2215-processed-gene-0.2&CDS=1-1782
3205	OG0003205	YPL244C	augustus_masked-NODE_206_length_7435_cov_2.62967_ID_411-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_206_length_7435_cov_2.62967_ID_411-processed-gene-0.6&CDS=1-1002
3206	OG0003206	YPL246C	maker-NODE_1929_length_2751_cov_3.10682_ID_3857-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_1929_length_2751_cov_3.10682_ID_3857-augustus-gene-0.4&CDS=1-819
3207	OG0003207	YPL247C	augustus_masked-NODE_411_length_5916_cov_3.32486_ID_821-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_411_length_5916_cov_3.32486_ID_821-processed-gene-0.1&CDS=1-1260
3208	OG0003208	YPL248C	maker-NODE_370_length_6102_cov_3.22937_ID_739-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_370_length_6102_cov_3.22937_ID_739-augustus-gene-0.5&CDS=1-2055
3209	OG0003209	YPL249C	augustus_masked-NODE_415_length_5880_cov_4.04446_ID_829-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_415_length_5880_cov_4.04446_ID_829-processed-gene-0.1&CDS=1-2355
3210	OG0003210	YPL252C	augustus_masked-NODE_626_length_4986_cov_3.31839_ID_1251-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_626_length_4986_cov_3.31839_ID_1251-processed-gene-0.11&CDS=1-519
3211	OG0003211	YPL254W	augustus_masked-NODE_1743_length_2949_cov_3.36282_ID_3485-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1743_length_2949_cov_3.36282_ID_3485-processed-gene-0.4&CDS=1-1491
3212	OG0003212	YPL260W	augustus_masked-NODE_5124_length_875_cov_2.85976_ID_10247-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_5124_length_875_cov_2.85976_ID_10247-processed-gene-0.2&CDS=1-597
3213	OG0003213	YPL262W	augustus_masked-NODE_795_length_4519_cov_2.89427_ID_1589-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_795_length_4519_cov_2.89427_ID_1589-processed-gene-0.4&CDS=1-1452
3214	OG0003214	YPL263C	augustus_masked-NODE_632_length_4975_cov_2.82846_ID_1263-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_632_length_4975_cov_2.82846_ID_1263-processed-gene-0.9&CDS=1-774
3215	OG0003215	YPL265W	augustus_masked-NODE_1359_length_3449_cov_2.99146_ID_2717-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_1359_length_3449_cov_2.99146_ID_2717-processed-gene-0.7&CDS=1-1398
3216	OG0003216	YPL266W	augustus_masked-NODE_1585_length_3141_cov_2.7466_ID_3169-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1585_length_3141_cov_2.7466_ID_3169-processed-gene-0.4&CDS=1-951
3217	OG0003217	YPL268W	genemark-NODE_1069_length_3983_cov_3.39308_ID_2137-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1069_length_3983_cov_3.39308_ID_2137-processed-gene-0.1&CDS=1-2310
