	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035639_Wickerhamomyces_canadensis
3114	OG0003114	YNL262W	genemark-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-0.61&CDS=1-6582
3115	OG0003115	YNL263C	genemark-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-0.79&CDS=1-996
3116	OG0003116	YNL265C	snap_masked-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-2.65-mRNA-1_1&gene=snap_masked-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-2.65&CDS=1-825
3117	OG0003117	YNL267W	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.124-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.124&CDS=1-2853
3118	OG0003118	YNL268W	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.107&CDS=1-1698
3119	OG0003119	YNL272C	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.108&CDS=1-1800
3120	OG0003120	YNL273W	genemark-NODE_44_length_95309_cov_26.4891_ID_4675-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_44_length_95309_cov_26.4891_ID_4675-processed-gene-0.64&CDS=1-3822
3121	OG0003121	YNL275W	genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.192-mRNA-1_1&gene=genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.192&CDS=1-1551
3122	OG0003122	YNL277W	genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.227-mRNA-1_1&gene=genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.227&CDS=1-1389
3123	OG0003123	YNL279W	genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.94&CDS=1-2139
3124	OG0003124	YNL280C	genemark-NODE_22_length_258992_cov_29.6238_ID_4382-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_22_length_258992_cov_29.6238_ID_4382-processed-gene-0.38&CDS=1-1302
3125	OG0003125	YNL281W	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-3.150-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-3.150&CDS=1-441
3126	OG0003126	YNL284C	augustus_masked-NODE_48_length_65976_cov_27.8143_ID_5716-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_48_length_65976_cov_27.8143_ID_5716-processed-gene-0.15&CDS=1-3798
3127	OG0003127	YNL287W	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-2.79-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-2.79&CDS=1-2709
3128	OG0003128	YNL288W	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-2.78-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-2.78&CDS=1-1272
3129	OG0003129	YNL289W	genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-3.79-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-3.79&CDS=1-876
3130	OG0003130	YNL290W	maker-NODE_4_length_439725_cov_27.3288_ID_2529-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_4_length_439725_cov_27.3288_ID_2529-augustus-gene-0.6&CDS=1-1191
3131	OG0003131	YNL291C	genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-0.131-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-0.131&CDS=1-1623
3132	OG0003132	YNL293W	genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.259-mRNA-1_1&gene=genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.259&CDS=1-1632
3133	OG0003133	YNL297C	genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-3.78-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-3.78&CDS=1-4644
3134	OG0003134	YNL298W	genemark-NODE_47_length_66922_cov_25.6309_ID_6015-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_47_length_66922_cov_25.6309_ID_6015-processed-gene-0.88&CDS=1-2583
3135	OG0003135	YNL305C	genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-2.143-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-2.143&CDS=1-759
3136	OG0003136	YNL307C	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-0.5&CDS=1-1086
3137	OG0003137	YNL308C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.3&CDS=1-1674
3138	OG0003138	YNL310C	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.70&CDS=1-528
3139	OG0003139	YNL311C	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.68&CDS=1-1395
3140	OG0003140	YNL312W	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.71-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.71&CDS=1-777
3141	OG0003141	YNL313C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.33&CDS=1-2736
3142	OG0003142	YNL315C	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.63&CDS=1-924
3143	OG0003143	YNL316C	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.64-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.64&CDS=1-894
3144	OG0003144	YNL317W	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-3.144-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-3.144&CDS=1-1404
3145	OG0003145	YNL320W	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-0.134&CDS=1-870
3146	OG0003146	YNL321W	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-0.111&CDS=1-2916
3147	OG0003147	YNL322C	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-2.22-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-2.22&CDS=1-330
3148	OG0003148	YNL325C	genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.248-mRNA-1_1&gene=genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.248&CDS=1-2661
3149	OG0003149	YNL326C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.64&CDS=1-1017
3150	OG0003150	YNL328C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.63&CDS=1-411
3151	OG0003151	YNL329C	snap_masked-NODE_102_length_751_cov_80.4794_ID_9219-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_102_length_751_cov_80.4794_ID_9219-processed-gene-0.2&CDS=1-558
3152	OG0003152	YNL330C	genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-1.209-mRNA-1_1&gene=genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-1.209&CDS=1-1320
3153	OG0003153	YNR003C	genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_35_length_154330_cov_27.0039_ID_4733-processed-gene-0.81&CDS=1-894
3154	OG0003154	YNR006W	genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_10_length_349559_cov_27.2631_ID_4606-processed-gene-0.101&CDS=1-1965
3155	OG0003155	YNR007C	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-0.16&CDS=1-948
3156	OG0003156	YNR008W	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-0.41&CDS=1-1953
3157	OG0003157	YNR012W	genemark-NODE_47_length_66922_cov_25.6309_ID_6015-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_47_length_66922_cov_25.6309_ID_6015-processed-gene-0.75&CDS=1-1488
3158	OG0003158	YNR015W	maker-NODE_46_length_70024_cov_26.7936_ID_5648-augustus-gene-0.71-mRNA-1_1&gene=maker-NODE_46_length_70024_cov_26.7936_ID_5648-augustus-gene-0.71&CDS=1-1098
3159	OG0003159	YNR016C	genemark-NODE_37_length_123255_cov_27.4088_ID_5039-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_37_length_123255_cov_27.4088_ID_5039-processed-gene-0.108&CDS=1-6732
3160	OG0003160	YNR017W	genemark-NODE_46_length_70024_cov_26.7936_ID_5648-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_46_length_70024_cov_26.7936_ID_5648-processed-gene-0.34&CDS=1-648
3161	OG0003161	YNR018W	genemark-NODE_50_length_60779_cov_26.1486_ID_10406-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_50_length_60779_cov_26.1486_ID_10406-processed-gene-0.11&CDS=1-645
3162	OG0003162	YNR019W	genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.122&CDS=1-1632
3163	OG0003163	YNR020C	genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.152-mRNA-1_1&gene=genemark-NODE_40_length_112547_cov_27.7886_ID_5269-processed-gene-0.152&CDS=1-723
3164	OG0003164	YNR021W	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.46&CDS=1-1101
3165	OG0003165	YNR022C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.65-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.65&CDS=1-669
3166	OG0003166	YNR023W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-1.83&CDS=1-1251
3167	OG0003167	YNR026C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.21&CDS=1-1506
3168	OG0003168	YNR029C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.77&CDS=1-1185
3169	OG0003169	YNR030W	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.59&CDS=1-1944
3170	OG0003170	YNR032C-A	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.62&CDS=1-219
3171	OG0003171	YNR032W	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.59-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.59&CDS=1-984
3172	OG0003172	YNR033W	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.60&CDS=1-2160
3173	OG0003173	YNR035C	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.64-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.64&CDS=1-939
3174	OG0003174	YNR036C	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.87&CDS=1-543
3175	OG0003175	YNR037C	maker-NODE_6_length_405598_cov_26.5625_ID_1891-augustus-gene-1.159-mRNA-1_1&gene=maker-NODE_6_length_405598_cov_26.5625_ID_1891-augustus-gene-1.159&CDS=1-276
3176	OG0003176	YNR038W	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.88-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-1.88&CDS=1-1914
3177	OG0003177	YNR039C	genemark-NODE_33_length_163460_cov_29.9326_ID_2934-processed-gene-0.169-mRNA-1_1&gene=genemark-NODE_33_length_163460_cov_29.9326_ID_2934-processed-gene-0.169&CDS=1-1617
3178	OG0003178	YNR041C	genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-1.69-mRNA-1_1&gene=genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-1.69&CDS=1-1137
3179	OG0003179	YNR043W	genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-1.38-mRNA-1_1&gene=genemark-NODE_25_length_218279_cov_26.8857_ID_3877-processed-gene-1.38&CDS=1-1185
3180	OG0003180	YNR046W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.90-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-3.90&CDS=1-387
3181	OG0003181	YNR049C	genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-2.27-mRNA-1_1&gene=genemark-NODE_14_length_315331_cov_26.7591_ID_8109-processed-gene-2.27&CDS=1-504
3182	OG0003182	YNR050C	genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.222-mRNA-1_1&gene=genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.222&CDS=1-1350
3183	OG0003183	YNR052C	genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.226-mRNA-1_1&gene=genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.226&CDS=1-963
3184	OG0003184	YNR053C	genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.254-mRNA-1_1&gene=genemark-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.254&CDS=1-1587
3185	OG0003185	YNR054C	augustus_masked-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-NODE_31_length_165873_cov_33.8282_ID_5571-processed-gene-0.174&CDS=1-966
3186	OG0003186	YNR055C	genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-1.88-mRNA-1_1&gene=genemark-NODE_5_length_415768_cov_29.9136_ID_5361-processed-gene-1.88&CDS=1-1704
3187	OG0003187	YNR064C	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-3.55-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-3.55&CDS=1-876
3188	OG0003188	YOL003C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-1.78-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-1.78&CDS=1-1098
3189	OG0003189	YOL004W	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.74-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.74&CDS=1-4350
3190	OG0003190	YOL005C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.71-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.71&CDS=1-366
3191	OG0003191	YOL006C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.72-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.72&CDS=1-2268
3192	OG0003192	YOL008W	snap_masked-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.149-mRNA-1_1&gene=snap_masked-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.149&CDS=1-597
3193	OG0003193	YOL009C	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.116-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.116&CDS=1-861
3194	OG0003194	YOL010W	genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.117-mRNA-1_1&gene=genemark-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-2.117&CDS=1-1095
3195	OG0003195	YOL013C	genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_8_length_370894_cov_26.6736_ID_4498-processed-gene-1.61&CDS=1-1437
3196	OG0003196	YOL016C	genemark-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_23_length_256485_cov_27.0463_ID_2602-processed-gene-1.150&CDS=1-1242
3197	OG0003197	YOL018C	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-2.17-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-2.17&CDS=1-1191
3198	OG0003198	YOL021C	genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.101&CDS=1-2943
3199	OG0003199	YOL022C	genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.132-mRNA-1_1&gene=genemark-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.132&CDS=1-1203
3200	OG0003200	YOL023W	snap_masked-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_18_length_300324_cov_33.0673_ID_3349-processed-gene-1.27&CDS=1-1893
3201	OG0003201	YOL026C	genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-1.140-mRNA-1_1&gene=genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-1.140&CDS=1-405
3202	OG0003202	YOL030W	genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-3.153-mRNA-1_1&gene=genemark-NODE_6_length_405598_cov_26.5625_ID_1891-processed-gene-3.153&CDS=1-1482
3203	OG0003203	YOL031C	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.38&CDS=1-1194
3204	OG0003204	YOL032W	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.93-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.93&CDS=1-639
3205	OG0003205	YOL033W	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.87&CDS=1-1569
3206	OG0003206	YOL034W	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.30&CDS=1-3231
3207	OG0003207	YOL038W	genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_21_length_275166_cov_27.381_ID_3270-processed-gene-1.141&CDS=1-747
3208	OG0003208	YOL039W	snap_masked-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.280-mRNA-1_1&gene=snap_masked-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.280&CDS=1-414
3209	OG0003209	YOL040C	augustus_masked-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.130&CDS=1-432
3210	OG0003210	YOL041C	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.36&CDS=1-1284
3211	OG0003211	YOL042W	augustus_masked-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-0.61&CDS=1-876
3212	OG0003212	YOL049W	genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_28_length_184384_cov_26.2919_ID_2487-processed-gene-0.96&CDS=1-1464
3213	OG0003213	YOL051W	augustus_masked-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_17_length_306990_cov_26.8027_ID_4999-processed-gene-1.122&CDS=1-3645
3214	OG0003214	YOL052C	genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-0.106&CDS=1-1179
3215	OG0003215	YOL054W	genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_2_length_480179_cov_29.7846_ID_3050-processed-gene-0.39&CDS=1-942
3216	OG0003216	YOL057W	genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_16_length_307170_cov_26.9969_ID_3217-processed-gene-0.34&CDS=1-2052
3217	OG0003217	YOL058W	genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-3.32-mRNA-1_1&gene=genemark-NODE_3_length_456944_cov_26.3675_ID_2053-processed-gene-3.32&CDS=1-1254
3218	OG0003218	YOL060C	genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.206-mRNA-1_1&gene=genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.206&CDS=1-1887
3219	OG0003219	YOL061W	genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.252-mRNA-1_1&gene=genemark-NODE_34_length_163099_cov_32.9594_ID_2836-processed-gene-0.252&CDS=1-1269
3220	OG0003220	YOL062C	genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_36_length_124891_cov_26.2673_ID_4935-processed-gene-0.108&CDS=1-1365
3221	OG0003221	YOL063C	augustus_masked-NODE_53_length_43754_cov_28.0449_ID_5803-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_53_length_43754_cov_28.0449_ID_5803-processed-gene-0.22&CDS=1-1899
3222	OG0003222	YOL064C	genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_4_length_439725_cov_27.3288_ID_2529-processed-gene-1.141&CDS=1-1062
3223	OG0003223	YOL065C	snap_masked-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_13_length_322948_cov_28.8158_ID_7294-processed-gene-0.99&CDS=1-1188
3224	OG0003224	YOL066C	genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.202-mRNA-1_1&gene=genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.202&CDS=1-1686
3225	OG0003225	YOL067C	genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.204-mRNA-1_1&gene=genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.204&CDS=1-594
3226	OG0003226	YOL069W	genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.205-mRNA-1_1&gene=genemark-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.205&CDS=1-1335
3227	OG0003227	YOL070C	genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_9_length_364649_cov_30.6862_ID_2274-processed-gene-1.94&CDS=1-1689
3228	OG0003228	YOL071W	augustus_masked-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-NODE_30_length_171141_cov_26.3954_ID_8611-processed-gene-0.165&CDS=1-447
