	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035643_Yarrowia_bubula
2849	OG0002849	YNR021W	snap_masked-flattened_line_57-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_57-processed-gene-0.63&CDS=1-1254
2850	OG0002850	YNR030W	snap_masked-flattened_line_205-processed-gene-0.41-mRNA-1_1&gene=snap_masked-flattened_line_205-processed-gene-0.41&CDS=1-1674
2851	OG0002851	YNR032C-A	snap_masked-flattened_line_201-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_201-processed-gene-0.5&CDS=1-219
2852	OG0002852	YNR032W	genemark-flattened_line_21-processed-gene-1.15-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-1.15&CDS=1-966
2853	OG0002853	YNR033W	snap_masked-flattened_line_21-processed-gene-1.151-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-1.151&CDS=1-2352
2854	OG0002854	YNR035C	snap_masked-flattened_line_201-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_201-processed-gene-0.2&CDS=1-966
2855	OG0002855	YNR036C	snap_masked-flattened_line_201-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_201-processed-gene-0.16&CDS=1-507
2856	OG0002856	YNR037C	snap_masked-flattened_line_97-processed-gene-0.91-mRNA-1_1&gene=snap_masked-flattened_line_97-processed-gene-0.91&CDS=1-267
2857	OG0002857	YNR038W	snap_masked-flattened_line_97-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_97-processed-gene-0.68&CDS=1-1800
2858	OG0002858	YNR039C	snap_masked-flattened_line_75-processed-gene-0.106-mRNA-1_1&gene=snap_masked-flattened_line_75-processed-gene-0.106&CDS=1-1026
2859	OG0002859	YNR041C	snap_masked-flattened_line_121-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_121-processed-gene-0.74&CDS=1-1155
2860	OG0002860	YNR043W	snap_masked-flattened_line_121-processed-gene-0.55-mRNA-1_1&gene=snap_masked-flattened_line_121-processed-gene-0.55&CDS=1-1152
2861	OG0002861	YNR046W	maker-flattened_line_185-snap-gene-0.70-mRNA-1_1&gene=maker-flattened_line_185-snap-gene-0.70&CDS=1-390
2862	OG0002862	YNR050C	snap_masked-flattened_line_87-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_87-processed-gene-0.49&CDS=1-1341
2863	OG0002863	YNR051C	snap_masked-flattened_line_181-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_181-processed-gene-0.0&CDS=1-1230
2864	OG0002864	YNR052C	snap_masked-flattened_line_0-processed-gene-7.36-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-7.36&CDS=1-1317
2865	OG0002865	YNR053C	snap_masked-flattened_line_135-processed-gene-0.26-mRNA-1_1&gene=snap_masked-flattened_line_135-processed-gene-0.26&CDS=1-1506
2866	OG0002866	YNR054C	genemark-flattened_line_183-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_183-processed-gene-0.60&CDS=1-888
2867	OG0002867	YNR055C	snap_masked-flattened_line_285-processed-gene-0.28-mRNA-1_1&gene=snap_masked-flattened_line_285-processed-gene-0.28&CDS=1-1725
2868	OG0002868	YNR063W	augustus_masked-flattened_line_77-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_77-processed-gene-0.86&CDS=1-1671
2869	OG0002869	YOL001W	genemark-flattened_line_31-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.89&CDS=1-1032
2870	OG0002870	YOL002C	snap_masked-flattened_line_85-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_85-processed-gene-0.17&CDS=1-999
2871	OG0002871	YOL003C	snap_masked-flattened_line_89-processed-gene-0.26-mRNA-1_1&gene=snap_masked-flattened_line_89-processed-gene-0.26&CDS=1-1023
2872	OG0002872	YOL004W	snap_masked-flattened_line_89-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_89-processed-gene-0.58&CDS=1-4581
2873	OG0002873	YOL005C	snap_masked-flattened_line_89-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_89-processed-gene-0.27&CDS=1-351
2874	OG0002874	YOL006C	snap_masked-flattened_line_161-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_161-processed-gene-0.74&CDS=1-2262
2875	OG0002875	YOL008W	maker-flattened_line_335-snap-gene-0.16-mRNA-1_1&gene=maker-flattened_line_335-snap-gene-0.16&CDS=1-543
2876	OG0002876	YOL009C	snap_masked-flattened_line_335-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_335-processed-gene-0.14&CDS=1-951
2877	OG0002877	YOL010W	snap_masked-flattened_line_21-processed-gene-1.125-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-1.125&CDS=1-1095
2878	OG0002878	YOL013C	augustus_masked-flattened_line_345-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_345-processed-gene-0.12&CDS=1-1314
2879	OG0002879	YOL018C	snap_masked-flattened_line_51-processed-gene-0.77-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.77&CDS=1-1101
2880	OG0002880	YOL021C	snap_masked-flattened_line_43-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_43-processed-gene-0.16&CDS=1-2952
2881	OG0002881	YOL022C	snap_masked-flattened_line_0-processed-gene-8.56-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-8.56&CDS=1-1173
2882	OG0002882	YOL023W	snap_masked-flattened_line_371-processed-gene-0.12-mRNA-1_1&gene=snap_masked-flattened_line_371-processed-gene-0.12&CDS=1-2562
2883	OG0002883	YOL026C	snap_masked-flattened_line_45-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_45-processed-gene-0.40&CDS=1-348
2884	OG0002884	YOL030W	snap_masked-flattened_line_79-processed-gene-0.159-mRNA-1_1&gene=snap_masked-flattened_line_79-processed-gene-0.159&CDS=1-1413
2885	OG0002885	YOL031C	snap_masked-flattened_line_47-processed-gene-0.206-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.206&CDS=1-1266
2886	OG0002886	YOL032W	snap_masked-flattened_line_47-processed-gene-0.205-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.205&CDS=1-621
2887	OG0002887	YOL033W	snap_masked-flattened_line_85-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_85-processed-gene-0.23&CDS=1-1512
2888	OG0002888	YOL034W	snap_masked-flattened_line_85-processed-gene-0.7-mRNA-1_1&gene=snap_masked-flattened_line_85-processed-gene-0.7&CDS=1-3354
2889	OG0002889	YOL038W	snap_masked-flattened_line_45-processed-gene-1.83-mRNA-1_1&gene=snap_masked-flattened_line_45-processed-gene-1.83&CDS=1-747
2890	OG0002890	YOL039W	genemark-flattened_line_121-processed-gene-0.107-mRNA-1_1&gene=genemark-flattened_line_121-processed-gene-0.107&CDS=1-330
2891	OG0002891	YOL040C	snap_masked-flattened_line_121-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_121-processed-gene-0.80&CDS=1-432
2892	OG0002892	YOL041C	snap_masked-flattened_line_121-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_121-processed-gene-0.60&CDS=1-1449
2893	OG0002893	YOL048C	maker-flattened_line_9-snap-gene-1.106-mRNA-1_1&gene=maker-flattened_line_9-snap-gene-1.106&CDS=1-879
2894	OG0002894	YOL049W	snap_masked-flattened_line_9-processed-gene-0.61-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-0.61&CDS=1-1461
2895	OG0002895	YOL051W	maker-flattened_line_81-snap-gene-0.100-mRNA-1_1&gene=maker-flattened_line_81-snap-gene-0.100&CDS=1-4284
2896	OG0002896	YOL052C	snap_masked-flattened_line_391-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_391-processed-gene-0.0&CDS=1-1251
2897	OG0002897	YOL054W	snap_masked-flattened_line_181-processed-gene-0.8-mRNA-1_1&gene=snap_masked-flattened_line_181-processed-gene-0.8&CDS=1-1209
2898	OG0002898	YOL057W	snap_masked-flattened_line_0-processed-gene-2.50-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.50&CDS=1-2019
2899	OG0002899	YOL058W	snap_masked-flattened_line_89-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_89-processed-gene-0.4&CDS=1-1239
2900	OG0002900	YOL060C	snap_masked-flattened_line_51-processed-gene-0.51-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.51&CDS=1-1977
2901	OG0002901	YOL061W	augustus_masked-flattened_line_437-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_437-processed-gene-0.1&CDS=1-1092
2902	OG0002902	YOL062C	maker-flattened_line_99-snap-gene-0.44-mRNA-1_1&gene=maker-flattened_line_99-snap-gene-0.44&CDS=1-1371
2903	OG0002903	YOL064C	snap_masked-flattened_line_7-processed-gene-2.126-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-2.126&CDS=1-1014
2904	OG0002904	YOL066C	maker-flattened_line_145-augustus-gene-0.2-mRNA-1_1&gene=maker-flattened_line_145-augustus-gene-0.2&CDS=1-2862
2905	OG0002905	YOL067C	snap_masked-flattened_line_197-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_197-processed-gene-0.58&CDS=1-1224
2906	OG0002906	YOL071W	snap_masked-flattened_line_197-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_197-processed-gene-0.67&CDS=1-438
2907	OG0002907	YOL072W	augustus_masked-flattened_line_163-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_163-processed-gene-0.59&CDS=1-1050
2908	OG0002908	YOL073C	snap_masked-flattened_line_65-processed-gene-0.110-mRNA-1_1&gene=snap_masked-flattened_line_65-processed-gene-0.110&CDS=1-756
2909	OG0002909	YOL075C	snap_masked-flattened_line_161-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_161-processed-gene-0.49&CDS=1-3891
2910	OG0002910	YOL076W	snap_masked-flattened_line_0-processed-gene-6.76-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.76&CDS=1-2373
2911	OG0002911	YOL077C	snap_masked-flattened_line_0-processed-gene-6.64-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.64&CDS=1-855
2912	OG0002912	YOL077W-A	snap_masked-flattened_line_0-processed-gene-6.77-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.77&CDS=1-210
2913	OG0002913	YOL078W	snap_masked-flattened_line_0-processed-gene-6.65-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.65&CDS=1-2424
2914	OG0002914	YOL080C	snap_masked-flattened_line_139-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_139-processed-gene-0.37&CDS=1-843
2915	OG0002915	YOL086W-A	snap_masked-flattened_line_0-processed-gene-6.74-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.74&CDS=1-291
2916	OG0002916	YOL090W	snap_masked-flattened_line_181-processed-gene-0.7-mRNA-1_1&gene=snap_masked-flattened_line_181-processed-gene-0.7&CDS=1-2661
2917	OG0002917	YOL093W	snap_masked-flattened_line_197-processed-gene-0.71-mRNA-1_1&gene=snap_masked-flattened_line_197-processed-gene-0.71&CDS=1-1083
2918	OG0002918	YOL094C	snap_masked-flattened_line_79-processed-gene-0.147-mRNA-1_1&gene=snap_masked-flattened_line_79-processed-gene-0.147&CDS=1-999
2919	OG0002919	YOL096C	snap_masked-flattened_line_49-processed-gene-0.90-mRNA-1_1&gene=snap_masked-flattened_line_49-processed-gene-0.90&CDS=1-882
2920	OG0002920	YOL097C	snap_masked-flattened_line_35-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_35-processed-gene-0.13&CDS=1-1314
2921	OG0002921	YOL098C	snap_masked-flattened_line_289-processed-gene-0.8-mRNA-1_1&gene=snap_masked-flattened_line_289-processed-gene-0.8&CDS=1-3036
2922	OG0002922	YOL102C	snap_masked-flattened_line_91-processed-gene-0.86-mRNA-1_1&gene=snap_masked-flattened_line_91-processed-gene-0.86&CDS=1-675
2923	OG0002923	YOL108C	snap_masked-flattened_line_179-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_179-processed-gene-0.40&CDS=1-411
2924	OG0002924	YOL114C	snap_masked-flattened_line_57-processed-gene-0.102-mRNA-1_1&gene=snap_masked-flattened_line_57-processed-gene-0.102&CDS=1-489
2925	OG0002925	YOL119C	snap_masked-flattened_line_183-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_183-processed-gene-0.35&CDS=1-1407
2926	OG0002926	YOL122C	snap_masked-flattened_line_179-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_179-processed-gene-0.50&CDS=1-1689
2927	OG0002927	YOL123W	snap_masked-flattened_line_119-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_119-processed-gene-0.33&CDS=1-1473
2928	OG0002928	YOL124C	snap_masked-flattened_line_119-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_119-processed-gene-0.48&CDS=1-1302
2929	OG0002929	YOL125W	snap_masked-flattened_line_107-processed-gene-0.142-mRNA-1_1&gene=snap_masked-flattened_line_107-processed-gene-0.142&CDS=1-1374
2930	OG0002930	YOL127W	snap_masked-flattened_line_71-processed-gene-0.172-mRNA-1_1&gene=snap_masked-flattened_line_71-processed-gene-0.172&CDS=1-423
2931	OG0002931	YOL129W	snap_masked-flattened_line_17-processed-gene-1.132-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-1.132&CDS=1-528
2932	OG0002932	YOL132W	augustus_masked-flattened_line_15-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-0.16&CDS=1-1539
2933	OG0002933	YOL133W	snap_masked-flattened_line_49-processed-gene-0.163-mRNA-1_1&gene=snap_masked-flattened_line_49-processed-gene-0.163&CDS=1-348
2934	OG0002934	YOL135C	snap_masked-flattened_line_147-processed-gene-0.44-mRNA-1_1&gene=snap_masked-flattened_line_147-processed-gene-0.44&CDS=1-699
2935	OG0002935	YOL137W	snap_masked-flattened_line_9-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-0.50&CDS=1-1422
2936	OG0002936	YOL138C	snap_masked-flattened_line_45-processed-gene-1.111-mRNA-1_1&gene=snap_masked-flattened_line_45-processed-gene-1.111&CDS=1-3189
2937	OG0002937	YOL139C	genemark-flattened_line_235-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_235-processed-gene-0.32&CDS=1-762
2938	OG0002938	YOL140W	snap_masked-flattened_line_87-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_87-processed-gene-0.48&CDS=1-1233
2939	OG0002939	YOL141W	snap_masked-flattened_line_51-processed-gene-0.76-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.76&CDS=1-2958
2940	OG0002940	YOL142W	snap_masked-flattened_line_51-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.38&CDS=1-696
2941	OG0002941	YOL143C	snap_masked-flattened_line_155-processed-gene-0.1-mRNA-1_1&gene=snap_masked-flattened_line_155-processed-gene-0.1&CDS=1-495
2942	OG0002942	YOL144W	snap_masked-flattened_line_307-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_307-processed-gene-0.0&CDS=1-1479
2943	OG0002943	YOL147C	snap_masked-flattened_line_157-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_157-processed-gene-0.31&CDS=1-699
2944	OG0002944	YOL148C	snap_masked-flattened_line_157-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_157-processed-gene-0.30&CDS=1-1659
2945	OG0002945	YOL149W	snap_masked-flattened_line_59-processed-gene-0.122-mRNA-1_1&gene=snap_masked-flattened_line_59-processed-gene-0.122&CDS=1-528
2946	OG0002946	YOR001W	snap_masked-flattened_line_43-processed-gene-1.145-mRNA-1_1&gene=snap_masked-flattened_line_43-processed-gene-1.145&CDS=1-2208
2947	OG0002947	YOR002W	snap_masked-flattened_line_25-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-0.48&CDS=1-1626
2948	OG0002948	YOR004W	snap_masked-flattened_line_297-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_297-processed-gene-0.39&CDS=1-939
2949	OG0002949	YOR005C	snap_masked-flattened_line_351-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_351-processed-gene-0.9&CDS=1-2856
2950	OG0002950	YOR006C	snap_masked-flattened_line_31-processed-gene-1.42-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.42&CDS=1-1011
2951	OG0002951	YOR007C	snap_masked-flattened_line_305-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_305-processed-gene-0.23&CDS=1-996
2952	OG0002952	YOR014W	snap_masked-flattened_line_175-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_175-processed-gene-0.67&CDS=1-2304
2953	OG0002953	YOR017W	genemark-flattened_line_0-processed-gene-8.103-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-8.103&CDS=1-2658
2954	OG0002954	YOR020C	snap_masked-flattened_line_27-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_27-processed-gene-0.60&CDS=1-312
2955	OG0002955	YOR021C	snap_masked-flattened_line_139-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_139-processed-gene-0.48&CDS=1-612
2956	OG0002956	YOR022C	snap_masked-flattened_line_0-processed-gene-6.75-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.75&CDS=1-2247
2957	OG0002957	YOR023C	augustus_masked-flattened_line_35-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-1.32&CDS=1-1539
2958	OG0002958	YOR025W	augustus_masked-flattened_line_65-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_65-processed-gene-0.12&CDS=1-939
2959	OG0002959	YOR027W	snap_masked-flattened_line_279-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_279-processed-gene-0.17&CDS=1-1716
2960	OG0002960	YOR028C	snap_masked-flattened_line_117-processed-gene-0.73-mRNA-1_1&gene=snap_masked-flattened_line_117-processed-gene-0.73&CDS=1-579
2961	OG0002961	YOR032C	snap_masked-flattened_line_189-processed-gene-0.44-mRNA-1_1&gene=snap_masked-flattened_line_189-processed-gene-0.44&CDS=1-2481
2962	OG0002962	YOR035C	snap_masked-flattened_line_53-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_53-processed-gene-0.32&CDS=1-2061
2963	OG0002963	YOR036W	snap_masked-flattened_line_4-processed-gene-1.93-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.93&CDS=1-777
2964	OG0002964	YOR037W	snap_masked-flattened_line_133-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_133-processed-gene-0.29&CDS=1-1419
2965	OG0002965	YOR039W	snap_masked-flattened_line_107-processed-gene-0.108-mRNA-1_1&gene=snap_masked-flattened_line_107-processed-gene-0.108&CDS=1-828
2966	OG0002966	YOR043W	snap_masked-flattened_line_353-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_353-processed-gene-0.13&CDS=1-1146
2967	OG0002967	YOR046C	snap_masked-flattened_line_51-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.9&CDS=1-1509
2968	OG0002968	YOR048C	snap_masked-flattened_line_171-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_171-processed-gene-0.58&CDS=1-2874
2969	OG0002969	YOR051C	snap_masked-flattened_line_31-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-0.16&CDS=1-1143
2970	OG0002970	YOR052C	snap_masked-flattened_line_21-processed-gene-1.130-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-1.130&CDS=1-444
2971	OG0002971	YOR056C	snap_masked-flattened_line_59-processed-gene-0.124-mRNA-1_1&gene=snap_masked-flattened_line_59-processed-gene-0.124&CDS=1-1353
2972	OG0002972	YOR057W	augustus_masked-flattened_line_59-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_59-processed-gene-0.11&CDS=1-1473
2973	OG0002973	YOR059C	snap_masked-flattened_line_45-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_45-processed-gene-0.63&CDS=1-1353
2974	OG0002974	YOR061W	snap_masked-flattened_line_139-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_139-processed-gene-0.52&CDS=1-1026
2975	OG0002975	YOR063W	snap_masked-flattened_line_19-processed-gene-1.24-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.24&CDS=1-1161
2976	OG0002976	YOR065W	augustus_masked-flattened_line_337-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_337-processed-gene-0.4&CDS=1-840
2977	OG0002977	YOR067C	snap_masked-flattened_line_337-processed-gene-0.12-mRNA-1_1&gene=snap_masked-flattened_line_337-processed-gene-0.12&CDS=1-1638
2978	OG0002978	YOR069W	snap_masked-flattened_line_83-processed-gene-0.34-mRNA-1_1&gene=snap_masked-flattened_line_83-processed-gene-0.34&CDS=1-1809
2979	OG0002979	YOR074C	snap_masked-flattened_line_131-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_131-processed-gene-0.68&CDS=1-888
2980	OG0002980	YOR075W	augustus_masked-flattened_line_131-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_131-processed-gene-0.80&CDS=1-1002
2981	OG0002981	YOR077W	snap_masked-flattened_line_79-processed-gene-0.183-mRNA-1_1&gene=snap_masked-flattened_line_79-processed-gene-0.183&CDS=1-762
2982	OG0002982	YOR079C	snap_masked-flattened_line_31-processed-gene-1.52-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.52&CDS=1-939
2983	OG0002983	YOR084W	augustus_masked-flattened_line_341-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_341-processed-gene-0.12&CDS=1-1131
2984	OG0002984	YOR085W	snap_masked-flattened_line_123-processed-gene-0.15-mRNA-1_1&gene=snap_masked-flattened_line_123-processed-gene-0.15&CDS=1-978
2985	OG0002985	YOR087W	snap_masked-flattened_line_209-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_209-processed-gene-0.37&CDS=1-1971
2986	OG0002986	YOR089C	snap_masked-flattened_line_13-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-0.30&CDS=1-627
