	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035652_Torulaspora_maleeae
3520	OG0003520	YPL050C	genemark-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-2.52-mRNA-1_1&gene=genemark-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-2.52&CDS=1-1188
3521	OG0003521	YPL051W	snap_masked-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-2.94-mRNA-1_1&gene=snap_masked-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-2.94&CDS=1-594
3522	OG0003522	YPL052W	snap_masked-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-2.92-mRNA-1_1&gene=snap_masked-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-2.92&CDS=1-579
3523	OG0003523	YPL054W	genemark-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-2.24&CDS=1-864
3524	OG0003524	YPL059W	genemark-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-2.22-mRNA-1_1&gene=genemark-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-2.22&CDS=1-435
3525	OG0003525	YPL063W	genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.128&CDS=1-1323
3526	OG0003526	YPL064C	augustus_masked-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.100&CDS=1-861
3527	OG0003527	YPL065W	genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.127-mRNA-1_1&gene=genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.127&CDS=1-684
3528	OG0003528	YPL066W	snap_masked-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.26&CDS=1-1386
3529	OG0003529	YPL067C	genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.152-mRNA-1_1&gene=genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.152&CDS=1-597
3530	OG0003530	YPL068C	snap_masked-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.52&CDS=1-564
3531	OG0003531	YPL069C	genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.150&CDS=1-966
3532	OG0003532	YPL070W	genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.123&CDS=1-1593
3533	OG0003533	YPL071C	augustus_masked-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.97&CDS=1-504
3534	OG0003534	YPL075W	genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.119&CDS=1-2475
3535	OG0003535	YPL076W	genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.118-mRNA-1_1&gene=genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.118&CDS=1-825
3536	OG0003536	YPL077C	snap_masked-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.48&CDS=1-840
3537	OG0003537	YPL078C	genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.144-mRNA-1_1&gene=genemark-NODE_7_length_482624_cov_60.8826_ID_1816-processed-gene-1.144&CDS=1-714
3538	OG0003538	YPL082C	snap_masked-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-5.38-mRNA-1_1&gene=snap_masked-NODE_3_length_908381_cov_61.3483_ID_1566-processed-gene-5.38&CDS=1-5625
3539	OG0003539	YPL084W	genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.2-mRNA-1_1&gene=genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.2&CDS=1-2484
3540	OG0003540	YPL085W	snap_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.97-mRNA-1_1&gene=snap_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.97&CDS=1-6633
3541	OG0003541	YPL086C	genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.1-mRNA-1_1&gene=genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.1&CDS=1-1683
3542	OG0003542	YPL087W	genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.27-mRNA-1_1&gene=genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.27&CDS=1-942
3543	OG0003543	YPL088W	genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-9.42-mRNA-1_1&gene=genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-9.42&CDS=1-1032
3544	OG0003544	YPL091W	genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.28-mRNA-1_1&gene=genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.28&CDS=1-1401
3545	OG0003545	YPL092W	snap_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.125-mRNA-1_1&gene=snap_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.125&CDS=1-1302
3546	OG0003546	YPL093W	maker-NODE_5_length_764704_cov_59.617_ID_1253-snap-gene-5.144-mRNA-1_1&gene=maker-NODE_5_length_764704_cov_59.617_ID_1253-snap-gene-5.144&CDS=1-3573
3547	OG0003547	YPL096W	snap_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.128-mRNA-1_1&gene=snap_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.128&CDS=1-1032
3548	OG0003548	YPL097W	snap_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.129-mRNA-1_1&gene=snap_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.129&CDS=1-1416
3549	OG0003549	YPL098C	augustus_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.57-mRNA-1_1&gene=augustus_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.57&CDS=1-837
3550	OG0003550	YPL100W	genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.34-mRNA-1_1&gene=genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.34&CDS=1-1290
3551	OG0003551	YPL101W	genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.35-mRNA-1_1&gene=genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.35&CDS=1-1386
3552	OG0003552	YPL103C	augustus_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.58-mRNA-1_1&gene=augustus_masked-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.58&CDS=1-1296
3553	OG0003553	YPL104W	maker-NODE_5_length_764704_cov_59.617_ID_1253-augustus-gene-5.93-mRNA-1_1&gene=maker-NODE_5_length_764704_cov_59.617_ID_1253-augustus-gene-5.93&CDS=1-2847
3554	OG0003554	YPL105C	genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.13-mRNA-1_1&gene=genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.13&CDS=1-2187
3555	OG0003555	YPL107W	genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.40-mRNA-1_1&gene=genemark-NODE_5_length_764704_cov_59.617_ID_1253-processed-gene-5.40&CDS=1-633
3556	OG0003556	YPL110C	genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.127-mRNA-1_1&gene=genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.127&CDS=1-5598
3557	OG0003557	YPL111W	genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.106&CDS=1-978
3558	OG0003558	YPL112C	genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.126-mRNA-1_1&gene=genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.126&CDS=1-1233
3559	OG0003559	YPL115C	genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.124&CDS=1-3117
3560	OG0003560	YPL116W	genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.103&CDS=1-2028
3561	OG0003561	YPL117C	augustus_masked-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.77&CDS=1-831
3562	OG0003562	YPL118W	genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.100&CDS=1-1053
3563	OG0003563	YPL121C	genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_10_length_348408_cov_56.7795_ID_2216-processed-gene-0.118&CDS=1-672
3564	OG0003564	YPL122C	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.94-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.94&CDS=1-1527
3565	OG0003565	YPL123C	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.93-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.93&CDS=1-1296
3566	OG0003566	YPL125W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.43-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.43&CDS=1-3093
3567	OG0003567	YPL126W	maker-NODE_8_length_450478_cov_63.2418_ID_1511-augustus-gene-3.204-mRNA-1_1&gene=maker-NODE_8_length_450478_cov_63.2418_ID_1511-augustus-gene-3.204&CDS=1-3915
3568	OG0003568	YPL129W	augustus_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.243-mRNA-1_1&gene=augustus_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.243&CDS=1-4578
3569	OG0003569	YPL131W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.34-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.34&CDS=1-891
3570	OG0003570	YPL132W	augustus_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.240-mRNA-1_1&gene=augustus_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.240&CDS=1-822
3571	OG0003571	YPL133C	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.86-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.86&CDS=1-1134
3572	OG0003572	YPL138C	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.82-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.82&CDS=1-1044
3573	OG0003573	YPL144W	snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.130-mRNA-1_1&gene=snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.130&CDS=1-396
3574	OG0003574	YPL146C	maker-NODE_8_length_450478_cov_63.2418_ID_1511-augustus-gene-3.208-mRNA-1_1&gene=maker-NODE_8_length_450478_cov_63.2418_ID_1511-augustus-gene-3.208&CDS=1-2187
3575	OG0003575	YPL147W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.27-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.27&CDS=1-2577
3576	OG0003576	YPL148C	snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.175-mRNA-1_1&gene=snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.175&CDS=1-582
3577	OG0003577	YPL149W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.26-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.26&CDS=1-810
3578	OG0003578	YPL150W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.25-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.25&CDS=1-2619
3579	OG0003579	YPL152W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.22-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.22&CDS=1-1083
3580	OG0003580	YPL153C	maker-NODE_8_length_450478_cov_63.2418_ID_1511-augustus-gene-3.207-mRNA-1_1&gene=maker-NODE_8_length_450478_cov_63.2418_ID_1511-augustus-gene-3.207&CDS=1-3741
3581	OG0003581	YPL155C	snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.166-mRNA-1_1&gene=snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.166&CDS=1-1515
3582	OG0003582	YPL157W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.20-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.20&CDS=1-906
3583	OG0003583	YPL158C	snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.165-mRNA-1_1&gene=snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.165&CDS=1-1884
3584	OG0003584	YPL159C	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.62-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.62&CDS=1-726
3585	OG0003585	YPL160W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.19-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.19&CDS=1-3288
3586	OG0003586	YPL161C	snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.163-mRNA-1_1&gene=snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.163&CDS=1-1827
3587	OG0003587	YPL162C	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.60-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.60&CDS=1-834
3588	OG0003588	YPL164C	augustus_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.255-mRNA-1_1&gene=augustus_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.255&CDS=1-2709
3589	OG0003589	YPL165C	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.57-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.57&CDS=1-968
3590	OG0003590	YPL166W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.14-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.14&CDS=1-603
3591	OG0003591	YPL167C	augustus_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.254-mRNA-1_1&gene=augustus_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.254&CDS=1-4695
3592	OG0003592	YPL168W	snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.114-mRNA-1_1&gene=snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.114&CDS=1-1188
3593	OG0003593	YPL169C	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.53-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.53&CDS=1-1791
3594	OG0003594	YPL170W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.11-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.11&CDS=1-462
3595	OG0003595	YPL172C	maker-NODE_8_length_450478_cov_63.2418_ID_1511-augustus-gene-3.200-mRNA-1_1&gene=maker-NODE_8_length_450478_cov_63.2418_ID_1511-augustus-gene-3.200&CDS=1-2136
3596	OG0003596	YPL173W	maker-NODE_8_length_450478_cov_63.2418_ID_1511-augustus-gene-3.205-mRNA-1_1&gene=maker-NODE_8_length_450478_cov_63.2418_ID_1511-augustus-gene-3.205&CDS=1-1527
3597	OG0003597	YPL174C	snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.110-mRNA-1_1&gene=snap_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.110&CDS=1-2055
3598	OG0003598	YPL175W	augustus_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.251-mRNA-1_1&gene=augustus_masked-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-3.251&CDS=1-1317
3599	OG0003599	YPL177C	genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.14&CDS=1-738
3600	OG0003600	YPL178W	genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.35&CDS=1-666
3601	OG0003601	YPL180W	genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.16&CDS=1-2133
3602	OG0003602	YPL181W	genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.15&CDS=1-1371
3603	OG0003603	YPL183C	genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.17&CDS=1-2838
3604	OG0003604	YPL184C	genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.19-mRNA-1_1&gene=genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.19&CDS=1-1758
3605	OG0003605	YPL186C	augustus_masked-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.120&CDS=1-591
3606	OG0003606	YPL188W	genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.42-mRNA-1_1&gene=genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.42&CDS=1-1242
3607	OG0003607	YPL190C	genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.24&CDS=1-2199
3608	OG0003608	YPL193W	snap_masked-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.102-mRNA-1_1&gene=snap_masked-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.102&CDS=1-888
3609	OG0003609	YPL194W	genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.46-mRNA-1_1&gene=genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.46&CDS=1-1668
3610	OG0003610	YPL195W	genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.47-mRNA-1_1&gene=genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-2.47&CDS=1-2814
3611	OG0003611	YPL196W	genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-3.8-mRNA-1_1&gene=genemark-NODE_6_length_541168_cov_59.8263_ID_1634-processed-gene-3.8&CDS=1-804
3612	OG0003612	YPL199C	genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-5.154-mRNA-1_1&gene=genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-5.154&CDS=1-768
3613	OG0003613	YPL201C	snap_masked-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-5.43-mRNA-1_1&gene=snap_masked-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-5.43&CDS=1-1110
3614	OG0003614	YPL204W	genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-5.188-mRNA-1_1&gene=genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-5.188&CDS=1-1494
3615	OG0003615	YPL206C	maker-NODE_2_length_1019301_cov_58.9423_ID_1327-augustus-gene-5.9-mRNA-1_1&gene=maker-NODE_2_length_1019301_cov_58.9423_ID_1327-augustus-gene-5.9&CDS=1-2097
3616	OG0003616	YPL207W	genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.86-mRNA-1_1&gene=genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.86&CDS=1-4035
3617	OG0003617	YPL209C	genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.84-mRNA-1_1&gene=genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.84&CDS=1-1113
3618	OG0003618	YPL210C	genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.85-mRNA-1_1&gene=genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.85&CDS=1-1932
3619	OG0003619	YPL211W	genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.88-mRNA-1_1&gene=genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.88&CDS=1-543
3620	OG0003620	YPL212C	genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.89-mRNA-1_1&gene=genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.89&CDS=1-1599
3621	OG0003621	YPL213W	augustus_masked-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.68-mRNA-1_1&gene=augustus_masked-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.68&CDS=1-696
3622	OG0003622	YPL214C	genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.92-mRNA-1_1&gene=genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.92&CDS=1-1617
3623	OG0003623	YPL217C	genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.93-mRNA-1_1&gene=genemark-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.93&CDS=1-3429
3624	OG0003624	YPL221W	augustus_masked-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.73-mRNA-1_1&gene=augustus_masked-NODE_2_length_1019301_cov_58.9423_ID_1327-processed-gene-6.73&CDS=1-2382
3625	OG0003625	YPL222W	augustus_masked-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.114&CDS=1-2199
3626	OG0003626	YPL225W	genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.31&CDS=1-438
3627	OG0003627	YPL226W	genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.32&CDS=1-3573
3628	OG0003628	YPL227C	genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.12&CDS=1-1017
3629	OG0003629	YPL228W	genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_12_length_283993_cov_55.3027_ID_1785-processed-gene-0.33&CDS=1-1491
3630	OG0003630	YPL233W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-2.125-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-2.125&CDS=1-663
3631	OG0003631	YPL234C	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-2.156-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-2.156&CDS=1-495
3632	OG0003632	YPL235W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-2.124-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-2.124&CDS=1-1431
3633	OG0003633	YPL236C	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-2.155-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-2.155&CDS=1-1278
3634	OG0003634	YPL237W	genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-2.123-mRNA-1_1&gene=genemark-NODE_8_length_450478_cov_63.2418_ID_1511-processed-gene-2.123&CDS=1-849
