	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034632_Candida_athensensis
2648	OG0002648	YOL136C	genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-0.85&CDS=1-900
2649	OG0002649	YOL137W	genemark-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-3.301-mRNA-1_1&gene=genemark-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-3.301&CDS=1-1473
2650	OG0002650	YOL138C	augustus_masked-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-2.75&CDS=1-2271
2651	OG0002651	YOL140W	genemark-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-2.33-mRNA-1_1&gene=genemark-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-2.33&CDS=1-1407
2652	OG0002652	YOL141W	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-8.50-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-8.50&CDS=1-1995
2653	OG0002653	YOL142W	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-8.51-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-8.51&CDS=1-744
2654	OG0002654	YOL143C	snap_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-9.47-mRNA-1_1&gene=snap_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-9.47&CDS=1-492
2655	OG0002655	YOL144W	genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-2.29-mRNA-1_1&gene=genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-2.29&CDS=1-1791
2656	OG0002656	YOL145C	genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-2.53-mRNA-1_1&gene=genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-2.53&CDS=1-3228
2657	OG0002657	YOL146W	genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-2.27-mRNA-1_1&gene=genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-2.27&CDS=1-516
2658	OG0002658	YOL147C	genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-2.28-mRNA-1_1&gene=genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-2.28&CDS=1-687
2659	OG0002659	YOL148C	genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-9.108-mRNA-1_1&gene=genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-9.108&CDS=1-2208
2660	OG0002660	YOL149W	genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-9.109-mRNA-1_1&gene=genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-9.109&CDS=1-549
2661	OG0002661	YOL152W	genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-5.190-mRNA-1_1&gene=genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-5.190&CDS=1-1815
2662	OG0002662	YOR001W	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-3.105-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-3.105&CDS=1-2277
2663	OG0002663	YOR002W	snap_masked-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-3.97-mRNA-1_1&gene=snap_masked-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-3.97&CDS=1-1551
2664	OG0002664	YOR004W	genemark-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-3.296-mRNA-1_1&gene=genemark-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-3.296&CDS=1-729
2665	OG0002665	YOR005C	augustus_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.73-mRNA-1_1&gene=augustus_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.73&CDS=1-4866
2666	OG0002666	YOR007C	genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.134-mRNA-1_1&gene=genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.134&CDS=1-1017
2667	OG0002667	YOR014W	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-0.88&CDS=1-2199
2668	OG0002668	YOR017W	genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-0.84&CDS=1-2067
2669	OG0002669	YOR018W	augustus_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-5.272-mRNA-1_1&gene=augustus_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-5.272&CDS=1-3168
2670	OG0002670	YOR021C	genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-3.32-mRNA-1_1&gene=genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-3.32&CDS=1-618
2671	OG0002671	YOR023C	genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.164-mRNA-1_1&gene=genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.164&CDS=1-1143
2672	OG0002672	YOR025W	maker-NODE_2_length_1403861_cov_14.2447_ID_3-augustus-gene-13.10-mRNA-1_1&gene=maker-NODE_2_length_1403861_cov_14.2447_ID_3-augustus-gene-13.10&CDS=1-2781
2673	OG0002673	YOR026W	genemark-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-1.125-mRNA-1_1&gene=genemark-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-1.125&CDS=1-768
2674	OG0002674	YOR027W	genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-0.15&CDS=1-1731
2675	OG0002675	YOR028C	genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-15.134-mRNA-1_1&gene=genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-15.134&CDS=1-645
2676	OG0002676	YOR030W	snap_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-15.50-mRNA-1_1&gene=snap_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-15.50&CDS=1-1434
2677	OG0002677	YOR032C	genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-4.8-mRNA-1_1&gene=genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-4.8&CDS=1-2316
2678	OG0002678	YOR035C	snap_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-15.51-mRNA-1_1&gene=snap_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-15.51&CDS=1-2352
2679	OG0002679	YOR036W	genemark-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.181-mRNA-1_1&gene=genemark-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.181&CDS=1-840
2680	OG0002680	YOR037W	augustus_masked-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.287-mRNA-1_1&gene=augustus_masked-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.287&CDS=1-1563
2681	OG0002681	YOR038C	genemark-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.244-mRNA-1_1&gene=genemark-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.244&CDS=1-2997
2682	OG0002682	YOR042W	genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-1.78-mRNA-1_1&gene=genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-1.78&CDS=1-1065
2683	OG0002683	YOR043W	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-3.41-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-3.41&CDS=1-1008
2684	OG0002684	YOR046C	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-10.54-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-10.54&CDS=1-1404
2685	OG0002685	YOR048C	genemark-NODE_12_length_144101_cov_15.7091_ID_23-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_12_length_144101_cov_15.7091_ID_23-processed-gene-0.60&CDS=1-2922
2686	OG0002686	YOR051C	genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-1.107&CDS=1-1230
2687	OG0002687	YOR052C	genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-1.73-mRNA-1_1&gene=genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-1.73&CDS=1-513
2688	OG0002688	YOR056C	augustus_masked-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-9.131-mRNA-1_1&gene=augustus_masked-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-9.131&CDS=1-3327
2689	OG0002689	YOR058C	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-9.36-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-9.36&CDS=1-2697
2690	OG0002690	YOR061W	genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-4.65-mRNA-1_1&gene=genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-4.65&CDS=1-990
2691	OG0002691	YOR063W	genemark-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-5.108-mRNA-1_1&gene=genemark-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-5.108&CDS=1-1167
2692	OG0002692	YOR065W	snap_masked-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-4.10-mRNA-1_1&gene=snap_masked-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-4.10&CDS=1-864
2693	OG0002693	YOR069W	maker-NODE_3_length_1063087_cov_13.4636_ID_5-augustus-gene-2.7-mRNA-1_1&gene=maker-NODE_3_length_1063087_cov_13.4636_ID_5-augustus-gene-2.7&CDS=1-3321
2694	OG0002694	YOR073W	snap_masked-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-4.18-mRNA-1_1&gene=snap_masked-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-4.18&CDS=1-1392
2695	OG0002695	YOR074C	genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-4.105-mRNA-1_1&gene=genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-4.105&CDS=1-906
2696	OG0002696	YOR075W	snap_masked-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-6.39-mRNA-1_1&gene=snap_masked-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-6.39&CDS=1-1032
2697	OG0002697	YOR077W	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-2.67-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-2.67&CDS=1-762
2698	OG0002698	YOR079C	genemark-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.208-mRNA-1_1&gene=genemark-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.208&CDS=1-858
2699	OG0002699	YOR081C	genemark-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.150-mRNA-1_1&gene=genemark-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.150&CDS=1-2655
2700	OG0002700	YOR085W	maker-NODE_6_length_775093_cov_13.7984_ID_11-augustus-gene-4.148-mRNA-1_1&gene=maker-NODE_6_length_775093_cov_13.7984_ID_11-augustus-gene-4.148&CDS=1-2838
2701	OG0002701	YOR087W	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-2.51-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-2.51&CDS=1-1968
2702	OG0002702	YOR089C	genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-3.17-mRNA-1_1&gene=genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-3.17&CDS=1-639
2703	OG0002703	YOR090C	augustus_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-3.141&CDS=1-1785
2704	OG0002704	YOR091W	genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-6.10-mRNA-1_1&gene=genemark-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-6.10&CDS=1-1023
2705	OG0002705	YOR093C	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-2.109-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-2.109&CDS=1-4620
2706	OG0002706	YOR095C	augustus_masked-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-6.101-mRNA-1_1&gene=augustus_masked-NODE_3_length_1063087_cov_13.4636_ID_5-processed-gene-6.101&CDS=1-2094
2707	OG0002707	YOR100C	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-13.108-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-13.108&CDS=1-1509
2708	OG0002708	YOR103C	genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-10.46-mRNA-1_1&gene=genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-10.46&CDS=1-429
2709	OG0002709	YOR104W	genemark-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-5.134-mRNA-1_1&gene=genemark-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-5.134&CDS=1-393
2710	OG0002710	YOR111W	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-2.92-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-2.92&CDS=1-627
2711	OG0002711	YOR112W	genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-4.23-mRNA-1_1&gene=genemark-NODE_9_length_677365_cov_14.4922_ID_17-processed-gene-4.23&CDS=1-2250
2712	OG0002712	YOR113W	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.67-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.67&CDS=1-2220
2713	OG0002713	YOR115C	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-4.32-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-4.32&CDS=1-606
2714	OG0002714	YOR116C	maker-NODE_4_length_843707_cov_17.0791_ID_7-augustus-gene-4.126-mRNA-1_1&gene=maker-NODE_4_length_843707_cov_17.0791_ID_7-augustus-gene-4.126&CDS=1-4998
2715	OG0002715	YOR117W	genemark-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-4.50-mRNA-1_1&gene=genemark-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-4.50&CDS=1-1278
2716	OG0002716	YOR119C	genemark-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-5.71-mRNA-1_1&gene=genemark-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-5.71&CDS=1-1440
2717	OG0002717	YOR122C	genemark-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-5.77-mRNA-1_1&gene=genemark-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-5.77&CDS=1-378
2718	OG0002718	YOR123C	snap_masked-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-3.53-mRNA-1_1&gene=snap_masked-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-3.53&CDS=1-1107
2719	OG0002719	YOR124C	genemark-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-2.86-mRNA-1_1&gene=genemark-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-2.86&CDS=1-3594
2720	OG0002720	YOR125C	augustus_masked-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-13.148-mRNA-1_1&gene=augustus_masked-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-13.148&CDS=1-2052
2721	OG0002721	YOR126C	maker-NODE_7_length_686466_cov_12.8236_ID_13-snap-gene-2.3-mRNA-1_1&gene=maker-NODE_7_length_686466_cov_12.8236_ID_13-snap-gene-2.3&CDS=1-744
2722	OG0002722	YOR128C	augustus_masked-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-5.1-mRNA-1_1&gene=augustus_masked-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-5.1&CDS=1-5160
2723	OG0002723	YOR129C	genemark-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-4.61-mRNA-1_1&gene=genemark-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-4.61&CDS=1-1881
2724	OG0002724	YOR132W	genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.146-mRNA-1_1&gene=genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.146&CDS=1-1536
2725	OG0002725	YOR136W	genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-3.36-mRNA-1_1&gene=genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-3.36&CDS=1-1095
2726	OG0002726	YOR138C	snap_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-4.142-mRNA-1_1&gene=snap_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-4.142&CDS=1-1956
2727	OG0002727	YOR142W	maker-NODE_8_length_678611_cov_12.7469_ID_15-augustus-gene-5.108-mRNA-1_1&gene=maker-NODE_8_length_678611_cov_12.7469_ID_15-augustus-gene-5.108&CDS=1-3687
2728	OG0002728	YOR143C	augustus_masked-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.327-mRNA-1_1&gene=augustus_masked-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.327&CDS=1-1152
2729	OG0002729	YOR144C	snap_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.51-mRNA-1_1&gene=snap_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.51&CDS=1-2721
2730	OG0002730	YOR145C	augustus_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.86&CDS=1-759
2731	OG0002731	YOR148C	augustus_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.85&CDS=1-684
2732	OG0002732	YOR149C	snap_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.8-mRNA-1_1&gene=snap_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.8&CDS=1-2928
2733	OG0002733	YOR150W	genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-4.51-mRNA-1_1&gene=genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-4.51&CDS=1-522
2734	OG0002734	YOR151C	genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-4.26-mRNA-1_1&gene=genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-4.26&CDS=1-3708
2735	OG0002735	YOR154W	augustus_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-5.65-mRNA-1_1&gene=augustus_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-5.65&CDS=1-1578
2736	OG0002736	YOR157C	genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-3.38-mRNA-1_1&gene=genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-3.38&CDS=1-795
2737	OG0002737	YOR159C	augustus_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-2.116&CDS=1-252
2738	OG0002738	YOR160W	maker-NODE_6_length_775093_cov_13.7984_ID_11-augustus-gene-6.11-mRNA-1_1&gene=maker-NODE_6_length_775093_cov_13.7984_ID_11-augustus-gene-6.11&CDS=1-3072
2739	OG0002739	YOR161C	genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-4.49-mRNA-1_1&gene=genemark-NODE_8_length_678611_cov_12.7469_ID_15-processed-gene-4.49&CDS=1-1482
2740	OG0002740	YOR163W	genemark-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-4.94-mRNA-1_1&gene=genemark-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-4.94&CDS=1-543
2741	OG0002741	YOR164C	augustus_masked-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-4.18&CDS=1-930
2742	OG0002742	YOR165W	maker-NODE_2_length_1403861_cov_14.2447_ID_3-augustus-gene-7.54-mRNA-1_1&gene=maker-NODE_2_length_1403861_cov_14.2447_ID_3-augustus-gene-7.54&CDS=1-4860
2743	OG0002743	YOR168W	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-6.24-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-6.24&CDS=1-2370
2744	OG0002744	YOR174W	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-6.33-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-6.33&CDS=1-861
2745	OG0002745	YOR181W	augustus_masked-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.315-mRNA-1_1&gene=augustus_masked-NODE_6_length_775093_cov_13.7984_ID_11-processed-gene-6.315&CDS=1-2991
2746	OG0002746	YOR187W	augustus_masked-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-2.0-mRNA-1_1&gene=augustus_masked-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-2.0&CDS=1-10836
2747	OG0002747	YOR188W	augustus_masked-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_4_length_843707_cov_17.0791_ID_7-processed-gene-1.54&CDS=1-3930
2748	OG0002748	YOR194C	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.98-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.98&CDS=1-765
2749	OG0002749	YOR196C	snap_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-1.52&CDS=1-1158
2750	OG0002750	YOR197W	genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_2_length_1403861_cov_14.2447_ID_3-processed-gene-0.84&CDS=1-1191
2751	OG0002751	YOR201C	genemark-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-3.156-mRNA-1_1&gene=genemark-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-3.156&CDS=1-1194
2752	OG0002752	YOR202W	snap_masked-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-3.95-mRNA-1_1&gene=snap_masked-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-3.95&CDS=1-684
2753	OG0002753	YOR204W	genemark-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-5.198-mRNA-1_1&gene=genemark-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-5.198&CDS=1-1926
2754	OG0002754	YOR205C	genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-12.64-mRNA-1_1&gene=genemark-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-12.64&CDS=1-1599
2755	OG0002755	YOR206W	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-2.4-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-2.4&CDS=1-2085
2756	OG0002756	YOR207C	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-2.0-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-2.0&CDS=1-3489
2757	OG0002757	YOR209C	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.87&CDS=1-1251
2758	OG0002758	YOR210W	augustus_masked-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.157&CDS=1-216
2759	OG0002759	YOR211C	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.101-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.101&CDS=1-2628
2760	OG0002760	YOR212W	genemark-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-3.236-mRNA-1_1&gene=genemark-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-3.236&CDS=1-1185
2761	OG0002761	YOR215C	genemark-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-3.283-mRNA-1_1&gene=genemark-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-3.283&CDS=1-501
2762	OG0002762	YOR217W	augustus_masked-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-4.33-mRNA-1_1&gene=augustus_masked-NODE_7_length_686466_cov_12.8236_ID_13-processed-gene-4.33&CDS=1-8115
2763	OG0002763	YOR221C	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.118-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-1.118&CDS=1-939
2764	OG0002764	YOR223W	genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-5.68-mRNA-1_1&gene=genemark-NODE_5_length_808207_cov_12.9991_ID_9-processed-gene-5.68&CDS=1-852
2765	OG0002765	YOR224C	augustus_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1722945_cov_13.4341_ID_1-processed-gene-4.21&CDS=1-444
2766	OG0002766	YOR232W	snap_masked-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-3.134-mRNA-1_1&gene=snap_masked-NODE_10_length_477794_cov_14.1593_ID_19-processed-gene-3.134&CDS=1-732
