	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035675_Kregervanrija_fluxuum
2392	OG0002392	YLR336C	augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-1.255-mRNA-1_1&gene=augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-1.255&CDS=1-4059
2393	OG0002393	YLR337C	maker-NODE_16_length_214599_cov_38.2211_ID_10423-snap-gene-1.59-mRNA-1_1&gene=maker-NODE_16_length_214599_cov_38.2211_ID_10423-snap-gene-1.59&CDS=1-2523
2394	OG0002394	YLR340W	augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-1.256-mRNA-1_1&gene=augustus_masked-NODE_8_length_291183_cov_38.6591_ID_11116-processed-gene-1.256&CDS=1-1179
2395	OG0002395	YLR343W	augustus_masked-NODE_1176_length_389_cov_0.902985_ID_37338-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1176_length_389_cov_0.902985_ID_37338-processed-gene-0.2&CDS=1-384
2396	OG0002396	YLR345W	snap_masked-NODE_46_length_87417_cov_39.1084_ID_23451-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_46_length_87417_cov_39.1084_ID_23451-processed-gene-0.67&CDS=1-1437
2397	OG0002397	YLR347C	maker-NODE_4_length_399286_cov_39.7387_ID_11480-snap-gene-0.56-mRNA-1_1&gene=maker-NODE_4_length_399286_cov_39.7387_ID_11480-snap-gene-0.56&CDS=1-4431
2398	OG0002398	YLR351C	augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-2.184-mRNA-1_1&gene=augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-2.184&CDS=1-870
2399	OG0002399	YLR355C	augustus_masked-NODE_28_length_147730_cov_39.2264_ID_12273-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_28_length_147730_cov_39.2264_ID_12273-processed-gene-0.145&CDS=1-1179
2400	OG0002400	YLR359W	augustus_masked-NODE_62_length_54142_cov_39.1378_ID_17739-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_62_length_54142_cov_39.1378_ID_17739-processed-gene-0.70&CDS=1-1449
2401	OG0002401	YLR361C	snap_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-0.32&CDS=1-1788
2402	OG0002402	YLR362W	augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-0.118&CDS=1-2091
2403	OG0002403	YLR363C	augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-0.109&CDS=1-1113
2404	OG0002404	YLR364W	augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.254-mRNA-1_1&gene=augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.254&CDS=1-312
2405	OG0002405	YLR370C	augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.59&CDS=1-528
2406	OG0002406	YLR371W	augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_24_length_176600_cov_41.8587_ID_12679-processed-gene-0.19&CDS=1-4254
2407	OG0002407	YLR377C	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-1.139&CDS=1-1014
2408	OG0002408	YLR382C	augustus_masked-NODE_23_length_194901_cov_37.8474_ID_45764-processed-gene-0.183-mRNA-1_1&gene=augustus_masked-NODE_23_length_194901_cov_37.8474_ID_45764-processed-gene-0.183&CDS=1-2682
2409	OG0002409	YLR383W	augustus_masked-NODE_23_length_194901_cov_37.8474_ID_45764-processed-gene-0.218-mRNA-1_1&gene=augustus_masked-NODE_23_length_194901_cov_37.8474_ID_45764-processed-gene-0.218&CDS=1-3405
2410	OG0002410	YLR384C	augustus_masked-NODE_67_length_51307_cov_42.6278_ID_17203-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_67_length_51307_cov_42.6278_ID_17203-processed-gene-0.16&CDS=1-3954
2411	OG0002411	YLR386W	maker-NODE_20_length_199813_cov_39.3871_ID_10920-snap-gene-0.202-mRNA-1_1&gene=maker-NODE_20_length_199813_cov_39.3871_ID_10920-snap-gene-0.202&CDS=1-3258
2412	OG0002412	YLR389C	augustus_masked-NODE_46_length_87417_cov_39.1084_ID_23451-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_46_length_87417_cov_39.1084_ID_23451-processed-gene-0.33&CDS=1-3264
2413	OG0002413	YLR390W-A	augustus_masked-NODE_46_length_87417_cov_39.1084_ID_23451-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_46_length_87417_cov_39.1084_ID_23451-processed-gene-0.32&CDS=1-747
2414	OG0002414	YLR393W	augustus_masked-NODE_27_length_156879_cov_38.324_ID_11372-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_27_length_156879_cov_38.324_ID_11372-processed-gene-0.13&CDS=1-906
2415	OG0002415	YLR395C	snap_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-3.101-mRNA-1_1&gene=snap_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-3.101&CDS=1-225
2416	OG0002416	YLR396C	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-3.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-3.26&CDS=1-2148
2417	OG0002417	YLR397C	augustus_masked-NODE_20_length_199813_cov_39.3871_ID_10920-processed-gene-0.278-mRNA-1_1&gene=augustus_masked-NODE_20_length_199813_cov_39.3871_ID_10920-processed-gene-0.278&CDS=1-2499
2418	OG0002418	YLR398C	augustus_masked-NODE_27_length_156879_cov_38.324_ID_11372-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_27_length_156879_cov_38.324_ID_11372-processed-gene-0.15&CDS=1-3858
2419	OG0002419	YLR399C	augustus_masked-NODE_99_length_19427_cov_52.692_ID_22167-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_99_length_19427_cov_52.692_ID_22167-processed-gene-0.6&CDS=1-1866
2420	OG0002420	YLR401C	augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.189-mRNA-1_1&gene=augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.189&CDS=1-1854
2421	OG0002421	YLR403W	augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.223-mRNA-1_1&gene=augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.223&CDS=1-1476
2422	OG0002422	YLR405W	augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.221-mRNA-1_1&gene=augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.221&CDS=1-1068
2423	OG0002423	YLR407W	snap_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.149-mRNA-1_1&gene=snap_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.149&CDS=1-639
2424	OG0002424	YLR409C	augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.186-mRNA-1_1&gene=augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.186&CDS=1-2862
2425	OG0002425	YLR410W	augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.216&CDS=1-3339
2426	OG0002426	YLR418C	augustus_masked-NODE_23_length_194901_cov_37.8474_ID_45764-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-NODE_23_length_194901_cov_37.8474_ID_45764-processed-gene-0.198&CDS=1-1356
2427	OG0002427	YLR419W	augustus_masked-NODE_89_length_24942_cov_41.5366_ID_20860-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_89_length_24942_cov_41.5366_ID_20860-processed-gene-0.2&CDS=1-4191
2428	OG0002428	YLR420W	augustus_masked-NODE_45_length_88143_cov_39.1685_ID_14790-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_45_length_88143_cov_39.1685_ID_14790-processed-gene-0.109&CDS=1-1119
2429	OG0002429	YLR421C	augustus_masked-NODE_45_length_88143_cov_39.1685_ID_14790-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_45_length_88143_cov_39.1685_ID_14790-processed-gene-0.132&CDS=1-384
2430	OG0002430	YLR422W	augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.194&CDS=1-6432
2431	OG0002431	YLR423C	augustus_masked-NODE_15_length_219373_cov_38.4414_ID_13220-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_15_length_219373_cov_38.4414_ID_13220-processed-gene-1.37&CDS=1-1215
2432	OG0002432	YLR424W	snap_masked-NODE_43_length_94247_cov_38.8994_ID_14182-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_43_length_94247_cov_38.8994_ID_14182-processed-gene-0.61&CDS=1-1920
2433	OG0002433	YLR427W	augustus_masked-NODE_28_length_147730_cov_39.2264_ID_12273-processed-gene-0.196-mRNA-1_1&gene=augustus_masked-NODE_28_length_147730_cov_39.2264_ID_12273-processed-gene-0.196&CDS=1-2061
2434	OG0002434	YLR429W	snap_masked-NODE_45_length_88143_cov_39.1685_ID_14790-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_45_length_88143_cov_39.1685_ID_14790-processed-gene-0.34&CDS=1-1872
2435	OG0002435	YLR430W	augustus_masked-NODE_45_length_88143_cov_39.1685_ID_14790-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_45_length_88143_cov_39.1685_ID_14790-processed-gene-0.108&CDS=1-6060
2436	OG0002436	YLR435W	augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.228-mRNA-1_1&gene=augustus_masked-NODE_26_length_161125_cov_39.819_ID_18698-processed-gene-0.228&CDS=1-624
2437	OG0002437	YLR438C-A	augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.207-mRNA-1_1&gene=augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.207&CDS=1-264
2438	OG0002438	YLR438W	augustus_masked-NODE_40_length_110026_cov_40.4293_ID_13392-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_40_length_110026_cov_40.4293_ID_13392-processed-gene-0.46&CDS=1-1320
2439	OG0002439	YLR439W	augustus_masked-NODE_87_length_26144_cov_45.975_ID_20414-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_87_length_26144_cov_45.975_ID_20414-processed-gene-0.27&CDS=1-909
2440	OG0002440	YLR441C	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.46-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.46&CDS=1-768
2441	OG0002441	YLR443W	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.15&CDS=1-1296
2442	OG0002442	YLR445W	augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-0.143&CDS=1-1524
2443	OG0002443	YLR447C	augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-0.114&CDS=1-1038
2444	OG0002444	YLR450W	augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.210-mRNA-1_1&gene=augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.210&CDS=1-3204
2445	OG0002445	YLR451W	augustus_masked-NODE_18_length_210819_cov_39.5738_ID_14898-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_18_length_210819_cov_39.5738_ID_14898-processed-gene-0.4&CDS=1-3009
2446	OG0002446	YLR452C	genemark-NODE_18_length_210819_cov_39.5738_ID_14898-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_18_length_210819_cov_39.5738_ID_14898-processed-gene-0.110&CDS=1-2676
2447	OG0002447	YLR454W	maker-NODE_3_length_400669_cov_39.5315_ID_28686-augustus-gene-0.78-mRNA-1_1&gene=maker-NODE_3_length_400669_cov_39.5315_ID_28686-augustus-gene-0.78&CDS=1-7080
2448	OG0002448	YLR459W	augustus_masked-NODE_59_length_58862_cov_45.2993_ID_17635-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_59_length_58862_cov_45.2993_ID_17635-processed-gene-0.5&CDS=1-1284
2449	OG0002449	YML001W	augustus_masked-NODE_67_length_51307_cov_42.6278_ID_17203-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_67_length_51307_cov_42.6278_ID_17203-processed-gene-0.28&CDS=1-621
2450	OG0002450	YML002W	augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.163-mRNA-1_1&gene=augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.163&CDS=1-3573
2451	OG0002451	YML005W	genemark-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-3.3-mRNA-1_1&gene=genemark-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-3.3&CDS=1-1271
2452	OG0002452	YML007W	genemark-NODE_52_length_75366_cov_41.9773_ID_15542-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_52_length_75366_cov_41.9773_ID_15542-processed-gene-0.35&CDS=1-1317
2453	OG0002453	YML008C	augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_39_length_115132_cov_41.2047_ID_14359-processed-gene-0.126&CDS=1-1137
2454	OG0002454	YML009C	augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.196-mRNA-1_1&gene=augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.196&CDS=1-228
2455	OG0002455	YML010W	augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.195-mRNA-1_1&gene=augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.195&CDS=1-3072
2456	OG0002456	YML012W	augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-NODE_33_length_128489_cov_37.6364_ID_12872-processed-gene-0.194&CDS=1-645
2457	OG0002457	YML013W	augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.224-mRNA-1_1&gene=augustus_masked-NODE_6_length_299385_cov_38.0087_ID_9641-processed-gene-1.224&CDS=1-1674
2458	OG0002458	YML014W	augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_7_length_295593_cov_39.4802_ID_11207-processed-gene-1.51&CDS=1-810
2459	OG0002459	YML015C	augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_36_length_122900_cov_38.302_ID_12940-processed-gene-0.14&CDS=1-1422
2460	OG0002460	YML017W	snap_masked-NODE_78_length_35961_cov_46.2465_ID_20263-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_78_length_35961_cov_46.2465_ID_20263-processed-gene-0.25&CDS=1-2109
2461	OG0002461	YML018C	augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.217-mRNA-1_1&gene=augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.217&CDS=1-1059
2462	OG0002462	YML019W	augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.186-mRNA-1_1&gene=augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.186&CDS=1-903
2463	OG0002463	YML020W	augustus_masked-NODE_35_length_123801_cov_38.4065_ID_13066-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_35_length_123801_cov_38.4065_ID_13066-processed-gene-0.45&CDS=1-1896
2464	OG0002464	YML021C	augustus_masked-NODE_35_length_123801_cov_38.4065_ID_13066-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_35_length_123801_cov_38.4065_ID_13066-processed-gene-0.21&CDS=1-1122
2465	OG0002465	YML022W	augustus_masked-NODE_35_length_123801_cov_38.4065_ID_13066-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_35_length_123801_cov_38.4065_ID_13066-processed-gene-0.18&CDS=1-579
2466	OG0002466	YML025C	augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-4.55-mRNA-1_1&gene=augustus_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-4.55&CDS=1-867
2467	OG0002467	YML030W	maker-NODE_15_length_219373_cov_38.4414_ID_13220-augustus-gene-1.136-mRNA-1_1&gene=maker-NODE_15_length_219373_cov_38.4414_ID_13220-augustus-gene-1.136&CDS=1-432
2468	OG0002468	YML031W	genemark-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-3.63-mRNA-1_1&gene=genemark-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-3.63&CDS=1-1956
2469	OG0002469	YML032C	snap_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-3.127-mRNA-1_1&gene=snap_masked-NODE_1_length_545607_cov_39.0795_ID_37410-processed-gene-3.127&CDS=1-1281
2470	OG0002470	YML035C	augustus_masked-NODE_97_length_19654_cov_66.2728_ID_21815-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_97_length_19654_cov_66.2728_ID_21815-processed-gene-0.4&CDS=1-2493
2471	OG0002471	YML036W	snap_masked-NODE_97_length_19654_cov_66.2728_ID_21815-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_97_length_19654_cov_66.2728_ID_21815-processed-gene-0.18&CDS=1-1401
2472	OG0002472	YML038C	augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-1.220-mRNA-1_1&gene=augustus_masked-NODE_9_length_260814_cov_39.3821_ID_13670-processed-gene-1.220&CDS=1-2268
2473	OG0002473	YML042W	augustus_masked-NODE_50_length_76320_cov_41.0968_ID_20076-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_50_length_76320_cov_41.0968_ID_20076-processed-gene-0.13&CDS=1-3561
2474	OG0002474	YML049C	augustus_masked-NODE_41_length_99009_cov_41.2695_ID_23704-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-NODE_41_length_99009_cov_41.2695_ID_23704-processed-gene-0.135&CDS=1-3777
2475	OG0002475	YML052W	augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-NODE_11_length_257823_cov_39.7523_ID_10145-processed-gene-1.178&CDS=1-846
2476	OG0002476	YML055W	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.11&CDS=1-516
2477	OG0002477	YML056C	maker-NODE_2_length_544514_cov_38.891_ID_36300-augustus-gene-4.68-mRNA-1_1&gene=maker-NODE_2_length_544514_cov_38.891_ID_36300-augustus-gene-4.68&CDS=1-1566
2478	OG0002478	YML059C	snap_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.160-mRNA-1_1&gene=snap_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.160&CDS=1-4389
2479	OG0002479	YML060W	maker-NODE_2_length_544514_cov_38.891_ID_36300-augustus-gene-4.70-mRNA-1_1&gene=maker-NODE_2_length_544514_cov_38.891_ID_36300-augustus-gene-4.70&CDS=1-2091
2480	OG0002480	YML064C	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.14-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.14&CDS=1-609
2481	OG0002481	YML065W	augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.47-mRNA-1_1&gene=augustus_masked-NODE_2_length_544514_cov_38.891_ID_36300-processed-gene-4.47&CDS=1-2436
2482	OG0002482	YML068W	augustus_masked-NODE_80_length_34270_cov_45.88_ID_19537-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_80_length_34270_cov_45.88_ID_19537-processed-gene-0.28&CDS=1-1395
2483	OG0002483	YML069W	augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.204-mRNA-1_1&gene=augustus_masked-NODE_4_length_399286_cov_39.7387_ID_11480-processed-gene-2.204&CDS=1-1626
2484	OG0002484	YML071C	augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-0.93&CDS=1-1155
2485	OG0002485	YML076C	augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-0.111&CDS=1-2856
2486	OG0002486	YML079W	augustus_masked-NODE_25_length_163307_cov_38.207_ID_16192-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-NODE_25_length_163307_cov_38.207_ID_16192-processed-gene-0.165&CDS=1-609
2487	OG0002487	YML080W	augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-1.32&CDS=1-5040
2488	OG0002488	YML081C-A	genemark-NODE_61_length_57207_cov_38.7658_ID_16727-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_61_length_57207_cov_38.7658_ID_16727-processed-gene-0.41&CDS=1-183
2489	OG0002489	YML085C	augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-1.116&CDS=1-1365
2490	OG0002490	YML086C	augustus_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.36&CDS=1-1557
2491	OG0002491	YML088W	augustus_masked-NODE_15_length_219373_cov_38.4414_ID_13220-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_15_length_219373_cov_38.4414_ID_13220-processed-gene-1.41&CDS=1-1920
2492	OG0002492	YML092C	augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_5_length_303051_cov_38.0798_ID_9543-processed-gene-2.136&CDS=1-750
2493	OG0002493	YML093W	augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-2.168-mRNA-1_1&gene=augustus_masked-NODE_3_length_400669_cov_39.5315_ID_28686-processed-gene-2.168&CDS=1-2775
2494	OG0002494	YML094W	snap_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.177-mRNA-1_1&gene=snap_masked-NODE_21_length_199737_cov_39.4463_ID_14280-processed-gene-0.177&CDS=1-441
2495	OG0002495	YML095C	augustus_masked-NODE_16_length_214599_cov_38.2211_ID_10423-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-NODE_16_length_214599_cov_38.2211_ID_10423-processed-gene-1.135&CDS=1-1020
2496	OG0002496	YML096W	augustus_masked-NODE_79_length_34392_cov_40.3817_ID_19435-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_79_length_34392_cov_40.3817_ID_19435-processed-gene-0.48&CDS=1-1605
2497	OG0002497	YML097C	augustus_masked-NODE_58_length_59207_cov_38.8906_ID_16098-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_58_length_59207_cov_38.8906_ID_16098-processed-gene-0.10&CDS=1-2013
